ID,Name_lang,HordeName_lang,ParentTradeSkillCategoryID,SkillLineID,OrderIndex,Flags
433,Alquimia das Ilhas Partidas,,593,2479,940,1
434,Poções de Combate,,433,171,20,0
435,Frascos,,433,171,30,0
436,Transmutação,,433,171,40,0
437,Poções de Utilidades,,433,171,60,0
438,Berloques,,433,171,50,0
439,Caldeirões,,433,171,10,0
440,Trituração em Massa,,410,773,101,0
443,Encantamento de Legion,,649,2487,940,1
444,Encantamento de Colares,,443,333,30,0
445,Encantamentos de Anéis,,443,333,10,0
446,Encantamentos de Mantos,,443,333,20,0
447,Encantamentos de Ombreiras,,443,333,40,0
448,Encantamentos de Luvas,,443,333,50,0
449,"Brinquedos, Mascotes e Montarias",,443,333,60,0
450,Escrivania de Legion,,760,2508,940,1
451,Cartas,,450,773,100,0
453,Runas de Vantus,,450,773,200,0
454,Livros e Pergaminhos,,450,773,400,0
455,Glifo - Caçador de Demônios,,415,773,140,0
456,Herborismo de Legion,,1031,2550,940,1
459,Esfolamento de Legion,,1047,2558,940,1
460,Moldes de Legion,,872,2526,940,1
461,Armadura de Couro,,460,165,40,0
462,Armadura de Malha,,460,165,40,0
463,Outro,,460,165,40,0
464,Desenhos de Legion,,806,2518,940,1
465,Anéis,,464,755,30,0
466,Gemas,,464,755,40,0
467,Outro,,464,755,50,0
468,Treinamento Básico,,460,165,0,0
469,Engenharia de Legion,,710,2500,940,1
470,Quatrolhos,,469,202,10,0
471,Ferramentas de Combate,,469,202,20,0
472,Dispositivos,,469,202,30,0
473,"Brinquedos, mascotes e trecos",,469,202,40,0
474,Robótica,,469,202,50,0
475,Comidas das Ilhas Partidas,,1014,2542,940,1
476,Lanches,,475,185,10,0
477,Refeições Leves,,475,185,20,0
478,Refeições Grandes,,475,185,30,0
479,Iguarias,,475,185,40,0
480,Banquetes,,475,185,50,0
481,Curas das Ilhas Partidas,,0,129,5,0
484,Treinamento de Preparação de Materiais,,460,165,1,0
485,Treinamento de Curtimento,,460,165,2,0
486,Treinamento em Modelagem,,460,165,3,0
487,Treinamento em Sutura,,460,165,4,0
488,Relíquias,,426,164,30,0
489,Relíquias,,469,202,30,0
490,Relíquias,,443,333,60,0
491,Relíquias,,450,773,400,0
492,Trituração de Ervas em Massa,,450,773,101,0
495,Armadura de Tecido,,430,197,20,0
496,Reagentes,,430,197,10,0
497,Outros,,430,197,40,0
505,Prospecção em Massa,,464,755,1000,0
506,Desencantar,,443,333,0,0
507,Colares,,464,755,35,0
509,Ajudantes,,415,773,90,0
535,Coroas,,464,755,50,0
536,Treinamento,,464,755,0,0
541,Ferraria de Kul Tiraz – Cabeçalho,Ferraria de Zandalar – Cabeçalho,0,164,930,0
542,Instruções Kultirenas,Instruções Zandalari,541,2437,930,1
545,Instruções de Legion – Cabeçalho,,0,164,940,0
547,Armadura,,542,164,10,0
548,Armas,,542,164,20,0
549,Outros,,542,164,30,0
550,Ferramenta do Ofício,,542,164,999,0
551,Instruções de Draenor – Cabeçalho,,0,164,950,0
552,Instruções de Pandária – Cabeçalho,,0,164,960,0
553,Instruções de Pandária,,552,2473,960,1
554,Elmos,,553,164,30,0
555,Omoplatas,,553,164,40,0
556,Materiais,,553,164,10,0
557,Modificações de Equipamento,,553,164,20,0
559,Baú,,553,164,50,0
560,Manoplas,,553,164,60,0
561,Braçadeiras,,553,164,70,0
562,Cintos,,553,164,80,0
563,Pernas,,553,164,90,0
564,Botas,,553,164,100,0
565,Escudos,,553,164,110,0
566,Armas,,553,164,120,0
567,Chaves-mestras,,553,164,130,0
568,Instruções de Cataclysm – Cabeçalho,,0,164,970,0
569,Instruções de Cataclysm,,568,2474,970,1
570,Armadura,,569,164,30,0
571,Armas,,569,164,50,0
572,Materiais,,569,164,10,0
573,Escudos,,569,164,40,0
574,Modificações de Equipamento,,569,164,20,0
575,Chaves-mestras,,569,164,60,0
576,Instruções de Nortúndria – Cabeçalho,,0,164,980,0
577,Instruções de Nortúndria,,576,2475,980,1
578,Modificações de Equipamento,,577,164,10,0
579,Armadura,,577,164,20,0
580,Escudos,,577,164,30,0
581,Armas,,577,164,40,0
582,Chaves-mestras,,577,164,50,0
583,Instruções de Terralém – Cabeçalho,,0,164,990,0
584,Instruções de Terralém,,583,2476,990,1
585,Modificações de Equipamento,,584,164,10,0
586,Armadura,,584,164,20,0
588,Armas,,584,164,30,0
589,Instruções do Classic – Cabeçalho,,0,164,999,0
590,Instruções de Ferraria,,589,2477,999,1
591,Alquimia de Kul Tiraz – Cabeçalho,Alquimia de Zandalar – Cabeçalho,0,171,930,0
592,Alquimia de Kul Tiraz,Alquimia de Zandalar,591,2478,930,1
593,Alquimia das Ilhas Partidas – Cabeçalho,,0,171,940,0
594,Alquimia de Draenor – Cabeçalho,,0,171,950,0
595,Alquimia de Pandária – Cabeçalho,,0,171,960,0
596,Alquimia de Pandária,,595,2481,960,1
597,Alquimia de Cataclysm – Cabeçalho,,0,171,970,0
598,Alquimia de Cataclysm,,597,2482,970,1
599,Alquimia de Nortúndria – Cabeçalho,,0,171,980,0
600,Alquimia de Nortúndria,,599,2483,980,1
601,Alquimia de Terralém – Cabeçalho,,0,171,990,0
602,Alquimia de Terralém,,601,2484,990,1
603,Alquimia do Classic – Cabeçalho,,0,171,999,0
604,Alquimia,,603,2485,999,1
605,Poções de Combate,,592,171,10,0
606,Poções de Utilidades,,592,171,20,0
607,Frascos,,592,171,30,0
608,Transmutação,,592,171,40,0
609,Berloques,,592,171,50,0
610,Ferramenta do Ofício,,592,171,999,0
611,Poções,,596,171,10,0
612,Elixires,,596,171,20,0
613,Frascos,,596,171,30,0
614,Transmutação,,596,171,40,0
615,Berloques,,596,171,50,0
616,Óleos,,596,171,60,0
617,Caldeirões,,598,171,5,0
618,Poções,,598,171,10,0
619,Elixires,,598,171,20,0
620,Frascos,,598,171,30,0
621,Transmutação,,598,171,40,0
622,Berloques,,598,171,50,0
623,Óleos,,598,171,60,0
624,Montarias,,598,171,70,0
625,Pesquisa,,600,171,5,0
626,Poções,,600,171,10,0
627,Elixires,,600,171,20,0
628,Frascos,,600,171,30,0
629,Transmutação,,600,171,40,0
630,Berloques,,600,171,50,0
631,Óleos,,600,171,60,0
632,Caldeirões,,602,171,5,0
633,Poções,,602,171,10,0
634,Elixires,,602,171,20,0
635,Frascos,,602,171,30,0
636,Transmutação,,602,171,40,0
637,Berloques,,602,171,50,0
638,Poções,,604,171,10,0
639,Elixires,,604,171,20,0
640,Frascos,,604,171,30,0
641,Transmutação,,604,171,40,0
642,Berloques,,604,171,50,0
643,Óleos,,604,171,60,0
644,Materiais,,604,171,5,0
645,Especial,,604,171,70,0
646,Encantamento de Kul Tiraz – Cabeçalho,Encantamento de Zandalar – Cabeçalho,0,333,930,0
647,Encantamento de Kul Tiraz,Encantamento de Zandalar,646,2486,930,1
648,Encantamento de Draenor – Cabeçalho,,0,333,950,0
649,Encantamento de Legion – Cabeçalho,,0,333,940,0
650,Encantamentos de Luvas,,647,333,10,0
651,Encantamentos de Anéis,,647,333,20,0
652,Encantamentos de Armas,,647,333,30,0
654,Reagentes,,656,333,10,0
655,Encantamento de Pandária – Cabeçalho,,0,333,960,0
656,Encantamento de Pandária,,655,2489,960,1
657,Encantamentos de Armaduras,,656,333,20,0
658,Encantamentos de Armas,,656,333,30,0
659,Escudo e Encantamentos de Mão Secundária,,656,333,40,0
660,Encantamento de Cataclysm – Cabeçalho,,0,333,970,0
661,Encantamento de Cataclysm,,660,2491,970,1
662,Encantamento de Nortúndria – Cabeçalho,,0,333,980,0
663,Encantamento de Nortúndria,,662,2492,980,1
664,Encantamento de Terralém – Cabeçalho,,0,333,990,0
665,Encantamento de Terralém,,664,2493,990,1
666,Encantamento do Classic – Cabeçalho,,0,333,999,0
667,Encantamento,,666,2494,999,1
668,Encantamentos de Armaduras,,661,333,10,0
669,Encantamentos de Armas,,661,333,20,0
670,Escudo e Encantamentos de Mão Secundária,,661,333,30,0
671,Mascotes,,661,333,40,0
672,Reagentes,,663,333,10,0
673,Encantamentos de Botas,,663,333,20,0
674,Encantamentos de Luvas,,663,333,30,0
675,Encantamentos de Torso,,663,333,40,0
676,Encantamentos de Mantos,,663,333,50,0
677,Encantamentos de Braçadeiras,,663,333,60,0
678,Encantamentos de Armas,,663,333,70,0
679,Encantamentos de Escudos,,663,333,80,0
680,Reagentes,,665,333,10,0
681,Encantamentos de Botas,,665,333,20,0
682,Encantamentos de Braçadeiras,,665,333,30,0
683,Encantamentos de Torso,,665,333,40,0
684,Encantamentos de Mantos,,665,333,50,0
685,Encantamentos de Luvas,,665,333,60,0
686,Encantamentos de Armas,,665,333,70,0
687,Encantamentos de Escudos,,665,333,80,0
688,Óleos,,665,333,90,0
689,Outros,,665,333,100,0
690,Encantamentos de Botas,,667,333,10,0
691,Encantamentos de Braçadeiras,,667,333,20,0
692,Encantamentos de Torso,,667,333,30,0
693,Encantamentos de Mantos,,667,333,40,0
694,Encantamentos de Luvas,,667,333,50,0
695,Encantamentos de Armas,,667,333,60,0
696,Encantamentos de Escudos,,667,333,70,0
697,Bastões,,667,333,1,0
698,Varinhas,,667,333,80,0
699,Óleos,,667,333,90,0
700,Berloque,,667,333,100,0
701,Reagentes,,667,333,5,0
702,Ilusões,,656,333,1,0
703,Ilusões,,661,333,1,0
704,Ilusões,,663,333,1,0
705,Ilusões,,665,333,1,0
706,Ilusões,,667,333,2,0
707,Reagentes,,661,333,5,0
708,Engenharia de Kul Tiraz – Cabeçalho,Engenharia de Zandalar – Cabeçalho,0,202,930,0
709,Engenharia de Kul Tiraz,Engenharia de Zandalar,708,2499,930,1
710,Engenharia de Legion – Cabeçalho,,0,202,940,0
711,Engenharia de Draenor – Cabeçalho,,0,202,950,0
712,Engenharia de Pandária – Cabeçalho,,0,202,960,0
713,Engenharia – Pandária,,712,2502,960,1
714,Engenharia de Cataclysm – Cabeçalho,,0,202,970,0
715,Engenharia – Cataclysm,,714,2503,970,1
716,Engenharia de Nortúndria – Cabeçalho,,0,202,980,0
717,Engenharia – Nortúndria,,716,2504,980,1
718,Engenharia de Terralém – Cabeçalho,,0,202,990,0
719,Engenharia – Terralém,,718,2505,990,1
720,Engenharia do Classic – Cabeçalho,,0,202,999,0
721,Bombas,,709,202,10,0
722,Dispositivos,,709,202,20,0
723,Armas,,709,202,30,0
724,Montarias e Mascotes,,709,202,50,0
725,Fogos de Artifício,,347,202,1100,0
726,Explosivos,,713,202,10,0
727,Fogos de Artifício,,713,202,20,0
728,Dispositivos,,713,202,30,0
729,Reagentes,,713,202,40,0
730,Óculos,,713,202,50,0
731,Armas de Fogo,,713,202,60,0
732,Miras,,713,202,70,0
733,Montarias,,713,202,80,0
734,Engrenagens,,713,202,90,0
735,Engenhocas,,715,202,10,0
736,Reagentes,,715,202,20,0
737,Explosivos,,715,202,30,0
738,Óculos,,715,202,40,0
739,Dispositivos,,715,202,50,0
740,Armas,,715,202,60,0
741,Miras,,715,202,70,0
742,Engenhocas,,717,202,10,0
743,Reagentes,,717,202,20,0
744,Explosivos,,717,202,30,0
745,Óculos,,717,202,40,0
746,Dispositivos,,717,202,50,0
747,Armas,,717,202,60,0
748,Miras,,717,202,70,0
749,Montarias,,717,202,70,0
750,Reagentes,,719,202,10,0
751,Explosivos,,719,202,20,0
752,Óculos,,719,202,30,0
753,Dispositivos,,719,202,40,0
754,Armas,,719,202,50,0
755,Miras,,719,202,60,0
756,Montarias,,719,202,70,0
757,Fogos de Artifício,,719,202,80,0
758,Escrivania de Kul Tiraz – Cabeçalho,Escrivania de Zandalar – Cabeçalho,0,773,930,0
759,Escrivania de Kul Tiraz,Escrivania de Zandalar,758,2507,930,1
760,Escrivania de Legion – Cabeçalho,,0,773,940,0
761,Escrivania de Draenor – Cabeçalho,,0,773,950,0
762,Escrivania de Pandária – Cabeçalho,,0,773,960,0
763,Escrivania de Pandária,,762,2510,960,1
764,Escrivania de Cataclysm – Cabeçalho,,0,773,970,0
765,Escrivania de Cataclysm,,764,2511,970,1
766,Escrivania de Nortúndria – Cabeçalho,,0,773,980,0
767,Escrivania de Nortúndria,,766,2512,980,1
768,Escrivania de Terralém – Cabeçalho,,0,773,990,0
769,Escrivania – Terralém,,768,2513,990,1
770,Escrivania do Classic – Cabeçalho,,0,773,999,0
771,Livros e Pergaminhos,,759,773,10,0
772,Contratos,,759,773,20,0
773,Berloques,,759,773,30,0
774,Mão Secundária,,759,773,40,0
775,Trituração em Massa,,759,773,50,0
776,Runas Vantus,,759,773,60,0
777,Glifos,,763,773,20,0
778,Cajados e Mão Secundária,,763,773,30,0
779,Tintas,,763,773,10,0
780,Cartas,,763,773,40,0
781,Pergaminhos e Pesquisas,,763,773,50,0
782,Missões,,763,773,70,0
783,Brinquedos e Mascotes,,763,773,80,0
784,Berloques,,763,773,35,0
785,Tintas,,765,773,10,0
786,Glifos,,765,773,20,0
787,Pergaminhos e Pesquisas,,765,773,30,0
788,Cartas,,765,773,40,0
789,Escrivania para Ombros,,765,773,50,0
790,Armas e Mão Secundária,,765,773,60,0
791,Missões,,765,773,70,0
792,Brinquedos,,765,773,80,0
793,Tintas,,767,773,10,0
794,Glifos,,767,773,20,0
795,Pergaminhos e Pesquisas,,767,773,30,0
796,Cartas,,767,773,40,0
797,Mão Secundária,,767,773,50,0
798,Escrivania para Ombros,,767,773,60,0
799,Tintas,,769,773,10,0
800,Glifos,,769,773,20,0
801,Cartas,,769,773,30,0
802,Pergaminhos e Pesquisas,,769,773,40,0
803,Mão Secundária,,769,773,50,0
804,Desenhos de Kul Tiraz – Cabeçalho,Desenhos de Zandalar – Cabeçalho,0,755,930,0
805,Desenhos de Kul Tiraz,Desenhos de Zandalar,804,2517,930,1
806,Desenhos de Legion – Cabeçalho,,0,755,940,0
807,Desenhos de Draenor – Cabeçalho,,0,755,950,0
808,Desenhos de Pandária – Cabeçalho,,0,755,960,0
809,Desenhos – Pandária,,808,2520,960,1
810,Desenhos de Cataclysm – Cabeçalho,,0,755,970,0
811,Desenhos – Cataclysm,,810,2521,970,1
812,Desenhos de Nortúndria – Cabeçalho,,0,755,980,0
813,Desenhos – Nortúndria,,812,2522,980,1
814,Desenhos de Terralém – Cabeçalho,,0,755,990,0
815,Desenhos – Terralém,,814,2523,990,1
816,Desenhos do Classic – Cabeçalho,,0,755,999,0
817,Gemas,,805,755,10,0
818,Prospecção em Massa,,805,755,20,0
819,Anéis,,805,755,30,0
820,Armas,,805,755,40,0
821,Gemas Azuis,,809,755,10,0
822,Gemas Verdes,,809,755,20,0
823,Gemas Laranja,,809,755,30,0
824,Gemas Roxas,,809,755,40,0
825,Gemas Vermelhas,,809,755,50,0
826,Gemas Roxas,,809,755,60,0
827,Metagemas,,809,755,70,0
828,Colares,,809,755,80,0
829,Anéis,,809,755,90,0
830,Montarias,,809,755,100,0
831,Pesquisa,,809,755,5,0
832,Brinquedos e Mascotes,,809,755,110,0
833,Gemas Amarelas,,809,755,65,0
834,Gemas Azuis,,811,755,10,0
835,Gemas Verdes,,811,755,20,0
836,Gemas Laranja,,811,755,30,0
837,Gemas Roxas,,811,755,40,0
838,Gemas Vermelhas,,811,755,50,0
839,Gemas Amarelas,,811,755,60,0
840,Metagemas,,811,755,70,0
841,Colares,,811,755,80,0
842,Anéis,,811,755,90,0
843,Coroas,,811,755,100,0
844,Armas de Punho,,811,755,110,0
845,Brinquedos e Prismas,,811,755,120,0
846,Gemas Azuis,,813,755,10,0
847,Gemas Verdes,,813,755,20,0
848,Gemas Laranja,,813,755,30,0
849,Gemas Roxas,,813,755,40,0
850,Gemas Vermelhas,,813,755,50,0
851,Gemas Amarelas,,813,755,60,0
852,Metagemas,,813,755,70,0
853,Colares,,813,755,80,0
854,Anéis,,813,755,90,0
855,Gemas Prismáticas,,813,755,75,0
856,Mascotes e Projetos,,813,755,100,0
857,Gemas Azuis,,815,755,10,0
858,Gemas Verdes,,815,755,20,0
859,Gemas Laranja,,815,755,30,0
860,Gemas Roxas,,815,755,40,0
861,Gemas Vermelhas,,815,755,50,0
862,Gemas Amarelas,,815,755,60,0
863,Metagemas,,815,755,70,0
864,Colares,,815,755,80,0
865,Anéis,,815,755,90,0
866,Berloques,,815,755,100,0
867,Prismas e Estátuas,,815,755,110,0
868,Reagentes,,815,755,5,0
869,Coroas,,815,755,95,0
870,Moldes de Kul Tiraz – Cabeçalho,Moldes de Zandalar – Cabeçalho,0,165,930,0
871,Moldes de Kul Tiraz,Moldes de Zandalar,870,2525,930,1
872,Moldes de Legion – Cabeçalho,,0,165,940,0
873,Moldes de Draenor – Cabeçalho,,0,165,950,0
874,Moldes do Classic – Cabeçalho,,0,165,999,0
875,Moldes de Pandária – Cabeçalho,,0,165,960,0
876,Moldes – Pandária,,875,2528,960,1
877,Moldes de Cataclysm – Cabeçalho,,0,165,970,0
878,Moldes – Cataclysm,,877,2529,970,1
879,Moldes de Nortúndria – Cabeçalho,,0,165,980,0
880,Moldes – Nortúndria,,879,2530,980,1
881,Moldes de Terralém – Cabeçalho,,0,165,990,0
882,Moldes – Terralém,,881,2531,990,1
883,Armadura de Couro,,871,165,10,0
884,Armadura de Malha,,871,165,20,0
885,Armas,,871,165,30,0
886,Outros,,871,165,40,0
887,Materiais,,876,165,10,0
888,Relevos,,876,165,20,0
889,Kits de Armadura,,876,165,30,0
890,Bolsas,,876,165,40,0
891,Elmos,,876,165,50,0
892,Ombros,,876,165,60,0
893,Torso,,876,165,70,0
894,Braçadeiras,,876,165,80,0
895,Luvas,,876,165,90,0
896,Cintos,,876,165,100,0
897,Calças,,876,165,110,0
898,Botas,,876,165,120,0
899,Mantos,,876,165,130,0
900,Tambores,,876,165,140,0
901,Pesquisa,,876,165,150,0
902,Materiais,,878,165,10,0
903,Kits de Armadura,,878,165,20,0
904,Bolsas,,878,165,30,0
905,Elmos,,878,165,40,0
906,Ombros,,878,165,50,0
907,Torso,,878,165,60,0
908,Braçadeiras,,878,165,70,0
909,Luvas,,878,165,80,0
910,Cintos,,878,165,90,0
911,Calças,,878,165,100,0
912,Botas,,878,165,110,0
913,Mantos,,878,165,120,0
914,Materiais,,880,165,10,0
915,Kits de Armadura,,880,165,20,0
916,Bolsas,,880,165,30,0
917,Elmos,,880,165,40,0
918,Ombros,,880,165,50,0
919,Torsos,,880,165,60,0
920,Braçadeiras,,880,165,70,0
921,Luvas,,880,165,80,0
922,Cintos,,880,165,90,0
923,Calças,,880,165,100,0
924,Botas,,880,165,110,0
925,Mantos,,880,165,120,0
926,Tambores,,880,165,130,0
927,Materiais,,882,165,10,0
928,Kits de Armadura,,882,165,20,0
929,Bolsas,,882,165,30,0
930,Elmos,,882,165,40,0
931,Ombros,,882,165,50,0
932,Torso,,882,165,60,0
933,Braçadeiras,,882,165,70,0
934,Luvas,,882,165,80,0
935,Cintos,,882,165,90,0
936,Calças,,882,165,100,0
937,Botas,,882,165,110,0
938,Mantos,,882,165,120,0
939,Especial,,882,165,130,0
940,Tambores,,882,165,140,0
941,Moldes de Kul Tiraz – Cabeçalho,Moldes de Zandalar – Cabeçalho,0,197,930,0
942,Moldes de Kul Tiraz,Moldes de Zandalar,941,2533,930,1
943,Bolsas,,942,197,10,0
944,Armadura,,942,197,20,0
945,Bandeiras de Batalha,,942,197,30,0
946,Outros,,942,197,40,0
947,Moldes de Legion – Cabeçalho,,0,197,940,0
948,Moldes de Draenor – Cabeçalho,,0,197,950,0
