Name_lang,Description_lang,ID,Pos[0],Pos[1],Pos[2],PortLocID,PlayerConditionID,UiTextureAtlasMemberID,Flags,WMOGroupID,PoiDataType,PoiData,Field_9_1_0_38783_011,ContinentID,AreaID,WorldStateID,Field_10_0_0_45141_012,UiWidgetSetID,UiTextureKitID,Field_9_1_0_38783_017,Importance,Icon
Morro das Torres de Pedra,,44,2658.78,1449.71,226.135,0,0,0,0,0,0,0,0,1,467,0,0,0,0,84,3,5
Thalanaar,,45,-4510.03,-779.474,-41.5353,0,0,0,0,0,0,0,0,1,489,0,0,0,0,84,3,5
Aldeia Vento Livre,,46,-5454.07,-2445.5,90.1133,0,0,0,0,0,0,0,0,1,484,0,0,0,0,83,3,5
Lago Espelhado,,227,-9389.26,458.427,38.2854,0,0,0,516,0,0,0,0,0,92,0,0,0,0,0,0,3
Antro do Massacre,,247,861.216,-558.217,146.61,0,0,0,516,0,0,0,0,0,282,0,0,0,0,0,0,3
Garganta Seca,,327,-1014.22,-3827.39,145.41,0,0,0,516,0,0,0,0,0,321,0,0,0,0,0,0,7
Retiro Rocha do Sol,,701,936.308,910.974,104.439,0,0,0,517,0,0,0,0,1,406,0,0,0,0,0,1,7
Templo de Zin-Malor,,707,3549.15,-5359.12,204.102,0,0,0,516,0,0,0,0,1,1221,0,0,0,0,0,0,7
Ninho de Hetaera,,708,3556.64,-6232.79,44.0086,0,0,0,516,0,0,0,0,1,1227,0,0,0,0,0,0,7
Tumba de Uther,,709,969.176,-1825.52,99.6067,0,0,0,516,0,0,0,0,0,197,0,0,0,0,0,0,7
Scolomântia,,710,1262.19,-2579.41,126.37,0,0,0,516,0,0,0,0,0,2298,0,0,0,0,0,0,7
Posto Confinalvo,,767,-4917.35,-1375.5,-52.3732,0,0,0,516,0,0,0,0,1,480,0,0,0,0,0,0,7
Pedregal,,788,-10443.7,-3277.49,20.1782,0,0,0,517,0,0,0,0,0,8,0,0,0,0,0,1,7
Geringontzan,,789,-7139.15,-3752.11,8.5398,0,0,0,517,0,0,0,0,1,440,0,0,0,0,0,3,0
Aldeia Mojache,,790,-4394.98,215.611,25.4133,0,0,0,517,0,0,0,0,1,215,0,0,0,0,0,3,0
Ilha Theramore,,791,-3680.17,-4388.51,10.5549,0,0,0,525,0,0,0,0,1,15,0,0,0,0,0,3,5
Ninho da Águia,,792,234.85,-2127.76,118.095,0,0,0,517,0,0,0,0,0,47,0,0,0,0,0,2,0
Visteterna,,794,6723.46,-4662.5,722.806,0,0,0,517,0,0,0,0,1,618,0,0,0,0,0,3,0
Aldeia Pescassombra,,795,-1657.85,3097.92,30.4995,0,0,0,517,0,0,0,0,1,405,0,0,0,0,0,3,0
Domínio de Plumaluna,,796,-4517.382,2240.9324,8.396892,0,0,0,517,0,0,0,0,1,357,0,0,0,0,0,3,0
Auberdine,,798,6439.33,411.951,10.8632,0,0,0,0,0,0,0,0,1,148,0,0,0,0,0,3,5
Posto do Nijel,,799,202.521,1308.24,190.236,0,0,0,517,0,0,0,0,1,405,0,0,0,0,0,3,0
Aldrassil,,907,10479.6,812.281,1322.75,0,0,0,516,0,0,0,0,1,188,0,0,0,0,0,0,7
Caverna Fionumbra,,908,10756.2,921.301,1338.56,0,0,0,516,0,0,0,0,1,188,0,0,0,0,0,0,7
Pedra Vil,,909,10050.6,1031.2,1329.95,0,0,0,516,0,0,0,0,1,186,0,0,0,0,0,0,7
Gruta de Ban'ethil,,911,9864.17,1557.41,1329.3,0,0,0,516,0,0,0,0,1,736,0,0,0,0,0,0,7
A Fenda,,912,10316.4,1200.62,1458.09,0,0,0,516,0,0,0,0,1,266,0,0,0,0,0,0,7
Garganta do Vento Cortante,,913,636.963,-4534.04,8.82065,0,0,0,516,0,0,0,0,1,410,0,0,0,0,0,0,7
Fazenda Tor'kren,,929,726.297,-4242.41,17.2915,0,0,0,516,0,0,0,0,1,369,0,0,0,0,0,0,7
Garagem do Gradaço,,947,-5488.04,-658.67,394.304,0,0,0,516,0,0,0,0,0,131,0,0,0,0,0,0,7
Complexo de Bandaferro,,948,-5858.7,-2004.1,401.649,0,0,0,516,0,0,0,0,0,212,0,0,0,0,0,0,7
Mina da Serra do Eco,,949,-8676.57,-119.634,91.4235,0,0,0,516,0,0,0,0,0,24,0,0,0,0,0,0,7
Vinhedos dos Madruga,,950,-9948.39,69.1568,33.3002,0,0,0,516,0,0,0,0,0,57,0,0,0,0,0,0,7
Fazenda Campedra,,951,-9901.14,378.19,35.2802,0,0,0,516,0,0,0,0,0,57,0,0,0,0,0,0,7
Vinhedos de Vila Norte,,954,-9067.35,-333.965,73.4517,0,0,0,516,0,0,0,0,0,24,0,0,0,0,0,0,7
Torre de Ilgalar,,955,-9281.33,-3318.81,122.249,0,0,0,516,0,0,0,0,0,1000,0,0,0,0,0,0,7
Rocha dos Laceradores,,956,-8674.12,-2290.05,157.009,0,0,0,516,0,0,0,0,0,996,0,0,0,0,0,0,7
Covil dos Espíritos,,1007,-13751.4,-18.3165,49.2768,0,0,0,516,0,0,0,0,0,1737,0,0,0,0,0,0,7
Cavernas Retibanas,,1008,-8970.76,-2002.7,140.756,0,0,0,516,0,0,0,0,0,98,0,0,0,0,0,0,7
Posto Avançado Punho de Pedra,,1010,-1194.05,-2119.16,61.8808,0,0,0,516,0,0,0,0,0,1858,0,0,0,0,0,0,7
Complexo Grosh'gok,,1011,-11112.2,-2335.63,117.131,0,0,0,516,0,0,0,0,0,2561,0,0,0,0,0,0,7
Caverna Pantanal dos Cervos,,1012,-10803.2,-3739.01,27.5586,0,0,0,516,0,0,0,0,0,1797,0,0,0,0,0,0,7
Templo de Atal'Hakkar,,1013,-10429.9,-3828.52,37.9913,0,0,0,516,0,0,0,0,0,74,0,0,0,0,0,0,7
Torre de Arathor,,1014,-1778.21,-1513.16,64.9209,0,0,0,516,0,0,0,0,0,324,0,0,0,0,0,0,7
Bastilha Martelo Feroz,,1015,316.946,-2119.3,122.042,0,0,0,516,0,0,0,0,0,348,0,0,0,0,0,0,7
Vale Teia da Noite,,1016,2046.11,1829.45,107.823,0,0,0,516,0,0,0,0,0,154,0,0,0,0,0,0,7
Túnel Terrorteia,,1017,3035.33,-2773.9,102.873,0,0,0,516,0,0,0,0,0,2627,0,0,0,0,0,0,7
Engenho Assombrado,,1018,2483.98,-5183.79,76.1135,0,0,0,516,0,0,0,0,0,2271,0,0,0,0,0,0,7
Uldaman,,1027,-6092.01,-3179.35,257.188,0,0,0,516,0,0,0,0,0,1897,0,0,0,0,0,0,7
Gruta Arrota-pó,,1028,-7320.59,-2265.09,244.548,0,0,0,516,0,0,0,0,0,344,0,0,0,0,0,0,7
Guarnição da Ribeira d'Oeste,,1029,-9615.71,667.327,38.6522,0,0,0,516,0,0,0,0,0,60,0,0,0,0,0,0,7
Mina de Jaspe,,1030,-9184.5,-605.891,62.8185,0,0,0,516,0,0,0,0,0,91,0,0,0,0,0,0,7
Pontal de Janeiro,,1031,-14179.6,718,28.2885,0,0,0,516,0,0,0,0,0,35,0,0,0,0,0,0,7
Estação Algaz,,1032,-4817.79,-2666.7,351.197,0,0,0,516,0,0,0,0,0,838,0,0,0,0,0,0,7
Grim Batol,,1033,-4055,-3448.54,283.115,0,0,0,516,0,0,0,0,0,1038,0,0,0,0,0,0,7
Acidente da Mina,,1047,-1501.49,-1036.19,151.716,0,0,0,516,0,0,0,0,1,820,0,0,0,0,0,0,7
Antro dos Bosqueneros,,1048,4619.42,25.6126,70.4946,0,0,0,516,0,0,0,0,1,449,0,0,0,0,0,0,7
Rio Crenado,,1049,5056.04,220.755,22.9074,0,0,0,516,0,0,0,0,1,448,0,0,0,0,0,0,7
Quedas de Fontescarpa,,1050,6870.57,-662.396,86.643,0,0,0,516,0,0,0,0,1,456,0,0,0,0,0,0,7
Ilha da Peleja,,1067,-1668.51,-4329.2,3.26695,0,0,0,516,0,0,0,0,1,720,0,0,0,0,0,0,7
Caverna Ululante,,1068,-837.968,-2037,80.4679,0,0,0,516,0,0,0,0,1,387,0,0,0,0,0,0,7
Estalagem Pouso do Umbral,,1087,-3723.63,-2535.18,69.5651,0,0,0,516,0,0,0,0,1,2302,0,0,0,0,0,0,7
Caverna Névoa Negra,,1088,-2829.79,-2722.81,36.7884,0,0,0,516,0,0,0,0,1,496,0,0,0,0,0,0,7
Torre Norte,,1089,-2884.79,-3429.99,39.357,0,0,0,516,0,0,0,0,1,496,0,0,0,0,0,0,7
Charneca Azul,,1090,-2685.32,-3087.58,41.4505,0,0,0,516,0,0,0,0,1,496,0,0,0,0,0,0,7
Posto Perdido,,1091,-3925.5,-2862.15,46.4791,0,0,0,516,0,0,0,0,1,2302,0,0,0,0,0,0,7
Enseada da Fúria das Marés,,1092,-4300.98,-4062.71,-10.5946,0,0,0,516,0,0,0,0,1,511,0,0,0,0,0,0,7
Ruínas Pedramalho,,1093,-4346.02,-3321.15,34.2547,0,0,0,516,0,0,0,0,1,510,0,0,0,0,0,0,7
Covil da Onyxia,,1094,-4698.06,-3720.58,50.464,0,0,0,516,0,0,0,0,1,511,0,0,0,0,0,0,7
Covil de Ardeluta,,1095,-4987.73,-3832.99,44.8497,0,0,0,516,0,0,0,0,1,511,0,0,0,0,0,0,7
Antro do Dinossangue,,1096,-4335.04,-2639.53,39.6317,0,0,0,516,0,0,0,0,1,509,0,0,0,0,0,0,7
Pontal de Vigília,,1097,-3476.59,-4109.08,17.1041,0,0,0,516,0,0,0,0,1,502,0,0,0,0,0,0,7
Casarão do Pantanal Iluminado,,1098,-2949.47,-3893.5,35.0303,0,0,0,516,0,0,0,0,1,502,0,0,0,0,0,0,7
Mina Ferrofundo,Sob controle da Aliança,1099,793.751,-330.197,63.026,0,14882,0,644,0,0,0,0,30,0,1358,0,0,0,0,0,3
Posto Avançado Larpétreo,,1100,1.66764,-292.675,15.7837,0,0,0,516,0,0,0,0,30,0,0,0,0,0,0,0,7
Guarnição Sanguefrio,,1101,-537.807,-168.363,57.7053,0,0,0,516,0,0,0,0,30,0,0,0,0,0,0,0,7
Mina Dentefrio,Sob controle da Horda,1102,-946.912,-195.454,76.9597,0,15185,0,644,0,0,0,0,30,0,1356,0,0,0,0,0,2
Bastilha Lobo do Gelo,,1103,-1369.01,-225.37,98.7836,0,0,0,516,0,0,0,0,30,0,0,0,0,0,0,0,7
Refúgio do Marshal,,1104,-6143.21,-1078.89,-198.366,0,0,0,516,0,0,0,0,1,538,0,0,0,0,0,0,7
Pedra do Limo,,1105,-6370.15,-1836.52,-258.029,0,0,0,516,0,0,0,0,1,538,0,0,0,0,0,0,7
Praia das Sete Ondas,,1106,-7693.45,-4878.96,0.658057,0,0,0,516,0,0,0,0,1,1336,0,0,0,0,0,0,7
Uldum,,1107,-9635.41,-2787.2,7.85783,0,0,0,516,0,0,0,0,1,990,0,0,0,0,0,0,7
Pináculo da Nuvem Negra,,1108,-5086.21,-1919.44,88.1811,0,0,0,516,0,0,0,0,1,2097,0,0,0,0,0,0,7
Covil Plumerrante,,1109,-5466.71,-1636.27,29.0252,0,0,0,516,0,0,0,0,1,483,0,0,0,0,0,0,7
Circuito da Ilusão,,1110,-6239.42,-3973.12,-58.7501,0,0,0,516,0,0,0,0,1,439,0,0,0,0,0,0,7
Sítio Arqueológico Submerso,,1111,-6490.61,-3449.15,-58.7825,0,0,0,516,0,0,0,0,1,439,0,0,0,0,0,0,7
Castelo do Casco Fendido,,1112,-5065.61,-2367.61,-53.6725,0,0,0,516,0,0,0,0,1,481,0,0,0,0,0,0,7
Gruta Velha,,1113,-5213.85,-2794.53,-7.09192,0,0,0,516,0,0,0,0,1,481,0,0,0,0,0,0,7
Acampamento Petraferro,,1114,-5848.05,-3412.38,-51.0555,0,0,0,516,0,0,0,0,1,2303,0,0,0,0,0,0,7
Cratera do Furão,,1115,-5799.94,-3899.53,-96.743,0,0,0,516,0,0,0,0,1,439,0,0,0,0,0,0,7
Ruínas de Tahonda,,1116,-6569.91,-3894.97,-58.75,0,0,0,516,0,0,0,0,1,439,0,0,0,0,0,0,7
Descanso de Rolando,,1127,-11076,-1139.98,42.8768,0,0,0,516,0,0,0,0,0,241,0,0,0,0,0,0,7
Refúgio dos Mendigos,,1128,-10349.7,-1538.8,92.6423,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,7
Covil do Bolgan,,1147,-2281.95,2499.6,73.7536,0,0,0,516,0,0,0,0,1,606,0,0,0,0,0,0,7
Maraudon,,1148,-1422.62,2918.45,136.147,0,0,0,516,0,0,0,0,1,607,0,0,0,0,0,0,7
Entreposto do Espírito que Anda,,1149,-1224.06,1736.67,90.0223,0,0,0,516,0,0,0,0,1,596,0,0,0,0,0,0,7
Acampamento do Rabiscafuso,,1150,-1407.87,1493.13,60.8871,0,0,0,516,0,0,0,0,1,602,0,0,0,0,0,0,7
Vale dos Ossos,,1151,-2251.19,1513.55,63.5881,0,0,0,516,0,0,0,0,1,602,0,0,0,0,0,0,7
Bastilha Cortifúria,,1168,-3842.71,1738.94,149.974,0,0,0,516,0,0,0,0,1,1119,0,0,0,0,0,0,7
Ruínas de Solarsal,,1169,-4852.91,3616.63,16.4186,0,0,0,516,0,0,0,0,1,1117,0,0,0,0,0,0,7
Acampamento Arrasado do Crepúsculo,,1171,-6206.25,1766.95,17.4637,0,53948,0,516,0,0,0,0,1,2740,0,0,0,0,0,0,7
Posto Crepúsculo,,1172,-6740.04,1636.32,15.2838,0,53948,0,516,0,0,0,0,1,3098,0,0,0,0,0,0,7
Posto Avançado do Crepúsculo,,1173,-7929.11,1833.28,4.86471,0,53948,0,516,0,0,0,0,1,2743,0,0,0,0,0,0,7
Serra dos Patábua,,1174,-4915.81,199.275,52.2955,0,0,0,516,0,0,0,0,1,1101,0,0,0,0,0,0,7
Pavilhão Lariss,,1175,-4052.72,81.5525,77.1755,0,0,0,516,0,0,0,0,1,1103,0,0,0,0,0,0,7
Rocha Coleante,,1176,-7652.52,-3030.61,134.256,0,0,0,516,0,0,0,0,0,2420,0,0,0,0,0,0,7
Monte Candente,,1177,-7479.77,-2186.4,166.15,0,0,0,517,0,0,0,0,0,250,0,0,0,0,0,3,7
Covil de Shalzaru,,1187,-5492.37,3622.79,3.70377,0,0,0,516,0,0,0,0,1,1121,0,0,0,0,0,0,7
Cemitério Lançatroz,Sob controle da Aliança,1208,666.927,-305.544,30.2909,0,14966,0,644,0,0,0,0,30,0,1333,0,0,0,0,0,15
Cemitério Nevado,Sob controle da Horda,1209,-202.695,-112.569,78.4904,0,14959,0,644,0,0,0,0,30,0,1342,0,0,0,0,0,13
Cemitério Lobo do Gelo,Sob controle da Horda,1210,-1083.31,-307.402,57.792,0,14953,0,644,0,0,0,0,30,0,1338,0,0,0,0,0,13
Caverna do Barbescama,,1211,3705.1,-6043.45,2.50783,0,0,0,516,0,0,0,0,1,1227,0,0,0,0,0,0,7
Domínio dos Presamatos,,1212,6900.63,-2298.18,588.521,0,0,0,516,0,0,0,0,1,2246,0,0,0,0,0,0,7
As Ruínas de Kel'Theril,,1213,6426.76,-4304.99,666.743,0,0,0,516,0,0,0,0,1,2251,0,0,0,0,0,0,7
Dun Mandarr,,1214,5718.83,-4507.31,761.083,0,0,0,516,0,0,0,0,1,2245,0,0,0,0,0,0,7
Campo Talrendis,,1215,2707.72,-3869.25,104.207,0,0,0,516,0,0,0,0,1,1235,0,0,0,0,0,0,7
Sacrário de Rethress,,1216,2195.67,-6438.33,2.13105,0,0,0,516,0,0,0,0,1,1256,0,0,0,0,0,0,7
Antro Lunorror,,1217,7123.02,-4631.57,639.68,0,0,0,516,0,0,0,0,1,2255,0,0,0,0,0,0,7
Domínio dos Presamatos,,1218,6817.78,-2097.68,624.837,0,0,0,516,0,0,0,0,1,1762,0,0,0,0,0,0,7
Caverna Ferrárbol,,1219,6481.87,-1571,438.965,0,0,0,516,0,0,0,0,1,1767,0,0,0,0,0,0,7
Posto Peçonha,,1220,5111.98,-353.403,357.231,0,0,0,516,0,0,0,0,1,1765,0,0,0,0,0,0,7
Desfiladeiro Sishir,,1227,515.845,624.05,68.1593,0,0,0,516,0,0,0,0,1,2541,0,0,0,0,0,0,7
Lago do Rochedo,,1228,1543.57,70.1338,-10.3817,0,0,0,516,0,0,0,0,1,461,0,0,0,0,0,0,7
Mina Cortavento,,1229,981.949,-358.9,15.2316,0,0,0,516,0,0,0,0,1,461,0,0,0,0,0,0,7
Túnel Garracava,,1230,1531.94,-576.57,68.9612,0,0,0,516,0,0,0,0,1,461,0,0,0,0,0,0,7
Retiro do Gadanho,,1231,2416.89,1792.39,394.939,0,0,0,516,0,0,0,0,1,467,0,0,0,0,0,0,7
Ruínas de Ordil'Aran,,1232,3493.89,-119.601,0.715488,0,0,0,516,0,0,0,0,1,413,0,0,0,0,0,0,7
Refúgio de Bathran,,1233,3827.37,-161.305,-0.606824,0,0,0,516,0,0,0,0,1,413,0,0,0,0,0,0,7
Assentamento Zoram'gar,,1234,3362.22,1010.16,3.59813,0,0,0,517,0,0,0,0,1,414,0,0,0,0,0,3,0
Rio Felfarren,,1235,2231.21,-2222.91,94.4102,0,0,0,516,0,0,0,0,1,428,0,0,0,0,0,0,7
Xavian,,1237,2936.56,-2822.67,212.731,0,0,0,516,0,0,0,0,1,430,0,0,0,0,0,0,7
Cantilenda,,1238,2880.33,-3287.54,157.819,0,0,0,516,0,0,0,0,1,430,0,0,0,0,0,0,7
Cânion do Demônio Caído,,1239,1702.45,-3150.99,93.5229,0,0,0,516,0,0,0,0,1,434,0,0,0,0,0,0,7
Posto Avançado Asa de Prata,,1240,1776.64,-2065.15,104.194,0,0,0,516,0,0,0,0,1,422,0,0,0,0,0,0,7
O Retiro de Dor'Danil,,1241,1776.23,-2678.36,111.666,0,0,0,516,0,0,0,0,1,422,0,0,0,0,0,0,7
Refúgio Brisaprata,,1242,2130.27,-1190.25,99.8631,0,0,0,517,0,0,0,0,1,421,0,0,0,0,0,1,7
Aldeia Pataverde,,1243,2291.29,-1444.96,87.8797,0,0,0,516,0,0,0,0,1,421,0,0,0,0,0,0,7
Aldeia Dente Sangrento,,1244,1612.52,-1465.1,157.023,0,0,0,516,0,0,0,0,1,421,0,0,0,0,0,0,7
Túnel Garracava,,1245,1930.26,-732.677,114.534,0,0,0,516,0,0,0,0,1,421,0,0,0,0,0,0,7
Santuário de Remulos,,1246,7856.18,-2215.45,471.304,0,0,0,516,0,0,0,0,1,656,0,0,0,0,0,0,7
Refúgio Noturno,,1247,7961.75,-2491.77,487.883,0,0,0,517,0,0,0,0,1,656,0,0,0,0,0,3,0
Templos de Tempesfúria,,1248,7564.51,-2951.72,466.682,0,0,0,516,0,0,0,0,1,656,0,0,0,0,0,0,7
Casamata de Dun Baldar Sul,Sob controle da Aliança,1249,571.535,-80.543,37.9113,0,15021,0,644,0,0,0,0,30,0,1361,0,0,0,0,0,11
Casamata de Dun Baldar Norte,Sob controle da Aliança,1250,668.04,-128.176,49.6482,0,15229,0,644,0,0,0,0,30,0,1362,0,0,0,0,0,11
Casamata Asálgida,Sob controle da Aliança,1251,217.425,-359.764,42.3823,0,15186,0,644,0,0,0,0,30,0,1363,0,0,0,0,0,11
Torre Sanguefrio,Sob controle da Horda,1252,-562.172,-273.554,52.3285,0,15081,0,644,0,0,0,0,30,-1,1385,0,0,0,0,0,10
Torre do Pontal,Sob controle da Horda,1254,-760.664,-347.326,68.0353,0,15132,0,644,0,0,0,0,30,-1,1384,0,0,0,0,0,10
Torre do Lobo do Gelo Leste,Sob controle da Horda,1255,-1312.65,-315.886,91.0987,0,15064,0,644,0,0,0,0,30,-1,1383,0,0,0,0,0,10
Campo de Trabalho Brado Guerreiro,,1268,1575.91,-2463.94,98.5501,0,0,0,516,0,0,0,0,1,422,0,0,0,0,0,0,7
Acampamento de Ariden,,1287,-10443.3,-2141.1,90.7794,0,0,0,516,0,0,0,0,0,2697,0,0,0,0,0,0,7
Garganta do Vento Morto,,1288,-10572,-1841.05,109.049,0,0,0,516,0,0,0,0,0,2697,0,0,0,0,0,0,7
Garganta Adormecida,,1289,-10740.8,-1973.68,134.632,0,0,0,516,0,0,0,0,0,2938,0,0,0,0,0,0,7
Acampamento Ventogelante,,1307,921.054,-1421.46,66.5524,0,0,0,517,0,0,0,0,0,197,0,0,0,0,0,2,7
Dun Baldar,,1328,693.095,-19.197,51.1202,0,0,0,516,0,0,0,0,30,0,0,0,0,0,0,0,7
Casamata Larpétreo,Sob controle da Aliança,1347,-160.17,-454.107,50.4236,0,15038,0,644,0,0,0,0,30,0,1364,0,0,0,0,0,11
Posto de Primeiros Socorros Lançatroz,Sob controle da Aliança,1348,640.261,-18.6661,51.6988,0,14864,0,644,0,0,0,0,30,0,1325,0,0,0,0,0,15
Cemitério Sanguefrio,Sob controle da Horda,1349,-531.316,-405.584,30.7494,0,14872,0,644,0,0,0,0,30,0,1347,0,0,0,0,0,13
Cemitério Larpétreo,Sob controle da Aliança,1350,65.9825,-415.573,49.3278,0,15056,0,644,0,0,0,0,30,0,1302,0,0,0,0,0,15
Cabana de Reforços Lobo do Gelo,Sob controle da Horda,1351,-1415.05,-305.986,93.2266,0,15073,0,644,0,0,0,0,30,0,1330,0,0,0,0,0,13
Casamata de Dun Baldar Norte,Destruída,1352,678.076,-137.378,76.0757,0,15187,0,644,0,0,0,0,30,-1,1371,0,0,0,0,0,6
Casamata de Dun Baldar Norte,Em conflito,1353,678.437,-137.095,76.0671,0,15007,0,644,0,0,0,0,30,0,1375,0,0,0,0,0,9
Casamata de Dun Baldar Norte,Em conflito,1354,678.371,-137.14,76.068,0,15059,0,644,0,0,0,0,30,0,1379,0,0,0,0,0,12
Casamata de Dun Baldar Sul,Destruída,1355,557.858,-88.1394,63.7547,0,15188,0,644,0,0,0,0,30,-1,1370,0,0,0,0,0,6
Casamata de Dun Baldar Sul,Em conflito,1356,557.849,-88.2827,63.711,0,14939,0,644,0,0,0,0,30,0,1374,0,0,0,0,0,9
Casamata de Dun Baldar Sul,Em conflito,1357,557.752,-88.2432,63.7554,0,14873,0,644,0,0,0,0,30,0,1378,0,0,0,0,0,12
Mina Dentefrio,Sob controle da Aliança,1358,-948.309,-193.286,99.4883,0,14874,0,644,0,0,0,0,30,0,1355,0,0,0,0,0,3
Mina Dentefrio,Controlada pelos Kobolds,1359,-948.542,-193.079,99.5752,0,14940,0,644,0,0,0,0,30,0,1357,0,0,0,0,0,1
