Name_lang,Description_lang,ID,GarrTalentTreeID,Tier,UiOrder,IconFileDataID,PlayerConditionID,GarrAbilityID,Flags,TalentType,PrerequisiteTalentID,ResearchCostSource,ActiveDurationSecs,GarrTalentSocketPropertiesID
Esclarecimiento,"Las tropas recién reclutadas tienen una posibilidad de ascender un rango, lo que hace que aumenten su poder. 

Los Iniciados tienen una probabilidad de convertirse en Adeptos y estos tienen la posibilidad de convertirse en Maestros.",249,4,1,1,648628,41955,0,0,0,0,0,0,0
El camino del buey,"Los Iniciados del buey recién reclutados se convierten en Adeptos del buey, lo que aumenta su probabilidad de éxito de misión un ${$a897-$a695}%.",250,4,3,0,620829,41959,0,0,0,0,0,0,0
El camino del tigre,"Los Iniciados del tigre recién reclutados se convierten en Adeptos del tigre, que obtienen:

|TInterface\ICONS\ABILITY_MONK_CRANEKICK_NEW.BLP:20:20:0:0|t |CffffffffPatada giratoria de la grulla|R
$@garrabdesc576",251,4,3,1,611420,41959,0,0,0,0,0,0,0
Cuarteles de alojamiento,"Aumenta en ${$a694}. el número máximo de Iniciados del buey tigre, Adeptos del buey, Iniciados del tigre y Adeptos del tigre que puedes reclutar.",252,4,2,0,651489,41958,571,0,0,0,0,0,0
Sobre de la suerte,"Permite la facultad Sobre de la suerte, que aumenta un ${$a693}% la probabilidad de éxito de la primera misión que envías cada día.",253,4,0,1,134268,41962,570,0,0,0,0,0,0
Cervecería,"Te otorga acceso al Barril burbujeante dentro de la Posada Cerveza de Trueno una vez al día. 

Tocar el Barril burbujeante te otorga bonificaciones valiosas que te sirven de ayuda en las misiones de las Islas Quebradas.",254,4,1,0,651573,41955,0,0,0,0,0,0,0
Peregrinaje,Permite una probabilidad para tus campeones de regresar de misiones exitosas con armamentos o equipos de Campeón.,255,4,2,1,775462,41958,785,0,0,0,0,0,0
Uno con el destino,Te permite encargar una orden de trabajo para 1 de tus 3 Sellos del destino quebrado semanales a cambio de recursos de la Sala de orden.,256,4,4,0,656322,41960,0,0,0,0,0,0,0
Favor celestial,"Te permite reclutar Celestiales.  

Los celestiales poseen una especialización de monje aleatoria y pueden contraatacar a un |C00b3ffffJefe|R, además de:

|TInterface\ICONS\INV_CELESTIALSERPENTMOUNT.BLP:20:20:0:0|t |CffffffffEco del Celestial|R
$@garrabdesc749",257,4,4,1,656166,41960,0,0,0,0,0,0,0
Puños de leyenda,Aumenta en ${$a898} el número de objetos legendarios que puedes equipar.,258,4,5,0,606548,41961,0,0,0,0,0,0,0
Favor de Elune,Aumenta la posibilidad de que tus recompensas de misiones obtengan una Mejora de bonificación poco común o épica en misiones no repetibles.,347,107,0,0,236151,41962,0,0,0,0,0,0,0
Reclamación,Permite una probabilidad para tus campeones de regresar de misiones exitosas con armamentos o equipos de Campeón.,348,107,2,1,1033478,41958,787,0,0,0,0,0,0
Forma de viaje,"Permite la facultad Forma de viaje para todas las misiones, lo que reduce la duración de la misión un ${100-$a715*100}%.",349,107,1,1,132144,41955,592,0,0,0,0,0,0
Hibernación,"Aumenta en ${$a900}. el número máximo de Antárboles de la Arboleda, Hijas de Cenarius, Druidas de la Zarpa y Protectores de la arboleda que puedes reclutar.",350,107,2,0,132136,41958,753,0,0,0,0,0,0
Hermanas sonrientes,"Las Antárboles de la Arboleda recién reclutados se convierten en Hijas de Cenarius, lo que aumenta su probabilidad de éxito de misión un ${$a679-$a678}%.",351,107,3,0,136021,41959,0,0,0,0,0,0,0
Fuerza del bosque,"Los Druidas de la Zarpa recién reclutados se convierten en Protectores de la arboleda y obtienen: 

|TInterface\ICONS\ABILITY_DRUID_FLOURISH.BLP:20:20:0:0|t|CffffffffCrecimiento salvaje|R
$@garrabdesc558",352,107,3,1,132113,41959,0,0,0,0,0,0,0
Raíces,"Permite la facultad Raíces, que aumenta un ${$a714}% la probabilidad de éxito de la primera misión que envías cada día si dicha misión tiene |C00b3ffffEsbirros|R.",353,107,0,1,134412,41962,591,0,0,0,0,0,0
Siempreverde,"Otorga acceso a dos parcelas de suelo fértil, que te permiten cultivar y cosechar plantas que proporcionan objetos útiles una vez cada 3 días para usarlos en las Islas Quebradas.",354,107,1,0,612099,41955,0,0,0,0,0,0,0
Elegido de Elune,Te permite encargar una orden de trabajo para 1 de tus 3 Sellos del destino quebrado semanales a cambio de recursos de la Sala de orden.,355,107,4,0,611423,41960,0,0,0,0,0,0,0
Anciano de la Guerra,"Te permite reclutar un Anciano de la Guerra.  

Los Ancianos de la Guerra poseen una especialización de druida aleatoria y pueden contraatacar a un |C00b3ffffJefe|R, además de:

|TInterface\ICONS\INV_PET_ANCIENTPROTECTOR.BLP:20:20:0:0|t |CffffffffFuerza de los ancestros|R
$@garrabdesc435",356,107,4,1,874857,41960,0,0,0,0,0,0,0
Leyenda natural,Aumenta en ${$a898} la cantidad de objetos legendarios que puedes equipar.,357,107,5,0,1045105,41961,0,0,0,0,0,0,0
Trato oscuro,Aumenta la posibilidad de que tus recompensas de misiones obtengan una Mejora de bonificación poco común o épica en misiones no repetibles.,358,110,0,0,538039,41962,0,0,0,0,0,0,0
Invocar guardia apocalíptico,"Permite la facultad Invocar guardia apocalíptico, que aumenta un ${$a616}% la probabilidad de éxito de la primera misión que envías cada día.",359,110,0,1,615103,41962,500,0,0,0,0,0,0
Ritual de invocación,"Permite la facultad Ritual de invocación para todas las misiones, lo que reduce la duración de la misión un ${100-$a615*100}%.",360,110,1,1,136194,41955,499,0,0,0,0,0,0
Campo de Entrenamiento,"Aumenta en ${$a614}. el número máximo de Diablillos, Diablillos salvajes, Acólitos e Invocadores que puedes reclutar.",361,110,2,0,538442,41958,498,0,0,0,0,0,0
Maestría oscura,"Los Acólitos de Cosecha Oscura recién reclutados se convierten en Invocadores de Cosecha Oscura, que obtienen:

|TInterface\ICONS\ABILITY_WARLOCK_INFERNOGREEN.BLP:20:20:0:0|t |CffffffffLluvia de Fuego vil|R
$@garrabdesc485",362,110,3,1,236295,41959,0,0,0,0,0,0,0
Cosecha desagradable,Completar misiones de mundo con un aliado de combate proporciona recursos para la Sala de orden.,363,110,4,1,537517,41960,746,0,0,0,0,0,0
Pacto de las Sombras,Te permite encargar una orden de trabajo para armamentos o equipos de campeón a cambio de recursos de la Sala de orden.,364,110,2,1,1032479,41958,0,0,0,0,0,0,0
Grimorio de servidumbre,"Los Grupos de diablillos recién reclutados se convierten en Enjambres de diablillos salvajes, que obtienen:

|TInterface\ICONS\SPELL_SHADOW_ANTISHADOW.BLP:20:20:0:0|t |CffffffffPacto demoníaco|R
$@garrabdesc497",365,110,3,0,460694,41959,0,0,0,0,0,0,0
Ofrenda demoníaca,"Te otorga acceso a Ritual de la perdición, que te permite a ti y cuatro camaradas invocar a demonios poderosos en la búsqueda de magia potenciadora y tesoros demoníacos.",366,110,1,0,460696,41955,0,0,0,0,0,0,0
Semilla de corrupción,Aumenta un ${$a1516}% la probabilidad de éxito de las misiones con |C00b3ffffesbirros|R.,367,110,4,0,136193,41960,1137,0,0,0,0,0,0
Leyendas de lo vil,Aumenta en ${$a898} la cantidad de objetos legendarios que puedes equipar.,368,110,5,0,615096,41961,0,0,0,0,0,0,0
Mejoras curtidas,Aumenta la posibilidad de que tus recompensas de misiones obtengan una Mejora de bonificación poco común o épica en misiones no repetibles.,369,113,0,0,132168,41962,0,0,0,0,0,0,0
Largo alcance,"Permite la facultad Largo alcance, que aumenta la probabilidad de éxito de la primera misión que envías cada día en ${$a707}%.",370,113,0,1,1392555,41962,584,0,0,0,0,0,0
Separación,"Permite la facultad Separación para todas las misiones, que aumenta un ${$a787}% la probabilidad de éxito de las misiones con |C00b3ffffPeligros|R.",371,113,1,1,132294,41955,661,0,0,0,0,0,0
Tiendas de robustez,"Aumenta en ${$a708}. el número máximo de arqueros, tiradores, rastreadores y abrecaminos que puedes reclutar.",372,113,2,0,236200,41958,585,0,0,0,0,0,0
Ojo agudo,"Los Escuadrones de arqueros recién reclutados se convierten en Tiradores ocultos, lo que aumenta su probabilidad de éxito de misión un ${$a634-$a633}%.",373,113,3,0,132177,41959,0,0,0,0,0,0,0
Llamada salvaje,"Las Bandas de rastreadores recién reclutadas se convierten en Abrecaminos, que obtienen:

|TInterface\ICONS\SPELL_FIRE_FLARE.BLP:20:20:0:0|t |CffffffffBengala|R
$@garrabdesc520",374,113,3,1,133208,41959,0,0,0,0,0,0,0
Águila aliada,"Permite el acceso a la Red de Vuelo de águila, un número de Rutas de vuelo dispersas a lo largo de las Islas Quebradas.",375,113,1,0,1392564,41955,0,0,0,0,0,0,0
Buscar,Completar misiones de mundo con un aliado de combate proporciona recursos para la Sala de orden.,376,113,4,1,135904,41960,786,0,0,0,0,0,0
Senda oculta,Te permite encargar una orden de trabajo para 1 de tus 3 Sellos del destino quebrado semanales a cambio de recursos de la Sala de orden.,377,113,4,0,461118,41960,0,0,0,0,0,0,0
Fabricación de arcos,Te permite encargar una orden de trabajo para armamentos o equipos de campeón a cambio de recursos de la Sala de orden.,378,113,2,1,236204,41958,0,0,0,0,0,0,0
Leyendas de lo Salvaje,Aumenta en ${$a898} la cantidad de objetos legendarios que puedes equipar.,379,113,5,0,538771,41961,0,0,0,0,0,0,0
Origen arcano,Aumenta la posibilidad de que tus recompensas de misiones obtengan una Mejora de bonificación poco común o épica en misiones no repetibles.,380,116,0,0,252267,41962,0,0,0,0,0,0,0
Nova de Escarcha,"Permite la facultad Nova de Escarcha, que aumenta un ${$a710}% la probabilidad de éxito de la primera misión que envías cada día, si dicha misión tiene |C00b3ffffEsbirros|R.",381,116,0,1,135848,41962,587,0,0,0,0,0,0
Traslación,"Permite la facultad Traslación para todas las misiones, lo que reduce la duración de la misión un ${100-$a712*100}%.",382,116,1,1,135736,41955,589,0,0,0,0,0,0
Biblioteca arcana,"Aumenta en ${$a711}, el número máximo de Elementales de agua, Gólems arcanos, Aprendices de Tirisgarde e Invocadores del Kirin Tor que puedes reclutar.",383,116,2,0,354435,41958,588,0,0,0,0,0,0
Energía elemental,"Los Elementales de agua recién reclutados se convierten en Gólems arcanos, lo que aumenta su probabilidad de éxito de misión un ${$a677-$a676}%.",384,116,3,0,651082,41959,0,0,0,0,0,0,0
Conocimiento superior,"Los Aprendices de Tirisgarde recién reclutados se convierten en Invocadores del Kirin Tor, que obtienen:

|TInterface\ICONS\SPELL_NATURE_ENCHANTARMOR.BLP:20:20:0:0|t |CffffffffPresencia mental|R
$@garrabdesc552",385,116,3,1,236225,41959,0,0,0,0,0,0,0
Nexo de teletransporte,"Otorga acceso al Nexo de teletransporte, una serie de portales distribuidos a lo largo de las Islas Quebradas que te permiten viajar rápidamente por el mundo.",386,116,1,0,237509,41955,0,0,0,0,0,0,0
Adivinación arcana,Te permite encargar una orden de trabajo para 1 de tus 3 Sellos del destino quebrado semanales a cambio de recursos de la Sala de orden.,387,116,4,1,609814,41960,0,0,0,0,0,0,0
Intuición arcana,Las misiones te otorgan más recursos mientras tengas a un aliado de combate activo.,388,116,4,0,610679,41960,1134,0,0,0,0,0,0
Armamento arcano,Te permite encargar una orden de trabajo para armamentos o equipos de campeón a cambio de recursos de la Sala de orden.,389,116,2,1,135752,41958,0,0,0,0,0,0,0
Leyendas de Tirisgarde,Aumenta en ${$a898} la cantidad de objetos legendarios que puedes equipar.,390,116,5,0,895887,41961,0,0,0,0,0,0,0
Favor de la Luz,Aumenta la posibilidad de que tus recompensas de misiones obtengan una Mejora de bonificación poco común o épica en misiones no repetibles.,391,119,0,0,589117,41962,0,0,0,0,0,0,0
Bendición de reyes,"Permite la facultad Bendición de reyes, que aumenta la probabilidad de éxito de la primera misión que envías cada día en ${$a718}%.",392,119,0,1,135993,41962,595,0,0,0,0,0,0
Bendición justa,"Activa la habilidad Bendición justa para todas las misiones, lo que aumenta un ${$a716}% la probabilidad de éxito de las misiones con |C00b3ffffEsbirros|R.",393,119,1,1,1030099,41955,593,0,0,0,0,0,0
Llamada argenta,"Aumenta en ${$a717}. el número máximo de Escuderos, Escuderos de hierro, Caballeros y Templarios que puedes reclutar.",394,119,2,0,236690,41958,594,0,0,0,0,0,0
Como uno,"Los Escuadrones de escuderos recién reclutados se convierten en Escuderos de la Falange, lo que aumenta su probabilidad de éxito de misión un ${$a638-$a637}%.",395,119,3,0,1278391,41959,0,0,0,0,0,0,0
Templario de la Mano de plata,"Los Caballeros de la Mano de plata recién reclutados se convierten en Templarios de la Mano de plata, que obtienen:

|TInterface\ICONS\SPELL_HOLY_HEROISM.BLP:20:20:0:0|t |CffffffffGuardianes de reyes|R
$@garrabdesc562",396,119,3,1,237547,41959,0,0,0,0,0,0,0
Corcel Argenta,"Otorga acceso al Amarradero de Hierro del Destrero Argenta una vez al día, que te permite invocar un Destrero y realizar un combate montado por una corta duración.",397,119,1,0,1360759,41955,0,0,0,0,0,0,0
Propósito sagrado,Te permite encargar una orden de trabajo para 1 de tus 3 Sellos del destino quebrado semanales a cambio de recursos de la Sala de orden.,398,119,4,1,135909,41960,0,0,0,0,0,0,0
Gran cruzado,Las misiones te otorgan más recursos mientras tengas a un aliado de combate activo.,399,119,4,0,1360760,41960,1132,0,0,0,0,0,0
Arados como espadas,Te permite encargar una orden de trabajo para armamentos o equipos de campeón a cambio de recursos de la Sala de orden.,400,119,2,1,1030096,41958,0,0,0,0,0,0,0
Leyendas del honrado,Aumenta en ${$a898} la cantidad de objetos legendarios que puedes equipar.,401,119,5,0,135965,41961,0,0,0,0,0,0,0
Favor de Odyn,Aumenta la posibilidad de que tus recompensas de misiones obtengan una Mejora de bonificación poco común o épica en misiones no repetibles.,402,122,0,0,132275,41962,0,0,0,0,0,0,0
Berrido de convocación,"Permite la facultad Berrido de convocación, lo que aumenta un ${$a719}% la probabilidad de éxito de la primera misión que envías cada día, según la vitalidad de la tropa.",403,122,0,1,236317,41962,596,0,0,0,0,0,0
Marcha forzada,"Permite la facultad Marcha forzada para todas las misiones, que reduce la duración de la misión un ${100-$a720*100}%.",404,122,1,1,132277,41955,597,0,0,0,0,0,0
Valor abundante,"Aumenta en ${$a721}. el número máximo de Aspirantes Valarjar, Valarjar tronaforjados, Bandas de guerra de doncellas escuderas o doncellas escuderas valkyra que puedes reclutar.",405,122,2,0,132351,41958,598,0,0,0,0,0,0
Prueba de fuego,"Los Aspirantes Valarjar recién reclutados se convierten en Valarjar tronaforjados, lo que aumenta su probabilidad de éxito de misión un ${$a725-$a722}%.",406,122,3,0,132346,41959,0,0,0,0,0,0,0
Ascensión,"Las Bandas de guerra de doncellas escuderas recién reclutadas se convierten en Doncellas escuderas valkyra, que obtienen:

|TInterface\ICONS\Ability_Paladin_TowerofLight.blp:20:20:0:0|t |CffffffffVuelo de las Valkyra|R
$@garrabdesc601",407,122,3,1,132339,41959,0,0,0,0,0,0,0
Por la gloria y el honor,Otorga la facultad de ver el Cofre de riquezas del Bastión del Cielo dentro del peligroso Círculo de Gloria. Compite con tus camaradas guerreros por una oportunidad de obtener sus riquezas una vez a la semana.,408,122,1,0,132334,41955,0,0,0,0,0,0,0
Botín de guerra,Completar misiones de mundo con un aliado de combate proporciona recursos para la Sala de orden.,409,122,4,1,236307,41960,747,0,0,0,0,0,0
Filotormenta,Aumenta un ${$a1514}% la probabilidad de éxito de las misiones con |C00b3ffffesbirros|R.,410,122,4,0,236303,41960,1136,0,0,0,0,0,0
Forja celestial,Te permite encargar una orden de trabajo para armamentos o equipos de campeón a cambio de recursos de la Sala de orden.,411,122,2,1,1357798,41958,0,0,0,0,0,0,0
Leyendas del Ragnarok,Aumenta en ${$a898} la cantidad de objetos legendarios que puedes equipar.,412,122,5,0,460957,41961,0,0,0,0,0,0,0
Bien preparado,Aumenta la posibilidad de que tus recompensas de misiones obtengan una Mejora de bonificación poco común o épica en misiones no repetibles.,413,125,0,0,607854,41962,0,0,0,0,0,0,0
La cacería,"Activa la facultad La cacería, que aumenta un ${$a738}% la probabilidad de éxito de la primera misión que envías cada día.",414,125,0,1,1344654,41962,614,0,0,0,0,0,0
Retirada vengativa,"Permite la facultad Retirada vengativa para todas las misiones, que aumenta un ${$a740}% la probabilidad de éxito de las misiones con |C00b3ffffEsbirros|R.",415,125,1,1,1348401,41955,616,0,0,0,0,0,0
Campo de Entrenamiento,"Aumenta en ${$a739}. el número máximo de guerreros Lengua de Ceniza, mirmidones naga, adeptos Illidari y adeptos Illidari transformados que puedes reclutar.",416,125,2,0,1380677,41958,615,0,0,0,0,0,0
Mirmidones naga,"Los Guerrero Lengua de Ceniza recién reclutados se convierten en Mirmidones naga, lo que aumenta su probabilidad de éxito de misión un ${$a728-$a726}%.",417,125,3,0,1391617,41959,0,0,0,0,0,0,0
Poder demoníaco,"Los Adeptos Illidari recién reclutados se convierten en Adeptos Illidari transformados, que obtienen:

|TInterface\ICONS\ABILITY_WARLOCK_SHADOWFURYTGA.BLP:20:20:0:0|t |CffffffffForma de demonio|R
$@garrabdesc606",418,125,3,1,1247262,41959,0,0,0,0,0,0,0
Vacío Abisal,"Te otorga acceso al Portal a El Vacío Abisal, que invoca a un poderoso demonio que tú y tus aliados pueden derrotar para obtener bonificaciones de fortaleza y posibles tesoros.",419,125,1,0,134544,41955,0,0,0,0,0,0,0
Esfuerzo de guerra concentrado,Te permite encargar una orden de trabajo para 1 de tus 3 Sellos del destino quebrado semanales a cambio de recursos de la Sala de orden.,420,125,4,1,1392947,41960,0,0,0,0,0,0,0
Cólera del Martillo Vil,Aumenta un ${$a716}% la probabilidad de éxito de las misiones con |C00b3ffffesbirros|R.,421,125,4,0,1247266,41960,1246,0,0,0,0,0,0
Armamento vil,Te permite encargar una orden de trabajo para armamentos o equipos de campeón a cambio de recursos de la Sala de orden.,422,125,2,1,1380365,41958,0,0,0,0,0,0,0
Destino demoníaco,Aumenta en ${$a898} la cantidad de objetos legendarios que puedes equipar.,423,125,5,0,1247265,41961,0,0,0,0,0,0,0
Favor de la muerte,Aumenta la posibilidad de que tus recompensas de misiones obtengan una Mejora de bonificación poco común o épica en misiones no repetibles.,424,128,0,0,1390941,41962,0,0,0,0,0,0,0
Enjambre,"Permite la facultad Enjambre, que aumenta un ${$a755}% la probabilidad de éxito de la primera misión que envías cada día cuando un Grupo de necrófagos o Enjambre de geists participan en la misión.",425,128,0,1,237511,41962,631,0,0,0,0,0,0
Avance de la Muerte,"Permite la facultad Avance de la Muerte para todas las misiones, lo que aumenta un ${$a754}% la probabilidad de tener éxito en misiones con |C00b3ffffPeligros|R.",426,128,1,1,237561,41955,630,0,0,0,0,0,0
Llamada de la tumba,"Aumenta un ${$a753}. el número máximo de necrófagos, geists, caballeros y devastadores que puedes reclutar.",427,128,2,0,1065381,41958,629,0,0,0,0,0,0
El Arrabal de los Ensamblajes,"Los Grupos de necrófagos recién reclutados se convierten en Enjambres de geists, lo que aumenta su probabilidad de éxito de misión un ${$a742-$a741}%.",428,128,3,0,1100170,41959,0,0,0,0,0,0,0
Vive por la espada,"Los Caballeros de Ébano recién reclutados se convierten en Devastadores de Ébano. 

Los Devastadores de Ébano obtienen una especialización aleatoria y pueden contraatacar a un |C00b3ffffJefe|R.",429,128,3,1,1392551,41959,0,0,0,0,0,0,0
Jinetes oscuros,"Otorga acceso al Amarradero de Hierro del Destrero de la Muerte una vez al día, lo que te permite invocar un Destrero de la Muerte y realizar un combate montado por una corta duración.",430,128,1,0,524049,41955,0,0,0,0,0,0,0
Reanimación,"Las misiones exitosas tienen una probabilidad de regresar con una Pila de restos y huesos que se pueden combinar para crear Abominaciones.

Las Abominaciones aumentan su probabilidad de éxito un ${$a650}% en misiones con |C00b3ffffPeligros|R, |C00b3ffffHechizos|R o |C00b3ffffEsbirros|R, elegidos al azar, además de:

|TInterface\ICONS\SPELL_DEATHKNIGHT_EXPLODE_GHOUL.BLP:20:20:0:0|t |CffffffffAberración vil|R
$@garrabdesc778",431,128,4,1,136187,41960,782,0,0,0,0,0,0
Reclamación profana,Las misiones te otorgan más recursos mientras tengas a un aliado de combate activo.,432,128,4,0,135775,41960,1133,0,0,0,0,0,0
Hermanos en armas,Te permite encargar una orden de trabajo para armamentos o equipos de campeón a cambio de recursos de la Sala de orden.,433,128,2,1,237512,41958,0,0,0,0,0,0,0
Leyendas de la tumba,Aumenta en ${$a898} la cantidad de objetos legendarios que puedes equipar.,434,128,5,0,879926,41961,0,0,0,0,0,0,0
Racha de suerte,Aumenta la posibilidad de que tus recompensas de misiones obtengan una Mejora de bonificación poco común o épica en misiones no repetibles.,435,131,0,0,418250,41962,0,0,0,0,0,0,0
Ataque sorpresa,"Permite la facultad Ataque sorpresa, que aumenta la probabilidad de éxito de la primera misión que envías cada día en ${$a769}%.",436,131,0,1,1373907,41962,643,0,0,0,0,0,0
Asesinato,"Permite la facultad Asesinato para todas las misiones, que aumenta un ${$a770}% la probabilidad de éxito de las misiones con |C00b3ffffEsbirros|R.",437,131,1,1,236173,41955,644,0,0,0,0,0,0
Peleas profesionales,"Aumenta en ${$a771}. el número máximo de Bandidos, Ladrones, Piratas y Duelistas que puedes reclutar.",438,131,2,0,1379239,41958,645,0,0,0,0,0,0
Legado desafiante,"Los Bandidos recién reclutados se convierten en Ladrones Defias, que obtienen:

|TInterface\ICONS\INV_MISC_BAG_11.BLP:20:20:0:0|t |CffffffffRobar|R
$@garrabdesc634",439,131,3,0,1373912,41959,0,0,0,0,0,0,0
Velas carmesí,"Los Piratas recién reclutados se convierten en Duelistas Descoronados, que obtienen:

|TInterface\ICONS\ABILITY_PARRY.BLP:20:20:0:0|t |CffffffffEn guardia|R
$@garrabdesc635",440,131,3,1,1269440,41959,0,0,0,0,0,0,0
La Bóveda,"En misiones exitosas, le otorga la posibilidad a los campeones de regresar con un boleto de la bóveda.

Los boletos de la bóveda te otorgan un permiso para obtener una recompensa aleatoria de la Bóveda descoronada una vez a la semana, que contiene riquezas inimaginables.",441,131,1,0,1269443,41955,789,0,0,0,0,0,0
Bajo la mesa,Completar misiones de mundo con un aliado de combate proporciona recursos para la Sala de orden.,442,131,4,1,132092,41960,783,0,0,0,0,0,0
Saqueo,Te permite encargar una orden de trabajo para 1 de tus 3 Sellos del destino quebrado semanales a cambio de recursos de la Sala de orden.,443,131,4,0,1398087,41960,0,0,0,0,0,0,0
Contrabandista de armas,Te permite encargar una orden de trabajo para armamentos o equipos de campeón a cambio de recursos de la Sala de orden.,444,131,2,1,840720,41958,0,0,0,0,0,0,0
Armado hasta los dientes,Aumenta en ${$a898} la cantidad de objetos legendarios que puedes equipar.,445,131,5,0,1398088,41961,0,0,0,0,0,0,0
Destino divino,Aumenta la posibilidad de que tus recompensas de misiones obtengan una Mejora de bonificación poco común o épica en misiones no repetibles.,446,134,0,0,135976,41962,0,0,0,0,0,0,0
Plegarias diarias,"Permite la facultad Plegarias diarias, que aumenta la probabilidad de éxito de la primera misión que envías cada día en ${$a785}%.",447,134,0,1,237539,41962,659,0,0,0,0,0,0
Tithe,Completar misiones de mundo con un aliado de combate proporciona recursos para la Sala de orden.,448,134,4,1,1022951,41960,784,0,0,0,0,0,0
Vida en comunión,"Aumenta en ${$a784}. el número máximo de acólitos, dechados, zelotes y zelotes oscuros que puedes reclutar.",449,134,2,0,135946,41958,658,0,0,0,0,0,0
Inquisición,"Los acólitos recién reclutados se convierten en Dechados, lo que aumenta su probabilidad de éxito de misión un ${$a774-$a773}%.",450,134,3,0,633042,41959,0,0,0,0,0,0,0
Herejía de las Sombras,"Los zelotes recién reclutados se convierten en Zelotes oscuros, que obtienen:

|TInterface\ICONS\ABILITY_WARLOCK_SOULSWAP.BLP:20:20:0:0|t |CffffffffSegador de almas|R
$@garrabdesc650",451,134,3,1,1022944,41959,0,0,0,0,0,0,0
Altares de bendición,"Te otorga permiso para acceder al Pozo de la Luz o al Pozo de las Sombras una vez al día. 

Rezar en cualquiera de estos altares te otorgará bonificaciones valiosas que te ayudarán mientras hagas misiones en las Islas Quebradas.",452,134,1,0,135923,41955,0,0,0,0,0,0,0
Supresión de dolor,"Permite la facultad Supresión de dolor para todas las misiones, lo que otorga una probabilidad de que una tropa aleatoria no reciba ${$a786} p. de daño de vitalidad.",453,134,1,1,135936,41955,660,0,0,0,0,0,0
Sellos bendecidos,Te permite encargar una orden de trabajo para 1 de tus 3 Sellos del destino quebrado semanales a cambio de recursos de la Sala de orden.,454,134,4,0,135914,41960,0,0,0,0,0,0,0
Armamentos de la Luz,Te permite encargar una orden de trabajo para armamentos o equipos de campeón a cambio de recursos de la Sala de orden.,455,134,2,1,632352,41958,0,0,0,0,0,0,0
Armado por la fe,Aumenta en ${$a898} la cantidad de objetos legendarios que puedes equipar.,456,134,5,0,1022949,41961,0,0,0,0,0,0,0
