ID,Name_lang,PlayerConditionID,VisibleTrackingQuestID,QuestFeedbackEffectID,Flags,MaxHeight,MinHeight,VignetteType,RewardQuestID,UiWidgetSetID,UiMapPinInfoID,ObjectiveType
90,Señor del sílex Gairan,120653,0,977,66660,0,0,0,0,0,0,0
91,Campeón de la Llama Negra,120653,0,977,66660,0,0,0,0,0,0,0
92,Estatua de la Grulla reluciente,22067,0,90,8,0,-50,0,0,0,0,0
93,Tortuga crujesal anciana,23564,0,89,0,0,0,0,0,0,0,0
94,Tiznado,0,0,90,0,50,50,0,0,0,0,0
95,Barbasucia,120653,0,977,66660,0,0,0,0,0,0,0
96,Ra'sha,0,0,89,0,0,-50,0,0,0,0,0
97,Willy Wilder,0,0,89,0,0,-50,0,0,0,0,0
98,Explorador de guerra Zandalari,0,0,89,0,0,-50,0,0,0,0,0
99,Muerta,0,0,89,0,0,-50,0,0,0,0,0
100,Kar Libraguerras,0,0,89,0,0,-50,0,0,0,0,0
101,Ubunti la Sombra,0,0,89,0,0,-50,0,0,0,0,0
102,Disha Eludemiedo,0,0,89,0,0,-50,0,0,0,0,0
103,Dalan Rasganoche,0,0,89,0,0,-50,0,0,0,0,0
104,Mavis Lesiones,0,0,89,0,0,-50,0,0,0,0,0
105,Ferdinand,0,0,89,0,0,-50,0,0,0,0,0
106,Pezuña Negra,0,0,89,0,0,-50,0,0,0,0,0
107,Mayor Nanners,0,0,89,0,0,-50,0,0,0,0,0
108,Ik-Ik el Ágil,0,0,89,0,0,-50,0,0,0,0,0
109,El Aullador,0,0,89,0,0,-50,0,0,0,0,0
110,Chillidos,0,0,89,0,0,-50,0,0,0,0,0
111,Matojo,0,0,89,0,0,-50,0,0,0,0,0
112,Bonobos,0,0,89,0,0,-50,0,0,0,0,0
113,Señor Feroz,0,0,89,0,0,-50,0,0,0,0,0
114,"Ai-Ran, la Nube Flotante",0,0,89,0,0,-50,0,0,0,0,0
115,Ai-Li Reflejo Celeste,0,0,89,0,0,-50,0,0,0,0,0
116,Yul Zarpa Salvaje,0,0,89,0,0,-50,0,0,0,0,0
117,Ahone el Errante,0,0,89,0,0,-50,0,0,0,0,0
118,Ruun Zarpa Espectral,0,0,89,0,0,-50,0,0,0,0,0
119,Nasra Piel Pecosa,0,0,89,0,0,-50,0,0,0,0,0
120,Urobi el Caminante,0,0,89,0,0,-50,0,0,0,0,0
121,Moldo el Tuerto,0,0,89,0,0,-50,0,0,0,0,0
122,Omnis Grinlock,0,0,89,0,0,-50,0,0,0,0,0
123,Siltriss el Afilador,0,0,89,0,0,-50,0,0,0,0,0
124,Nessos el Oráculo,0,0,89,0,0,-50,0,0,0,0,0
125,Arness la Escama,0,0,89,0,0,-50,0,0,0,0,0
126,Explorador de guerra Salyin,0,0,89,0,0,-50,0,0,0,0,0
127,Sarnak,0,0,89,0,0,-50,0,0,0,0,0
128,Sahn Cazador de Olas,0,0,89,0,0,-50,0,0,0,0,0
129,Nelash Verdantis,0,0,89,0,0,-50,0,0,0,0,0
130,Eshelon,0,0,89,0,0,-50,0,0,0,0,0
131,Zai el Exiliado,0,0,89,0,0,-50,0,0,0,0,0
132,Cournith Tranco de Agua,0,0,89,0,0,-50,0,0,0,0,0
133,Sele'na,0,0,89,0,0,-50,0,0,0,0,0
134,Aethis,0,0,89,0,0,-50,0,0,0,0,0
135,Kal'tik la Plaga,0,0,89,0,0,-50,0,0,0,0,0
136,Gar'lok,0,0,89,0,0,-50,0,0,0,0,0
137,Lith'ik el Acechador,0,0,89,0,0,-50,0,0,0,0,0
138,Ski'thik,0,0,89,0,0,-50,0,0,0,0,0
139,Torik-Ethis,0,0,89,0,0,-50,0,0,0,0,0
140,Nal'lak el Destripador,0,0,89,0,0,-50,0,0,0,0,0
141,Krax'ik,0,0,89,0,0,-50,0,0,0,0,0
142,Urgolax,0,0,89,0,0,-50,0,0,0,0,0
143,Krol la Espada,0,0,89,0,0,-50,0,0,0,0,0
144,Kah'tir,0,0,89,0,0,-50,0,0,0,0,0
145,Havak,0,0,89,0,0,-50,0,0,0,0,0
146,Qu'nas,0,0,89,0,0,-50,0,0,0,0,0
147,Jonn-Dar,0,0,89,0,0,-50,0,0,0,0,0
148,Morgrinn Colmilllo Rajado,0,0,89,0,0,-50,0,0,0,0,0
149,"Kang, el Ladrón de Almas",0,0,89,0,0,-50,0,0,0,0,0
150,Karr el Oscurecedor,0,0,89,0,0,-50,0,0,0,0,0
151,Norlaxx,0,0,89,0,0,-50,0,0,0,0,0
152,Borginn Puño Oscuro,0,0,89,0,0,-50,0,0,0,0,0
153,Gaarn el Tóxico,0,0,89,0,0,-50,0,0,0,0,0
154,Sulik'shor,0,0,89,0,0,-50,0,0,0,0,0
155,Kor'nar Salvaje Nocturno,0,0,89,0,0,-50,0,0,0,0,0
156,Yorik Vistafilado,0,0,89,0,0,-50,0,0,0,0,0
157,Dak el Destructor,0,0,89,0,0,-50,0,0,0,0,0
158,Lon el Toro,0,0,89,0,0,-50,0,0,0,0,0
159,Korda Torros,0,0,89,0,0,-50,0,0,0,0,0
160,Go-Kan,0,0,89,0,0,-50,0,0,0,0,0
161,Doctor Theolen Krastinov,0,0,89,0,0,-50,0,0,0,0,0
162,Mumta,0,0,977,65636,0,0,0,0,0,0,0
163,Belisario Zandalari,0,0,89,0,0,-50,0,0,0,0,0
164,Dios de la guerra Dokah,0,0,977,65636,0,0,0,0,0,0,0
165,Progenitus,0,0,977,65636,0,0,0,0,0,0,0
166,Ku'lai el Garracielo,0,0,977,65636,0,0,0,0,0,0,0
167,Goda,0,0,977,65636,0,0,0,0,0,0,0
168,Dios mole Ramuk,0,0,977,65636,0,0,0,0,0,0,0
169,"Al'tabim, El que todo lo ve",0,0,977,65636,0,0,0,0,0,0,0
170,Uru Partedorsales,0,0,977,65636,0,0,0,0,0,0,0
171,Lu-Ban,0,0,977,65636,0,0,0,0,0,0,0
172,Molthor,0,0,977,65636,0,0,0,0,0,0,0
173,Krakkanon,0,0,89,0,0,-50,0,0,0,0,0
180,Ardilla caníbal,22205,0,89,0,0,0,0,0,0,0,0
194,Kul Destripador de Gigantes,21910,0,89,0,0,-10,0,0,0,0,0
195,Madre de Hielo del Cañón,22015,0,89,0,0,0,0,0,0,0,0
196,Alijo de Señor del Trueno,21965,0,88,0,10,0,0,0,0,0,0
197,Fauceniza,23327,0,89,0,0,0,0,0,0,0,0
198,Torre transportada en el tiempo,23329,0,88,32,0,0,0,0,0,0,0
199,Veterano Lobo Gélido pardo,23097,0,90,0,0,0,0,0,0,0,0
200,Piedra de Furia de fuego,23325,0,90,0,0,0,0,0,0,0,0
201,Gigante Furia de Fuego,23325,0,89,0,0,0,0,0,0,0,0
202,Borrok el Devorador,23344,0,90,0,0,0,0,0,0,0,0
203,Gorg'ak el Tragalava,23345,0,89,0,0,0,0,0,0,0,0
204,Piedra de entraña del Devorador,23344,0,88,0,0,0,0,0,0,0,0
205,Veloss,23565,0,89,0,0,0,0,0,0,0,0
207,Venosombra,23567,0,89,0,0,0,0,0,0,0,0
211,Cofre polvoriento,23084,0,88,0,0,0,0,0,0,0,0
212,Maestro del acero Zaruk,23601,0,89,0,0,0,0,0,0,0,0
213,Placeholder de próxima viñeta,0,0,89,4,50,-50,0,0,0,0,0
214,Primalista Mur'og,24280,0,89,0,0,0,0,0,0,0,0
215,Emanación oscura,24373,0,89,0,0,0,0,0,0,0,0
216,Eructaporquería,24393,0,89,0,0,0,0,0,0,0,0
217,Mortafauce,24401,0,89,0,0,0,0,0,0,0,0
218,Amaukwa,24402,0,89,0,0,0,0,0,0,0,0
219,Caravana de la Horda de Hierro,24407,0,88,0,0,0,0,0,0,0,0
220,Mayal de hierro,24414,0,88,0,0,0,0,0,0,0,0
221,Clamasombras Anga,24415,0,89,0,0,0,0,0,0,0,0
222,Pezuña de roca,24454,0,89,0,0,0,0,0,0,0,0
223,Maza de Aruumel,24556,0,88,0,0,0,0,0,0,0,0
224,Madre hipopótamo gigante,24582,0,89,0,0,0,0,0,0,0,0
225,Patadafría el Doliente,24591,0,89,0,0,0,0,0,0,0,0
226,Grupo de caza destripadores de gigantes,24592,0,89,0,0,0,0,0,0,0,0
227,Colmillo frío,24594,0,89,0,0,0,0,0,0,0,0
228,Explorador Buscacrúor,24595,0,89,0,0,0,0,0,0,0,0
229,El Azotador,0,34133,89,0,0,0,0,0,0,0,0
230,Yazheera la Incineradora,24599,0,89,0,0,0,0,0,0,0,0
231,Dr. Penumbra,24620,0,89,0,0,0,0,0,0,0,0
232,Kal'rak el Borracho,24621,0,89,0,0,0,0,0,0,0,0
233,Víborazote,24626,0,89,0,0,0,0,0,0,0,0
234,Nixxie la Goblin,24635,0,89,0,0,0,0,0,0,0,0
235,Insecto gigante,24637,0,89,0,0,0,0,0,0,0,0
236,Gólem enloquecido,24639,0,89,0,0,0,0,0,0,0,0
237,Cro Desgarracarne,24641,0,89,0,0,0,0,0,0,0,0
238,Madre del nido Hami,24642,0,89,0,0,0,0,0,0,0,0
239,Ola de tormenta,24644,0,89,0,0,0,0,0,0,0,0
240,Larvra,24646,0,89,0,0,0,0,0,0,0,0
241,Aarko,24666,0,90,0,0,0,0,0,0,0,0
242,Dentomartillo,24668,0,89,0,0,0,0,0,0,0,0
243,Alabrillo,24680,0,89,0,0,0,0,0,0,0,0
244,Pistolero de la Horda de Hierro,24694,0,89,0,0,0,0,0,0,0,0
245,Ra'kahn,24705,0,89,0,0,0,0,0,0,0,0
246,Pétalo de sangre el Coloso,24706,0,89,0,0,0,0,0,0,0,0
247,Roardan,24709,0,89,0,0,0,0,0,0,0,0
248,Salvando la Estancia del Anacoreta,24711,0,90,0,0,0,0,0,0,0,0
249,Vindicador deambulante,24717,0,89,0,0,0,0,0,0,0,0
250,Machacafauces Lo'marg,24721,0,89,0,0,0,0,0,0,0,0
251,Eco de Murmullo,24745,34221,89,0,0,0,0,0,0,0,0
252,Serpiente gigante,24748,0,89,0,0,0,0,0,0,0,0
253,Cazador de la Horda de Hierro,24775,0,89,0,0,0,0,0,0,0,0
254,El Reptahuesos,24992,0,89,0,0,0,0,0,0,0,0
255,Madre de linaje Reeg'ak,24995,0,89,0,0,0,0,0,0,0,0
256,Gran brujo Coerción,25024,0,89,0,0,0,0,0,0,0,0
257,Mandíbula torcida,25078,0,89,0,0,0,0,0,0,0,0
258,Rey Babosa,25079,0,89,0,0,0,0,0,0,0,0
259,Pescadero pálido,25156,0,89,0,0,0,0,0,0,0,0
260,Tesoro congelado,25169,0,90,0,0,0,0,0,0,0,0
261,Furia ciclónica,25170,0,89,0,0,0,0,0,0,0,0
262,Kharazos el Triunfante,31421,35219,89,0,0,0,0,0,0,0,0
263,Galzomar,31421,35219,89,0,0,0,0,0,0,0,0
264,Azika la Bruja Helada,27814,0,89,0,50,-50,0,0,0,0,0
265,Caldera Makrah,27814,0,89,0,50,-50,0,0,0,0,0
266,Campeón Logor,27814,0,89,0,50,-50,0,0,0,0,0
267,Kizi Tiromortal,27814,0,89,0,50,-50,0,0,0,0,0
268,Maestro de tierra Rogok,27814,0,89,0,50,-50,0,0,0,0,0
269,Elementalista Utrah,27814,0,89,0,50,-50,0,0,0,0,0
270,Matrona de forja Targa,27814,0,89,0,50,-50,0,0,0,0,0
271,Destripaenemigos Kalgor,27814,0,89,0,50,-50,0,0,0,0,0
272,Rompefilas Drugg,0,0,89,0,50,-50,0,0,0,0,0
273,Lorgrun Puño de Hierro,27814,0,89,0,50,-50,0,0,0,0,0
274,Magmos el Destrozador de Montañas,27814,0,89,0,50,-50,0,0,0,0,0
275,Matrona de guerra Okrilla,0,0,89,0,50,-50,0,0,0,0,0
276,Acechacaminos Draga,27814,0,89,0,50,-50,0,0,0,0,0
277,Pirotaumaturgo Zindra,27814,0,89,0,50,-50,0,0,0,0,0
278,Pielrasgada Kragor,27814,0,89,0,50,-50,0,0,0,0,0
279,Maestro explorador Hasark,27814,0,89,0,50,-50,0,0,0,0,0
280,Partecráneos Grun,27814,0,89,0,50,-50,0,0,0,0,0
281,Matrona pétrea Shula,0,0,89,0,50,-50,0,0,0,0,0
282,Taumaturgo de guerra Bargol,27814,0,89,0,50,-50,0,0,0,0,0
283,Maestro de huargos Rakan,0,0,89,0,50,-50,0,0,0,0,0
284,Edificio bajo ataque,0,0,120,70,50,-50,0,0,0,0,0
285,Exánime,25280,0,89,0,0,0,0,0,0,0,0
286,Klikixx,0,34498,89,0,0,0,0,0,0,0,0
287,Avalancha de hierro,27814,0,89,0,50,-50,0,0,0,0,0
288,Inferno ligado a hierro,27814,0,89,0,50,-50,0,0,0,0,0
289,Máquina de guerra de la Horda de Hierro,0,0,89,0,50,-50,0,0,0,0,0
290,Capataz Mugrah,0,0,89,0,50,-50,0,0,0,0,0
291,Objetivo de bonificación: Glaciar Prohibido,25308,0,116,64,0,0,0,0,0,0,0
292,Hacha congelada,25306,0,0,0,0,0,0,0,0,0,0
293,Gorum,25314,0,89,0,0,0,0,0,0,0,0
294,Objetivo de bonificación: Cueva Espinosangriento,25315,0,116,66,0,0,0,0,0,0,0
295,Fauceatorada,0,0,89,0,50,-50,0,0,0,0,0
296,Supervisor Fallow,0,0,89,0,50,-50,0,0,0,0,0
297,Dentorruina,0,0,89,0,50,-50,0,0,0,0,0
298,Gargantúa Pico Gélido,25330,0,89,0,0,0,0,0,0,0,0
299,Marok Mano Fatal,0,0,89,0,50,-50,0,0,0,0,0
300,Brotoculus,25337,0,90,0,104,0,0,0,0,0,0
301,Objetivo de bonificación: Foso del Congelamiento,25340,0,116,66,0,0,0,0,0,0,0
302,Objetivo de bonificación: Colina Siniescarcha,25340,0,116,66,0,0,0,0,0,0,0
303,Objetivo de bonificación: Acantilados Furia Pétrea,25342,0,116,66,0,0,0,0,0,0,0
304,Ug'lok el Congelado,25345,0,89,0,0,0,0,0,0,0,0
305,Brotoculus,25337,0,89,0,0,0,0,0,0,0,0
306,Yaga el Marcado,25376,0,89,0,0,0,0,0,0,0,0
308,Objetivo de bonificación: Derríbalos,25460,0,116,66,0,0,0,0,0,0,0
309,Objetivo de bonificación: Desolación de Aruuna,25472,0,116,66,0,0,0,0,0,0,0
310,Maestro de la guerra Blugthol,25473,0,89,0,0,0,0,0,0,0,0
311,Bomba detonada,0,0,118,2,50,-50,0,0,0,0,0
312,Objetivo de bonificación: La caída de Zorkra,25494,0,116,66,0,0,0,0,0,0,0
313,Sacerdote de la Garra Zorkra,25495,0,89,0,0,0,0,0,0,0,0
314,Shirzir,25499,0,89,0,0,0,0,0,0,0,0
315,Objetivo de bonificación: maderera Mor'gran,25527,0,116,66,0,0,0,0,0,0,0
316,Objetivo de bonificación: la Corte de las Almas,25528,0,116,66,0,0,0,0,0,0,0
317,Jehil el Alpinista,25553,0,89,0,0,0,0,0,0,0,0
318,Capitán Barbaférrea,25592,0,89,0,0,0,0,0,0,0,0
319,Objetivo de bonificación: el Mor brillante,25598,0,116,66,0,0,0,0,0,0,0
320,La espada de cristal de Torvath,25631,0,90,0,104,0,0,0,0,0,0
321,La espada de cristal de Torvath,25631,0,88,0,104,0,0,0,0,0,0
322,Ir allí,0,0,60,70,50,-50,0,0,0,0,0
323,Invasor,0,0,119,66,0,0,0,0,0,0,0
324,Objetivo de bonificación: Los Campos Fúnebres,25713,0,116,66,0,0,0,0,0,0,0
325,Objetivo de bonificación: Puerto de Puño de Hierro,25728,0,116,66,0,0,0,0,0,0,0
326,Jefe Señor del Trueno,0,0,121,6,0,0,0,0,0,0,0
327,Gruuk,25776,0,89,0,0,-10,0,0,0,0,0
328,Gurun,25803,0,89,0,0,-10,0,0,0,0,0
329,Saboteador,0,0,119,2,0,0,0,0,0,0,0
330,Escalocolmillo,25809,0,89,0,0,-10,0,0,0,0,0
331,No'losh,0,34859,89,0,0,0,0,0,0,0,0
332,Enciende los blandones,25855,0,89,0,0,0,0,0,0,0,0
333,Objetivo de bonificación: Costa Orunai,25854,0,116,66,0,0,0,0,0,0,0
334,Grutush el Saqueador,25856,0,89,0,0,-10,0,0,0,0,0
335,Gennadian,26030,34929,89,0,0,0,0,0,0,0,0
336,Madre Araneae,26058,0,89,0,0,0,0,0,0,0,0
337,Examinador Sangremelena,26060,0,89,0,0,0,0,0,0,0,0
338,Prueba de Doug - Viñeta,0,0,0,2,0,-50,0,0,0,0,0
339,Gaz'orda,26160,0,89,0,0,0,0,0,0,0,0
340,Sulfúrico,28078,0,89,0,0,0,0,0,0,0,0
341,Cortezavil,26309,0,89,0,0,0,0,0,0,0,0
342,Edificio en peligro,0,0,60,70,0,0,0,0,0,0,0
343,Pretoriano fúngico,26550,0,89,0,0,0,0,0,0,0,0
344,Capataz,0,0,60,66,0,0,0,0,0,0,0
345,Goren,0,0,43,66,0,0,0,0,0,0,0
346,"Sikthiss, Doncella de Masacre",31421,35219,89,0,0,0,0,0,0,0,0
347,El guardián,26638,0,89,0,0,0,0,0,0,0,0
348,Skagg,26681,35244,89,0,0,0,0,0,0,0,0
349,Reyespina Fili,22944,0,89,0,0,0,0,0,0,0,0
350,Bahamojo,26751,0,89,0,0,0,0,0,0,0,0
351,Espíritus resucitados,0,0,203,1094,0,0,0,0,0,0,0
354,El huevo de Varasha,26815,0,90,0,0,0,0,0,0,0,0
355,Bashiok,26816,0,89,0,0,0,0,0,0,0,0
356,El huevo de Varasha,26815,0,88,0,104,0,0,0,0,0,0
357,Placeholder,0,0,89,0,50,-50,0,0,0,0,0
358,Maestro oscuro Go'vid,26893,0,89,0,0,0,0,0,0,0,0
359,Pechera Nizzix,26913,0,88,0,0,0,0,0,0,0,0
360,Cápsula de escape varada,26913,0,88,0,0,0,0,0,0,0,0
361,Char el Ardiente,26922,0,89,0,0,0,0,0,0,0,0
362,Torturaalmas Morva,26944,0,89,0,0,0,0,0,0,0,0
363,Defensor herido,0,0,128,66,0,0,0,0,0,0,0
364,Rai'vosh,26959,0,89,0,0,0,0,0,0,0,0
365,Garfaoscura,26961,0,89,0,0,0,0,0,0,0,0
366,Retuercealmas Torek,31131,0,89,0,0,0,0,0,0,0,0
367,Kronus,36348,0,129,66,0,0,0,0,0,0,0
368,Fangraal,36349,0,84,66,0,0,0,0,0,0,0
369,Danzante de Espadas Aeryx,26982,0,89,0,0,0,0,0,0,0,0
370,Expedicionario Nozzand,27019,0,89,0,0,0,0,0,0,0,0
371,Moltnoma,31146,0,89,0,0,-50,0,0,0,0,0
372,Portal del Moledor de Almas,27039,0,90,0,0,-50,0,0,0,0,0
373,Mandibulín,31145,0,89,0,0,-50,0,0,0,0,0
374,Colmillón,31148,0,89,0,0,-50,0,0,0,0,0
375,Tor'goroth el Atracador de Almas,31143,0,89,0,0,-50,0,0,0,0,0
376,Hijo de Goramal,31147,0,89,0,0,-50,0,0,0,0,0
377,Alijo de Machacasangre,0,0,88,8,0,-50,0,0,0,0,0
378,Enavra,27099,0,89,0,0,0,0,0,0,0,0
379,Glotón,0,0,108,68,0,0,0,0,0,0,0
380,Defensor mutado,0,0,43,68,0,0,0,0,0,0,0
381,Garra roja el Feral,27137,0,89,0,0,0,0,0,0,0,0
382,Gran pluma,27139,0,89,0,0,-35,0,0,0,0,0
383,Gar'lua la Madre Lobo,27141,0,89,0,0,0,0,0,0,0,0
384,Pezuñatorcida el Rabioso,27143,0,89,0,0,-35,0,0,0,0,0
385,Hada brillante,27729,35725,89,0,0,0,0,0,0,0,0
386,Ba'ruun,0,35731,89,0,0,0,0,0,0,0,0
387,Shinri,30994,35732,89,0,0,0,0,0,0,0,0
388,Peón aterrorizado,0,0,133,70,0,0,0,0,0,0,0
389,Émbolo explosivo goblin,27185,0,90,0,0,0,0,0,0,0,0
390,Gronnito aterrador,0,0,43,70,0,0,0,0,0,0,0
391,Espada del Maestro del acero,27220,0,90,0,0,0,0,0,0,0,0
392,Fauceparda,27225,0,89,0,0,0,0,0,0,0,0
393,Objetivo de bonificación: Tierras de la buena caza de Hemet,27251,0,116,66,0,0,0,0,0,0,0
394,Vidente del Vacío Kalurg,27294,0,89,0,0,0,0,0,0,0,0
395,Caña de pescar abandonada,27305,0,90,0,0,0,0,0,0,0,0
396,Engendro abisal,27316,0,89,0,0,0,0,0,0,0,0
397,Ophiis,27323,0,89,0,0,0,0,0,0,0,0
398,Clamavientos Korast,27327,0,89,0,0,-35,0,0,0,0,0
399,Madre Om'ra,0,33642,89,0,0,0,0,0,0,0,0
400,Objetivo de bonificación: Asaltante de ruinas,27340,0,116,66,0,0,0,0,0,0,0
401,Pellejo de pedernal,27344,0,89,0,0,0,0,0,0,0,0
402,Lirio prístino,27348,0,90,0,0,0,0,0,0,0,0
403,Ubicación segura,27345,0,136,70,0,0,0,0,0,0,0
404,Ru'klaa,27349,0,89,0,0,0,0,0,0,0,0
405,"""Rey"" Loco Esporeon",0,35906,89,0,0,0,0,0,0,0,0
406,Reina de la colmena Skrikka,27353,0,89,0,0,0,0,0,0,0,0
407,Insha'tar,27360,0,89,0,0,0,0,0,0,0,0
408,Cofre abandonado,27363,0,90,0,0,0,0,0,0,0,0
409,Vapuleador Kreego,0,35910,89,0,0,0,0,0,0,0,0
410,Tura'aka,27373,0,89,0,0,0,0,0,0,0,0
411,Cazador Diente Negro,27375,0,89,0,0,-35,0,0,0,0,0
412,Explorador Pokhar,27383,0,89,0,0,-35,0,0,0,0,0
413,Malroc Hiendepiedras,27384,0,89,0,0,0,0,0,0,0,0
414,Escolta Duretha,27399,0,89,0,0,-35,0,0,0,0,0
415,Raíz Profunda,31064,0,89,0,0,-50,0,0,0,0,0
416,Recolección de mena potenciada,0,0,203,1094,0,0,0,0,0,0,0
417,Recolección de mena potenciada,0,0,203,1094,0,0,0,0,0,0,0
418,Carrera en el estadio,0,0,203,1094,0,0,0,0,0,0,0
420,Botín de Orodedo,27523,0,88,0,0,0,0,0,0,0,0
421,Quemaviento Señor del Trueno,0,0,119,2,0,0,0,0,0,0,0
422,Korthall Atiborralmas,0,0,89,0,50,-50,0,0,0,0,0
