ID,Name_lang,CreatureID,PortraitFileDataID,UiTextureKitID,UiAnimScale,UiAnimHeight,Flags,AutoCombatantID
174,Corteza sombría,83227,1067300,0,0.55,0.55,0,0
175,Cuervo aterrador,83372,1067279,0,0.8,0.5,0,0
176,Macho piel de cuero,83432,1067248,0,1.1,0.4,0,0
177,Furia de tierra,83155,1067395,0,0.75,0.5,0,0
178,Azotárboles Gronn,83058,1067311,0,0.75,0.55,0,0
179,Destructor guardia de cólera,83172,1067199,0,1,0.55,0,0
180,Diablillo,83167,1067188,0,1.9,0.5,0,0
181,Durkath Fauceacreo,83145,1067243,0,1.5,0.5,0,0
182,Dargorr el Derrumblo,86199,1067395,0,0.75,0.5,0,0
183,Espíritu de tierra esclavizado,86200,1067397,0,0.75,0.5,0,0
184,Gronn Caminaplanos,83059,1067312,0,0.75,0.55,0,0
185,Profeta Sombraluna,83129,1067347,0,1.5,0.5,0,0
186,Grondo,83037,1067313,0,0.75,0.5,0,0
187,Cuidador de arboledas botani,83219,1067393,0,0.9,0.55,0,0
188,Bruto Mano Destrozada,83146,1067242,0,1.5,0.5,0,0
189,Despellejador Mano Destrozada,83142,1088313,0,1.5,0.5,0,0
190,Cuchilla de Mano Destrozada,83144,1088312,0,1.5,0.5,0,0
191,Guardavento partidario,83353,1067381,0,0.9,0.55,0,0
192,Haunted Hound,84761,1067212,0,1.3,0.5,0,0
193,Guardia espantoso,84762,1067274,0,1.7,0.5,0,0
194,Patrulla nocturna espantosa,84763,1067274,0,1.7,0.5,0,0
196,Despellejador de roca,83211,1067203,0,0.75,0.55,0,0
197,Vidente de llamas ardientes,84844,1087721,0,1.55,0.5,0,0
198,Maestro del Filo Ardiente,83460,1067269,0,1.4,0.5,0,0
199,General Kull'krosh,84847,1067327,0,1.4,0.5,0,0
200,Ballestero de hierro,84849,1087720,0,1.55,0.5,0,0
201,Guardia de hierro,84850,1087726,0,1.55,0.5,0,0
202,Esporiélago de Resplandor lunar,83265,1067427,0,0.85,0.8,0,0
203,Pescadero pálido,83113,1067305,0,1,0.45,0,0
204,Curagusano Siniescarcha,83042,1067420,0,1.2,0.5,0,0
205,Hipnocroac,82410,1067273,0,1,0.45,0,0
206,Estridador Alaescarcha,83166,1067392,0,0.6,0.9,0,0
207,Acechador de maleza,83269,1067201,0,1.05,0.55,0,0
208,Dessicus de los Charcos muertos,85855,1067365,0,0.9,0.45,0,0
209,Guerrero Cicatriz de vapor,83080,1067429,0,0.8,0.55,0,0
210,Primalista Cicatriz de vapor,83076,1067430,0,0.8,0.55,0,0
211,Cañón de asedio de hierro,83338,1067255,0,1.05,0.45,0,0
212,Rey Loco Esporeon,83296,1067329,0,1.9,0.45,0,0
213,Kaliri jinete de brisas,83307,1067451,0,1.35,0.5,0,0
214,Reptador redmortal,83189,1067252,0,1.2,0.45,0,0
215,Partidario Ventoazotador,83354,1067401,0,0.9,0.55,0,0
216,Guardián de ápices,83375,1067374,0,0.8,0.45,0,0
217,Avispa viuda,83112,1067355,0,0.9,0.5,0,0
218,Gardul Pinchoveneno,86109,1087722,0,1.55,0.5,0,0
219,Arqueólogo Gran Magullador,83069,1067415,0,1.2,0.5,0,0
220,Obrero Gran Magullador,83064,1067416,0,1.2,0.55,0,0
221,Lug'dol,87454,1067443,0,1.2,0.5,0,0
222,Luchador emergente,86121,1067444,0,1.2,0.5,0,0
223,Anomalía arcana,86197,1067222,0,1.2,0.6,0,0
224,Vigilante Kaathar,86217,1067440,0,1.15,0.45,0,0
225,Vigilante Kaathar,86217,1067440,0,1.15,0.45,0,0
226,Vinculadora de almas Nyami,86218,1067261,0,1.1,0.55,0,0
227,Vinculadora de almas Nyami,86218,1067261,0,1.1,0.55,0,0
228,Azzakel,86219,1087719,0,1.1,0.55,0,0
229,Azzakel,86219,1087719,0,1.1,0.55,0,0
230,Teron'gor,86220,1067277,0,1.55,0.5,0,0
231,Teron'gor,86220,1067277,0,1.55,0.5,0,0
232,Magmolatus,86221,1067241,0,1.15,0.5,0,0
233,Magmolatus,86221,1067241,0,1.15,0.5,0,0
234,Vigía de esclavos Crushto,86222,1067256,0,1.2,0.55,0,0
235,Vigía de esclavos Crushto,86222,1067256,0,1.2,0.55,0,0
236,Roltall,86223,1112914,0,1.15,0.5,0,0
237,Gug'rokk,86224,1067257,0,1.2,0.55,0,0
238,Gug'rokk,86224,1067257,0,1.2,0.55,0,0
239,Maestro de las vías Cohetechispeante,86225,1067278,0,1.6,0.5,0,0
240,Maestro de las vías Cohetechispeante,86225,1067278,0,1.6,0.5,0,0
241,Borka el Bruto,86226,1067455,0,0.67,0.5,0,0
242,Borka el Bruto,86226,1067455,0,0.67,0.5,0,0
243,Nitrogg Torretrueno,86227,1067323,0,1.2,0.5,0,0
244,Nitrogg Torretrueno,86227,1067323,0,1.2,0.5,0,0
245,Señora del Cielo Tovra,86228,1067337,0,1.2,0.5,0,0
246,Señora del Cielo Tovra,86228,1067337,0,1.2,0.5,0,0
247,Chupacarnes Nok'Gar,87451,1067362,0,1.3,0.5,0,0
248,Chupacarnes Nok'Gar,87451,1067362,0,1.3,0.5,0,0
249,Ahri'ok Dugru,87450,1067354,0,1.4,0.5,0,0
250,Makogg Hoja de brasal,86231,1067353,0,1.4,0.5,0,0
251,Oshir,86232,1067328,0,0.8,0.55,0,0
252,Oshir,86232,1067328,0,0.8,0.55,0,0
253,Skulloc,86233,1067434,0,0.85,0.5,0,0
254,Sadana Furia Sangrienta,86234,1067298,0,1.3,0.5,0,0
255,Sadana Furia Sangrienta,86234,1067298,0,1.3,0.5,0,0
256,Nhallish,86235,1067260,0,1.2,0.5,0,0
257,Nhallish,86235,1067260,0,1.2,0.5,0,0
258,Quijahueso,86236,1067458,0,1.2,0.35,0,0
259,Quijahueso,86236,1067458,0,1.2,0.35,0,0
260,Ner'zhul,86237,1067453,0,1.1,0.5,0,0
261,Ner'zhul,86237,1067453,0,1.1,0.5,0,0
262,Ranjit,86238,1067351,0,0.9,0.5,0,0
263,Ranjit,86238,1067351,0,0.9,0.5,0,0
264,Araknath,86239,1067276,0,0.8,0.45,0,0
265,Araknath,86239,1067276,0,0.8,0.45,0,0
266,Rukhran,86240,1067454,0,0.8,0.5,0,0
267,Rukhran,86240,1067454,0,0.8,0.5,0,0
268,Gran Sabia Viryx,86241,1067352,0,0.9,0.55,0,0
269,Gran Sabia Viryx,86241,1067352,0,0.9,0.55,0,0
270,Secacorteza,86242,1067372,0,0.55,0.55,0,0
271,Secacorteza,86242,1067372,0,0.55,0.55,0,0
272,Celador de vida Gola,86243,1067377,0,0.9,0.55,0,0
273,Modelador de tierra Telu,86244,1067435,0,0.9,0.55,0,0
274,Dulhu,86245,1067438,0,0.9,0.5,0,0
275,Archimaga Sol,86246,1067383,0,1.2,0.5,0,0
276,Archimaga Sol,86246,1067383,0,1.2,0.5,0,0
277,Xeri'tac,86247,1067442,0,1.2,0.45,0,0
278,Xeri'tac,86247,1067442,0,1.2,0.45,0,0
279,Yalnu,86248,1067384,0,0.9,0.53,0,0
280,Yalnu,86248,1067384,0,0.9,0.53,0,0
281,Controlador de mena Gor'ashan,86249,1067262,0,1.2,0.5,0,0
282,Controlador de mena Gor'ashan,86249,1067262,0,1.2,0.5,0,0
283,Kyrak,86250,1067259,0,0.8,0.5,0,0
284,Kyrak,86250,1067259,0,0.8,0.5,0,0
285,Comandante Tharbek,86251,1067271,0,1.2,0.5,0,0
286,Comandante Tharbek,86251,1067271,0,1.2,0.5,0,0
287,Alafúrica la Indomable,86252,1067263,0,0.55,0.45,0,0
288,Alafúrica la Indomable,86252,1067263,0,0.55,0.45,0,0
289,Señora de la guerra Zaela,86253,1067304,0,1.2,0.5,0,0
290,Señora de la guerra Zaela,86253,1067304,0,1.2,0.5,0,0
291,Guardia de emisario Gran Magullador,86362,1067316,0,1.2,0.55,0,0
292,Ojo atento,86363,1067461,0,1.1,0.5,0,0
293,Ojo ardiente,86363,1067461,0,1.1,0.5,0,0
294,Vinculador Sargerai,86364,1067369,0,1.4,0.55,0,0
295,Vinculador Sargerai,86364,1067369,0,1.4,0.55,0,0
296,Espectro Sombranoche,86365,1067460,0,1.2,0.5,0,0
297,Drov el Arrasador,83097,1067408,0,0.7,0.55,0,0
298,Capataz Machacasangre,83043,1067419,0,1.2,0.55,0,0
299,Aplastahuesos Machacasangre,83046,1067342,0,0.95,0.45,0,0
300,Maestro del foso destrozado,83145,1067243,0,1.5,0.5,0,0
301,Despellejador destrozado,83141,1067245,0,1.5,0.5,0,0
302,Madre Araneae,83188,1067425,0,1.2,0.45,0,0
303,Avispa viuda,83112,1067355,0,0.9,0.5,0,0
304,Maestro del humo Gruños,86444,1067370,0,0.8,0.55,0,0
305,Militante de las Sombras,83178,1067320,0,1.55,0.5,0,0
306,Saqueador de las Sombras,83179,1067318,0,1.55,0.5,0,0
307,Portador Vinculacrúor,83181,1067319,0,1.55,0.5,0,0
308,Bastardo famélico,83169,1067196,0,1.8,0.45,0,0
309,Truhán infectado,86508,1067360,0,1.7,0.45,0,0
310,Cliente de bar infectado,86509,1067450,0,1.8,0.5,0,0
311,Pellejo de pedernal,83431,1067247,0,1.1,0.4,0,0
312,Gar'lua,86519,1067385,0,1.55,0.5,0,0
313,Lobo Grito de Guerra,83090,1067253,0,1.5,0.5,0,0
314,Ug'lok el Congelado,87432,1067382,0,1.2,0.55,0,0
315,Reyespina Fili,87484,1067375,0,1.9,0.45,0,0
316,Escupidora Cañada Umbría,83292,1067330,0,1.9,0.45,0,0
317,Celador de hierro,87440,1067292,0,1.55,0.5,0,0
318,Refuerzo de hierro,87438,1067449,0,1.4,0.5,0,0
319,Pisoteador de hierro,87439,1067437,0,0.95,0.45,0,0
320,Pisoteador de hierro,87439,1067437,0,0.95,0.45,0,0
321,Maestro del acero Ro'gor,87434,1067464,0,1.55,0.5,0,0
322,Ratero marea oscura,87487,1067309,0,2,0.5,0,0
323,Ingeniero marea oscura,87486,1067235,0,2,0.5,0,0
324,Rylakinator Marea Oscura ,87489,1067258,0,1.1,0.5,0,0
325,Cuchilla voladora,87495,1067349,0,0.9,0.55,0,0
326,Initiate of the Dawn,87494,1067350,0,0.9,0.55,0,0
327,Azzakel,86219,1087719,0,1.1,0.5,0,0
328,Vigilante Kaathar,86217,1067440,0,1.15,0.45,0,0
329,Vinculadora de almas Nyami,86218,1067261,0,1.1,0.5,0,0
330,Teron'gor,86220,1067277,0,1.3,0.45,0,0
331,Magmolatus,86221,1067241,0,1.05,0.5,0,0
332,Vigía de esclavos Crushto,86222,1067256,0,1.2,0.55,0,0
333,Roltall,86223,1112914,0,1.05,0.5,0,0
334,Gug'rokk,86224,1067257,0,1.2,0.5,0,0
335,Maestro de las vías Cohetechispeante,86225,1067278,0,1.65,0.45,0,0
336,Borka el Bruto,86226,1067455,0,0.67,0.5,0,0
337,Nitrogg Torretrueno,86227,1067323,0,1.25,0.5,0,0
338,Señora del Cielo Tovra,86228,1067337,0,1.25,0.5,0,0
339,Chupacarnes Nok'Gar,87451,1067362,0,1.2,0.5,0,0
340,Ahri'ok Dugru,87452,1067354,0,1.3,0.5,0,0
341,Oshir,86232,1067328,0,0.8,0.55,0,0
342,Skulloc,86233,1067434,0,0.75,0.55,0,0
343,Skulloc,86233,1067434,0,0.75,0.55,0,0
344,Sadana Furia Sangrienta,86234,1067298,0,1.3,0.5,0,0
345,Nhallish,86235,1067260,0,1.2,0.5,0,0
346,Quijahueso,86236,1067458,0,0.9,0.6,0,0
347,Ner'zhul,86237,1067453,0,1.1,0.5,0,0
348,Ranjit,86238,1067351,0,0.9,0.55,0,0
349,Araknath,86239,1067276,0,0.8,0.45,0,0
350,Rukhran,86240,1067454,0,0.8,0.5,0,0
351,Gran Sabia Viryx,86241,1067352,0,0.9,0.55,0,0
352,Secacorteza,86242,1067372,0,0.55,0.55,0,0
353,Dulhu,86245,1067438,0,0.95,0.5,0,0
354,Archimaga Sol,86246,1067383,0,1.2,0.5,0,0
355,Xeri'tac,86247,1067442,0,1.2,0.45,0,0
356,Yalnu,86248,1067384,0,0.9,0.53,0,0
357,Controlador de mena Gor'ashan,86249,1067262,0,1.2,0.5,0,0
358,Kyrak,86250,1067259,0,0.8,0.5,0,0
359,Comandante Tharbek,86251,1067271,0,1.2,0.5,0,0
360,Alafúrica la Indomable,86252,1067263,0,0.55,0.45,0,0
361,Señora de la guerra Zaela,86253,1067304,0,1.2,0.5,0,0
362,Kargath Garrafilada,87444,1108826,0,1.1,0.5,0,0
363,El Carnicero,87447,1067275,0,1.15,0.5,0,0
364,"Tectus, La Montaña Viviente",87446,1067314,0,0.9,0.45,0,0
365,"Esporahelecho, caminante de las profundidades",87441,1067446,0,1.15,0.5,0,0
366,Gemelos Ogron,87449,1067295,0,0.95,0.45,0,0
367,Ko'ragh,87445,1067315,0,1.15,0.5,0,0
368,Imperator Mar'gok,87443,1067293,0,1.2,0.5,0,0
369,Instructor Johnny Castillo,87400,1067197,0,1.5,0.5,0,0
370,Griftah,87408,1067194,0,1.4,0.55,0,0
371,Raptor dienteguadaña,87409,1108824,0,1.75,0.5,0,0
372,Gladiador desenfrenado,87456,1067445,0,1.2,0.5,0,0
373,Gladiador desenfrenado,87456,1067445,0,1.2,0.5,0,0
374,Colmillorroto,87490,1067459,0,1,0.4,0,0
375,Colmillochico Sangremelena,87491,1067387,0,1,0.4,0,0
376,Madame Malvada,87497,1067389,0,1.3,0.5,0,0
377,Doncella de Lujuria,87498,1067386,0,1.7,0.5,0,0
378,Machacador,87478,1067322,0,1,0.4,0,0
379,Garfarañazo,87480,1067325,0,1,0.4,0,0
380,Hol'yelaa,87479,1067441,0,1,0.4,0,0
381,El Quemador,87482,1067326,0,1,0.4,0,0
382,Roakk el Zelote,87481,1067378,0,0.9,0.55,0,0
383,Gnomo mago,87462,1067215,0,1.7,0.45,0,0
384,Elfo de la noche druida,87468,1067214,0,1.3,0.5,0,0
385,Cazadora enana,87461,1067213,0,1.3,0.5,0,0
386,Humana guerrera,87467,1067179,0,1.35,0.5,0,0
387,Paladín draenei,87459,1067189,0,1.3,0.5,0,0
388,Huargen pícaro,87573,1067229,0,1.2,0.5,0,0
389,Monje pandaren,87471,1067232,0,1.25,0.45,0,0
390,Orco chamán,87470,1067181,0,1.4,0.5,0,0
391,Maga elfa de sangre,87457,1067183,0,1.3,0.5,0,0
392,Tauren guerrero,87473,1067204,0,1,0.4,0,0
393,Cazadora trol,87474,1067231,0,1.25,0.5,0,0
394,Paladín elfo de sangre,87458,1067185,0,1.3,0.5,0,0
395,Goblin pícaro,87464,1067475,0,1.8,0.5,0,0
396,Sacerdote humano,87466,1067219,0,1.35,0.5,0,0
397,Chamán draenei,87460,1067206,0,1.3,0.5,0,0
398,Gnomo brujo,87463,1067225,0,1.7,0.45,0,0
399,Caballero de la Muerte humano,87465,1067211,0,1.35,0.5,0,0
400,Sacerdotisa no-muerto,87475,1067216,0,1.3,0.5,0,0
401,Bruja no-muerto,87476,1067217,0,1.3,0.5,0,0
402,Tauren druida,87472,1067205,0,1.25,0.5,0,0
403,Caballero de Muerte orco,87469,1067210,0,1.4,0.5,0,0
404,Drov el Arrasador,87437,1067439,0,1,0.4,0,0
405,Rukhmar,87493,1067456,0,1,0.4,0,0
406,Arcanista Gran Magullador,87453,1067436,0,1.2,0.5,0,0
407,Roboalarma,87401,1067182,0,1,0.4,0,0
408,Roboalarma,87401,1067182,0,1,0.4,0,0
409,Golpeamasa 9-60,87403,1067226,0,1,0.4,0,0
410,"Brujo ""Zoo"" poderoso",87504,1067468,0,1.25,0.5,0,0
411,Pícaro astuto milagroso,87404,1067209,0,1.25,0.5,0,0
412,Guerrero poderoso de control,87405,1067220,0,1.25,0.5,0,0
413,Cocinitas,87407,1067180,0,1.4,0.5,0,0
414,Avatar de Aggramar,87406,1067474,0,1.4,0.55,0,0
415,Avatar de Golganneth,87406,1067474,0,1.4,0.55,0,0
416,Atormentador pálido,83113,1067305,0,1,0.45,0,0
417,Colmillo frío,87577,1067254,0,1,0.4,0,0
418,Furia ciclónica,87578,1067234,0,1,0.4,0,0
419,Ba'ruun,87579,1067190,0,1,0.4,0,0
420,Shinri,87582,1108820,0,1.2,0.5,0,0
421,Rolkor,83036,1067310,0,1,0.4,0,0
422,Gelgor de la Llama Azul,83078,1067423,0,1,0.4,0,0
423,Madre del nido Hami,87662,1067448,0,1,0.4,0,0
424,Colmiacero,87665,1067463,0,1,0.4,0,0
425,Chancroflor,87693,1067447,0,1,0.4,0,0
426,Corteza sombría,83227,1067300,0,0.55,0.55,0,0
427,Maestro de la guerra Blugthol,87694,1067317,0,1.2,0.5,0,0
428,Dentealma,87696,1067340,0,1,0.4,0,0
429,Señor de la Guerra Aguja del Filo,81587,1067336,0,1.2,0.5,0,0
430,Belisario Señor del Trueno,81562,1067236,0,1.55,0.5,0,0
431,Toro pelajemarchito salvaje,83433,1067249,0,1,0.4,0,0
432,Pincho espinoso,83296,1067329,0,1.9,0.45,0,0
433,Explorador de la Horda de Hierro,87857,1067280,0,1.55,0.5,0,0
434,Madre uñagrieta piel de cuero,83432,1067248,0,1.1,0.4,0,0
435,Guardián del agua,87861,1067452,0,1,0.4,0,0
436,Acechador pálido,83115,1067363,0,1,0.45,0,0
437,Acólito oscuro,87869,1067238,0,1.5,0.5,0,0
438,Bruto Gul'var,87870,1067239,0,1,0.4,0,0
439,Veloss,83267,1067426,0,1,0.4,0,0
440,Timador llorón,87874,1067379,0,1.8,0.5,0,0
