ID,Name_lang,Name1_lang,Mask_ID,Flags
371,Defensor purificado %s,Defensora purificada %s,246,0
372,Rompedor de asedio %s,Rompedora de asedio %s,247,0
373,Cebador de tormenta %s,Cebadora de tormenta %s,248,0
374,Protector jade %s,Protectora jade %s,249,0
377,%s el Loco de los gatos,%s la Loca de los gatos,252,0
378,Gladiador severo %s,Gladiadora severa %s,253,0
379,Gladiador orgulloso %s,Gladiadora orgullosa %s,254,0
382,"%s, Conquistador de Orgrimmar","%s, Conquistadora de Orgrimmar",211,0
383,"%s, Liberador de Orgrimmar","%s, Liberadora de Orgrimmar",212,0
384,"%s, el Ocaso de Grito Infernal","%s, el Ocaso de Grito Infernal",214,0
385,"%s, el verdadero Asaltante","%s, la verdadera Asaltante",215,0
386,"%s, el verdadero Defensor","%s, la verdadera Defensora",216,0
387,"%s, el verdadero Sanador","%s, la verdadera Sanadora",219,0
388,Gladiador tiránico %s,Gladiadora tiránica %s,225,0
389,%s el Vigía del fuego,%s la Vigía del fuego,251,0
390,Caminaniebla %s,Caminaniebla %s,255,0
391,%s de la Cosecha Oscura,%s de la Cosecha Oscura,256,0
392,Leñador %s,Leñadora %s,257,0
393,"%s, Señor de la madera","%s, Señora de la madera",258,0
394,%s el Lezañote,%s la Leñazote,259,0
395,Arquitecto %s,Arquitecto %s,260,0
397,Campeón sangriento %s,Campeona sangrienta %s,261,0
398,%s el Destripahombres,%s la Destripahombres,262,0
399,Ruina de los gnomos %s,Ruina de los gnomos %s,263,0
400,%s el Acechaenanos,%s la Acechaenanos,264,0
401,Cazador huargen %s,Cazadora huargen %s,265,0
402,"%s, la Plaga de los Kaldorei","%s, la Plaga de los Kaldorei",266,0
403,"%s, Destructor de draenei","%s, Destructora de draenei",267,0
404,"%s, Terror de los Tushui","%s, Terror de los Tushui",268,0
406,"%s, Señor de la Guerra de Draenor","%s, Señora de la Guerra de Draenor",269,0
407,%s el Carnicero,%s la Carnicera,270,0
408,Destripador de orcos %s,Destripadora de orcos %s,271,0
409,%s el Acechamuerte,%s la Acechamuerte,272,0
410,"%s, Asesino de Kezan","%s, Asesina de Kezan",273,0
411,Cazador trol %s,Cazadora trol %s,274,0
412,"%s, Destripador de Sin'dorei","%s, Destripadora de Sin'dorei",275,0
413,"%s, Caída de Huojin","%s, Caída de Huojin",276,0
414,Maestro de establos %s,Maestra de establos %s,277,0
415,Rey Garra %s,Rey Garra %s,278,0
416,Reina Garra %s,Reina Garra %s,279,0
417,"%s, Terror de Molino Tarren","%s, Terror de Molino Tarren",280,0
418,"%s, Destripador de Costasur","%s, Destripadora de Costasur",281,0
419,%s de los Lobo Gélido,%s de los Lobo Gélido,282,0
420,Prelado %s,Prelada %s,283,0
421,"""Ecologista"" %s","""Ecologista"" %s",284,0
422,"%s, Lanza de Vol'jin","%s, Lanza de Vol'jin",285,0
423,"%s, Espada de Wrynn","%s, Espada de Wrynn",286,0
424,Gracioso enmascarado %s,Graciosa enmascarada %s,287,0
425,Pacificador %s,Pacificadora %s,288,0
426,%s de la Vanguardia de Hierro,%s de la Vanguardia de Hierro,289,0
428,%s el Indómito,%s la Indómita,290,0
429,%s el Maestro de Mina,%s la Maestra de Mina,291,0
430,Maestro de embarcadero %s,Maestra de embarcadero %s,292,0
431,%s el Conservador de almas,%s la Conservadora de almas,293,0
432,"%s, Sucesor de Rukhmar","%s, Sucesora de Rukhmar",294,0
433,Caminaespíritus %s,Caminaespíritus %s,295,0
434,"%s, Señor de Roca Negra","%s, Señora de Roca Negra",296,0
435,"%s, Señora de Roca Negra","%s, Señora de Roca Negra",297,0
436,%s el Guardián Violeta,%s la Guardiana Violeta,298,0
437,%s el Suplexer Riel Siniestro,%s la Suplexer Riel Siniestro,299,0
438,%s el Héroe salvaje,%s la Heroína salvaje,300,0
439,"%s, la Ruina del Hierro","%s, la Ruina del Hierro",301,0
440,"%s, Señor de la Guerra","%s, Señora de la Guerra",302,0
441,"%s, Dama de la Guerra","%s, Dama de la Guerra",303,0
442,"%s, Crepúsculo del Imperio","%s, Crepúsculo del Imperio",304,0
443,Artesano %s,Artesana %s,305,0
444,"%s, Leyenda de Pandaria","%s, Leyenda de Pandaria",306,0
445,Fotógrafo de campo %s,Fotógrafa de campo %s,307,0
446,Gladiador primigenio %s,Gladiadora primigenia %s,308,0
447,"%s, Guardián de la Alianza","%s, Guardiana de la Alianza",309,0
448,"%s, Defensor de la Alianza","%s, Defensora de la Alianza",310,0
449,"%s, Soldado de la Alianza","%s, Soldado de la Alianza",311,0
450,"%s, Guardián de la Horda","%s, Guardiana de la Horda",312,0
451,"%s, Defensor de la Horda","%s, Defensora de la Horda",313,0
452,"%s, Soldado de la Horda","%s, Soldado de la Horda",314,0
453,Gladiador salvaje %s,Gladiadora salvaje %s,315,0
454,Gladiador belicista %s,Gladiadora belicista %s,316,0
455,Capitán %s,Capitán %s,317,0
456,%s de la jungla,%s de la jungla,318,0
457,"%s, El fin del rapiñador","%s, El fin del rapiñador",319,0
458,Illidari %s,Illidari %s,344,0
462,Alto Señor %s,Alta Señora %s,345,0
463,Destripador %s,Destripadora %s,320,0
464,El honorable %s,La honorable %s,321,0
465,El prestigioso %s,La prestigiosa %s,322,0
466,El implacable %s,La implacable %s,323,0
468,"%s, el Atado por el Honor","%s, la Atada por el Honor",325,0
469,"%s, el Patrón de la Guerra","%s, la Patrona de la Guerra",326,0
470,Archidruida %s,Archidruida %s,327,0
471,Señor de la Muerte %s,Señora de la Muerte %s,328,0
472,Gran maestro %s,Gran maestra %s,329,0
473,Maestro Asesino %s,Maestra Asesina %s,330,0
474,"%s, Señor de las Riendas","%s, Señora de las Riendas",331,0
475,"%s, Guardián de G'Hanir","%s, Guardián de G'Hanir",332,0
476,%s el Quebrantasuelos,%s la Quebrantasuelos,333,0
477,%s el Fabuloso,%s la Fabulosa,334,0
478,Maestro de caza %s,Maestra de caza %s,335,0
479,Clarividente %s,Clarividente %s,336,0
480,Señor Abisal %s,Señora Abisal %s,337,0
481,Hoja Oculta %s,Hoja Oculta %s,338,0
482,Sumo sacerdote %s,Suma sacerdotisa %s,339,0
483,Médico de campo %s,Médica de campo %s,340,0
484,%s el Soñador,%s la Soñadora,341,0
485,"%s, la venganza encarnada","%s, la venganza encarnada",342,0
486,%s el ingenuo,%s la ingenua,343,0
489,"%s, Venganza de la Garfa","%s, Venganza de la Garfa",346,4
493,%s el Elegido,%s la Elegida,347,0
494,Director %s,Directora %s,348,2
502,"%s, Gladiador vindicativo","%s, Gladiadora vindicativa",353,0
503,"%s, la Fuerza imparable","%s, la Fuerza imparable",354,0
504,"%s, Gladiador audaz","%s, Gladiadora audaz",355,0
505,Estilista %s,Estilista %s,356,0
506,%s el Oscurecedor,%s la Oscurecedora,357,0
507,"%s, Instructor de aventuras","%s, Instructora de aventuras",358,4
508,"%s, Gladiador cruel","%s, Gladiadora cruel",359,0
509,"%s, Gladiador feroz","%s, Gladiadora feroz",360,0
510,"%s, Amo del tiempo","%s, Ama del tiempo",361,0
511,"%s, el Cazador de tumbas","%s, la Cazadora de tumbas",362,0
512,"%s, Gladiador fiero","%s, Gladiadora fiera",363,0
513,Asesino de titanes %s,Asesina de titanes %s,364,0
514,"%s, el coleccionista","%s, la coleccionista",365,4
515,"%s, el Iluminado","%s, la Iluminada",366,0
516,Destripademonios %s,Destripademonios %s,367,0
517,Gladiador dominante %s,Gladiadora dominante %s,368,0
518,"%s, el estratega","%s, la estratega",369,0
519,"%s, Gladiador demoníaco","%s, Gladiadora demoníaca",370,0
520,"¡%s, ladrón de dulces sucio, podrido y asqueroso!","¡%s, ladrona de dulces sucia, podrida y asquerosa!",371,0
521,Jefe de correos %s,Jefa de correos %s,372,0
522,Prospector %s,Prospectora %s,373,0
524,"%s, asesino de G'huun renombrado","%s, asesina de G'huun renombrada",374,0
625,"%s, el Matahordas","%s, la Matahordas",375,0
626,"%s, el Mataalianzas","%s, la Mataalianzas",376,0
627,"%s, Conquistador de Azeroth","%s, Conquistadora de Azeroth",377,0
628,Inquisidor %s,Inquisidora %s,378,0
629,Estimado %s,Estimada %s,379,0
630,%s el Admirado,%s la Admirada,380,0
631,%s el Purificador,%s la Purificadora,381,0
632,Líder de la expedición %s,Líder de la expedición %s,382,0
633,Contrincante %s,Contrincante %s,383,0
634,"%s, Conquistador renombrado de Dazar'alor","%s, Conquistadora renombrada de Dazar'alor",384,0
635,"%s, Defensor renombrado de Dazar'alor","%s, Defensora renombrada de Dazar'alor",385,0
636,"%s, Héroe de Dazar'alor","%s, Heroína de Dazar'alor",386,0
637,%s el caballero de la muerte de élite,%s la caballero de la muerte de élite,387,0
638,%s el cazador de demonios de élite,%s la cazadora de demonios de élite,388,0
639,%s el druida de élite,%s la druida de élite,389,0
640,%s el cazador de élite,%s la cazadora de élite,390,0
641,%s el mago de élite,%s la maga de élite,391,0
642,%s el monje de élite,%s la monje de élite,392,0
643,%s el paladín de élite,%s la paladín de élite,393,0
644,%s el sacerdote de élite,%s la sacerdotisa de élite,394,0
645,%s el pícaro de élite,%s la pícara de élite,395,0
646,%s el chamán de élite,%s la chamán de élite,396,0
647,%s el brujo de élite,%s la bruja de élite,397,0
648,%s el guerrero de élite,%s la guerrera de élite,398,0
649,"%s, el Entusiasta de camisetas","%s, la Entusiasta de camisetas",399,0
650,Amo de la basura %s,Ama de la basura %s,324,0
651,"%s, Asesino del Presagista renombrado","%s, Asesina del Presagista renombrada",400,0
654,Gladiador infame %s,Gladiadora infame %s,402,0
655,%s de la chatarrería,%s de la chatarrería,403,0
656,%s el Eterno,%s la Eterna,404,0
657,%s de las profundidades,%s de las profundidades,405,0
658,%s brillante,%s brillante,406,0
659,"%s, campeón de Azeroth","%s, campeona de Azeroth",407,0
660,"Peregrino %s, portador del mazo","Peregrina %s, portadora del mazo",408,0
661,"%s, Asesino de Azshara renombrado","%s, Asesina de Azshara renombrada",409,0
662,Expedicionario reconocido %s,Expedicionaria reconocida %s,410,0
664,"%s, Veterano de la Cuarta Guerra","%s, Veterana de la Cuarta Guerra",412,0
665,Gladiador corrupto %s,Gladiadora corrupta %s,411,0
666,"%s, como sí mismo","%s, como sí misma",413,0
667,"%s, Sirviente de N'Zoth","%s, Sirviente de N'Zoth",414,0
668,"%s, Matón del Mal","%s, Matona del Mal",415,0
669,"%s, asesino de N'Zoth renombrado","%s, asesina de N'Zoth renombrada",416,0
670,"%s, el incorrupto","%s, la incorrupta",417,0
671,%s el Despierto,%s la Despierta,418,0
672,"%s, el Ignoto","%s, la Ignota",419,0
676,Guardián de criptas %s,Guardiana de criptas %s,423,0
678,"%s, Mano de la Arconte","%s, Mano de la Arconte",425,0
679,Barón %s,Barón %s,426,0
680,Baronesa %s,Baronesa %s,427,0
681,"%s, Enviado del invierno","%s, Enviada del invierno",428,0
682,Conde %s,Conde %s,429,0
683,Condesa %s,Condesa %s,430,0
684,Libramorte %s,Libramorte %s,424,0
685,"%s, el Orgulloso","%s, la Orgullosa",431,0
686,Rompepecados %s,Rompepecados %s,432,0
687,"%s, el Heraldo de la fiesta","%s, la Heralda de la fiesta",433,0
688,Gladiador pecador %s,Gladiador pecador %s,434,0
689,Tipo divertido %s,Chica divertida %s,435,0
690,"%s, el Declarado","%s, la Declarada",436,0
691,Abominable %s,Abominable %s,437,0
692,Terror de la torre %s,Terror de la torre %s,438,0
693,"%s, el Ascendido","%s, el Ascendido",439,0
694,"%s, Asesino de Denarios renombrado","%s, Asesina de Denathrius renombrada",440,0
698,Gladiador desencadenado %s,Gladiadora desencadenada %s,441,0
699,"%s, Protector de la arboleda","%s, Protectora de la arboleda",442,0
700,"%s, Espada del Primus","%s, Espada del Primus",443,0
701,Devorapecados %s,Devorapecados %s,444,0
702,"%s, Discípulo de devoción","%s, Discípula de devoción",445,0
703,"%s, el Atormentado","%s, la Atormentada",446,0
704,"%s, destructor de cadenas","%s, destructora de cadenas",447,0
705,"%s, célebre azote de la Reina alma en pena","%s, célebre azote de la Reina alma en pena",448,0
708,Amante de los desafíos %s,Amante de los desafíos %s,449,0
709,"%s, maestro de la torre","%s, maestra de la torre",450,0
710,"%s, el Héroe atormentado","%s, la Heroína atormentada",451,0
712,Gladiador cósmico %s,Gladiadora cósmica %s,452,0
713,%s the [PH] TBD Title,%s the [PH] TBD Title,453,0
714,"%s, Asesino del Desterrado renombrado","%s, Asesina del Desterrado renombrada",454,0
715,"%s, Guardián del patrón","%s, Guardiana del patrón",455,0
716,Solista %s,Solista %s,456,0
717,"%s, el Críptico","%s, la Críptica",457,0
718,"%s, el Héroe críptico","%s, la Heroína críptica",458,0
719,Espectador temerario %s,Espectadora temeraria %s,459,0
720,%s de Lordaeron,%s de Lordaeron,460,0
721,Gladiador eterno %s,Gladiadora eterna %s,461,0
722,"%s, Surcafauces","%s, Surcafauces",462,0
723,Zancavelos %s,Zancavelos %s,463,0
724,"%s, Héroe del destino","%s, Heroína del destino",464,0
725,"%s, el Velado","%s, la Velada",465,0
727,"%s, el Héroe velado","%s, la Heroína velada",466,0
728,"%s, Dríade honorario","%s, Dríade honoraria",467,0
729,Gladiador carmesí %s,Gladiadora carmesí %s,468,0
730,"%s, el Rompemundos","%s, la Rompemundos",469,0
731,"%s, el Héroe atronador","%s, la Heroína atronadora",470,0
732,Soparvisor %s,Soparvisora %s,471,0
733,Avistaaves %s,Avistaaves %s,472,0
734,Guardia de khanes %s,Guardia de khanes %s,473,0
735,"%s, aliado de los dragones","%s, aliada de los dragones",474,0
736,Expedicionario intrépido %s,Expedicionaria intrépida %s,475,0
737,%s de Iskaara,%s de Iskaara,476,0
738,"%s, el Atronador","%s, la Atronadora",477,0
739,Velocista de las Islas %s,Velocista de las Islas %s,478,0
740,Malicioso %s,Maliciosa %s,479,0
741,"%s, Caballero de Plúmaz","%s, Caballero de Plúmaz",480,0
742,"%s, el Evocador de élite","%s, la Evocadora de élite",481,0
743,Leyenda carmesí %s,Leyenda carmesí %s,482,0
744,"%s, Dechado del linaje obsidiana","%s, Dechada del linaje obsidiana",483,0
745,"%s, Agente del Príncipe Negro","%s, Agente del Príncipe Negro",484,0
746,Artesano mercader %s,Artesano mercader %s,485,0
747,Fabricante personal %s,Fabricante personal %s,486,0
748,"%s, asesino de Raszageth renombrado","%s, asesina de Raszageth renombrada",487,0
749,"%s, el Devoratormentas","%s, la Devoratormentas",488,0
750,Velocista del Confín Prohibido %s,Velocista del Confín Prohibido %s,489,0
751,Velocista de invertidas %s,Velocista de invertidas %s,490,0
752,"%s, Leyenda","%s, Leyenda",491,0
753,Flagelocielo %s,Flagelocielo %s,492,0
760,Guardia del león %s,Guardia del león %s,493,0
761,"%s, el Maestro de llaves","%s, la Maestra de llaves",494,0
762,"%s, el Prohibido","%s, la Prohibida",495,0
763,Velocista de Kalimdor %s,Velocista de Kalimdor %s,496,0
765,"%s, el Conciliador","%s, la Conciliadora",498,0
766,Gladiador obsidiana %s,Gladiadora obsidiana %s,499,0
767,Leyenda obsidiana %s,Leyenda obsidiana %s,500,0
768,Maloliente %s,Maloliente %s,501,0
769,"%s, Jefe del trueque","%s, Jefa del trueque",502,0
