ID,Name_lang,Description_lang,ButtonText_lang,RewardDescription_lang,ContinueDescription_lang,Type,PlayerConditionID,Flags,ButtonActionType,TextureFileDataID,LfgDungeonID,QuestID,BattleMasterListID,PriorityMin,PriorityMax,CurrencyType,CurrencyQuantity,UIMapID,BonusPlayerConditionID[0],BonusPlayerConditionID[1],BonusValue[0],BonusValue[1]
108,Draenor,"El archimago Khadgar, héroe de la Segunda Guerra, está reuniendo una coalición de los más fuertes de Azeroth para aventurarse a través del Portal Oscuro.",Iniciar misión,,¡Ayuda al Archimago Khadgar a luchar contra la Horda de Hierro y cierra el Portal Oscuro en la Jungla Tanaan!,0,34668,0,3,1048305,0,34398,0,250,250,0,0,577,33713,34668,0,0
109,Gorgrond,"Comandante, Durotan pide ayuda para llevar a un pequeño equipo de asalto a Gorgrond e iniciar un contraataque contra los fuertes de la Horda de Hierro.",Iniciar misión,,,0,33751,0,3,1046803,0,35557,0,250,250,0,0,543,33752,33751,0,0
110,Gorgrond,"Comandante, Yrel y Maraad piden ayuda para llevar a un pequeño equipo de asalto a Gorgrond e iniciar un contraataque contra los fuertes de la Horda de Hierro.",Iniciar misión,,,0,33753,0,3,1046803,0,35556,0,250,250,0,0,543,33754,33753,0,0
111,Talador,"La Horda de Hierro desembarcó en Talador e intenta asegurar este territorio de cruce para que no podamos usarlo. Comandante, necesitamos sus fuerzas.",Iniciar misión,,,0,33755,0,3,1060985,0,36953,0,250,250,0,0,535,33756,33755,0,0
112,Pináculos de Arak,Los Pináculos de Arak están infestados de guerra y rebelión. Los exiliados de los arakkoa huyen en bandada y podrían convertirse en valiosos aliados.,Iniciar misión,,,0,33757,0,3,1060981,0,36951,0,250,250,0,0,542,33758,33757,0,0
113,Pináculos de Arak,"Comandante, los Pináculos de Arak están infestados de guerra y rebelión. Los exiliados de los arakkoa huyen en bandada y podrían convertirse en valiosos aliados.",Iniciar misión,,,0,33759,0,3,1060981,0,36951,0,250,250,0,0,542,33760,33759,0,0
114,Talador,"La Horda de Hierro desembarcó en Talador e intenta asegurar este territorio de cruce para que no podamos usarlo. Comandante, necesitamos sus fuerzas.",Iniciar misión,,,0,33761,0,3,1060985,0,34676,0,250,250,0,0,535,33762,33761,0,0
115,Nagrand,"Thrall pide ayuda para establecer un punto de apoyo en Nagrand, hogar de los temibles clanes Grito de Guerra y Filo Ardiente.",Iniciar misión,,,0,33765,0,3,1032150,0,36952,0,250,250,0,0,550,33766,33765,0,0
116,Nagrand,"La vindicadora Yrel pide ayuda para establecer un punto de apoyo en Nagrand, hogar de los temibles clanes Grito de Guerra y Filo Ardiente.",Iniciar misión,,,0,33767,0,3,1032150,0,34674,0,250,250,0,0,550,33768,33767,0,0
117,¡Prepárate para la invasión!,El jefe de guerra Vol'jin vino a tu fortaleza para hablar sobre los planes de invasión a la Jungla Tanaan. ¿Están listas tus fuerzas?,Iniciar misión,,Habla con el Jefe de Guerra Vol'jin en tu fortaleza para planear la invasión a la Jungla Tanaan.,0,33769,0,3,1048305,0,38567,0,250,250,0,0,543,33770,33769,0,0
118,Cuenca de Arathi,Lucha contra jugadores de la Horda para obtener el control de la Cuenca de Arathi en este campo de batalla de carrera de recursos.,¡Únete a la pelea!,,,5,33772,1,4,236712,0,0,3,10,10,0,0,0,34691,33772,1,0
119,Jungla Tanaan,El rey Varian Wrynn vino a tu fortaleza para hablar sobre los planes de invasión a la Jungla Tanaan. ¿Están listas tus fuerzas?,Iniciar misión,,Habla con el Rey Varian Wrynn en tu fortaleza para planear la invasión a la Jungla Tanaan.,0,33771,0,3,1048305,0,38253,0,250,250,0,0,543,33773,33771,0,0
120,Cavernas de Brazanegra,El Martillo Crepuscular ha infestado este antiguo templo de los elfos de la noche. ¡Derrótalos antes de que despierten a los males innombrables que viven en las profundidades!,Unirse al grupo,,,6,33775,0,1,236436,10,0,0,90,90,0,0,0,33809,33775,0,0
123,Mazmorras de Ventormenta,Los prisioneros de las Mazmorras de Ventormenta intentan escapar. ¡Detenlos!,Unirse al grupo,,,6,33806,0,1,134163,12,0,0,90,90,0,0,0,33810,33806,0,0
124,Gnomeregan,"Adéntrate en la capital irradiada de Gnomeregan para eliminar a la plaga de troggs, gnomos paria y terrores tecnológicos.",Unirse al grupo,,,6,33807,0,1,236424,14,0,0,90,90,0,0,0,33811,33807,0,0
125,Cámaras Escarlata,Los guerreros más feroces de la Cruzada Escarlata están formando un ejército dentro de las Cámaras Escarlata. Derrótalos antes de que puedan desatar sus fuerzas.,Unirse al grupo,,,6,33808,0,1,133154,163,0,0,90,90,0,0,0,33813,33808,0,0
126,Monasterio Escarlata,"Ataca el Monasterio Escarlata, fortaleza de la Cruzada Escarlata, y lleva ante la justicia a sus fervientes líderes.",Unirse al grupo,,,6,33814,0,1,135955,164,0,0,90,90,0,0,0,33815,33814,0,0
127,Maraudon,"Viaja a las cavernas de cristal de Maraudon, donde se rumorea se aposentó una presencia demoníaca.",Unirse al grupo,,,6,33817,0,1,136345,272,0,0,90,90,0,0,0,33818,33817,0,0
128,Horado Rajacieno,"Aventúrate al interior del nido espinoso de Horado Rajacieno, cubil y fortaleza de los jabaespines.",Unirse al grupo,,,6,33819,0,1,236405,16,0,0,90,90,0,0,0,33820,33819,0,0
129,Gruta de la Espora Fétida,Aventúrate en la Gruta de la Espora Fétida para eliminar la corrupción que oprime las raíces de Maraudon.,Unirse al grupo,,,6,33821,0,1,136345,26,0,0,90,90,0,0,0,33818,33821,0,0
130,Cascadas del Canto de la Tierra,Se necesita un héroe para acabar con la corrupción de la Princesa Theradras y sus esbirros dentro de las cavernas de Maraudon.,Unirse al grupo,,,6,33822,0,1,136345,273,0,0,90,90,0,0,0,33818,33822,0,0
131,Uldaman,"Explora Uldaman, la ciudad en ruinas de los antiguos titanes poblada por un ejército de sus fallidas creaciones y maravillosos tesoros.",Unirse al grupo,,,6,33823,0,1,236401,22,0,0,90,90,0,0,0,33824,33823,0,0
132,Barrio Alabeo,Pon fin a los corruptos antiguos y habitantes que infestan el ala este de las ruinas en La Masacre.,Unirse al grupo,,,6,33825,0,1,136333,34,0,0,90,90,0,0,0,33826,33825,0,0
133,Scholomance,Se necesita un héroe para enfrentar a los temibles nigromantes y sus creaciones no-muertas en su escuela de conocimientos de Scholomance.,Unirse al grupo,,,6,33827,0,1,135974,2,0,0,90,90,0,0,0,33828,33827,0,0
134,Jardines de la Capital,La búsqueda enceguecida de los elfos por recuperar la inmortalidad les trajo una maldición oscura. Dirígete hacia las ruinas de La Masacre y ponle fin a esto.,Unirse al grupo,,,6,33829,0,1,136333,36,0,0,90,90,0,0,0,33830,33829,0,0
