ID,Name_lang,NameAlt_lang,Title_lang,TitleAlt_lang,Classification,CreatureType,CreatureFamily,StartAnimState,DisplayID[0],DisplayID[1],DisplayID[2],DisplayID[3],DisplayProbability[0],DisplayProbability[1],DisplayProbability[2],DisplayProbability[3],AlwaysItem[0],AlwaysItem[1],AlwaysItem[2]
26115,Portasangre Caído Oscuro,,Los San'layn,,0,6,0,0,23554,0,0,0,0,1,1,1,34311,0,0
26119,Prole de fénix,,,,0,12,0,3,23574,0,0,0,1,1,1,1,0,0,0
26243,Serpiente carmesí,,,,0,12,0,0,15923,0,0,0,1,1,1,1,0,0,0
26499,Arthas,,Príncipe de Lordaeron,,1,7,0,0,24949,0,0,0,0,0,0,0,37579,0,0
26613,Cachorro de pardo ártico,,,,0,1,0,0,23946,23947,23948,0,3,2,1,0,0,0,0
26614,Liebre Pataneve,,,,0,1,0,0,328,0,0,0,0,0,0,0,0,0,0
26966,Torturador enigmático,,,,0,6,0,0,14703,0,0,0,0,0,0,0,0,0,0
27017,Gólem de guerra mermado,,,,0,12,0,0,26139,0,0,0,0,0,0,0,0,0,0
27217,Espíritu de competición,,,,0,12,0,3,113730,0,0,0,0,1,1,1,0,0,0
27346,Esencia de competición,,,,0,12,0,3,24620,0,0,0,0,1,1,1,0,0,0
27438,Trucha arco iris,,,,0,8,0,0,24637,0,0,0,0,0,0,0,0,0,0
27638,Guardián del anillo azur,,,,1,2,0,3,28080,0,0,0,0,0,0,0,0,0,0
27798,Garfacielo reencarnado,,,,0,8,0,0,11686,0,0,0,1,0,0,0,0,0,0
27914,Comerciante de almas etéreo,,,,0,12,0,0,25002,0,0,0,1,1,1,1,0,0,0
28267,Espíritu de coyote,,,,0,12,0,0,25265,0,0,0,0,0,0,0,0,0,0
28470,Raya abisal pequeña,,,,0,12,0,3,25457,0,0,0,1,1,1,1,0,0,0
28513,Murciabadejo vampírico,,,,0,12,0,3,4185,0,0,0,1,1,1,1,0,0,0
28878,Esbirro esquelético,,,,0,6,0,0,5231,0,0,0,0,0,0,0,0,0,0
28883,Carámbano,,,,0,12,0,3,28456,0,0,0,1,1,1,1,0,0,0
28960,Totally Generic Bunny (JSB),,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
29089,Mini Tyrael,,,,0,12,0,3,25900,0,0,0,1,1,1,1,0,0,0
29147,Calavera fantasmal,,,,0,12,0,3,28089,0,0,0,1,1,1,1,0,0,0
29238,Aparición de la Plaga,,,,0,6,0,0,26064,0,0,0,0,1,1,1,0,0,0
29611,Rey Varian Wrynn,,Rey de Ventormenta,,1,7,0,0,28127,0,0,0,1,1,1,1,45899,0,0
29726,Birujillo,,,,0,12,0,0,26452,0,0,0,1,1,1,1,0,0,0
29850,Lo'Gosh,,El Lobo fantasma,,1,1,0,0,17283,0,0,0,0,0,0,0,0,0,0
30116,Archimago Aethas Atracasol,,Kirin Tor,,1,7,0,0,26770,0,0,0,1,0,0,0,35781,0,0
30379,Pollo de los Páramos de Poniente,,,,0,12,0,0,304,0,0,0,1,1,1,1,0,0,0
31530,Gran boticario Putress,,,,1,7,0,0,27611,0,0,0,0,0,0,0,0,0,0
31575,Rata de cloaca gigante,,,,0,12,0,0,27627,0,0,0,1,1,1,1,0,0,0
31787,Vigía de ciudadela,,,,0,6,0,3,7616,0,0,0,1,0,0,0,0,0,0
32326,Príncipe Arthas Menethil,,,,1,6,0,0,27545,0,0,0,1,1,1,1,33475,0,0
32335,Grifo nevado acorazado,,,,0,1,160,0,27913,0,0,0,0,0,0,0,0,0,0
32589,Prole de estornino,,,,0,12,0,3,62217,0,0,0,1,1,1,1,0,0,0
32590,Prole de estornino blanca,,,,0,12,0,3,28215,0,0,0,1,1,1,1,0,0,0
32591,Prole de cobra,,,,0,12,0,0,28084,0,0,0,1,1,1,1,0,0,0
32592,Cría de protodraco,,,,0,12,0,3,28217,0,0,0,1,1,1,1,0,0,0
32595,Pengu,,,,0,12,0,0,28216,0,0,0,1,1,1,1,0,0,0
32643,Familiar del Kirin Tor,,,,0,12,0,0,45937,0,0,0,1,1,1,1,0,0,0
32695,Donovan Fardo,,,,0,7,0,0,28180,0,0,0,1,0,0,0,0,0,0
32697,Dak'hal el Negro,,,,0,7,0,0,28181,0,0,0,1,0,0,0,0,0,0
32700,Halga Carretacero,,,,0,7,0,0,28200,0,0,0,1,0,0,0,0,0,0
32702,Drog Partecalaveras,,,,0,7,0,0,28201,0,0,0,1,0,0,0,0,0,0
32704,Danric el Descarado,,,,0,7,0,0,28188,0,0,0,1,0,0,0,0,0,0
32706,Saedelin Amaneceblanco,,,,0,7,0,0,28189,0,0,0,1,0,0,0,0,0,0
32708,Narestel Palestar,,,,0,7,0,0,28182,0,0,0,1,0,0,0,34898,0,0
32709,Hunaka Pezuñaverde,,,,0,7,0,0,28183,0,0,0,1,0,0,0,30021,0,0
32710,Garl Tremendollorica,,,,0,7,0,0,28184,0,0,0,1,0,0,0,0,0,0
32711,"Kula, maestra de distorsión",,,,0,7,0,0,28185,0,0,0,1,0,0,0,0,0,0
32712,Zanzo el Extraordinario,,,,0,7,0,0,28186,0,0,0,1,1,1,1,27842,0,0
32713,Juwanamana,,,,0,7,0,0,28187,0,0,0,1,0,0,0,19884,0,0
32714,Sacerdotisa Lunar Nici,,,,0,7,0,0,28190,0,0,0,1,0,0,0,29107,0,0
32715,Pena,,,,0,7,0,0,28191,0,0,0,1,0,0,0,25236,0,0
32716,Linzi Risaroja,,,,0,7,0,0,28192,0,0,0,1,0,0,0,0,0,0
32717,Drool,,El Amargador,,0,7,0,0,28193,0,0,0,1,0,0,0,0,0,0
32718,Disidra Gloriatormenta,,,,0,7,0,0,28195,0,0,0,1,0,0,0,0,0,0
32719,Gran aojador Ohodo,,,,0,7,0,0,28196,0,0,0,1,0,0,0,33494,0,0
32720,Violetta,,,,0,7,0,0,28197,0,0,0,1,0,0,0,31308,0,0
32721,Taumaturgo vil Virim,,,,0,7,0,0,28198,0,0,0,1,0,0,0,28604,0,0
32791,Conejo primaveral,,,,0,12,0,0,6302,0,0,0,1,1,1,1,0,0,0
32818,Pavo cebado,,,,0,12,0,0,45968,0,0,0,1,1,1,1,0,0,0
32841,Osezno de Blizzard,,,,0,12,0,0,16189,0,0,0,1,1,1,1,0,0,0
32906,Freya,,,,1,5,0,0,28777,0,0,0,0,1,1,1,0,0,0
32939,Cervatillo,,,,0,12,0,0,28397,0,0,0,1,1,1,1,0,0,0
33072,Onus,,Anciano del Conocimiento,,0,4,0,0,1455,0,0,0,0,1,1,1,0,0,0
33188,Rebrote de Teldrassil,,,,0,12,0,0,28482,0,0,0,1,1,1,1,0,0,0
33194,Cachorro de Dun Morogh,,,,0,12,0,0,28489,0,0,0,1,1,1,1,0,0,0
33197,Murciabadejo de Tirisfal,,,,0,12,0,3,4732,0,0,0,1,1,1,1,0,0,0
33198,Escorpión de Durotar,,,,0,12,0,0,15470,0,0,0,1,1,1,1,0,0,0
33199,Alarmibot,,,,0,12,0,0,14473,0,0,0,1,1,1,1,0,0,0
33200,Cordero de Elwynn,,,,0,12,0,0,16205,0,0,0,1,1,1,1,0,0,0
33205,Retoño de azotador del Valle Ammen,,,,0,12,0,0,28493,0,0,0,1,1,1,1,0,0,0
33219,Prole de Mulgore,,,,0,12,0,0,28502,0,0,0,1,0,0,0,0,0,0
33226,Reptador de playa,,,,0,12,0,0,45880,0,0,0,1,1,1,1,0,0,0
33227,Escoba encantada,,,,0,12,0,0,45960,0,0,0,1,1,1,1,0,0,0
33238,Escudero Argenta,Escudero Argenta,,,0,12,0,0,28946,0,0,0,1,1,1,1,0,0,0
33239,Brutito Argenta,,,,0,12,0,0,28948,0,0,0,1,1,1,1,0,0,0
33274,Mecanopío,,,,0,12,0,0,28539,0,0,0,1,1,1,1,0,0,0
33299,Raptor Lanza Negra,,,,0,1,0,0,29261,0,0,0,1,1,1,1,0,0,0
33529,Cachorro wolvar curioso,,,,0,12,0,0,25384,0,0,0,1,0,0,0,0,0,0
33530,Prole de Oráculo curiosa,,,,0,12,0,0,25173,0,0,0,1,0,0,0,0,0,0
33532,Huérfano wolvar,,,,0,12,0,0,25384,0,0,0,1,0,0,0,0,0,0
33533,Huérfano Oráculo,,,,0,12,0,0,25173,0,0,0,1,1,1,1,0,0,0
33578,Murkimus el Gladiador,,,,0,12,0,0,28734,0,0,0,1,1,1,1,0,0,0
33810,Fetiche de Sen'jin,,,,0,12,0,3,46939,46955,46956,0,1,1,1,0,0,0,0
33836,Bombabot,,,,1,9,0,0,6977,0,0,0,0,1,1,1,0,0,0
33975,Conejito del Jardín Noble,,,,0,12,0,0,28726,0,0,0,1,0,0,0,0,0,0
34031,Ensamblaje robótico XP-001,,,,0,12,0,0,29060,0,0,0,1,1,1,1,0,0,0
34278,Marchituelo,,,,0,12,0,0,45943,0,0,0,1,0,0,0,0,0,0
34320,Prole de Pellejo Venenoso,,,,0,12,0,0,29251,0,0,0,0,0,0,0,0,0,0
34364,Gata tricolor,,,,0,12,0,0,11709,0,0,0,1,1,1,1,0,0,0
34527,Dave's Industrial Light and Magic Bunny (Small),,,,0,10,0,0,328,27823,0,0,0,1,0,0,0,0,0
34587,Guerra-bot,,,,0,12,0,0,29279,0,0,0,1,1,1,1,0,0,0
34694,Grunty,,,,0,12,0,0,29348,0,0,0,1,1,1,1,0,0,0
34724,Vermizo fulgurante,,,,0,12,0,3,70232,0,0,0,1,1,1,1,0,0,0
34770,Marioneta macabra,,,,0,12,0,0,29404,0,0,0,1,1,1,1,11264,11264,0
34930,Tigre de jade,,,,0,12,0,0,29605,0,0,0,1,1,1,1,0,0,0
