ID,HordeName_lang,AllianceName_lang,Description_lang,Tooltip_lang,GarrTypeID,BuildingType,HordeGameObjectID,AllianceGameObjectID,GarrSiteID,UpgradeLevel,BuildSeconds,CurrencyTypeID,CurrencyQty,HordeUiTextureKitID,AllianceUiTextureKitID,IconFileDataID,AllianceSceneScriptPackageID,HordeSceneScriptPackageID,MaxAssignments,ShipmentCapacity,GarrAbilityID,BonusGarrAbilityID,GoldCost,Flags
36,Taberna Muro de Escarcha,Posada Caída de la luna,¡Aventura! ¡Emoción! Un héroe y sus seguidores necesitan de todo esto junto con un lugar para descansar luego.,Desbloquea las misiones particularmente lucrativas de la fortaleza.,2,5,230418,224807,0,3,3600,824,600,139,32,134414,1238,1237,0,5,0,0,500,1
37,Recinto de los Espíritus,Torre de los Magos,¡Habilita el viaje instantáneo a puntos estratégicos de Draenor!,Permite la recolección de piedras de camino ogras de los ogros de Draenor. Estas piedras de camino se usan para potenciar la puerta ogra que quieras en Draenor. A veces también activan runas de poder durante el combate.,2,13,230419,224808,0,1,3600,824,150,148,28,975740,1240,1239,0,7,0,0,150,1
38,Recinto de los Espíritus,Torre de los Magos,¡Habilita el viaje instantáneo a puntos estratégicos de Draenor!,Desbloquea el acceso a una segunda puerta ogra por un total de 2.,2,13,230420,224809,0,2,3600,824,900,149,29,975740,1242,1241,0,14,0,0,300,1
39,Recinto de los Espíritus,Torre de los Magos,¡Habilita el viaje instantáneo a puntos estratégicos de Draenor!,Desbloquea el acceso a una tercera puerta ogra por un total de 3.,2,13,230421,224810,0,3,3600,824,1200,150,30,975740,1244,1243,0,21,0,0,500,1
40,Aserradero,Aserradero,El aserradero permite acceder a diferentes tipos de madera en todo Draenor.,Te permite marcar árboles pequeños en Draenor para tu recolección. La madera recolectada puede convertirse en pedidos para suministros de la fortaleza.,2,4,230422,224811,0,1,3600,0,0,8,9,975739,1246,1245,0,7,0,0,300,1
41,Aserradero,Aserradero,El aserradero permite acceder a diferentes tipos de madera en todo Draenor.,Te permite marcar árboles intermedios para obtener madera extra.,2,4,230423,224812,0,2,3600,0,0,161,62,975739,1248,1247,0,14,0,0,500,1
42,Reserva de mascotas,Reserva de mascotas,La Sala de las Fieras proporciona nuevas oportunidades de desarrollar y mejorar el séquito de tu mascota.,Atrae mascotas de élite con las que puedes combatir a cambio de recompensas. También permite que 5 de tus mascotas de duelo anden por tu fortaleza.,2,7,230426,224813,0,1,3600,824,50,163,100,975741,1250,1249,5,1,0,0,0,0
51,Almacén,Almacén,El almacén tiene espacio para mantener sanos y salvos tus objetos y los de la fortaleza.,Permite acceder a tu banco personal. Aumenta en 5 el número total de pedidos activos para todos los edificios.,2,15,230437,224854,0,1,3600,824,50,140,71,975745,1200,1199,0,5,0,0,150,1
52,Patio de rescate,Patio de rescate,El Patio de rescate convierte la basura de otras personas en tu tesoro.,Permite que cada tanto se recupere salvamento en misiones.,2,14,230440,224853,0,1,3600,824,50,141,64,975742,1202,1201,0,1,0,0,150,1
60,La Forja,La Forja,"La Forja produce componentes básicos para uso de los herreros, así como armaduras y armas listas para la batalla.",Permite la producción de objetos y pedidos de herrería.,2,17,230448,225537,0,1,3600,824,50,5,4,4620670,1204,1203,0,7,0,0,150,1
61,Minas Muro de Escarcha,Excavación Caída de la luna,"La mina estuvo abandonada, pero aún hay riquezas subterráneas listas para que las descubran.",Permite a los jugadores extraer piedra draénica de nodos minerales en Draenor. La piedra draénica puede convertirse en pedidos para minerales de Draenor.,2,1,230466,225538,0,1,3600,824,50,160,33,4620679,1206,1205,0,7,0,0,0,0
62,Minas Muro de Escarcha,Excavación Caída de la luna,"La mina estuvo abandonada, pero aún hay riquezas subterráneas listas para que las descubran.","Permite que los seguidores con la característica de minería trabajen aquí, lo que otorga una bonificación única. Además, abre un pozo de mina nuevo que permite el acceso a nodos minerales extra y hasta 14 pedidos de una vez.",2,1,230467,225539,0,2,3600,824,50,160,33,4620679,1208,1207,0,14,52,0,300,1
63,Minas Muro de Escarcha,Excavación Caída de la luna,"La mina estuvo abandonada, pero aún hay riquezas subterráneas listas para que las descubran.","Un último pozo de mina permite el acceso a nodos minerales ricos. También, los guardias de la fortaleza patrullarán tu mina, manteniendo alejados a los goren hostiles. Además, permite hasta 21 pedidos a la vez.",2,1,230468,225540,0,3,3600,824,100,160,33,4620679,1210,1209,0,21,52,0,500,1
64,Choza de pesca,Choza de pesca,La choza de pesca proporciona apoyo a los que buscan su siguiente gran atrapada.,Permite que un pez pequeño de Draenor sea atrapado en aguas de la fortaleza y otorga acceso a misiones de pesca diarias.,2,24,230984,230985,0,1,3600,824,50,134,85,4620674,1212,1211,0,1,227,0,0,0
65,Establos,Establos,Los establos proporcionan beneficios importantes para tus monturas.,Permite la captura y entrenamiento de monturas especiales en Draenor. Además te permite seguir montado mientras interactúas con objetos en zonas exteriores de Draenor.,2,11,230469,225577,0,1,3600,824,150,151,68,975744,1214,1213,3,1,0,0,150,1
66,Establos,Establos,Los establos proporcionan beneficios importantes para tus monturas.,Los enemigos ya no te atontarán mientras vas en montura por zonas exteriores de Draenor.,2,11,230470,225578,0,2,3600,824,900,152,69,975744,1216,1215,5,3,0,0,300,1
67,Establos,Establos,Los establos proporcionan beneficios importantes para tus monturas.,Aumenta un 20% la velocidad de montura en Draenor.,2,11,230471,225579,0,3,3600,824,1200,153,70,975744,1218,1217,7,5,0,0,500,1
76,Laboratorio de alquimia,Laboratorio de alquimia,El laboratorio de alquimia crea una variedad de componentes y de maravillas de alquimia.,Permite la producción de objetos y pedidos de alquimia.,2,16,230443,227179,0,1,3600,824,50,23,20,4620669,1282,1281,0,7,0,0,150,1
90,La peletería,La peletería,"La peletería transforma el cuero crudo en objetos fuertes trabajados en cuero, útiles para todo tipo de aventurero.",Permite la producción de objetos y pedidos de peletería.,2,22,230457,227070,0,1,3600,824,50,114,97,133611,1316,1315,0,7,0,0,150,1
91,Obras de ingeniería,Obras de ingeniería,"Las obras de ingeniería producen un sinfín de artilugios y partes para el reparador intrépido, y también crea aparatos mecánicos asombrosos.",Permite la producción de objetos y pedidos de ingeniería.,2,19,230454,227072,0,1,3600,824,50,123,39,136243,1318,1317,0,7,0,0,150,1
93,Estudio del encantador,Estudio del encantador,El estudio del encantador crea los precursores mágicos que componen un encantamiento y encantamientos de objetos finalizados y utilizables.,"Permite la producción de objetos de encantamiento y permite que los no encantadores desencanten objetos. Además, permite la producción de pedidos.",2,18,230451,227073,0,1,3600,824,50,126,80,4620672,1320,1319,0,7,0,0,150,1
94,Emporio de sastrería,Emporio de sastrería,El emporio del sastre es tu parada obligatoria si buscas algo hecho con tela.,Permite la producción de objetos y pedidos de sastrería.,2,23,230463,227180,0,1,3600,824,50,111,91,4620681,1322,1321,0,7,0,0,150,1
95,Scriptorium,Scriptorium,"El scriptorium produce todo tipo de tintas, pigmentos y papeles mágicos. También puede crear glifos y otros artículos mágicos.",Permite la producción de objetos y pedidos de inscripción.,2,20,230427,227074,0,1,3600,824,50,120,94,4620676,1324,1323,0,7,0,0,150,1
96,Boutique de gemas,Boutique de gemas,La boutique de gemas permite crear gemas preciosas y otros objetos hechos con joyas.,Permite la producción de objetos y pedidos de joyería.,2,21,230460,227075,0,1,3600,824,50,117,77,4620677,1326,1325,0,7,0,0,150,1
111,Puesto de venta,Puesto de venta,El puesto de venta es el centro de comercio de la fortaleza con los nativos de Draenor.,"Un comerciante aparece cada día vendiendo artículos. Además, permite el comercio de componentes de creación por recursos de la fortaleza.",2,6,230472,227673,0,1,3600,0,0,154,72,975746,1252,1251,0,7,0,0,300,1
117,La Forja,La Forja,"La Forja produce componentes básicos para uso de los herreros, así como armaduras y armas listas para la batalla.","Permite que los seguidores con la característica de herrería trabajen aquí, lo que otorga un bonus único. También permite hasta 14 pedidos por vez.",2,17,230449,227588,0,2,3600,824,100,129,83,4620670,1284,1283,0,14,55,0,300,1
118,La Forja,La Forja,"La Forja produce componentes básicos para uso de los herreros, así como armaduras y armas listas para la batalla.",Desbloquea misiones de herrería y permite hasta 21 pedidos a la vez.,2,17,230450,227589,0,3,3600,824,300,130,84,4620670,1286,1285,0,21,55,0,500,1
119,Laboratorio de alquimia,Laboratorio de alquimia,El laboratorio de alquimia crea una variedad de componentes y de maravillas de alquimia.,"Permite que los seguidores con la característica de alquimia trabajen aquí, lo que otorga un bonus único. También permite hasta 14 pedidos por vez.",2,16,230444,227590,0,2,3600,824,100,24,21,4620669,1288,1287,0,14,54,0,300,1
120,Laboratorio de alquimia,Laboratorio de alquimia,El laboratorio de alquimia crea una variedad de componentes y de maravillas de alquimia.,Desbloquea misiones de alquimia y permite hasta 21 pedidos a la vez.,2,16,230445,227591,0,3,3600,824,300,25,22,4620669,1290,1289,0,21,54,0,500,1
121,La peletería,La peletería,"La peletería transforma el cuero crudo en objetos fuertes trabajados en cuero, útiles para todo tipo de aventurero.","Permite que los seguidores con la característica de peletería trabajen aquí, lo que otorga un bonus único. También permite hasta 14 pedidos por vez.",2,22,230458,227592,0,2,3600,824,100,115,98,133611,1292,1291,0,14,60,0,300,1
122,La peletería,La peletería,"La peletería transforma el cuero crudo en objetos fuertes trabajados en cuero, útiles para todo tipo de aventurero.",Desbloquea misiones de peletería y permite hasta 21 pedidos a la vez.,2,22,230459,227593,0,3,3600,824,300,116,99,133611,1294,1293,0,21,60,0,500,1
123,Obras de ingeniería,Obras de ingeniería,"Las obras de ingeniería producen un sinfín de artilugios y partes para el reparador intrépido, y también crea aparatos mecánicos asombrosos.","Permite que los seguidores con la característica de ingeniería trabajen aquí, lo que otorga un bonus único. También permite hasta 14 pedidos por vez.",2,19,230455,227594,0,2,3600,824,100,124,40,136243,1296,1295,0,14,57,0,300,1
124,Obras de ingeniería,Obras de ingeniería,"Las obras de ingeniería producen un sinfín de artilugios y partes para el reparador intrépido, y también crea aparatos mecánicos asombrosos.",Desbloquea misiones de ingeniería y permite hasta 21 pedidos a la vez.,2,19,230456,227595,0,3,3600,824,300,125,41,136243,1298,1297,0,21,57,0,500,1
125,Estudio del encantador,Estudio del encantador,El estudio del encantador crea los precursores mágicos que componen un encantamiento y encantamientos de objetos finalizados y utilizables.,"Permite que los seguidores con la característica de encantamiento trabajen aquí, lo que otorga un bonus único. También permite hasta 14 pedidos por vez.",2,18,230452,227596,0,2,3600,824,100,127,81,4620672,1300,1299,0,14,56,0,300,1
126,Estudio del encantador,Estudio del encantador,El estudio del encantador crea los precursores mágicos que componen un encantamiento y encantamientos de objetos finalizados y utilizables.,Desbloquea misiones de encantamiento y permite hasta 21 pedidos a la vez.,2,18,230453,227597,0,3,3600,824,300,128,82,4620672,1302,1301,0,21,56,0,500,1
127,Emporio de sastrería,Emporio de sastrería,El emporio del sastre es tu parada obligatoria si buscas algo hecho con tela.,"Permite que los seguidores con la característica de sastrería trabajen aquí, lo que otorga una bonificación única. También permite hasta 14 pedidos por vez.",2,23,230464,227598,0,2,3600,824,100,112,92,4620681,1304,1303,0,14,61,0,300,1
128,Emporio de sastrería,Emporio de sastrería,El emporio del sastre es tu parada obligatoria si buscas algo hecho con tela.,Desbloquea misiones de sastrería y permite hasta 21 pedidos a la vez.,2,23,230465,227599,0,3,3600,824,300,113,93,4620681,1306,1305,0,21,61,0,500,1
129,Scriptorium,Scriptorium,"El scriptorium produce todo tipo de tintas, pigmentos y papeles mágicos. También puede crear glifos y otros artículos mágicos.","Permite que los seguidores con la característica de inscripción trabajen aquí, lo que otorga una bonificación única. También permite hasta 14 pedidos por vez.",2,20,230430,227600,0,2,3600,824,100,121,95,4620676,1308,1307,0,14,58,0,300,1
130,Scriptorium,Scriptorium,"El scriptorium produce todo tipo de tintas, pigmentos y papeles mágicos. También puede crear glifos y otros artículos mágicos.",Desbloquea misiones de inscripción y permite hasta 21 pedidos a la vez.,2,20,230432,227601,0,3,3600,824,300,122,96,4620676,1310,1309,0,21,58,0,500,1
131,Boutique de gemas,Boutique de gemas,La boutique de gemas permite crear gemas preciosas y otros objetos hechos con joyas.,"Permite que los seguidores con la característica de joyería trabajen aquí, lo que otorga un bonus único. También permite hasta 14 pedidos por vez.",2,21,230461,227602,0,2,3600,824,100,118,78,4620677,1312,1311,0,14,59,0,300,1
132,Boutique de gemas,Boutique de gemas,La boutique de gemas permite crear gemas preciosas y otros objetos hechos con joyas.,Desbloquea misiones de joyería y permite hasta 21 pedidos a la vez.,2,21,230462,227603,0,3,3600,824,300,119,79,4620677,1314,1313,0,21,59,0,500,1
133,Granja,Granja,"La granja alberga a las criaturas capturadas que dan cuero, carne y pieles a la fortaleza.","Te permite capturar bestias de élite para recolectar sangre salvaje, usada en todas las armaduras y armas épicas.",2,3,233188,233186,0,3,3600,824,600,133,26,975737,1232,1231,0,21,62,0,500,1
134,Choza de pesca,Choza de pesca,La choza de pesca proporciona apoyo a los que buscan su siguiente gran atrapada.,Permite que un pez mediano de Draenor sea atrapado en aguas de la fortaleza.,2,24,230986,230987,0,2,3600,824,50,135,86,4620674,1254,1253,0,3,227,0,300,1
135,Choza de pesca,Choza de pesca,La choza de pesca proporciona apoyo a los que buscan su siguiente gran atrapada.,"Permite atrapar enormes peces de Draenor en las aguas de la fortaleza. Además, te otorga la probabilidad de atrapar a un pez único que puede usarse para atraer a misteriosas criaturas a la orilla.",2,24,230990,230989,0,3,3600,824,100,136,87,4620674,1256,1255,0,5,227,0,500,1
136,Herbario,Herbario,Un jardín rebosante para plantar y cosechar hierbas de Draenor.,"Permite que los seguidores con la característica de herboristería trabajen aquí, lo que les otorga una bonificación única. Además, aumenta la cantidad de hierbas que pueden recolectarse en el jardín y permite hasta 14 pedidos a la vez.",2,2,236448,235990,0,2,3600,824,50,137,59,134221,1258,1257,0,14,53,0,300,1
137,Herbario,Herbario,Un jardín rebosante para plantar y cosechar hierbas de Draenor.,"Hace crecer un árbol de frutos de Draenor único en tu jardín que da beneficios de comida. Además, permite hasta 21 pedidos a la vez.",2,2,236449,235991,0,3,3600,824,100,137,59,134221,1260,1259,0,21,53,0,500,1
138,Aserradero,Aserradero,El aserradero permite acceder a diferentes tipos de madera en todo Draenor.,Te permite marcar árboles grandes para obtener aún más madera.,2,4,233266,233267,0,3,3600,0,0,162,63,975739,1262,1261,0,21,228,0,1000,1
140,Patio de rescate,Patio de rescate,El Patio de rescate convierte la basura de otras personas en tu tesoro.,"Aumenta la posibilidad de recuperar Salvamento en misiones. Además, ahora puedes descubrir objetos de seguidores en el salvamento.",2,14,230441,230475,0,2,3600,824,100,141,64,975742,1266,1265,0,3,0,0,300,1
141,Patio de rescate,Patio de rescate,El Patio de rescate convierte la basura de otras personas en tu tesoro.,Aumenta considerablemente la posibilidad de recuperar Salvamento en misiones.,2,14,230442,230476,0,3,3600,824,300,141,64,975742,1268,1267,0,5,0,0,500,1
142,Almacén,Almacén,El almacén tiene espacio para mantener sanos y salvos tus objetos y los de la fortaleza.,Permite acceder al banco de tu hermandad.,2,15,230438,234678,0,2,3600,824,100,140,71,975745,1270,1269,0,5,0,0,300,1
143,Almacén,Almacén,El almacén tiene espacio para mantener sanos y salvos tus objetos y los de la fortaleza.,Permite acceder a un comerciante etéreo para depósito del vacío y transfigurar. Aumenta 15 veces el número total de pedidos activos para todos los edificios.,2,15,230439,234679,0,3,3600,824,300,140,71,975745,1272,1271,0,15,0,0,500,1
144,Puesto de venta,Puesto de venta,El puesto de venta es el centro de comercio de la fortaleza con los nativos de Draenor.,"Otorga el acceso a las facciones Defensa de Sha'tari o Riecráneos. Además, desbloquea la habilidad de adquirir partes de todo Draenor para construir una subastadora.",2,6,230473,227674,0,2,3600,0,0,155,73,975746,1274,1273,0,14,0,0,500,1
145,Puesto de venta,Puesto de venta,El puesto de venta es el centro de comercio de la fortaleza con los nativos de Draenor.,Aumenta un 20% la obtención de reputación en Draenor.,2,6,230474,233189,0,3,3600,0,0,156,74,975746,1276,1275,0,21,0,0,1000,1
159,Sagrario del Gladiador,Sagrario del Gladiador,Demuestra tu poder frente a jugadores rivales hostiles en todo Draenor y perfecciona tu fuerza en el suelo sangriento de la arena. ¡Mata a tus enemigos y vuelve con pruebas de su aniquilación para ganar tributos poderosos!,Aumenta tu regeneración fuera de combate en zonas al aire libre de Draenor y permite recolectar huesos rotos de jugadores enemigos derrotados (se usan para el Tributo al Conquistador).,2,25,230477,230480,0,1,3600,824,100,145,65,975743,1332,1331,0,7,0,0,150,1
160,Sagrario del Gladiador,Sagrario del Gladiador,Demuestra tu poder frente a jugadores rivales hostiles en todo Draenor y perfecciona tu fuerza en el suelo sangriento de la arena. ¡Mata a tus enemigos y vuelve con pruebas de su aniquilación para ganar tributos poderosos!,Permite una caída segura y respiración bajo el agua en zonas al aire libre de Draenor. También permite la serie de misiones Némesis para derrotar a jugadores enemigos de razas específicas.,2,25,230478,230486,0,2,3600,824,300,146,66,975743,1334,1333,0,14,0,0,300,1
161,Sagrario del Gladiador,Sagrario del Gladiador,Demuestra tu poder frente a jugadores rivales hostiles en todo Draenor y perfecciona tu fuerza en el suelo sangriento de la arena. ¡Mata a tus enemigos y vuelve con pruebas de su aniquilación para ganar tributos poderosos!,"Si tu salud se encuentra debajo del 35%, todo el daño recibido se reduce un 50% en zonas al aire libre de Draenor. Otorga acceso al torneo de gladiadores en el coliseo Gran Magullador.",2,25,230479,230487,0,3,3600,824,600,147,67,975743,1336,1335,0,21,0,0,500,1
162,Taller goblin,Meca-taller gnómico,¡Machaca a tus enemigos con tu poder mecanizado!,Desbloquea un ingeniero personal que crea un invento poderoso cada día. ¡Un trabajo excepcional!,2,26,230489,230492,0,1,3600,824,150,157,88,975747,1264,1263,0,0,0,0,150,1
163,Taller goblin,Meca-taller gnómico,¡Machaca a tus enemigos con tu poder mecanizado!,Tu ingeniero gana acceso a cinco instrumentos nuevos e increíbles.,2,26,230490,230493,0,2,3600,824,900,158,89,975747,1278,1277,0,0,0,0,300,1
164,Taller goblin,Meca-taller gnómico,¡Machaca a tus enemigos con tu poder mecanizado!,Permite la creación de un vehículo de asedio una vez por día. ¡Condúcelo a la victoria en Draenor!,2,26,230491,230494,0,3,3600,824,1200,159,90,975747,1280,1279,0,1,0,0,500,1
167,Reserva de mascotas,Reserva de mascotas,La Sala de las Fieras proporciona nuevas oportunidades de desarrollar y mejorar el séquito de tu mascota.,"Aumenta las probabilidades de trampa y reduce el tiempo de reutilización de Revivir mascotas mientras estás en Draenor. Ahora, hasta 10 de tus mascotas pueden andar por tu fortaleza.",2,7,236180,235992,0,2,3600,824,50,163,100,975741,1328,1327,10,3,0,0,300,1
168,Reserva de mascotas,Reserva de mascotas,La Sala de las Fieras proporciona nuevas oportunidades de desarrollar y mejorar el séquito de tu mascota.,Cada día desbloquea una mascota de duelo con recompensas de mascota únicas.,2,7,236181,235993,0,3,3600,824,100,163,100,975741,1330,1329,10,5,0,0,500,1
205,Astillero Muro de Escarcha,Astillero Caída de la Luna,Construye naves y realiza misiones navales desde la costa cerca de tu fortaleza.,,2,9,230489,230489,0,1,0,0,0,14,14,1126431,0,0,0,1,0,0,0,2
206,Astillero Muro de Escarcha,Astillero Caída de la Luna,Construye naves y realiza misiones navales desde la costa cerca de tu fortaleza.,,2,9,230489,230489,0,2,0,0,0,14,14,1126431,0,0,2,1,0,0,0,2
207,Astillero Muro de Escarcha,Astillero Caída de la Luna,Construye naves y realiza misiones navales desde la costa cerca de tu fortaleza.,,2,9,230489,230489,0,3,0,0,0,14,14,1126431,0,0,4,1,0,0,0,2
209,Sala de orden de clase,Sala de orden de clase,,,3,0,230489,230489,0,1,0,0,0,154,72,132093,0,0,0,1,0,0,0,0
