Description_lang,SourceText_lang,ID,CreatureID,SummonSpellID,IconFileDataID,PetTypeEnum,Flags,SourceTypeEnum,CardUIModelSceneID,LoadoutUIModelSceneID,CovenantID
"No llames ""pollo"" a este pájaro a no ser que quieras que te estampen un huevo en la cara.",|cFFFFD200Misión: |r¡CLOQUEA!|n|cFFFFD200Zona: |rPáramos de Poniente,84,30379,13548,135996,2,18,1,6,7,0
Posiblemente explosivo. Definitivamente adorable. Mantener alejado del fuego.,|cFFFFD200Profesión: |rIngeniería,85,9656,15048,133712,9,2,3,6,7,0
Este diminuto robot pacificador suele venir cargado con lo último en nulificadores arcanos y machacadores de masas. No apropiado para dueños ecológicos.,|cFFFFD200Profesión: |rIngeniería,86,9657,15049,294476,9,2,3,35,7,0
A estos adorables animalitos les encanta acurrucarse al lado de sus dueños tras un largo día de batallas sangrientas y brutales.,|cFFFFD200Botín: |rBotín del mundo|n|cFFFFD200Zona: |rFeralas,87,9662,15067,657499,1,2,0,6,7,0
Los huargos son los compañeros predilectos de los orcos por su lealtad feroz en el campo de batalla.,|cFFFFD200Botín: |rIntendente Zigris|n|cFFFFD200Zona: |rCumbre de Roca Negra Inferior,89,10259,15999,132599,7,2050,0,6,7,0
"Aunque nació en las cálidas alturas de la Cumbre de Roca Negra, la prole de Telabrasada puede sobrevivir en casi todos los entornos.",|cFFFFD200Botín: |rMadre Telabrasada|n|cFFFFD200Zona: |rCumbre de Roca Negra inferior,90,10598,16450,132598,7,2,0,6,7,0
"Este cachorro de panda tan chiquitín es muy codiciado por todos los aventureros de Azeroth, a pesar de su naturaleza narcoléptica.",|cFFFFD200Promoción:|r Edición de Coleccionista de World of Warcraft,92,11325,17707,132494,7,82,7,6,7,0
"Y LOS CIELOS TEMBLARÁN, LOS HOMBRES LLORARÁN, Y AL FINAL DE LOS TIEMPOS EL... Espera, ¿por qué eres tan alto?",|cFFFFD200Promoción:|r Edición de Coleccionista de World of Warcraft,93,11326,17708,132787,5,82,7,6,7,0
"No hay que dejarse engañar por el zergling, un miembro pequeño pero fiero del Enjambre zerg. Son muy peligrosos en gran número.",|cFFFFD200Promoción:|r Edición de Coleccionista de World of Warcraft,94,11327,17709,136217,4,82,7,6,7,0
"Los ingenieros más dedicados han conseguido elaborar una réplica exacta de la rana de bosque, por solo diez veces el coste de comprar una rana de verdad.",|cFFFFD200Profesión: |rIngeniería,95,12419,19772,237579,9,2,3,6,7,0
Las legendarias ranas de la cerveza se creían extintas hasta que las extrañas mezclas de la Feria de la Luna Negra consiguieron que salieran de su escondrijo.,|cFFFFD200Evento del mundo:|r Feria de la Luna Negra,106,14878,23811,237579,8,18,6,6,7,0
Las apariciones de este múrloc querido y extremadamente receloso siempre congregan multitudes.,|cFFFFD200Promoción:|r BlizzCon 2005,107,15186,24696,656556,0,16466,7,6,7,0
La personalidad encantadora de Lurky y sus alegres travesuras son un remedio infalible para la frustración y el mal humor.,|cFFFFD200Promoción:|r Edición de Coleccionista de Burning Crusade (solo EU)|n,111,15358,24988,656558,0,16466,7,6,7,0
Advertencia: Llevar guantes y gafas protectoras mientras se manejan moquillos desagradables. NO LAVAR. Mancha casi todos los tipos de armadura.,"|cFFFFD200Botín: |rBotín del mundo|n|cFFFFD200Criatura:|r Mocos, babosas y gusanos",114,15429,25162,132107,5,2,0,6,7,0
"Nada más nacer, los bebés tiburones huyen rápidamente de sus madres hambrientas. Esta independencia tan temprana los vuelve peligrosos hasta cuando son jóvenes.","|cFFFFD200Profesión:|r Pescador|n|cFFFFD200Vendedor:|r Nat Pagle|n|cFFFFD200Zona:|r fortaleza, choza de pesca|n|cFFFFD200Costo:|r 50|Tinterface\icons\inv_misc_coin_19.blp:0|t",115,86445,172695,294472,8,2,3,6,7,0
"Este ingenioso juguete viene equipado con un interruptor secreto para desactivar el modo 'pacífico'. Afortunadamente, ni siquiera los ingenieros que lo construyeron saben dónde se encuentra.",|cFFFFD200Profesión: |rIngeniería,116,15699,26010,132189,9,2,3,36,7,0
"¡Le encanta bailar, saludar y jugar contigo! Se derrite al terminar el Festival de Invierno, pero no te preocupes: ¡algún día volverá!",|cFFFFD200Evento del mundo:|r El festín del Festival de Invierno|n,117,15710,26045,655957,6,2,6,6,7,0
Cree que ya ha pasado suficiente tiempo dentro de una caja de regalo.,|cFFFFD200Evento del mundo:|r El festín del Festival de Invierno,118,15706,26529,133706,4,2,6,6,7,0
Estos aliados de temporada baja trabajan sin descanso para preparar el festín del Festival de Invierno y les gustaría que no les molestaran el resto del año.,|cFFFFD200Evento del mundo:|r El festín del Festival de Invierno,119,15698,26533,133204,0,2,6,39,7,0
"Durante la gran celebración del Festival de Invierno, estos fieles compañeros reparten alegría por todas partes. El resto del año están ocupados.",|cFFFFD200Evento del mundo:|r El festín del Festival de Invierno,120,15705,26541,133202,0,2,6,39,7,0
"Gurky es una artista nata, pero es muy esquiva y solo hace apariciones públicas en contadas ocasiones.",|cFFFFD200Promoción:|r Promoción de fansite EU|n,121,16069,27241,656557,0,16466,7,6,7,0
"El poder del amor puede ser una fuerza peligrosa, especialmente cuando está en manos de un goblin volador y malhumorado.",|cFFFFD200Evento del mundo:|r Amor en el aire|n|cFFFFD200Vendedor: |rMercader preciosa|n|cFFFFD200Coste: |r40|TINTERFACE\ICONS\INV_ValentinesCard01:0|t|n,122,16085,27570,132382,0,2,6,6,7,0
"Este cachorro tiene muchas características en común con sus parientes, pero su talento para el canto no tiene rival.",|cFFFFD200Promoción:|r iCoke,124,16456,28505,132498,7,16466,7,6,7,0
Vísteme despacio que tengo prisa.,|cFFFFD200Evento del mundo:|r Semana de los Niños,125,16547,28738,656341,8,2,6,6,7,0
Muchos dan por sentado que eso de 'don' Cochinillo es un apodo gracioso. Pocos sospechan que es un título honorífico del hampa.,|cFFFFD200Evento del mundo:|r Semana de los Niños,126,16548,28739,132514,4,2,6,6,7,0
Mostachia es una maestra de la táctica y sabe hacerse la muerta para engañar a los depredadores y a los acreedores.,|cFFFFD200Evento del mundo:|r Semana de los Niños,127,16549,28740,294480,4,2,6,6,7,0
"Este fragmento de verano huele a noches cálidas y a tormentas eléctricas. Si miras de cerca, igual distingues una cara.",|cFFFFD200Evento del mundo:|r Festival de Fuego del Solsticio de Verano|n|cFFFFD200Vendedor: |rMercader del solsticio de verano|n|cFFFFD200Coste: |r350|TINTERFACE\ICONS\INV_SummerFest_FireFlower:0|t,128,16701,28871,134813,6,2,6,6,7,0
Una incursión de arpías en Feralas resultó en ataques a muchos nidos de hipogrifos. Cientos de proles se quedaron huérfanas; ahora las cuidan los druidas de la Isla de Sardor.,|cFFFFD200Juego de cartas:|r Heroes of Azeroth,130,17255,30156,132833,2,2,8,6,7,0
"Este joven dragón, descendiente de los dracos abisales de Terrallende, aún está aprendiendo su papel de cazador, protector y terror adorable de los cielos.",|cFFFFD200Promoción:|r Edición de Coleccionista de Burning Crusade,131,18381,32298,134539,1,82,7,6,7,0
"Solo los deseos mágicos se convierten en cigalas mágicas. Si deseas un pescado, pesca un deseo.",|cFFFFD200Pesca:|r Pesca (430)|n|cFFFFD200Zona:|r Bosque de Terokkar (Nodos de pesca),132,18839,33050,133900,8,2,3,6,7,0
El etéreo Rashaad empezó a criar estas enigmáticas criaturas al saber de su capacidad para alimentarse de la energía arcana.,|cFFFFD200Vendedor: |rTratante Rashaad|n|cFFFFD200Zona: |rTormenta Abisal|n|cFFFFD200Coste: |r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,136,20408,35156,136006,5,2,2,6,7,0
Este conejito es la cosa más mona que ha visto su oponente. También la última.,|cFFFFD200Vendedor: |rTratante Rashaad|n|cFFFFD200Zona: |rTormenta Abisal|n|cFFFFD200Coste: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,137,20472,35239,132762,4,2,2,6,7,0
"Se rumorea que este insecto mágico, un delicado habitante de la Isla Bruma Azur, posee facultades curativas.",|cFFFFD200Vendedor: |rSixx|n|cFFFFD200Zona: |rEl Exodar|n|cFFFFD200Coste: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,138,21010,35907,236193,2,2,2,6,7,0
"Este insecto, producto de la exposición a energías mágicas salvajes, es el resultado inesperadamente colorido de haber liberado una especie de polillas de Azeroth en los ecodomos de la Tormenta Abisal.",|cFFFFD200Vendedor: |rTratante Rashaad|n|cFFFFD200Zona: |rTormenta Abisal|n|cFFFFD200Coste: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,139,21009,35909,236193,2,2,2,6,7,0
"Le gusta volar durante las tormentas, muy comunes en la Isla Bruma Azur.",|cFFFFD200Vendedor: |rSixx|n|cFFFFD200Zona: |rEl Exodar|n|cFFFFD200Coste: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,140,21008,35910,236193,2,2,2,6,7,0
"Prefiere volar en las noches con niebla, muy comunes en la Isla Bruma Azur.",|cFFFFD200Vendedor: |rSixx|n|cFFFFD200Zona: |rEl Exodar|n|cFFFFD200Coste: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,141,21018,35911,236193,2,2,2,6,7,0
"Los criadores de dracohalcones de Lunargenta solían valorarlas mucho. Llaman la atención de los depredadores por la noche, por lo que agudizan su percepción desde muy jóvenes.",|cFFFFD200Vendedor: |rJilanne|n|cFFFFD200Zona: |rBosque Canción Eterna|n|cFFFFD200Coste: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,142,21055,36027,132188,1,2,2,6,7,0
Enemigos mortales de los dracohalcones plateados. Se llevan bastante bien con los dracohalcones dorados.,|cFFFFD200Vendedor: |rJilanne|n|cFFFFD200Zona: |rBosque Canción Eterna|n|cFFFFD200Coste: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,143,21064,36028,132188,1,2,2,6,7,0
Una feroz raza de dracohalcones que suelen lanzarse en picado sobre sus presas desde el cielo.,|cFFFFD200Vendedor: |rJilanne|n|cFFFFD200Zona: |rBosque Canción Eterna|n|cFFFFD200Coste: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,144,21063,36029,132188,1,2,2,6,7,0
Los crían los pocos tratantes que aún comercian en Tormenta Abisal.,|cFFFFD200Vendedor: |rTratante Rashaad|n|cFFFFD200Zona: |rTormenta Abisal|n|cFFFFD200Coste: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,145,21056,36031,132188,1,2,2,6,7,0
"Estos insectos luminiscentes, utilizados comúnmente por los esporinos como fuente de luz mientras navegan los canales de la Marisma de Zangar, ayudan a evitar las peligrosas agujas cienagosas.",|cFFFFD200Botín: |rAguja cienagosa|n|cFFFFD200Zona: |rMarisma de Zangar,146,21076,36034,236196,2,2,0,6,7,0
"La energía mágica que desató la transformación de Alacielo en su forma de arakkoa original liberó a este pobre pájaro, encerrado por Luanga para potenciar su maldición.",|cFFFFD200Misión:|r Alacielo|n|cFFFFD200Zona:|r Bosque de Terokkar|n|n,149,22445,39181,132598,2,18,1,6,7,0
"Muchos fiesteros borrachos de la Fiesta de la Cerveza hablan de esta misteriosa criatura, pero pocos se acuerdan de la historia por la mañana.",|cFFFFD200Evento del mundo:|r Fiesta de la Cerveza,153,22943,39709,132800,4,2,6,6,7,0
"Suertudo chilla cuando está enfadado o cuando está comiendo. Sea cual sea el caso, no lo molestes.",|cFFFFD200Promoción:|r World Wide Invitational 2007|n,155,23198,40405,133858,4,16466,7,6,7,0
"Aunque le dolía separarse de Plátanos, Landro sabía que su mascota estaría más segura fuera de Bahía del Botín cuando su padre, el rey Mukla, se diera cuenta de que había desaparecido.",|cFFFFD200Juego de cartas:|r Through the Dark Portal,156,23234,40549,133980,7,2,8,6,7,0
Es ligeramente malvado pero extremadamente narcoléptico. ¡No dejes que se acerque a las alimañas!,|cFFFFD200Evento del mundo:|r Semana de los Niños,157,23231,40613,294482,5,2,6,6,7,0
"Los sin'dorei utilizan los halcones zancudos como montura, pero a este pequeñín lo consideraron no apto después de que le diagnosticaran varios trastornos de ansiedad.",|cFFFFD200Evento del mundo:|r Semana de los Niños,158,23258,40614,294475,4,2,6,6,7,0
"Los draenei adiestran elekks domesticados como monturas. En estado salvaje, se les da caza por sus colmillos de marfil.",|cFFFFD200Evento del mundo:|r Semana de los Niños,159,23266,40634,656598,4,2,6,6,7,0
Cuesqui se aprovecha de su aroma para repeler a los depredadores y atraer a los gatos. Tiene mucho más éxito en lo primero que en lo segundo.,|cFFFFD200Logro: |rTienda de animales|n|cFFFFD200Categoría: |rDuelos de mascotas,160,23274,40990,132599,4,82,5,6,7,0
A este travieso calabacino le gusta salir del suelo y darte un susto de muerte. ¡El día de difuntos vamos a celebrar!,|cFFFFD200Evento del mundo:|r Halloween,162,23909,42609,134015,6,2,6,6,7,0
"La piel y la carne del crocolisco son muy apreciadas por los cazadores, pero es una bestia feroz y no es fácil pillarla por sorpresa.",|cFFFFD200Profesión: |rPesca|n|cFFFFD200Zona: |rShattrath,163,24388,43697,656555,8,2,3,6,7,0
"Malaliento es igual que los demás crocoliscos, pero tiene mucho más sentido del humor.",|cFFFFD200Profesión:|r Pesca|n|cFFFFD200Zona:|r Shattrath,164,24389,43698,656553,8,2,3,6,7,0
Los médicos brujos Amani han convertido a muchas víctimas en ranas. Algunas nunca se recuperan.,|cFFFFD200Botín: |rRana campera|n|cFFFFD200Zona:|r Zul'Aman,165,24480,43918,237579,8,2,0,6,7,0
"El elekk rosa, un animal tímido, solo se deja ver ante aquellos con los que ha trabado amistad o que están demasiado ebrios para hacerle daño.",|cFFFFD200Evento del mundo:|r Fiesta de la Cerveza|n|cFFFFD200Vendedor: |rBelbi Tiratrastos|n|cFFFFD200Zona: |rDun Morogh|n|cFFFFD200Coste: |r100|TINTERFACE\ICONS\INV_Misc_Coin_01:0|t|n|n|cFFFFD200Vendedor: |rBlix Chirimbolo |n|cFFFFD200Zona: |rDurotar|n|cFFFFD200Coste: |r100|TINTERFACE\ICONS\INV_Misc_Coin_01:0|t,166,24753,44369,656600,4,2,6,6,7,0
"Los esporiélagos salvajes son criaturas brutales, pero si se doman desde jóvenes pueden llegar a ser compañeros leales.",|cFFFFD200Vendedor: |rMycah|n|cFFFFD200Zona: |rMarisma de Zangar|n|cFFFFD200Facción |rEsporaggar - Exaltado|n|cFFFFD200Coste: |r30|TINTERFACE\ICONS\INV_Mushroom_02:0|t,167,25062,45082,132197,2,2,2,6,7,0
"Cuando la Legión Ardiente invadió Terrallende, Landro Tirolargo aportó este diseño a la guerra. Tanto la Alianza como la Horda declinaron producirlo.",|cFFFFD200Juego de cartas:|r March of the Legion,168,25109,45125,133883,9,2,8,6,7,0
Mucho más silencioso que un dragón de verdad.,|cFFFFD200Juego de cartas:|r March of the Legion,169,25110,45127,133838,2,2050,8,33,7,0
Este cerdo dorado honra a sus ancestros dando buena fortuna a sus aliados.,|cFFFFD200Promoción:|r Recluta a un amigo|n,170,25146,45174,133784,4,82,7,6,7,0
"Los druidas creen que los cerdos plateados tienen un vínculo especial con los cerdos dorados, ya que ambas razas aparecieron en Azeroth al mismo tiempo.",|cFFFFD200Promoción:|r Recluta a un amigo,171,25147,45175,133786,4,82,7,6,7,0
"Los chamanes ancianos han advertido que los fuegos fatuos de Ragnaros, leales sirvientes del Señor del Fuego, han llegado al Frente de Magma. Se recomienda precaución.",|cFFFFD200Vendedor:|r Zen'Vorka|n|cFFFFD200Zona:|r Frente de Magma|n|cFFFFD200Coste: |r30|TINTERFACE\ICONS\INV_MISC_MARKOFTHEWORLDTREE.BLP:0|t,172,25706,45890,294481,6,2,2,6,7,0
Los crocoliscos son depredadores anfibios de seis patas que se encuentran en las aguas costeras. Los arqueólogos creen que podrían descender de los diemetradones del Cráter de Un'Goro.,|cFFFFD200Profesión: |rPesca|n|cFFFFD200Zona: |rShattrath,173,26050,46425,656554,8,2,3,6,7,0
"Tras estudiar la especie de los crocoliscos durante años, el famoso pescador Nat Pagle concluyó que los bebés crocolisco son generalmente inofensivos.",|cFFFFD200Profesión: |rPesca|n|cFFFFD200Zona: |rShattrath,174,26056,46426,656552,8,2,3,6,7,0
"Esta prole, descendiente del dios fénix Al'ar, vuela desde el momento mismo en el que nace.",|cFFFFD200Botín: |rKael'thas Caminante del Sol|n|cFFFFD200Zona: |rBancal del Magister,175,26119,46599,134373,6,2,0,6,7,0
"Estas impresionantes criaturas, otorgadas a los héroes por sus victorias en la batalla, representan el valor y la fuerza.",|cFFFFD200Promoción:|r Evento de campo de batalla|n|cFFFFD200Puesto de venta|r,179,27217,48406,133278,1,16402,11,6,7,0
Solo los héroes que han demostrado su valor mediante grandes hazañas reciben una de estas criaturas místicas y serpentinas.,|cFFFFD200Promoción:|r Evento JcJ de China,180,27346,48408,133443,1,16402,7,6,7,0
Los comerciantes de almas etéreos viajan con todo aquel que libere las esencias que necesitan de sus díscolos anfitriones.,|cFFFFD200Juego de cartas:|r The Hunt for Illidan,183,27914,49964,136039,5,2,8,38,7,0
"Las rayas abisales, nativas del Bosque de Terokkar, crían durante la temporada de lluvias. De los cientos de crías que surgen de una ventregada, muy pocas sobreviven hasta la edad adulta.",|cFFFFD200Vendedor: |rGrella|n|cFFFFD200Zona: |rBosque de Terokkar|n|cFFFFD200Facción |rGuardia del cielo Sha'tari - Exaltado|n|cFFFFD200Coste: |r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,186,28470,51716,132191,2,2,2,6,7,0
