ID,DisplayName_lang,Description_lang,Field_9_0_1_33978_001,MatQualityWeight,Field_10_0_0_44649_004
63,Aleación de pirofrío,,0,48,1
64,Aleación abrasada obsidiana,,0,78,1
65,Aleación furibunda,,0,33,1
66,Test Optional Reagent with Quality 01,Most Dragon Isles Test with Recipes. (DNT),0,0,0
67,Test Optional Reagent with Quality 02,Most Dragon Isles Test with Recipes. (DNT),0,0,0
68,Test Finishing Reagent,Test finishing reagent slot (DNT),0,0,2
69,Test Finishing Reagent with Quality 01,Test finishing reagent slot (DNT),0,0,2
71,Hochenblume,,0,3,1
72,Vial dracónico,,0,11,1
73,Saxifraga,,0,6,1
74,Amapola de burbujas,,0,6,1
75,Crispacorteza,,0,6,1
76,Poción elemental de poder,,0,22,1
77,Omniodraconis,,0,12,1
78,Convergente primigenio,,0,39,1
79,Ampolla de versatilidad templada,,0,32,1
80,Ampolla de caos elemental,,0,35,1
81,Poción de enfoque congelado,,0,21,1
83,Establecer nivel de objeto,Recetas de Shadowlands de rango 1 de armaduras y accesorios dignos de convertirse en legendarios.,0,0,0
84,10.0 Optional Reagent - End Game Upgrade,Recetas de las Islas Dragón para la mayoría de los equipos épicos.,0,0,0
85,Blindaje reforzado,Used with Dragon Isles crafted gear for Cantrip. (DNT),0,0,0
87,Puntas para armadura,Recetas de las Islas Dragón para la mayoría de las armaduras épicas sin ornamentar.,0,10,0
88,10.0 Optional Reagent - Outdoor Upgrade Leveling - Non Weapon,Recetas de las Islas Dragón para la mayoría de las armaduras y accesorios raros (azules).,0,0,0
89,Poción elemental fugaz de poder,,0,0,1
90,Bebida sospechosamente peluda,,0,0,1
91,Caldero de los poká,,0,42,1
92,Ampolla del ojo de la tormenta,,0,35,1
93,Ampolla de aire calmo,,0,35,1
94,Ampolla de preservación gélida,,0,36,1
95,Ampolla de ira corruptora congelada,,0,36,1
96,Ampolla de aislamiento cargado,,0,36,1
97,Ampolla de preparación refrescante,,0,0,1
98,Ampolla de potenciamiento estático,,0,33,1
99,Ampolla de destreza gasificada,,0,17,1
100,Ampolla de delicadeza humeante,,0,17,1
101,Ampolla de prontitud cargada,,0,32,1
102,Poción de fatalidad congelada,,0,27,1
103,Ampolla de percepción cristalina,,0,17,1
104,Podredumbre embotellada,,0,25,1
106,Poción de claridad helada,,0,23,1
107,Poción de vitalidad marchitante,,0,23,1
108,Agente canalizador neural residual,,0,23,1
109,Suspensión delicada de esporas,,0,23,1
110,Poción de sanación refrescante,,0,11,1
111,Poción elemental de máximo poder,,0,32,1
112,Poción de maná gasificada,,0,14,1
114,Poción del céfiro aplacado,,0,21,1
115,Poción de ráfagas,,0,20,1
116,Poción de revelación estática,,0,20,1
118,Caldero para pociones de poder,,0,691,1
119,Caldero para pociones de máximo poder,,0,946,1
120,Incienso sagaz,,0,29,1
121,Incienso somnífero,,0,14,1
122,Incienso exultante,,0,14,1
123,Incienso ferviente,,0,14,1
124,Poción elemental fugaz de máximo poder,,0,0,1
125,Draconio fluido estable,Muchas recetas de herrería y armaduras de malla de las Islas Dragón.,0,0,2
126,Sal de cría,Muchas recetas para alquimia y armaduras de cuero de las Islas Dragón.,0,0,2
127,Aceite crispafuego,Muchas recetas de herrería y armaduras de peletería de las Islas Dragón.,0,0,2
128,Aumento de poción agitadora,Recetas de pociones de alquimia de las Islas Dragón.,0,0,2
129,Ornamento de ampolla reactiva,Recetas de ampollas de alquimia de las Islas Dragón.,0,0,2
130,Inhibidor de absorción de pociones,Recetas de las Islas Dragón para la mayoría de los equipos épicos sin ornamentar.,0,0,0
131,Sobre saborizante alquímico,Recetas de las Islas Dragón para la mayoría de los equipos épicos sin ornamentar.,0,0,0
133,Introspección ilustre,Recetas de las Islas Dragón particularmente complicadas y desafiantes.,0,0,2
134,Introspección ilustre menor,Recetas de fabricación de las Islas Dragón para objetos pequeños y simples.,0,0,2
135,Especificar golpe crítico y celeridad,Muchas recetas para equipo de las Islas Dragón.,0,0,0
137,Rubí de la reina,,0,25,1
138,Zafiro místico,,0,25,1
139,Esmeralda vibrante,,0,25,1
140,Ónice hendido,,0,25,1
141,Ámbar de eternidad,,0,15,1
142,Alexstracita,,0,108,1
143,Maliquita,,0,108,1
144,Ysesmeralda,,0,108,1
145,Neltharita,,0,108,1
146,Nozdorita,,0,88,1
147,Diamante ilimitado,,0,254,1
149,Lente sin marco,,0,26,1
151,Piedra reluciente,,0,21,1
152,Arena mancillosa,La mayoría de las recetas de inscripción de las Islas Dragón.,0,0,2
153,Arena secante,La mayoría de las recetas de inscripción de las Islas Dragón.,0,0,2
154,Broche resplandeciente,,0,20,1
155,Prisma de proyección,,0,31,1
156,Cuero resiliente,,0,2,1
157,Escamas adamantinas,,0,2,1
158,Cuero denso,,0,31,1
159,Pellejo con escamas lustrosas,,0,31,1
160,Pellejo furibundo,,0,42,1
161,Escamas furibundas,,0,42,1
162,Cuero mortalofrío,,0,45,1
163,Escamas resecas,,0,45,1
170,Escamas brillotérreas,,0,45,1
171,Escamas mordisquielo,,0,45,1
172,Cuero cienaverde,,0,45,1
173,Cuero costrapétrea,,0,45,1
175,Polvo de gemas sedoso,,0,20,1
176,Armonía elemental,,0,291,1
364,Paño para pulir abrasivo,La mayoría de las recetas de joyería de las Islas Dragón.,0,0,2
365,Paño para pulir vibrante,La mayoría de las recetas de joyería de las Islas Dragón.,0,0,2
366,Hilo de bordado llameante,La mayoría de las recetas de bordado y prendas de sastrería de las Islas Dragón.,0,0,2
367,Hilo de bordado cromático,La mayoría de las recetas de bordado y prendas de sastrería de las Islas Dragón.,0,0,2
368,Hilo de bordado resplandeciente,La mayoría de las recetas de bordado y prendas de sastrería de las Islas Dragón.,0,0,2
369,Hilo de hechizo vibrante,,0,123,1
370,Hilo de hechizo congelado,,0,218,1
371,Hilo de hechizo temporal,,0,218,1
372,Forro de seda azul,Recetas de las Islas Dragón para la mayoría de los equipos épicos sin ornamentar.,0,0,0
373,Parche sangriento,Most Dragon Isles Special Mod - Bloody Patch Bloody Recipes.,0,0,0
374,Envolturas de agarre de bronce,Recetas de las Islas Dragón para la mayoría de las armas y objetos de la mano izquierda épicos sin ornamentar.,0,0,0
375,Madeja de tela salvaje,,0,9,1
376,Madeja de entramado azur,,0,117,1
377,Madeja de cronotela,,0,117,1
378,Madeja de tela salvaje vibrante,,0,54,1
379,Madeja de tela salvaje furibunda,,0,29,1
380,Carrete de hilo salvaje,,0,4,1
388,Especificar versatilidad y maestría,Muchas recetas para equipo de las Islas Dragón.,0,0,0
389,Especificar maestría y celeridad,Muchas recetas para equipo de las Islas Dragón.,0,0,0
390,Especificar versatilidad y celeridad,Muchas recetas para equipo de las Islas Dragón.,0,0,0
391,Especificar golpe crítico y maestría,Muchas recetas para equipo de las Islas Dragón.,0,0,0
392,Especificar versatilidad y golpe crítico,Muchas recetas para equipo de las Islas Dragón.,0,0,0
393,Bola de pegote tóxico,Recetas de las Islas Dragón para la mayoría de las armaduras de cuero y malla épicas sin ornamentar.,0,0,0
394,Colmillos decorativos,Recetas de las Islas Dragón para la mayoría de las armas y objetos de la mano izquierda épicos sin ornamentar.,0,0,0
395,Pasión de la tierra,La mayoría de las recetas de pasión de las Islas Dragón.,0,5,1
396,Chocolate pegajoso,Recetas de comida de las Islas Dragón.,0,0,2
399,Mena prismática,,0,2,1
400,10.0 Optional Reagent - Outdoor Upgrade Dungeon - All,Recetas de las Islas Dragón para la mayoría de los equipos raros (azules).,0,0,0
401,DEPRECATED [DNT],,0,0,2
403,Cuchillo para rebanar increíblemente afilado,Recetas de una sola porción de las Islas Dragón.,0,0,2
404,Guarnición de ensalada,Recetas de una sola porción de las Islas Dragón.,0,0,2
405,Tinta floreciente,,0,14,1
406,Tinta cósmica,,0,42,1
407,Tinta ardiente,,0,14,1
408,Tinta serena,,0,14,1
409,Tinta bruñida,,0,24,1
410,Pigmento sereno,,0,16,1
411,Pigmento abrasador,,0,16,1
412,Pigmento floreciente,,0,16,1
413,Pigmento resplandeciente,,0,6,1
414,Puñado de tuercas de serevita,,0,7,1
415,Bobina con resorte eléctrico,,0,9,1
416,Pólvora explosiva siempreardiente,,0,13,1
417,Engranajes engrasados,,0,26,1
418,Condensador arcoluz,,0,51,1
419,Chasis de máquina reforzado,,0,75,1
420,Fusibles de seguridad variados,,0,19,1
422,10.0 Inscription - Optional Reagent - Azurescale Sigil,Recetas de las Islas Dragón para portabarajas de la Luna Negra.,0,0,0
424,Pistobotas dracónicas,,0,60,1
425,Desplazador gravitacional,,0,20,1
426,Runa helada,,0,34,1
427,Crispacorteza rúnica,,0,46,1
429,Especificar inspiración,La mayoría de las fórmulas para herramientas de fabricación de las Islas Dragón.,0,0,0
430,Lata de combustión de criaturas,,0,21,1
431,Carga de deconstrucción primigenia,,0,22,1
432,Fusibles de seguridad para artilugios,Recetas de ingeniería de las Islas Dragón para gafas y brazales épicos.,0,0,0
433,Unidad de prevención contra fallo crítico,Recetas de ingeniería de las Islas Dragón para gafas y brazales épicos.,0,0,0
434,Revestimiento de capacitador con resorte,Recetas de ingeniería de las Islas Dragón para gafas y brazales épicos.,0,0,0
435,Engranaje afilado,Recetas de ingeniería de las Islas Dragón para gafas y brazales épicos.,0,0,0
436,Engranaje de pulsos veloces,Recetas de ingeniería de las Islas Dragón para gafas y brazales épicos.,0,0,0
437,Engranaje encastrado meticulosamente,Recetas de ingeniería de las Islas Dragón para gafas y brazales épicos.,0,0,0
438,Engranaje multimedida,Recetas de ingeniería de las Islas Dragón para gafas y brazales épicos.,0,0,0
439,Cables enlazados peligrosamente,La mayoría de las recetas de ingeniería de las Islas Dragón.,0,0,2
440,Revolucionador sobrecargado,La mayoría de las recetas de ingeniería de las Islas Dragón.,0,0,2
441,Cargador de dardos sanadores,Recetas de las Islas Dragón para la mayoría de los equipos épicos sin ornamentar.,0,0,0
442,10.0 Inscription - Optional Reagent - Emberscale Sigil,Recetas de las Islas Dragón para portabarajas de la Luna Negra.,0,0,0
443,10.0 Inscription - Optional Reagent - Bronzescale Sigil,Recetas de las Islas Dragón para portabarajas de la Luna Negra.,0,0,0
444,10.0 Inscription - Optional Reagent - Sagescale Sigil,Recetas de las Islas Dragón para portabarajas de la Luna Negra.,0,0,0
445,10.0 Inscription - Optional Reagent - Jetscale Sigil,Recetas de las Islas Dragón para portabarajas de la Luna Negra.,0,0,0
450,Especificar inventiva,La mayoría de las fórmulas para herramientas de fabricación de las Islas Dragón.,0,0,0
451,Especificar fabricación múltiple,La mayoría de las fórmulas para herramientas de fabricación de las Islas Dragón.,0,0,0
452,Especificar velocidad de fabricación,La mayoría de las fórmulas para herramientas de fabricación de las Islas Dragón.,0,0,0
453,Especificar delicadeza,La mayoría de las fórmulas para herramientas de recolección de las Islas Dragón.,0,0,0
454,Especificar percepción,La mayoría de las fórmulas para herramientas de recolección de las Islas Dragón.,0,0,0
455,Especificar destreza,La mayoría de las fórmulas para herramientas de recolección de las Islas Dragón.,0,0,0
459,Esencia de forja de acero,Armas de herrería de Draenor.,0,0,0
460,Esencia de acero verdadero,Armaduras de herrería de Draenor.,0,0,0
461,Piñón de bloqueo Grasenlace,Gafas de ingeniería de Draenor.,0,0,0
462,Activador de hierro genuino,Armas de fuego de ingeniería de Draenor.,0,0,0
463,Esencia pulida,Armaduras de peletería de Draenor.,0,0,0
464,Esencia tejemaleficios,Armaduras de sastrería de Draenor.,0,0,0
465,Cristal de arma,Armas de inscripción de Draenor.,0,0,0
467,Polvo multiuso para ornamentar de Griftah,Recetas de las Islas Dragón para la mayoría de los equipos épicos sin ornamentar.,0,0,0
