ID,Title_lang,Description_lang,WorldPosition[0],WorldPosition[1],Type,PlayerConditionID,QuestID,LfgDungeonID,RewardItemID,UiTextureAtlasMemberID,UiTextureKitID,MapID,AreaTableID
184,Thaldraszus,Thaldraszus sirve como trono de los dragones Aspectos y es hogar del Vuelo Bronce.,0,-2000,1,103953,72269,0,0,0,0,2444,0
185,Theramore,Investiga a un grupo de magos rebeldes en las ruinas de Theramore.,-2000,6000,1,110001,72939,0,0,0,0,-1,14620
186,Cuna del Invierno,Únete a Haleh en sus trabajos con artefactos en Cuna del Invierno.,1750,5500,1,110002,72656,0,0,0,0,-1,14620
187,Canto de Cristal,Corrige un error del pasado en el Bosque Canto de Cristal.,6500,500,1,110003,73091,0,0,0,0,-1,14620
188,Bosque de Jade,"Reúnete con la vieja amiga de Kalecgos, Kirygosa, en el Bosque de Jade.",-5200,250,1,110004,73227,0,0,0,0,-1,14620
189,Bahía del Botín,"Salva a Zeros, un dragón azul con serios problemas de deudas en Bahía del Botín.",-4200,-8500,1,105628,73026,0,0,0,0,-1,14620
190,Isla de Dorn,La Isla de Dorn es el hogar de los juramentados de Dornogal y los emancipados de los Bosques de Freya.,2514,-3270,1,125031,83548,0,0,0,0,2552,0
191,Las Minas Resonantes,"Las Minas Resonantes son el hogar de los tecnóglotas, siempre comprometidos con su deber, y los ingeniosos kóbolds.",1775,-3533,1,125033,83550,0,0,0,0,2601,0
192,Cristalia,Cristalia es el hogar de los aguerridos supervivientes de una expedición arathi.,2367,230,1,125034,83551,0,0,0,0,2601,0
193,Azj-Kahet,"Azj-Kahet es el hogar de los nerubianos y de su capital, la Ciudad de los Hilos.",-802,-1395,1,125035,83552,0,0,0,0,2601,0
194,Zul'Aman,Sigue a Liadrin en el territorio de los trols amani.,5404.69,-7046.35,1,151976,86708,0,0,0,0,0,0
195,Canción Eterna,Sigue a Arator mientras investiga las amenazas que se ciernen sobre el hogar de los elfos de sangre.,6480.73,-4516.15,1,151975,94871,0,0,0,0,0,0
196,Harandar,Adéntrate en las raíces con Orweyna.,9862.7,-13061.8,1,151977,89402,0,0,0,0,0,0
197,Viaje de Arator,Ayuda a Arator a brindar apoyo a quienes protegen la Fuente del Sol.,8457.34,-4624.25,1,151979,89193,0,0,0,0,0,0
198,Tormenta del Vacío,Enfrenta a la Hueste Devoradora y ataca su fortaleza en Tormenta del Vacío.,9000,-8623,1,151978,89388,0,0,0,0,0,0
206,Magíster Rompesol,Dificultad: normal,7500,-4050,2,140507,91095,0,0,0,0,0,0
207,Magíster Rompesol,Dificultad: normal,6000,-7050,2,140910,91095,0,0,0,0,0,0
208,Magíster Rompesol,Dificultad: normal,11000,-12600,2,140913,91095,0,0,0,0,0,0
209,Magíster Rompesol,Dificultad: normal,10500,-8500,2,140916,91095,0,0,0,0,0,0
210,Magistrix Latiascua,Dificultad: normal,7500,-4050,2,140926,91096,0,0,0,0,0,0
211,Manitas sénior Ozwold,Dificultad: normal,7500,-4050,2,140939,91097,0,0,0,0,0,0
212,"3L-0-N0-R4, la Recicladora",Dificultad: normal,7500,-4050,2,140955,91098,0,0,0,0,0,0
213,Mordril Caesombra,Dificultad: normal,7500,-4050,2,140967,91099,0,0,0,0,0,0
214,Deliah Tristecanto,Dificultad: normal,7500,-4050,2,140979,91100,0,0,0,0,0,0
215,Hojafásica Talasha,Dificultad: normal,7500,-4050,2,140991,91101,0,0,0,0,0,0
216,Filo del Nexo Hadim,Dificultad: normal,7500,-4050,2,141003,91102,0,0,0,0,0,0
217,"Jo'zolo, el Destructor",Dificultad: normal,7500,-4050,2,141015,91103,0,0,0,0,0,0
218,"Zadu, Puño de Nalorakk",Dificultad: normal,7500,-4050,2,141027,91104,0,0,0,0,0,0
219,La Garfa de Jan'alai,Dificultad: normal,7500,-4050,2,141039,91105,0,0,0,0,0,0
220,El Ala de Akil'zon,Dificultad: normal,7500,-4050,2,141051,91106,0,0,0,0,0,0
221,Forestal Valleveloz,Dificultad: normal,7500,-4050,2,141063,91107,0,0,0,0,0,0
222,Teniente Alardiente,Dificultad: normal,7500,-4050,2,141075,91108,0,0,0,0,0,0
223,"Petyoll, el Hojafaca",Dificultad: normal,7500,-4050,2,141087,91109,0,0,0,0,0,0
224,Lamyne de la Subgranja,Dificultad: normal,7500,-4050,2,141099,91110,0,0,0,0,0,0
225,Alto vindicador Vureem,Dificultad: normal,7500,-4050,2,141111,91111,0,0,0,0,0,0
226,Cruzada Luxia Maxwell,Dificultad: normal,7500,-4050,2,141123,91112,0,0,0,0,0,0
227,Pretor Singularis,Dificultad: normal,7500,-4050,2,141135,91113,0,0,0,0,0,0
228,Cónsul Nebulor,Dificultad: normal,7500,-4050,2,141147,91114,0,0,0,0,0,0
229,Verdugo Kaenius,Dificultad: normal,7500,-4050,2,141159,91115,0,0,0,0,0,0
230,Imperator Enigmalia,Dificultad: normal,7500,-4050,2,141171,91116,0,0,0,0,0,0
231,Caballero andante Trozasangre,Dificultad: normal,7500,-4050,2,141183,91117,0,0,0,0,0,0
232,"Vylenna, la Desertora",Dificultad: normal,7500,-4050,2,141195,91118,0,0,0,0,0,0
233,"Theldrin, el Perdido",Dificultad: normal,7500,-4050,2,141207,91119,0,0,0,0,0,0
234,"Neydra, la Hambrienta",Dificultad: normal,7500,-4050,2,141219,91120,0,0,0,0,0,0
235,Orador de espinas Edgath,Dificultad: normal,7500,-4050,2,141231,91121,0,0,0,0,0,0
236,Bruja de espinas Liset,Dificultad: normal,7500,-4050,2,141243,91122,0,0,0,0,0,0
237,"Grothoz, la Sombra Ardiente",Dificultad: normal,7500,-4050,2,141255,91123,0,0,0,0,0,0
238,"Dengzag, la Llamarada Opacada",Dificultad: normal,7500,-4050,2,141267,91124,0,0,0,0,0,0
239,Magistrix Latiascua,Dificultad: normal,6000,-7050,2,140929,91096,0,0,0,0,0,0
240,Manitas sénior Ozwold,Dificultad: normal,6000,-7050,2,140943,91097,0,0,0,0,0,0
241,"3L-0-N0-R4, la Recicladora",Dificultad: normal,6000,-7050,2,140958,91098,0,0,0,0,0,0
242,Mordril Caesombra,Dificultad: normal,6000,-7050,2,140970,91099,0,0,0,0,0,0
243,Deliah Tristecanto,Dificultad: normal,6000,-7050,2,140982,91100,0,0,0,0,0,0
244,Hojafásica Talasha,Dificultad: normal,6000,-7050,2,140994,91101,0,0,0,0,0,0
245,Filo del Nexo Hadim,Dificultad: normal,6000,-7050,2,141006,91102,0,0,0,0,0,0
246,"Jo'zolo, el Destructor",Dificultad: normal,6000,-7050,2,141018,91103,0,0,0,0,0,0
247,"Zadu, Puño de Nalorakk",Dificultad: normal,6000,-7050,2,141030,91104,0,0,0,0,0,0
248,La Garfa de Jan'alai,Dificultad: normal,6000,-7050,2,141042,91105,0,0,0,0,0,0
249,El Ala de Akil'zon,Dificultad: normal,6000,-7050,2,141054,91106,0,0,0,0,0,0
250,Forestal Valleveloz,Dificultad: normal,6000,-7050,2,141066,91107,0,0,0,0,0,0
251,Teniente Alardiente,Dificultad: normal,6000,-7050,2,141078,91108,0,0,0,0,0,0
252,"Petyoll, el Hojafaca",Dificultad: normal,6000,-7050,2,141090,91109,0,0,0,0,0,0
253,Lamyne de la Subgranja,Dificultad: normal,6000,-7050,2,141102,91110,0,0,0,0,0,0
254,Alto vindicador Vureem,Dificultad: normal,6000,-7050,2,141114,91111,0,0,0,0,0,0
255,Cruzada Luxia Maxwell,Dificultad: normal,6000,-7050,2,141126,91112,0,0,0,0,0,0
256,Pretor Singularis,Dificultad: normal,6000,-7050,2,141138,91113,0,0,0,0,0,0
257,Cónsul Nebulor,Dificultad: normal,6000,-7050,2,141150,91114,0,0,0,0,0,0
258,Verdugo Kaenius,Dificultad: normal,6000,-7050,2,141162,91115,0,0,0,0,0,0
259,Imperator Enigmalia,Dificultad: normal,6000,-7050,2,141174,91116,0,0,0,0,0,0
260,Caballero andante Trozasangre,Dificultad: normal,6000,-7050,2,141186,91117,0,0,0,0,0,0
261,"Vylenna, la Desertora",Dificultad: normal,6000,-7050,2,141198,91118,0,0,0,0,0,0
262,"Theldrin, el Perdido",Dificultad: normal,6000,-7050,2,141210,91119,0,0,0,0,0,0
263,"Neydra, la Hambrienta",Dificultad: normal,6000,-7050,2,141222,91120,0,0,0,0,0,0
264,Orador de espinas Edgath,Dificultad: normal,6000,-7050,2,141234,91121,0,0,0,0,0,0
265,Bruja de espinas Liset,Dificultad: normal,6000,-7050,2,141246,91122,0,0,0,0,0,0
266,"Grothoz, la Sombra Ardiente",Dificultad: normal,6000,-7050,2,141258,91123,0,0,0,0,0,0
267,"Dengzag, la Llamarada Opacada",Dificultad: normal,6000,-7050,2,141270,91124,0,0,0,0,0,0
268,Magistrix Latiascua,Dificultad: normal,11000,-12600,2,140932,91096,0,0,0,0,0,0
269,Manitas sénior Ozwold,Dificultad: normal,11000,-12600,2,140947,91097,0,0,0,0,0,0
270,"3L-0-N0-R4, la Recicladora",Dificultad: normal,11000,-12600,2,140961,91098,0,0,0,0,0,0
271,Mordril Caesombra,Dificultad: normal,11000,-12600,2,140973,91099,0,0,0,0,0,0
272,Deliah Tristecanto,Dificultad: normal,11000,-12600,2,140985,91100,0,0,0,0,0,0
273,Hojafásica Talasha,Dificultad: normal,11000,-12600,2,140997,91101,0,0,0,0,0,0
274,Filo del Nexo Hadim,Dificultad: normal,11000,-12600,2,141009,91102,0,0,0,0,0,0
275,"Jo'zolo, el Destructor",Dificultad: normal,11000,-12600,2,141021,91103,0,0,0,0,0,0
276,"Zadu, Puño de Nalorakk",Dificultad: normal,11000,-12600,2,141033,91104,0,0,0,0,0,0
277,La Garfa de Jan'alai,Dificultad: normal,11000,-12600,2,141045,91105,0,0,0,0,0,0
278,El Ala de Akil'zon,Dificultad: normal,11000,-12600,2,141057,91106,0,0,0,0,0,0
279,Forestal Valleveloz,Dificultad: normal,11000,-12600,2,141069,91107,0,0,0,0,0,0
280,Teniente Alardiente,Dificultad: normal,11000,-12600,2,141081,91108,0,0,0,0,0,0
281,"Petyoll, el Hojafaca",Dificultad: normal,11000,-12600,2,141093,91109,0,0,0,0,0,0
282,Lamyne de la Subgranja,Dificultad: normal,11000,-12600,2,141105,91110,0,0,0,0,0,0
283,Alto vindicador Vureem,Dificultad: normal,11000,-12600,2,141117,91111,0,0,0,0,0,0
284,Cruzada Luxia Maxwell,Dificultad: normal,11000,-12600,2,141129,91112,0,0,0,0,0,0
285,Pretor Singularis,Dificultad: normal,11000,-12600,2,141141,91113,0,0,0,0,0,0
286,Cónsul Nebulor,Dificultad: normal,11000,-12600,2,141153,91114,0,0,0,0,0,0
287,Verdugo Kaenius,Dificultad: normal,11000,-12600,2,141165,91115,0,0,0,0,0,0
288,Imperator Enigmalia,Dificultad: normal,11000,-12600,2,141177,91116,0,0,0,0,0,0
289,Caballero andante Trozasangre,Dificultad: normal,11000,-12600,2,141189,91117,0,0,0,0,0,0
290,"Vylenna, la Desertora",Dificultad: normal,11000,-12600,2,141201,91118,0,0,0,0,0,0
291,"Theldrin, el Perdido",Dificultad: normal,11000,-12600,2,141213,91119,0,0,0,0,0,0
292,"Neydra, la Hambrienta",Dificultad: normal,11000,-12600,2,141225,91120,0,0,0,0,0,0
293,Orador de espinas Edgath,Dificultad: normal,11000,-12600,2,141237,91121,0,0,0,0,0,0
294,Bruja de espinas Liset,Dificultad: normal,11000,-12600,2,141249,91122,0,0,0,0,0,0
295,"Grothoz, la Sombra Ardiente",Dificultad: normal,11000,-12600,2,141261,91123,0,0,0,0,0,0
296,"Dengzag, la Llamarada Opacada",Dificultad: normal,11000,-12600,2,141273,91124,0,0,0,0,0,0
297,Magistrix Latiascua,Dificultad: normal,10500,-8500,2,140935,91096,0,0,0,0,0,0
298,Manitas sénior Ozwold,Dificultad: normal,10500,-8500,2,140950,91097,0,0,0,0,0,0
299,"3L-0-N0-R4, la Recicladora",Dificultad: normal,10500,-8500,2,140964,91098,0,0,0,0,0,0
300,Mordril Caesombra,Dificultad: normal,10500,-8500,2,140976,91099,0,0,0,0,0,0
301,Deliah Tristecanto,Dificultad: normal,10500,-8500,2,140988,91100,0,0,0,0,0,0
302,Hojafásica Talasha,Dificultad: normal,10500,-8500,2,141000,91101,0,0,0,0,0,0
303,Filo del Nexo Hadim,Dificultad: normal,10500,-8500,2,141012,91102,0,0,0,0,0,0
304,"Jo'zolo, el Destructor",Dificultad: normal,10500,-8500,2,141024,91103,0,0,0,0,0,0
305,"Zadu, Puño de Nalorakk",Dificultad: normal,10500,-8500,2,141036,91104,0,0,0,0,0,0
306,La Garfa de Jan'alai,Dificultad: normal,10500,-8500,2,141048,91105,0,0,0,0,0,0
307,El Ala de Akil'zon,Dificultad: normal,10500,-8500,2,141060,91106,0,0,0,0,0,0
308,Forestal Valleveloz,Dificultad: normal,10500,-8500,2,141072,91107,0,0,0,0,0,0
309,Teniente Alardiente,Dificultad: normal,10500,-8500,2,141084,91108,0,0,0,0,0,0
310,"Petyoll, el Hojafaca",Dificultad: normal,10500,-8500,2,141096,91109,0,0,0,0,0,0
311,Lamyne de la Subgranja,Dificultad: normal,10500,-8500,2,141108,91110,0,0,0,0,0,0
312,Alto vindicador Vureem,Dificultad: normal,10500,-8500,2,141120,91111,0,0,0,0,0,0
313,Cruzada Luxia Maxwell,Dificultad: normal,10500,-8500,2,141132,91112,0,0,0,0,0,0
314,Pretor Singularis,Dificultad: normal,10500,-8500,2,141144,91113,0,0,0,0,0,0
315,Cónsul Nebulor,Dificultad: normal,10500,-8500,2,141156,91114,0,0,0,0,0,0
316,Verdugo Kaenius,Dificultad: normal,10500,-8500,2,141168,91115,0,0,0,0,0,0
317,Imperator Enigmalia,Dificultad: normal,10500,-8500,2,141180,91116,0,0,0,0,0,0
318,Caballero andante Trozasangre,Dificultad: normal,10500,-8500,2,141192,91117,0,0,0,0,0,0
319,"Vylenna, la Desertora",Dificultad: normal,10500,-8500,2,141204,91118,0,0,0,0,0,0
320,"Theldrin, el Perdido",Dificultad: normal,10500,-8500,2,141216,91119,0,0,0,0,0,0
321,"Neydra, la Hambrienta",Dificultad: normal,10500,-8500,2,141228,91120,0,0,0,0,0,0
322,Orador de espinas Edgath,Dificultad: normal,10500,-8500,2,141240,91121,0,0,0,0,0,0
323,Bruja de espinas Liset,Dificultad: normal,10500,-8500,2,141252,91122,0,0,0,0,0,0
324,"Grothoz, la Sombra Ardiente",Dificultad: normal,10500,-8500,2,141264,91123,0,0,0,0,0,0
325,"Dengzag, la Llamarada Opacada",Dificultad: normal,10500,-8500,2,141276,91124,0,0,0,0,0,0
326,Magíster Rompesol,Dificultad: difícil,7000,-5300,2,140908,91210,0,0,0,0,0,0
327,Magíster Rompesol,Dificultad: pesadilla,5500,-4450,2,140909,91211,0,0,0,0,0,0
328,Magíster Rompesol,Dificultad: difícil,4300,-6500,2,140911,91210,0,0,0,0,0,0
329,Magíster Rompesol,Dificultad: pesadilla,3900,-7800,2,140912,91211,0,0,0,0,0,0
330,Magíster Rompesol,Dificultad: difícil,11300,-13400,2,140914,91210,0,0,0,0,0,0
331,Magíster Rompesol,Dificultad: pesadilla,10300,-13250,2,140915,91211,0,0,0,0,0,0
332,Magíster Rompesol,Dificultad: difícil,9650,-8250,2,140917,91210,0,0,0,0,0,0
333,Magíster Rompesol,Dificultad: pesadilla,9850,-9150,2,140918,91211,0,0,0,0,0,0
334,Magistrix Latiascua,Dificultad: difícil,7000,-5300,2,140927,91212,0,0,0,0,0,0
335,Magistrix Latiascua,Dificultad: pesadilla,5500,-4450,2,140928,91213,0,0,0,0,0,0
336,Magistrix Latiascua,Dificultad: difícil,4300,-6500,2,140930,91212,0,0,0,0,0,0
337,Magistrix Latiascua,Dificultad: pesadilla,3900,-7800,2,140931,91213,0,0,0,0,0,0
338,Magistrix Latiascua,Dificultad: difícil,11300,-13400,2,140933,91212,0,0,0,0,0,0
339,Magistrix Latiascua,Dificultad: pesadilla,10300,-13250,2,140934,91213,0,0,0,0,0,0
340,Magistrix Latiascua,Dificultad: difícil,9650,-8250,2,140936,91212,0,0,0,0,0,0
341,Magistrix Latiascua,Dificultad: pesadilla,9850,-9150,2,140937,91213,0,0,0,0,0,0
342,Manitas sénior Ozwold,Dificultad: difícil,7000,-5300,2,140941,91214,0,0,0,0,0,0
343,Manitas sénior Ozwold,Dificultad: pesadilla,5500,-4450,2,140942,91215,0,0,0,0,0,0
344,Manitas sénior Ozwold,Dificultad: difícil,4300,-6500,2,140944,91214,0,0,0,0,0,0
345,Manitas sénior Ozwold,Dificultad: pesadilla,3900,-7800,2,140945,91215,0,0,0,0,0,0
346,Manitas sénior Ozwold,Dificultad: difícil,11300,-13400,2,140948,91214,0,0,0,0,0,0
347,Manitas sénior Ozwold,Dificultad: pesadilla,10300,-13250,2,140949,91215,0,0,0,0,0,0
348,Manitas sénior Ozwold,Dificultad: difícil,9650,-8250,2,140952,91214,0,0,0,0,0,0
349,Manitas sénior Ozwold,Dificultad: pesadilla,9850,-9150,2,140953,91215,0,0,0,0,0,0
350,"3L-0-N0-R4, la Recicladora",Dificultad: difícil,7000,-5300,2,140956,91216,0,0,0,0,0,0
351,"3L-0-N0-R4, la Recicladora",Dificultad: pesadilla,5500,-4450,2,140957,91217,0,0,0,0,0,0
352,"3L-0-N0-R4, la Recicladora",Dificultad: difícil,4300,-6500,2,140959,91216,0,0,0,0,0,0
353,"3L-0-N0-R4, la Recicladora",Dificultad: pesadilla,3900,-7800,2,140960,91217,0,0,0,0,0,0
354,"3L-0-N0-R4, la Recicladora",Dificultad: difícil,11300,-13400,2,140962,91216,0,0,0,0,0,0
355,"3L-0-N0-R4, la Recicladora",Dificultad: pesadilla,10300,-13250,2,140963,91217,0,0,0,0,0,0
356,"3L-0-N0-R4, la Recicladora",Dificultad: difícil,9650,-8250,2,140965,91216,0,0,0,0,0,0
357,"3L-0-N0-R4, la Recicladora",Dificultad: pesadilla,9850,-9150,2,140966,91217,0,0,0,0,0,0
358,Mordril Caesombra,Dificultad: difícil,7000,-5300,2,140968,91218,0,0,0,0,0,0
359,Mordril Caesombra,Dificultad: pesadilla,5500,-4450,2,140969,91219,0,0,0,0,0,0
360,Mordril Caesombra,Dificultad: difícil,4300,-6500,2,140971,91218,0,0,0,0,0,0
361,Mordril Caesombra,Dificultad: pesadilla,3900,-7800,2,140972,91219,0,0,0,0,0,0
