Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,RewardItemID,Criteria_tree,Shares_criteria,CovenantID,HiddenBeforeDisplaySeason,LegacyAfterTimeEvent
Batallas en el Ojo de la Tormenta,Batallas en el Ojo de la Tormenta,,54,566,-1,0,153,0,0,1,11,136243,0,1272,0,0,0,0
Batallas en la Cuenca de Arathi,Batallas en la Cuenca de Arathi,,55,529,-1,0,153,0,0,1,7,136243,0,3391,0,0,0,0
Muertes propias,Muertes propias,,60,-1,-1,0,122,0,0,1,1,136243,0,1189,0,0,0,0
Asalta 3 bases en una sola batalla por la Cuenca de Arathi.,Deshonrar la Cuenca,,73,-1,-1,0,14802,0,10,0,5,132333,0,7709,0,0,0,0
Misiones abandonadas,Misiones abandonadas,,94,-1,-1,0,133,0,0,1,5,136243,0,805,0,0,0,0
Cantidad media de misiones completadas cada día,Cantidad media de misiones completadas cada día,,95,-1,-1,0,133,0,0,65,2,136243,0,5199,98,0,0,0
Misiones diarias completadas,Misiones diarias completadas,,97,-1,-1,0,133,0,0,1,3,136243,0,5766,0,0,0,0
Misiones completadas,Misiones completadas,,98,-1,-1,0,133,0,0,1,1,136243,0,758,0,0,0,0
Encuentros en las Ruinas de Lordaeron,Encuentros en las Ruinas de Lordaeron,,99,-1,-1,0,152,0,0,1,35,136243,0,15898,0,0,0,0
Victorias en la Arena de Nagrand,Victorias en la Arena de Nagrand,,100,-1,-1,0,152,0,0,1,30,136243,0,836,0,0,0,0
Victorias en la Arena de Nagrand,Victorias en la Arena de Nagrand,,101,-1,-1,0,152,0,0,1,29,136243,0,945,0,0,0,0
Victorias en las Ruinas de Lordaeron,Victorias en las Ruinas de Lordaeron,,102,-1,-1,0,152,0,0,1,36,136243,0,8210,0,0,0,0
Victorias en la Arena Filospada,Victorias en la Arena Filospada,,103,-1,-1,0,152,0,0,1,13,136243,0,808,0,0,0,0
Victorias en la Arena Filospada,Victorias en la Arena Filospada,,104,-1,-1,0,152,0,0,1,14,136243,0,15892,0,0,0,0
Victorias en la Garganta Grito de Guerra,Victorias en la Garganta Grito de Guerra,,105,-1,-1,0,153,0,0,1,21,136243,0,3068,0,0,0,0
Criaturas muertas,Criaturas muertas,,107,-1,-1,0,135,0,0,1,1,136243,0,762,0,0,0,0
Alimañas muertas,Alimañas muertas,,108,-1,-1,0,135,0,0,1,4,136243,0,774,0,0,0,0
Lich King: Jefe asesinado más veces (5 j.),Lich King: Jefe derrotado más veces (5 j.),,110,-1,-1,0,14807,0,0,1,8,136243,0,2277,1467,0,0,0
Muertes por ahogamiento,Muertes por ahogamiento,,112,-1,-1,0,122,0,0,1,2,136243,0,9921,0,0,0,0
Muertes por fatiga,Muertes por fatiga,,113,-1,-1,0,122,0,0,1,3,136243,0,777,0,0,0,0
Muertes por caída,Muertes por caída,,114,-1,-1,0,122,0,0,1,4,136243,0,2429,0,0,0,0
Muertes por fuego y lava,Muertes por fuego y lava,,115,-1,-1,0,122,0,0,1,5,136243,0,1592,0,0,0,0
"Obtén 150 puntos de habilidad en la categoría ""Clásica"" de una profesión principal.",Oficial profesional,,116,-1,-1,0,169,1,10,0,1,134327,0,65946,0,0,0,0
"Obtén 150 puntos de habilidad en la categoría ""Clásica"" de cocina.",Oficial cocinero,,121,-1,-1,0,170,0,10,0,1,4620671,0,5281,0,0,0,0
"Obtén 225 puntos de habilidad en la categoría ""Clásica"" de cocina.",Cocinero experto,,122,-1,-1,121,170,0,10,0,2,4620671,0,2377,0,0,0,0
"Obtén 300 puntos de habilidad en la categoría ""Clásica"" de cocina.",Cocinero clásico,,123,-1,-1,122,170,0,10,0,3,4620671,0,4033,0,0,0,0
"Obtén 75 puntos de habilidad en la categoría ""Terrallende"" de cocina.",Cocinero de Terrallende,,124,-1,-1,0,170,0,10,0,4,4620671,0,2432,0,0,0,0
"Obtén 75 puntos de habilidad en la categoría ""Rasganorte"" de cocina.",Cocinero de Rasganorte,,125,-1,-1,0,170,0,10,0,5,4620671,0,1578,0,0,0,0
"Obtén 150 puntos de habilidad en la categoría ""Clásica"" de pesca.",Oficial pescador,,126,-1,-1,0,171,0,10,0,1,4620674,0,1738,0,0,0,0
"Obtén 225 puntos de habilidad en la categoría ""Clásica"" de pesca.",Pescador experto,,127,-1,-1,126,171,0,10,0,4,4620674,0,3071,0,0,0,0
"Obtén 300 puntos de habilidad en la categoría ""Clásica"" de pesca.",Pescador artesano,,128,-1,-1,127,171,0,10,0,5,4620674,0,2467,0,0,0,0
"Obtén 75 puntos de habilidad en la categoría ""Terrallende"" de pesca.",Pescador de Terrallende,,129,-1,-1,0,171,0,10,0,6,4620674,0,3667,0,0,0,0
"Obtén 75 puntos de habilidad en la categoría ""Rasganorte"" de pesca.",Pescador de Rasganorte,,130,-1,-1,0,171,0,10,0,7,4620674,0,2380,0,0,0,0
Consigue 150 puntos de habilidad en primeros auxilios.,Oficial médico,,131,-1,-1,0,172,0,0,2099200,1,135966,0,2435,0,0,0,0
Consigue 225 puntos de habilidad en primeros auxilios.,Médico experto,,132,-1,-1,131,172,0,0,2099200,3,135966,0,149,0,0,0,0
Consigue 300 puntos de habilidad en primeros auxilios.,Médico artesano,,133,-1,-1,132,172,0,0,2048,4,135966,0,1620,0,0,0,0
Consigue 375 puntos de habilidad en primeros auxilios.,Maestro médico,,134,-1,-1,133,172,0,0,2048,6,135966,0,3355,0,0,0,0
Consigue 450 puntos de habilidad en primeros auxilios.,Gran maestro médico,,135,-1,-1,134,172,0,0,2048,8,135966,0,2792,0,0,0,0
Crea 500 vendas de tejido de Escarcha gruesas.,Abastecerse,,137,-1,-1,0,15496,0,5,131072,14,133674,0,2804,0,0,0,0
Venda a un jugador con vendas de tejido de Escarcha gruesas o cualquier venda de seda de ascuas o lanaviento cuando su salud esté por debajo del 5%.,Elección final,,141,-1,-1,0,15496,1,5,0,17,134470,0,6753,0,0,0,0
Pesca a El Rondador de abajo en la Caverna Santuario Serpiente.,El Rondador de arriba,,144,-1,-1,0,171,0,10,0,25,132107,0,2813,0,0,0,0
Pesca algo en Orgrimmar y Ventormenta.,El diplomático pescador,,150,-1,-1,0,171,0,10,131072,19,133146,0,1281,0,0,0,0
Pesca un pez en un banco.,El viejo gnomo y el mar,,153,-1,-1,0,171,1,10,0,17,236573,0,609,0,0,0,0
Gana en la Cuenca de Arathi.,Victoria en la Cuenca de Arathi,,154,-1,-1,0,14802,0,10,0,1,236385,0,2065,0,0,0,0
Completa 100 victorias en la Cuenca de Arathi.,Veterano de la Cuenca de Arathi,,155,-1,-1,154,14802,0,10,131072,2,236381,0,4715,0,0,0,0
Gana 10 batallas por la Cuenca de Arathi en posesión de 5 banderas.,Dominio territorial,,156,-1,-1,0,14802,0,10,131072,9,236386,0,117,0,0,0,0
Defiende una base en la Cuenca de Arathi 50 veces volviendo a capturar la bandera.,¡Al rescate!,,157,-1,-1,0,14802,0,10,131072,7,132365,0,5243,0,0,0,0
Coge 50 banderas en la Cuenca de Arathi.,El Capitán y yo lo conseguimos,,158,-1,-1,0,14802,0,10,131072,4,236373,0,1076,0,0,0,0
Gana en la Cuenca de Arathi en 6 minutos.,Hagámoslo,,159,-1,-1,0,14802,0,10,0,10,236387,0,1079,0,0,0,0
Remonta una desventaja de 500 recursos en una batalla por la Cuenca de Arathi y vence.,Victoria elástica,,161,-1,-1,0,14802,1,10,0,8,236371,0,4405,0,0,0,0
Gana en la Cuenca de Arathi por 50 puntos o menos.,La victoria estaba clara *ejem*,,162,-1,-1,0,14802,0,10,0,11,136165,0,129,0,0,0,0
Gana en la Cuenca de Arathi con una puntuación de 1600 a 0.,Perfección en la Cuenca de Arathi,,165,-1,-1,0,14802,0,20,0,3,236348,0,881,0,0,0,0
Gana en la Garganta Grito de Guerra.,Victoria en la Garganta Grito de Guerra,,166,489,-1,0,14804,0,10,0,1,236396,0,419,0,0,0,0
Completa 100 victorias en la Garganta Grito de Guerra.,Veterano de la Garganta Grito de Guerra,,167,489,-1,166,14804,0,10,131072,2,236384,0,422,0,0,0,0
Gana en la Garganta Grito de Guerra con una puntuación de 3 a 0.,Perfección en la Garganta Grito de Guerra,,168,489,-1,0,14804,0,10,0,8,236397,0,9102,0,0,0,0
Fórmulas de encantamiento aprendidas,Fórmulas de encantamiento aprendidas,,178,-1,-1,0,173,0,0,1,6,136243,0,1285,0,0,0,0
Objetos desencantados,Objetos desencantados,,181,-1,-1,0,173,0,0,1,8,136243,0,146,0,0,0,0
Materiales producidos al desencantar,Materiales producidos al desencantar,,183,-1,-1,0,173,0,0,1,7,136243,0,2339,0,0,0,0
Lleva y captura la bandera de la Garganta Grito de Guerra personalmente.,Captura la bandera,,199,489,-1,0,14804,0,10,0,3,236350,0,3500,0,0,0,0
"Como defensor, devuelve 50 banderas en la Garganta Grito de Guerra.",Defensor persistente,,200,489,-1,0,14804,0,10,131072,4,236355,0,2383,0,0,0,0
Gana en la Garganta Grito de Guerra en menos de 7 minutos.,Conveniencia Grito de Guerra,,201,489,-1,0,14804,0,10,0,9,236398,0,8437,0,0,0,0
Coge la bandera y captúrala en menos de 75 segundos.,Captura rápida,,202,489,1,0,14804,0,10,0,16,236353,0,2342,0,0,0,0
"En una sola batalla por la Garganta Grito de Guerra, mata a 2 portadores de la bandera antes de que abandonen la Sala de la Bandera Ala de Plata.",En mi casa no,,203,2106,1,0,14804,0,10,0,14,236362,0,2077,0,0,0,0
"En una sola batalla por la Garganta Grito de Guerra, lleva y captura la bandera 3 veces sin morir.",Hombre de hierro,,204,489,-1,0,14804,0,10,0,10,236344,0,3655,0,0,0,0
Mata a 100 portadores de la bandera en la Garganta Grito de Guerra.,Defensor supremo,,206,489,1,0,14804,0,10,131072,6,236360,0,3409,0,0,0,0
"Mata al enemigo que lleva tu bandera en la sala de la bandera del equipo contrario, mientras la bandera del equipo contrario está en su base, bajo control.",Salvaste el día,,207,489,-1,0,14804,1,10,0,18,132308,0,13704,0,0,0,0
Gana en el Ojo de la Tormenta.,Victoria en el Ojo de la Tormenta,,208,566,-1,0,14803,0,10,0,1,236392,0,1763,0,0,0,0
Completa 100 victorias en el Ojo de la Tormenta.,Veterano del Ojo de la Tormenta,,209,566,-1,208,14803,0,10,131072,2,236383,0,1766,0,0,0,0
"Mientras tu equipo controle 4 de las bases del Ojo de la Tormenta, coge la bandera personalmente y captúrala.",Gloria de la tormenta,,211,566,-1,0,14803,0,10,0,12,236354,0,183,0,0,0,0
Lleva y captura la bandera en el Ojo de la Tormenta personalmente.,Rematar la tormenta,,212,566,-1,0,14803,0,10,128,7,236349,0,5265,0,0,0,0
Mata a 5 portadores de la bandera en una sola batalla por el Ojo de la Tormenta.,Soldado de asalto,,213,566,-1,0,14803,0,10,128,6,236359,0,5778,0,0,0,0
Gana en el Ojo de la Tormenta en menos de 6 minutos.,Aluvión,,214,566,-1,0,14803,0,10,0,5,236393,0,3145,0,0,0,0
"En una sola batalla por el Ojo de la Tormenta, captura la bandera 3 veces sin morir.",Destinado a la gloria,,216,566,-1,0,14803,0,10,0,8,135739,0,5268,0,0,0,0
Gana en el Valle de Alterac.,Victoria en el Valle de Alterac,,218,30,-1,0,14801,0,10,0,1,236388,0,6278,0,0,0,0
Consigue 100 victorias en el Valle de Alterac.,Veterano del Valle de Alterac,,219,30,-1,218,14801,0,10,131072,4,236382,0,3874,0,0,0,0
Gana en el Valle de Alterac sin perder ninguna torre ni Capitán. También debes controlar todas las torres de la Horda.,Perfección Pico Tormenta,,220,30,1,0,14801,0,20,0,13,133431,0,3823,0,0,0,0
Toma 50 cementerios en el Valle de Alterac.,Ladrón de tumbas de Alterac,,221,30,-1,0,14801,0,10,131072,5,236399,0,186,0,0,0,0
Defiende 50 torres en el Valle de Alterac.,Defensa de torres,,222,30,-1,0,14801,0,10,131072,6,236351,0,3358,0,0,0,0
"En el Valle de Alterac, mata a un enemigo en la Tierra de Disputa antes de que desmonte.",La gacela enfermiza,,223,30,-1,0,14801,0,10,131072,12,236361,0,3412,0,0,0,0
"En el Valle de Alterac, mata a 50 jugadores enemigos en la Cámara de los Lobo Gélido.",Leal defensor,,224,30,0,0,14801,0,10,131072,7,236368,0,4479,0,0,0,0
Gana en el Valle de Alterac mientras tu equipo controla ambas minas.,Todo cuenta,,225,30,1,0,14801,0,10,0,9,236389,0,3835,0,0,0,0
Gana en el Valle de Alterac en 6 minutos.,El rayo de Alterac,,226,30,-1,0,14801,0,20,0,11,236390,0,7771,0,0,0,0
Inflige o sana 300000 p. de daño o de salud en cualquier campo de batalla. El daño o la sanación deben realizarse a un jugador.,Control de daños,,227,-1,-1,0,95,1,10,0,37,236374,0,990,0,0,0,0
"Consigue 30 muertes con honor en una sola batalla, en cualquier campo de batalla.",La parca,,229,-1,-1,0,95,1,10,0,32,136177,0,914,0,0,0,0
Completa los logros de campos de batalla listados a continuación.,Maestro de batalla,Título: Maestro de batalla,230,-1,1,0,95,0,50,143360,41,236591,0,4965,0,0,0,0
"Consigue 20 golpes de gracia en una sola batalla, en cualquier campo de batalla sin morir.",Bola de demolición,,231,-1,-1,0,95,1,10,0,38,132364,0,3855,0,0,0,0
Consigue un golpe de gracia bajo los efectos de la ventaja rabiosa en el Ojo de la Tormenta.,Rabioso sanguinario,,233,566,-1,0,14803,0,10,0,11,136012,0,5215,0,0,0,0
Consigue una muerte con honor.,Una muerte con honor,,238,-1,-1,0,95,0,10,0,1,236647,0,5218,0,0,0,0
Consigue 25000 muertes con honor.,25000 muertes con honor,,239,-1,-1,509,95,0,10,135168,9,236657,0,5221,0,0,0,0
Asesta un golpe de gracia con honor a cada clase.,Hace falta clase,,245,-1,-1,0,95,0,10,131072,14,132092,0,6934,0,0,0,0
Asesta un golpe de gracia con honor contra todas las razas de la Horda.,Conoce a tu enemigo,,246,-1,1,0,95,0,10,131072,15,132155,0,6264,0,0,0,0
Usa la emoción /abrazo con 1 enemigo muerto antes de que libere su espíritu.,"Haz el amor, no Warcraft",,247,-1,-1,0,95,0,10,0,17,135767,0,8295,0,0,0,0
Descubre la Camisa de esmoquin blanca y los Pantalones de esmoquin negros abriendo huevos de colores vivos durante la celebración del Jardín Noble.,El traje de domingo,,248,-1,-1,0,159,0,10,0,5,135012,0,8291,0,0,0,0
Descubre un Vestido elegante abriendo huevos de colores vivos durante la celebración del Jardín Noble.,Vestido para la ocasión,,249,-1,-1,0,159,0,10,0,6,132645,0,4669,0,0,0,0
Consigue 50 muertes con honor como pequeño ayudante de la máquina del Maravoltio Invernal.,Con un poco de ayuda de mis amigos,,252,-1,-1,0,156,0,10,131200,3,236703,0,4724,0,0,0,0
Mataste al Jinete decapitado antes de la renovación festiva de 2023.,"Tráeme la cabeza de... esto, vaya",,255,-1,-1,0,15274,0,0,2048,78,134015,0,1673,0,0,0,0
Lanza una bola de nieve a Baine Pezuña de Sangre en el festín del Festival de Invierno.,Avaricioso,,259,-1,0,0,156,1,10,0,4,132387,0,20082,0,0,0,0
Crea 12 pulseras de talismanes preciosos.,Encantador,,260,-1,-1,0,15274,0,0,133120,81,133334,0,2103,0,0,0,0
Mata a Ahune en el Recinto de los Esclavos.,Hiela al Señor de la Escarcha,,263,-1,-1,0,161,1,10,0,1,135861,0,5612,0,0,0,0
Baila durante 60 segundos en el poste de fuego mientras llevas puesto el conjunto completo del solsticio.,Baile ardiente en el poste caliente,,271,-1,-1,0,161,0,10,0,2,236216,0,7608,0,0,0,0
Haz malabarismos con 40 antorchas durante 15 segundos en Dalaran.,Malabarista,,272,-1,-1,0,161,0,10,0,47,135433,0,2097,0,0,0,0
Salva a Metzen el Reno.,"¡Vamos, Metzen!",,273,-1,-1,0,156,1,10,0,1,236707,0,5556,0,0,0,0
"Consigue a Willy el Dormilón, el huevo de Egbert, y la collera de entrenamiento de elekk.",Niñera veterana,,275,-1,-1,0,163,0,50,131072,7,134505,0,3662,0,0,0,0
"Durante el Festival de Invierno, ponte tres prendas de invierno y come pastel de macedonia y carne de Graccu.",Es la temporada,,277,-1,-1,0,156,0,10,0,7,132934,0,4076,0,0,0,0
Completa la misión para recuperar los dulces robados de los Pastos de Bosquehumeante y recibe Un agradecimiento de los Pastos de Bosquehumeante.,Simplemente abominable,,279,-1,-1,0,156,1,10,0,9,133170,0,14224,0,0,0,0
Habilidad en primeros auxilios,Habilidad en primeros auxilios,,281,-1,-1,0,178,0,0,1,5,136243,0,458,0,0,0,0
Haz que te transformen con las varitas de Halloween listadas a continuación.,La Mascarada,,283,-1,-1,0,158,0,10,131072,14,236548,0,4423,0,0,0,0
Reúne las 24 máscaras únicas de la lista.,Una máscara para todas las ocasiones,,284,-1,-1,0,158,0,20,131072,8,133567,0,3964,0,0,0,0
Come dulces de Halloween hasta que te duela la barriga.,Sácalo,,288,-1,-1,0,158,0,10,0,2,136182,0,9018,0,0,0,0
Completa todas las misiones para salvar a un poblado del Jinete decapitado.,El salvador de Halloween,,289,-1,-1,0,158,1,10,0,6,236545,0,3849,0,0,0,0
Usa Calabazas iluminadas pesadas para colocar cabezas de calabaza a las razas listadas a continuación.,Búscate la cabeza,,291,-1,-1,0,158,0,10,131072,13,133661,0,8,0,0,0,0
Obtén una mascota Calabacino siniestro y un Yelmo sacralizado mediante botines o dulces de Halloween en los eventos mundiales de Halloween.,Llamada siniestra,,292,-1,-1,0,158,0,10,131072,15,236547,0,5513,0,0,0,0
"Ponte 3 prendas de la Fiesta de la Cerveza, acaba totalmente borracho y baila en Dalaran.",Perturbar la paz,,293,571,-1,0,162,0,10,0,9,133696,0,448,0,0,0,0
Mata a Coren Cerveza Temible.,Fiesta de la Cerveza temible,,295,230,-1,0,162,0,10,0,8,134159,0,3232,0,0,0,0
"Consigue una montura de la Fiesta de la Cerveza, o transforma la tuya en una usando lúpulo de la Fiesta de la Cerveza.",Viajará gracias al barril,,303,-1,-1,0,162,1,10,131072,10,132620,0,842,0,0,0,0
Gana el concurso de pesca de Bahía del Botín.,Maestro pescador de Azeroth,,306,-1,-1,0,171,1,20,0,20,133892,0,4432,0,0,0,0
,Veces que te ha matado la facción contraria,,318,-1,-1,0,21,0,0,1,2,136243,0,4712,0,0,0,0
Duelos ganados,Duelos ganados,,319,-1,-1,0,154,0,0,1,1,136243,0,8204,0,0,0,0
Duelos perdidos,Duelos perdidos,,320,-1,-1,0,154,0,0,1,3,136243,0,22,0,0,0,0
Oro obtenido como recompensa de misiones,Oro obtenido como recompensa de misiones,,326,-1,-1,0,140,0,0,1,4,136243,0,10543,0,0,0,0
Oro total adquirido,Oro total adquirido,,328,-1,-1,0,140,0,0,1,1,136243,0,2744,0,0,0,0
Cantidad de subastas creadas,Cantidad de subastas creadas,,329,-1,-1,0,140,0,0,1,6,136243,0,15895,0,0,0,0
Compras realizadas en la casa de subastas,Compras realizadas en la casa de subastas,,330,-1,-1,0,140,0,0,1,7,136243,0,2083,0,0,0,0
La puja más alta realizada en una subasta,La puja más alta realizada en una subasta,,331,-1,-1,0,140,0,0,1,8,136243,0,264,0,0,0,0
Venta más cara realizada en una subasta,Venta más cara realizada en una subasta,,332,-1,-1,0,140,0,0,1,9,136243,0,2750,0,0,0,0
Cantidad de oro despojado,Cantidad de oro despojado,,333,-1,-1,0,140,0,0,1,3,136243,0,2753,0,0,0,0
Mayor cantidad de oro poseída,Mayor cantidad de oro poseída,,334,-1,-1,0,140,0,0,1,14,136243,0,2,0,0,0,0
Mascotas de vanidad poseídas,Mascotas de vanidad poseídas,,338,-1,-1,0,15219,0,0,1,1,136243,0,5294,0,0,0,0
Vendas usadas,Vendas usadas,,344,-1,-1,0,145,0,0,1,1,136243,0,1930,0,0,0,0
Pociones de salud consumidas,Pociones de salud consumidas,,345,-1,-1,0,145,0,0,9,4,136243,0,5882,0,0,0,0
Bebidas consumidas,Bebidas consumidas,,346,-1,-1,0,145,0,0,1,16,136243,0,5924,0,0,0,0
Comida consumida,Comida consumida,,347,-1,-1,0,145,0,0,9,19,136243,0,15901,0,0,0,0
Rutas de vuelo tomadas,Rutas de vuelo tomadas,,349,-1,-1,0,134,0,0,1,1,136243,0,2442,0,0,0,0
Portales de mago atravesados,Portales de mago atravesados,,350,-1,-1,0,134,0,0,1,3,136243,0,921,0,0,0,0
Veces que has usado la piedra de hogar,Veces que has usado la piedra de hogar,,353,-1,-1,0,134,0,0,1,5,136243,0,467,0,0,0,0
Victorias 5c5,Victorias 5c5,,362,-1,-1,0,152,0,0,524289,4,136243,0,532,0,0,0,0
Encuentros 5c5,Encuentros 5c5,,363,-1,-1,0,152,0,0,524289,3,136243,0,6137,0,0,0,0
Victorias 3c3,Victorias 3c3,,364,-1,-1,0,152,0,0,1,6,136243,0,2445,0,0,0,0
Encuentros 3c3,Encuentros 3c3,,365,-1,-1,0,152,0,0,1,5,136243,0,6144,0,0,0,0
Victorias 2c2,Victorias 2c2,,366,-1,-1,0,152,0,0,1,8,136243,0,6151,0,0,0,0
Encuentros 2c2,Encuentros 2c2,,367,-1,-1,0,152,0,0,1,7,136243,0,539,0,0,0,0
,Mayor índice personal de 2c2,,370,-1,-1,0,152,0,0,1,45,136243,0,10139,0,0,0,0
,Mayor índice de equipo de 2c2,,374,-1,-1,0,152,0,0,524289,48,136243,0,4040,0,0,0,0
Muertes con honor en el mundo,Muertes con honor en el mundo,,381,-1,-1,0,136,0,0,1,2,136243,0,6158,0,0,0,0
Muertes con honor en campos de batalla,Muertes con honor en campos de batalla,,382,-1,-1,0,136,0,0,1,4,136243,0,973,0,0,0,0
Muertes con honor en la arena,Muertes con honor en la arena,,383,-1,-1,0,136,0,0,1,3,136243,0,983,0,0,0,0
Mata a 50 jugadores enemigos en cualquiera de tus capitales.,Defensor de la ciudad,,388,-1,1,0,95,0,10,131200,20,236593,0,4372,0,0,0,0
Despoja el abalorio del maestro de arena en la Arena Gurubashi.,Maestro de la Arena Gurubashi,,389,-1,-1,0,95,1,10,0,18,133608,0,8047,0,0,0,0
Torres defendidas en el Valle de Alterac,Torres defendidas en el Valle de Alterac,,393,-1,-1,0,153,0,0,1,30,136243,0,2474,0,0,0,0
Torres capturadas en el Valle de Alterac,Torres capturadas en el Valle de Alterac,,394,-1,-1,0,153,0,0,1,31,136243,0,9924,0,0,0,0
Banderas capturadas en la Garganta Grito de Guerra,Banderas capturadas en la Garganta Grito de Guerra,,395,-1,-1,0,153,0,0,1,35,136243,0,4043,0,0,0,0
Completa la misión del Corto John Mitril para obtener el abalorio de gran maestro de arena.,Gran Maestro de la Arena Gurubashi,,396,-1,-1,0,95,1,10,0,19,133599,0,7014,0,0,0,0
Gana un encuentro de arena puntuado.,Entra en la arena,,397,-1,-1,0,165,0,10,0,1,236543,0,2671,0,0,0,0
Gana 100 encuentros de arena puntuados.,Despiadadamente entregado,,398,-1,-1,397,165,0,10,131072,2,236534,0,2674,0,0,0,0
Consigue un índice personal de 1550 en la rama de la arena 2c2.,Entre tú y yo: 1550,,399,-1,-1,0,165,0,10,0,6,236323,0,3229,0,0,0,0
