SourceText_lang,ID,ItemID,Flags,SourceTypeEnum
"|cFFFFD200Vendedor: |rLenny ""Dedillos"" McCoy|n|cFFFFD200Zona |rCiudad de Ventormenta|n|cFFFFD200Costo: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",191,97921,0,2
|cFFFFD200Vendedor: |rMercader del Solsticio de Verano|n|cFFFFD200Zona: |rCiudades capitales|n|cFFFFD200Costo: |r350|TINTERFACE\ICONS\INV_SUMMERFEST_FIREFLOWER.BLP:0|t|n|n,192,34686,0,6
|cFFFFD200Vendedor: |rVendedores de la fiesta de la cerveza|n|cFFFFD200Costo: |r100|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t,193,33927,0,6
|cFFFFD200Vendedor: |rSan Escama Roja|n|cFFFFD200Zona: |rEl Bosque de Jade|n|cFFFFD200Facción: |rOrden del Dragón Nimbo - Reverenciado|n|cFFFFD200Costo: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,194,89222,4,2
|cFFFFD200Evento del mundo:|r El festín del Festival de Invierno,195,37710,0,6
|cFFFFD200Profesión: |rIngeniería,196,23767,0,3
|cFFFFD200Misión: |rAsfixia celestial|n|cFFFFD200Zona: |rEstepas de Tong Long,197,88589,0,1
|cFFFFD200Vendedor: |rRook Puñohalcón|n|cFFFFD200Zona: |rCorona de Hielo,198,45021,0,2
|cFFFFD200Botín: |rPícaro carterista,199,36863,0,0
|cFFFFD200Vendedor: |rIrisee|n|cFFFFD200Zona: |rCorona de Hielo,200,45020,0,2
|cFFFFD200Vendedor: |rNam Zarpa Férrea|n|cFFFFD200Zona: |rValle de los Cuatro Vientos|n|cFFFFD200Costo: |r3|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t59|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t65|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,201,88801,0,2
|cFFFFD200Casa de subastas del mercado negro|r,202,45063,0,2
|cFFFFD200Promoción|r,203,69227,0,7
|cFFFFD200Vendedor: |rSally Chispira|n|cFFFFD200Zona: |rValle de los Cuatro Vientos|n|cFFFFD200Costo: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,204,88802,0,2
|cFFFFD200Fuente: |rTarro desagradable|n|cFFFFD200Vendedor: |rTanak|n|cFFFFD200Zona: |rCuenca de Sholazar,205,44719,0,2
|cFFFFD200Misión: |rUn futuro seguro|n|cFFFFD200Zona: |rIsla del Trueno,206,95589,4,1
|cFFFFD200Misión: |rSangre de vida|n|cFFFFD200Zona: |rIsla del Trueno,207,95590,4,1
|cFFFFD200Vendedor: |rRillie Ejeloco|n|cFFFFD200Zona: |rCorona de Hielo,208,45019,0,2
|cFFFFD200Profesión: |rIngeniería(425),209,40895,0,3
|cFFFFD200Casa de subastas del mercado negro|r,210,33219,0,2
|cFFFFD200Misión: |rPromesas de oro|n|cFFFFD200Zona: |rDesierto del Pavor,211,88417,0,1
|cFFFFD200Profesión: |rArqueología,212,69777,0,3
|cFFFFD200Misión: |rÍdolo simiesco|n|cFFFFD200Zona: |rCima Kun-Lai,213,88385,0,1
|cFFFFD200Casa de subastas del mercado negro|r,214,32542,0,2
|cFFFFD200Promoción|r,215,54212,0,7
|cFFFFD200Botín: |rLevantando espíritus|n|cFFFFD200Zona: |rEstepas de Tong Long,216,88587,2,1
|cFFFFD200Vendedor: |rDerrick Barba Berrenda|n|cFFFFD200Zona: |rCorona de Hielo,217,45018,0,2
|cFFFFD200Misión: |rRefugiados|n|cFFFFD200Zona: |rCima Kun-Lai,218,88579,0,1
|cFFFFD200Misión: |rLa desesperación de Zhu|n|cFFFFD200Zona: |rEspesura Krasarang,219,88580,0,1
|cFFFFD200Botín: |rDoctor Theolen Krastinov|n|cFFFFD200Zona: |rScholomance,220,88566,0,0
|cFFFFD200Misión: |r¡Haz un Barril giratorio!|n|cFFFFD200Zona: |rCima Kun-Lai,221,88531,0,1
|cFFFFD200Misión: |rEl resto es historia|n|cFFFFD200Zona: |rClaro de la Luna,222,71259,0,1
|cFFFFD200Botín: |rBotín del mundo,223,63269,0,0
|cFFFFD200Evento del mundo: |rFeria de la Luna Negra|n|cFFFFD200Botín: |rDienteluna|n|cFFFFD200Zona: |rIsla Luna Negra,224,101571,0,6
|cFFFFD200Vendedor: |rVarlan Ramaalta|n|cFFFFD200Zona: |rFrente de Magma|n|cFFFFD200Costo: |r3500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,225,70159,0,2
|cFFFFD200Casa de subastas del mercado negro|r,226,46780,0,2
|cFFFFD200Botín: |rBotín del mundo,227,35275,0,0
|cFFFFD200Vendedor: |rFreka Hacha de Sangre|n|cFFFFD200Zona: |rCorona de Hielo,228,45014,0,2
|cFFFFD200Vendedor: |rGina Zarpa Fangosa|n|cFFFFD200Zona: |rValle de los Cuatro Vientos|n|cFFFFD200Facción: |rLos Labradores - Venerado|n|cFFFFD200Costo: |r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,229,89869,4,2
|cFFFFD200Misión: |r¡Gnomás piedad!|n|cFFFFD200Zona: |rMontañas Filospada,230,30690,0,1
|cFFFFD200Tesoro: |rAlmeja gigante de Draenor |n|cFFFFD200Zona: |rCresta Pirofrío,231,108739,0,0
|cFFFFD200Misión: |rRoedores devastadores|n|cFFFFD200Zona: |rValle de los Cuatro Vientos,232,88370,0,1
|cFFFFD200Promoción|r,233,71628,0,7
|cFFFFD200Vendedor: |rSamamba|n|cFFFFD200Zona: |rCorona de Hielo,234,45015,0,2
|cFFFFD200Vendedor: |rRavika|n|cFFFFD200Costo: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,235,97942,0,2
|cFFFFD200Misión: |rLíder de banda Slovan|n|cFFFFD200Zona: |rEspesura Krasarang,236,88387,0,1
|cFFFFD200Vendedor: |rTrellis Sol de Mañana|n|cFFFFD200Zona: |rCorona de Hielo,237,45017,0,2
|cFFFFD200Misión: |rAsistencia en carretera|n|cFFFFD200Zona: |rCima Kun-Lai,238,88381,0,1
|cFFFFD200Profesión: |rIngeniería,239,17716,0,3
|cFFFFD200Vendedor: |rSally Chispira|n|cFFFFD200Zona: |rValle de los Cuatro Vientos|n|cFFFFD200Costo: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,240,91904,0,2
|cFFFFD200Vendedor: |rCabo Arthur Flew|n|cFFFFD200Zona: |rCorona de Hielo,241,45011,0,2
|cFFFFD200Misión: |rTesoro hozen enterrado|n|cFFFFD200Zona: |rEspesura Krasarang,242,80822,0,1
|cFFFFD200Evento del mundo: |rAmor en el aire|n|cFFFFD200Botín: |rBoticario Hummel,243,50471,0,6
|cFFFFD200Vendedor: |rDoru Tronacuerno|n|cFFFFD200Zona: |rCorona de Hielo,244,45013,0,2
|cFFFFD200Vendedor: |rPogg|n|cFFFFD200Zona: |rPenínsula de Tol Barad|n|cFFFFD200Facción: |rMando de Grito Infernal - Honrado|n|cFFFFD200Costo: |r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,245,64997,4,2
|cFFFFD200Vendedor: |rIntendente Brazie|n|cFFFFD200Zona: |rPenínsula de Tol Barad|n|cFFFFD200Facción |rCeladores de Baradin - Honrado|n|cFFFFD200Costo: |r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,246,63141,4,2
|cFFFFD200Misión: |rEl odio se apodera de nosotros|n|cFFFFD200Zona: |rEstepas de Tong Long,247,88584,0,1
|cFFFFD200Misión: |rAmarillo y rojo hacen naranja|n|cFFFFD200Zona: |rValle de los Cuatro Vientos,248,88377,0,1
|cFFFFD200Vendedor: |rEliza Killian|n|cFFFFD200Zona: |rCorona de Hielo,249,45016,0,2
|cFFFFD200Fuente: |rBolsa de tesoros de pesca,250,45984,0,0
|cFFFFD200Profesión: |rArqueología,251,69775,0,3
|cFFFFD200Promoción|r,252,69215,0,7
|cFFFFD200Casa de subastas del mercado negro|r,253,35227,0,2
|cFFFFD200Vendedor: |rRavika|n|cFFFFD200Costo: |r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,254,97919,0,2
|cFFFFD200Evento del mundo:|r El festín del Festival de Invierno,255,17712,0,6
|cFFFFD200Profesión: |rIngeniería,256,18660,0,3
|cFFFFD200Botín: |rPícaro carterista,257,36862,0,0
|cFFFFD200Vendedor: |rRavika|n|cFFFFD200Costo: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,258,98552,0,2
|cFFFFD200Vendedor: |rChester|n|cFFFFD200Zona: |rIsla Luna Negra,264,116139,0,6
|cFFFFD200Evento del mundo: |rFeria de la Luna Negra|n|cFFFFD200Misión: |rPromesas rotas,265,116067,0,6
|cFFFFD200Vendedor: |rVendedores de la fiesta de la cerveza|n|cFFFFD200Costo: |r200|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t,269,71137,0,6
|cFFFFD200Botín: |rKlikixx|n|cFFFFD200Zona: |rTalador,270,116125,0,0
|cFFFFD200Botín: |rYggdrel|n|cFFFFD200Zona: |rValle Sombraluna,271,113570,0,0
|cFFFFD200Botín: |rJadeante|n|cFFFFD200Zona: |rCresta Pirofrío,272,111476,0,0
|cFFFFD200Evento del mundo:|rFeria de la Luna Negra|n|cFFFFD200Logro: |rHijos de Alysrazor,273,116115,0,6
|cFFFFD200Evento del mundo: |rFeria de la Luna Negra|n|cFFFFD200Vendedor: |rCarl Jovialez|n|cFFFFD200Zona: |rIsla Luna Negra|n|cFFFFD200Costo: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,275,75042,0,6
¡Es un misterio!,278,118191,2,0
|cFFFFD200Vendedor: |rContrabandista|n|cFFFFD200Zona: |rPináculos de Arak|n|cFFFFD200Costo: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,279,113096,0,2
|cFFFFD200Profesión: |rIngeniería,280,109183,0,3
|cFFFFD200Tienda de Blizzard|r,281,112324,0,7
|cFFFFD200Misión de la fortaleza|r,282,118427,0,0
"|cFFFFD200Misión: |rAdiós, Pezqueñín|n|cFFFFD200Zona: |rAzshara",283,53057,0,1
|cFFFFD200Misión: |rLa prueba de campeones|n|cFFFFD200Zona: |rValle Sombraluna,285,119144,0,1
|cFFFFD200Botín:|r Basten|n|cFFFFD200Zona:|r Gorgrond,286,119432,0,0
|cFFFFD200Botín:|r Retuercealmas Torek|n|cFFFFD200Zona: |rValle Sombraluna,287,119178,0,0
|cFFFFD200Tesoro: |rBotas humeantes de Deceptia |n|cFFFFD200Zona: |rTalador,289,108743,0,0
|n,290,110586,2,0
|cFFFFD200Vendedor:|r Beska Colmirrojo|n|cFFFFD200Zona:|r Lanza de Guerra|n|cFFFFD200Facción: |rOrcos Lobo Gélido - Honorado|n|cFFFFD200Costo: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,293,115468,4,2
|cFFFFD200Misión:|r Los diamantes son para siempre|n|cFFFFD200Zona: |rCresta Pirofrío,294,115503,0,1
|cFFFFD200Tesoro:|r Enjambre prendepantano|n|cFFFFD200Zona: |rValle Sombraluna,295,117550,0,0
|cFFFFD200Tesoro: |rHuevo de redmortal raro|n|cFFFFD200Zona: |rTalador,296,117569,0,0
|cFFFFD200Dado por: |rSoulare de Andorhal,297,117573,0,0
|cFFFFD200Botín: |rMaderafósil el Petrificado|n|cFFFFD200Zona: |rGorgrond,298,118221,0,0
|cFFFFD200Botín: |rCapitán Barbaférrea|n|cFFFFD200Zona: |rNagrand,299,118244,0,0
|cFFFFD200Misión:|r Furia de Pirofrío|n|cFFFFD200Zona: |rCresta Pirofrío,301,119145,0,1
|cFFFFD200Vendedor: |rKil'rip|n|cFFFFD200Zona: |rPuesto de venta|n|cFFFFD200Facción: |rOrcos Riecráneos - Honorado|n|cFFFFD200Costo: |r1250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,302,119160,4,2
,303,72222,2,-1
|cFFFFD200Botín:|r Gibblette el Cobarde|n|cFFFFD200Zona: |rCresta Pirofrío,304,72228,2,0
|cFFFFD200Vendedor:|r  Maaria|n|cFFFFD200Zona:|r Puesto de venta|n|cFFFFD200Facción:|r Defensa Sha'tari - Honorable,305,119182,4,2
|cFFFFD200Logro: |rEl maestro de juguetes|n|cFFFFD200Categoría: |rCaja de juguetes,306,119215,0,5
|cFFFFD200Edificio de la fortaleza:|r Sagrario del Gladiador|n,307,119217,0,0
|cFFFFD200Edificio de la fortaleza:|r Sagrario del Gladiador|n|n,308,119218,0,0
|cFFFFD200Tesoro: |rTesoro de los Gran Magullador|n|cFFFFD200Zona: |rEl Coliseo,309,119219,0,0
,310,119220,2,-1
,311,119221,2,-1
|cFFFFD200Vendedor:|r  Maaria|n|cFFFFD200Zona:|r Puesto de venta|n|cFFFFD200Facción:|r Defensa Sha'tari - Reverenciado,312,119421,4,2
|cFFFFD200Tesoro:|r Caja de astrólogo|n|cFFFFD200Zona: |rValle Sombraluna,319,109739,0,0
|cFFFFD200Botín: |rEl Frente Ardiente|n|cFFFFD200Zona: |rTalador,320,116122,0,0
|cFFFFD200Vendedor: |rBenjamin Brode|n|cFFFFD200Costo: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,322,119212,0,2
|cFFFFD200Vendedor: |rBenjamin Brode|n|cFFFFD200Costo: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,324,119210,0,2
|cFFFFD200Botín: |rBashiok|n|cFFFFD200Zona: |rGorgrond,325,118222,0,0
|cFFFFD200Botín: |rLíder de guerra Tome|n|cFFFFD200Zona: |rNagrand,327,120276,0,0
|cFFFFD200Tesoro: |rCuerno de guerra del maestro de la arena|n|cFFFFD200Zona: |rCresta Pirofrío,328,108735,0,0
|cFFFFD200Botín: |rEco de Murmullo|n|cFFFFD200Zona: |rTalador,329,113670,0,0
|cFFFFD200Botín: |rHipnocroac|n|cFFFFD200Zona: |rValle Sombraluna,330,113631,0,0
|cFFFFD200Tesoro: |rCache del vindicador|n|cFFFFD200Zona: |rValle Sombraluna,331,113375,0,0
|cFFFFD200Tesoro: |rHuevo goren tibio|n|cFFFFD200Zona: |rGorgrond,332,118716,0,0
|cFFFFD200Botín: |rSulfúrico|n|cFFFFD200Zona: |rGorgrond,333,114227,0,0
|cFFFFD200Evento del mundo:|r Amor en el aire,334,116651,0,6
|cFFFFD200Evento del mundo: |rFiesta de la Cerveza|n|cFFFFD200Costo: |r100|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t,335,116758,0,6
|cFFFFD200Evento del mundo:|r El festín del Festival de Invierno,336,116763,0,6
|cFFFFD200Evento del mundo:|r La Generosidad del Peregrino,337,116400,0,6
|cFFFFD200Edificio de la fortaleza: |rPosada,338,118937,0,0
|cFFFFD200Edificio de la fortaleza: |rPosada,339,118938,0,0
|cFFFFD200Edificio de la fortaleza: |rPosada,340,119003,0,0
|cFFFFD200Edificio de la fortaleza: |rPosada,341,119039,0,0
|cFFFFD200Edificio de la fortaleza: |rPosada,342,119083,0,0
|cFFFFD200Edificio de la fortaleza: |rPosada,343,72232,2,-1
|cFFFFD200Vendedor: |rMercader del Solsticio de Verano|n|cFFFFD200Costo: |r500|TINTERFACE\ICONS\INV_SUMMERFEST_FIREFLOWER.BLP:0|t|n,344,116440,0,2
|cFFFFD200Vendedor: |rMercader del Solsticio de Verano|n|cFFFFD200Costo: |r350|TINTERFACE\ICONS\INV_SUMMERFEST_FIREFLOWER.BLP:0|t,345,116435,0,6
|cFFFFD200Evento del mundo: |rFiesta de la Cerveza|n|cFFFFD200Costo: |r200|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t,346,116757,0,6
|cFFFFD200Evento del mundo:|r El festín del Festival de Invierno,347,116689,0,6
|cFFFFD200Evento del mundo:|r El festín del Festival de Invierno,348,116690,0,6
|cFFFFD200Evento del mundo:|r El festín del Festival de Invierno,349,116691,0,6
|cFFFFD200Evento del mundo:|r El festín del Festival de Invierno,350,116692,0,6
|cFFFFD200Misión:|r La furia de Socrethar|n,351,119134,0,1
|cFFFFD200Carterista|r|n,352,120857,2,0
|cFFFFD200Edificio de la fortaleza: |rPosada,357,119092,0,0
|cFFFFD200Logro: |rCaída de Theramore|n|cFFFFD200Categoría: |rProezas de fuerza,359,89205,2,5
|cFFFFD200Profesión: |rIngeniería,360,108745,0,3
|cFFFFD200Logro: |rUn raro viaje interdimensional|n|cFFFFD200Categoría: |rCalabozos y bandas,361,122293,0,5
|cFFFFD200Botín: |rMayordomo Corzocelada|n|cFFFFD200Zona: |rTierras de Fuego|n|cFFFFD200Clase: |rdruida,365,122304,0,0
,366,122283,6,-1
|cFFFFD200Evento del mundo:|r El festín del Festival de Invierno,367,116456,0,6
|cFFFFD200Logro: |rCorredor acaparador de la Luna Negra|n|cFFFFD200Categoría: |rFeria de la Luna Negra,368,122129,0,5
|cFFFFD200Logro: |rAndarín: oro|n|cFFFFD200Categoría: |rFeria de la Luna Negra,369,122126,0,5
