Name_lang,ID,ClassMask,TrackingQuestID,Flags,TransmogSetGroupID,ItemNameDescriptionID,ParentTransmogSetID,CompleteWorldStateID,ExpansionID,PatchIntroduced,UiOrder,ConditionID
Одеяния избранных мертвецов,175,3592,45226,2,47,13193,0,1,6,70100,8551,0
Одеяния избранных мертвецов,176,3592,45227,2,47,2015,175,1,6,70100,8552,0
Одеяния избранных мертвецов,177,3592,45228,2,47,13145,175,1,6,70100,8553,0
Одеяния избранных мертвецов,178,3592,45229,2,47,1641,175,1,6,70100,8550,0
Кольчужные доспехи избранных мертвецов,179,4164,45230,2,47,13193,0,1,6,70100,8551,0
Кольчужные доспехи избранных мертвецов,180,4164,45231,2,47,2015,179,1,6,70100,8552,0
Кольчужные доспехи избранных мертвецов,181,4164,45232,2,47,13145,179,1,6,70100,8553,0
Кольчужные доспехи избранных мертвецов,182,4164,45233,2,47,1641,179,1,6,70100,8550,0
Траурные латы избранных мертвецов,183,35,45234,2,47,13193,0,1,6,70100,8551,0
Траурные латы избранных мертвецов,184,35,45235,2,47,2015,183,1,6,70100,8552,0
Траурные латы избранных мертвецов,185,35,45236,2,47,13145,183,1,6,70100,8553,0
Траурные латы избранных мертвецов,186,35,45237,2,47,1641,183,1,6,70100,8550,0
Плетеный доспех жуткого гладиатора,187,4,45583,16,9,13304,286,1,4,50003,4580,0
Доспех жуткого гладиатора из драконьей шкуры,188,1024,45584,16,9,13304,281,1,4,50003,4580,0
Жуткий латный доспех жуткого гладиатора,189,32,45585,16,9,13304,285,1,4,50003,4580,0
Доспех жуткого гладиатора из ткани Скверны,190,256,45593,16,9,13304,283,1,4,50003,4580,0
Покрытый железом доспех жуткого гладиатора,191,512,45594,16,9,13304,1059,1,4,50003,4580,0
Кожаный доспех жуткого гладиатора,192,8,45595,16,9,13304,280,1,4,50003,4580,0
Латный доспех жуткого гладиатора,193,1,45596,16,9,13304,278,1,4,50003,4580,0
Кольчатый доспех жуткого гладиатора,194,64,45597,16,9,13304,284,1,4,50003,4580,0
Атласный доспех жуткого гладиатора,195,16,45598,16,9,13304,282,1,4,50003,4580,0
Чешуйчатый доспех жуткого гладиатора,196,2,45599,16,9,13304,277,1,4,50003,4580,0
Шелковый доспех жуткого гладиатора,197,128,45600,16,9,13304,276,1,4,50003,4580,0
Плетеный доспех бездушного гладиатора,198,4,45601,24,15,13301,0,1,4,50200,5220,0
Плетеный доспех бездушного гладиатора,199,4,45602,20,15,13301,0,1,4,50200,5220,0
Доспех бездушного гладиатора из драконьей шкуры,200,1024,45603,24,15,13301,0,1,4,50200,5220,0
Жуткий латный доспех бездушного гладиатора,201,32,45604,24,15,13301,0,1,4,50200,5220,0
Доспех бездушного гладиатора из ткани Скверны,202,256,45605,24,15,13301,0,1,4,50200,5220,0
Покрытый железом доспех бездушного гладиатора,203,512,45607,24,15,13301,0,1,4,50200,5220,0
Кожаный доспех бездушного гладиатора,204,8,45608,24,15,13301,0,1,4,50200,5220,0
Латный доспех бездушного гладиатора,205,1,45609,24,15,13301,0,1,4,50200,5220,0
Кольчатый доспех бездушного гладиатора,206,64,45610,24,15,13301,0,1,4,50200,5220,0
Атласный доспех бездушного гладиатора,207,16,45611,24,15,13301,0,1,4,50200,5220,0
Чешуйчатый доспех бездушного гладиатора,208,2,45612,24,15,13301,0,1,4,50200,5220,0
Шелковый доспех бездушного гладиатора,209,128,45613,24,15,13301,0,1,4,50200,5220,0
Доспех бездушного гладиатора из драконьей шкуры,210,1024,45617,20,15,13301,0,1,4,50200,5220,0
Жуткий латный доспех бездушного гладиатора,211,32,45616,20,15,13301,0,1,4,50200,5220,0
Доспех бездушного гладиатора из ткани Скверны,212,256,45618,20,15,13301,0,1,4,50200,5220,0
Покрытый железом доспех бездушного гладиатора,213,512,45619,20,15,13301,0,1,4,50200,5220,0
Кожаный доспех бездушного гладиатора,214,8,45620,20,15,13301,0,1,4,50200,5220,0
Латный доспех бездушного гладиатора,215,1,45621,20,15,13301,0,1,4,50200,5220,0
Кольчатый доспех бездушного гладиатора,216,64,45622,20,15,13301,0,1,4,50200,5220,0
Атласный доспех бездушного гладиатора,217,16,45623,20,15,13301,0,1,4,50200,5220,0
Чешуйчатый доспех бездушного гладиатора,218,2,45624,20,15,13301,0,1,4,50200,5220,0
Шелковый доспех бездушного гладиатора,219,128,45625,20,15,13301,0,1,4,50200,5220,0
Комплект стремительности Сербана,228,144,42778,1,0,7434,0,1,4,0,200,0
Родительский плетеный комплект,230,4,43136,3,7,8027,0,1,2,0,7100,0
Детский плетеный комплект,231,4,43197,1,6,7906,230,1,2,0,6600,0
Плетеный доспех гордого гладиатора,232,4,45884,20,14,13301,0,1,4,50400,5500,0
Доспех гордого гладиатора из драконьей шкуры,233,1024,45885,20,14,13301,0,1,4,50400,5500,0
Жуткий латный доспех гордого гладиатора,234,32,45886,20,14,13301,0,1,4,50400,5500,0
Доспех гордого гладиатора из ткани Скверны,235,256,45887,20,14,13301,0,1,4,50400,5500,0
Покрытый железом доспех гордого гладиатора,236,512,45888,20,14,13301,0,1,4,50400,5500,0
Кожаный доспех гордого гладиатора,237,8,45889,20,14,13301,0,1,4,50400,5500,0
Латный доспех гордого гладиатора,238,1,45891,20,14,13301,0,1,4,50400,5500,0
Кольчатый доспех гордого гладиатора,239,64,45892,20,14,13301,0,1,4,50400,5500,0
Атласный доспех гордого гладиатора,240,16,45893,20,14,13301,0,1,4,50400,5500,0
Чешуйчатый доспех гордого гладиатора,241,2,45894,20,14,13301,0,1,4,50400,5500,0
Шелковый доспех гордого гладиатора,242,128,45895,20,14,13301,0,1,4,50400,5500,0
Плетеный доспех гордого гладиатора,243,4,45896,24,14,13301,0,1,4,50400,5500,0
Доспех гордого гладиатора из драконьей шкуры,244,1024,45897,24,14,13301,0,1,4,50400,5500,0
Жуткий латный доспех гордого гладиатора,245,32,45898,24,14,13301,0,1,4,50400,5500,0
Доспех гордого гладиатора из ткани Скверны,246,256,45899,24,14,13301,0,1,4,50400,5500,0
Покрытый железом доспех гордого гладиатора,247,512,45900,24,14,13301,0,1,4,50400,5500,0
Кожаный доспех гордого гладиатора,248,8,46315,24,14,13301,0,1,4,50400,5500,0
Латный доспех гордого гладиатора,249,1,45901,24,14,13301,0,1,4,50400,5500,0
Кольчатый доспех гордого гладиатора,250,64,45903,24,14,13301,0,1,4,50400,5500,0
Атласный доспех гордого гладиатора,251,16,45907,24,14,13301,0,1,4,50400,5500,0
Чешуйчатый доспех гордого гладиатора,252,2,45911,24,14,13301,0,1,4,50400,5500,0
Шелковый доспех гордого гладиатора,253,128,45912,24,14,13301,0,1,4,50400,5500,0
Плетеный доспех деспотичного гладиатора,254,4,45935,24,16,13301,0,1,4,50100,4960,0
Доспех деспотичного гладиатора из драконьей шкуры,255,1024,45936,24,16,13301,0,1,4,50100,4960,0
Жуткий латный доспех деспотичного гладиатора,256,32,45937,24,16,13301,0,1,4,50100,4960,0
Доспех деспотичного гладиатора из ткани Скверны,257,256,45938,24,16,13301,0,1,4,50100,4960,0
Атласный доспех деспотичного гладиатора,258,16,45939,24,16,13301,0,1,4,50100,4960,0
Покрытый железом доспех деспотичного гладиатора,259,512,45940,24,16,13301,0,1,4,50100,4960,0
Кожаный доспех деспотичного гладиатора,260,8,45942,24,16,13301,0,1,4,50100,4960,0
Латный доспех деспотичного гладиатора,261,1,45943,24,16,13301,0,1,4,50100,4960,0
Шаманский кольчатый доспех деспотичного гладиатора,262,64,45944,24,16,13301,0,1,4,50100,4960,0
Чешуйчатый доспех деспотичного гладиатора,263,2,45945,24,16,13301,0,1,4,50100,4960,0
Шелковый доспех деспотичного гладиатора,264,128,45946,24,16,13301,0,1,4,50100,4960,0
Плетеный доспех деспотичного гладиатора,265,4,45947,20,16,13301,0,1,4,50100,4960,0
Доспех деспотичного гладиатора из драконьей шкуры,266,1024,45948,20,16,13301,0,1,4,50100,4960,0
Жуткий латный доспех деспотичного гладиатора,267,32,45949,20,16,13301,0,1,4,50100,4960,0
Доспех деспотичного гладиатора из ткани Скверны,268,256,45950,20,16,13301,0,1,4,50100,4960,0
Покрытый железом доспех деспотичного гладиатора,269,512,45951,20,16,13301,0,1,4,50100,4960,0
Кожаный доспех деспотичного гладиатора,270,8,45952,20,16,13301,0,1,4,50100,4960,0
Латный доспех деспотичного гладиатора,271,1,45953,20,16,13301,0,1,4,50100,4960,0
Кольчатый доспех деспотичного гладиатора,272,64,45954,20,16,13301,0,1,4,50100,4960,0
Атласный доспех деспотичного гладиатора,273,16,45955,20,16,13301,0,1,4,50100,4960,0
Чешуйчатый доспех деспотичного гладиатора,274,2,45956,20,16,13301,0,1,4,50100,4960,0
Шелковый доспех деспотичного гладиатора,275,128,45957,20,16,13301,0,1,4,50100,4960,0
Шелковый доспех злонравного гладиатора,276,128,45958,16,9,13301,0,1,4,50003,4760,0
Чешуйчатый доспех злонравного гладиатора,277,2,45959,16,9,13301,0,1,4,50003,4760,0
Латный доспех злонравного гладиатора,278,1,45960,16,9,13301,0,1,4,50003,4760,0
Покрытый железом доспех злонравного гладиатора,279,512,0,18,9,3859,1059,1,4,50003,4762,0
Кожаный доспех злонравного гладиатора,280,8,45962,16,9,13301,0,1,4,50003,4760,0
Доспех злонравного гладиатора из драконьей шкуры,281,1024,45963,16,9,13301,0,1,4,50003,4760,0
Атласный доспех злонравного гладиатора,282,16,45964,16,9,13301,0,1,4,50003,4760,0
Доспех злонравного гладиатора из ткани Скверны,283,256,45965,16,9,13301,0,1,4,50003,4760,0
Кольчатый доспех злонравного гладиатора,284,64,45966,16,9,13301,0,1,4,50003,4760,0
Жуткий латный доспех злонравного гладиатора,285,32,45967,16,9,13301,0,1,4,50003,4760,0
Плетеный доспех злонравного гладиатора,286,4,45968,16,9,13301,0,1,4,50003,4760,0
,287,0,46003,17,0,0,0,1,4,60001,4700,0
,288,0,46004,25,0,0,0,1,4,50200,4980,0
,289,0,46005,21,0,0,0,1,4,50200,4980,0
,290,0,46007,21,0,0,0,1,4,50400,5500,0
,291,0,46009,25,0,0,0,1,4,50400,4980,0
,292,0,46018,25,0,0,0,1,4,50300,5220,0
,293,0,46019,21,0,0,0,1,4,50300,5220,0
Освященная броня повелителя имирьяров,298,1,0,0,35,13292,655,1,2,30300,2770,0
Одежды Очистителя,308,16,0,0,8,13193,0,1,6,70001,8751,0
Одежды Очистителя,309,16,0,0,8,2015,308,1,6,70001,8752,0
Регалии экзорциста,310,16,0,0,10,13193,0,1,4,50200,5220,0
Одежды Очистителя,311,16,0,0,8,13145,308,1,6,70001,8753,0
Наследие Аз'Акира,315,256,0,0,8,13193,0,1,6,70001,8751,0
Наследие Аз'Акира,316,256,0,0,8,2015,315,1,6,70001,8752,0
Наследие Аз'Акира,321,256,0,0,8,13145,315,1,6,70001,8753,0
Одежды Очистителя,322,16,0,0,8,1641,308,1,6,70001,8750,0
Наряд благочестия,323,16,0,0,28,13193,0,1,5,60200,6950,0
Наряд благочестия,324,16,0,0,28,2015,323,1,5,60200,7050,0
Наряд благочестия,325,16,0,0,28,13145,323,1,5,60200,7200,0
Облачение жреца душ,327,16,0,0,29,13193,0,1,5,60001,6700,0
Регалии говорящего с ветром,328,64,0,0,29,2015,418,1,5,60001,6850,0
Облачение жреца душ,329,16,0,0,29,13145,327,1,5,60001,7000,0
Регалии верховного жреца,330,16,0,0,49,0,0,1,6,70001,8400,0
Регалии прославленной триады,331,16,0,0,30,13193,0,1,4,50400,5400,0
Регалии прославленной триады,332,16,0,0,30,13145,331,1,4,50400,5660,0
Регалии прославленной триады,333,16,0,0,30,1641,331,1,4,50400,5280,0
Регалии экзорциста,334,16,0,0,10,2015,310,1,4,50200,5350,0
Регалии экзорциста,335,16,0,0,10,1641,310,1,4,50200,5020,0
Регалии змея-хранителя,336,16,0,0,31,13193,0,1,4,50003,4960,0
Регалии змея-хранителя,337,16,0,0,31,1641,336,1,4,50003,4830,0
Облачение огненной птицы,338,64,0,0,31,2015,427,1,4,50003,5090,0
Регалии гаснущего света,339,16,0,0,32,13193,0,1,3,40300,3970,0
Регалии гаснущего света,340,16,0,0,32,1641,339,1,3,40300,3840,0
Регалии гаснущего света,341,16,0,0,32,2015,339,1,3,40300,4100,0
Регалии очищающего пламени,342,16,0,0,33,13193,0,1,3,40200,3780,0
Регалии очищающего пламени,343,16,0,0,33,2015,342,1,3,40200,3910,0
Регалии переменчивости,344,16,0,0,34,13193,0,1,3,40000,3590,0
Регалии переменчивости,345,16,0,0,34,2015,344,1,3,40200,3720,0
Регалии послушника из Багрового Легиона,346,16,0,0,35,13293,0,1,2,30300,2510,0
Освященные регалии послушника из Багрового Легиона,347,16,0,0,35,13291,346,1,2,30300,2640,0
Освященные регалии послушника из Багрового Легиона,348,16,0,0,35,13292,346,1,2,30300,2770,0
Регалии Велена,349,16,0,4,36,13293,0,1,2,30200,2320,0
Регалии Забры,350,16,0,8,36,13293,0,1,2,30200,2320,0
Регалии отпущения грехов,351,16,0,0,39,13193,0,1,1,20100,1460,0
Облачение отпущения грехов,352,16,0,0,50,13305,0,1,1,20400,1540,0
Регалии аватары,353,16,0,0,40,13193,0,1,1,20003,1330,0
Регалии Воплощенного,354,16,0,0,41,13193,0,1,1,20000,1200,0
Ризы веры,355,16,0,2,42,13193,0,1,0,20000,920,0
Ризы превосходства,356,16,0,0,43,13193,0,1,0,10600,760,0
Ризы пророчества,357,16,0,0,44,13193,0,1,0,0,660,0
Облачение оракула,358,16,0,0,51,13193,0,1,0,10900,880,0
