SourceText_lang,ID,ItemID,Flags,SourceTypeEnum
"|cFFFFD200Торговец: |rОлут Пивобрюх, Рорк Остробород|n|cFFFFD200Зона: |rГрозовая гряда|n|cFFFFD200Цена: |r10|TINTERFACE\ICONS\INV_MISC_RUNE_14.BLP:0|t",34,43499,0,2
|cFFFFD200Источник: |rТерокк|n|cFFFFD200Зона: |rТероккарский лес,99,32782,0,0
|cFFFFD200Аукцион черного рынка|r,100,34499,0,2
|cFFFFD200Источник: |rНордскол – cлучайная добыча,101,37254,0,0
|cFFFFD200Промоакция|r,102,38301,0,7
"|cFFFFD200Достижение: |r""Ловец Монеток""|n|cFFFFD200Категория: |rРыбная ловля",103,44430,0,5
|cFFFFD200Событие:|r Зимний Покров,109,46709,0,6
|cFFFFD200Промоакция|r,110,49703,0,7
|cFFFFD200Промоакция|r,111,49704,2,7
"|cFFFFD200Задание: |r""Плач Мурадина""|n|cFFFFD200Зона: |rцитадель Ледяной Короны",112,52201,0,1
"|cFFFFD200Задание: |r""Возмездие Сильваны""|n|cFFFFD200Зона: |rцитадель Ледяной Короны",114,52253,0,1
|cFFFFD200Профессия: |rархеология,116,64358,0,3
|cFFFFD200Профессия: |rархеология,117,64361,0,3
|cFFFFD200Профессия: |rархеология,118,64373,0,3
|cFFFFD200Профессия: |rархеология,119,64383,0,3
|cFFFFD200Профессия: |rархеология,120,64456,0,3
|cFFFFD200Профессия: |rархеология,121,64481,0,3
|cFFFFD200Профессия: |rархеология,122,64482,0,3
|cFFFFD200Профессия: |rархеология,123,64646,0,3
|cFFFFD200Профессия: |rархеология,124,64881,0,3
|cFFFFD200Торговец: |rМелиош|n|cFFFFD200Зона: |rОскверненный лес|n|cFFFFD200Фракция: |rДревобрюхи – превознесение|n|cFFFFD200Цена: |r75|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,125,66888,4,2
"|cFFFFD200Событие: |rДетская неделя|n|cFFFFD200Торговец: |rБухс Забабахс, Крэггл Головодерг|n|cFFFFD200Зона: |rОргриммар, Штормград|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t",126,69895,0,2
|cFFFFD200Промоакция|r,127,72159,0,7
|cFFFFD200Промоакция|r,128,79769,0,7
|cFFFFD200Источник: |rЗей Изгой|n|cFFFFD200Зона: |rвершина Кунь-Лай,129,86581,0,0
|cFFFFD200Источник: |rНессос Прозорливый|n|cFFFFD200Зона: |rвершина Кунь-Лай,131,72224,2,0
|cFFFFD200Источник: |rМолдо Одноглазый|n|cFFFFD200Зона: |rВечноцветущий дол,132,86586,0,0
|cFFFFD200Источник: |rАхон Странствующая|n|cFFFFD200Зона: |rвершина Кунь-Лай,133,86588,0,0
|cFFFFD200Источник: |rАй-Ли Небесное Зеркало|n|cFFFFD200Зона: |rЖуткие пустоши,134,86589,0,0
|cFFFFD200Источник: |rАй-Жань Летящее Облако|n|cFFFFD200Зона: |rВечноцветущий дол,135,72229,2,0
|cFFFFD200Источник: |rБонобос|n|cFFFFD200Зона: |rдолина Четырех Ветров,136,72227,2,0
|cFFFFD200Источник: |rИк-Ик Проворный|n|cFFFFD200Зона: |rЖуткие пустоши,137,86593,0,0
"|cFFFFD200Достижение: |r""Учимся у профессионалов""|n|cFFFFD200Категория: |rРыбная ловля",139,86596,0,5
"|cFFFFD200Достижение: |r""Пабам, пора по пабам""|n|cFFFFD200Категория: |rПандария",140,87528,0,5
|cFFFFD200Торговец: |rДжина Грязный Коготь|n|cFFFFD200Зона: |rдолина Четырех Ветров|n|cFFFFD200Фракция: |rЗемледельцы – превознесение|n|cFFFFD200Цена: |r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,142,90175,4,2
|cFFFFD200Событие: |rЗимний Покров,143,90883,0,6
|cFFFFD200Событие: |rЗимний Покров,144,90888,0,6
|cFFFFD200Торговец: |rГелвас Углешлюз|n|cFFFFD200Зона: |rостров Новолуния|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,145,90899,0,6
|cFFFFD200Добыча: |rОрсур|n|cFFFFD200Зона: |rПоместье Черного Ворона,147,72220,2,0
|cFFFFD200Источник: |rРа'ша|n|cFFFFD200Зона: |rостров Грома,148,72226,2,0
"|cFFFFD200Достижение: |r""Скрытое достижение, гейзер Тортоса""|n|cFFFFD200Категория: |rРейды Pandaria",151,98132,0,5
|cFFFFD200Источник: |rБрюхоног|n|cFFFFD200Зона: |rПрестол Гроз,152,98136,0,0
|cFFFFD200Торговец: |rОратор Гулан|n|cFFFFD200Зона: |rВневременный остров,153,72230,2,2
|cFFFFD200Торговец: |rТкач туманов Ку|n|cFFFFD200Зона: |rВневременый остров|n|cFFFFD200Фракция: |rИмператор Шаохао - уважение,154,103685,4,2
|cFFFFD200Источник: |rОбветренный обитатель скал|n|cFFFFD200Зона: |rВневременый остров,155,104262,0,0
|cFFFFD200Источник: |rЗащитник Черного Пламени|n|cFFFFD200Зона: |rВневременый остров,156,104302,0,0
|cFFFFD200Источник: |rВечный хранитель обжигающего огня|n|cFFFFD200Зона: |rВневременый остров,157,104309,0,0
|cFFFFD200Событие: |rЗимний Покров,158,104318,0,6
|cFFFFD200Торговец: |rторговцы в игровых зонах|n|cFFFFD200Цена: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,159,104323,0,2
|cFFFFD200Торговец: |rторговцы в игровых зонах|n|cFFFFD200Цена: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,160,104324,0,2
|cFFFFD200Источник: |rВерховный жрец Ордоса|n|cFFFFD200Зона: |rВневременый остров,161,72233,2,0
|cFFFFD200Источник: |rЯкур Ордосский|n|cFFFFD200Зона: |rВневременый остров,162,104331,0,0
|cFFFFD200Событие: |rярмарка Новолуния|n|cFFFFD200Источник: |rлунная волчица|n|cFFFFD200Зона: |rостров Новолуния,164,105898,0,6
"|cFFFFD200Источник: |rПроклятый корабль ""Вазувий""|n|cFFFFD200Зона: |rВневременый остров|n",165,104294,0,0
|cFFFFD200Событие:|r Падение Залазана,168,54653,2,6
|cFFFFD200Событие:|r Лунный фестиваль|n|n|cFFFFD200Торговец: |rФариэль Песнь Звезд|n|cFFFFD200Зона: |rЛунная поляна|n|cFFFFD200Цена: |r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t,169,90000,0,6
|cFFFFD200Торговец: |rторговцы в игровых зонах|n|cFFFFD200Цена: |r100|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t,170,90427,0,2
"|cFFFFD200Событие:|r Операция ""Гномреган""",180,54651,2,6
|cFFFFD200Добыча: |rНаследие древних,181,72223,2,1
|cFFFFD200Событие:|r Лунный фестиваль|n|n|cFFFFD200Торговец: |rФариэль Песнь Звезд|n|cFFFFD200Зона: |rЛунная поляна|n|cFFFFD200Цена: |r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t,182,89999,0,6
|cFFFFD200Торговец: |rторговцы в игровых зонах|n|cFFFFD200Цена: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,183,54343,0,2
|cFFFFD200Торговец: |rторговцы в игровых зонах|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,184,54438,0,2
|cFFFFD200Торговец: |rторговцы в игровых зонах|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,185,54437,0,2
|cFFFFD200Торговец: |rторговцы в игровых зонах|n|cFFFFD200Цена: |r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,186,44606,0,2
|cFFFFD200Торговец: |rторговцы в игровых зонах|n|cFFFFD200Цена: |r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,187,45057,0,2
|cFFFFD200Профессия: |rархеология,188,69776,0,3
|cFFFFD200Торговец: |rкавалер-дама Эвники Капсалис |n|cFFFFD200Зона: |rЛедяная корона,189,46843,0,2
|cFFFFD200Источник: |rХуггалон Смотритель Сердец|n|cFFFFD200Зона: |rТанлунские степи,190,90067,0,0
"|cFFFFD200Торговец: |rЛенни ""Ай"" Болит|n|cFFFFD200Зона: |rШтормград|n|cFFFFD200Цена: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|",191,97921,0,2
|cFFFFD200Торговец: |rТорговка праздника Огненного солнцеворота|n|cFFFFD200Зона: |rСтолицы|n|cFFFFD200Цена: |r350|TINTERFACE\ICONS\INV_SUMMERFEST_FIREFLOWER.BLP:0|t|n|n,192,34686,0,6
|cFFFFD200Торговец: |rТорговцы Хмельного фестиваля|n|cFFFFD200Цена: |r100|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t,193,33927,0,6
|cFFFFD200Торговец: |rСань Рыжая Чешуя|n|cFFFFD200Зона: |rНефритовый лес|n|cFFFFD200Фракция: |rорден Облачного Змея - почтение|n|cFFFFD200Цена: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,194,89222,4,2
|cFFFFD200Событие: |rЗимний Покров,195,37710,0,6
|cFFFFD200Профессия: |rинженерное дело,196,23767,0,3
"|cFFFFD200Задание: |r""Дым в небе""|n|cFFFFD200Зона: |rТанлунские степи",197,88589,0,1
|cFFFFD200Торговец: |rРуок Хищная Хватка|n|cFFFFD200Зона: |rЛедяная Корона,198,45021,0,2
|cFFFFD200Источник: |rОбшаривание карманов,199,36863,0,0
|cFFFFD200Торговец: |rИризи|n|cFFFFD200Зона: |rЛедяная Корона,200,45020,0,2
|cFFFFD200Торговец: |rНамь Железная Лапа|n|cFFFFD200Зона: |rдолина Четырех Ветров|n|cFFFFD200Цена: |r3|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t59|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t65|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,201,88801,0,2
|cFFFFD200Аукцион черного рынка|r,202,45063,0,2
|cFFFFD200Промоакция|r,203,69227,0,7
|cFFFFD200Торговец: |rСалли Шипяточек|n|cFFFFD200Зона: |rдолина Четырех Ветров|n|cFFFFD200Цена: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,204,88802,0,2
|cFFFFD200Добыча: |rКувшин гадости|n|cFFFFD200Торговец: |rТанак|n|cFFFFD200Зона: |rНизина Шолазар,205,44719,0,2
"|cFFFFD200Задание: |r""Защита будущего""|n|cFFFFD200Зона: |rостров Грома",206,95589,4,1
"|cFFFFD200Задание: |r""Живая кровь""|n|cFFFFD200Зона: |rостров Грома",207,95590,4,1
|cFFFFD200Торговец: |rРилли Веретень|n|cFFFFD200Зона: |rЛедяная Корона,208,45019,0,2
|cFFFFD200Профессия: |rинженерное дело (425),209,40895,0,3
|cFFFFD200Аукцион черного рынка|r,210,33219,0,2
"|cFFFFD200Задание: |r""Обещание золота""|n|cFFFFD200Зона: |rЖуткие пустоши",211,88417,0,1
|cFFFFD200Профессия: |rархеология,212,69777,0,3
"|cFFFFD200Задание: |r""Обезьяний идол""|n|cFFFFD200Зона: |rвершина Кунь-Лай",213,88385,0,1
|cFFFFD200Аукцион черного рынка|r,214,32542,0,2
|cFFFFD200Промоакция|r,215,54212,0,7
"|cFFFFD200Задание: |r""Крепость духа""|n|cFFFFD200Зона: |rТанлунские степи",216,88587,2,1
|cFFFFD200Торговец: |rДеррик Пегобород|n|cFFFFD200Зона: |rЛедяная Корона,217,45018,0,2
"|cFFFFD200Задание: |r""В западне""|n|cFFFFD200Зона: |rвершина Кунь-Лай",218,88579,0,1
"|cFFFFD200Задание: |r""Отчаяние Чжу""|n|cFFFFD200Зона: |rКрасарангские джунгли",219,88580,0,1
|cFFFFD200Источник: |rДоктор Теолен Крастинов|n|cFFFFD200Зона: |rНекроситет,220,88566,0,0
"|cFFFFD200Задание: |r""Катушки-покатушки""|n|cFFFFD200Зона: |rвершина Кунь-Лай",221,88531,0,1
"|cFFFFD200Задание: |r""Остальное – уже история""|n|cFFFFD200Зона: |rЛунная поляна",222,71259,0,1
|cFFFFD200Источник: |rcлучайная добыча,223,63269,0,0
|cFFFFD200Событие: |rярмарка Новолуния|n|cFFFFD200Источник: |rлунная волчица|n|cFFFFD200Зона: |rостров Новолуния,224,101571,0,6
|cFFFFD200Торговец: |rВарлан Высокая Ветвь|n|cFFFFD200Зона: |rОгненная передовая|n|cFFFFD200Цена: |r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,225,70159,0,2
|cFFFFD200Аукцион черного рынка|r,226,46780,0,2
|cFFFFD200Источник: |rcлучайная добыча,227,35275,0,0
|cFFFFD200Торговец: |rФрека Кровавый Топор|n|cFFFFD200Зона: |rЛедяная Корона,228,45014,0,2
|cFFFFD200Торговец: |rДжина Грязный Коготь|n|cFFFFD200Зона: |rдолина Четырех Ветров|n|cFFFFD200Фракция: |rЗемледельцы - почтение|n|cFFFFD200Цена: |r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,229,89869,4,2
"|cFFFFD200Задание: |r""Попомните гномскую доброту!""|n|cFFFFD200Зона: |rОстрогорье",230,30690,0,1
|cFFFFD200Добыча: |rгигантский дренорский моллюск |n|cFFFFD200Зона: |rхребет Ледяного Огня,231,108739,0,0
"|cFFFFD200Задание: |r""Бесчинствующие сурки""|n|cFFFFD200Зона: |rдолина Четырех Ветров",232,88370,0,1
|cFFFFD200Промоакция|r,233,71628,0,7
|cFFFFD200Торговец: |rСамамба|n|cFFFFD200Зона: |rЛедяная Корона,234,45015,0,2
|cFFFFD200Торговец: |rРавика|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,235,97942,0,2
"|cFFFFD200Задание: |r""Командир налетчиков Слован""|n|cFFFFD200Зона: |rКрасарангские джунгли",236,88387,0,1
|cFFFFD200Торговец: |rТреллис Утреннее Солнце|n|cFFFFD200Зона: |rЛедяная Корона,237,45017,0,2
"|cFFFFD200Задание: |r""Удача в пути""|n|cFFFFD200Зона: |rвершина Кунь-Лай",238,88381,0,1
|cFFFFD200Профессия: |rинженерное дело,239,17716,0,3
|cFFFFD200Торговец: |rСалли Шипяточек|n|cFFFFD200Зона: |rдолина Четырех Ветров|n|cFFFFD200Цена: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,240,91904,0,2
|cFFFFD200Торговец: |rкапрал Артур Флю|n|cFFFFD200Зона: |rЛедяная Корона,241,45011,0,2
"|cFFFFD200Задание: |r""Зарытое сокровище хозенов""|n|cFFFFD200Зона: |rКрасарангские джунгли",242,80822,0,1
|cFFFFD200Событие: |rЛюбовная лихорадка|n|cFFFFD200Источник: |rаптекарь Хаммел,243,50471,0,6
|cFFFFD200Торговец: |rДору Громовой Рог|n|cFFFFD200Зона: |rЛедяная Корона,244,45013,0,2
|cFFFFD200Торговец: |rПогг|n|cFFFFD200Зона: |rполуостров Тол Барад|n|cFFFFD200Фракция: |rбатальон Адского Крика – уважение|n|cFFFFD200Цена: |r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,245,64997,4,2
|cFFFFD200Торговец: |rинтендант Брейзи|n|cFFFFD200Зона: |rполуостров Тол Барад|n|cFFFFD200Фракция: |rзащитники Тол Барада – уважение|n|cFFFFD200Цена: |r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,246,63141,4,2
"|cFFFFD200Задание: |r""Мы во власти ненависти""|n|cFFFFD200Зона: |rТанлунские степи",247,88584,0,1
"|cFFFFD200Задание: |r""Желтый и красный дают оранжевый""|n|cFFFFD200Зона: |rдолина Четырех Ветров",248,88377,0,1
|cFFFFD200Торговец: |rЭлиза Киллиан|n|cFFFFD200Зона: |rЛедяная Корона,249,45016,0,2
|cFFFFD200Добыча: |rМешок рыбацких сокровищ,250,45984,0,0
|cFFFFD200Профессия: |rархеология,251,69775,0,3
|cFFFFD200Промоакция|r,252,69215,0,7
|cFFFFD200Аукцион черного рынка|r,253,35227,0,2
|cFFFFD200Торговец: |rРавика|n|cFFFFD200Цена: |r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,254,97919,0,2
|cFFFFD200Событие: |rЗимний Покров,255,17712,0,6
|cFFFFD200Профессия: |rинженерное дело,256,18660,0,3
|cFFFFD200Источник: |rОбшаривание карманов,257,36862,0,0
|cFFFFD200Торговец: |rРавика|n|cFFFFD200Цена: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,258,98552,0,2
|cFFFFD200Торговец: |rЧестер|n|cFFFFD200Зона: |rостров Новолуния,264,116139,0,6
"|cFFFFD200Событие: |rярмарка Новолуния|n|cFFFFD200Задание: |r""Нарушенные обещания",265,116067,0,6
|cFFFFD200Торговец: |rТорговцы Хмельного фестиваля|n|cFFFFD200Цена: |r200|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t,269,71137,0,6
|cFFFFD200Источник: |rКликкикс|n|cFFFFD200Зона: |rТаладор,270,116125,0,0
|cFFFFD200Источник: |rИггдрел|n|cFFFFD200Зона: |rДолина Призрачной Луны,271,113570,0,0
|cFFFFD200Источник: |rБездыханный|n|cFFFFD200Зона: |rхребет Ледяного Огня,272,111476,0,0
"|cFFFFD200Событие: |rярмарка Новолуния|n|cFFFFD200Достижение: |r""Род Алисразор""",273,116115,0,6
|cFFFFD200Событие: |rярмарка Новолуния|n|cFFFFD200Торговец: |rКарл Добровысь|n|cFFFFD200Зона: |rостров Новолуния|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,275,75042,0,6
Это тайна!,278,118191,2,0
|cFFFFD200Торговец: |rКонтрабандист|n|cFFFFD200Зона: |rПики Арака|n|cFFFFD200Цена: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,279,113096,0,2
|cFFFFD200Профессия: |rинженерное дело,280,109183,0,3
|cFFFFD200 Магазин Blizzard|r,281,112324,0,7
|cFFFFD200Задание гарнизона|r,282,118427,0,0
"|cFFFFD200Задание: |r""Прощай, рыбка""|n|cFFFFD200Зона: |rАзшара",283,53057,0,1
"|cFFFFD200Задание: |r""Испытание защитников""|n|cFFFFD200Зона: |rдолина Призрачной Луны",285,119144,0,1
|cFFFFD200Источник:|r Бастен|n|cFFFFD200Зона:|r Горгронд,286,119432,0,0
|cFFFFD200Источник:|r Исказитель душ Торек|n|cFFFFD200Зона:|r Долина Призрачной луны,287,119178,0,0
|cFFFFD200Добыча: |rТлеющие сапоги Жулии |n|cFFFFD200Зона: |rТаладор,289,108743,0,0
|n,290,110586,2,0
|cFFFFD200Торговец: |rБеска Красный Клык|n|cFFFFD200Зона: |rКопье Войны|n|cFFFFD200Фракция: |rКлан Северного Волка – уважение|n|cFFFFD200Цена: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,293,115468,4,2
"|cFFFFD200Задание: |r""Бриллианты вечны""|n|cFFFFD200Зона: |rхребет Ледяного Огня",294,115503,0,1
|cFFFFD200Добыча: |rУлей болотных светляков|n|cFFFFD200Зона: |rДолина Призрачной Луны,295,117550,0,0
|cFFFFD200Добыча: |rНеобычное яйцо смертоткача|n|cFFFFD200Зона: |rТаладор,296,117569,0,0
|cFFFFD200Добыча: |rСулар Андоральский,297,117573,0,0
|cFFFFD200Источник: |rКамнедрев Твердая Кора|n|cFFFFD200Зона: |rГоргронд,298,118221,0,0
|cFFFFD200Источник: |rКапитан Железнобород|n|cFFFFD200Зона: |rНагранд,299,118244,0,0
"|cFFFFD200Задание: |r""Гнев Ледяного Огня""|n|cFFFFD200Зона: |rхребет Ледяного Огня",301,119145,0,1
|cFFFFD200Торговец: |rРез'ак|n|cFFFFD200Зона: |rТорговая лавка|n|cFFFFD200Фракция: |rКлан Веселого Черепа - уважение|n|cFFFFD200Цена: |r1250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,302,119160,4,2
,303,72222,2,-1
|cFFFFD200Источник: |rГиблет Трусливый|n|cFFFFD200Зона: |rхребет Ледяного Огня,304,72228,2,0
|cFFFFD200Торговец:|r Маария|n|cFFFFD200Зона:|r Торговая лавка|n|cFFFFD200Фракция:|r Защитники Ша'тар - уважение,305,119182,4,2
"|cFFFFD200Достижение: |r""Повелитель игрушек""|n|cFFFFD200Категория: |rИгрушки",306,119215,0,5
|cFFFFD200Здание гарнизона:|r Святилище гладиатора|n,307,119217,0,0
|cFFFFD200Здание гарнизона:|r Святилище гладиатора|n|n,308,119218,0,0
|cFFFFD200Добыча: |rСокровище Верховного Молота|n|cFFFFD200Зона: |rКолизей,309,119219,0,0
,310,119220,2,-1
,311,119221,2,-1
|cFFFFD200Торговец:|r Маария|n|cFFFFD200Зона:|r Торговая лавка|n|cFFFFD200Фракция:|r Защитники Ша'тар - почтение,312,119421,4,2
|cFFFFD200Добыча: |rКоробка астролога|n|cFFFFD200Зона: |rДолина Призрачной Луны,319,109739,0,0
|cFFFFD200Источник: |rПылающая передовая|n|cFFFFD200Зона:|r Таладор|n,320,116122,0,0
|cFFFFD200Торговец: |rБенджамин Броуд|n|cFFFFD200Цена: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,322,119212,0,2
|cFFFFD200Торговец: |rБенджамин Броуд|n|cFFFFD200Цена: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,324,119210,0,2
|cFFFFD200Источник:|r Башиок|n|cFFFFD200Зона:|r Горгронд,325,118222,0,0
|cFFFFD200Источник: |rКомандир Тоум|n|cFFFFD200Зона: |rНагранд,327,120276,0,0
|cFFFFD200Добыча: |rбоевой горн распорядителя арены|n|cFFFFD200Зона: |rхребет Ледяного Огня,328,108735,0,0
|cFFFFD200Источник: |rЭхо Бормотуна|n|cFFFFD200Зона: |rТаладор,329,113670,0,0
|cFFFFD200Источник: |rГипножаба|n|cFFFFD200Зона: |rДолина Призрачной Луны,330,113631,0,0
|cFFFFD200Добыча: |rСундук воздаятеля|n|cFFFFD200Зона: |rДолина Призрачной Луны,331,113375,0,0
|cFFFFD200Добыча: |rТеплое яйцо горена|n|cFFFFD200Зона: |rГоргронд,332,118716,0,0
|cFFFFD200Источник:|r Сернеяр|n|cFFFFD200Зона:|r Горгронд,333,114227,0,0
|cFFFFD200Событие: |rЛюбовная лихорадка,334,116651,0,6
|cFFFFD200Событие: |rХмельной фестиваль|n|cFFFFD200Цена: |r100|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t,335,116758,0,6
|cFFFFD200Событие: |rЗимний Покров,336,116763,0,6
|cFFFFD200Событие: |rПиршество странников,337,116400,0,6
|cFFFFD200Здание гарнизона: |rТаверна,338,118937,0,0
|cFFFFD200Здание гарнизона: |rТаверна,339,118938,0,0
|cFFFFD200Здание гарнизона: |rТаверна,340,119003,0,0
|cFFFFD200Здание гарнизона: |rТаверна,341,119039,0,0
|cFFFFD200Здание гарнизона: |rТаверна,342,119083,0,0
|cFFFFD200Здание гарнизона: |rТаверна,343,72232,2,-1
|cFFFFD200Торговец: |rТорговка праздника Огненного солнцеворота|n|cFFFFD200Цена: |r500|TINTERFACE\ICONS\INV_SUMMERFEST_FIREFLOWER.BLP:0|t|n,344,116440,0,2
|cFFFFD200Торговец: |rТорговка праздника Огненного солнцеворота|n|cFFFFD200Цена: |r350|TINTERFACE\ICONS\INV_SUMMERFEST_FIREFLOWER.BLP:0|t|n,345,116435,0,6
|cFFFFD200Событие: |rХмельной фестиваль|n|cFFFFD200Цена: |r200|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t,346,116757,0,6
|cFFFFD200Событие: |rЗимний Покров,347,116689,0,6
|cFFFFD200Событие: |rЗимний Покров,348,116690,0,6
|cFFFFD200Событие: |rЗимний Покров,349,116691,0,6
|cFFFFD200Событие: |rЗимний Покров,350,116692,0,6
|cFFFFD200Задание:|r Ярость Сокретара|n,351,119134,0,1
|cFFFFD200Обшаривание карманов|r|n,352,120857,2,0
|cFFFFD200Здание гарнизона: |rТаверна,357,119092,0,0
"|cFFFFD200Достижение: |r""Падение Терамора""|n|cFFFFD200Категория: |rВеликие подвиги",359,89205,2,5
|cFFFFD200Профессия: |rинженерное дело,360,108745,0,3
"|cFFFFD200Достижение: |r""Долгое и странное межпространственное путешествие""|n|cFFFFD200Категория: |rПодземелья и рейды",361,122293,0,5
|cFFFFD200Источник: |rМажордом Фэндрал Олений Шлем|n|cFFFFD200Зона: |rОгненные Просторы|n|cFFFFD200Класс: |rдруид,365,122304,0,0
,366,122283,6,-1
|cFFFFD200Событие:|r Зимний Покров,367,116456,0,6
"|cFFFFD200Достижение: |r""Лихач Новолуния""|n|cFFFFD200Категория: |rЯрмарка Новолуния",368,122129,0,5
"|cFFFFD200Достижение: |r""Непоседа: золото""|n|cFFFFD200Категория: |rЯрмарка Новолуния",369,122126,0,5
"|cFFFFD200Достижение: |r""Энерготрон: золото""|n|cFFFFD200Категория: |rЯрмарка Новолуния",371,122120,0,5
"|cFFFFD200Достижение: |r""Командир танка""|n|cFFFFD200Категория: |rярмарка Новолуния",372,122122,0,5
"|cFFFFD200Достижение: |r""Триумфальный кольцеметатель""|n|cFFFFD200Категория: |rЯрмарка Новолуния",373,122123,0,5
|cFFFFD200Задание:|r Кристально чистые кристаллы|n|cFFFFD200Зона: |rШтормград|n|cFFFFD200Зона: |rОргриммар,374,122674,0,1
