Name_lang,Description_lang,ID,GarrTalentTreeID,Tier,UiOrder,IconFileDataID,PlayerConditionID,GarrAbilityID,Flags,TalentType,PrerequisiteTalentID,ResearchCostSource,ActiveDurationSecs,GarrTalentSocketPropertiesID
Хмелеварня,"Раз в день предоставляет возможность отхлебнуть из булькающего бочонка в таверне Буйных Портеров. 

Данное действие позволит получить бонусы, которые помогут при выполнении заданий на Расколотых островах.",254,4,1,0,651573,41955,0,0,0,0,0,0,0
Паломничество,Дает шанс получить снаряжение или вооружение для защитников при успешном выполнении задания.,255,4,2,1,775462,41958,785,0,0,0,0,0,0
Единение с судьбой,Позволяет разместить заказ на 1 из 3 доступных еженедельно печатей сломанной судьбы в обмен на ресурсы оплота класса.,256,4,4,0,656322,41960,0,0,0,0,0,0,0
Благоволение небес,"Позволяет вербовать Небожителей. 

Небожители обладают случайной специализацией монаха и могут противостоять |C00b3ffffбоссам|R, а также использовать способность:

|TInterface\ICONS\INV_CELESTIALSERPENTMOUNT.BLP:20:20:0:0|t |Cffffffff""Эхо Небожителя""|R
$@garrabdesc749",257,4,4,1,656166,41960,0,0,0,0,0,0,0
Легендарные кулаки,Увеличивает количество доступных для использования легендарных предметов на ${$a898}.,258,4,5,0,606548,41961,0,0,0,0,0,0,0
Милость Элуны,"Повышает вероятность получения улучшенных до редкого или эпического качества предметов за выполнение заданий, которые нельзя повторить.",347,107,0,0,236151,41962,0,0,0,0,0,0,0
Рекультивация,Дает шанс получить снаряжение или вооружение для защитников при успешном выполнении задания.,348,107,2,1,1033478,41958,787,0,0,0,0,0,0
Походный облик,"Позволяет задействовать для всех заданий способность ""Походный облик"", сокращающую время выполнения заданий на ${100-$a715*100}%.",349,107,1,1,132144,41955,592,0,0,0,0,0,0
Спячка,"Увеличивает максимальное количество отрядов древней Рощи Снов, дочерей Кенария, друидов-медведей и хранителей рощи на ${$a900}.",350,107,2,0,132136,41958,753,0,0,0,0,0,0
Смеющиеся сестры,Новоприбывшие древни Рощи Снов становятся дочерьми Кенария; вероятность успеха при выполнении заданий для них повышается на ${$a679-$a678}%.,351,107,3,0,136021,41959,0,0,0,0,0,0,0
Сила леса,"Новоприбывшие друиды-медведи становятся хранителями рощи и могут использовать способность:

|TInterface\ICONS\ABILITY_DRUID_FLOURISH.BLP:20:20:0:0|t |Cffffffff""Буйный рост""|R
$@garrabdesc558",352,107,3,1,132113,41959,0,0,0,0,0,0,0
Корни,"Позволяет задействовать способность ""Корни"", повышающую вероятность успеха при выполнении первого задания за день на ${$a714}%, если в этом задании участвуют |C00b3ffffприслужники|R.",353,107,0,1,134412,41962,591,0,0,0,0,0,0
Вечнозеленый,"Открывает доступ к двум участкам плодородной земли, на которых вы можете высаживать растения и собирать урожай, каждые 3 дня получая полезные предметы для использования на Расколотых островах.",354,107,1,0,612099,41955,0,0,0,0,0,0,0
Избранник Элуны,Позволяет разместить заказ на 1 из 3 доступных еженедельно печатей сломанной судьбы в обмен на ресурсы оплота класса.,355,107,4,0,611423,41960,0,0,0,0,0,0,0
Древо войны,"Позволяет вырастить древо войны.

Древа войны обладают случайной специализацией друида и могут противостоять |C00b3ffffбоссам|R, а также использовать способность:

|TInterface\ICONS\INV_PET_ANCIENTPROTECTOR.BLP:20:20:0:0|t |Cffffffff""Сила Древних""|R
$@garrabdesc435",356,107,4,1,874857,41960,0,0,0,0,0,0,0
Легенды природы,Увеличивает количество доступных для использования легендарных предметов на ${$a898}.,357,107,5,0,1045105,41961,0,0,0,0,0,0,0
Темная сделка,"Повышает вероятность получения улучшенных до редкого или эпического качества предметов за выполнение заданий, которые нельзя повторить.",358,110,0,0,538039,41962,0,0,0,0,0,0,0
Призыв стража ужаса,"Позволяет задействовать способность ""Призыв стража ужаса"", повышающую вероятность успеха при выполнении первого задания за день на ${$a616}%.",359,110,0,1,615103,41962,500,0,0,0,0,0,0
Ритуал призыва,"Позволяет зайдествовать способность ""Ритуал призыва"", сокращающую время выполнения всех заданий на ${100-$a615*100}%.",360,110,1,1,136194,41955,499,0,0,0,0,0,0
Тренировочная площадка,"Увеличивает максимальное количество отрядов бесов, диких бесов, послушников и заклинателей на ${$a614}.",361,110,2,0,538442,41958,498,0,0,0,0,0,0
Темная искусность,"Новоприбывшие послушники становятся заклинателями Совета Мрачной Жатвы и могут использовать способность:

|TInterface\ICONS\ABILITY_WARLOCK_INFERNOGREEN.BLP:20:20:0:0|t |Cffffffff""Дождь огня Скверны""|R
$@garrabdesc485",362,110,3,1,236295,41959,0,0,0,0,0,0,0
Жуткий урожай,"Вы получаете ресурсы оплота класса за выполнение локальных заданий, если вас сопровождает боевой спутник.",363,110,4,1,537517,41960,746,0,0,0,0,0,0
Пакт Тьмы,Позволяет размещать заказы на снаряжение или вооружение для защитников в обмен на ресурсы оплота класса.,364,110,2,1,1032479,41958,0,0,0,0,0,0,0
Гримуар рабства,"Новоприбывшие бесы становятся дикими бесами и могут использовать способность:

|TInterface\ICONS\SPELL_SHADOW_ANTISHADOW.BLP:20:20:0:0|t |Cffffffff""Демонический пакт""|R
$@garrabdesc497",365,110,3,0,460694,41959,0,0,0,0,0,0,0
Демоническое подношение,"Предоставляет возможность совершить ритуал рока, позволяющий вам и четверым вашим союзникам призывать могущественных демонов, чтобы отыскать магические усиления и сокровища демонов.",366,110,1,0,460696,41955,0,0,0,0,0,0,0
Семя порчи,Повышает вероятность успеха при выполнении заданий с |C00b3ffffприслужниками|R на ${$a1516}%.,367,110,4,0,136193,41960,1137,0,0,0,0,0,0
Легенды Скверны,Увеличивает количество доступных для использования легендарных предметов на ${$a898}.,368,110,5,0,615096,41961,0,0,0,0,0,0,0
Частые улучшения,"Повышает вероятность получения улучшенных до редкого или эпического качества предметов за выполнение заданий, которые нельзя повторить.",369,113,0,0,132168,41962,0,0,0,0,0,0,0
Дальний бой,"Позволяет задействовать способность ""Дальний бой"", повышающую вероятность успеха при выполнении первого задания за день на ${$a707}%.",370,113,0,1,1392555,41962,584,0,0,0,0,0,0
Отрыв,"Позволяет задействовать способность ""Отрыв"", повышающую вероятность успеха при выполнении заданий с |C00b3ffffпрепятствиями|R на ${$a787}%.",371,113,1,1,132294,41955,661,0,0,0,0,0,0
Крепкие палатки,"Увеличивает максимальное количество отрядов лучников, снайперов, звероловов и землепроходцев на ${$a708}.",372,113,2,0,236200,41958,585,0,0,0,0,0,0
Острый глаз,Новоприбывшие лучники становятся незримыми стрелками; вероятность успеха при выполнении заданий для них повышается на ${$a634-$a633}%.,373,113,3,0,132177,41959,0,0,0,0,0,0,0
Дикий зов,"Новоприбывшие звероловы становятся землепроходцами и могут использовать способность:

|TInterface\ICONS\SPELL_FIRE_FLARE.BLP:20:20:0:0|t |Cffffffff""Осветительная ракета""|R
$@garrabdesc520",374,113,3,1,133208,41959,0,0,0,0,0,0,0
Орлы-помощники,Позволяет воспользоваться службой полетов на орлах над Расколотыми островами.,375,113,1,0,1392564,41955,0,0,0,0,0,0,0
Заготовка ресурсов,"Вы получаете ресурсы оплота класса за выполнение локальных заданий, если вас сопровождает боевой спутник.",376,113,4,1,135904,41960,786,0,0,0,0,0,0
Незримый путь,Позволяет разместить заказ на 1 из 3 доступных еженедельно печатей сломанной судьбы в обмен на ресурсы оплота класса.,377,113,4,0,461118,41960,0,0,0,0,0,0,0
Изготовление стрел,Позволяет размещать заказы на снаряжение или вооружение для защитников в обмен на ресурсы оплота класса.,378,113,2,1,236204,41958,0,0,0,0,0,0,0
Легенды дикой природы,Увеличивает количество доступных для использования легендарных предметов на ${$a898}.,379,113,5,0,538771,41961,0,0,0,0,0,0,0
Тайное происхождение,"Повышает вероятность получения улучшенных до редкого или эпического качества предметов за выполнение заданий, которые нельзя повторить.",380,116,0,0,252267,41962,0,0,0,0,0,0,0
Кольцо льда,"Позволяет задействовать способность ""Кольцо льда"", повышающую вероятность успеха при выполнении первого задания за день на ${$a710}%, если в этом задании участвуют |C00b3ffffприслужники|R.",381,116,0,1,135848,41962,587,0,0,0,0,0,0
Скачок,"Позволяет задействовать способность ""Скачок"", сокращающую время выполнения всех заданий на ${100-$a712*100}%.",382,116,1,1,135736,41955,589,0,0,0,0,0,0
Чародейская библиотека,"Увеличивает максимальное количество отрядов элементалей воды, чародейских големов, учеников Стражей Тирисфаля и заклинателей Кирин-Тора на ${$a711}.",383,116,2,0,354435,41958,588,0,0,0,0,0,0
Сила стихии,Новоприбывшие элементали воды становятся чародейскими големами; вероятность успеха при выполнении заданий для них повышается на ${$a677-$a676}%.,384,116,3,0,651082,41959,0,0,0,0,0,0,0
Высшее образование,"Новоприбывшие ученики Стражей Тирисфаля становятся заклинателями Кирин-Тора и могут использовать способность:

|TInterface\ICONS\SPELL_NATURE_ENCHANTARMOR.BLP:20:20:0:0|t |Cffffffff""Величие разума""|R
$@garrabdesc552",385,116,3,1,236225,41959,0,0,0,0,0,0,0
Нексус телепортации,"Позволяет пользоваться нексусом телепортации – системой порталов, расположенных в разных частях Расколотых островов, для быстрого перемещения по миру.",386,116,1,0,237509,41955,0,0,0,0,0,0,0
Тайная ворожба,Позволяет разместить заказ на 1 из 3 доступных еженедельно печатей сломанной судьбы в обмен на ресурсы оплота класса.,387,116,4,1,609814,41960,0,0,0,0,0,0,0
Непостижимая интуиция,"Вы получаете дополнительные ресурсы за выполнение заданий, если вас сопровождает боевой спутник.",388,116,4,0,610679,41960,1134,0,0,0,0,0,0
Чародейское оружие,Позволяет размещать заказы на снаряжение или вооружение для защитников в обмен на ресурсы оплота класса.,389,116,2,1,135752,41958,0,0,0,0,0,0,0
Легенды Стражей Тирисфаля,Увеличивает количество доступных для использования легендарных предметов на ${$a898}.,390,116,5,0,895887,41961,0,0,0,0,0,0,0
Благость Света,"Повышает вероятность получения улучшенных до редкого или эпического качества предметов за выполнение заданий, которые нельзя повторить.",391,119,0,0,589117,41962,0,0,0,0,0,0,0
Благословение королей,"Позволяет задействовать способность ""Благословение королей"", повышающую вероятность успеха при выполнении первого задания за день на ${$a718}%.",392,119,0,1,135993,41962,595,0,0,0,0,0,0
Благословение праведных,"Позволяет задействовать способность ""Благословение праведных"", повышающую вероятность успеха при выполнении заданий с |C00b3ffffприслужниками|R на ${$a716}%.",393,119,1,1,1030099,41955,593,0,0,0,0,0,0
Серебряный зов,"Увеличивает максимальное количество нанимаемых оруженосцев, щитоносцев, рыцарей и храмовников на ${$a717}.",394,119,2,0,236690,41958,594,0,0,0,0,0,0
Как один,Новоприбывшие оруженосцы становятся щитоносцами; вероятность успеха при выполнении заданий для них повышается на ${$a638-$a637}%.,395,119,3,0,1278391,41959,0,0,0,0,0,0,0
Храмовник из ордена Серебряной Длани,"Новоприбывшие рыцари ордена Серебряной Длани становятся храмовниками ордена Серебряной Длани и могут использовать способность

|TInterface\ICONS\SPELL_HOLY_HEROISM.BLP:20:20:0:0|t |Cffffffff""Стражи королей""|R
$@garrabdesc562",396,119,3,1,237547,41959,0,0,0,0,0,0,0
Скакун Серебряного Авангарда,"Позволяет раз в день использовать коновязь скакуна Серебряного Авангарда, чтобы призывать скакуна и некоторое время сражаться верхом.",397,119,1,0,1360759,41955,0,0,0,0,0,0,0
Праведное рвение,Позволяет разместить заказ на 1 из 3 доступных еженедельно печатей сломанной судьбы в обмен на ресурсы оплота класса.,398,119,4,1,135909,41960,0,0,0,0,0,0,0
Великий поход,"Вы получаете дополнительные ресурсы за выполнение заданий, если вас сопровождает боевой спутник.",399,119,4,0,1360760,41960,1132,0,0,0,0,0,0
Орала на мечи,Позволяет размещать заказы на снаряжение или вооружение для защитников в обмен на ресурсы оплота класса.,400,119,2,1,1030096,41958,0,0,0,0,0,0,0
Легенды праведников,Увеличивает количество доступных для использования легендарных предметов на ${$a898}.,401,119,5,0,135965,41961,0,0,0,0,0,0,0
Благосклонность Одина,"Повышает вероятность получения улучшенных до редкого или эпического качества предметов за выполнение заданий, которые нельзя повторить.",402,122,0,0,132275,41962,0,0,0,0,0,0,0
Ободряющий клич,"Позволяет задействовать способность ""Ободряющий клич"", повышающую вероятность успеха при выполнении первого задания за день на ${$a719}% за каждую единицу жизненных сил отрядов.",403,122,0,1,236317,41962,596,0,0,0,0,0,0
Форсированный марш,"Позволяет задействовать способность ""Форсированный марш"", сокращающую время выполнения всех заданий на ${100-$a720*100}%.",404,122,1,1,132277,41955,597,0,0,0,0,0,0
Неукротимая доблесть,"Увеличивает максимальное количество отрядов валарьяров-претендентов, закаленных бурей валарьяров, дев щита и валькир - дев щита на ${$a721}.",405,122,2,0,132351,41958,598,0,0,0,0,0,0
Испытание огнем,Новоприбывшие валарьяры-претенденты становятся закаленными бурей валарьярами; вероятность успеха при выполнении заданий для них повышается на ${$a725-$a722}%.,406,122,3,0,132346,41959,0,0,0,0,0,0,0
Вознесение,"Новоприбывшие девы щита становятся валькирами – девами щита и могут использовать способность:

|TInterface\ICONS\Ability_Paladin_TowerofLight.blp:20:20:0:0|t |Cffffffff""Полет валькиры""|R
$@garrabdesc601",407,122,3,1,132339,41959,0,0,0,0,0,0,0
За честь и славу,Дает вам доступ к сундуку с сокровищами Небесной Цитадели в Круге Славы. Вы сможете сразиться с другими воинами за право раз в неделю получать эти сокровища.,408,122,1,0,132334,41955,0,0,0,0,0,0,0
Трофеи войны,"Вы получаете ресурсы оплота класса за выполнение локальных заданий, если вас сопровождает боевой спутник.",409,122,4,1,236307,41960,747,0,0,0,0,0,0
Вихрь клинков,Повышает вероятность успеха при выполнении заданий с |C00b3ffffприслужниками|R на ${$a1514}%.,410,122,4,0,236303,41960,1136,0,0,0,0,0,0
Небесная кузня,Позволяет размещать заказы на снаряжение или вооружение для защитников в обмен на ресурсы оплота класса.,411,122,2,1,1357798,41958,0,0,0,0,0,0,0
Легенды Рагнарека,Увеличивает количество доступных для использования легендарных предметов на ${$a898}.,412,122,5,0,460957,41961,0,0,0,0,0,0,0
Полная готовность,"Повышает вероятность получения улучшенных до редкого или эпического качества предметов за выполнение заданий, которые нельзя повторить.",413,125,0,0,607854,41962,0,0,0,0,0,0,0
Охота,"Позволяет задействовать способность ""Охота"", повышающую вероятность успеха при выполнении первого задания за день на ${$a738}%.",414,125,0,1,1344654,41962,614,0,0,0,0,0,0
Коварное отступление,"Позволяет задействовать способность ""Коварное отступление"", повышающую вероятность успеха при выполнении заданий с |C00b3ffffприслужниками|R на ${$a740}%.",415,125,1,1,1348401,41955,616,0,0,0,0,0,0
Тренировочная площадка,"Увеличивает максимальное количество отрядов Пеплоустов-воинов, наг-мирмидонов, адептов иллидари и превращенных адептов иллидари на ${$a739}.",416,125,2,0,1380677,41958,615,0,0,0,0,0,0
Наги-мирмидоны,Новоприбывшие Пеплоусты-воины становятся нагами-мирмидонами; вероятность успеха при выполнении заданий для них повышается на ${$a728-$a726}%.,417,125,3,0,1391617,41959,0,0,0,0,0,0,0
Демоническая сила,"Новоприбывшие адепты иллидари становятся превращенными адептами иллидари и могут использовать способность:

|TInterface\ICONS\ABILITY_WARLOCK_SHADOWFURYTGA.BLP:20:20:0:0|t |Cffffffff""Облик демона""|R
$@garrabdesc606",418,125,3,1,1247262,41959,0,0,0,0,0,0,0
Круговерть Пустоты,"Предоставляет доступ к порталу в Круговерть Пустоты для призыва могущественного демона, победив которого, вы и ваши союзники сможете получить бонусы для защиты и (с некоторой вероятностью) сокровища.",419,125,1,0,134544,41955,0,0,0,0,0,0,0
Высокая боеготовность,Позволяет разместить заказ на 1 из 3 доступных еженедельно печатей сломанной судьбы в обмен на ресурсы оплота класса.,420,125,4,1,1392947,41960,0,0,0,0,0,0,0
"Гнев ""Молота Скверны""",Повышает вероятность успеха при выполнении заданий с |C00b3ffffприслужниками|R на ${$a716}%.,421,125,4,0,1247266,41960,1246,0,0,0,0,0,0
Оружие Скверны,Позволяет размещать заказы на снаряжение или вооружение для защитников в обмен на ресурсы оплота класса.,422,125,2,1,1380365,41958,0,0,0,0,0,0,0
Судьба демона,Увеличивает количество доступных для использования легендарных предметов на ${$a898}.,423,125,5,0,1247265,41961,0,0,0,0,0,0,0
Дар смерти,"Повышает вероятность получения улучшенных до редкого или эпического качества предметов за выполнение заданий, которые нельзя повторить.",424,128,0,0,1390941,41962,0,0,0,0,0,0,0
Стая,"Позволяет задействовать способность ""Стая"", повышающую вероятность успеха при выполнении первого задания за день вместе со стаей вурдалаков или упырей на ${$a755}%.",425,128,0,1,237511,41962,631,0,0,0,0,0,0
Поступь смерти,"Позволяет задействовать способность ""Поступь смерти"", повышающую вероятность успеха при выполнении заданий с |C00b3ffffпрепятствиями|R на ${$a754}%.",426,128,1,1,237561,41955,630,0,0,0,0,0,0
Зов могилы,"Увеличивает максимальное количество отрядов вурдалаков, упырей, рыцарей и опустошителей на ${$a753}.",427,128,2,0,1065381,41958,629,0,0,0,0,0,0
Квартал Мерзости,Новоприбывшие вурдалаки становятся упырями; вероятность успеха при выполнении заданий для них повышается на ${$a742-$a741}%.,428,128,3,0,1100170,41959,0,0,0,0,0,0,0
Жизнь в сражении,"Новоприбывшие рыцари Черного Клинка становятся опустошителями Черного Клинка. 

Опустошители Черного Клинка обучаются случайной специализации и могут противостоять |C00b3ffffбоссам|R.",429,128,3,1,1392551,41959,0,0,0,0,0,0,0
Темные всадники,"Позволяет раз в день использовать коновязь коня смерти, чтобы призывать коня смерти и некоторое время сражаться верхом.",430,128,1,0,524049,41955,0,0,0,0,0,0,0
Поднятие мертвых,"При успешном выполнении заданий вы можете получить груду костей и останков, из которых можно создавать поганищ.

Поганища на ${$a650}% повышают вероятность успеха при выполнении заданий с |C00b3ffffпрепятствиями|R, |C00b3ffffзаклинаниями|R или |C00b3ffffприслужниками|R, выбранными случайным образом. Поганища также могут использовать способность:

|TInterface\ICONS\SPELL_DEATHKNIGHT_EXPLODE_GHOUL.BLP:20:20:0:0|t |Cffffffff""Гнусная аберрация""|R
$@garrabdesc778",431,128,4,1,136187,41960,782,0,0,0,0,0,0
Право нечестивца,"Вы получаете дополнительные ресурсы за выполнение заданий, если вас сопровождает боевой спутник.",432,128,4,0,135775,41960,1133,0,0,0,0,0,0
Братья по оружию,Позволяет размещать заказы на снаряжение или вооружение для защитников в обмен на ресурсы оплота класса.,433,128,2,1,237512,41958,0,0,0,0,0,0,0
Легенды мертвых,Увеличивает количество доступных для использования легендарных предметов на ${$a898}.,434,128,5,0,879926,41961,0,0,0,0,0,0,0
Счастливая полоса,"Повышает вероятность получения улучшенных до редкого или эпического качества предметов за выполнение заданий, которые нельзя повторить.",435,131,0,0,418250,41962,0,0,0,0,0,0,0
Атака исподтишка,"Позволяет задействовать способность ""Атака исподтишка"", повышающую вероятность успеха при выполнении первого задания за день на ${$a769}%.",436,131,0,1,1373907,41962,643,0,0,0,0,0,0
Ликвидация,"Позволяет задействовать способность ""Ликвидация"", повышающую вероятность успеха при выполнении заданий с |C00b3ffffприслужниками|R на ${$a770}%.",437,131,1,1,236173,41955,644,0,0,0,0,0,0
Турнир с призами,"Увеличивает максимальное количество отрядов бандитов, воров, пиратов и дуэлянтов на ${$a771}.",438,131,2,0,1379239,41958,645,0,0,0,0,0,0
Непокорное наследие,"Новоприбывшие бандиты становятся ворами из братства Справедливости и могут использовать способность:

|TInterface\ICONS\INV_MISC_BAG_11.BLP:20:20:0:0|t |Cffffffff""Обшаривание карманов""|R
$@garrabdesc634",439,131,3,0,1373912,41959,0,0,0,0,0,0,0
Алые паруса,"Новоприбывшие пираты становятся Некоронованными-дуэлянтами и могут использовать способность:

|TInterface\ICONS\ABILITY_PARRY.BLP:20:20:0:0|t |Cffffffff""К бою!""|R
$@garrabdesc635",440,131,3,1,1269440,41959,0,0,0,0,0,0,0
Хранилище,"При успешном выполнении задания может добыть ваучер хранилища.

Ваучер позволяет раз в неделю получить случайную награду из хранилища Некоронованных, где собраны неслыханные богатства.",441,131,1,0,1269443,41955,789,0,0,0,0,0,0
Награда в конверте,"Вы получаете ресурсы оплота класса за выполнение локальных заданий, если вас сопровождает боевой спутник.",442,131,4,1,132092,41960,783,0,0,0,0,0,0
Грабеж,Позволяет разместить заказ на 1 из 3 доступных еженедельно печатей сломанной судьбы в обмен на ресурсы оплота класса.,443,131,4,0,1398087,41960,0,0,0,0,0,0,0
Контрабандист оружия,Позволяет размещать заказы на снаряжение или вооружение для защитников в обмен на ресурсы оплота класса.,444,131,2,1,840720,41958,0,0,0,0,0,0,0
Вооруженные до зубов,Увеличивает количество доступных для использования легендарных предметов на ${$a898}.,445,131,5,0,1398088,41961,0,0,0,0,0,0,0
Божественная судьба,"Повышает вероятность получения улучшенных до редкого или эпического качества предметов за выполнение заданий, которые нельзя повторить.",446,134,0,0,135976,41962,0,0,0,0,0,0,0
Ежедневные молитвы,"Позволяет задействовать способность ""Ежедневные молитвы"", повышающую вероятность успеха при выполнении первого задания за день на ${$a785}%.",447,134,0,1,237539,41962,659,0,0,0,0,0,0
Десятина,"Вы получаете ресурсы оплота класса за выполнение локальных заданий, если вас сопровождает боевой спутник.",448,134,4,1,1022951,41960,784,0,0,0,0,0,0
Совместное проживание,"Увеличивает максимальное количество отрядов послушников, идеалов, ревнителей и темных ревнителей на ${$a784}.",449,134,2,0,135946,41958,658,0,0,0,0,0,0
Дознание,Новоприбывшие послушники становятся идеалами; вероятность успеха при выполнении заданий для них повышается на ${$a774-$a773}%.,450,134,3,0,633042,41959,0,0,0,0,0,0,0
Темная ересь,"Новоприбывшие ревнители становятся темными ревнителями и могут использовать следующую способность:

|TInterface\ICONS\ABILITY_WARLOCK_SOULSWAP.BLP:20:20:0:0|t |Cffffffff""Жнецы душ""|R
$@garrabdesc650",451,134,3,1,1022944,41959,0,0,0,0,0,0,0
Алтарь благословения,"Раз в день позволяет воспользоваться Колодцем Света или Колодцем Тьмы.

Это позволит получить ценные бонусы, которые помогут при выполнении заданий на Расколотых островах.",452,134,1,0,135923,41955,0,0,0,0,0,0,0
Подавление боли,"Позволяет задействовать способность ""Подавление боли"", предоставляющую случайному отряду некоторую вероятность проигнорировать ${$a786} ед. урона.",453,134,1,1,135936,41955,660,0,0,0,0,0,0
Благословленные печати,Позволяет разместить заказ на 1 из 3 доступных еженедельно печатей сломанной судьбы в обмен на ресурсы оплота класса.,454,134,4,0,135914,41960,0,0,0,0,0,0,0
Оружие Света,Позволяет размещать заказы на снаряжение или вооружение для защитников в обмен на ресурсы оплота класса.,455,134,2,1,632352,41958,0,0,0,0,0,0,0
Оружие веры,Увеличивает количество доступных для использования легендарных предметов на ${$a898}.,456,134,5,0,1022949,41961,0,0,0,0,0,0,0
Воители ордена Серебряной Длани,"Позволяет вербовать воителей ордена Серебряной Длани.

Воители ордена Серебряной Длани – могучие бойцы, которые получают одну из случайных способностей, позволяющих противостоять |C00b3ffffприслужникам|R, |C00b3ffffзаклинаниям|R или |C00b3ffffпрепятствиям|R, а также могут использовать следующую способность:

|TInterface\ICONS\ACHIEVEMENT_REPUTATION_ARGENTCRUSADER.BLP:20:20:0:0|t |Cffffffff""Молниеносный штурм""|R
$@garrabdesc889",480,119,6,0,1134001,48550,0,0,0,0,0,0,0
Дополнительный защитник,$@garrabdesc892,481,119,6,1,571558,48550,0,0,0,0,0,0,0
Стражи Кирин-Тора,"Позволяет вербовать стражей Кирин-Тора.

Стражи Кирин-Тора – могучие бойцы, которые получают одну из случайных способностей, позволяющих противостоять |C00b3ffffприслужникам|R, |C00b3ffffзаклинаниям|R или |C00b3ffffпрепятствиям|R, а также могут использовать следующую способность:

|TInterface\ICONS\SPELL_MAGE_TEMPORALSHIELD.BLP:20:20:0:0|t |Cffffffff""Призматический доспех""|R
$@garrabdesc876",483,116,6,0,610472,48550,0,0,0,0,0,0,0
Дополнительный защитник,$@garrabdesc892,484,116,6,1,1387356,48550,0,0,0,0,0,0,0
