ID,Directory,MapName_lang,MapDescription0_lang,MapDescription1_lang,PvpShortDescription_lang,PvpLongDescription_lang,Corpse[0],Corpse[1],MapType,InstanceType,ExpansionID,AreaTableID,LoadingScreenID,TimeOfDayOverride,ParentMapID,CosmeticParentMapID,TimeOffset,MinimapIconScale,CorpseMapID,MaxPlayers,WindSettingsID,ZmpFileDataID,WdtFileDataID,NavigationMaxDistance,PreloadFileDataID,Flags[0],Flags[1],Flags[2]
349,Mauradon,Мародон,,,,,-1432.6971,2924.9775,2,1,0,2100,81,-1,-1,-1,0,1,1,10,0,0,788656,0,0,1553,134479880,0
369,DeeprunTram,Подземный поезд,,,,,-8349.224,517.34796,2,0,0,2257,205,-1,-1,-1,0,1,0,0,0,0,780788,0,0,268437009,134480384,128
389,OrgrimmarInstance,Огненная Пропасть,,,,,1816.7559,-4423.3716,2,1,0,2437,195,-1,-1,-1,0,1,1,10,0,0,789981,0,0,1553,134479880,0
409,MoltenCore,Огненные Недра,,,,,-7510.565,-1036.6981,2,2,0,2717,192,-1,-1,-1,0,1,0,40,0,0,788659,0,0,1553,134479880,0
429,DireMaul,Забытый город,,,,,-3908.03,1130,2,1,0,2557,82,-1,-1,-1,0,1,1,5,0,0,780814,0,0,134219265,134512648,128
449,AlliancePVPBarracks,Казармы Альянса,,,,,0,0,2,0,0,2918,181,-1,-1,-1,0,1,-1,0,0,0,775968,0,0,1553,134479880,0
450,HordePVPBarracks,Казармы Орды,,,,,0,0,2,0,0,2917,182,-1,-1,-1,0,1,-1,0,0,0,782776,0,0,1553,134479880,0
469,BlackwingLair,Логово Крыла Тьмы,,,,,-7663.4126,-1218.6665,1,2,0,2677,141,-1,-1,-1,0,1,0,40,0,0,780178,0,0,1553,134479880,0
489,PVPZone03,Классическое ущелье Песни Войны,"В ущелье Песни Войны, разделяющем Степи и Ясеневый лес, не прекращается война между Ордой и Альянсом.

Это поле боя для команд, состоящих из 10 игроков и ведущих борьбу за флаг. Побеждает фракция, которой удается первой захватить три флага.

Сейчас в ущелье стекаются представители всех рас Азерота, желающие поддержать союзников мечом или магией.","В ущелье Песни Войны, разделяющем Степи и Ясеневый лес, не прекращается война между Ордой и Альянсом.

Это поле боя для команд, состоящих из 10 игроков и ведущих борьбу за флаг. Побеждает фракция, которой удается первой захватить три флага.

Сейчас в ущелье стекаются представители всех рас Азерота, желающие поддержать союзников мечом или магией.",Захватите флаг противника.,"- Защитите свой флаг.
- Захватите вражеский флаг.
- При ничьей побеждает команда, захватившая флаг последней.",0,0,1,3,0,3277,122,-1,-1,-1,0,1,-1,0,0,0,790291,0,0,1553,135004160,128
509,AhnQiraj,Руины Ан'Киража,,,,,-8114.4644,1526.3657,1,2,0,3429,184,-1,-1,-1,0,1,1,20,0,0,775637,0,0,1553,134479880,0
529,PVPZone04,Классическая низина Арати,"Низина Арати стала местом крупнейшего столкновения между людьми и Отрекшимися в Азероте.

Низина Арати — это поле боя для команд, состоящих из 15 игроков, на котором противники пытаются захватить и как можно дольше удержать за собой стойла, лесопилку и ферму.

Элитные отряды Осквернителей стремятся отрезать людей от их южных союзников — дворфов.

Одновременно с этим Лига Аратора твердо намерена вернуть эти земли своим покровителям из Штормграда.","Низина Арати стала местом крупнейшего столкновения между людьми и Отрекшимися в Азероте.

Низина Арати — это поле боя для команд, состоящих из 15 игроков, на котором противники пытаются захватить и как можно дольше удержать за собой стойла, лесопилку и ферму.

Лига Аратора твердо намерена вернуть эти земли своим покровителям из Штормграда.

Одновременно с этим элитные отряды Осквернителей стремятся отрезать людей от их южных союзников — дворфов.",Захватите объекты.,"- Захватите и удерживайте объекты.
- Накопите 1500 ед. ресурсов.",0,0,1,3,0,3358,183,-1,-1,-1,0,1.25,-1,0,0,0,790377,0,0,1553,135004160,128
530,Expansion01,Запределье,,,,,0,0,1,0,1,0,198,-1,-1,-1,0,1,-1,0,0,804943,828395,0,0,1553,134479880,128
531,AhnQirajTemple,Храм Ан'Киража,,,,,-8111.724,1526.7858,1,2,0,3428,185,-1,-1,-1,0,1,1,40,0,0,775840,0,0,1553,134479880,0
532,Karazahn,Каражан,,,,,-11110.407,-2004.0653,1,2,1,3457,200,-1,-1,-1,0,1,0,10,0,0,834192,0,0,1553,134479880,0
533,Stratholme Raid,Наксрамас,,,,,0,0,1,2,2,3456,197,-1,-1,-1,0,1,-1,25,0,0,827115,0,0,34321,134479880,0
534,HyjalPast,Битва за гору Хиджал,,,,,-8178.508,-4182.0503,1,2,1,616,212,-1,-1,-1,0,1,1,25,0,0,831824,0,0,1553,134479880,0
540,HellfireMilitary,Цитадель Адского Пламени: Разрушенные залы,,,,,-306.75818,3064.4355,2,1,1,3714,199,-1,-1,-1,0,1,530,5,0,0,831277,0,0,134219281,134512648,0
542,HellfireDemon,Цитадель Адского Пламени: Кузня Крови,,,,,-295.41934,3151.9927,2,1,1,3713,199,-1,-1,-1,0,1,530,5,0,0,830642,0,0,134219281,134512648,0
543,HellfireRampart,Цитадель Адского Пламени: бастионы,,,,,-360.04987,3067.8955,1,1,1,3562,199,-1,-1,-1,0,1,530,5,0,0,832154,0,0,67089,134479880,0
544,HellfireRaid,Логово Магтеридона,,,,,-330.23386,3106.636,2,2,1,3836,208,-1,-1,-1,0,1,530,25,0,0,833183,0,0,1553,134479880,0
545,CoilfangPumping,Кривой Клык: Паровое подземелье,,,,,764.21906,6915.0796,2,1,1,3715,207,-1,-1,-1,0,1,530,5,0,0,828422,0,0,1553,134479880,0
546,CoilfangMarsh,Кривой Клык: Нижетопь,,,,,764.62823,6768.0728,2,1,1,3716,207,-1,-1,-1,0,1,530,5,0,0,831262,0,0,134219281,134512648,0
547,CoilfangDraenei,Кривой Клык: Узилище,,,,,742.1582,7011.3267,2,1,1,3717,207,-1,-1,-1,0,1,530,5,0,0,830731,0,0,1553,134479880,0
548,CoilfangRaid,Кривой Клык: Змеиное святилище,,,,,775.7864,6865.2427,2,2,1,3607,207,-1,-1,-1,0,1,530,25,0,0,829900,0,0,1553,134479880,0
550,TempestKeepRaid,Крепость Бурь,,,,,0,0,2,2,1,3845,206,-1,-1,-1,0,1,-1,25,0,0,832484,0,0,1553,134479880,0
552,TempestKeepArcane,Крепость Бурь: Аркатрац,,,,,0,0,2,1,1,3848,206,-1,-1,-1,0,1,-1,5,0,0,832070,0,0,1553,134479880,0
553,TempestKeepAtrium,Крепость Бурь: Ботаника,,,,,0,0,2,1,1,3847,206,-1,-1,-1,0,1,-1,5,0,0,833950,0,0,134219281,134512648,0
554,TempestKeepFactory,Крепость Бурь: Механар,,,,,0,0,2,1,1,3849,206,-1,-1,-1,0,1,-1,5,0,0,831974,0,0,1553,134479880,0
555,AuchindounShadow,Аукиндон: Темный лабиринт,,,,,-3640.6877,4943.1626,2,1,1,3789,201,-1,-1,-1,0,1,530,5,0,0,828331,0,0,1553,134479880,0
556,AuchindounDemon,Аукиндон: Сетеккские залы,,,,,-3361.8625,4665.5923,2,1,1,3791,201,-1,-1,-1,0,1,530,5,0,0,828811,0,0,1553,134479880,0
557,AuchindounEthereal,Аукиндон: Гробницы маны,,,,,-3089.5164,4942.7563,2,1,1,3792,201,-1,-1,-1,0,1,530,5,0,0,830899,0,0,134219281,134512648,0
558,AuchindounDraenei,Аукиндон: Аукенайские гробницы,,,,,-3363.44,5156.455,2,1,1,3790,201,-1,-1,-1,0,1,530,5,0,0,830415,0,0,1553,134479880,0
559,PVPZone05,Nagrand Arena (old),,,,,0,0,1,4,0,0,219,-1,-1,-1,0,1,-1,0,0,0,790469,0,0,1553,135004160,0
560,HillsbradPast,Побег из Дарнхольда,,,,,-8309.81,-4061.5088,1,1,1,267,212,-1,-1,-1,0,1,1,5,0,0,833998,0,0,9745,134479880,0
562,bladesedgearena,zzOldBlade's Edge Arena,,,,,0,0,1,4,0,3702,218,-1,-1,-1,0,1,-1,0,0,0,780261,0,0,1553,135004168,0
564,BlackTemple,Черный храм,,,,,-3644.53,317.294,1,2,1,0,215,-1,-1,-1,0,1,530,25,0,0,829630,0,0,1553,134479880,0
565,GruulsLair,Логово Груула,,,,,3525.453,5144.151,2,2,1,3923,213,-1,-1,-1,0,1,530,25,0,0,833180,0,0,1553,134479880,0
566,NetherstormBG,Око Бури,"Высоко над разоренными просторами Пустоверти парит остров Око Бури.

Это поле боя для команд, состоящих из 15 игроков, на котором враждующим сторонам нужно захватить и как можно дольше удержать за собой башню магов, обломки cквернобота, башню эльфов крови и дренейские руины.

Остров привлекает эльфов крови богатыми запасами энергии.

Дренеи же стремятся захватить его из-за близости к Крепости Бурь, таинственному кораблю наару.","Высоко над разоренными просторами Пустоверти парит остров Око Бури.

Это поле боя для команд, состоящих из 15 игроков, на котором враждующим сторонам нужно захватить и как можно дольше удержать за собой башню магов, обломки cквернобота, башню эльфов крови и дренейские руины.

Остров привлекает эльфов крови богатыми запасами энергии.

Дренеи же стремятся захватить его из-за близости к Крепости Бурь, таинственному кораблю наару.",Захватите объекты.,"- Захватите и удерживайте объекты.
- Захватите центральный флаг.
- Накопите 1500 ед. ресурсов.",0,0,1,3,0,0,210,-1,-1,-1,0,1,-1,0,0,0,788893,0,0,1553,135004168,128
568,ZulAman,Зул'Аман,,,,,6851.021,-7989.7134,1,1,3,0,276,-1,-1,-1,0,1,530,10,0,0,815727,0,0,1553,134479880,0
571,Northrend,Нордскол,,,,,0,0,1,0,2,0,216,-1,-1,-1,0,1,-1,0,0,804939,822688,0,0,16786973,134479896,128
572,PVPLordaeron,Руины Лордерона,,,,,0,0,1,4,0,0,217,-1,-1,-1,0,1,-1,0,0,0,789984,0,0,1553,135004168,128
574,Valgarde70,Крепость Утгард,,,,,1211.7594,-4868.422,1,1,2,0,220,-1,-1,-1,0,1,571,5,0,0,825743,0,0,134227485,134512648,0
575,UtgardePinnacle,Вершина Утгард,,,,,1232.4098,-4860.9536,1,1,2,0,221,-1,-1,-1,0,1,571,5,0,0,827661,0,0,67101,134479880,0
576,Nexus70,Нексус,,,,,3899.9258,6985.4355,2,1,2,4265,226,-1,-1,-1,0,1,571,5,0,0,821331,0,0,134219281,134512648,0
578,Nexus80,Окулус,,,,,3865.923,6983.94,1,1,2,0,227,-1,-1,-1,0,1,571,5,0,0,819814,0,0,1565,134479880,0
580,SunwellPlateau,Солнечный Колодец,,,,,12551.763,-6774.5654,1,2,1,0,225,-1,-1,-1,0,1,530,25,0,0,832953,0,0,1553,134479880,0
582,Transport176244,Перевозка: из Рут'терана в Аубердин,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
584,Transport176231,Перевозка: из Менетила на Терамор,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
585,Sunwell5ManFix,Терраса Магистров,,,,,12881.902,-7343.0947,1,1,1,0,224,-1,-1,-1,0,1,530,5,0,0,834223,0,0,134284829,134512648,0
586,Transport181645,Перевозка: из Экзодара в Аубердин,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
587,Transport177233,Перевозка: Переправа Оперенной Луны,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
588,Transport176310,Перевозка: из Менетила в Аубердин,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
589,Transport175080,Перевозка: из Оргриммара в Гром'гол,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
590,Transport176495,Перевозка: из Гром'гола в Подгород,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
591,Transport164871,Перевозка: из Подгорода в Оргриммар,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
592,Transport186238,Перевозка: Борейская тундра (тест),,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
593,Transport20808,Перевозка: из Пиратской Бухты в Кабестан,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
594,Transport187038,Перевозка: Сестры милосердия Ревущего фьорда (задание),,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
595,StratholmeCOT,Очищение Стратхольма,,,,,-8756.09,-4457.42,1,1,2,0,222,-1,-1,-1,0,1,1,5,0,0,826005,0,0,1553,134479880,0
596,Transport187263,Перевозка: Нагльфар,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
599,Ulduar70,Чертоги Камня,,,,,8921.793,-966.80646,1,1,2,0,230,-1,-1,-1,0,1,571,5,0,0,824642,0,0,1565,134479880,0
600,DrakTheronKeep,Крепость Драк'Тарон,,,,,4774.583,-2023.0491,1,1,2,0,228,-1,-1,-1,0,1,571,5,0,0,820968,0,0,1565,134479880,0
601,Azjol_Uppercity,Азжол-Неруб,,,,,3672.2153,2171.2751,1,1,2,0,229,-1,-1,-1,0,1,571,5,0,0,818693,0,0,134219293,134512648,0
602,Ulduar80,Чертоги Молний,,,,,9185.088,-1386.7906,1,1,2,0,231,-1,-1,-1,0,1,571,5,0,0,824768,0,0,134219293,134512648,0
603,UlduarRaid,Ульдуар,,,,,9359.371,-1115.1754,1,2,2,0,244,0,-1,-1,0,1,571,5,0,0,825015,0,0,1565,134479880,0
604,GunDrak,Гундрак,,,,,6708.731,-4654.904,1,1,2,0,237,-1,-1,-1,0,1,571,5,0,0,818626,0,0,134219293,134512648,0
607,NorthrendBG,Берег Древних,"К югу от Драконьего Погоста лежат земли, в которых хранится легендарный артефакт титанов. И Орде, и Альянсу известно, что в нем содержится ценная информация о титанах и их порядках.

Берег Древних – это поле боя для сражений команд, состоящих из 15 игроков. Каждая команда по очереди атакует и защищает артефакт, находящийся на южной оконечности острова.

Приготовьтесь к битве – судьба Берега Древних теперь зависит и от вас.","К югу от Драконьего Погоста лежат земли, в которых хранится легендарный артефакт титанов. И Орде, и Альянсу известно, что в нем содержится ценная информация о титанах и их порядках.

Берег Древних – это поле боя для сражений команд, состоящих из 15 игроков. Каждая команда по очереди атакует и защищает артефакт, находящийся на южной оконечности острова.


Приготовьтесь к битве – судьба Берега Древних теперь зависит и от вас.",Захватите реликвию титанов.,"- Атакующие: уничтожьте врата и реликвию.
- Обороняющиеся: защитите врата и реликвию.
- При ничьей побеждает команда, быстрее захватившая реликвию.",0,0,1,3,0,0,238,-1,-1,-1,0,1,-1,0,0,0,789579,0,0,1565,135004168,128
608,DalaranPrison,Аметистовая крепость,,,,,5689.4897,498.04694,1,1,2,0,235,-1,-1,-1,0,1,571,5,0,0,818205,0,0,1565,134479880,0
609,DeathKnightStart,Черный оплот,,,,,0,0,1,0,2,0,233,-1,-1,-1,0,1,-1,0,0,0,818210,0,0,67101,134479880,0
610,Transport_Tirisfal _Vengeance_Landing,Транспорт: из Тирисфаля к Лагерю Возмездия,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
612,Transport_Menethil_Valgarde,Транспорт: из Менетила к Вангарду,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
613,Transport_Orgrimmar_Warsong_Hold,Транспорт: из Оргриммара к крепости Песни Войны,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
614,Transport_Stormwind_Valiance_Keep,Транспорт: из Штормграда к крепости Отваги,,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
615,ChamberOfAspectsBlack,Обсидиановое святилище,,,,,3438.1533,260.4013,1,2,2,0,239,-1,-1,-1,0,1,571,0,0,0,820448,0,0,34333,134479880,0
616,NexusRaid,Око Вечности,,,,,3869.9814,6984.33,1,2,2,0,236,-1,-1,-1,0,1,571,5,0,0,822560,0,0,34333,134479880,0
617,DalaranArena,Стоки Даларана,,,,,0,0,1,4,0,0,242,0,-1,-1,0,1,-1,0,0,0,780309,0,0,1565,135004168,128
618,OrgrimmarArena,Арена Доблести,,,,,0,0,1,4,0,0,240,720,-1,-1,0,1,-1,0,0,0,789925,0,0,4195869,135004168,128
619,Azjol_LowerCity,Ан'кахет: Старое Королевство,,,,,3641.458,2032.0638,1,1,2,0,234,-1,-1,-1,0,1,571,0,0,0,818056,0,0,1565,134479880,0
620,Transport_Moa'ki_Unu'pe,Транспорт: из Моа'ки в Уну'пе,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
621,Transport_Moa'ki_Kamagua,Транспорт: из Моа'ки в Камагуа,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
622,Transport192241,Транспорт: Молот Оргрима,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
623,Transport192242,"Транспорт: ""Усмиритель небес""",,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
624,WintergraspRaid,Хранилище Аркавона,,,,,5488.1245,2840.3337,1,2,2,0,243,-1,-1,-1,0,1,571,0,0,0,826589,0,0,34365,-2013003768,0
627,unused,Unused (DELETE ME),,,,,0,0,1,5,6,0,25,-1,-1,-1,0,1,-1,0,0,0,856557,0,0,15957,134479872,0
628,IsleofConquest,Остров Завоеваний,"Остров Завоеваний – территория, которая имеет стратегически важное значение для боевых действий Альянса и Орды в Нордсколе, поэтому каждая из фракций старается получить контроль над островом.

На этом обширном поле боя каждая из враждующих сторон пытается захватить завод боевых машин, причал или ангар, чтобы обеспечить доступ к вражеской крепости и победить генерала противника (Халфорда Змеевержца или командира Агмара).","Остров Завоеваний – территория, которая имеет стратегически важное значение для боевых действий Альянса и Орды в Нордсколе, поэтому каждая из фракций старается получить контроль над островом.

На этом обширном поле боя каждая из враждующих сторон пытается захватить завод боевых машин, причал или ангар, чтобы обеспечить доступ к вражеской крепости и победить генерала противника (Халфорда Змеевержца или командира Агмара).",Убейте вражеского лидера.,"- Захватите точки появления транспорта.
- Осадите вражескую крепость.
- Убейте вражеского лидера.",0,0,1,3,2,0,245,-1,-1,-1,0,1,-1,0,0,0,821811,0,0,1565,135004168,128
631,IcecrownCitadel,Цитадель Ледяной Короны,,,,,5776.922,2065.9324,1,2,2,0,250,-1,-1,-1,0,1,571,0,0,0,820428,0,0,34333,-2013003768,0
632,IcecrownCitadel5Man,Кузня Душ,,,,,5670.7915,2003.6285,1,1,2,0,249,-1,-1,-1,0,1,571,0,0,0,818965,0,0,134219293,134512648,0
637,AbyssalMaw,Внешняя сторона Бездонной пучины,,,,,0,0,1,1,3,0,23,-1,-1,-1,0,1,-1,0,0,0,814762,0,0,1565,134479880,0
638,Gilneas,Гилнеас,,,,,0,0,1,0,0,0,4,-1,654,-1,0,1,-1,0,0,0,782283,0,0,1629,134479884,0
641,Transport_AllianceAirshipBG,Transport: Alliance Airship BG,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
642,Transport_HordeAirshipBG,Transport: HordeAirshipBG,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
643,AbyssalMaw_Interior,Трон Приливов,,,,,-5585.8716,5401.6494,1,1,3,0,255,-1,-1,-1,0,1,0,0,0,0,814875,0,0,134235677,134512648,0
644,Uldum,Чертоги Созидания,,,,,-10225.995,-1837.4791,1,1,3,0,256,1080,-1,-1,0,1,1,0,0,0,817800,0,0,1565,134479880,0
645,BlackRockSpire_4_0,Пещеры Черной горы,,,,,-7570.2446,-1330.6841,1,1,3,0,267,-1,-1,-1,0,1,0,0,0,0,813034,0,0,134219293,134512648,0
646,Deephome,Подземье,,,,,0,0,1,0,3,0,268,-1,-1,-1,0,1,-1,0,0,0,816934,0,0,1629,134488072,0
647,Transport_Orgrimmar_to_Thunderbluff,Транспорт: из Оргриммара в Громовой Утес,,,,,0,0,3,0,2,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
648,LostIsles,Затерянные острова,,,,,0,0,1,0,0,0,3,-1,-1,-1,0,1,-1,0,0,0,787837,0,0,271965,134479884,0
649,ArgentTournamentRaid,Испытание крестоносца,,,,,8515.286,736.13715,1,2,2,0,246,-1,-1,-1,0,1,571,0,0,0,818173,0,0,34333,-2013003768,0
650,ArgentTournamentDungeon,Испытание чемпиона,,,,,8571.435,792.2205,1,1,2,0,247,-1,-1,-1,0,1,571,0,0,0,817987,0,0,1565,-2013003768,0
654,Gilneas2,Гилнеас,,,,,0,0,1,0,0,0,4,-1,-1,-1,0,1,-1,0,0,0,782341,0,0,263709,134479884,0
655,GilneasPhase1,GilneasPhase1,,,,,0,0,1,0,0,0,0,-1,654,-1,0,1,-1,0,0,0,782644,0,0,1629,134479884,0
656,GilneasPhase2,GilneasPhase2,,,,,0,0,1,0,0,0,0,-1,654,-1,0,1,-1,0,0,0,782667,0,0,1629,134479884,0
657,SkywallDungeon,Вершина Смерча,,,,,-11522.493,-2317.934,1,1,3,0,259,1230,-1,-1,0,1,1,0,0,0,817086,0,0,134219293,134512648,0
658,QuarryofTears,Яма Сарона,,,,,5592.057,2010.2709,1,1,2,0,252,-1,-1,-1,0,1,571,0,0,0,827056,0,0,1565,134479880,0
659,LostIslesPhase1,Извержение вулкана Затерянных островов,,,,,0,0,1,0,0,0,3,-1,648,-1,0,1,-1,0,0,0,788585,0,0,1565,134479884,0
661,LostIslesPhase2,Затерянные острова макет города,,,,,0,0,1,0,0,0,0,-1,648,-1,0,1,-1,0,0,0,788648,0,0,1565,134479884,0
662,Transport197195,Транспорт: вайш'ирский корабль Альянса,,,,,0,0,3,0,3,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,0,1553,134479880,0
668,HallsOfReflection,Залы Отражений,,,,,5628.88,1973.29,1,1,2,0,253,-1,-1,-1,0,1,571,0,0,0,818690,0,0,1565,134479880,0
669,BlackwingDescent,Твердыня Крыла Тьмы,,,,,-7541.7676,-1188.8317,1,2,3,0,260,-1,-1,-1,0,1,0,0,0,0,813052,0,0,34333,134479880,0
670,GrimBatolDungeon,Грим Батол,,,,,-4047.74,-3446.35,1,1,3,0,257,-1,-1,-1,0,1,0,0,0,0,815686,0,0,1565,134479880,0
671,GrimBatolRaid,Сумеречный бастион,,,,,-4903.0103,-4221.21,1,2,3,0,266,-1,-1,-1,0,1,0,0,0,0,814552,0,0,34333,134479880,0
