Description_lang,SourceText_lang,ID,CreatureID,SummonSpellID,IconFileDataID,PetTypeEnum,Flags,SourceTypeEnum,CardUIModelSceneID,LoadoutUIModelSceneID,CovenantID
"Тролли джунглей дрессируют этих птиц, чтобы те имитировали сигналы о помощи, и таким образом заманивают в ловушки ни о чем не подозревающих путешественников.","|cFFFFD200Источник: |rслучайная добыча|n|cFFFFD200Зона: |rСеверная Тернистая долина, мыс Тернистой долины",49,7391,10682,132921,2,2,0,6,7,0
"Любимый питомец пиратов из братства Справедливости. Эта пестрая птичка пригодится для запоминания паролей, списков покупок и рецептов крекеров.",|cFFFFD200Источник: |rпират из братства Справедливости|n|cFFFFD200Зона: |rМертвые копи,50,7387,10683,132925,2,2,0,6,7,0
"Эта цветастая птичка является любимым питомцем гоблинов Пиратской Бухты. Она знаменита своей способностью считать монеты, рассчитывать бюджеты и врать по поводу контрактов.","|cFFFFD200Торговец: |rНаркк, Гарри ""Без крючков""|n|cFFFFD200Зона: |rмыс Тернистой долины|n|cFFFFD200Цена: |r40|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n|n|cFFFFD200Торговец: |rделец Рашаад|n|cFFFFD200Зона: |rПустоверть|n|cFFFFD200Цена: |r40|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t",51,7389,10684,132924,2,2,2,6,7,0
"Ей тоже кажется, что вы на вкус как курица.","|cFFFFD200Торговец: |r""Отчаянный"" Джонсон|n|cFFFFD200Зона: |rТысяча Игл|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",52,7394,10685,135996,2,2,2,6,7,0
Таракана обычно покупают спонтанно. Но его владельцам очень сложно с ним расстаться... что бы они ни делали.,|cFFFFD200Продавец: |rделец Рашаад|n|cFFFFD200Зона: |rПустоверть|n|cFFFFD200Цена: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n|n|cFFFFD200Продавец: |rИеремия Пейсон|n|cFFFFD200Зона: |rТирисфальские леса|n|cFFFFD200Цена: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,55,7395,10688,294474,4,2,2,6,7,0
"Надеется, что когда-нибудь вырастет и научится уничтожать целые деревни, как мамочка.","|cFFFFD200Источник: |rДракончики|n|cFFFFD200Зона: |rБолотина, Пылевые топи, Бесплодные земли, Пылающие степи",56,7543,10695,134154,1,2,0,6,7,0
"Как и другие члены семейства синих драконов, эти капризные маленькие животные демонстрируют склонность к тайной магии.",|cFFFFD200Источник: |rслучайная добыча|n|cFFFFD200Зона: |rЗимние Ключи,57,7547,10696,134155,1,2,0,6,7,0
"Этот юный дракон родом из Болотины пока еще учится охотиться, дышать огнем и устраивать милые вспышки дикой ярости.",|cFFFFD200Источник: |rслучайная добыча|n|cFFFFD200Зона: |rБолотина,58,7544,10697,134158,1,2,0,6,7,0
"Представители этого уникального рода, берущего свое начало от зеленого дракона Итара, который вырастил и воспитал их, обосновались в джунглях Фераласа.",|cFFFFD200Источник: |rзараженный дракончик|n|cFFFFD200Зона: |rФералас,59,7545,10698,134157,1,2,0,6,7,0
Торговцы на ярмарке Новолуния предлагают странные и экзотические чудеса. Также они продают лесных лягушек.,|cFFFFD200Торговец: |rФлик|n|cFFFFD200Зона: |rостров Новолуния|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,64,7550,10703,237579,8,2,2,6,7,0
Известны своими мощными лапами и острым зрением.,|cFFFFD200Торговец: |rФлик|n|cFFFFD200Зона: |rостров Новолуния|n|cFFFFD200Цена: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,65,7549,10704,237579,8,2,2,6,7,0
Эту хищную птицу с темным оперением друиды Тельдрассила часто считают дурным предзнаменованием.,|cFFFFD200Торговец: |rШиленаи|n|cFFFFD200Зона: |rТельдрассил|n|cFFFFD200Цена: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,67,7555,10706,132150,2,2,2,6,7,0
Детям ночных эльфов на первый день рождения дарят перо рогатой совы. Оно является символом удачи.,|cFFFFD200Торговец: |rШиленаи|n|cFFFFD200Зона: |rТельдрассил|n|cFFFFD200Цена: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,68,7553,10707,132150,2,2,2,6,7,0
"Фурболги Зимних Ключей высоко ценят ослепительно белые перья этих величественных созданий, которые используются для ритуальных целей.",|cFFFFD200Битвы питомцев: |rЗимние Ключи|n|cFFFFD200Время года: |rзима,69,7554,0,132150,2,26,4,6,7,0
Разветвленная система нор защищает луговую собачку от массивных копыт ее соседей.,"|cFFFFD200Торговец: |rХальпа, Налин|n|cFFFFD200Зона: |rМулгор|n|cFFFFD200Цена: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t",70,14421,10709,2126349,4,2,2,6,7,0
"Если погонитесь за белым кроликом, то точно упадете.",|cFFFFD200Торговец: |rЯрлин Янтарлен|n|cFFFFD200Зона: |rДун Морог|n|cFFFFD200Цена: |r20|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,72,7560,10711,132762,4,2,2,6,7,0
"Любимый спутник магов Кирин-Тора. Эта рептилия заставляет задуматься, действительно ли она змея... или что-то совсем другое.",|cFFFFD200Торговец: |rБреанни|n|cFFFFD200Зона: |rДаларан|n|cFFFFD200Цена: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,74,7561,10713,136040,7,2,2,6,7,0
"Зан'Тиш бесстрашно ищет, ловит и дрессирует этих благородных змей, чтобы они помогали товарищам в битве.",|cFFFFD200Торговец: |rЗан'Тиш|n|cFFFFD200Зона: |rОргриммар|n|cFFFFD200Цена: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,75,7565,10714,136040,7,2,2,6,7,0
"Бурая змейка родом из территорий, находящихся под властью Орды. Она кажется ничем не примечательной, пока ее жертвы не оказываются слишком близко к ней.",|cFFFFD200Торговец: |rЗан'Тиш|n|cFFFFD200Зона: |rОргриммар|n|cFFFFD200Цена: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,77,7562,10716,136040,7,2,2,6,7,0
"Багровая змея ценится троллями из племени Черного Копья не только за злобную натуру, но и за непоколебимую преданность.",|cFFFFD200Торговец: |rделец Рашаад|n|cFFFFD200Зона: |rПустоверть|n|cFFFFD200Цена: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n|n|cFFFFD200Торговец: |rЗан'Тиш|n|cFFFFD200Зона: |rОргриммар|n|cFFFFD200Цена: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,78,7567,10717,136040,7,2,2,6,7,0
"Не волнуйтесь, боевые механизмы и система наведения у этого экземпляра отключены. Кажется..."" – Карлс Пропеллерз.","|cFFFFD200Задание:|r ""Собственный КПХ""|n|cFFFFD200Зона:|rПиратская Бухта |n",83,8376,12243,656513,9,18,1,6,7,0
"Не говорите, что эта птица слишком кудахчет над потомством, если не хотите получить клювом в лицо.","|cFFFFD200Задание:|r ""Куд-кудаааа!""|n|cFFFFD200Зона: |rЗападный край",84,30379,13548,135996,2,18,1,6,7,0
"Возможно, взрывоопасен, определенно очарователен. Держите дальше от открытого огня.",|cFFFFD200Профессия: |rинженерное дело,85,9656,15048,133712,9,2,3,6,7,0
"Этот крошечный робот-миротворец, предназначенный для охраны, оснащен новейшими магическими дезинтеграторами и нейтрализаторами толпы. Не для любителей охраны окружающей среды.",|cFFFFD200Профессия: |rинженерное дело,86,9657,15049,294476,9,2,3,35,7,0
"Эти очаровательные зверьки любят ластиться к своим владельцам после долгого дня, полного жестоких кровавых битв.",|cFFFFD200Источник: |rслучайная добыча|n|cFFFFD200Зона: |rФералас,87,9662,15067,657499,1,2,0,6,7,0
Ворги – любимые спутники орков и проявляют невиданную преданность на поле боя.,|cFFFFD200Источник: |rинтендант Зигрис|n|cFFFFD200Зона: |rнижняя часть пика Черной горы,89,10259,15999,132599,7,2050,0,6,7,0
"Паучок Дымной Паутины появился на свет в теплом климате пика Черной горы, но он может выжить почти в любых условиях.",|cFFFFD200Источник: |rмать Дымная Паутина|n|cFFFFD200Зона: |rнижняя часть пика Черной горы,90,10598,16450,132598,7,2,0,6,7,0
"Этого детеныша панды размером с кружку пива, несмотря на его нарколепсию, очень любят искатели приключений Азерота.",|cFFFFD200Промоакция:|r коллекционное издание World of Warcraft,92,11325,17707,132494,7,82,7,6,7,0
"""И небеса содрогнутся, и все существа будут трепетать, и конец света совсем ско... Погоди-ка, а чего это ты такая дылда?""",|cFFFFD200Промоакция:|r коллекционное издание World of Warcraft,93,11326,17708,132787,5,82,7,6,7,0
"Маленький свирепый выходец из роя зергов, зерглинг не из тех, с кем можно не считаться. Очень опасны в больших количествах.",|cFFFFD200Промоакция:|r коллекционное издание World of Warcraft,94,11327,17709,136217,4,82,7,6,7,0
"Талантливые инженеры создали точную копию древесной лягушки, только в десять раз дороже настоящей.",|cFFFFD200Профессия: |rинженерное дело,95,12419,19772,237579,9,2,3,6,7,0
"Легендарная элевая лягушка считалась вымершей, пока странные сорта хмеля на ярмарке Новолуния не заставили ее выйти из укрытия.",|cFFFFD200Событие:|r ярмарка Новолуния,106,14878,23811,237579,8,18,6,6,7,0
"Появление этого любимого всеми и необычайно необщительного мурлока, несомненно, привлечет множество любопытных.",|cFFFFD200Промоакция:|r BlizzCon 2005,107,15186,24696,656556,0,16466,7,6,7,0
Веселый нрав и игривость Урчаля способны развеять тоску и развеселить даже самого угрюмого.,|cFFFFD200Промоакция:|r коллекционное издание Burning Crusade (только для Европы)|n,111,15358,24988,656558,0,16466,7,6,7,0
Предупреждение: при контакте с омерзительным слизнюченышем следует надевать перчатки и очки. Не мыть. Оставляет пятна на большинстве доспехов.,"|cFFFFD200Источник:|r случайная добыча|n|cFFFFD200Существа:|r слизнюки, слизни и черви.",114,15429,25162,132107,5,2,0,6,7,0
"После рождения маленькие акулы быстро уплывают от своих голодных матерей, чтобы выжить. Поэтому даже в совсем нежном возрасте они представляют большую опасность.","|cFFFFD200Профессия:|r рыбная ловля|n|cFFFFD200Торговец:|r Нат Пэгл|n|cFFFFD200Зона:|r гарнизон, рыбацкая хижина|n|cFFFFD200Цена:|r 50|Tinterface\icons\inv_misc_coin_19.blp:0|t",115,86445,172695,294472,8,2,3,6,7,0
"В эту умную игрушку встроен переключатель, выводящий ее из так называемого ""спокойного"" режима. К счастью, даже инженеры, которые строили ее, не знают, где он находится.",|cFFFFD200Профессия: |rинженерное дело,116,15699,26010,132189,9,2,3,36,7,0
"Любит танцевать, махать лапами и играть! Тает после Зимнего Покрова, но не переживайте – когда-нибудь он вернется!",|cFFFFD200Событие:|r Зимний Покров|n,117,15710,26045,655957,6,2,6,6,7,0
Он бы предпочел не проводить больше времени в праздничной подарочной коробке с ленточкой.,|cFFFFD200Событие:|r Зимний Покров,118,15706,26529,133706,4,2,6,6,7,0
"Эти несезонные союзники без устали работают над подготовкой к Зимнему Покрову и будут благодарны, если их не станут беспокоить в другое время года.",|cFFFFD200Событие:|r Зимний Покров,119,15698,26533,133204,0,2,6,39,7,0
В ходе таинственного празднования Зимнего Покрова эти верные спутники распространяют по всей земле радость. В остальное время года они заняты.,|cFFFFD200Событие:|r Зимний Покров,120,15705,26541,133202,0,2,6,39,7,0
"Гурчаль – прирожденная артистка, однако она избегает людей и появляется на публике крайне редко.",|cFFFFD200Промоакция:|r промоакция европейского фансайта|n,121,16069,27241,656557,0,16466,7,6,7,0
"Сила любви может быть опасной, особенно когда ей распоряжается летающий гоблин с дурным характером.",|cFFFFD200Событие:|r Любовная лихорадка|n|cFFFFD200Торговец: |rмилая продавщица|n|cFFFFD200Цена: |r40|TINTERFACE\ICONS\INV_ValentinesCard01:0|t|n,122,16085,27570,132382,0,2,6,6,7,0
"Этот детеныш во многом схож со своими родичами, но выделяется среди них исключительными способностями к пению.",|cFFFFD200Промоакция:|r iCoke,124,16456,28505,132498,7,16466,7,6,7,0
Неторопливо и с чувством собственного достоинства побеждает в гонке.,|cFFFFD200Событие:|r Детская неделя,125,16547,28738,656341,8,2,6,6,7,0
"Многие полагают, что имя ""Вертихрюш"" – намек на игривые повадки этой свинки. Но истинное его значение они понимают лишь после того, как почувствуют, что она делает с их внутренностями.",|cFFFFD200Событие:|r Детская неделя,126,16548,28739,132514,4,2,6,6,7,0
"Прирожденный тактик, этот усач притворяется мертвым, чтобы обмануть хищников и сборщиков налогов.",|cFFFFD200Событие:|r Детская неделя,127,16549,28740,294480,4,2,6,6,7,0
"Этот маленький кусочек лета пахнет теплыми вечерами и грозами. Если присмотреться, можно разглядеть лицо.",|cFFFFD200Событие:|r Огненный солнцеворот|n|cFFFFD200Торговец: |rторговец праздника Огненного солнцеворота|n|cFFFFD200Цена: |r350|TINTERFACE\ICONS\INV_SummerFest_FireFlower:0|t,128,16701,28871,134813,6,2,6,6,7,0
После вторжения гарпий в Фералас были атакованы несколько территорий гнездования гиппогрифов. Сотни детенышей остались сиротами и были переданы на попечение друидов острова Сардор.,|cFFFFD200Коллекционная карточная игра:|r Heroes of Azeroth,130,17255,30156,132833,2,2,8,6,7,0
"Этот юный отпрыск драконов Пустоты с Запределья все еще учится быть охотником, защитником и очаровательным ужасом небес.",|cFFFFD200Промоакция:|r коллекционное издание Burning Crusade,131,18381,32298,134539,1,82,7,6,7,0
"Волшебных раков не бывает без волшебных желаний. Если хочешь рыбку ты поймать, потрудись желанье загадать.",|cFFFFD200Рыбалка:|r рыбалка (430)|n|cFFFFD200Зона:|r лес Тероккар (места для рыбалки),132,18839,33050,133900,8,2,3,6,7,0
"Эфириал Рашаад начал разводить этих загадочных существ после того, как узнал об их способности питаться магической энергией.",|cFFFFD200Торговец: |rделец Рашаад|n|cFFFFD200Зона: |rПустоверть|n|cFFFFD200Цена: |r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,136,20408,35156,136006,5,2,2,6,7,0
"Этот кролик – самое милое создание, которое увидит его оппонент. Он же будет и самым последним созданием.",|cFFFFD200Торговец: |rделец Рашаад|n|cFFFFD200Зона: |rПустоверть|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,137,20472,35239,132762,4,2,2,6,7,0
"Это волшебное насекомое, нежное создание острова Лазурной Дымки, по слухам, обладает целительной силой.",|cFFFFD200Торговец: |rСиксс|n|cFFFFD200Зона: |rЭкзодар|n|cFFFFD200Цена: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,138,21010,35907,236193,2,2,2,6,7,0
"Продукт воздействия дикой магической энергии, это насекомое – неожиданно разноцветный результат перемещения азеротской моли в заповедниках Пустоверти.",|cFFFFD200Торговец: |rделец Рашаад|n|cFFFFD200Зона: |rПустоверть|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,139,21009,35909,236193,2,2,2,6,7,0
"Предпочитает летать во время бури, которые часто бушуют на острове Лазурной Дымки.",|cFFFFD200Торговец: |rСиксс|n|cFFFFD200Зона: |rЭкзодар|n|cFFFFD200Цена: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,140,21008,35910,236193,2,2,2,6,7,0
"Предпочитает летать в туманные ночи, которые часто бывают на острове Лазурной Дымки.",|cFFFFD200Торговец: |rСиксс|n|cFFFFD200Зона: |rЭкзодар|n|cFFFFD200Цена: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,141,21018,35911,236193,2,2,2,6,7,0
"Когда-то зводчиков дракондоров в Луносвете высоко ценили эту породу. Хищникам легко заметить его ночью, поэтому он с детства учится осторожности.",|cFFFFD200Торговец: |rДжиланна|n|cFFFFD200Зона: |rлеса Вечной Песни|n|cFFFFD200Цена: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,142,21055,36027,132188,1,2,2,6,7,0
"Являются смертельными врагами серебряных дракондоров, но состоят в прекрасных отношениях с золотистыми.",|cFFFFD200Торговец: |rДжиланна|n|cFFFFD200Зона: |rлеса Вечной Песни|n|cFFFFD200Цена: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,143,21064,36028,132188,1,2,2,6,7,0
"Свирепая порода дракондоров. Часто можно наблюдать, как они пикируют с неба на добычу.",|cFFFFD200Торговец: |rДжиланна|n|cFFFFD200Зона: |rлеса Вечной Песни|n|cFFFFD200Цена: |r50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,144,21063,36029,132188,1,2,2,6,7,0
"Выращены теми немногими, кто еще желает торговать в Пустоверти.",|cFFFFD200Торговец: |rделец Рашаад|n|cFFFFD200Зона: |rПустоверть|n|cFFFFD200Цена: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,145,21056,36031,132188,1,2,2,6,7,0
"Обычно используется спорлингами как источник света, когда они плывут по водам Зангартопи. Это светящееся насекомое помогает им избежать опасных болотных иглоколов.",|cFFFFD200Источник: |rболотный иглокол|n|cFFFFD200Зона: |rЗангартопь,146,21076,36034,236196,2,2,0,6,7,0
"Всплеск магической энергии, произошедший при превращении Небокрыла обратно в араккоа, освободил это несчастное создание, плененное Луангой, чтобы подпитать проклятие превращения в птицу.","|cFFFFD200Задание:|r ""Небокрыл""|n|cFFFFD200Зона:|r лес Тероккар|n|n",149,22445,39181,132598,2,18,1,6,7,0
"Множество пьяных посетителей Хмельного фестиваля рассказывают историю об этом загадочном животном, но мало кто помнит эту историю наутро.",|cFFFFD200Событие:|r Хмельной фестиваль,153,22943,39709,132800,4,2,6,6,7,0
"Везунчик визжит, когда сердится или когда ест. В любом случае не стоит его беспокоить.",|cFFFFD200Промоакция:|r World Wide Invitational 2007|n,155,23198,40405,133858,4,16466,7,6,7,0
"Хоть Ландро и не хотел расставаться с Бананчиком, он понял, что для питомца будет безопаснее находиться подальше от Пиратской Бухты, когда его отец, король Мукла, поймет, что он исчез.",|cFFFFD200Коллекционная карточная игра:|r Through the Dark Portal,156,23234,40549,133980,7,2,8,6,7,0
"Он немного злобный, но при этом крайне сонный. Держите его подальше от зверьков!",|cFFFFD200Событие:|r Детская неделя,157,23231,40613,294482,5,2,6,6,7,0
"Син'дорай используют крылобегов в качестве верховых животных, но этот малыш был признан негодным после того, как у него обнаружили множество нервных болезней.",|cFFFFD200Событие:|r Детская неделя,158,23258,40614,294475,4,2,6,6,7,0
Одомашненные элекки дрессируются дренеями как верховые животные. В дикой природе на них охотятся ради их бивней.,|cFFFFD200Событие:|r Детская неделя,159,23266,40634,656598,4,2,6,6,7,0
"Вонюша своим запахом стремится отпугивать хищников и привлекать кошек. Первое у него получается лучше, чем последнее.","|cFFFFD200Достижение: |r""Маленькая такая компания""|n|cFFFFD200Категория: |rБитвы питомцев",160,23274,40990,132599,4,82,5,6,7,0
Эта озорная тыковка любит выскакивать из земли и пугать вас до смерти. Да здравствует тыквенная песня!,|cFFFFD200Событие:|r Тыквовин,162,23909,42609,134015,6,2,6,6,7,0
"Шкуру и мясо кроколиска ценят охотники, но этот зверь очень свиреп и его сложно застать врасплох.",|cFFFFD200Профессия: |rрыбная ловля|n|cFFFFD200Зона: |rШаттрат,163,24388,43697,656555,8,2,3,6,7,0
"Смердых похож на остальных кроколисков, однако он обладает потрясающим чувством юмора.",|cFFFFD200Профессия: |rрыбная ловля|n|cFFFFD200Зона: |rШаттрат,164,24389,43698,656553,8,2,3,6,7,0
Знахари из племени Амани превратили многих жертв в лягушек. Некоторые так никогда и не смогут вернуть свой прежний облик.,|cFFFFD200Источник:|r дубравная лягушка|n|cFFFFD200Зона:|r Зул'Аман,165,24480,43918,237579,8,2,0,6,7,0
"Робкое создание, розовый элекк дает знать о своем присутствии только тем, кто с ним подружился, или кому-нибудь слишком пьяному, чтобы причинить ему вред.",|cFFFFD200Событие:|r Хмельной фестиваль|n|cFFFFD200Торговец: |rБелби Быстросмен|n|cFFFFD200Зона: |rДун Морог|n|cFFFFD200Цена: |r100|TINTERFACE\ICONS\INV_Misc_Coin_01:0|t|n|n|cFFFFD200Торговец: |rБликс Чиништукс|n|cFFFFD200Зона: |rДуротар|n|cFFFFD200Цена: |r100|TINTERFACE\ICONS\INV_Misc_Coin_01:0|t,166,24753,44369,656600,4,2,6,6,7,0
"Дикие спороскаты – свирепые животные, но, если их приручить в юном возрасте, из них получатся верные спутники.",|cFFFFD200Торговец: |rМикаа|n|cFFFFD200Зона: |rЗангартопь|n|cFFFFD200Фракция: |rСпореггар – превознесение|n|cFFFFD200Цена: |r30|TINTERFACE\ICONS\INV_Mushroom_02:0|t,167,25062,45082,132197,2,2,2,6,7,0
"Когда Пылающий Легион вторгся в Запределье, Ландро Дальнострел вложил свою лепту в военные усилия, создав этот образец. И Орда, и Альянс продолжили производство.",|cFFFFD200Коллекционная карточная игра:|r March of the Legion,168,25109,45125,133883,9,2,8,6,7,0
Намного тише настоящего дракона.,|cFFFFD200Коллекционная карточная игра:|r March of the Legion,169,25110,45127,133838,2,2050,8,33,7,0
"Этот золотой поросенок почитает предков, принося удачу союзникам.",|cFFFFD200Промоакция:|r пригласи друга|n,170,25146,45174,133784,4,82,7,6,7,0
"Друиды полагают, что у серебряных поросят есть особая связь с золотыми поросятами, и обе породы появились в Азероте в одно и то же время.",|cFFFFD200Промоакция:|r пригласи друга,171,25147,45175,133786,4,82,7,6,7,0
"Шаман-старейшина предупредил, что огоньки Рагнароса, верные слуги Повелителя Огня, появились на Огненной передовой. Нужно быть бдительными.",|cFFFFD200Торговец:|r Зен'Ворка|n|cFFFFD200Зона:|r Огненная передовая|n|cFFFFD200Цена: |r30|TINTERFACE\ICONS\INV_MISC_MARKOFTHEWORLDTREE.BLP:0|t,172,25706,45890,294481,6,2,2,6,7,0
"Кроколиски – шестилапые амфибии-хищники, обитающие в прибрежных водах. Археологи полагают, что они могут происходить от деметродонов кратера Ун'Горо.",|cFFFFD200Профессия: |rрыбная ловля|n|cFFFFD200Зона: |rШаттрат,173,26050,46425,656554,8,2,3,6,7,0
"После изучения в течение нескольких лет особей кроколисков, знаменитый рыбак Нат Пэгл уверился в том, что их детеныши как правило безобидны.",|cFFFFD200Профессия: |rрыбная ловля|n|cFFFFD200Зона: |rШаттрат,174,26056,46426,656552,8,2,3,6,7,0
Детеныш бога-феникса Ал'ара. Птенец взлетает сразу после рождения.,|cFFFFD200Источник: |rКель'тас Солнечный Скиталец|n|cFFFFD200Зона: |rтерраса Магистров,175,26119,46599,134373,6,2,0,6,7,0
"Эти потрясающие существа, которыми награждают героев за победу в битве, олицетворяют храбрость и силу.",|cFFFFD200Промоакция:|r событие на полях боя|n|cFFFFD200Торговая лавка|r,179,27217,48406,133278,1,16402,11,6,7,0
"Только герои, доказавшие свою доблесть великими делами, получают в награду этих загадочных змееподобных существ.",|cFFFFD200Промоакция:|r PvP-бои во время олимпиады в Пекине,180,27346,48408,133443,1,16402,7,6,7,0
"Эфириальные продавцы душ отправятся в путешествие с теми, кто может освободить нужные им сущности от непослушных хозяев.",|cFFFFD200Коллекционная карточная игра:|r The Hunt for Illidan,183,27914,49964,136039,5,2,8,38,7,0
"Скаты пустоты родом из леса Тероккар. Они мечут икру в период дождей; из сотен мальков, появляющихся из одной кладки, лишь немногие доживают до зрелого возраста.",|cFFFFD200Торговец: |rГрелла|n|cFFFFD200Зона: |rлес Тероккар|n|cFFFFD200Фракция: |rстражи небес Ша'тар – превознесение|n|cFFFFD200Цена: |r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,186,28470,51716,132191,2,2,2,6,7,0
Отрекшиеся Подгорода и аманийские тролли Зул'Амана дрессируют летучих мышей – вампиров как разведчиков и верховых животных.,|cFFFFD200Источник: |rпринц Тенрис Мутная Кровь|n|cFFFFD200Зона: |rКаражан,187,28513,51851,132182,3,16402,0,6,7,0
"Был случайно создан, когда смертоносная сила Короля-лича возродила Инея из мертвых.",|cFFFFD200Промоакция:|r коллекционное издание Wrath of the Lich King,188,28883,52615,237441,3,82,7,6,7,0
"""Я само Правосудие!""",|cFFFFD200Промоакция:|r World Wide Invitational 2008,189,29089,53082,135277,0,16466,7,6,7,0
"Предчувствуя неминуемую смерть ближайшего существа, череп издает пронзительное хихиканье.",|cFFFFD200Торговец: |rДарахир|n|cFFFFD200Зона: |rлес Хрустальной Песни|n|cFFFFD200Цена: |r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,190,29147,53316,133730,3,2,2,37,7,0
