ID,Name_lang,MapID,QuestPOIBlobID,AreaPOIIconEnum
1685,Потоки Кинжальной Пасти - раскопки,1116,264227,177
1687,Расселина Хлещущего Ветра - раскопки,1116,264229,177
1689,Растрескавшиеся равнины - раскопки,1116,264231,177
1691,Гром'гар - раскопки,1116,264233,177
1695,Гряда Каменного Клыка - раскопки,1116,264237,177
1732,Снега Морозных Вепрей - раскопки,1116,307916,177
1734,Снега Ледяного Ветра - раскопки,1116,307918,177
1736,Восточные скалы Ледяной Хватки - раскопки,1116,307920,177
1738,Скалы Ледяной Хватки - раскопки,1116,307922,177
1740,Шаз'гул - раскопки,1116,307924,177
1742,Погребальные поля - раскопки,1116,307926,177
1744,Крепость Страданий - раскопки,1116,307928,177
1746,Нечистые леса - раскопки,1116,307930,177
1748,Приют искателя информации - раскопки,1116,307932,177
1750,Тенетопь - раскопки,1116,307934,177
1752,Мерцающая поляна - раскопки,1116,307936,177
1756,Сумрачная роща - раскопки,1116,307940,177
1758,Южная Сетеккская низина - раскопки,1116,307942,177
1760,Северная Сетеккская низина - раскопки,1116,307944,177
1762,Гнездовье Акраз - раскопки,1116,307946,177
1764,Топь Терзаний - раскопки,1116,307948,177
1766,Владения Кровавой Гривы - раскопки,1116,307950,177
1768,Мыс Паросвистов - раскопки,1116,307952,177
1770,Долина Кровавой Гривы - раскопки,1116,307954,177
1772,Гнездовье Зекк - раскопки,1116,307956,177
1774,Раскопки города апекситов - раскопки,1116,307958,177
1776,Крепость Гордал - раскопки,1116,307960,177
1778,Гнездовье Шадар - раскопки,1116,307962,177
1780,Остров Сгущающихся Сумерек - раскопки,1116,307964,177
1782,Зангарра - раскопки,1116,307966,177
1784,PH West Talador Dig Site (disabled),1116,307968,177
1786,Анго'рош - раскопки,1116,307971,177
1788,Забытые руины огров - раскопки,1116,307973,177
1790,Руины На'гва - раскопки,1116,307975,177
1792,Заросшая дорога Верховного Молота - раскопки,1116,307977,177
1794,Разрушенная застава клана Песни Войны - раскопки,1116,307979,177
1796,Раскопки Каменных Скал - раскопки,1116,307981,177
1798,Северные Леса Духов - раскопки,1116,307983,177
1800,Каг'а - раскопки,1116,307985,177
1802,Земли Предков - раскопки,1116,307987,177
1804,Топи Круга Испытаний - раскопки,1116,307989,177
1806,Воющее плато - раскопки,1116,307991,177
1808,Дрожащее плато - раскопки,1116,307993,177
1810,Тонущее плато - раскопки,1116,307995,177
1812,Горящее плато - раскопки,1116,307997,177
1816,Сторожевая башня Верховного Молота - раскопки,1116,308001,177
1818,Бастион Мар'гока - раскопки,1116,308003,177
1820,Руины Ухмылки Смерти - раскопки,1116,308005,177
1822,Надломленный хребет - раскопки,1116,308007,177
1826,Руины башни - раскопки,1116,308011,177
1828,Плотина Диколесья - раскопки,1116,308013,177
1830,Руины первого бастиона - раскопки,1116,308015,177
1832,Утесы Южных Ветров - раскопки,1116,308018,177
1877,Раскопки: теснина Бурлящей Воды,1220,344517,177
1880,Раскопки: хранилище Агграмара,1220,346440,177
1882,Раскопки: пик Грозовых Драконов,1220,346445,177
1884,Раскопки: южная часть отмели Адской Пасти,1220,346447,177
1886,Раскопки: северная часть отмели Адской Пасти,1220,346449,177
1888,Раскопки: поля Ан'ше,1220,346475,177
1890,Раскопки: Визжащая излучина,1220,346478,177
1892,Раскопки: плоскогорье Слепящих Снегов (юг),1220,346481,177
1894,Раскопки: Браденсбрук,1220,346502,177
1896,Раскопки: Каль'делар,1220,346504,177
1898,Раскопки: Песнь Света,1220,346506,177
1900,Раскопки: Анду'тала,1220,346508,177
1902,Раскопки: Шала'нир,1220,346512,177
1904,Раскопки: долина Полумесяца,1220,346514,177
1906,Раскопки: лагерь Легиона: Хаос,1220,346517,177
1908,Раскопки: Ллотиен,1220,346522,177
1910,Раскопки: охотничьи угодья шерстоперых,1220,346527,177
1912,Раскопки: ущелье Лунного Шепота,1220,346531,177
1933,Раскопки: врата Доблести,1220,350063,177
1935,Раскопки: Древний берег,1220,350662,177
1937,Раскопки: утес Хранителя,1220,353957,200
1939,Раскопки: Янтарное плато,1220,353961,177
1941,Раскопки: Штормовой предел,1220,353963,200
1943,Раскопки: Павшие Короли,1220,353965,177
1945,Раскопки: Цитриновая бухта,1220,353967,177
1947,Раскопки: хребет Скалолапов,1220,353970,177
1949,Раскопки: Скольд-Ашиль,1220,353972,177
1951,Раскопки: Когти лесного хищника,1220,353977,177
1953,Раскопки: низина Сосновых Скал,1220,353979,177
1955,Раскопки: Ведьмин лес,1220,353981,177
1957,Раскопки: нагорье Кровавой Охоты,1220,353983,177
1959,Раскопки: Поляна ведьм,1220,353985,177
1961,Раскопки: долина Темного Пера,1220,353987,177
1963,Раскопки: Небесный склеп,1220,353989,177
1965,Раскопки: плоскогорье Слепящих Снегов (север),1220,353991,177
1967,Раскопки: Драконьи водопады,1220,353993,177
1969,Раскопки: нагорье Ллотиен,1220,354018,177
1971,Раскопки: Фарондаль,1220,354020,177
1973,Раскопки: перевал Рут'ван,1220,354022,177
1976,Раскопки: Древний берег,1220,354025,177
1978,Раскопки: остров Стражей (север),1220,354027,200
1980,Раскопки: остров Стражей (юг),1220,354029,200
1982,Раскопки: Макрана,1220,354031,177
1984,Раскопки: сад Элуны,1220,354033,177
1986,Раскопки: Разрушенное святилище,1220,354037,177
1988,Раскопки: Старый береговой путь,1220,354041,177
1990,Раскопки: храм Тысячи Огней,1220,354043,200
1992,Раскопки: руины Заркенара,1220,354045,177
1994,Раскопки: Приливные болота,1220,354047,177
1996,Раскопки: родник Нор'Данил,1220,354049,177
1998,Раскопки: крепость Черной Ладьи,1220,354080,177
2000,Раскопки: поляна Прощальной Песни,1220,354087,177
2002,Раскопки: последнее пристанище Пеплошкурой,1220,354089,177
2004,Раскопки: Южный пролив,1220,354093,177
2011,Раскопки: Тас'тала,1220,354245,177
2013,Раскопки: Проклятая низина,1220,354247,177
2017,Раскопки: Корни ужаса,1220,354251,177
2027,Раскопки: Янтарная долина (восток),1220,363017,177
2029,Раскопки: обитель Заката Луны (север),1220,363019,177
2031,Раскопки: городские ворота,1220,363021,177
2033,Раскопки: Мередил,1220,363025,177
2035,Раскопки: Багровая чаща,1220,363027,177
2037,Раскопки: Коралунские поля,1220,363029,177
2039,Раскопки: Мередил,1220,363036,177
2041,Раскопки: оплот Оскверненной Души,1220,363056,177
2043,Раскопки: Сурамар (юг),1220,363058,177
2045,Раскопки: Багровая чаща,1220,363060,177
2047,Раскопки: Высохшие отмели,1220,363062,177
2049,Раскопки: низина Анора,1220,363064,177
2073,"Раскопки: оплот Оскверненной Души, верхний ярус",1220,384354,200
2075,Раскопки: Коралунское поместье,1220,384357,200
2077,Раскопки: кладбище Крутогорья,1220,384362,200
2079,Раскопки: Путь Хална,1220,384364,200
2081,Раскопки: двор крепости Черной Ладьи,1220,384366,200
2085,Раскопки: Сумеречный риф,1220,384370,200
2115,Фронт в Южных степях: фаза 1,1,388343,0
2117,Фронт в Южных степях: фаза 2,1,388341,0
2118,Фронт в Южных степях: фаза 3,1,388342,0
2279,Раскопки: Диколесье,1220,396269,177
2399,Раскопки: Видовая тропа,1643,435499,177
2401,Раскопки: гнездовье Изломанной Коры,1643,435506,177
2403,Раскопки: Колючий хребет,1643,435508,177
2405,Раскопки: Скалистое редколесье,1643,435510,177
2407,Раскопки: Дозорный Холм,1643,435512,177
2409,Раскопки: Тихий источник,1643,435514,177
2411,Раскопки: балка Оленьего Сердца,1643,435516,177
2413,Раскопки: холмы Смертоносного Тумана,1643,435518,177
2415,Раскопки: Гол Ковал,1643,435520,177
2417,Раскопки: Спуск охотников,1643,435522,177
2419,Раскопки: Солончаковый берег,1643,435524,177
2421,Раскопки: перевал Арома,1643,435526,177
2423,Раскопки: Корлейн,1643,435528,177
2425,Раскопки: часовня Белых Кущ,1643,435530,177
2427,Раскопки: Багровый лес,1643,435532,177
2429,Раскопки: ледник Морозного Покрова,1643,435534,177
2431,Раскопки: Блестящее мелководье,1643,435536,177
2433,Раскопки: ,1643,435538,177
2435,Раскопки: ферма Голдфилда,1643,435540,177
2437,Раскопки: ,1643,435542,177
2439,Раскопки: холмы Рассекающего Ветра,1643,435544,177
2441,Раскопки: Мертвая низина,1643,435546,177
2443,Раскопки: Соляная низина,1643,435548,177
2445,Раскопки: пик Волнолома,1643,435550,177
2447,Раскопки: Ксибала,1642,435567,177
2449,Раскопки: остров Бивня,1642,435569,177
2451,Раскопки: Жемчужная отмель,1642,435571,177
2453,Раскопки: Атал'Грал,1642,435573,177
2455,Раскопки: Дикие земли,1642,435575,177
2457,Раскопки: старый торговый тракт,1642,435577,177
2459,Раскопки: Зеб'ахари,1642,435579,177
2461,Раскопки: Речные топи,1642,435581,177
2463,Раскопки: угодья Тоджека,1642,435583,177
2465,Раскопки: терраса Скорби,1642,435585,177
2467,Раскопки: Дальний лиман,1642,435587,177
2469,Раскопки: Ната'вор,1642,435589,177
2471,Раскопки: Река бритвозубов,1642,435591,177
2473,Раскопки: Верхняя Жабья топь,1642,435593,177
2475,Раскопки: Ксал'вор,1642,435595,177
2477,Раскопки: Зеленое плато,1642,435597,177
2479,Раскопки: высохшее русло,1642,435600,177
2481,Раскопки: Вечный источник,1642,435602,177
2483,Раскопки: Оазис свистоцветов,1642,435604,177
2485,Раскопки: порт Зем'лана,1642,435606,177
2487,Раскопки: Искореженный берег,1642,435608,177
2489,Раскопки: двор Зак'ражана,1642,435610,177
2491,Раскопки: терраса Клыков,1642,435612,177
