ID,Description_lang,PendingText_lang,UiTextureKitID,GarrTypeID,GarrBuildingType,BaseCapacity,SmallDisplayInfoID,MediumDisplayInfoID,LargeDisplayInfoID,WorkingDisplayInfoID,WorkingSpellVisualID,CompleteSpellVisualID,MediumThreshold,LargeThreshold,Faction,CrossFactionID
52,"Производит кристаллы для наложения чар.

Вы сможете отслеживать ход работ по отчетам из гарнизона.

Как только здание достигнет 2-го уровня, вы сможете воспользоваться столом архитектора, чтобы разместить здесь соратника для увеличения размера выработки.",Кристалл времени,44,2,18,1,16091,16092,22545,0,0,0,14,21,1,59
53,"Производит части механизмов.

Вы сможете отслеживать ход работ по отчетам из гарнизона.

Как только здание достигнет 2-го уровня, вы сможете воспользоваться столом архитектора, чтобы разместить здесь соратника для увеличения размера выработки.",Части механизмов,47,2,19,7,16091,16092,22545,0,0,0,14,21,1,60
54,"Производит краски сражений.

Вы сможете отслеживать ход работ по отчетам из гарнизона.

Как только здание достигнет 2-го уровня, вы сможете воспользоваться столом архитектора, чтобы разместить здесь соратника для увеличения размера выработки.",Краски сражений,45,2,20,1,16091,16092,22545,0,0,0,14,21,1,61
55,"Травы, выращенные из собранных вами дренорских семян.

В отчете из гарнизона вы сможете отслеживать ход работ. 

Вернитесь за заказом, когда он будет готов.",Заказ из травяного сада,54,2,2,1,16091,16092,16093,0,0,0,14,21,1,80
56,"Руда из добытого вами дренорского камня.

В отчете из гарнизона вы сможете отслеживать ход работ. 

Вернитесь за заказом, когда он будет готов.",Заказ из шахты,54,2,1,1,16091,16092,16093,0,0,0,14,21,1,79
57,"Производит алхимические катализаторы.

Вы сможете отслеживать ход работ по отчетам из гарнизона.

Как только здание достигнет 2-го уровня, вы сможете воспользоваться столом архитектора, чтобы разместить здесь соратника для увеличения размера выработки.",Алхимический катализатор,43,2,16,1,19959,19958,22544,0,0,0,14,21,0,31
58,"Производит слитки истинной стали.

Вы сможете отслеживать ход работ по отчетам из гарнизона.

Как только здание достигнет 2-го уровня, вы сможете воспользоваться столом архитектора, чтобы разместить здесь соратника для увеличения размера выработки.",Слиток истинной стали,42,2,17,1,19959,19958,22544,0,0,0,14,21,0,49
59,"Производит кристаллы для наложения чар.

Вы сможете отслеживать ход работ по отчетам из гарнизона.

Как только здание достигнет 2-го уровня, вы сможете воспользоваться столом архитектора, чтобы разместить здесь соратника для увеличения размера выработки.",Кристалл времени,44,2,18,1,19959,19958,22544,0,0,0,14,21,0,52
60,"Производит части механизмов.

Вы сможете отслеживать ход работ по отчетам из гарнизона.

Как только здание достигнет 2-го уровня, вы сможете воспользоваться столом архитектора, чтобы разместить здесь соратника для увеличения размера выработки.",Части механизмов,47,2,19,1,19959,19958,22544,0,0,0,14,21,0,53
61,"Производит краски сражений.

Вы сможете отслеживать ход работ по отчетам из гарнизона.

Как только здание достигнет 2-го уровня, вы сможете воспользоваться столом архитектора, чтобы разместить здесь соратника для увеличения размера выработки.",Краски сражений,45,2,20,1,19959,19958,22544,0,0,0,14,21,0,54
62,"Производит таладитовые кристаллы.

Вы сможете отслеживать ход работ по отчетам из гарнизона.

Как только здание достигнет 2-го уровня, вы сможете воспользоваться столом архитектора, чтобы разместить здесь соратника для увеличения размера выработки.",Таладитовый кристалл,46,2,21,1,19959,19958,22544,0,0,0,14,21,0,51
63,"Производит блестящую кожу.

Вы сможете отслеживать ход работ по отчетам из гарнизона.

Как только здание достигнет 2-го уровня, вы сможете воспользоваться столом архитектора, чтобы разместить здесь соратника для увеличения размера выработки.",Блестящая кожа,49,2,22,1,19959,19958,22544,0,0,0,14,21,0,50
64,"Производит волшебную ткань.

Вы сможете отслеживать ход работ по отчетам из гарнизона.

Как только здание достигнет 2-го уровня, вы сможете воспользоваться столом архитектора, чтобы разместить здесь соратника для увеличения размера выработки.",Отрез волшебной ткани,52,2,23,1,19959,19958,22544,0,0,0,14,21,0,37
65,"Принесите в жертву на алтаре костей то, что осталось от ваших врагов, чтобы получить взамен богатства и могущественные предметы.

Вы можете просмотреть статус вашего жертвоприношения в отчете гарнизона.",Трофей покорителя,54,2,25,1,2614,15449,22474,0,0,0,14,21,-1,0
66,"Сдайте сырье в обмен на ресурсы гарнизона.

Вы сможете отслеживать ход работ по отчетам из гарнизона.

Вернитесь за товарами, когда они будут готовы.",Ресурсы гарнизона,54,2,6,1,16091,16092,16093,0,0,0,14,21,1,70
70,"Сдайте сырье в обмен на ресурсы гарнизона.

Вы сможете отслеживать ход работ по отчетам из гарнизона.

Вернитесь за товарами, когда они будут готовы.",Ресурсы гарнизона,54,2,6,1,19959,19958,22544,0,0,0,14,21,0,66
74,"Создает разрушитель повышенной мощности.

Вы сможете отслеживать ход работ по отчетам из гарнизона.

Вернитесь за товарами, когда они будут готовы.",Разрушитель повышенной мощности,159,2,26,1,24673,24673,24673,0,0,0,1,2,0,75
75,"Создает осадную машину повышенной мощности.

Вы сможете отслеживать ход работ по отчетам из гарнизона.

Вернитесь за товарами, когда они будут готовы.",Осадная машина повышенной мощности,90,2,26,1,24672,24672,24672,0,0,0,1,2,1,74
77,"Потратьте ресурсы гарнизона на улучшения для своих соратников и обломки брони.

Вы сможете отслеживать ход работ по отчетам из гарнизона.

Вернитесь за товарами, когда они будут готовы.",,18,2,10,1,19959,19958,22544,0,0,0,14,21,0,78
78,"Потратьте ресурсы гарнизона на улучшения для своих соратников и обломки брони.

Вы сможете отслеживать ход работ по отчетам из гарнизона.

Вернитесь за товарами, когда они будут готовы.",,16,2,10,1,16091,16092,22545,0,0,0,14,21,1,77
79,"Руда из добытого вами дренорского камня.

В отчете из гарнизона вы сможете отслеживать ход работ. 

Вернитесь за заказом, когда он будет готов.",Заказ из шахты,54,2,1,1,19959,19958,22544,0,0,0,14,21,0,56
80,"Травы, выращенные из собранных вами дренорских семян.

В отчете из гарнизона вы сможете отслеживать ход работ. 

Вернитесь за заказом, когда он будет готов.",Заказ из травяного сада,54,2,2,1,19959,19958,22544,0,0,0,14,21,0,55
100,"Сдайте путевые камни огров в обмен на апекситовые кристаллы и приказы о завершении заданий.

Вы сможете отслеживать ход работ по отчетам из гарнизона.

Вернитесь за товарами, когда они будут готовы.",,149,2,13,1,19959,19958,22544,0,0,0,14,21,0,101
101,"Сдайте путевые камни огров в обмен на апекситовые кристаллы и приказы о завершении заданий.

Вы сможете отслеживать ход работ по отчетам из гарнизона.

Вернитесь за товарами, когда они будут готовы.",,29,2,13,1,16091,16092,22545,0,0,0,14,21,1,100
103,"Сбрасывает в воду заряды с взрывчатым веществом, которые уничтожают подводные лодки.

|cFFFFD200Время создания: 30 мин.|r

|cffb2f0ffНейтрализует: |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffff Подводная лодка|r",,9,2,9,1,10070,10070,10070,10070,44449,0,2,3,1,113
104,"Опасное судно, которое используется в заданиях для флота.

|cFFFFD200Время строительства: 2 ч|r

|cffb2f0ffНейтрализует: |r
|TInterface\ICONS\Ships_ABILITY_Bombers.blp:24:24:0:0|t |cffffffff Авианосец|r",,9,2,9,1,10309,10309,10309,10309,44449,0,2,3,1,111
105,"Мощное судно с крупнокалиберными орудиями, которое используется в заданиях для флота.

|cFFFFD200Время строительства: 1 ч.|r

|cffb2f0ffНейтрализует: |r
|TInterface\ICONS\Ships_ABILITY_DepthCharges.blp:24:24:0:0|t |cffffffff Эсминец|r",,9,2,9,1,15165,15165,15165,15165,44449,0,2,3,1,112
106,"Вместительное судно, которое используется для транспортировки войск и материалов в заданиях для флота.

|cFFFFD200Время строительства: 30 мин.|r

|cffb2f0ffНейтрализует: |r
|TInterface\ICONS\ABILITY_ROGUE_FLEETFOOTED.BLP:24:24:0:0|t |cffffffff Наземная цель|r",,9,2,9,1,26784,26784,26784,26784,44449,0,2,3,-1,0
107,"Судно стратегического назначения, способное уничтожать противника с помощью авиационной группы, которое используется в заданиях для флота.

|cFFFFD200Время строительства: 2 ч|r

|cffb2f0ffНейтрализует: |r
|TInterface\ICONS\Ships_ABILITY_ArmorPiercingAmmo.blp:24:24:0:0|t |cffffffff Линкор|r",,9,2,9,1,27015,27015,27015,27015,44449,0,2,3,-1,0
109,"Вместительное судно, которое используется для транспортировки войск и материалов в заданиях для флота.

|cFFFFD200Время строительства: 1 мин.|r

|cffb2f0ffНейтрализует: |r
|TInterface\ICONS\ABILITY_ROGUE_FLEETFOOTED.BLP:24:24:0:0|t |cffffffff Наземная цель|r",,9,2,9,1,26784,26784,26784,26784,44449,0,2,3,-1,0
111,"Опасное судно, которое используется в заданиях для флота.

|cFFFFD200Время строительства: 2 ч|r

|cffb2f0ffНейтрализует: |r
|TInterface\ICONS\Ships_ABILITY_Bombers.blp:24:24:0:0|t |cffffffff Авианосец|r",,9,2,9,1,27211,27211,27211,27211,44449,0,2,3,0,104
112,"Мощное судно с крупнокалиберными орудиями, которое используется в заданиях для флота.

|cFFFFD200Время строительства: 1 ч.|r

|cffb2f0ffНейтрализует: |r
|TInterface\ICONS\Ships_ABILITY_DepthCharges.blp:24:24:0:0|t |cffffffff Эсминец|r",,9,2,9,1,10322,10322,10322,10322,44449,0,2,3,0,105
113,"Сбрасывает в воду заряды с взрывчатым веществом, которые уничтожают подводные лодки.

|cFFFFD200Время создания: 30 мин.|r

|cffb2f0ffНейтрализует: |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffff Подводная лодка|r",,9,2,9,1,10941,10941,10941,10941,44449,0,2,3,0,103
114,"Сбрасывает в воду заряды с взрывчатым веществом, которые уничтожают подводные лодки.

|cFFFFD200Время создания: 1 мин.|r

|cffb2f0ffНейтрализует: |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffff Подводная лодка|r",,9,2,9,1,10070,10070,10070,10070,44449,0,2,3,1,115
115,"Сбрасывает в воду заряды с взрывчатым веществом, которые уничтожают подводные лодки.

|cFFFFD200Время создания: 1 мин.|r

|cffb2f0ffНейтрализует: |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffff Подводная лодка|r",,9,2,9,1,10941,10941,10941,10941,44449,0,2,3,0,114
119,"Сбрасывает в воду заряды с взрывчатым веществом, которые уничтожают подводные лодки.

|cFFFFD200Время создания: 1 мин.|r

|cffb2f0ffНейтрализует: |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffff Подводная лодка|r",,9,2,9,1,10070,10070,10070,10070,44449,0,2,3,1,121
121,"Сбрасывает в воду заряды с взрывчатым веществом, которые уничтожают подводные лодки.

|cFFFFD200Время создания: 1 мин.|r

|cffb2f0ffНейтрализует: |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffff Подводная лодка|r",,9,2,9,1,10941,10941,10941,10941,44449,0,2,3,0,119
122,Номи разработает для вас новые рецепты.,Test Kitchen Results,51,3,0,24,12572,12573,12573,0,0,0,20,21,-1,0
124,"Обучить отряд, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.",Обучение отряда,0,3,0,4,11843,11843,11843,11843,61015,0,4,4,-1,0
125,"Обучить отряд, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.",Обучение отряда,0,3,0,3,11843,11843,11843,11843,61015,0,2,3,-1,0
126,"Запросите отряд послушников школы Журавля, которые могут сопровождать соратников на заданиях, повышая вероятность получения дополнительной награды.

|cFFFFD200Время создания: 30 мин.|r",Пополнение войск,9,3,0,2,11843,11843,11843,0,0,0,2,3,-1,0
128,"Обучить отряд, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.",Обучение отряда,9,3,0,3,35397,35397,35397,35397,61015,0,3,3,-1,0
129,"Призвать отряд, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.",Обучение отряда,9,3,0,4,35397,35397,35397,35397,61015,0,4,4,-1,0
130,"Запросить полчище стражей Скверны, которые будут выполнять для вас задания.

|cFFFFD200Время создания: 1 ч.|r",Стражи Скверны,9,3,0,1,8618,8618,8618,0,0,0,1,1,-1,0
131,"Призвать отряд, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.",Обучение отряда,9,3,0,4,35172,35172,35172,35172,61015,0,4,4,-1,0
132,"Обучить отряд, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.",Пополнение войск,9,3,0,3,35172,35172,35172,35172,61015,0,3,3,-1,0
133,"Запросить отряд: [units]. Он будет выполнять для вас задания.

|cFFFFD200Время создания: 30 мин.|r",Пополнение войск,9,3,0,1,35172,35172,35172,0,0,0,2,3,-1,0
134,"Создать отряд, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.",Обучение отряда,9,3,0,4,8225,8225,8225,8225,61015,0,4,4,-1,0
135,"Обучить отряд, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.",Обучение отряда,9,3,0,3,8225,8225,8225,8225,61015,0,3,3,-1,0
136,"Запросить отряд, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.
|cFFFFD200Время создания: 30 мин.|r",Пополнение войск,9,3,0,1,8225,8225,8225,0,0,0,2,3,-1,0
137,"Обучить отряд, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.",Обучение отряда,9,3,0,4,26916,26916,26916,26916,61015,0,4,4,-1,0
138,"Обучить отряд, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.",Обучение отряда,9,3,0,3,26916,26916,26916,26916,61015,0,3,3,-1,0
139,"Запросить отряд, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.

|cFFFFD200Время создания: 30 мин.|r",Пополнение войск,9,3,0,1,26916,26916,26916,0,0,0,2,3,-1,0
140,"Обучить отряд, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.",Обучение отряда,9,3,0,4,35171,35171,35171,35171,61015,0,4,4,-1,0
141,"Обучить отряд, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.",Обучение отряда,9,3,0,3,35171,35171,35171,35171,61015,0,3,3,-1,0
142,"Запросить отряд хранителей рощи, которые будут выполнять для вас задания.

|cFFFFD200Время создания: 30 мин.|r",Пополнение войск,9,3,0,1,35171,35171,35171,0,0,0,2,3,-1,0
143,"Обучить отряд, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.",Обучение отряда,9,3,0,4,36448,36448,36448,36448,61015,0,4,4,-1,0
144,"Обучить отряд, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.",Обучение отряда,9,3,0,3,36448,36448,36448,36448,61015,0,3,3,-1,0
145,"Запросить отряд: [units]. Он будет выполнять для вас задания.

|cFFFFD200Время создания: 30 мин.|r",Пополнение войск,9,3,0,1,10721,10721,10721,0,0,0,2,3,-1,0
146,"Обучить отряд, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.",Обучение отряда,9,3,0,4,35170,35170,35170,35170,61015,0,4,4,-1,0
147,"Обучить отряд, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.",Обучение отряда,9,3,0,3,35170,35170,35170,35170,61015,0,3,3,-1,0
148,"Запросить отряд: [units]. Он будет выполнять для вас задания.

|cFFFFD200Время создания: 30 мин.|r",Пополнение войск,9,3,0,1,35170,35170,35170,0,0,0,2,3,-1,0
149,"Обучить отряд, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.",Обучение отряда,9,3,0,4,35174,35174,35174,35174,61015,0,4,4,-1,0
150,"Обучить отряд, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.",Обучение отряда,9,3,0,3,35174,35174,35174,35174,61015,0,3,3,-1,0
151,"Запросить отряд, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.

|cFFFFD200Время создания: 30 мин.|r",Пополнение войск,9,3,0,1,35174,35174,35174,0,0,0,2,3,-1,0
152,"Обучить отряд, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.",Обучение отряда,9,3,0,4,36449,36449,36449,36449,61015,0,4,4,-1,0
153,"Обучить отряд, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.",Обучение отряда,9,3,0,3,36449,36449,36449,36449,61015,0,3,3,-1,0
154,"Запросить отряд, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.

|cFFFFD200Время создания: 30 мин.|r",Пополнение войск,9,3,0,1,10721,10721,10721,0,0,0,2,3,-1,0
155,"Обучить отряд, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.",Обучение отряда,0,3,0,3,35398,35398,35398,35398,61015,0,3,3,-1,0
156,"Призвать отряд, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.",Обучение отряда,0,3,0,4,35398,35398,35398,35398,61015,0,4,4,-1,0
157,"Призвать отряд, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.",Обучение отряда,9,3,0,1,35398,35398,35398,35398,61015,0,1,1,-1,0
158,"Обучить отряд, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.",Обучение отряда,9,3,0,4,33176,33176,33176,33176,61015,0,4,4,-1,0
159,"Обучить отряд, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.",Обучение отряда,9,3,0,3,33176,33176,33176,33176,61015,0,3,3,-1,0
160,"Запросить отряд, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.
|cFFFFD200Время создания: 30 мин.|r",Пополнение войск,9,3,0,1,33176,33176,33176,0,0,0,2,3,-1,0
161,"Запросите отряд адептов школы Журавля, которые смогут сопровождать соратников на заданиях, повышая вероятность получения дополнительной награды.

|cFFFFD200Время создания: 30 мин.|r",Пополнение войск,9,3,0,2,10811,10811,10811,0,0,0,2,3,-1,0
163,"Запросите отряд адептов школы Тигра, которые могут сопровождать соратников на заданиях, повышая вероятность их успешного выполнения.

|cFFFFD200Время создания: 30 мин.|r",Пополнение войск,9,3,0,2,11843,11843,11843,0,0,0,2,3,-1,0
164,"Призвать могучего союзника, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.",Обучение отряда,9,3,0,1,35173,35173,35173,35173,61015,0,1,1,-1,0
165,"Запросите отряд адептов школы Быка, которые могут сопровождать соратников на заданиях, повышая вероятность их успешного выполнения.

|cFFFFD200Время создания: 30 мин.|r",Пополнение войск,9,3,0,4,11843,11843,11843,0,0,0,4,4,-1,0
166,"Запросить стаю диких бесов, которые будут выполнять для вас задания.

|cFFFFD200Время создания: 15 мин.|r",Стая диких бесов,9,3,0,4,8618,8618,8618,0,0,0,4,4,-1,0
167,"Запросить полчище стражей гнева Скверны, которые будут выполнять для вас задания.

|cFFFFD200Время создания: 1 ч.|r",Стражи гнева Скверны,9,3,0,1,8618,8618,8618,0,0,0,1,1,-1,0
168,"Запросить отряд заклинателей Совета Мрачной Жатвы, которые будут выполнять для вас задания.

|cFFFFD200Время создания: 30 мин.|r",Заклинатели Совета,9,3,0,2,8618,8618,8618,0,0,0,2,2,-1,0
171,Запросить поставку вооружения и снаряжения для защитников.,Пополнение отряда,16,3,0,4,36928,36928,36928,0,0,0,4,2,-1,0
173,Начать дополнительное исследование вашего артефактного оружия. Эти знания помогут вам быстрее накапливать силу артефакта.,Незаконченные исследовательские записи,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
177,Запросить печать сломанной судьбы.,Груз печатей сломанной судьбы,16,3,0,1,26060,26060,26060,0,0,0,1,1,-1,0
178,Запросить ледяного змея.,Призыв ледяного змея,16,3,0,1,36780,36780,36780,36780,61015,0,1,1,-1,0
179,"Призвать инфернала и заточить в демонической филактерии, чтобы впоследствии воспользоваться его силой для завершения локального задания.",Порабощение инфернала,16,3,0,1,37137,37137,37137,37137,61015,0,1,1,-1,0
180,"Направить силу оплота класса в фокусирующий кристалл, чтобы впоследствии воспользоваться ""Мощью Даларана"" для завершения локального задания.",Сосредоточение мощи Даларана.,16,3,0,1,7631,7631,7631,7631,61015,0,1,1,-1,0
181,Начать дополнительное исследование вашего артефактного оружия. Эти знания помогут вам быстрее накапливать силу артефакта.,Незаконченные исследовательские записи,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
182,Начать дополнительное исследование вашего артефактного оружия. Эти знания помогут вам быстрее накапливать силу артефакта.,Незаконченные исследовательские записи,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
183,Начать дополнительное исследование вашего артефактного оружия. Эти знания помогут вам быстрее накапливать силу артефакта.,Незаконченные исследовательские записи,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
184,Начать дополнительное исследование вашего артефактного оружия. Эти знания помогут вам быстрее накапливать силу артефакта.,Незаконченные исследовательские записи,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
185,Начать дополнительное исследование вашего артефактного оружия. Эти знания помогут вам быстрее накапливать силу артефакта.,Незаконченные исследовательские записи,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
186,Начать дополнительное исследование вашего артефактного оружия. Эти знания помогут вам быстрее накапливать силу артефакта.,Незаконченные исследовательские записи,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
187,Начать дополнительное исследование вашего артефактного оружия. Эти знания помогут вам быстрее накапливать силу артефакта.,Незаконченные исследовательские записи,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
188,Начать дополнительное исследование вашего артефактного оружия. Эти знания помогут вам быстрее накапливать силу артефакта.,Незаконченные исследовательские записи,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
189,Начать дополнительное исследование вашего артефактного оружия. Эти знания помогут вам быстрее накапливать силу артефакта.,Незаконченные исследовательские записи,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
190,Начать дополнительное исследование вашего артефактного оружия. Эти знания помогут вам быстрее накапливать силу артефакта.,Незаконченные исследовательские записи,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
191,Начать дополнительное исследование вашего артефактного оружия. Эти знания помогут вам быстрее накапливать силу артефакта.,Незаконченные исследовательские записи,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
192,"Начать вербовку бойцов авангарда ордена Серебряной Длани, чтобы впоследствии с их помощью завершить локальное задание.",Формирование авангарда,16,3,0,1,37230,37230,37230,37230,61015,0,1,1,-1,0
193,"Попросить жрецов ордена благословить ваших защитников, повысив вероятность успешного выполнения заданий.",Ритуал благословений,16,3,0,1,35853,35853,35853,35853,61015,0,1,1,-1,0
194,"Начать призыв валь'кир, чтобы впоследствии с их помощью завершить локальное задание.",Призыв валь'кир,16,3,0,1,33174,33174,33174,33174,61015,0,1,1,-1,0
195,"Сосредоточить гнев ордена и наполнить энергией ядро Разлома, чтобы впоследствии воспользоваться пушкой Разлома для завершения локального задания.",Сосредоточение гнева Ордена.,16,3,0,1,25536,25536,25536,25536,61015,0,1,1,-1,0
196,"Призвать могучего союзника, который сможет сопровождать защитников на заданиях, повышая вероятность их успешного выполнения.",Пополнение отряда,9,3,0,1,35171,35171,35171,35171,61015,0,1,1,-1,0
197,Запросить поставку вооружения и снаряжения для защитников.,Пополнение войск,16,3,0,4,36928,36928,36928,35924,61015,0,4,2,-1,0
198,Запросить поставку вооружения и снаряжения для защитников.,Пополнение войск,16,3,0,4,31180,31180,31180,31180,61015,0,4,2,-1,0
199,Запросить поставку вооружения и снаряжения для защитников.,Пополнение войск,16,3,0,4,36928,36928,36928,36928,61015,0,4,2,-1,0
200,Запросить поставку вооружения и снаряжения для защитников.,Пополнение войск,16,3,0,4,7088,7088,7088,7088,61015,0,4,2,-1,0
201,Запросить поставку вооружения и снаряжения для защитников.,Пополнение войск,16,3,0,4,37189,37189,37189,37189,61015,0,4,4,-1,0
202,Запросить поставку вооружения и снаряжения для защитников.,Пополнение войск,16,3,0,4,37480,37478,37481,37480,61015,0,2,4,-1,0
203,Запросить поставку вооружения и снаряжения для защитников.,Пополнение войск,16,3,0,4,30825,30825,30825,30825,61015,0,4,2,-1,0
204,Запросить поставку вооружения и снаряжения для защитников.,Пополнение войск,16,3,0,4,36928,36928,36928,36928,61015,0,4,2,-1,0
205,Запросить поставку вооружения и снаряжения для защитников.,Пополнение войск,16,3,0,4,36928,36928,36928,36928,61015,0,4,2,-1,0
206,Запросить поставку вооружения и снаряжения для защитников.,Пополнение войск,16,3,0,4,30127,30127,30127,30127,61015,0,4,2,-1,0
207,Запросить поставку вооружения и снаряжения для защитников.,Пополнение войск,16,3,0,4,37231,37231,37231,37231,61015,0,4,2,-1,0
208,Запросить поставку вооружения и снаряжения для защитников.,Пополнение войск,16,3,0,4,37234,37234,37234,37234,61015,0,4,2,-1,0
209,Запросить печать сломанной судьбы.,Груз печатей сломанной судьбы,16,3,0,1,37191,37191,37191,37191,61015,0,1,1,-1,0
210,Запросить печать сломанной судьбы.,Груз печатей сломанной судьбы,16,3,0,1,27369,27369,27369,27369,61015,0,1,1,-1,0
211,Запросить печать сломанной судьбы.,Груз печатей сломанной судьбы,16,3,0,1,36278,36278,36278,36278,61015,0,1,1,-1,0
212,Запросить печать сломанной судьбы.,Груз печатей сломанной судьбы,16,3,0,1,6964,6964,6964,6964,61015,0,1,1,-1,0
213,Запросить печать сломанной судьбы.,Груз печатей сломанной судьбы,16,3,0,1,35501,35501,35501,35501,61015,0,1,1,-1,0
