Name_lang,ID,ParentUiMapID,Flags,System,Type,BountySetID,BountyDisplayLocation,TempVisibilityPlayerConditionID,VisibilityPlayerConditionID,HelpTextPosition,BkgAtlasID,AlternateUiMapGroup,ContentTuningID,AdventureMapTextureKitID,MapArtZoneTextPosition
Рудник Подземных Глубин,39,37,0,0,5,0,0,0,0,0,0,0,0,0,0
Яшмовая шахта,40,37,0,0,5,0,0,0,0,0,0,0,0,0,0
Даларан,41,42,0,0,5,0,0,0,0,0,0,0,0,0,0
Перевал Мертвого Ветра,42,13,6,0,3,0,0,0,0,0,0,0,775,0,0
Хозяйский погреб,43,42,0,0,5,0,0,0,0,0,0,0,0,0,0
Хозяйский погреб,44,42,0,0,5,0,0,0,0,0,0,0,0,0,0
Хозяйский погреб,45,42,0,0,5,0,0,0,0,0,0,0,0,0,0
Катакомбы Каражана,46,42,0,0,5,0,0,0,0,0,0,0,0,0,0
Сумеречный лес,47,13,6,0,3,0,0,0,0,0,0,0,13,0,0
Лок Модан,48,13,6,0,3,0,0,0,0,0,0,0,9,0,0
Красногорье,49,13,6,0,3,0,0,0,0,0,0,0,10,0,0
Северная Тернистая долина,50,224,6,0,3,0,0,0,0,0,0,0,18,0,0
Болото печали,51,13,6,0,3,0,0,0,0,0,0,0,31,0,0
Западный край,52,13,6,0,3,0,0,0,0,0,0,0,6,0,0
Прииск на Золотом Берегу,53,52,0,0,5,0,0,0,0,0,0,0,0,0,0
Рудник Янго,54,52,0,0,5,0,0,0,0,0,0,0,0,0,0
Мертвые копи,55,52,0,0,5,0,0,0,0,0,0,0,0,0,0
Болотина,56,13,6,0,3,0,0,0,0,0,0,0,15,0,0
Тельдрассил,57,12,6,0,3,0,0,0,68088,0,0,0,72,0,0
Паучье логово,58,57,0,0,5,0,0,0,0,0,0,0,0,0,0
Пещера Бесов,59,57,0,0,5,0,0,0,0,0,0,0,0,0,0
Обитель Бен'этиль,60,57,0,0,5,0,0,0,0,0,0,0,0,0,0
Обитель Бен'этиль,61,57,0,0,5,0,0,0,0,0,0,0,0,0,0
Темные берега,62,12,6,0,3,10,1,0,0,1,0,0,5,0,0
Ясеневый лес,63,12,6,0,3,0,0,0,0,0,0,0,12,0,0
Тысяча Игл,64,12,6,0,3,0,0,0,0,0,0,0,21,0,0
Когтистые горы,65,12,6,0,3,0,0,0,0,0,0,0,14,0,0
Пустоши,66,12,6,0,3,0,0,0,0,0,0,0,19,0,0
Мародон,67,66,0,0,5,0,0,0,0,0,0,0,0,0,0
Мародон,68,66,0,0,5,0,0,0,0,0,0,0,0,0,0
Фералас,69,12,6,0,3,0,0,0,0,0,0,0,22,0,0
Пылевые топи,70,12,6,0,3,0,0,0,0,0,0,0,23,0,0
Танарис,71,12,6,0,3,0,0,0,0,0,0,0,28,0,0
Ядовитый улей,72,71,0,0,5,0,0,0,0,0,0,0,0,0,0
Зияющая бездна,73,71,0,0,5,0,0,0,0,0,0,0,0,0,0
Пещеры Времени,74,71,0,0,5,0,0,0,0,0,0,0,0,0,0
Пещеры Времени,75,71,0,0,5,0,0,0,0,0,0,0,0,0,0
Азшара,76,12,6,0,3,0,0,0,0,0,0,0,2,0,0
Оскверненный лес,77,12,6,0,3,0,0,0,0,0,0,0,26,0,0
Кратер Ун'Горо,78,12,6,0,3,0,0,0,0,0,0,0,32,0,0
Скользкий овраг,79,78,0,0,5,0,0,0,0,0,0,0,0,0,0
Лунная поляна,80,12,6,0,3,0,0,0,0,0,0,0,884,0,0
Силитус,81,12,6,0,3,0,0,0,0,0,0,0,36,0,0
Сумеречная пещера,82,81,0,0,5,0,0,0,0,0,0,0,0,0,0
Зимние Ключи,83,12,6,0,3,0,0,0,0,0,0,0,33,0,0
Штормград,84,13,7,0,3,0,0,0,0,0,0,0,0,0,0
Оргриммар,85,12,7,0,3,0,0,0,0,0,0,0,0,0,0
Оргриммар,86,85,512,0,6,0,0,0,0,0,0,0,0,0,0
Стальгорн,87,13,6,0,3,0,0,0,0,0,0,0,0,0,0
Громовой Утес,88,12,6,0,3,0,0,0,0,0,0,0,0,0,0
Дарнас,89,12,7,0,3,0,0,0,68088,0,0,0,0,0,0
Подгород,90,13,6,0,3,0,0,0,62731,0,0,0,0,0,0
Альтеракская долина,91,25,0,0,6,0,0,0,0,0,0,0,0,0,0
Ущелье Песни Войны,92,10,0,0,6,0,0,0,0,0,0,0,0,0,0
Низина Арати,93,14,0,0,6,0,0,0,0,0,0,0,0,0,0
Леса Вечной Песни,94,13,6,0,3,0,0,0,0,0,0,0,77,0,0
Призрачные земли,95,13,6,0,3,0,0,0,0,0,0,0,8,0,0
Катакомбы Амани,96,95,0,0,5,0,0,0,0,0,0,0,0,0,0
Остров Лазурной Дымки,97,12,6,0,3,0,0,0,0,0,0,0,76,0,0
Пещера Приливов,98,97,0,0,5,0,0,0,0,0,0,0,0,0,0
Логово клана Тихвой,99,97,0,0,5,0,0,0,0,0,0,0,0,0,0
Полуостров Адского Пламени,100,101,6,0,3,0,0,0,0,0,0,0,37,0,0
Запределье,101,946,0,0,2,0,0,0,0,0,0,0,777,0,0
Зангартопь,102,101,6,0,3,0,0,0,0,0,0,0,38,0,0
Экзодар,103,12,6,0,3,0,0,0,0,0,0,0,0,0,0
Долина Призрачной Луны,104,101,6,0,3,0,0,0,0,0,0,0,43,0,0
Острогорье,105,101,6,0,3,0,0,0,0,0,0,0,41,0,0
Остров Кровавой Дымки,106,12,6,0,3,0,0,0,0,0,0,0,4,0,0
Награнд,107,101,6,0,3,0,0,0,0,0,0,0,40,0,0
Лес Тероккар,108,101,6,0,3,0,0,0,0,0,0,0,39,0,0
Пустоверть,109,101,6,0,3,0,0,0,0,0,0,0,42,0,0
Луносвет,110,13,6,0,3,0,0,0,0,0,0,0,0,0,0
Шаттрат,111,101,6,0,3,0,0,0,0,0,0,0,0,0,0
Око Бури,112,109,0,0,6,0,0,0,0,0,0,0,0,0,0
Нордскол,113,947,0,0,2,0,0,0,0,0,0,0,826,0,0
Борейская тундра,114,113,6,0,3,0,0,0,0,0,0,0,44,0,0
Драконий Погост,115,113,6,0,3,0,0,0,0,0,0,0,46,0,0
Седые холмы,116,113,6,0,3,0,0,0,0,0,0,0,47,0,0
Ревущий фьорд,117,113,6,0,3,0,0,0,0,0,0,0,45,0,0
Ледяная Корона,118,113,6,0,3,0,0,0,0,0,0,0,51,0,0
Низина Шолазар,119,113,6,0,3,0,0,0,0,0,0,0,49,0,0
Грозовая гряда,120,113,6,0,3,0,0,0,0,0,0,0,50,0,0
Зул'Драк,121,113,6,0,3,0,0,0,0,0,0,0,48,0,0
Остров Кель'Данас,122,13,6,0,3,0,0,0,0,0,0,0,161,0,0
Озеро Ледяных Оков,123,113,6,0,3,0,0,0,0,0,0,0,1200,0,0
Анклав Алого ордена,124,23,0,0,6,0,0,0,0,0,0,0,0,0,0
Даларан,125,127,0,0,4,0,0,0,0,0,0,0,0,0,0
Даларан,126,127,0,0,4,0,0,0,0,0,0,0,0,0,0
Лес Хрустальной Песни,127,113,6,0,3,0,0,0,0,0,0,0,163,0,0
Берег Древних,128,115,0,0,6,0,0,0,0,0,0,0,0,0,0
Нексус,129,114,0,0,4,0,0,0,0,0,0,0,0,0,0
Очищение Стратхольма,130,71,0,0,4,0,0,0,0,0,0,0,0,0,0
Очищение Стратхольма,131,130,0,0,4,0,0,0,0,0,0,0,0,0,0
Ан'кахет: Старое Королевство,132,115,0,0,4,0,0,0,0,0,0,0,0,0,0
Крепость Утгард,133,117,0,0,4,0,0,0,0,0,0,0,0,0,0
Крепость Утгард,134,117,0,0,4,0,0,0,0,0,0,0,0,0,0
Крепость Утгард,135,117,0,0,4,0,0,0,0,0,0,0,0,0,0
Вершина Утгард,136,117,0,0,4,0,0,0,0,0,0,0,0,0,0
Вершина Утгард,137,117,0,0,4,0,0,0,0,0,0,0,0,0,0
Чертоги Молний,138,120,0,0,4,0,0,0,0,0,0,0,0,0,0
Чертоги Молний,139,120,0,0,4,0,0,0,0,0,0,0,0,0,0
Чертоги Камня,140,120,0,0,4,0,0,0,0,0,0,0,0,0,0
Око Вечности,141,114,0,0,4,0,0,0,0,0,0,0,0,0,0
Окулус,142,114,0,0,6,0,0,0,0,0,0,0,0,0,0
Окулус,143,114,0,0,4,0,0,0,0,0,0,0,0,0,0
Окулус,144,114,0,0,4,0,0,0,0,0,0,0,0,0,0
Окулус,145,114,0,0,4,0,0,0,0,0,0,0,0,0,0
Окулус,146,114,0,0,4,0,0,0,0,0,0,0,0,0,0
Ульдуар,147,120,0,0,4,0,0,0,0,0,0,0,0,0,0
Ульдуар,148,147,0,0,4,0,0,0,0,0,0,0,0,0,0
Ульдуар,149,147,0,0,4,0,0,0,0,0,0,0,0,0,0
Ульдуар,150,147,0,0,4,0,0,0,0,0,0,0,0,0,0
Ульдуар,151,147,0,0,4,0,0,0,0,0,0,0,0,0,0
Ульдуар,152,147,0,0,4,0,0,0,0,0,0,0,0,0,0
Гундрак,153,121,0,0,6,0,0,0,0,0,0,0,0,0,0
Гундрак,154,121,0,0,4,0,0,0,0,0,0,0,0,0,0
Обсидиановое святилище,155,115,0,0,6,0,0,0,0,0,0,0,0,0,0
Хранилище Аркавона,156,123,0,0,4,0,0,0,0,0,0,0,0,0,0
Азжол-Неруб,157,115,0,0,4,0,0,0,0,0,0,0,0,0,0
Азжол-Неруб,158,115,0,0,4,0,0,0,0,0,0,0,0,0,0
Азжол-Неруб,159,115,0,0,4,0,0,0,0,0,0,0,0,0,0
Крепость Драк'Тарон,160,121,0,0,4,0,0,0,0,0,0,0,0,0,0
Крепость Драк'Тарон,161,121,0,0,4,0,0,0,0,0,0,0,0,0,0
Наксрамас,162,115,0,0,4,0,0,0,0,0,0,0,0,0,0
Наксрамас,163,115,0,0,4,0,0,0,0,0,0,0,0,0,0
Наксрамас,164,115,0,0,4,0,0,0,0,0,0,0,0,0,0
Наксрамас,165,115,0,0,4,0,0,0,0,0,0,0,0,0,0
Наксрамас,166,115,0,0,4,0,0,0,0,0,0,0,0,0,0
Наксрамас,167,115,0,0,4,0,0,0,0,0,0,0,0,0,0
Аметистовая крепость,168,125,0,0,4,0,0,0,0,0,0,0,0,0,0
Остров Завоеваний,169,118,0,0,6,0,0,0,0,0,0,0,0,0,0
Лагерь Хротгара,170,113,6,0,3,0,0,0,0,0,0,0,988,0,0
Испытание чемпиона,171,118,0,0,4,0,0,0,0,0,0,0,0,0,0
Испытание крестоносца,172,118,0,0,4,0,0,0,0,0,0,0,0,0,0
Испытание крестоносца,173,118,0,0,4,0,0,0,0,0,0,0,0,0,0
Затерянные острова,174,948,6,0,3,0,0,0,0,0,0,0,159,0,0
Каджа'митовая пещера,175,174,0,0,5,0,0,0,0,0,0,0,0,0,0
Пещера Вулканота,176,174,0,0,5,0,0,0,0,0,0,0,0,0,0
Исправительная шахта Галливикса,177,174,0,0,5,0,0,0,0,0,0,0,0,0,0
Исправительная шахта Галливикса,178,174,0,0,5,0,0,0,0,0,0,0,0,0,0
Гилнеас,179,13,6,0,6,0,0,0,0,0,0,0,78,0,0
Шахта Тлеющего Угля,180,179,0,0,5,0,0,0,0,0,0,0,0,0,0
Поместье Седогрива,181,179,0,0,5,0,0,0,0,0,0,0,0,0,0
Поместье Седогрива,182,179,0,0,5,0,0,0,0,0,0,0,0,0,0
Кузня Душ,183,118,0,0,4,0,0,0,0,0,0,0,0,0,0
Яма Сарона,184,118,0,0,6,0,0,0,0,0,0,0,0,0,0
Залы Отражений,185,118,0,0,4,0,0,0,0,0,0,0,0,0,0
Цитадель Ледяной Короны,186,118,0,0,4,0,0,0,0,0,0,0,0,0,0
Цитадель Ледяной Короны,187,118,0,0,4,0,0,0,0,0,0,0,0,0,0
Цитадель Ледяной Короны,188,118,0,0,4,0,0,0,0,0,0,0,0,0,0
Цитадель Ледяной Короны,189,118,0,0,4,0,0,0,0,0,0,0,0,0,0
Цитадель Ледяной Короны,190,118,0,0,4,0,0,0,0,0,0,0,0,0,0
Цитадель Ледяной Короны,191,118,0,0,4,0,0,0,0,0,0,0,0,0,0
Цитадель Ледяной Короны,192,118,0,0,4,0,0,0,0,0,0,0,0,0,0
Цитадель Ледяной Короны,193,118,0,0,4,0,0,0,0,0,0,0,0,0,0
Кезан,194,948,6,0,3,0,0,0,0,0,0,0,79,0,0
Каджа'митовая шахта,195,194,0,0,5,0,0,0,0,0,0,0,0,0,0
Каджа'митовая шахта,196,194,0,0,5,0,0,0,0,0,0,0,0,0,0
Каджа'митовая шахта,197,194,0,0,5,0,0,0,0,0,0,0,0,0,0
Гора Хиджал,198,12,6,0,3,0,0,0,0,0,0,0,52,0,0
Южные степи,199,12,6,0,3,0,0,0,0,0,0,0,16,0,0
Рубиновое святилище,200,115,0,0,6,0,0,0,0,0,0,0,0,0,0
Лес Келп'тар,201,203,6,0,3,0,0,0,0,0,0,0,0,0,0
Гилнеас,202,179,6,0,3,0,0,0,0,0,0,0,0,0,0
Вайш'ир,203,13,6,0,3,0,0,0,0,0,0,0,53,0,0
Бездонные глубины,204,203,6,0,3,0,0,0,0,0,0,0,0,0,0
Мерцающий простор,205,203,6,0,3,0,0,0,0,0,0,0,0,0,0
Два Пика,206,241,0,0,6,0,0,0,0,0,0,0,0,0,0
Подземье,207,948,6,0,3,0,0,0,0,0,0,0,54,0,0
Сумеречные глубины,208,207,0,0,5,0,0,0,0,0,0,0,0,0,0
Сумеречные глубины,209,207,0,0,5,0,0,0,0,0,0,0,0,0,0
Мыс Тернистой долины,210,224,6,0,3,0,0,0,0,0,0,0,24,0,0
Огненная Пропасть,213,85,0,0,4,0,0,0,0,0,0,0,0,0,0
Руины Гилнеаса,217,13,6,0,3,0,0,0,0,0,0,0,78,0,0
Гилнеас,218,217,1,0,6,0,0,0,0,0,0,0,0,0,0
Зул'Фаррак,219,71,0,0,6,0,0,0,0,0,0,0,0,0,0
Храм Атал'Хаккар,220,51,0,0,4,0,0,0,0,0,0,0,0,0,0
Непроглядная Пучина,221,63,0,0,4,0,0,0,0,0,0,0,0,0,0
Непроглядная Пучина,222,63,0,0,4,0,0,0,0,0,0,0,0,0,0
Непроглядная Пучина,223,63,0,0,4,0,0,0,0,0,0,0,0,0,0
Тернистая долина,224,13,6,0,3,0,0,0,0,0,0,0,18,0,0
Тюрьма,225,84,0,0,4,0,0,0,0,0,0,0,0,0,0
Гномреган,226,27,0,0,4,0,0,0,0,0,0,0,0,0,0
Гномреган,227,27,0,0,4,0,0,0,0,0,0,0,0,0,0
Гномреган,228,27,0,0,4,0,0,0,0,0,0,0,0,0,0
Гномреган,229,27,0,0,4,0,0,0,0,0,0,0,0,0,0
Ульдаман,230,15,0,0,4,0,0,0,0,0,0,0,0,0,0
Ульдаман,231,15,0,0,4,0,0,0,0,0,0,0,0,0,0
Огненные Недра,232,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Зул'Гуруб,233,50,0,0,6,0,0,0,0,0,0,0,0,0,0
Забытый город,234,69,0,0,6,0,0,0,0,0,0,0,0,0,0
Забытый город,235,69,0,0,4,0,0,0,0,0,0,0,0,0,0
Забытый город,236,69,0,0,4,0,0,0,0,0,0,0,0,0,0
Забытый город,237,69,0,0,4,0,0,0,0,0,0,0,0,0,0
Забытый город,238,69,0,0,4,0,0,0,0,0,0,0,0,0,0
Забытый город,239,69,0,0,4,0,0,0,0,0,0,0,0,0,0
Забытый город,240,69,0,0,4,0,0,0,0,0,0,0,0,0,0
Сумеречное нагорье,241,13,6,0,3,0,0,0,0,0,0,0,56,0,0
Глубины Черной горы,242,32,0,0,4,0,0,0,0,0,0,0,0,0,0
Глубины Черной горы,243,32,0,0,4,0,0,0,0,0,0,0,0,0,0
Тол Барад,244,13,0,0,3,0,0,0,0,0,0,0,656,0,0
Полуостров Тол Барад,245,13,0,0,3,0,0,0,0,0,0,0,656,0,0
Разрушенные залы,246,100,0,0,4,0,0,0,0,0,0,0,0,0,0
Руины Ан'Киража,247,81,0,0,6,0,0,0,0,0,0,0,0,0,0
Логово Ониксии,248,70,0,0,4,0,0,0,0,0,0,0,0,0,0
Ульдум,249,12,6,0,3,0,0,0,75733,2,0,1,55,0,0
Пик Черной горы,250,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Пик Черной горы,251,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Пик Черной горы,252,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Пик Черной горы,253,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Пик Черной горы,254,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Пик Черной горы,255,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Аукенайские гробницы,256,108,0,0,4,0,0,0,0,0,0,0,0,0,0
Аукенайские гробницы,257,108,0,0,4,0,0,0,0,0,0,0,0,0,0
Сетеккские залы,258,108,0,0,4,0,0,0,0,0,0,0,0,0,0
Сетеккские залы,259,108,0,0,4,0,0,0,0,0,0,0,0,0,0
Темный лабиринт,260,108,0,0,4,0,0,0,0,0,0,0,0,0,0
Кузня Крови,261,100,0,0,4,0,0,0,0,0,0,0,0,0,0
Нижетопь,262,102,0,0,4,0,0,0,0,0,0,0,0,0,0
Паровое подземелье,263,102,0,0,4,0,0,0,0,0,0,0,0,0,0
Паровое подземелье,264,102,0,0,4,0,0,0,0,0,0,0,0,0,0
Узилище,265,102,0,0,4,0,0,0,0,0,0,0,0,0,0
Ботаника,266,109,0,0,4,0,0,0,0,0,0,0,0,0,0
Механар,267,109,0,0,4,0,0,0,0,0,0,0,0,0,0
Механар,268,109,0,0,4,0,0,0,0,0,0,0,0,0,0
Аркатрац,269,109,0,0,4,0,0,0,0,0,0,0,0,0,0
Аркатрац,270,109,0,0,4,0,0,0,0,0,0,0,0,0,0
Аркатрац,271,109,0,0,4,0,0,0,0,0,0,0,0,0,0
Гробницы маны,272,108,0,0,4,0,0,0,0,0,0,0,0,0,0
Черные топи,273,75,0,0,6,0,0,0,0,0,0,0,0,0,0
Старые предгорья Хилсбрада,274,75,0,0,6,0,0,0,0,0,0,0,0,0,0
Битва за Гилнеас,275,179,0,0,6,0,0,0,0,0,0,0,0,0,0
Водоворот,276,948,6,0,3,0,0,0,0,0,0,0,0,0,0
Затерянный город Тол'вир,277,249,0,0,6,0,0,0,0,0,0,0,0,0,0
Пещеры Стенаний,279,10,0,0,4,0,0,0,0,0,0,0,0,0,0
Мародон,280,66,0,0,4,0,0,0,0,0,0,0,0,0,0
Мародон,281,66,0,0,4,0,0,0,0,0,0,0,0,0,0
Крепость Барадин,282,244,0,0,4,0,0,0,0,0,0,0,0,0,0
Пещеры Черной горы,283,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Пещеры Черной горы,284,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Твердыня Крыла Тьмы,285,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Твердыня Крыла Тьмы,286,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Логово Крыла Тьмы,287,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Логово Крыла Тьмы,288,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Логово Крыла Тьмы,289,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Логово Крыла Тьмы,290,36,0,0,4,0,0,0,0,0,0,0,0,0,0
Мертвые копи,291,52,0,0,4,0,0,0,0,0,0,0,0,0,0
Мертвые копи,292,52,0,0,4,0,0,0,0,0,0,0,0,0,0
Грим Батол,293,241,0,0,4,0,0,0,0,0,0,0,0,0,0
Сумеречный бастион,294,241,0,0,4,0,0,0,0,0,0,0,0,0,0
Сумеречный бастион,295,241,0,0,4,0,0,0,0,0,0,0,0,0,0
Сумеречный бастион,296,241,0,0,4,0,0,0,0,0,0,0,0,0,0
Чертоги Созидания,297,249,0,0,4,0,0,0,0,0,0,0,0,0,0
Чертоги Созидания,298,249,0,0,4,0,0,0,0,0,0,0,0,0,0
Чертоги Созидания,299,249,0,0,4,0,0,0,0,0,0,0,0,0,0
Курганы Иглошкурых,300,64,0,0,4,0,0,0,0,0,0,0,0,0,0
Лабиринты Иглошкурых,301,199,0,0,4,0,0,0,0,0,0,0,0,0,0
Монастырь Алого ордена,302,18,0,0,4,0,0,0,0,0,0,0,0,0,0
Монастырь Алого ордена,303,18,0,0,4,0,0,0,0,0,0,0,0,0,0
Монастырь Алого ордена,304,18,0,0,4,0,0,0,0,0,0,0,0,0,0
Монастырь Алого ордена,305,18,0,0,4,0,0,0,0,0,0,0,0,0,0
Наследие Некроситета,306,22,0,0,4,0,0,0,0,0,0,0,0,0,0
Наследие Некроситета,307,22,0,0,4,0,0,0,0,0,0,0,0,0,0
Наследие Некроситета,308,22,0,0,4,0,0,0,0,0,0,0,0,0,0
Наследие Некроситета,309,22,0,0,4,0,0,0,0,0,0,0,0,0,0
Крепость Темного Клыка,310,21,0,0,4,0,0,0,0,0,0,0,0,0,0
Крепость Темного Клыка,311,21,0,0,4,0,0,0,0,0,0,0,0,0,0
Крепость Темного Клыка,312,21,0,0,4,0,0,0,0,0,0,0,0,0,0
Крепость Темного Клыка,313,21,0,0,4,0,0,0,0,0,0,0,0,0,0
Крепость Темного Клыка,314,21,0,0,4,0,0,0,0,0,0,0,0,0,0
Крепость Темного Клыка,315,21,0,0,4,0,0,0,0,0,0,0,0,0,0
Крепость Темного Клыка,316,21,0,0,4,0,0,0,0,0,0,0,0,0,0
Стратхольм,317,23,0,0,4,0,0,0,0,0,0,0,0,0,0
Стратхольм,318,23,0,0,4,0,0,0,0,0,0,0,0,0,0
Ан'Кираж,319,81,0,0,4,0,0,0,0,0,0,0,0,0,0
Ан'Кираж,320,81,0,0,4,0,0,0,0,0,0,0,0,0,0
Ан'Кираж,321,81,0,0,4,0,0,0,0,0,0,0,0,0,0
Трон Приливов,322,204,0,0,4,0,0,0,0,0,0,0,0,0,0
Трон Приливов,323,204,0,0,4,0,0,0,0,0,0,0,0,0,0
Каменные Недра,324,207,0,0,4,0,0,0,0,0,0,0,0,0,0
Вершина Смерча,325,249,0,0,4,0,0,0,0,0,0,0,0,0,0
Ан'Кираж: Павшее Королевство,327,12,2,0,6,0,0,0,0,0,0,0,0,0,0
Трон Четырех Ветров,328,249,0,0,4,0,0,0,0,0,0,0,0,0,0
Вершина Хиджала,329,75,0,0,6,0,0,0,0,0,0,0,0,0,0
Логово Груула,330,105,0,0,4,0,0,0,0,0,0,0,0,0,0
Логово Магтеридона,331,100,0,0,4,0,0,0,0,0,0,0,0,0,0
Змеиное святилище,332,102,0,0,4,0,0,0,0,0,0,0,0,0,0
Зул'Аман,333,95,0,0,6,0,0,0,0,0,0,0,0,0,0
Крепость Бурь,334,109,0,0,4,0,0,0,0,0,0,0,0,0,0
Плато Солнечного Колодца,335,122,0,0,4,0,0,0,0,0,0,0,0,0,0
Плато Солнечного Колодца,336,335,0,0,4,0,0,0,0,0,0,0,0,0,0
Зул'Гуруб,337,50,0,0,6,0,0,0,0,0,0,0,0,0,0
Огненная передовая,338,198,0,0,6,0,0,0,0,0,0,0,0,0,0
Черный храм,339,104,0,0,4,0,0,0,0,0,0,0,0,0,0
Черный храм,340,339,0,0,4,0,0,0,0,0,0,0,0,0,0
Черный храм,341,339,0,0,4,0,0,0,0,0,0,0,0,0,0
Черный храм,342,339,0,0,4,0,0,0,0,0,0,0,0,0,0
Черный храм,343,339,0,0,4,0,0,0,0,0,0,0,0,0,0
Черный храм,344,339,0,0,4,0,0,0,0,0,0,0,0,0,0
Черный храм,345,339,0,0,4,0,0,0,0,0,0,0,0,0,0
Черный храм,346,339,0,0,4,0,0,0,0,0,0,0,0,0,0
Бастионы Адского Пламени,347,100,0,0,4,0,0,0,0,0,0,0,0,0,0
Терраса Магистров,348,122,0,0,4,0,0,0,0,0,0,0,0,0,0
Терраса Магистров,349,122,0,0,4,0,0,0,0,0,0,0,0,0,0
Каражан,350,42,0,0,4,0,0,0,0,0,0,0,0,0,0
Каражан,351,42,0,0,4,0,0,0,0,0,0,0,0,0,0
Каражан,352,42,0,0,4,0,0,0,0,0,0,0,0,0,0
Каражан,353,42,0,0,4,0,0,0,0,0,0,0,0,0,0
Каражан,354,42,0,0,4,0,0,0,0,0,0,0,0,0,0
Каражан,355,42,0,0,4,0,0,0,0,0,0,0,0,0,0
Каражан,356,42,0,0,4,0,0,0,0,0,0,0,0,0,0
Каражан,357,42,0,0,4,0,0,0,0,0,0,0,0,0,0
Каражан,358,42,0,0,4,0,0,0,0,0,0,0,0,0,0
Каражан,359,42,0,0,4,0,0,0,0,0,0,0,0,0,0
