Name_lang,Description_lang,ID,Pos[0],Pos[1],Pos[2],PortLocID,PlayerConditionID,UiTextureAtlasMemberID,Flags,WMOGroupID,PoiDataType,PoiData,Field_9_1_0_38783_011,ContinentID,AreaID,WorldStateID,Field_10_0_0_45141_012,UiWidgetSetID,UiTextureKitID,Field_9_1_0_38783_017,Importance,Icon
Высота Найджела,,799,202.521,1308.24,190.236,0,0,0,517,0,0,0,0,1,405,0,0,0,0,0,3,0
Альдрассил,,907,10479.6,812.281,1322.75,0,0,0,516,0,0,0,0,1,188,0,0,0,0,0,0,7
Паучье логово,,908,10756.2,921.301,1338.56,0,0,0,516,0,0,0,0,1,188,0,0,0,0,0,0,7
Пещера Бесов,,909,10050.6,1031.2,1329.95,0,0,0,516,0,0,0,0,1,186,0,0,0,0,0,0,7
Обитель Бен'этиль,,911,9864.17,1557.41,1329.3,0,0,0,516,0,0,0,0,1,736,0,0,0,0,0,0,7
Расселина,,912,10316.4,1200.62,1458.09,0,0,0,516,0,0,0,0,1,266,0,0,0,0,0,0,7
Каньон Колючего Ветра,,913,636.963,-4534.04,8.82065,0,0,0,516,0,0,0,0,1,410,0,0,0,0,0,0,7
Ферма Тор'кренов,,929,726.297,-4242.41,17.2915,0,0,0,516,0,0,0,0,1,369,0,0,0,0,0,0,7
Поселок Сталежара,,947,-5488.04,-658.67,394.304,0,0,0,516,0,0,0,0,0,131,0,0,0,0,0,0,7
Мастерская Сталекрута,,948,-5858.7,-2004.1,401.649,0,0,0,516,0,0,0,0,0,212,0,0,0,0,0,0,7
Рудник Горного Эха,,949,-8676.57,-119.634,91.4235,0,0,0,516,0,0,0,0,0,24,0,0,0,0,0,0,7
Виноградники Маклура,,950,-9948.39,69.1568,33.3002,0,0,0,516,0,0,0,0,0,57,0,0,0,0,0,0,7
Ферма Стоунфилдов,,951,-9901.14,378.19,35.2802,0,0,0,516,0,0,0,0,0,57,0,0,0,0,0,0,7
Виноградники Североземья,,954,-9067.35,-333.965,73.4517,0,0,0,516,0,0,0,0,0,24,0,0,0,0,0,0,7
Башня Илгалара,,955,-9281.33,-3318.81,122.249,0,0,0,516,0,0,0,0,0,1000,0,0,0,0,0,0,7
Скала Ренда,,956,-8674.12,-2290.05,157.009,0,0,0,516,0,0,0,0,0,996,0,0,0,0,0,0,7
Пещера Духов,,1007,-13751.4,-18.3165,49.2768,0,0,0,516,0,0,0,0,0,1737,0,0,0,0,0,0,7
Пещеры Ретбана,,1008,-8970.76,-2002.7,140.756,0,0,0,516,0,0,0,0,0,98,0,0,0,0,0,0,7
Аванпост Тяжелого Кулака,,1010,-1194.05,-2119.16,61.8808,0,0,0,516,0,0,0,0,0,1858,0,0,0,0,0,0,7
Поселок Грош'гок,,1011,-11112.2,-2335.63,117.131,0,0,0,516,0,0,0,0,0,2561,0,0,0,0,0,0,7
Пещера у Вязкой топи,,1012,-10803.2,-3739.01,27.5586,0,0,0,516,0,0,0,0,0,1797,0,0,0,0,0,0,7
Храм Атал'Хаккар,,1013,-10429.9,-3828.52,37.9913,0,0,0,516,0,0,0,0,0,74,0,0,0,0,0,0,7
Башня Аратора,,1014,-1778.21,-1513.16,64.9209,0,0,0,516,0,0,0,0,0,324,0,0,0,0,0,0,7
Крепость Громового Молота,,1015,316.946,-2119.3,122.042,0,0,0,516,0,0,0,0,0,348,0,0,0,0,0,0,7
Паучья низина,,1016,2046.11,1829.45,107.823,0,0,0,516,0,0,0,0,0,154,0,0,0,0,0,0,7
Туннель Ужаса,,1017,3035.33,-2773.9,102.873,0,0,0,516,0,0,0,0,0,2627,0,0,0,0,0,0,7
Лесопилка Бровача,,1018,2483.98,-5183.79,76.1135,0,0,0,516,0,0,0,0,0,2271,0,0,0,0,0,0,7
Ульдаман,,1027,-6092.01,-3179.35,257.188,0,0,0,516,0,0,0,0,0,1897,0,0,0,0,0,0,7
Грот Гнилобрюхих,,1028,-7320.59,-2265.09,244.548,0,0,0,516,0,0,0,0,0,344,0,0,0,0,0,0,7
Гарнизон у Западного ручья,,1029,-9615.71,667.327,38.6522,0,0,0,516,0,0,0,0,0,60,0,0,0,0,0,0,7
Яшмовая шахта,,1030,-9184.5,-605.891,62.8185,0,0,0,516,0,0,0,0,0,91,0,0,0,0,0,0,7
Остров Жанейро,,1031,-14179.6,718,28.2885,0,0,0,516,0,0,0,0,0,35,0,0,0,0,0,0,7
Станция Альгаз,,1032,-4817.79,-2666.7,351.197,0,0,0,516,0,0,0,0,0,838,0,0,0,0,0,0,7
Грим Батол,,1033,-4055,-3448.54,283.115,0,0,0,516,0,0,0,0,0,1038,0,0,0,0,0,0,7
Рудник Торговой компании,,1047,-1501.49,-1036.19,151.716,0,0,0,516,0,0,0,0,1,820,0,0,0,0,0,0,7
Берлога племени Чернолесья,,1048,4619.42,25.6126,70.4946,0,0,0,516,0,0,0,0,1,449,0,0,0,0,0,0,7
Петляющая река,,1049,5056.04,220.755,22.9074,0,0,0,516,0,0,0,0,1,448,0,0,0,0,0,0,7
Водопад Скалистый,,1050,6870.57,-662.396,86.643,0,0,0,516,0,0,0,0,1,456,0,0,0,0,0,0,7
Остров Битв,,1067,-1668.51,-4329.2,3.26695,0,0,0,516,0,0,0,0,1,720,0,0,0,0,0,0,7
Пещеры Стенаний,,1068,-837.968,-2037,80.4679,0,0,0,516,0,0,0,0,1,387,0,0,0,0,0,0,7
"Таверна ""Последний привал""",,1087,-3723.63,-2535.18,69.5651,0,0,0,516,0,0,0,0,1,2302,0,0,0,0,0,0,7
Мглистая пещера,,1088,-2829.79,-2722.81,36.7884,0,0,0,516,0,0,0,0,1,496,0,0,0,0,0,0,7
Северная башня,,1089,-2884.79,-3429.99,39.357,0,0,0,516,0,0,0,0,1,496,0,0,0,0,0,0,7
Синяя топь,,1090,-2685.32,-3087.58,41.4505,0,0,0,516,0,0,0,0,1,496,0,0,0,0,0,0,7
Разрушенная башня,,1091,-3925.5,-2862.15,46.4791,0,0,0,516,0,0,0,0,1,2302,0,0,0,0,0,0,7
Залив Яростных Волн,,1092,-4300.98,-4062.71,-10.5946,0,0,0,516,0,0,0,0,1,511,0,0,0,0,0,0,7
Руины Деревни Каменного Молота,,1093,-4346.02,-3321.15,34.2547,0,0,0,516,0,0,0,0,1,510,0,0,0,0,0,0,7
Логово Ониксии,,1094,-4698.06,-3720.58,50.464,0,0,0,516,0,0,0,0,1,511,0,0,0,0,0,0,7
Логово Огнебора,,1095,-4987.73,-3832.99,44.8497,0,0,0,516,0,0,0,0,1,511,0,0,0,0,0,0,7
Логово Кровавой Топи,,1096,-4335.04,-2639.53,39.6317,0,0,0,516,0,0,0,0,1,509,0,0,0,0,0,0,7
Сторожевой пост,,1097,-3476.59,-4109.08,17.1041,0,0,0,516,0,0,0,0,1,502,0,0,0,0,0,0,7
"Сторожка ""Болотный огонек""",,1098,-2949.47,-3893.5,35.0303,0,0,0,516,0,0,0,0,1,502,0,0,0,0,0,0,7
Железный рудник,Под контролем Альянса,1099,793.751,-330.197,63.026,0,14882,0,644,0,0,0,0,30,0,1358,0,0,0,0,0,3
Форт Каменного Очага,,1100,1.66764,-292.675,15.7837,0,0,0,516,0,0,0,0,30,0,0,0,0,0,0,0,7
Гарнизон Стылой Крови,,1101,-537.807,-168.363,57.7053,0,0,0,516,0,0,0,0,30,0,0,0,0,0,0,0,7
Рудник Ледяного Зуба,Под контролем Орды,1102,-946.912,-195.454,76.9597,0,15185,0,644,0,0,0,0,30,0,1356,0,0,0,0,0,2
Крепость Северного Волка,,1103,-1369.01,-225.37,98.7836,0,0,0,516,0,0,0,0,30,0,0,0,0,0,0,0,7
Укрытие Маршалла,,1104,-6143.21,-1078.89,-198.366,0,0,0,516,0,0,0,0,1,538,0,0,0,0,0,0,7
Пещера лишайников,,1105,-6370.15,-1836.52,-258.029,0,0,0,516,0,0,0,0,1,538,0,0,0,0,0,0,7
Берег Морского Бродяги,,1106,-7693.45,-4878.96,0.658057,0,0,0,516,0,0,0,0,1,1336,0,0,0,0,0,0,7
Ульдум,,1107,-9635.41,-2787.2,7.85783,0,0,0,516,0,0,0,0,1,990,0,0,0,0,0,0,7
Пик Темного Облака,,1108,-5086.21,-1919.44,88.1811,0,0,0,516,0,0,0,0,1,2097,0,0,0,0,0,0,7
Логово Легкоперых,,1109,-5466.71,-1636.27,29.0252,0,0,0,516,0,0,0,0,1,483,0,0,0,0,0,0,7
Виражи на Миражах,,1110,-6239.42,-3973.12,-58.7501,0,0,0,516,0,0,0,0,1,439,0,0,0,0,0,0,7
Затопленные раскопки,,1111,-6490.61,-3449.15,-58.7825,0,0,0,516,0,0,0,0,1,439,0,0,0,0,0,0,7
Оплот Треснувшего Копыта,,1112,-5065.61,-2367.61,-53.6725,0,0,0,516,0,0,0,0,1,481,0,0,0,0,0,0,7
Угол Семи Ветров,,1113,-5213.85,-2794.53,-7.09192,0,0,0,516,0,0,0,0,1,481,0,0,0,0,0,0,7
Лагерь Железного Камня,,1114,-5848.05,-3412.38,-51.0555,0,0,0,516,0,0,0,0,1,2303,0,0,0,0,0,0,7
Кратер Криворука,,1115,-5799.94,-3899.53,-96.743,0,0,0,516,0,0,0,0,1,439,0,0,0,0,0,0,7
Руины Тахонды,,1116,-6569.91,-3894.97,-58.75,0,0,0,516,0,0,0,0,1,439,0,0,0,0,0,0,7
Погибель Роланда,,1127,-11076,-1139.98,42.8768,0,0,0,516,0,0,0,0,0,241,0,0,0,0,0,0,7
Приют Бродяги,,1128,-10349.7,-1538.8,92.6423,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,7
Пещера Болгана,,1147,-2281.95,2499.6,73.7536,0,0,0,516,0,0,0,0,1,606,0,0,0,0,0,0,7
Мародон,,1148,-1422.62,2918.45,136.147,0,0,0,516,0,0,0,0,1,607,0,0,0,0,0,0,7
Застава Скитающихся Духов,,1149,-1224.06,1736.67,90.0223,0,0,0,516,0,0,0,0,1,596,0,0,0,0,0,0,7
Лагерь Заржавня,,1150,-1407.87,1493.13,60.8871,0,0,0,516,0,0,0,0,1,602,0,0,0,0,0,0,7
Долина Костей,,1151,-2251.19,1513.55,63.5881,0,0,0,516,0,0,0,0,1,602,0,0,0,0,0,0,7
Пещера Бешеного оврага,,1168,-3842.71,1738.94,149.974,0,0,0,516,0,0,0,0,1,1119,0,0,0,0,0,0,7
Руины Соларсаля,,1169,-4852.91,3616.63,16.4186,0,0,0,516,0,0,0,0,1,1117,0,0,0,0,0,0,7
Разоренный Сумеречный лагерь,,1171,-6206.25,1766.95,17.4637,0,53948,0,516,0,0,0,0,1,2740,0,0,0,0,0,0,7
Сумеречная застава,,1172,-6740.04,1636.32,15.2838,0,53948,0,516,0,0,0,0,1,3098,0,0,0,0,0,0,7
Сумеречный форт,,1173,-7929.11,1833.28,4.86471,0,53948,0,516,0,0,0,0,1,2743,0,0,0,0,0,0,7
Холмы Древолапов,,1174,-4915.81,199.275,52.2955,0,0,0,516,0,0,0,0,1,1101,0,0,0,0,0,0,7
Павильон Лорисс,,1175,-4052.72,81.5525,77.1755,0,0,0,516,0,0,0,0,1,1103,0,0,0,0,0,0,7
Скользкая скала,,1176,-7652.52,-3030.61,134.256,0,0,0,516,0,0,0,0,0,2420,0,0,0,0,0,0,7
Пламенеющий Стяг,,1177,-7479.77,-2186.4,166.15,0,0,0,517,0,0,0,0,0,250,0,0,0,0,0,3,7
Убежище Шалзару,,1187,-5492.37,3622.79,3.70377,0,0,0,516,0,0,0,0,1,1121,0,0,0,0,0,0,7
Кладбище Грозовой Вершины,Под контролем Альянса,1208,666.927,-305.544,30.2909,0,14966,0,644,0,0,0,0,30,0,1333,0,0,0,0,0,15
Кладбище Снегопада,Под контролем Орды,1209,-202.695,-112.569,78.4904,0,14959,0,644,0,0,0,0,30,0,1342,0,0,0,0,0,13
Кладбище Северного Волка,Под контролем Орды,1210,-1083.31,-307.402,57.792,0,14953,0,644,0,0,0,0,30,0,1338,0,0,0,0,0,13
Пещера Чешуеборода,,1211,3705.1,-6043.45,2.50783,0,0,0,516,0,0,0,0,1,1227,0,0,0,0,0,0,7
Крепость Древобрюхов,,1212,6900.63,-2298.18,588.521,0,0,0,516,0,0,0,0,1,2246,0,0,0,0,0,0,7
Руины Кел'Терила,,1213,6426.76,-4304.99,666.743,0,0,0,516,0,0,0,0,1,2251,0,0,0,0,0,0,7
Дун Мандарр,,1214,5718.83,-4507.31,761.083,0,0,0,516,0,0,0,0,1,2245,0,0,0,0,0,0,7
Застава Талрендис,,1215,2707.72,-3869.25,104.207,0,0,0,516,0,0,0,0,1,1235,0,0,0,0,0,0,7
Святилище Ретресса,,1216,2195.67,-6438.33,2.13105,0,0,0,516,0,0,0,0,1,1256,0,0,0,0,0,0,7
Обитель Лунного Ужаса,,1217,7123.02,-4631.57,639.68,0,0,0,516,0,0,0,0,1,2255,0,0,0,0,0,0,7
Крепость Древобрюхов,,1218,6817.78,-2097.68,624.837,0,0,0,516,0,0,0,0,1,1762,0,0,0,0,0,0,7
Пещера Железнолесья,,1219,6481.87,-1571,438.965,0,0,0,516,0,0,0,0,1,1767,0,0,0,0,0,0,7
Застава Отравленной Крови,,1220,5111.98,-353.403,357.231,0,0,0,516,0,0,0,0,1,1765,0,0,0,0,0,0,7
Сиширский каньон,,1227,515.845,624.05,68.1593,0,0,0,516,0,0,0,0,1,2541,0,0,0,0,0,0,7
Скалистое озеро,,1228,1543.57,70.1338,-10.3817,0,0,0,516,0,0,0,0,1,461,0,0,0,0,0,0,7
Рудник Ветрорезов,,1229,981.949,-358.9,15.2316,0,0,0,516,0,0,0,0,1,461,0,0,0,0,0,0,7
Туннель Когтя,,1230,1531.94,-576.57,68.9612,0,0,0,516,0,0,0,0,1,461,0,0,0,0,0,0,7
Логово Когтя,,1231,2416.89,1792.39,394.939,0,0,0,516,0,0,0,0,1,467,0,0,0,0,0,0,7
Руины Ордил'Арана,,1232,3493.89,-119.601,0.715488,0,0,0,516,0,0,0,0,1,413,0,0,0,0,0,0,7
Убежище Батрана,,1233,3827.37,-161.305,-0.606824,0,0,0,516,0,0,0,0,1,413,0,0,0,0,0,0,7
Застава Зорам'гар,,1234,3362.22,1010.16,3.59813,0,0,0,517,0,0,0,0,1,414,0,0,0,0,0,3,0
Река Фалфаррен,,1235,2231.21,-2222.91,94.4102,0,0,0,516,0,0,0,0,1,428,0,0,0,0,0,0,7
Ксавиан,,1237,2936.56,-2822.67,212.731,0,0,0,516,0,0,0,0,1,430,0,0,0,0,0,0,7
Лесная Песнь,,1238,2880.33,-3287.54,157.819,0,0,0,516,0,0,0,0,1,430,0,0,0,0,0,0,7
Каньон Гибели Демона,,1239,1702.45,-3150.99,93.5229,0,0,0,516,0,0,0,0,1,434,0,0,0,0,0,0,7
Аванпост Среброкрылых,,1240,1776.64,-2065.15,104.194,0,0,0,516,0,0,0,0,1,422,0,0,0,0,0,0,7
Обитель Дор'Данил,,1241,1776.23,-2678.36,111.666,0,0,0,516,0,0,0,0,1,422,0,0,0,0,0,0,7
Приют Серебряного Ветра,,1242,2130.27,-1190.25,99.8631,0,0,0,517,0,0,0,0,1,421,0,0,0,0,0,1,7
Деревня Зеленой Лапы,,1243,2291.29,-1444.96,87.8797,0,0,0,516,0,0,0,0,1,421,0,0,0,0,0,0,7
Лагерь Кровавого Клыка,,1244,1612.52,-1465.1,157.023,0,0,0,516,0,0,0,0,1,421,0,0,0,0,0,0,7
Туннель Когтя,,1245,1930.26,-732.677,114.534,0,0,0,516,0,0,0,0,1,421,0,0,0,0,0,0,7
Святилище Ремула,,1246,7856.18,-2215.45,471.304,0,0,0,516,0,0,0,0,1,656,0,0,0,0,0,0,7
Ночная Гавань,,1247,7961.75,-2491.77,487.883,0,0,0,517,0,0,0,0,1,656,0,0,0,0,0,3,0
Кельи Малфуриона,,1248,7564.51,-2951.72,466.682,0,0,0,516,0,0,0,0,1,656,0,0,0,0,0,0,7
Южный бункер Дун Болдара,Под контролем Альянса,1249,571.535,-80.543,37.9113,0,15021,0,644,0,0,0,0,30,0,1361,0,0,0,0,0,11
Северный бункер Дун Болдара,Под контролем Альянса,1250,668.04,-128.176,49.6482,0,15229,0,644,0,0,0,0,30,0,1362,0,0,0,0,0,11
Бункер Ледяного Крыла,Под контролем Альянса,1251,217.425,-359.764,42.3823,0,15186,0,644,0,0,0,0,30,0,1363,0,0,0,0,0,11
Башня Стылой Крови,Под контролем Орды,1252,-562.172,-273.554,52.3285,0,15081,0,644,0,0,0,0,30,-1,1385,0,0,0,0,0,10
Смотровая башня,Под контролем Орды,1254,-760.664,-347.326,68.0353,0,15132,0,644,0,0,0,0,30,-1,1384,0,0,0,0,0,10
Восточная башня Северного Волка,Под контролем Орды,1255,-1312.65,-315.886,91.0987,0,15064,0,644,0,0,0,0,30,-1,1383,0,0,0,0,0,10
Рабочий лагерь Песни Войны,,1268,1575.91,-2463.94,98.5501,0,0,0,516,0,0,0,0,1,422,0,0,0,0,0,0,7
Лагерь Аридена,,1287,-10443.3,-2141.1,90.7794,0,0,0,516,0,0,0,0,0,2697,0,0,0,0,0,0,7
Овраг Мертвого Ветра,,1288,-10572,-1841.05,109.049,0,0,0,516,0,0,0,0,0,2697,0,0,0,0,0,0,7
Спящая теснина,,1289,-10740.8,-1973.68,134.632,0,0,0,516,0,0,0,0,0,2938,0,0,0,0,0,0,7
Лагерь Промозглого Ветра,,1307,921.054,-1421.46,66.5524,0,0,0,517,0,0,0,0,0,197,0,0,0,0,0,2,7
Дун Болдар,,1328,693.095,-19.197,51.1202,0,0,0,516,0,0,0,0,30,0,0,0,0,0,0,0,7
Бункер Каменного Очага,Под контролем Альянса,1347,-160.17,-454.107,50.4236,0,15038,0,644,0,0,0,0,30,0,1364,0,0,0,0,0,11
Лазарет Грозовой Вершины,Под контролем Альянса,1348,640.261,-18.6661,51.6988,0,14864,0,644,0,0,0,0,30,0,1325,0,0,0,0,0,15
Кладбище Стылой Крови,Под контролем Орды,1349,-531.316,-405.584,30.7494,0,14872,0,644,0,0,0,0,30,0,1347,0,0,0,0,0,13
Кладбище Каменного Очага,Под контролем Альянса,1350,65.9825,-415.573,49.3278,0,15056,0,644,0,0,0,0,30,0,1302,0,0,0,0,0,15
Приют Северного Волка,Под контролем Орды,1351,-1415.05,-305.986,93.2266,0,15073,0,644,0,0,0,0,30,0,1330,0,0,0,0,0,13
Северный бункер Дун Болдара,Уничтожено,1352,678.076,-137.378,76.0757,0,15187,0,644,0,0,0,0,30,-1,1371,0,0,0,0,0,6
Северный бункер Дун Болдара,Оспариваемая территория,1353,678.437,-137.095,76.0671,0,15007,0,644,0,0,0,0,30,0,1375,0,0,0,0,0,9
Северный оплот Дун Болдара,Оспариваемая территория,1354,678.371,-137.14,76.068,0,15059,0,644,0,0,0,0,30,0,1379,0,0,0,0,0,12
Южный бункер Дун Болдара,Уничтожено,1355,557.858,-88.1394,63.7547,0,15188,0,644,0,0,0,0,30,-1,1370,0,0,0,0,0,6
Южный бункер Дун Болдара,Оспариваемая территория,1356,557.849,-88.2827,63.711,0,14939,0,644,0,0,0,0,30,0,1374,0,0,0,0,0,9
Южный бункер Дун Болдара,Оспариваемая территория,1357,557.752,-88.2432,63.7554,0,14873,0,644,0,0,0,0,30,0,1378,0,0,0,0,0,12
Рудник Ледяного Зуба,Под контролем Альянса,1358,-948.309,-193.286,99.4883,0,14874,0,644,0,0,0,0,30,0,1355,0,0,0,0,0,3
Рудник Ледяного Зуба,Под контролем кобольдов,1359,-948.542,-193.079,99.5752,0,14940,0,644,0,0,0,0,30,0,1357,0,0,0,0,0,1
Восточная башня Северного Волка,Уничтожено,1362,-1311.22,-316.564,127.979,0,15076,0,644,0,0,0,0,30,0,1366,0,0,0,0,0,6
Восточная башня Северного Волка,Оспариваемая территория,1363,-1311.4,-317.196,127.905,0,14875,0,644,0,0,0,0,30,-1,1388,0,0,0,0,0,9
