ID,Name_lang,Cost_lang,OutOfError_lang,ToolTip_lang,MinPower,MaxPower,StartPower,CenterPower,RegenerationPeace,RegenerationCombat,BarType,Flags,StartInset,EndInset,FileDataID[0],FileDataID[1],FileDataID[2],FileDataID[3],FileDataID[4],FileDataID[5],Color[0],Color[1],Color[2],Color[3],Color[4],Color[5]
35,Волны,Что это значит?,,,0,7,0,0,0,0,0,6,0.1328,0.1367,457310,457307,457308,0,457309,0,-1,-1,-1,-1,-1,0
36,Надзиратель Штиллец,Что это значит?,,Запас здоровья надзирателя Штилльца.,0,35000,0,0,0,0,0,6,0.1328,0.1367,459012,449447,449448,0,449449,0,-1,-1,-65536,-1,-1,0
37,Порченая кровь,Порченая кровь,Ваша кровь чиста!,"Накладывает эффект|n ""Порча: ускорение"" при концентрации 25%,|n ""Порча: тошнота"" при 50%,|n ""Порча: уродство"" при 75%,|n ""Порча: перевоплощение"" при концентрации 100%.",0,100,0,0,0,0,0,2,0.28,0.22,462333,462330,462331,462334,462332,0,-1,-1,-1,-1,-1,0
39,Электрический заряд,Электричество,,"Текущий уровень электрического заряда Ониксии. Когда заряд достигнет максимума, он взорвется.",0,100,0,0,0,0,0,2,0.15,0.15,457319,449467,457317,457320,457318,0,-1,-1,-1,-1,-1,0
61,Ци,%d ед. ци,Недостаточно ци,"Энергия, которую накопили ваши атаки.",0,100,0,0,0,0,2,2,0,0,457566,457564,449443,0,457565,0,-401539,-16777216,-7678738,-16777216,-598016,0
62,Освобождение,,,Оставайтесь рядом с пленным друидом.,0,45,1,0,1,1,0,23,0.1328,0.1367,458992,457301,457302,0,457303,0,-1,-1,-5038305,-1,-1,0
63,Ритуал,,,Отбейте атаку элементалей у портала на утесе Нордун.,0,105,0,0,1,1,0,23,0.1328,0.1367,458992,457301,457302,0,457303,0,-1,-1,-5038305,-1,-1,0
64,Направление движения,Направление,,"Направление, в котором поворачивается повелитель Риолит.",0,50,25,50,0,0,0,6,0.15,0.15,525293,525291,525292,0,0,0,-1,-1,-1,-1,-1,-16777216
65,Сосредоточенность,Сосредоточенность,Сосредоточенность нарушена,"Наносимый вами урон и количество восстанавливаемого вами здоровья увеличиваются, если вы сосредоточены на задаче. Сосредоточенность нарушается при получении урона от атаки или заклинания.",0,100,0,0,5,5,0,6,0.13,0.13,449450,449447,449448,0,446220,0,-1,-1,-1,-1,-1,-16777216
66,Лагерь Повстанцев защищен,,,Защитите Лагерь Повстанцев от атак троллей!,0,180,1,0,1,1,0,6,0.1328,0.1367,457295,449447,449468,0,457303,0,-1,-1,-16757025,-1,-1,0
67,Лагерь Гром'гол,,,Защитите лагерь Гром'гол от атак троллей!,0,180,1,0,1,1,0,6,0.1328,0.1367,457306,449447,449468,0,457303,0,-1,-1,-1177600,-1,-1,0
68,Защита Тралла,,,"Сражайтесь с элементалями, которые угрожают разорвать Тралла на куски!",0,100,0,0,0,0,0,6,0.1328,0.1367,458988,457301,457302,0,457303,0,-1,-1,-6752257,-1,-1,0
69,Защита Тралла,,,"Сражайтесь с элементалями, которые угрожают разорвать Тралла на куски!",0,100,0,0,0,0,0,6,0.1328,0.1367,459016,457301,457302,0,457303,0,-1,-1,-16742657,-1,-1,0
72,Защита Тралла,,,"Убейте служителей Сумеречного Молота, которые угрожают Траллу.",0,100,0,0,0,0,0,6,0.1328,0.1367,459008,457301,457302,0,457303,0,-1,-1,-10921639,-1,-1,0
78,Освобождение Тралла,,,"Активируйте тотемы, чтобы освободить Тралла!",0,100,0,0,0,0,0,6,0.1328,0.1367,458992,457301,457302,0,457303,0,-1,-1,-65536,-1,-1,0
80,Опаляющие перья,Опаляющее перо,У вас нет опаляющих перьев!,Количество собранных опаляющих перьев.,0,3,0,0,0,0,0,2,0.27,0.28,0,525288,525289,0,525290,0,-1,-1,-1,-1,-1,0
83,Гноллобой,,,Перебей их!,0,60,60,0,-1,-1,0,6,0.2125,0.2125,533452,533449,533450,533453,533451,0,-1,-1,-1,-1,-1,-16777216
84,Тир,,,"Стреляй быстрее, чтобы заработать побольше очков!",0,60,60,0,-1,-1,0,6,0.2125,0.2125,533452,533449,533450,533453,533451,0,-1,-1,-1,-1,-1,-16777216
86,Испытание парового танка,,,К бою готов!,0,60,60,0,-1,-1,0,6,0.2125,0.2125,533452,533449,533450,533453,533451,0,-1,-1,-1,-1,-1,-16777216
87,Здоровье,,,"Вылечите раненого матроса, прежде чем он потеряет все свое здоровье.",0,120,50,0,-1,-1,0,6,0.1328,0.1367,457295,457301,457302,0,457303,0,-1,-1,-16711918,-1,-1,0
88,Метание кольца,,,Метни кольцо!,0,10,10,0,0,0,3,6,0,0,457617,449432,449453,0,0,0,-1,-1,-3126561,-1,-1,0
89,Прыжок с парашютом,,,Осталось парашютов,0,4,4,0,0,0,3,6,0,0,457617,449432,449453,0,0,0,-1,-1,-3126561,-1,-1,0
90,Пески времени,Пески времени,Весь песок высыпался!,Сколько раз песочные часы могут повернуть время вспять.,0,5,5,0,0,0,0,4,0,0,0,533349,533350,0,0,0,-1,-1,-1,-1,-1,-16777216
91,Усиление посоха,,,"Убивайте древних духов, чтобы зарядить посох Пэй-Чжи и прервать ритуал.",0,100,0,0,0,0,0,6,0.1328,0.1367,449450,457301,457302,0,457303,0,-1,-1,-8053343,-1,-1,-16777216
92,Баланс,Баланс,,"Баланс распределения игроков по двум сторонам от хребта Смертокрыла. Смертокрыл делает ""бочку"" в воздухе, когда замечает перевес с одной стороны.",0,100,50,100,0,0,0,10,0.15,0.15,525293,525291,525292,0,0,0,-1,-1,-1,-1,-1,-16777216
93,Медитация,,,Найдите свой центр.,0,100,50,0,0,0,0,6,0.1328,0.1367,457321,457301,457302,457320,457303,0,-1,-1,-16742657,-1,-1,0
94,Мост между небом и землей,,,"Защищайте Пэй-Чжи от атакующих, пока он проводит ритуал!",0,100,0,0,0,0,0,6,0.1328,0.1367,449450,449447,449448,449451,449449,0,-1,-1,-11608077,-1,-70400,0
95,Demonic Juice (Old),Demonic Juice (Old),Вам нужно больше ярости.,"Расходуется на способности, когда вы находитесь в облике демона.",0,1000,200,0,0,0,0,2,0.2,0.2,462333,462330,462331,462334,462332,0,-1,-1,-1,-1,-1,-16777216
97,Ясность разума,Ясность,Ваша духовшая энергия еще не восполнилась!,,0,3,0,0,0,0,2,0,0.27,0.28,0,525288,525289,0,525290,0,-1,-1,-1,-1,-1,0
103,Грязь,,,Количество грязи.,0,100,10,0,0,0,1,147,0.1,0.17,457569,0,457567,0,0,0,-1,-16777216,-7690425,-16777216,-16777216,-16777216
104,Погрузиться в сон,Сновидение,Вы еще не отошли от недавно виденного сна.,,0,3,0,0,0,0,2,0,0.27,0.28,0,525288,525289,0,525290,0,-1,-1,-1,-16777216,-1,-16777216
105,Проверка отсчета,,,,0,101,0,0,0,0,4,384,0,0,533341,0,0,0,0,533342,-1,-16777216,-16777216,-16777216,-16777216,-1
106,Сила удара,,,Бейте как можно сильнее!,0,100,0,0,0,0,2,2,0,0,457602,0,457570,0,457565,0,-1,-10790053,-65536,-16777216,-20705,-16777216
107,Порченая кровь,Порченая кровь,,"Порченая кровь Смертокрыла наносит урон от огня, который возрастает с уменьшением запаса здоровья Смертокрыла. Когда здоровье Смертокрыла опускается до 15%, 10% и 5%, у него происходит кровоизлияние, и урон от порченой крови удваивается.",0,100,0,50,0,0,0,10,0.15,0.15,0,533343,533344,533346,533345,0,-1,-1,-1,-1,-1,-16777216
110,Статический заряд,Статический заряд,,Increases the effect (stun length and damage) of Lightning Boss' abilities. PH,0,100,0,0,0,0,0,2,0.15,0.15,457319,449467,457317,457320,457318,0,-1,-1,-1,-1,-1,-16777216
113,Ненависть,Ненависть,Ненависть прошла.,"Ваша ненависть к Ша растет с течением времени, а также когда они атакуют вас своими способностями.",0,60,0,0,0.2,0.2,0,4,0.13,0.14,457315,449447,449448,449451,449449,0,-1,-1,-65536,-4113,-65536,-16777216
114,Уничтожено хозенов,Уничтожено хозенов,Вечеринка хозенов в полном разгаре!,"Количество хозенов, для которых вы прекратили вечеринку.|n|nПрервите вечеринку, чтобы вызвать гнев Ук-Ука!",0,40,0,0,0,0,4,390,0,0,633766,0,0,0,0,633767,-1,-16777216,-16777216,-16777216,-16777216,-602368
115,Нестабильные угли,Нестабильные угли,Нужно больше нестабильных углей.,"Нестабильные угли усилят следующее примененное вами заклинание ""Поджигание"" или ""Ожог души"".",0,30,0,0,0,0,0,259,0.1328,0.1367,458992,457301,457302,0,457303,0,-1,-1,-65536,-1,-1,-16777216
116,Жар,Жар,,Сколько раз чудовищное слияние поглотило порченую кровь.,0,9,0,0,0,0,4,2,0,0,533347,0,0,0,0,533348,-1,-16777216,-16777216,-16777216,-16777216,-16777216
117,Тир,,,"Вы победите, если наберете 25 очков!",0,25,0,0,0,0,4,388,0,0,533341,0,0,0,0,533342,-1,-16777216,-16777216,-16777216,-16777216,-1
129,Испытание танка,,,Наберите как можно больше очков!,0,100,0,0,0,0,4,260,0,0,533341,0,0,0,0,533342,-1,-16777216,-16777216,-16777216,-16777216,-1
133,Гноллобой,,,Перебей их!,0,100,0,0,0,0,4,260,0,0,533341,0,0,0,0,533342,-1,-16777216,-16777216,-16777216,-16777216,-1
134,"""Громобой"" Бланш",,,"Не давайте бочкам с отваром сгореть, чтобы завершить новый шедевр Бланш.",0,100,0,0,0,0,0,6,0.1328,0.1367,653596,653593,653594,653597,653595,0,-1,-1,-5268647,-1,-1,-16777216
137,Круг выживания: огонь,,,Постарайтесь выжить.,0,60,0,0,1,1,0,6,0.1328,0.1367,457325,457301,457302,0,0,0,-1,-16777216,-1,-1,-1,-16777216
139,Нужно продержаться,,,Постарайтесь выжить.,0,60,60,0,-1,-1,0,6,0.1328,0.1367,457325,457301,457302,0,0,0,-1,-1,-1,-1,-1,-16777216
141,Корабль-призрак,,,,0,15,15,0,-1,-1,2,6,0,0,457623,449442,449443,0,0,0,-16777216,-16777216,-16777216,-16777216,-16777216,-16777216
148,Контроль над повозкой,Контроль над повозкой,Контроль потерян,"Сторона, которой принадлежит повозка, определяется количеством находящихся рядом с ней игроков.",0,100,50,0,0,0,0,2,0.13,0.13,449450,449447,449448,0,449449,0,-1,-1,-1,-1,-1,-16777216
149,Медитация Аисы,,,"Защищайте Аису, пока она медитирует.",0,90,0,0,1,1,0,6,0.1328,0.1367,457325,457301,457302,0,0,0,-1,-16777216,-1,-1,-1,-16777216
151,На акуле,,,Держитесь за акулу! Не позволяйте ей сбросить вас!,0,100,50,0,-1,-1,0,6,0.1328,0.1367,457328,457301,457302,0,457303,0,-1,-1,-2293246,-1,-1,-16777216
158,Исцеление Шэнь-Цзынь Су,,,"Спасите и защищайте лекарей до тех пор, пока Шэнь-Цзынь Су не будет излечен.",0,500,0,0,0,0,0,22,0.1328,0.1367,525287,457301,457302,0,0,0,16777215,0,2877779,16777215,16777215,0
165,Ненависть,,,"Контролируйте свою ненависть, находясь в источниках гармонии.",0,100,0,0,1,1,0,6,0.1328,0.1367,459004,457301,457302,0,457303,0,-1,-1,-196608,-1,-1,-16777216
171,Слюна,,,Количество слюны.,0,100,0,0,0,0,1,130,0.1,0.17,457569,0,457567,0,0,0,-1,-16777216,-10044673,-16777216,-16777216,-16777216
175,Настоящая сверхсила,Настоящая сверхсила,Вы слишком слабы.,"Убивая Ша, вы впитываете их энергию.",0,100,10,0,-1,-1,0,6,0.13,0.14,458992,457301,457302,449431,457303,0,-1,-1,-65536,-1,-1,-16777216
176,Вязкость,Вязкость,Минимальная вязкость,"Этот индикатор показывает, насколько затвердела смола. Прыгайте, чтобы избежать затвердевания!",0,100,50,0,2,2,0,6,0.13,0.14,457315,449447,449448,449451,449449,0,-1,-1,-31232,-4113,-12800,-16777216
177,Джунглепойло Бо,,,"Собирайте пойло у хозенов-пиратов, населяющих остров.",0,100,0,0,0,0,0,6,0.1328,0.1367,457325,457301,457302,0,457303,0,-1,-1,-5268647,-1,-1,-16777216
178,Сила воли,Сила воли,Недостаточная сила воли!,"Вы пытаетесь совладать со своим новым обиком. Если вашей силы воли будет недостаточно, вы полностью потеряете рассудок.",0,100,100,0,0,0,0,10,0.13,0.13,628130,628127,628128,0,628129,0,-1,-1,-1,-1,-1,-16777216
179,Бутылка теней Ву,,,Количество теней.,0,100,0,0,0,0,1,130,0.1,0.17,457569,0,457567,0,0,0,-1,-16777216,-11402617,-16777216,-16777216,-16777216
183,Медитация,,,Найдите свой центр.,0,100,50,0,0,0,0,6,0.1328,0.1367,627342,457301,457302,627343,457303,0,-1,-1,-16742657,-1,-1,-16777216
195,Круг выживания: клинки,,,Постарайтесь выжить.,0,60,0,0,1,1,0,6,0.1328,0.1367,457325,457301,457302,0,0,0,-1,-16777216,-1,-1,-1,-16777216
199,Сила удара,,,Бейте как можно сильнее!,0,100,0,0,0,0,2,2,0,0.15,629942,629939,629940,0,629941,0,-1,-1,-1,-16777216,-20705,-16777216
203,Очищение источника жизни,,,Уничтожьте ша у источника жизни!,0,40,0,0,0,0,0,6,0.1328,0.1367,0,653598,653599,653601,653600,0,-1,-1,-1,-1,-1,-16777216
204,Превращение в аметист,Превращение в аметист,Недостаточно энергии для превращения,"Вас превращают в аметист! Если этот процесс завершится, вы не сможете двигаться или что-либо делать.|n|nВо время превращения скорость вашего движения постепенно снижается, но зато получаемый вами урон от темной магии уменьшается на 90%.",0,100,5,0,0,0,0,6,0.13,0.13,629030,629037,629029,0,629038,0,-1,-1,-1,-1,-1,-16777216
205,Превращение в кобальт,Превращение в кобальт,Недостаточно энергии для превращения,"Вас превращают в кобальт! Если этот процесс завершится, вы не сможете двигаться или что-либо делать.|n|nВо время превращения скорость вашего движения постепенно снижается, но зато получаемый вами урон от магии льда уменьшается на 90%.",0,100,5,0,0,0,0,6,0.13,0.13,629032,629037,629031,0,629038,0,-1,-1,-1,-1,-1,-16777216
206,Превращение в нефрит,Превращение в нефрит,Недостаточно энергии для превращения,"Вас превращают в нефрит! Если этот процесс завершится, вы не сможете двигаться или что-либо делать.|n|nВо время превращения скорость вашего движения постепенно снижается, но зато получаемый вами урон от сил природы уменьшается на 90%.",0,100,5,0,0,0,0,6,0.13,0.13,629034,629037,629033,0,629038,0,-1,-1,-1,-1,-1,-16777216
207,Превращение в яшму,Превращение в яшму,Недостаточно энергии для превращения,"Вас превращают в яшму! Если этот процесс завершится, вы не сможете двигаться или что-либо делать.|n|nВо время превращения скорость вашего движения постепенно снижается, но зато получаемый вами урон от огня уменьшается на 90%.",0,100,5,0,0,0,0,6,0.13,0.13,629036,629037,629035,0,629038,0,-1,-1,-1,-1,-1,-16777216
213,Укрепления цзинь-юй,,,Прогресс в работе,0,1000,0,0,0,0,0,4,0.1328,0.1367,459016,457301,457302,449451,457303,0,-1,-1,-16730159,-1,-1,-16777216
214,Мощь Скверны,,,"Поглощайте энергию Скверны, убивая находящихся поблизости демонов.",0,100,0,0,0,0,0,86,0.086,0.086,0,1036120,1036121,1036123,1036122,0,-1,-1,-1,-1,-1,-16777216
216,Укрепления гномов,,,Прогресс в работе,0,1000,0,0,0,0,0,4,0.1328,0.1367,457311,457301,457302,449451,457303,0,-1,-1,-4825088,-5224954,-1,-16777216
220,Укрепления дворфов,,,Прогресс в работе,0,1000,0,0,0,0,0,4,0.1328,0.1367,457327,457301,457302,449451,457303,0,-1,-1,-12566464,-1,-1,-16777216
221,Укрепления пандаренов,,,Прогресс в работе,0,1000,0,0,0,0,0,4,0.1328,0.1367,610155,457301,457302,449451,457303,0,-1,-1,-4614848,-924892,-1,-16777216
222,Расстояние до аномалии,,,,0,100,0,0,0,0,2,2,0,0,669472,669469,669470,0,669471,0,-1,-1,-1,-16777216,-1,-16777216
223,Укрепления ночных эльфов,,,Прогресс в работе,0,1000,0,0,0,0,0,4,0.1328,0.1367,525287,457301,457302,449451,457303,0,-1,-1,-9391552,-13215964,-11667684,-16777216
229,Тир,,,"Стреляй быстрее, чтобы заработать побольше очков!",0,1200,1200,0,-1,-1,0,6,0.1328,0.1367,462333,462330,462331,462334,462332,0,-1,-1,-1,-1,-1,-16777216
234,Энергия конденсатора,,,,0,100,0,0,0,0,0,2,0,0,457328,457301,457302,0,457303,0,-1,-1,-1,-16777216,-1,-16777216
237,Уровень проводника,,,Уровень энергии проводника.,0,3,1,0,0,0,0,2,0,0,0,840384,840385,0,0,0,-1,-1,-1,-1,-1,-16777216
238,Энергия проводника,Энергия проводника,Энергия проводника,"Уровень энергии проводника, в данный момент заряжаемого Лэй Шэнем.",0,100,0,0,0,0,0,6,0.13,0.13,653596,653593,796705,653597,653595,0,-1,-1,-1,-1,-1,-16777216
240,Уровень проводника,,,Уровень энергии проводника.,0,3,1,0,0,0,0,2,0,0,0,840390,840391,0,0,0,-1,-1,-1,-1,-1,-16777216
241,Уровень проводника,,,Уровень энергии проводника.,0,3,1,0,0,0,0,2,0,0,0,840388,840389,0,0,0,-1,-1,-1,-1,-1,-16777216
242,Уровень проводника,,,Уровень энергии проводника.,0,3,1,0,0,0,0,2,0,0,0,840386,840387,0,0,0,-1,-1,-1,-1,-1,-16777216
243,Сокровищница Властелина Грома,,,Украденное у могу золото.,0,9999,0,0,0,0,4,22,0,0,796706,0,0,0,0,796707,-1,-16777216,-16777216,-16777216,-16777216,-1
244,Уровень заряда,,,Слитки триллия заряжаются в ближайшей форме для отливки.,0,200,0,0,0,0,0,6,0.1328,0.1367,0,840432,840433,840435,840434,0,-1,-1,-1,-1,-1,-16777216
245,Ковка,,,Небесный кузнец кует Копье молний.,0,160,0,0,0,0,0,6,0.1328,0.1367,653596,653593,796705,653597,653595,0,-1,-1,-1,-1,-1,-16777216
247,Собрано артефактов,,,"Пробегите через рудник Пышного Цветения, чтобы найти как можно больше артефактов!",0,150,0,0,0,0,0,6,0.1328,0.1367,457316,457301,457302,449451,457303,0,-1,-1,-14234,-1,-1,-16777216
248,Щит Уртарджа,,,"Уртрадж использует очень мощный щит. Чтобы уменьшить силу щита, вы можете убить низших элементалей.",0,100,100,0,0,0,0,6,0.1328,0.1367,459004,457301,457302,0,0,0,-1,-1,-20992,-1,-1,-16777216
253,Неистовство,,,"Орк Песни Войны становится опаснее, когда растет его неистовство.",0,3,0,0,0,0,0,10,0,0,0,840388,840389,0,0,0,-1,-1,-1,-1,-1,-16777216
254,Агрессия,,,Орки из клана Черной горы будут вести себя враждебнее с повышением агрессии и наоборот – становиться пассивнее при ее снижении.,0,4,2,0,0,0,0,40,0.1328,0.1367,459008,457301,0,627343,0,0,-1,-1,-1,-1,-1,-16777216
257,Гордыня,Гордыня,Вы усмирили гордыню.,"Накладывает следующие эффекты на жертву ""Раздутой гордыни"":
 ""Переполняющая гордыня"" при 25 ед. гордыни. 
 ""Проекция"" при 50 ед. гордыни.
 ""Аура гордыни"" при 75 ед. гордыни. 
 ""Преодоление"" при 100 ед. гордыни.",0,100,0,0,0,0,0,83,0.13,0.13,898411,898408,898409,898412,898410,0,-1,-1,-1,-1,-1,-16777216
258,Скверна,Скверна,Вы очищены.,"Вы осквернены энергией ша. Вы сможете пройти испытание Норусхена, когда снизите ваш уровень скверны.",0,100,75,0,0,0,0,82,0.13,0.13,898411,898408,898409,898412,898410,0,-1,-1,-1,-1,-1,-16777216
259,Энергия для отключения защитной системы,Энергия для отключения защитной системы,Энергия для отключения защитной системы,Уровень энергии для отключения защитной системы,0,50,0,0,0,0,0,6,0.13,0.13,0,898400,898401,898403,898402,0,-1,-1,-1,-1,-1,-16777216
263,Энергия Гарроша,Энергия Гарроша,Энергия Гарроша,Гаррош получает энергию из Сердца И'Шараджа.,0,100,0,0,0,0,0,6,0.2,0.2,0,898404,898405,898407,898406,0,-1,-1,-9691459,-9691459,-9691459,-16777216
266,Сила башни,,,"Убейте защитников с этой башни, чтобы уменьшить ее силу.",0,100,100,0,0,0,0,6,0.1328,0.1367,459008,457301,457302,0,449449,0,-1,-1,-6908266,-1,-2416608,-16777216
267,Энергия для отключения защитной системы,Энергия для отключения защитной системы,Энергия для отключения защитной системы,Уровень энергии для отключения защитной системы,0,50,0,0,0,0,0,2,0.13,0.13,0,898400,898401,898403,898402,0,-1,-1,-1,-1,-1,-16777216
268,Скверна,Скверна,Вы очищены.,"Вы осквернены энергией ша. Вы сможете пройти испытание Норусхена, когда снизите ваш уровень скверны.",0,100,75,0,0,0,0,82,0.13,0.13,898411,898408,898409,898412,898410,0,-1,-1,-1,-1,-1,-16777216
271,Платониевый магнит Бездны на резонаторе с кристальным ядром,,,"Заполняйте шкалу энергии Бездны, убивая орков из клана Призрачной Луны.",0,100,0,0,0,0,0,6,0.1328,0.1367,457322,457301,457302,449451,457303,0,-1,-1,-6675498,-1,-1,-16777216
274,Рабов освобождено,,,Количество освобожденных от гнета огров рабов.,0,99,0,0,0,0,4,22,0,0,796706,0,0,0,0,633767,-1,-16777216,-16777216,-16777216,-16777216,-1
280,Прогресс Иллоны,,,Иллона останавливает нефтемашину Железной Орды. Защищайте ее!,0,100,0,0,0,0,0,6,0.1328,0.1367,457311,457301,457302,449451,457303,0,-1,-1,-6675498,-1,-1,-16777216
281,Паровая мощь,Паровая мощь,Недостаточно топлива,"Мощность, необходимая для крушения стен и камней.",0,60,60,0,0,0,0,6,0.1328,0.1367,457299,457296,457297,0,0,0,-1,-1,-1,-1,-1,-16777216
284,Жар,Топливо,Тление,"Чем сильнее разогревается Сердце Горы, тем больше ""Взрывов"" оно создает.",0,100,0,0,0,0,0,19,0.1328,0.1367,458992,457301,457302,449451,449449,0,-1,-1,-871119,-1,-1,-16777216
287,Ярость,Топливо,Тление,,0,100,0,0,0,0,0,83,0.13,0.13,459004,628127,628128,462334,0,0,-1,-1,-1,-1,-1,-16777216
290,Собрано древесины,,,"Обезопасьте ваших крестьян, пока они собирают дерево.",0,100,0,0,0,0,0,6,0.1328,0.1367,457324,457301,446219,653597,446220,0,-1,-1,-7050445,-1,-1,-16777216
291,Очки победы,,,Определяют вашу финальную награду.,0,9999,0,0,0,0,4,772,0,0,985508,0,0,0,0,985509,-1,-16777216,-16777216,-16777216,-16777216,-1
292,Разогрев,Время,Для начала нужно разогреться,Подготавливается финальная бомбардировка,0,100,0,0,0,0,1,10,0,0,458994,449477,457582,449481,0,0,-31744,-16777216,-31744,-16777216,-16777216,-16777216
293,Расположение,,,"Злость из-за расстояния между огронами-близнецами.
Скорость повышена.
Скорость применения и поддержания заклинаний повышена.",1,100,0,0,0,0,0,2,0.1328,0.1367,0,1041330,1041331,1041333,1041332,0,-1,-1,-1,-1,-1,-16777216
295,Грибной сок,,,"Заполните банку грибным соком, выдавливая его из сочных грибов, что растут в пещере Кровавых Шипов.",0,20,0,0,0,0,1,6,0.1328,0.1367,457569,457569,457567,0,0,0,-1,-1,-65435,-1,-1,-16777216
296,Энергия К'ары,Энергия К'ары,Энергия К'ары,Защитите К'ару!,0,100,0,0,0,0,0,2,0.14,0.14,0,1036804,1036805,1036807,1036806,0,-1,-1,-9691459,-9691459,-9691459,-16777216
297,Прочность устройства,,,,0,100,0,0,0,0,0,0,0.1328,0.1367,457299,457296,457297,457300,457298,0,-1,-1,-1,-1,-1,-16777216
298,Нейтрализующий щит,,,,0,15000000,0,0,0,0,0,83,0.086,0.086,0,1036120,1036121,1036123,1036122,0,-1,-1,-1,-1,-1,-16777216
299,Очки победы,,,Определяет вашу финальную награду.,0,9999,0,0,0,0,4,772,0,0,1053204,0,0,0,0,1053205,-1,-16777216,-16777216,-16777216,-16777216,-1
300,Материалы,,,Ваш гарнизон получает 1 ед. материалов каждые 10 минут.,0,100000,0,0,0,0,4,868,0,0,985510,0,0,0,0,985511,-1,-16777216,-16777216,-16777216,-16777216,-1
303,Рев толпы,Рев толпы,Рев толпы,Рев толпы усиливает ваши удары.,0,100,0,0,0,0,0,6,0.2,0.2,0,1031659,1031660,1031662,1031661,0,-1,-1,-9691459,-9691459,-9691459,-16777216
304,Нейтрализующий щит,,,,0,100,100,0,0,0,0,83,0.13,0.13,898411,898408,898409,898412,898410,0,-1,-1,-10096574,-1,-1,-16777216
305,Нейтрализующий щит,,,,0,100,100,0,0,0,0,83,0.086,0.086,0,1036120,1036121,1036123,1036122,0,-1,-1,-1,-1,-1,-16777216
306,Руководство пользователя компании Черноплавса,Жар,,"Поздравляем вас с приобретением модели БФК9000!

ПРЕДУПРЕЖДЕНИЕ: огнемет генерирует тепло, основываясь на длительности использования модели. Если модель перегреется, перед повторным использованием необходимо подождать не менее 10 секунд.

ОБМЕНУ И ВОЗВРАТУ НЕ ПОДЛЕЖИТ!",0,100,0,0,0,0,0,307,0.13,0.13,457299,457296,1062073,457300,457298,0,-1,-131587,-1990349,-1,-2355184,-16777216
310,Огры Кровавого Молота атакованы,,,Убейте огров Кровавого Молота и соберите информацию об их клане.,0,500,0,0,0,0,0,307,0.13,0.13,629036,629037,629035,0,629038,0,-1,-131587,-1990349,-1,-2355184,-16777216
312,Гнездовье Темного Прилива атаковано,,,Помешайте Железной Орде пленить рилаков из гнездовья Темного Прилива.,0,500,0,0,0,0,0,307,0.13,0.13,629036,629037,629035,0,629038,0,-1,-131587,-1990349,-1,-2355184,-16777216
313,"Операция ""Руины Скеттиса""",,,"Общий уровень боевого духа освобожденных вами араккоа-изгоев. Ведите освобожденных изгоев в бой против высших араккоа, а затем провожайте их к одному из темных провидцев на окраинах руин Скеттиса, чтобы продвигаться в выполнении задания ""Операция ""Руины Скеттиса"".",0,100,0,0,0,0,0,307,0.13,0.13,457314,457301,457302,0,449449,0,-1,-131587,-1500086,-1,-2355184,-16777216
