OverrideName_lang,OverrideSubtext_lang,OverrideDescription_lang,ID,SpellID,OverrideIcon,OverridesSpellID,VisibleSpellID
Зелья стихии льда,,Улучшает навык изготовления зелий с использованием пробуждающегося или пробужденного льда. При этом $en1 повышается на $ev1 за каждое очко в этой специализации.,24867,0,4497591,0,0
,,Открывает последнюю подспециализацию.|n|nОбучает применению завершающих реагентов-катализаторов при изготовлении зелий и стремительных алхимических камней.,24868,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении зелий.,24869,0,0,0,0
,,Открывает выбранную подспециализацию.,24870,0,0,0,0
,,При разделении зелий вы получаете дополнительный алхимический раствор.,24871,0,0,0,0
,,Открывает выбранную подспециализацию.,24872,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении зелий.,24873,0,0,0,0
,,Небоевые зелья действуют дольше.,24874,0,0,0,0
Мастер зельеварения,,Улучшает навык зельеварения и создания алхимических камней. При этом $en1 повышается на $ev1 за каждое очко в этой специализации.,24875,0,4497592,0,0
Серийное производство,,,24876,0,4624378,0,0
Эксперименты с зельями,,,24877,0,4624379,0,0
Наука о зельях,,,24878,0,4624657,0,0
Зелья стихии воздуха,,,24879,0,4497566,0,0
Зелья стихии льда,,,24880,0,4497591,0,0
Мастер зельеварения,,Специализация на эффективном изготовлении зелий высокого качества.,24881,0,4497592,0,0
,,Вдохновение повышает мастерство в алхимии еще на $ev1%.,24882,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении предметов с помощью алхимии.,24883,0,0,0,0
,,Вдохновение повышает мастерство в алхимии еще на $ev1%.,24884,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении предметов с помощью алхимии.,24885,0,0,0,0
,,Вдохновение повышает мастерство в алхимии еще на $ev1%.,24886,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении предметов с помощью алхимии.,24887,0,0,0,0
,,Вдохновение повышает мастерство в алхимии еще на $ev1%.,24888,0,0,0,0
Вдохновляющая обстановка,,Повышает вдохновение при использовании алхимии. При этом $en1 повышается на $ev1 за каждое очко в этой специализации.,24889,0,413583,0,0
,,Находчивость позволяет сэкономить на $ev1% больше реагентов при изготовлении предметов с помощью алхимии.,24890,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении предметов с помощью алхимии.,24891,0,0,0,0
,,Находчивость позволяет сэкономить на $ev1% больше реагентов при изготовлении предметов с помощью алхимии.,24892,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении предметов с помощью алхимии.,24893,0,0,0,0
,,Находчивость позволяет сэкономить на $ev1% больше реагентов при изготовлении предметов с помощью алхимии.,24894,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении предметов с помощью алхимии.,24895,0,0,0,0
,,Находчивость позволяет сэкономить на $ev1% больше реагентов при изготовлении предметов с помощью алхимии.,24896,0,0,0,0
Ни капли мимо,,Обучает экономно расходовать реагенты. При этом $en1 повышается на $ev1 за каждое очко в этой специализации.,24897,0,4497599,0,0
,,Уменьшает урон от применения токсичных зелий и флаконов еще на 25%.,24898,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении зелий с использованием магии разложения.,24899,0,0,0,0
,,Обучает трансмутации пробужденного разложения в пробуждающиеся стихии.,24900,370714,0,0,0
,,$en1 повышается на $ev1 при изготовлении зелий с использованием магии разложения.,24901,0,0,0,0
,,Уменьшает урон от применения токсичных зелий и флаконов на 25%.,24902,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении зелий с использованием магии разложения.,24903,0,0,0,0
,,Позволяет открывать рецепты магии разложения в ходе экспериментов с зельями и флаконами.,24904,0,0,0,0
Гнилология,,Вы узнаете новые способы использовать пробужденное и пробуждающееся разложение. При этом $en1 повышается на $ev1 за каждое очко в этой специализации.,24905,0,4554327,0,0
,,При перепроизводстве вы получаете до $ev1% дополнительных реагентов и благовоний.,24906,0,0,0,0
,,"Обучает изготовлению и использованию завершающего реагента ""$@spellname370735"", который повышает мастерство при изготовлении реагентов и благовоний.",24907,370735,0,0,0
,,$en1 повышается на $ev1 при изготовлении реагентов и благовоний.,24908,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении реагентов и благовоний.,24909,0,0,0,0
,,"Обучает изготовлению племенной соли – завершающего реагента, повышающего вдохновение.|n|n$en1 повышается на $ev1% при изготовлении реагентов и благовоний.",24910,370730,0,0,0
,,$en1 повышается на $ev1 при изготовлении реагентов и благовоний.,24911,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении реагентов и благовоний.,24912,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении реагентов и благовоний.,24913,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении реагентов и благовоний.,24914,0,0,0,0
Химический синтез,,"Улучшает ваш навык работы с особыми рецептами, позволяющими изготавливать алхимические реагенты и благовония. При этом $en1 повышается на $ev1 за каждое очко в этой специализации.",24915,0,3615504,0,0
,,"Улучшает ваш навык трансмутации, позволяя применять ее чаще и с улучшенным результатом.",24916,394207,0,0,0
,,$en1 повышается на $ev1% при трансмутации.,24917,0,0,0,0
,,Обучает трансмутации пробужденного порядка в хаотичные стихии.,24918,370715,0,0,0
,,$en1 повышается на $ev1% при трансмутации.,24919,0,0,0,0
,,$en1 повышается на $ev1% при трансмутации.,24920,0,0,0,0
Трансмутация,,Вы становитесь мастером трансмутации. При этом $en1 повышается на $ev1 за каждое очко в этой специализации.,24921,0,4554441,0,0
,,"$en1 повышается на $ev1, а $en2 повышается на $ev2 при изготовлении предметов с помощью алхимии.|n|nСоздание предметов с помощью алхимии ускоряется на $ev3%.",24922,0,0,0,0
,,Открывает последнюю подспециализацию.,24923,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении предметов с помощью алхимии.,24924,0,0,0,0
,,Открывает выбранную подспециализацию.,24925,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении предметов с помощью алхимии.,24926,0,0,0,0
,,Открывает выбранную подспециализацию.,24927,0,0,0,0
,,$en1 повышается на $ev1% при изготовлении предметов с помощью алхимии.,24928,0,0,0,0
,,Открывает выбранную подспециализацию.,24929,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении предметов с помощью алхимии.,24930,0,0,0,0
,,Открывает выбранную подспециализацию.,24931,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении предметов с помощью алхимии.,24932,0,0,0,0
Теория алхимии,,Улучшает навык изготовления предметов с помощью алхимии. При этом $en1 повышается на $ev1 за каждое очко в этой специализации.,24933,0,4624375,0,0
Вдохновляющая обстановка,,,24934,0,413583,0,0
Ни капли мимо,,,24935,0,4497599,0,0
Гнилология,,,24936,0,4554327,0,0
Химический синтез,,,24937,0,3615504,0,0
Трансмутация,,,24938,0,4554441,0,0
Теория алхимии,,"Вы изучаете основы алхимии, получая ряд бонусов при изготовлении предметов.",24939,0,4624375,0,0
,,При перепроизводстве вы получаете до $ev1% дополнительных флаконов.,28440,0,0,0,0
,,$en1 повышается на $ev1% при изготовлении флаконов.,28441,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении флаконов.,28442,0,0,0,0
,,$en1 повышается на $ev1% при изготовлении флаконов.,28443,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении флаконов.,28444,0,0,0,0
Серийное производство,,Вы учитесь более эффективно варить флаконы. $en1 повышается на $ev1 за каждое очко в этой специализации.,28445,0,4624377,0,0
,,"""$@spellname370747"" позволяют готовить более качественные флаконы и повышают шанс открытия новых рецептов.",28446,370747,0,0,0
,,+5% к вероятности прорыва при экспериментах с флаконами.,28447,0,0,0,0
,,"Совершив крупный прорыв в ходе эксперимента с флаконами, вы получаете +20 к вдохновению в алхимии на 4 часа.",28448,0,0,0,0
,,+5% к вероятности прорыва при экспериментах с флаконами.,28449,0,0,0,0
,,10% к вероятности прорыва при экспериментах с флаконами.,28450,0,0,0,0
Эксперименты с флаконами,,"Вы хорошо разбираетесь в реагентах, и ваши эксперименты чаще приводят к положительным результатам. +1% к вероятности прорыва при экспериментах с флаконами за каждое очко в этой специализации.",28451,0,4624380,0,0
,,"Обучает изготовлению и использованию завершающего реагента ""$@spellname370735"", который повышает мастерство при создании поддерживающих алхимических камней.",28452,370735,0,0,0
,,Открывает последнюю подспециализацию.,28453,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении флаконов.,28454,0,0,0,0
,,Открывает выбранную подспециализацию.,28455,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении флаконов.,28456,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении флаконов.,28457,0,0,0,0
Наука о флаконах,,Вы узнаете новые тайны создания флаконов и алхимических камней. При этом $en1 повышается на $ev1 за каждое очко в этой специализации.,28458,0,4624658,0,0
,,"Обучает изготовлению и использованию завершающего реагента ""$@spellname370735"", который повышает мастерство при изготовлении флаконов, связанных со стихией воздуха.",28459,370735,0,0,0
,,"$en1 повышается на $ev1 при изготовлении флаконов, связанных со стихией воздуха.",28460,0,0,0,0
,,"$en1 повышается на $ev1 при изготовлении флаконов, связанных со стихией воздуха.",28461,0,0,0,0
,,"$en1 повышается на $ev1 при изготовлении флаконов, связанных со стихией воздуха.",28462,0,0,0,0
,,"$en1 повышается на $ev1 при изготовлении флаконов, связанных со стихией воздуха.",28463,0,0,0,0
,,"$en1 повышается на $ev1 при изготовлении флаконов, связанных со стихией воздуха.",28464,0,0,0,0
,,"Флаконы, связанные со стихией воздуха, действуют на 30 мин. дольше.",28465,0,0,0,0
Флаконы стихии воздуха,,Улучшает навык изготовления флаконов с использованием пробуждающегося или пробужденного воздуха. При этом $en1 повышается на $ev1 за каждое очко в этой специализации.,28466,0,4497584,0,0
,,"Обучает изготовлению и использованию завершающего реагента ""$@spellname370735"", который повышает мастерство при изготовлении флаконов, связанных со стихией льда.",28467,370735,0,0,0
,,"$en1 повышается на $ev1 при изготовлении флаконов, связанных со стихией льда.",28468,0,0,0,0
,,"$en1 повышается на $ev1 при изготовлении флаконов, связанных со стихией льда.",28469,0,0,0,0
,,"$en1 повышается на $ev1 при изготовлении флаконов, связанных со стихией льда.",28470,0,0,0,0
,,"$en1 повышается на $ev1 при изготовлении флаконов, связанных со стихией льда.",28471,0,0,0,0
,,"$en1 повышается на $ev1 при изготовлении флаконов, связанных со стихией льда.",28472,0,0,0,0
,,"Флаконы, связанные со стихией льда, действуют на 30 мин. дольше.",28473,0,0,0,0
Флаконы стихии льда,,Улучшает навык изготовления флаконов с использованием пробуждающегося или пробужденного льда. При этом $en1 повышается на $ev1 за каждое очко в этой специализации.,28474,0,4497573,0,0
,,Открывает последнюю подспециализацию.|n|nОбучает применению завершающих реагентов-катализаторов при изготовлении флаконов и поддерживающих алхимических камней.,28475,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении флаконов.,28476,0,0,0,0
,,Открывает выбранную подспециализацию.,28477,0,0,0,0
,,При разделении флаконов вы получаете дополнительный алхимический раствор.,28478,0,0,0,0
,,Открывает выбранную подспециализацию.,28479,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении флаконов.,28480,0,0,0,0
,,Флаконы Драконьих островов действуют на 30 мин. дольше.,28481,0,0,0,0
Мастер флаконов,,Улучшает навык изготовления флаконов и алхимических камней. При этом $en1 повышается на $ev1 за каждое очко в этой специализации.,28482,0,4497574,0,0
Серийное производство,,,28483,0,4624377,0,0
Эксперименты с флаконами,,,28484,0,4624380,0,0
Наука о флаконах,,,28485,0,4624658,0,0
Флаконы стихии воздуха,,,28486,0,4497584,0,0
Флаконы стихии льда,,,28487,0,4497573,0,0
Мастер флаконов,,Специализация на эффективном изготовлении флаконов высокого качества.,28488,0,4497574,0,0
,,"Обучает изготовлению и использованию молота мастера, позволяющего бесплатно чинить топоры и алебарды.",29891,393853,0,0,0
,,"Обучает изготовлению и использованию завершающего реагента ""$@spellname376700"", который повышает мастерство при изготовлении топоров, кирок и алебард.",29892,376700,0,0,0
,,"$en1 повышается на $ev1 при изготовлении топоров, кирок и алебард.",29893,0,0,0,0
,,"$en1 повышается на $ev1 при изготовлении топоров, кирок и алебард.",29894,0,0,0,0
,,"Обучает изготовлению предмета ""$@spellname371366"".",29895,371366,0,0,0
,,"$en1 повышается на $ev1 при изготовлении топоров, кирок и алебард.",29896,0,0,0,0
,,"Обучает изготовлению предмета ""$@spellname365734"".",29897,365734,0,0,0
"Топоры, кирки и алебарды",,"Улучшает навык изготовления топоров, кирок и алебард, повышая мастерство на 1 за каждое очко в этой специализации.",29898,0,4059376,0,0
,,"Обучает изготовлению и использованию молота мастера, позволяющего бесплатно чинить булавы и молоты.",29899,393853,0,0,0
,,"Обучает изготовлению и использованию завершающего реагента ""$@spellname376700"", который повышает мастерство при изготовлении булав и молотов.",29900,376700,0,0,0
,,$en1 повышается на $ev1 при изготовлении булав и молотов.,29901,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении булав и молотов.,29902,0,0,0,0
,,"Обучает изготовлению предмета ""$@spellname371412"".",29903,371412,0,0,0
,,$en1 повышается на $ev1 при изготовлении булав и молотов.,29904,0,0,0,0
,,"Обучает изготовлению предмета ""$@spellname367586"".",29905,367586,0,0,0
Булавы и молоты,,"Улучшает навык изготовления булав и молотов, повышая мастерство на 1 за каждое очко в этой специализации.",29906,0,4529128,0,0
,,"Обучает использованию реагента ""Жидкость для закалки"" при создании оружия и инструментов с длинной рукоятью.",29907,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении оружия и инструментов с длинной рукоятью.,29908,0,0,0,0
,,Открывает последнюю подспециализацию.,29909,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении оружия и инструментов с длинной рукоятью.,29910,0,0,0,0
,,Открывает выбранную подспециализацию.,29911,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении оружия и инструментов с длинной рукоятью.,29912,0,0,0,0
,,"Обучает применению дополнительных реагентов, позволяющих выбирать второстепенные характеристики оружия с длинной рукоятью.",29913,0,0,0,0
Оружие с длинной рукоятью,,"Улучшает навык изготовления оружия и инструментов с длинной рукоятью, такого как топоры и молоты. При этом $en1 повышается на $ev1 за каждое очко в этой специализации.",29914,0,4624387,0,0
,,"Обучает изготовлению и использованию молота мастера, позволяющего бесплатно чинить оружие с длинным клинком.",29915,393853,0,0,0
,,"Обучает изготовлению и использованию завершающего реагента ""$@spellname376700"", который повышает мастерство при изготовлении оружия с длинным клинком.",29916,376700,0,0,0
,,$en1 повышается на $ev1 при создании оружия с длинным клинком.,29917,0,0,0,0
,,$en1 повышается на $ev1 при создании оружия с длинным клинком.,29918,0,0,0,0
,,$en1 повышается на $ev1 при создании оружия с длинным клинком.,29919,0,0,0,0
,,"Обучает изготовлению предмета ""$@spellname365729"".",29920,365729,0,0,0
,,"Обучает изготовлению предмета ""$@spellname367585"".",29921,367585,0,0,0
Длинные клинки,,"Улучшает навык изготовления оружия с длинным клинком, такого как мечи, боевые клинки и серпы, повышая мастерство на 1 за каждое очко в этой специализации.",29922,0,4044018,0,0
,,"Обучает изготовлению и использованию молота мастера, позволяющего бесплатно чинить оружие с коротким клинком.",29923,393853,0,0,0
,,"Обучает изготовлению и использованию завершающего реагента ""$@spellname376700"", который повышает мастерство при изготовлении оружия с коротким клинком.",29924,376700,0,0,0
,,$en1 повышается на $ev1 при создании оружия с коротким клинком.,29925,0,0,0,0
,,$en1 повышается на $ev1 при создании оружия с коротким клинком.,29926,0,0,0,0
,,$en1 повышается на $ev1 при создании оружия с коротким клинком.,29927,0,0,0,0
,,"Обучает изготовлению предмета ""$@spellname365731"".",29928,365731,0,0,0
,,"Обучает изготовлению предмета ""$@spellname365730"".",29929,365730,0,0,0
Короткие клинки,,"Улучшает навык изготовления оружия с короткой рукоятью, такого как ножи, кинжалы и кистевое оружие. При этом $en1 повышается на $ev1 за каждое очко в этой специализации.",29930,0,4189041,0,0
,,"Обучает применять реагент ""Жидкость для закалки"" при создании клинкового оружия.",29931,0,0,0,0
,,$en1 повышается на $ev1 при создании клинкового оружия.,29932,0,0,0,0
,,Открывает последнюю подспециализацию.,29933,0,0,0,0
,,$en1 повышается на $ev1 при создании оружия с длинным или коротким клинком.,29934,0,0,0,0
,,Открывает выбранную подспециализацию.,29935,0,0,0,0
,,$en1 повышается на $ev1 при создании клинкового оружия.,29936,0,0,0,0
,,"Обучает применению дополнительных реагентов, позволяющих выбирать второстепенные характеристики клинкового оружия.",29937,0,0,0,0
Клинки,,Улучшает навык изготовления клинкового оружия и инструментов. При этом $en1 повышается на $ev1 за каждое очко в этой специализации.,29938,0,4624383,0,0
,,"Вы изготавливаете оружие на $ev1% быстрее.|n|n $en2 повышается на $ev2, а $en3 – на $ev3 при изготовлении оружия и крупных инструментов.",29939,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении оружия и крупных инструментов.,29940,0,0,0,0
,,Открывает последнюю подспециализацию.,29941,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении оружия и крупных инструментов.,29942,0,0,0,0
,,Открывает выбранную подспециализацию.,29943,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении оружия и крупных инструментов.,29944,0,0,0,0
,,Обучает применению дополнительных реагентов для повышения уровня предметов при создании оружия.,29945,0,0,0,0
Изготовление оружия,,Улучшает навык изготовления оружия и крупных инструментов. При этом $en1 повышается на $ev1 за каждое очко в этой специализации.,29946,0,4624393,0,0
"Топоры, кирки и алебарды",,,29947,0,4059376,0,0
Булавы и молоты,,,29948,0,4529128,0,0
Оружие с длинной рукоятью,,,29949,0,4624387,0,0
Длинные клинки,,,29950,0,4044018,0,0
Короткие клинки,,,29951,0,4189041,0,0
Клинки,,,29952,0,4624383,0,0
Изготовление оружия,,Специализация на изготовлении и изменении свойств оружия и инструментов.,29953,0,4624393,0,0
,,При перепроизводстве вы получаете до $ev1% дополнительных сплавов и других реагентов.,29954,0,0,0,0
,,$en1 повышается на $ev1 при переплавке металлов и других реагентов.,29955,0,0,0,0
,,$en1 повышается на $ev1 при переплавке металлов и других реагентов.,29956,0,0,0,0
,,$en1 повышается на $ev1 при переплавке металлов и других реагентов.,29957,0,0,0,0
,,$en1 повышается на $ev1 при переплавке металлов и других реагентов.,29958,0,0,0,0
Переплавка,,Обучает мастерски переплавлять металлы и другие особые реагенты. При этом $en1 повышается на $ev1 за каждое очко в этой специализации.,29959,0,4622288,0,0
,,При перепроизводстве вы получаете до $ev1% дополнительных предметов из камня.,29960,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении предметов из камня.,29961,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении предметов из камня.,29962,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении предметов из камня.,29963,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении предметов из камня.,29964,0,0,0,0
Резьба по камню,,Позволяет мастерски создавать каменные улучшения для оружия и инструментов. При этом $en1 повышается на $ev1 за каждое очко в этой специализации.,29965,0,4622275,0,0
,,"Обучает применять реагент ""Жидкость для закалки"" к походному снаряжению.",29966,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении походного снаряжения.,29967,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении походного снаряжения.,29968,0,0,0,0
,,[NYI]Learn to craft a $@spellname367605.,29969,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении походного снаряжения.,29970,0,0,0,0
,,$en1 повышается на $ev1 при создании походного снаряжения.,29971,0,0,0,0
,,$en1 повышается на $ev1 при создании походного снаряжения.,29972,0,0,0,0
Походное снаряжение,,"Позволяет мастерски создавать походное снаряжение, такое как скалолазные крюки. При этом $en1 повышается на $ev1 за каждое очко в этой специализации.",29973,0,4624386,0,0
,,"Обучает использованию реагента ""Жидкость для закалки"" при создании инструментов и аксессуаров для профессии.",29974,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении инструментов и аксессуаров для профессии.,29975,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении инструментов и аксессуаров для профессии.,29976,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении инструментов и аксессуаров для профессии.,29977,0,0,0,0
,,"Обучает изготовлению предмета ""$@spellname371374"".",29978,371374,0,0,0
,,$en1 повышается на $ev1 при изготовлении инструментов и аксессуаров для профессии.,29979,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении инструментов и аксессуаров для профессии.,29980,0,0,0,0
Изготовление инструментов,,Позволяет мастерски создавать металлические инструменты и аксессуары для разных профессий. При этом $en1 повышается на $ev1 за каждое очко в этой специализации.,29981,0,4374707,0,0
,,"Обучает изготовлению и использованию завершающего реагента ""$@spellname376700"", который повышает мастерство при изготовлении небоевого снаряжения.",29982,376700,0,0,0
,,Открывает выбранную подспециализацию.,29983,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении небоевого снаряжения.,29984,0,0,0,0
,,Вы изготовляете небоевое снаряжение на +$ev1% быстрее.,29985,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении небоевого снаряжения.,29986,0,0,0,0
,,Открывает выбранную подспециализацию.,29987,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении небоевого снаряжения.,29988,0,0,0,0
,,Открывает выбранную подспециализацию.,29989,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении небоевого снаряжения.,29990,0,0,0,0
Особая ковка,,Улучшает навык изготовления небоевого снаряжения. При этом $en1 повышается на $ev1 за каждое очко в этой специализации.,29991,0,4622273,0,0
Переплавка,,,29992,0,4622288,0,0
Резьба по камню,,,29993,0,4622275,0,0
Походное снаряжение,,,29994,0,4624386,0,0
Изготовление инструментов,,,29995,0,4374707,0,0
Особая ковка,,"Специализация на изготовлении каменных усилений, реагентов, сплавов, инструментов и аксессуаров для профессий.",29996,0,4622273,0,0
,,"Обучает изготовлению и использованию молота мастера, позволяющего бесплатно чинить латные рукавицы.",30046,393853,0,0,0
,,$en1 повышается на $ev1 при изготовлении рукавиц.,30047,0,0,0,0
,,"Обучает изготовлению и использованию завершающего реагента ""$@spellname376700"", который повышает мастерство при изготовлении рукавиц.",30048,376700,0,0,0
,,$en1 повышается на $ev1 при изготовлении рукавиц.,30049,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении рукавиц.,30050,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении рукавиц.,30051,0,0,0,0
,,"Обучает изготовлению предмета ""$@spellname367606"".",30052,367606,0,0,0
Рукавицы,,Значительно улучшает навык изготовления латных рукавиц. При этом $en1 повышается на $ev1 за каждое очко в этой специализации.,30053,0,4615259,0,0
,,"Обучает изготовлению и использованию молота мастера, позволяющего бесплатно чинить латные наручи.",30054,393853,0,0,0
,,$en1 повышается на $ev1 при изготовлении наручей.,30055,0,0,0,0
,,"Обучает изготовлению и использованию завершающего реагента ""$@spellname376700"", который повышает мастерство при изготовлении наручей.",30056,376700,0,0,0
,,$en1 повышается на $ev1 при изготовлении наручей.,30057,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении наручей.,30058,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении наручей.,30059,0,0,0,0
,,"Обучает изготовлению предмета ""$@spellname367601"".",30060,367601,0,0,0
Тяжелые наручи,,Позволяет мастерски создавать латные наручи. При этом $en1 повышается на $ev1 за каждое очко в этой специализации.,30061,0,4615256,0,0
,,"Обучает изготовлению и использованию молота мастера, позволяющего бесплатно чинить латные ремни.",30062,393853,0,0,0
,,$en1 повышается на $ev1 при изготовлении поясов.,30063,0,0,0,0
,,"Обучает изготовлению и использованию завершающего реагента ""$@spellname376700"", который повышает мастерство при изготовлении ремней.",30064,376700,0,0,0
,,$en1 повышается на $ev1 при изготовлении поясов.,30065,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении поясов.,30066,0,0,0,0
,,$en1 повышается на $ev1 при изготовлении поясов.,30067,0,0,0,0
,,"Обучает изготовлению предмета ""$@spellname367602"".",30068,367602,0,0,0
Пояса,,Значительно улучшает навык изготовления латных ремней. При этом $en1 повышается на $ev1 за каждое очко в этой специализации.,30069,0,4615254,0,0
