ID,Name_lang,CreatureID,PortraitFileDataID,UiTextureKitID,UiAnimScale,UiAnimHeight,Flags,AutoCombatantID
68,Беремус Буйнорастущий,83236,1067399,0,0.9,0.53,0,0
69,Тарлна Древний,83236,1067399,0,0.9,0.53,0,0
70,Буревестник Небесного Пути,83357,1067403,0,0.9,0.55,0,0
71,Приверженец-налетчик,83363,1067405,0,0.9,0.55,0,0
72,Порожденный Скверной уничтожитель,83379,1067240,0,0.75,0.55,0,0
73,Матриарх Кровавой Гривы,83074,1067433,0,0.8,0.55,0,0
74,Теневой хищник,83347,1067465,0,1.2,0.5,0,0
75,Инфернал пламени Скверны,83170,1067195,0,0.75,0.55,0,0
76,Пылающий погромщик,83382,1067237,0,0.9,0.55,0,0
77,Сущность Тьмы,83256,1067191,0,1.4,0.55,0,0
78,Сущность Бездны,83251,1416404,0,1.4,0.55,0,0
79,Гор,83098,1067407,0,0.75,0.55,0,0
80,Прожорливый железоед,83193,1067290,0,0.75,0.55,0,0
81,Громила из клана Камнерогов,83043,1067419,0,1.2,0.5,0,0
82,Изверг из клана Камнерогов,83042,1067420,0,1.2,0.5,0,0
83,Геомант из клана Камнерогов,83045,1067422,0,1.2,0.5,0,0
84,Чтец ветра из клана Громоборцев,83120,1067286,0,1.5,0.5,0,0
85,Иггдрел,83225,1067302,0,0.55,0.55,0,0
86,Коготь из клана Громоборцев,83118,1067285,0,1.5,0.5,0,0
87,Наездник из клана Громоборцев,83122,1067284,0,1.5,0.5,0,0
88,Лунное древо,83226,1067303,0,0.55,0.55,0,0
89,Награндский всадник,83135,1067388,0,1.5,0.5,0,0
90,Заклинательница земли из клана Песни Войны,83140,1067358,0,1.5,0.5,0,0
91,Саблерон-мистик,83084,1067432,0,0.8,0.55,0,0
92,Испещренный шрамами саблерон,83074,1067433,0,0.8,0.55,0,0
93,Саблерон-изверг,83081,1067431,0,0.8,0.55,0,0
94,Приветствующий полет приверженец,83353,1067381,0,0.9,0.55,0,0
95,Приверженец-острокрыл,83354,1067401,0,0.9,0.55,0,0
96,Приверженец - жрец солнца,83356,1067404,0,0.9,0.55,0,0
97,Саргерайский дозорный,83241,1067367,0,1.3,0.5,0,0
98,Саргерайский чаротворец,83242,1067368,0,1.3,0.5,0,0
99,Саргерайский исказитель душ,83243,1067366,0,1.3,0.5,0,0
100,Поработитель из клана Каменного Молота,83045,1067422,0,1.2,0.5,0,0
101,Надсмотрщик Ок'мок,83062,1067418,0,1.2,0.5,0,0
102,Заклинатель-земледрог,83070,1067414,0,1.2,0.5,0,0
103,Горианский воевода,83072,1067410,0,1.2,0.5,0,0
104,Горианский воевода,83072,1067410,0,1.2,0.5,0,0
105,Генезотавр Лунного Серпа,83233,1067400,0,0.9,0.53,0,0
106,Ботани-культиватор,83217,1067380,0,0.9,0.55,0,0
107,Ботани-хранитель,83217,1067380,0,0.9,0.55,0,0
108,Опустошитель-темноспин,83103,1067345,0,0.9,0.45,0,0
109,Опустошитель-темноспин,83106,1067346,0,0.9,0.45,0,0
110,Опустошитель-темноспин,83107,1067343,0,0.9,0.45,0,0
111,Пылающий инфернал,83170,1067195,0,0.75,0.55,0,0
112,Камнешкур,83214,1067187,0,1.45,0.4,0,0
113,Кровошкурый страж,83213,1067186,0,1.45,0.4,0,0
114,Снегочервь,84858,1087727,0,1.45,0.4,0,0
115,Элементаль магмы,83147,1067228,0,1.2,0.4,0,0
116,Ледяная ярость,83152,1067233,0,1.2,0.4,0,0
118,Гиацинтовая мандрагора,83301,1067341,0,1,0.4,0,0
119,Коготь Бездны из клана Призрачной Луны,83129,1067347,0,1.5,0.5,0,0
120,Стручлинг-брызгун,83292,1067330,0,1.9,0.45,0,0
121,Ярость холода,83151,1067221,0,1.2,0.4,0,0
122,Прожорливый железоед,83192,1067288,0,1.4,0.45,0,0
123,Головорез Закоптелой шахты,83041,1067421,0,1.2,0.5,0,0
124,Лунное древо,83225,1067302,0,0.55,0.55,0,0
125,Лезвие Бездны из клана Призрачной Луны,83133,1067294,0,1.5,0.5,0,0
126,Сущность тьмы,83386,1067428,0,1.4,0.55,0,0
127,Коготь из клана Громоборцев,83117,1067306,0,1.5,0.5,0,0
128,Воин Ата'гара,83179,1067318,0,1.55,0.5,0,0
129,Матриарх ледочревов,83038,1067266,0,0.55,0.45,0,0
130,Молчаливый наблюдатель,83228,1067301,0,0.55,0.45,0,0
131,Железный рубака,83127,1067457,0,1.5,0.5,0,0
132,Ула,83234,1067398,0,0.9,0.53,0,0
133,Проглот Костяного двора,83195,1067289,0,1.4,0.45,0,0
134,Ущельный костежор,83056,1067391,0,0.75,0.55,0,0
135,Железный уничтожитель,83339,1067267,0,1.05,0.45,0,0
136,Тол'ресса,83173,1067198,0,1.1,0.5,0,0
137,Горен Камнегрыз,83194,1067291,0,1.5,0.45,0,0
138,Зовущий солнце приверженец,83351,1067402,0,0.9,0.55,0,0
139,Темная служительница культа,83178,1067320,0,1.55,0.5,0,0
140,Крушитель из клана Гордунни,83072,1067410,0,1.2,0.5,0,0
141,Скэгг,83063,1067417,0,1.2,0.55,0,0
142,Садистка из клана Изувеченной Длани,83141,1067245,0,1.4,0.5,0,0
143,Неистовый драчун,83114,1067307,0,1,0.45,0,0
144,Опустошитель-темноспин,83103,1067345,0,0.9,0.45,0,0
145,Воющий рилак,83060,1067264,0,0.55,0.45,0,0
146,Сангрикасс,83374,1067218,0,1.4,0.55,0,0
147,Воспевательница крови из клана Изувеченной Длани,83143,1067244,0,1.4,0.5,0,0
148,Буйный дух воды,83369,1067324,0,1.2,0.4,0,0
149,Горианский чародей,83065,1067412,0,1.2,0.5,0,0
150,Заклинательница земли из клана Песни Войны,83140,1067358,0,1.5,0.5,0,0
151,Горианский гладиатор,83073,1067411,0,1.2,0.5,0,0
152,Искусный воин из клана Пылающего Клинка,83460,1067269,0,1.4,0.5,0,0
153,Гронн - равнинный скиталец,83059,1067312,0,0.75,0.55,0,0
154,Истерзанный Бездной дух,83257,1108823,0,1.4,0.5,0,0
155,Гарпунер из клана Громоборцев,83122,1067284,0,1.5,0.5,0,0
156,Стручлинг-пяткокус,83291,1067332,0,1.9,0.45,0,0
157,Рубака из клана Черной горы,83123,1067356,0,1.5,0.5,0,0
158,Страж из клана Каменного Молота,83062,1067418,0,1.2,0.5,0,0
159,Запугиватель из клана Каменного Молота,83047,1067357,0,0.9,0.5,0,0
160,Штормокрылый приверженец,83356,1067404,0,0.9,0.55,0,0
161,Железный крошшер,83336,1067371,0,1.05,0.45,0,0
162,Приверженец-острокрыл,83354,1067401,0,0.9,0.55,0,0
163,Потрошитель Кровавой Гривы,83081,1067431,0,0.8,0.55,0,0
164,Всадники из клана Песни Войны,83135,1067388,0,1.5,0.5,0,0
165,Налетчик из клана Песни Войны,83135,1067388,0,1.5,0.5,0,0
166,Речное чудище,83246,1067250,0,0.95,0.45,0,0
167,Пеплогривый копытень,83431,1067247,0,1.1,0.4,0,0
168,Ботани Лунного Серпа,83217,1067380,0,0.9,0.55,0,0
169,Ледоспинный опустошитель,83101,1067344,0,0.9,0.45,0,0
170,Паразитическая мандрагора,83238,1067406,0,1,0.4,0,0
171,Дикий копытень,83433,1067249,0,1.1,0.4,0,0
172,Иридиевая жеода,83343,1067227,0,0.75,0.6,0,0
173,Дикоцвет,83262,1067192,0,0.75,0.5,0,0
174,Темноствол,83227,1067300,0,0.55,0.55,0,0
175,Грозный ворон,83372,1067279,0,0.8,0.5,0,0
176,Бык-твердошкур,83432,1067248,0,1.1,0.4,0,0
177,Гнев Земли,83155,1067395,0,0.75,0.5,0,0
178,Гронн-древолом,83058,1067311,0,0.75,0.55,0,0
179,Страж гнева - разрушитель,83172,1067199,0,1,0.55,0,0
180,Бес,83167,1067188,0,1.9,0.5,0,0
181,Буркат Стальная Пасть,83145,1067243,0,1.5,0.5,0,0
182,Даргорр Оползень,86199,1067395,0,0.75,0.5,0,0
183,Порабощенный дух земли,86200,1067397,0,0.75,0.5,0,0
184,Гронн - равнинный скиталец,83059,1067312,0,0.75,0.55,0,0
185,Пророк из клана Призрачной Луны,83129,1067347,0,1.5,0.5,0,0
186,Грондо,83037,1067313,0,0.75,0.5,0,0
187,Ботани – хранитель рощи,83219,1067393,0,0.9,0.55,0,0
188,Рубака клана Изувеченной Длани,83146,1067242,0,1.5,0.5,0,0
189,Живодер из клана Изувеченной Длани,83142,1088313,0,1.5,0.5,0,0
190,Мясник из клана Изувеченной Длани,83144,1088312,0,1.5,0.5,0,0
191,Приверженец-крылатый стражник,83353,1067381,0,0.9,0.55,0,0
192,Эфемерная гончая,84761,1067212,0,1.3,0.5,0,0
193,Эфемерный страж,84762,1067274,0,1.7,0.5,0,0
194,Эфемерный ночной страж,84763,1067274,0,1.7,0.5,0,0
196,Камнедер,83211,1067203,0,0.75,0.55,0,0
197,Пылающий огненный провидец,84844,1087721,0,1.55,0.5,0,0
198,Искусный воин из клана Пылающего Клинка,83460,1067269,0,1.4,0.5,0,0
199,Генерал Кулл'крош,84847,1067327,0,1.4,0.5,0,0
200,Железный арбалетчик,84849,1087720,0,1.55,0.5,0,0
201,Железный страж,84850,1087726,0,1.55,0.5,0,0
202,Лунный спороскат,83265,1067427,0,0.85,0.8,0,0
203,Бледнокожий рыбоед,83113,1067305,0,1,0.45,0,0
204,Жрец Червя из клана Жестокого Холода,83042,1067420,0,1.2,0.5,0,0
205,Гипножаба,82410,1067273,0,1,0.45,0,0
206,Ледокрылый крикун,83166,1067392,0,0.6,0.9,0,0
207,Лесной ловец,83269,1067201,0,1.05,0.55,0,0
208,Иссушитель из Смертельных ключей,85855,1067365,0,0.9,0.45,0,0
209,Воин из племени Парящего утеса,83080,1067429,0,0.8,0.55,0,0
210,Шаман стихий из племени Парящего утеса,83076,1067430,0,0.8,0.55,0,0
211,Осадная пушка Железной Орды,83338,1067255,0,1.05,0.45,0,0
212,"Сумасшедший ""Король"" Спореон",83296,1067329,0,1.9,0.45,0,0
213,Парящий калири,83307,1067451,0,1.35,0.5,0,0
214,Смертоткач,83189,1067252,0,1.2,0.45,0,0
215,Приверженец-ветробой,83354,1067401,0,0.9,0.55,0,0
216,Страж апекситов,83375,1067374,0,0.8,0.45,0,0
217,Оса-вдова,83112,1067355,0,0.9,0.5,0,0
218,Гардул Ядовитый Нож,86109,1087722,0,1.55,0.5,0,0
219,Археолог из клана Верховного Молота,83069,1067415,0,1.2,0.5,0,0
220,Работник из клана Верховного Молота,83064,1067416,0,1.2,0.55,0,0
221,Луг'дол,87454,1067443,0,1.2,0.5,0,0
222,Юный буян,86121,1067444,0,1.2,0.5,0,0
223,Волшебная аномалия,86197,1067222,0,1.2,0.6,0,0
224,Дозорный Каатар,86217,1067440,0,1.15,0.45,0,0
225,Дозорный Каатар,86217,1067440,0,1.15,0.45,0,0
226,Стражница душ Ниами,86218,1067261,0,1.1,0.55,0,0
227,Стражница душ Ниами,86218,1067261,0,1.1,0.55,0,0
228,Аззакель,86219,1087719,0,1.1,0.55,0,0
229,Аззакель,86219,1087719,0,1.1,0.55,0,0
230,Терон'кров,86220,1067277,0,1.55,0.5,0,0
231,Терон'кров,86220,1067277,0,1.55,0.5,0,0
232,Магмолат,86221,1067241,0,1.15,0.5,0,0
233,Магмолат,86221,1067241,0,1.15,0.5,0,0
234,Надсмотрщик за рабами Крушто,86222,1067256,0,1.2,0.55,0,0
235,Надсмотрщик за рабами Крушто,86222,1067256,0,1.2,0.55,0,0
236,Ролталл,86223,1112914,0,1.15,0.5,0,0
237,Гуг'рокк,86224,1067257,0,1.2,0.55,0,0
238,Гуг'рокк,86224,1067257,0,1.2,0.55,0,0
239,Рельсмейстер Искролет,86225,1067278,0,1.6,0.5,0,0
240,Рельсмейстер Искролет,86225,1067278,0,1.6,0.5,0,0
241,Борка Бесчеловечный,86226,1067455,0,0.67,0.5,0,0
242,Борка Бесчеловечный,86226,1067455,0,0.67,0.5,0,0
243,Нитрогг Громовая Гора,86227,1067323,0,1.2,0.5,0,0
244,Нитрогг Громовая Гора,86227,1067323,0,1.2,0.5,0,0
245,Повелительница небес Товра,86228,1067337,0,1.2,0.5,0,0
246,Повелительница небес Товра,86228,1067337,0,1.2,0.5,0,0
247,Раздиратель Плоти Нок'Гар,87451,1067362,0,1.3,0.5,0,0
248,Раздиратель Плоти Нок'Гар,87451,1067362,0,1.3,0.5,0,0
249,Ахри'ок Дугру,87450,1067354,0,1.4,0.5,0,0
250,Макогг Угольный Клинок,86231,1067353,0,1.4,0.5,0,0
251,Ошир,86232,1067328,0,0.8,0.55,0,0
252,Ошир,86232,1067328,0,0.8,0.55,0,0
253,Черепон,86233,1067434,0,0.85,0.5,0,0
254,Садана Кровавое Безумие,86234,1067298,0,1.3,0.5,0,0
255,Садана Кровавое Безумие,86234,1067298,0,1.3,0.5,0,0
256,Нхаллиш,86235,1067260,0,1.2,0.5,0,0
257,Нхаллиш,86235,1067260,0,1.2,0.5,0,0
258,Костебрюх,86236,1067458,0,1.2,0.35,0,0
259,Костебрюх,86236,1067458,0,1.2,0.35,0,0
260,Нер'зул,86237,1067453,0,1.1,0.5,0,0
261,Нер'зул,86237,1067453,0,1.1,0.5,0,0
262,Ранжит,86238,1067351,0,0.9,0.5,0,0
263,Ранжит,86238,1067351,0,0.9,0.5,0,0
264,Аракнат,86239,1067276,0,0.8,0.45,0,0
265,Аракнат,86239,1067276,0,0.8,0.45,0,0
266,Рухран,86240,1067454,0,0.8,0.5,0,0
267,Рухран,86240,1067454,0,0.8,0.5,0,0
268,Высший мудрец Вирикс,86241,1067352,0,0.9,0.55,0,0
269,Высший мудрец Вирикс,86241,1067352,0,0.9,0.55,0,0
270,Сухокожий,86242,1067372,0,0.55,0.55,0,0
271,Сухокожий,86242,1067372,0,0.55,0.55,0,0
272,Страж жизни Гола,86243,1067377,0,0.9,0.55,0,0
273,Демиург Телу,86244,1067435,0,0.9,0.55,0,0
274,Дулгу,86245,1067438,0,0.9,0.5,0,0
275,Верховный маг Сол,86246,1067383,0,1.2,0.5,0,0
276,Верховный маг Сол,86246,1067383,0,1.2,0.5,0,0
277,Зери'так,86247,1067442,0,1.2,0.45,0,0
278,Зери'так,86247,1067442,0,1.2,0.45,0,0
279,Йалну,86248,1067384,0,0.9,0.53,0,0
280,Йалну,86248,1067384,0,0.9,0.53,0,0
281,Владыка руды Гор'ашан,86249,1067262,0,1.2,0.5,0,0
282,Владыка руды Гор'ашан,86249,1067262,0,1.2,0.5,0,0
283,Кирак,86250,1067259,0,0.8,0.5,0,0
284,Кирак,86250,1067259,0,0.8,0.5,0,0
285,Командир Тарбек,86251,1067271,0,1.2,0.5,0,0
286,Командир Тарбек,86251,1067271,0,1.2,0.5,0,0
287,Ярокрыл Неукротимый,86252,1067263,0,0.55,0.45,0,0
288,Ярокрыл Неукротимый,86252,1067263,0,0.55,0.45,0,0
289,Полководец Зела,86253,1067304,0,1.2,0.5,0,0
290,Полководец Зела,86253,1067304,0,1.2,0.5,0,0
291,Охранник эмиссара Верховного Молота,86362,1067316,0,1.2,0.55,0,0
292,Недреманное око,86363,1067461,0,1.1,0.5,0,0
293,Пылающий Глаз,86363,1067461,0,1.1,0.5,0,0
294,Саргерайский властитель,86364,1067369,0,1.4,0.55,0,0
295,Саргерайский властитель,86364,1067369,0,1.4,0.55,0,0
296,Призрак ночной тени,86365,1067460,0,1.2,0.5,0,0
297,Дров Крушитель,83097,1067408,0,0.7,0.55,0,0
298,Надсмотрщик из клана Кровавого Молота,83043,1067419,0,1.2,0.55,0,0
299,Костолом из клана Кровавого Молота,83046,1067342,0,0.95,0.45,0,0
300,Распорядитель арены из клана Изувеченной Длани,83145,1067243,0,1.5,0.5,0,0
301,Живодер из клана Изувеченной Длани,83141,1067245,0,1.5,0.5,0,0
302,Праматерь Аранея,83188,1067425,0,1.2,0.45,0,0
303,Оса-вдова,83112,1067355,0,0.9,0.5,0,0
304,Владыка дыма Ррык,86444,1067370,0,0.8,0.55,0,0
305,Темный ополченец,83178,1067320,0,1.55,0.5,0,0
306,Темная погромщица,83179,1067318,0,1.55,0.5,0,0
307,Связанный кровью одержимый,83181,1067319,0,1.55,0.5,0,0
308,Прожорливая псина,83169,1067196,0,1.8,0.45,0,0
309,Зараженный забияка,86508,1067360,0,1.7,0.45,0,0
310,Зараженный завсегдатай бара,86509,1067450,0,1.8,0.5,0,0
311,Кремнешкур,83431,1067247,0,1.1,0.4,0,0
312,Гар'луа,86519,1067385,0,1.55,0.5,0,0
313,Волк клана Песни Войны,83090,1067253,0,1.5,0.5,0,0
314,Уг'лок Ледяной,87432,1067382,0,1.2,0.55,0,0
315,Тернистый король Фили,87484,1067375,0,1.9,0.45,0,0
316,Плевун Тенистой долины,83292,1067330,0,1.9,0.45,0,0
317,Железный страж,87440,1067292,0,1.55,0.5,0,0
318,Резервист Железной Орды,87438,1067449,0,1.4,0.5,0,0
319,Железный растаптыватель,87439,1067437,0,0.95,0.45,0,0
320,Железный растаптыватель,87439,1067437,0,0.95,0.45,0,0
321,Мастер клинка Ро'гор,87434,1067464,0,1.55,0.5,0,0
322,Жулик Темного Прилива,87487,1067309,0,2,0.5,0,0
323,Инженер Темного Прилива,87486,1067235,0,2,0.5,0,0
324,Рилакинатор Темного Прилива,87489,1067258,0,1.1,0.5,0,0
325,Парящий клинок,87495,1067349,0,0.9,0.55,0,0
326,Адепт культа Рассвета,87494,1067350,0,0.9,0.55,0,0
327,Аззакель,86219,1087719,0,1.1,0.5,0,0
328,Дозорный Каатар,86217,1067440,0,1.15,0.45,0,0
329,Стражница душ Ниами,86218,1067261,0,1.1,0.5,0,0
330,Терон'кров,86220,1067277,0,1.3,0.45,0,0
331,Магмолат,86221,1067241,0,1.05,0.5,0,0
332,Надсмотрщик за рабами Крушто,86222,1067256,0,1.2,0.55,0,0
333,Ролталл,86223,1112914,0,1.05,0.5,0,0
334,Гуг'рокк,86224,1067257,0,1.2,0.5,0,0
335,Рельсмейстер Искролет,86225,1067278,0,1.65,0.45,0,0
336,Борка Бесчеловечный,86226,1067455,0,0.67,0.5,0,0
337,Нитрогг Громовая Гора,86227,1067323,0,1.25,0.5,0,0
338,Повелительница небес Товра,86228,1067337,0,1.25,0.5,0,0
339,Раздиратель Плоти Нок'Гар,87451,1067362,0,1.2,0.5,0,0
340,Ахри'ок Дугру,87452,1067354,0,1.3,0.5,0,0
341,Ошир,86232,1067328,0,0.8,0.55,0,0
342,Черепон,86233,1067434,0,0.75,0.55,0,0
343,Черепон,86233,1067434,0,0.75,0.55,0,0
344,Садана Кровавое Безумие,86234,1067298,0,1.3,0.5,0,0
345,Нхаллиш,86235,1067260,0,1.2,0.5,0,0
346,Костебрюх,86236,1067458,0,0.9,0.6,0,0
347,Нер'зул,86237,1067453,0,1.1,0.5,0,0
348,Ранжит,86238,1067351,0,0.9,0.55,0,0
349,Аракнат,86239,1067276,0,0.8,0.45,0,0
350,Рухран,86240,1067454,0,0.8,0.5,0,0
351,Высший мудрец Вирикс,86241,1067352,0,0.9,0.55,0,0
352,Сухокожий,86242,1067372,0,0.55,0.55,0,0
353,Дулгу,86245,1067438,0,0.95,0.5,0,0
354,Верховный маг Сол,86246,1067383,0,1.2,0.5,0,0
355,Зери'так,86247,1067442,0,1.2,0.45,0,0
356,Йалну,86248,1067384,0,0.9,0.53,0,0
357,Владыка руды Гор'ашан,86249,1067262,0,1.2,0.5,0,0
358,Кирак,86250,1067259,0,0.8,0.5,0,0
359,Командир Тарбек,86251,1067271,0,1.2,0.5,0,0
360,Ярокрыл Неукротимый,86252,1067263,0,0.55,0.45,0,0
361,Полководец Зела,86253,1067304,0,1.2,0.5,0,0
362,Каргат Острорук,87444,1108826,0,1.1,0.5,0,0
363,Мясник,87447,1067275,0,1.15,0.5,0,0
364,"Тектоник, Живая гора",87446,1067314,0,0.9,0.45,0,0
365,"Бурогриб, обитатель глубин",87441,1067446,0,1.15,0.5,0,0
366,Огроны-близнецы,87449,1067295,0,0.95,0.45,0,0
367,Ко'раг,87445,1067315,0,1.15,0.5,0,0
368,Император Мар'гок,87443,1067293,0,1.2,0.5,0,0
369,Инструктор Джонни Касл,87400,1067197,0,1.5,0.5,0,0
370,Жуль,87408,1067194,0,1.4,0.55,0,0
371,Саблезубый ящер,87409,1108824,0,1.75,0.5,0,0
372,Буйный гладиатор,87456,1067445,0,1.2,0.5,0,0
373,Буйный гладиатор,87456,1067445,0,1.2,0.5,0,0
374,Сломанный Клык,87490,1067459,0,1,0.4,0,0
375,Мелкоклык Кровавой Гривы,87491,1067387,0,1,0.4,0,0
376,Гнусная госпожа,87497,1067389,0,1.3,0.5,0,0
377,Дева желания,87498,1067386,0,1.7,0.5,0,0
378,Молотобой,87478,1067322,0,1,0.4,0,0
379,Вспарывающая Плоть,87480,1067325,0,1,0.4,0,0
380,Хе'йилаа,87479,1067441,0,1,0.4,0,0
381,Выжигатель,87482,1067326,0,1,0.4,0,0
382,Роакк Фанатичный,87481,1067378,0,0.9,0.55,0,0
383,Гном-маг,87462,1067215,0,1.7,0.45,0,0
384,Ночной эльф - друид,87468,1067214,0,1.3,0.5,0,0
385,Дворф-охотник,87461,1067213,0,1.3,0.5,0,0
386,Человек-воин,87467,1067179,0,1.35,0.5,0,0
387,Дреней-паладин,87459,1067189,0,1.3,0.5,0,0
388,Ворген-разбойник,87573,1067229,0,1.2,0.5,0,0
389,Пандарен-монах,87471,1067232,0,1.25,0.45,0,0
390,Орк-шаман,87470,1067181,0,1.4,0.5,0,0
391,Эльф крови – маг,87457,1067183,0,1.3,0.5,0,0
392,Таурен-воин,87473,1067204,0,1,0.4,0,0
393,Тролль-охотник,87474,1067231,0,1.25,0.5,0,0
394,Эльф крови-паладин,87458,1067185,0,1.3,0.5,0,0
395,Гоблин-разбойник,87464,1067475,0,1.8,0.5,0,0
396,Человек-жрец,87466,1067219,0,1.35,0.5,0,0
397,Дреней-шаман,87460,1067206,0,1.3,0.5,0,0
398,Гном-чернокнижник,87463,1067225,0,1.7,0.45,0,0
399,Человек-рыцарь смерти,87465,1067211,0,1.35,0.5,0,0
400,Нежить-жрец,87475,1067216,0,1.3,0.5,0,0
401,Нежить-чернокнижник,87476,1067217,0,1.3,0.5,0,0
402,Таурен-друид,87472,1067205,0,1.25,0.5,0,0
403,Орк-рыцарь смерти,87469,1067210,0,1.4,0.5,0,0
404,Дров Крушитель,87437,1067439,0,1,0.4,0,0
405,Рухмар,87493,1067456,0,1,0.4,0,0
406,Чародей из клана Верховного Молота,87453,1067436,0,1.2,0.5,0,0
407,Тревогобот,87401,1067182,0,1,0.4,0,0
408,Тревогобот,87401,1067182,0,1,0.4,0,0
409,"""Толпогон 9-60""",87403,1067226,0,1,0.4,0,0
410,Могучий зверинец (чернокнижник),87504,1067468,0,1.25,0.5,0,0
411,Обманчивое чудо (разбойник),87404,1067209,0,1.25,0.5,0,0
412,Мощный контроль (воин),87405,1067220,0,1.25,0.5,0,0
413,Пирожок,87407,1067180,0,1.4,0.5,0,0
414,Аватара Агграмара,87406,1067474,0,1.4,0.55,0,0
415,Аватара Голганнета,87406,1067474,0,1.4,0.55,0,0
416,Бледнокожий мучитель,83113,1067305,0,1,0.45,0,0
417,Ледяной Клык,87577,1067254,0,1,0.4,0,0
418,Ярость Циклона,87578,1067234,0,1,0.4,0,0
419,Ба'руун,87579,1067190,0,1,0.4,0,0
420,Шинри,87582,1108820,0,1.2,0.5,0,0
421,Ролкор,83036,1067310,0,1,0.4,0,0
422,Джелгор Синее Пламя,83078,1067423,0,1,0.4,0,0
423,Наседка Хами,87662,1067448,0,1,0.4,0,0
424,Стальной Бивень,87665,1067463,0,1,0.4,0,0
425,Тухлоцвет,87693,1067447,0,1,0.4,0,0
426,Темноствол,83227,1067300,0,0.55,0.55,0,0
427,Воевода Блугтол,87694,1067317,0,1.2,0.5,0,0
428,Духоклык,87696,1067340,0,1,0.4,0,0
429,Полководец клана Камнерогов,81587,1067336,0,1.2,0.5,0,0
430,Вестник войны из клана Громоборцев,81562,1067236,0,1.55,0.5,0,0
431,Самец-толстошкур,83433,1067249,0,1,0.4,0,0
432,Шипастый колотильщик,83296,1067329,0,1.9,0.45,0,0
433,Разведчица Железной Орды,87857,1067280,0,1.55,0.5,0,0
434,Самка твердошкурого копытня,83432,1067248,0,1.1,0.4,0,0
435,Страж Воды,87861,1067452,0,1,0.4,0,0
436,Бледнокожий тихоступ,83115,1067363,0,1,0.45,0,0
437,Темный прислужник,87869,1067238,0,1.5,0.5,0,0
438,Гул'варский рубака,87870,1067239,0,1,0.4,0,0
439,Велосс,83267,1067426,0,1,0.4,0,0
