ID,Text_lang,SortIndex,Min_level,Max_level,ContentTuningID
244,"|cffffd100Совет.|r Если портрет монстра отмечен звездой, это значит, что монстр редкий и добыча с него будет ценнее, чем обычно.",33,15,250,0
245,|cffffd100Совет.|r При просмотре главной карты можно увеличить изображение с помощью колесика мыши.,36,0,0,0
251,|cffffd100Совет.|r Выполнение заданий и прохождение подземелий – это лучшие способы повысить уровень.,45,10,40,0
254,"|cffffd100Совет.|r Вы можете убрать весь интерфейс, нажав <Alt>+Z, а затем сделать скриншот клавишей Print Screen.",44,0,0,0
256,"|cffffd100Совет.|r Щелкните правой кнопкой по главной карте, чтобы отдалить камеру и перейти к просмотру континента или всего мира. Щелчок левой кнопкой позволяет приблизить камеру.",40,1,20,0
258,"|cffffd100Совет.|r Чтобы получить дополнительные сведения об игроке, щелкните по его имени в окне чата при нажатой клавише <Shift>.",3,20,49,0
261,"|cffffd100Совет.|r Если над персонажем, дающим задания, отображается синий вопросительный знак, это означает, что его задания можно выполнять по нескольку раз.",48,50,250,0
263,|cffffd100Совет.|r Вы можете переключаться между ближайшими находящимися перед вами противниками с помощью клавиши <Tab>.,13,1,60,0
281,"|cffffd100Совет.|r Чтобы купить у торговца несколько одинаковых предметов, нажмите <Shift>, а затем щелкните по необходимому предмету.",50,10,250,0
282,|cffffd100Совет.|r После обучения профессии вы можете воспользоваться своим новым навыком с помощью вкладки профессий книги заклинаний.,10,11,250,0
321,"|cffffd100Совет.|r Если вы заблудились в крупном городе, попробуйте щелкнуть по стражу, чтобы спросить у него дорогу.",14,10,250,0
341,"|cffffd100Совет.|r Не забывайте, что все хорошо в меру (даже World of Warcraft)!",143,0,0,0
381,"|cffffd100Совет.|r Чтобы разделить одинаковые предметы в одной ячейке, щелкните по ним при нажатой клавише <Shift>.",54,30,250,0
382,"|cffffd100Совет.|r Зажать обе кнопки мыши одновременно – еще один способ добиться, чтобы ваш персонаж двигался вперед.",55,0,0,0
384,"|cffffd100Совет.|r Вы можете отменять большую часть действующих на вас благотворных эффектов, щелкая ПКМ по их значку.",9,25,250,0
388,"|cffffd100Совет.|r Другие игроки могут приводить ссылки на предметы в окне чата. Щелкнув по такой ссылке, вы получите дополнительные сведения о предмете.",57,0,0,0
389,"|cffffd100Совет.|r Вы можете освоить только две профессии, зато вам доступны все вспомогательные навыки (археология, рыбная ловля и кулинария).",19,10,49,0
390,"|cffffd100Совет.|r Прежде чем приглашать игрока в группу или предлагать ему сделку, проявите учтивость и спросите, не против ли он.",58,0,0,0
392,"|cffffd100Совет.|r Если вашего персонажа убьет игрок из враждебной фракции, прочность ваших предметов не уменьшится.",60,20,250,0
393,"|cffffd100Совет.|r Чтобы отслеживать выполнение задания, щелкните по его названию в журнале при нажатой клавише <Shift>.",61,10,250,0
394,"|cffffd100Совет.|r Местонахождение находящихся рядом персонажей, которые дали вам задание и теперь ждут вашего возвращения, отображается на мини-карте желтыми вопросительными знаками.",63,1,20,0
396,"|cffffd100Совет.|r Вопросительными знаками на мини-карте обозначаются находящиеся рядом персонажи, которые дали вам задание и теперь ждут вашего возвращения.",1,1,15,0
398,"|cffffd100Совет.|r Чтобы выбрать, какое задание отслеживать, вы можете щелкать по пронумерованным значкам заданий в интерфейсе отслеживания.",41,5,49,0
399,"|cffffd100Совет.|r Достигнув максимального уровня, за выполнение заданий вы будете получать не опыт, а дополнительное золото.",64,50,60,0
403,"|cffffd100Совет.|r Чтобы открыть все сумки одновременно, нажмите клавишу B.",65,20,49,0
404,"|cffffd100Совет.|r При общении с другими игроками не забывайте, что доброта украшает мир!",156,0,0,0
405,|cffffd100Совет.|r На дорогах вы гораздо меньше рискуете столкнуться с бродячими монстрами.,42,5,49,0
406,"|cffffd100Совет.|r Чтобы быстро отправиться в подземелье, рассчитанное на 5 игроков, воспользуйтесь поиском подземелий.",28,15,49,0
407,"|cffffd100Совет.|r Приводите своих друзей в Азерот, но не забывайте встречаться с ними и за его пределами.",66,0,0,0
409,"|cffffd100Совет.|r Если вы держите почтовый ящик пустым, то сможете узнать о новом письме по значку в виде конверта.",67,0,0,0
410,|cffffd100Совет.|r Никогда не передавайте другим игрокам информацию о вашей учетной записи.,68,0,0,0
411,"|cffffd100Совет.|r Не рекомендуется использовать одну учетную запись на двоих, это небезопасно.",35,0,0,0
419,"|cffffd100Совет.|r Монстр с серым индикатором здоровья атакован другим игроком. Его убийство не принесет вам ни добычи, ни опыта.",70,10,59,0
422,"|cffffd100Совет.|r Чтобы развернуть карту, щелкните по соответствующему значку в верхнем правом углу мини-карты или нажмите клавишу ""M"".",72,1,20,0
423,"|cffffd100Совет.|r В высокоуровневых подземельях часто предусмотрен эпохальный режим, который не включен в систему поиска подземелий, но предлагает ценнейшую добычу для отважных искателей приключений.",73,60,250,0
426,"|cffffd100Совет.|r Если ваша группа набрана с помощью системы поиска, вы можете сразу телепортироваться в подземелье. В противном случае отсутствующих участников можно вызвать с помощью камня призыва.",77,25,250,0
427,|cffffd100Совет.|r На странице управления учетной записью есть раздел родительского контроля. В этом разделе вы сможете поставить ограничения на игровое время.,78,10,250,0
428,"|cffffd100Совет.|r Чтобы отслеживать более одного локального задания, щелкните по названиям заданий при нажатой клавише <Shift>.",79,60,60,0
429,"|cffffd100Совет.|r Задания с пометкой ""Неудача"" можно заново получить у того же персонажа.",80,20,59,0
430,"|cffffd100Совет.|r Когда вы находитесь в группе, цифра рядом с названием задания в вашем журнале заданий показывает, сколько игроков из вашей группы тоже выполняют это задание.",81,40,250,0
431,"|cffffd100Совет.|r Находясь в рейде, вы не можете выполнять никаких заданий, кроме тех, что помечены как рейдовые.",82,50,250,0
432,"|cffffd100Совет.|r Вы не можете отменить свои ставки на аукционе, поэтому будьте внимательны, когда их делаете.",83,30,250,0
434,"|cffffd100Совет.|r Почта хранится тридцать дней, а затем удаляется.",85,40,250,0
435,"|cffffd100Совет.|r Чтобы изменить внешний вид вашей экипировки или оружия, посетите трансмогрификатора в любой из столиц.",86,40,250,0
438,"|cffffd100Совет.|r Вы можете заново приобрести у торговца недавно проданные предметы, перейдя на вкладку выкупа.",88,10,250,0
439,|cffffd100Совет.|r Лидер группы может обновить подземелье или изменить его уровень сложности. Для этого ему нужно щелкнуть правой кнопкой по своему портрету и выбрать соответствующий пункт в появившемся меню.,89,50,250,0
440,|cffffd100Совет.|r Новый камень возвращения можно получить у любого трактирщика.,90,10,250,0
442,"|cffffd100Совет.|r Игроки не могут парировать и блокировать атаки, проводимые со спины, а также уклоняться от них.",92,30,250,0
444,"|cffffd100Совет.|r Вы можете заменить драгоценный камень, вставленный в ваш предмет, на другой, поместив новый самоцвет поверх него в окне инкрустирования.",93,40,250,0
446,|cffffd100Совет.|r Вы можете находиться под влиянием только одного боевого эликсира и одного защитного эликсира одновременно.,95,50,250,0
447,"|cffffd100Совет.|r Нажав Shift при наведении курсора на предмет, можно посмотреть, как он отличается по характеристикам от аналогичного предмета, надетого на вашего героя.",96,40,250,0
448,|cffffd100Совет.|r В одном игровом мире можно создать до 18 персонажей. Максимальное количество персонажей во всех игровых мирах не должно превышать 50.,97,250,250,0
449,"|cffffd100Совет.|r Ранее набранный текст можно ввести повторно. Для этого нажмите Enter, а затем, нажимая одновременно Alt клавишу со стрелкой вверх, выберите нужное сообщение.",98,40,250,0
450,|cffffd100Совет.|r Большинство средств передвижения и питомцев доступны всем персонажам в вашем отряде.,101,30,250,0
451,"|cffffd100Совет.|r Благодарим вас за то, что играете в World of Warcraft!",102,10,250,0
452,"|cffffd100Совет.|r Побеждайте игроков из вражеской фракции, чтобы заслужить уровни чести и получить престижные декоративные награды!",103,20,250,0
453,|cffffd100Совет.|r Воздушный транспорт становится доступным на 30-м уровне!,108,20,59,0
454,|cffffd100Совет.|r За некоторые достижения можно получить уникальные небоевые предметы.,109,40,250,0
456,"|cffffd100Совет.|r Нанесение урона и исцеление повышают уровень угрозы. Как правило, монстры атакуют игрока с наивысшим уровнем угрозы. Танки способны создавать больше угрозы и должны удерживать на себе внимание противников.",111,15,59,0
457,|cffffd100Совет.|r Эпохальные подземелья – отличный способ пережить эпические (или даже легендарные) приключения вместе с друзьями!,112,250,250,0
458,|cffffd100Совет.|r Хотите познакомиться с новым классом? Создайте пробного персонажа и поиграйте за него!,113,60,70,0
459,"|cffffd100Совет.|r В парикмахерских, расположенных во многих городах, можно бесплатно полностью изменить внешность персонажа!",114,40,250,0
460,|cffffd100Совет.|r Пригласите вашего друга в World of Warcraft – и вы оба получите награду!,115,20,250,0
461,"|cffffd100Совет.|r Чтобы встать в очередь в героическое подземелье, вам потребуется некоторый минимальный уровень экипировки. Однако группа друзей освобождается от этого требования.",117,60,250,0
462,|cffffd100Совет.|r Почти любая добыча при некотором везении может оказаться улучшенной до следующего уровня качества с существенным повышением ее характеристик.,116,20,250,0
464,"|cffffd100Совет.|r В календаре можно увидеть грядущие праздники и запланировать события с членами гильдии или сообщества, а также друзьями.",99,40,250,0
465,"|cffffd100Совет.|r Чтобы установить будильник или показать секундомер, щелкните правой кнопкой по часам под мини-картой.",100,20,250,0
466,"|cffffd100Совет.|r Если окажетесь одни среди цветущего луга, обжигаемого солнцем, ничего не бойтесь – ибо вы уже в Азероте!",104,20,250,0
467,"|cffffd100Совет.|r Если вы хотите отвлечься от привычного течения игры, попробуйте заслужить некоторые необычные достижения.",105,50,250,0
468,"|cffffd100Совет.|r Начните новую строку в чате и щелкните по заданию, предмету или достижению, зажав Shift, чтобы создать в своем сообщении ссылку.",106,60,250,0
469,"|cffffd100Совет.|r Вы можете отслеживать состояние текущих заданий и достижений, зажав клавишу Shift и щелкая по их названиям мышью.",107,40,250,0
470,"|cffffd100Совет.|r Радар в виде лупы на мини-карте позволяет видеть местонахождение узкоспециализированных продавцов, персонажей, дающих задания низкого уровня, и многое другое.",16,11,250,0
471,"|cffffd100Совет.|r Святилище – это место, где запрещены стычки между игроками. Обычно их охраняют сильные нейтральные бойцы.",119,60,250,0
472,"|cffffd100Совет.|r У большей части фракций есть интенданты, продающие разные товары игрокам с достаточно высокой репутацией.",120,40,250,0
473,"|cffffd100Совет.|r В календаре отображается время сброса сохраненных рейдов. Его можно изменить на панели рейда, чтобы сохранить ваш прогресс.",121,60,250,0
475,"|cffffd100Совет.|r Если у вас возникли трудности с большой группой монстров в подземелье, попробуйте использовать способности контроля, такие как ""Превращение"" или ""Ошеломление"". Разделяйте и властвуйте!",154,15,69,0
476,"|cffffd100Совет.|r Цели на мини-карте отмечены стрелочкой вверх или вниз – в зависимости от того, ниже или выше цели вы находитесь.",15,0,0,0
479,|cffffd100Совет.|r С помощью функции управления экипировкой можно быстро переключаться между часто используемыми комплектами обмундирования.,124,50,250,0
483,"|cffffd100Совет.|r Если нажать Alt, наведя курсор на ячейку в окне персонажа, появится список вещей, которые можно поместить в эту ячейку.",128,20,250,0
489,"|cffffd100Совет.|r Если полоска заклинания противника имеет серый цвет или отмечена знаком щита, вы не сможете прервать его прочтение своими способностями.",129,40,250,0
490,"|cffffd100Совет.|r Гильдия может планировать события, пользуясь игровым календарем. Вы можете подписываться на события сами, а не ждать приглашения.",157,25,250,0
491,"|cffffd100Совет.|r Когда функция автозаполнения предлагает вам имена персонажей, вы можете выбрать имя в списке с помощью клавиш Tab или Shift + Tab.",131,40,250,0
500,"|cffffd100Совет.|r Убедитесь, что вы находитесь на официальном сайте Blizzard, прежде чем указывать данные своей учетной записи.",132,0,0,0
501,|cffffd100Совет.|r Обратный адрес электронных писем от компании Blizzard всегда заканчивается на blizzard.com.,133,5,250,0
504,|cffffd100Совет.|r Брелок Blizzard Authenticator поможет защитить учетную запись World of Warcraft от кражи.,136,10,250,0
505,"|cffffd100Совет.|r Чтобы избежать кражи учетной записи, не авторизуйтесь в World of Warcraft на компьютерах с общественным доступом, так как они могут быть заражены вредоносными программами.",137,10,250,0
506,"|cffffd100Совет.|r Остерегайтесь неофициальных сайтов, предлагающих платные услуги, связанные с World of Warcraft. Такие сайты могут распространять вредоносные программы, способствующие кражам учетных записей.",138,10,250,0
508,"|cffffd100Совет.|r Местонахождение заданий и персонажей, дающих их, отмечены на карте.",140,1,15,0
509,"|cffffd100Совет.|r Вы можете заработать награды за прохождение случайных подземелий, найденных с помощью системы поиска подземелий. Проходить их можно вместе с друзьями или в группе, собранной с помощью поиска подземелий.",141,20,49,0
538,"|cffffd100Совет.|r Вы можете поворачивать персонажа, передвигая мышь при зажатой ПКМ. Перемещая мышь при зажатой ЛКМ, вы можете изменить положение камеры.",142,1,9,0
543,|cffffd100Совет.|r Не стойте в огне!,145,50,250,0
578,"|cffffd100Совет:|r Лидер вашей группы может предложить другой группе провести маневры на арене или поле боя по своему выбору. Чтобы начать маневры, откройте окно PvP.",162,249,250,0
589,"|cffffd100Совет.|r Вы можете воспользоваться ""Поиском рейда"", чтобы присоединиться к рейдовой группе из 25 игроков и принять участие в самых захватывающих сражениях World of Warcraft.",164,70,70,0
596,"|cffffd100Совет.|r Есть много достижений, для выполнения которых засчитывается прогресс всех персонажей из вашего отряда.",167,10,250,0
597,"|cffffd100Совет.|r Если вы хотите собирать спутников и тренировать их для сражений, обратитесь к наставнику боевых питомцев.",168,15,250,0
601,"|cffffd100Совет.|r Спутники принадлежат всем персонажам в вашем отряде. Если один персонаж получил питомца, другие тоже смогут его призывать.",172,35,250,0
602,"|cffffd100Совет.|r Вы можете перетаскивать на панели команд значки способностей из книги заклинаний, а также окна специализации или талантов.",173,10,30,0
603,"|cffffd100Совет.|r Создайте нового персонажа, чтобы попробовать новую расу, класс или фракцию. Таких персонажей часто называют ""альтами"".",174,10,59,0
604,"|cffffd100Совет.|r Основная роль танка в группе – отвлечение противников на себя. Танки наносят меньше урона, но зато очень живучи.",175,10,59,0
605,|cffffd100Совет.|r Задача лекаря – оставаться в живых и не давать умирать другим участникам группы.,176,10,59,0
606,"|cffffd100Совет.|r Бойцы (иногда их называют ""дпс"" или ""дд"") специализируются на нанесении урона. В группе бойцам нужна поддержка в виде танков и лекарей.",177,10,59,0
612,|cffffd100Совет.|r Не получается выполнить задание? Не можете найти персонажа? Сложно разобраться с характеристиками предметов? Загляните на официальный форум WOW и посвященные игре фан-сайты!,181,0,0,0
620,"|cffffd100Совет.|r Вы можете изменить тип получаемой добычи, указав другую классовую специализацию. Для этого нужно щелкнуть ПКМ по портрету персонажа и выбрать другую специализацию добычи.",185,35,250,0
624,|cffffd100Совет.|r В обычном или героическом режиме рейда может участвовать любое число игроков от 10 до 30. Сложность и награды соответствуют числу участников. Для всех найдется место!,186,60,250,0
626,"|cffffd100Совет.|r В меню ""Коллекции"" есть пункт ""Игрушки"", куда автоматически помещаются все ваши декоративные предметы и игрушки после получения.",187,30,250,0
630,|cffffd100Совет.|r При использовании системы поиска подземелий в группе с друзьями вы сможете получить больше золота в качестве награды.,191,250,250,0
631,"|cffffd100Совет.|r Характеристики предметов, выделенные серым цветом, не оказывают влияния на возможности вашего персонажа.",192,15,250,0
632,"|cffffd100Совет.|r Инструмент ""Заранее собранные группы"" поможет вам создать или найти группу для прохождения подземелий, рейдов, заданий, PvP-битв и прочих совместных мероприятий.",193,60,250,0
643,|cffffd100Совет.|r Не можете одолеть сильного противника? Помните: главное – поддерживать уровень своего здоровья выше 0 и свести здоровье противника к 0. Проверено – работает всегда!,197,60,250,0
746,"|cffffd100Совет.|r Настроены по-боевому? Включите в столице своей фракции режим войны. Сражаясь с другими игроками в открытом мире в этом режиме, вы получите дополнительный опыт и награды за выполнение заданий!",200,30,250,0
749,"|cffffd100Совет:|r в сообществах есть каналы чата, поддержка голосовой связи и календарь мероприятий – то есть все, что нужно для поиска группы и общения с друзьями на любом сервере!",203,50,250,0
754,"|cffffd100Совет.|r Выбор ковенанта – шаг важный, но не необратимый. Достигнув максимального уровня известности в одном из них, вы сможете свободно выбрать новый ковенант в Орибосе.",205,250,250,0
755,"|cffffd100Совет.|r Вы новичок в WoW? Игроки со значком в виде зеленого флажка над головой – менторы, которые могут помочь вам освоиться на Азероте!",206,1,20,0
757,"|cffffd100Совет.|r Персонажи низкого уровня могут обратиться к Хроми в столице своей фракции, чтобы отправиться в другие миры и пройти кампании прошлых дополнений.",208,50,60,0
758,"|cffffd100Совет.|r Находясь в группе, вы можете включить режим синхронизации, чтобы выполнять вместе с друзьями задания низкого уровня – даже если вы их уже прошли.",209,60,250,0
760,"|cffffd100Совет.|r Задания, связанные с кампанией, отмечены особым значком и находятся в верхней части журнала. Выполняйте эти задания, чтобы продвигаться по сюжету и открывать новый контент.",211,50,250,0
761,"|cffffd100Совет.|r Таинственный Резчик Рун в Торгасте может усиливать качественные предметы, созданные игроками, превращая их в легендарное снаряжение!",212,250,250,0
762,|cffffd100Совет:|r Эффективность некоторых умений и заклинаний снижена в боях с другими игроками (PvP).,213,25,250,0
763,"|cffffd100Совет.|r Щелкните по карте, удерживая Ctrl, чтобы поставить точку маршрута для удобства ориентации. Щелкните по точке маршрута, зажав Shift, чтобы поделиться ею с другими игроками.",214,20,250,0
764,"|cffffd100Совет.|r Щелкните по номеру рядом с заданием в списке целей, чтобы включить навигационный указатель, который поможет вам добраться до нужного места.",215,10,69,0
765,"|cffffd100Совет.|r В разделе настроек ""Спецвозможности"" есть различные вспомогательные инструменты, в том числе параметры для тех, кто не различает цветов, страдает от укачивания или нарушений зрения.",216,10,250,0
766,"|cffffd100Совет.|r Игроки с навыком портняжного дела могут изготавливать сумки куда большего размера, чем можно купить у торговцев. Эти сумки часто выставляют на продажу в аукционном доме.",217,15,49,0
767,"|cffffd100Совет.|r Служба поиска гильдий и сообществ (""J"" по умолчанию) поможет вам найти других игроков, которые разделяют ваши интересы в WoW.",218,15,250,0
768,"|cffffd100Совет.|r Путеводитель по приключениям (""SHIFT-J"" по умолчанию) покажет вам оптимальный контент для вашего уровня, а также текущие временные события.",219,20,250,0
772,"|cffffd100Совет.|r Повышая уровень, вы получаете очко талантов для ветки класса или специализации, которое можно потратить для улучшения и персонализации боевых навыков.",223,10,69,0
773,"|cffffd100Совет.|r Чтобы настроить WoW по своему вкусу, нажмите Esc и перейдите в режим редактирования. Он позволит вам передвинуть многие элементы интерфейса и изменить их размер.",224,40,250,0
775,"|cffffd100Совет.|r У всех персонажей в вашем отряде общее количество очков достижений. Учитываются даже те достижения, которые были получены только определенными персонажами.",225,10,250,0
776,|cffffd100Совет.|r Для изготовления предметов можно использовать реагенты из банка отряда. Это позволяет совмещать профессии всех ваших персонажей.,226,10,250,0
777,"|cffffd100Совет.|r В отряде состоят все персонажи учетной записи. У них много общих функций: общая коллекция, воздушные маршруты и даже прогресс некоторых репутаций.",227,10,250,0
778,"|cffffd100Совет.|r Контент с отметкой ""Отряд"" доступен всем персонажам вашей учетной записи.",228,10,250,0
779,"|cffffd100Совет.|r Валюты, помеченные как общие для отряда можно передавать между своими персонажами. Для этого выберите ее в меню валют.",229,10,250,0
780,"|cffffd100Совет.|r Нашли предмет, а вашему персонажу он не подходит? Если он привязан к отряду, передайте его другим персонажам или попробуйте новый подходящий класс!",230,10,250,0
781,"|cffffd100Совет.|r У вас есть предмет, который становится персональным при надевании, и вы не можете его надеть, но хотите добавить облик в коллекцию? Нажмите на него ПКМ или перетащите в окно персонажа.",231,10,250,0
782,"|cffffd100Совет.|r Вы можете собирать облики большинства предметов в коллекцию отряда, даже если ваш персонаж не может их надеть.",232,10,250,0
783,"|cffffd100Совет.|r Большая часть заданий, которые вы уже выполнили в отряде, будет скрыта на карте и затемнена в других местах. Если вы не хотите, чтобы это происходило, отключите функцию в меню отслеживания или фильтрах карты.",233,60,250,0
784,"|cffffd100Совет.|r Наберите команду ""/трюк"", пока ваше средство передвижения находится на земле, и для него сработает особая анимация. Чтобы облегчить доступ к команде, для нее можно создать макрос.",234,40,250,0
