ID,Name_lang,UiMapGroupID,UiMapID,FloorIndex,RelativeHeightIndex
574,Военный квартал,163,164,3,0
575,Чумной квартал,163,165,4,0
576,Нижний некрополь,163,166,5,0
577,Верхний некрополь,163,167,6,0
578,Паровое подземелье,164,263,1,0
579,Охладительные резервуары,164,264,2,0
580,Изоляционная камера: Трион,165,269,1,0
581,Изоляционная камера: Максимус,165,270,2,0
582,Ядро сдерживания,165,271,3,0
583,Механар,166,267,1,0
584,Комната Вычислений,166,268,2,0
585,Гнездовье Сетекк,167,258,1,0
586,Залы Плача,167,259,2,0
587,Потусторонние залы,168,256,1,0
588,Мост Душ,168,257,2,0
589,Канализация,169,340,0,0
590,Черный храм,169,339,1,0
591,Святилище Теней,169,341,2,0
592,Залы Страданий,169,342,3,0
593,Пост Кровожада,169,343,4,0
594,Приют Земных Наслаждений,169,344,5,0
595,Чертог Власти,169,345,6,0
596,Храмовая вершина,169,346,7,0
597,Даларан,170,125,1,0
598,Клоака,170,126,2,0
599,Подготовка Ньорндира,171,133,1,0
600,Подъем Укротителей драконов,171,134,2,0
601,Терраса Тира,171,135,3,0
602,Подножие,172,136,1,0
603,Вершина,172,137,2,0
604,Кольцо отклонения,173,143,1,0
605,Кольцо ускорения,173,144,2,0
606,Кольцо трансмутации,173,145,3,0
607,Кольцо управления,173,146,4,0
608,Плато Солнечного Колодца,174,335,0,0
609,Святилище Затмения,174,336,1,0
610,Пристанище Великого Магистра,175,348,1,0
611,Обзорная площадка,175,349,2,0
612,Очищение Стратхольма,176,130,0,0
613,Стратхольм,176,131,1,0
614,Залы крепости Драк'Тарон,177,160,1,0
615,Дозорное укрепление Драк'Тарона,177,161,2,0
616,Родовая яма,178,157,1,0
617,Логово Хадронокса,178,158,2,0
618,Золоченые врата,178,159,3,0
619,Стойкий гарнизон,179,138,1,0
620,Галерея Творцов,179,139,2,0
621,Ульдуар,180,147,0,0
622,Вестибюль Ульдуара,180,148,1,0
623,Внутреннее святилище Ульдуара,180,149,2,0
624,Темница Йогг-Сарона,180,150,3,0
625,Искра Воображения,180,151,4,0
626,Глаз разума,180,152,5,0
627,Нижний ярус,181,186,1,0
628,Черепной вал,181,187,2,0
629,Подъем Смертоносного,181,188,3,0
630,Логово Королевы Льда,181,189,4,0
631,Верхний ярус,181,190,5,0
632,Королевские палаты,181,191,6,0
633,Ледяной Трон,181,192,7,0
634,Ледяная Скорбь,181,193,8,0
635,Глубинные залы,182,322,1,0
636,Трон Нептулона,182,323,2,0
637,Чертог Света,183,297,1,0
638,Гробница Ярости Земли,183,298,2,0
639,Совет четверых,183,299,3,0
640,Чертог Испепеления,184,283,1,0
641,Сумеречная кузня,184,284,2,0
642,1-й этаж,185,208,1,0
643,2-й этаж,185,209,2,0
644,Туннели,186,177,3,0
645,Шахта,186,178,4,0
646,Колизей Серебряного Авангарда,187,172,1,0
647,Ледяные глубины,187,173,2,0
648,Главный этаж,188,181,2,0
649,Верхний этаж,188,182,3,0
650,Разрушенный зал,189,285,1,0
651,Склеп Пламени Тьмы,189,286,2,0
652,Владения Сумеречного Молота,190,294,1,0
653,Трон Апокалипсиса,190,295,2,0
654,Сумеречные гроты,190,296,3,0
655,Огненные Просторы,191,367,0,0
656,Огненная Наковальня,191,368,1,0
657,Крепость Сульфурона,191,369,2,0
658,Зал Полумесяца,192,391,1,0
659,Императорский торговый зал,192,392,2,0
660,Императорский подъем,193,393,3,0
661,Императорская биржа,193,394,4,0
662,Верхний карьер,194,372,6,0
663,Нижний карьер,194,373,7,0
664,Верхняя часть,195,383,11,0
665,Нижняя часть,195,384,12,0
666,Залы Го-Лай,196,395,18,0
667,Зал Змеи,196,396,19,0
668,Руины клана Корун,197,386,20,0
669,Гробница клана Корун,197,387,21,0
670,Конец Времен,198,401,0,0
671,Лазуритовое святилище драконов,198,402,1,0
672,Рубиновое святилище драконов,198,403,2,0
673,Обсидиановое святилище драконов,198,404,3,0
674,Изумрудное святилище драконов,198,405,4,0
675,Бронзовое святилище драконов,198,406,5,0
676,Время Сумерек,199,399,0,0
677,Храм Драконьего Покоя,199,400,1,0
678,Монастырь Шадо-Пан,200,443,0,0
679,Додзё Небесного Удара,200,444,1,0
680,Додзё Снежного Вихря,200,445,2,0
681,Закрытые покои,200,446,3,0
682,Храм Нефритовой Змеи,201,429,1,0
683,Святилище хранителя свитков,201,430,2,0
684,Зерновой амбар,202,439,1,0
685,Хмелеваренный зал Буйных Портеров,202,440,2,0
686,Водяное колесо,202,441,3,0
687,Дегустационная,202,442,4,0
688,Врата Заходящего Солнца,203,437,1,0
689,Дозорная башня,203,438,2,0
690,Душа Дракона,204,409,0,0
691,Утроба Го'рата,204,410,1,0
692,Утроба Шу'мы,204,411,2,0
693,Око Вечности,204,412,3,0
694,"""Небесный огонь""",204,413,4,0
695,Хребет Смертокрыла,204,414,5,0
696,Водоворот,204,415,6,0
697,Алый зал собраний,205,453,1,0
698,Королевское хранилище,205,454,2,0
699,Трон древних завоевателей,205,455,3,0
700,Тренировочная площадка,206,431,1,0
701,Библиотека,206,432,2,0
702,Покинутый двор,207,435,1,0
703,Часовня Рыцаря,207,436,2,0
704,Хранилище реликвий,208,476,1,0
705,Чертог Призыва,208,477,2,0
706,Верхний кабинет,208,478,3,0
707,Кабинет ректора,208,479,4,0
708,Круг Завоевателей,209,471,1,0
709,Хранилище,209,472,2,0
710,Кузня Бесконечности,209,473,3,0
711,Ораторий,210,474,1,0
712,Сердце Страха,210,475,2,0
713,Осада храма Нюцзао,211,457,0,0
714,Полое дерево,211,458,1,0
715,Верхнее древесное кольцо,211,459,2,0
716,Верхняя погребальная зала,212,481,1,0
717,Глубины склепа,212,482,2,0
718,Раскопки Альянса,213,419,1,0
719,Руины Огудея,213,420,2,0
720,База Реликвария,213,421,3,0
721,Площадь Каменных Статуй,214,508,1,0
722,Королевский амфитеатр,214,509,2,0
723,Забытые глубины,214,510,3,0
724,Насест Цзи-Кунь,214,511,4,0
725,Залы Искажения Плоти,214,512,5,0
726,Зал Королей,214,513,6,0
727,Вершина Бурь,214,514,7,0
728,Потайная темница,214,515,8,0
729,Даларан,215,501,1,0
730,Клоака,215,502,2,0
731,Черный храм,216,490,0,0
732,Канализация,216,491,1,0
733,Святилище Теней,216,492,2,0
734,Залы Страданий,216,493,3,0
735,Пост Кровожада,216,494,4,0
736,Приют Земных Наслаждений,216,495,5,0
737,Чертог Власти,216,496,6,0
738,Храмовая вершина,216,497,7,0
739,Цитадель Камнерогов,217,526,1,0
740,Двор Камнерогов,217,527,2,0
741,Трон Камнерогов,217,528,3,0
742,Закоптелая шахта,217,529,4,0
743,Кратер Дымных Скал,218,548,20,0
744,Глубины Дымных Скал,218,549,21,0
745,Провал Ярости,219,546,18,0
746,Сердце Ярости,219,547,19,0
747,Бастион Мойры,220,544,16,0
748,Оружейная,220,545,17,0
749,Грот Груллока,221,531,7,0
750,Логово Груллока,221,532,8,0
751,Осада Оргриммара,222,556,0,0
752,Источники Силы,222,557,1,0
753,Зал И'Шараджа,222,558,2,0
754,Врата Оргриммара,222,559,3,0
755,Аллея Силы,222,560,4,0
756,Расселина Теней,222,561,5,0
757,Спуск,222,562,6,0
758,Кор'кронские казармы,222,563,7,0
759,Зверинец,222,564,8,0
760,Мастерская,222,565,9,0
761,Зал Идеалов,222,566,10,0
762,Сердце крепости,222,567,11,0
763,Терраса Вечной Весны,222,568,12,0
764,Храм Нефритовой Змеи,222,569,13,0
765,Храм Красного Журавля,222,570,14,0
766,Склеп Древних,223,574,1,0
767,Алтарь Тени,223,575,2,0
768,Грань Реальности,223,576,3,0
769,Черная Кузня,224,596,1,0
770,Шлаковый цех,224,597,2,0
771,Мастерская,224,598,3,0
772,Железный цех,224,599,4,0
773,Тигель,224,600,5,0
774,Стропила,225,607,1,0
775,Задние вагоны состава,225,608,2,0
778,Нижний квартал,226,601,1,0
779,Великий шпиль,226,602,2,0
780,Оплот Теней,227,626,4,1
781,Даларан,227,627,10,3
782,Клоака,227,628,11,2
783,Галерея Эгвин,227,629,12,4
784,"Сердце ""Акеруса""",228,647,1,0
785,Зал Власти,228,648,2,0
786,Нижняя часть Обители Спящей,229,643,14,0
787,Верхняя часть Обители Спящей,229,644,15,0
788,Туннели Фаланаара,230,692,41,0
789,Туннели Фаланаара,230,693,42,0
794,Нижняя часть Пещеры Источника Жизни,233,655,20,0
795,Верхняя часть Пещеры Источника Жизни,233,656,21,0
796,Храм Фал'адоры,234,684,32,0
797,Туннели Фаланаара,234,685,33,0
798,Верховный Молот,235,610,0,0
799,Покой гладиатора,235,611,1,0
800,Колизей,235,612,2,0
801,Зал Нейтрализации,235,613,3,0
802,Подъем Императора,235,614,4,0
803,Трон Императора,235,615,5,0
804,Вечное Цветение,236,620,0,0
805,Обзорная площадка,236,621,1,0
806,Зал Драконов,237,616,1,0
807,Гнездовье,237,617,2,0
808,Зал Чернорука,237,618,3,0
809,Цитадель Адского Пламени,238,661,0,0
810,Вестибюль Цитадели Адского Пламени,238,662,1,0
811,Коридор Адского Пламени,238,663,2,0
812,Двор Маннорота,238,664,3,0
813,Зал Крови,238,665,4,0
814,Муки Громмаша,238,666,5,0
815,Портал порождений Скверны,238,667,6,0
816,Саргерайские залы,238,668,7,0
817,Терраса Разрушителя,238,669,8,0
818,Черные врата,238,670,9,0
819,Блок иллидари,239,677,1,0
820,Казематы Стражей,239,678,2,0
821,Суд Стражей,239,679,3,0
822,Чертоги Доблести,240,703,0,0
823,Высокие врата,240,704,1,0
824,Чертоги Доблести,240,705,2,0
825,Нижний уровень Акеруса,241,698,1,0
826,Верхний уровень Акеруса,241,699,2,0
827,Цитадель Ледяной Короны,241,700,3,0
828,Ледяной Трон,241,701,4,0
829,Реактор душ: нижний уровень,242,674,2,0
830,Реактор душ: верхний уровень,242,675,3,0
831,Утесы Адской Пасти,243,706,0,0
832,Трюм,243,707,1,0
833,"""Нагльфар""",243,708,2,0
834,Суд Стражей,244,710,1,0
835,Казематы Стражей,244,711,2,0
836,Каземат Предателя,244,712,3,0
837,Крипта Воронов,245,751,1,0
838,Главный зал,245,752,2,0
839,Обитель Воронов,245,753,3,0
840,Гнездовье Черной Ладьи,245,754,4,0
841,Комната лорда Гребня Ворона,245,755,5,0
842,Корона Ворона,245,756,6,0
843,Оплот Хранителя,246,734,1,0
844,Библиотека Хранителя,246,735,2,0
845,"Мардум, Расколотая Бездна",247,719,0,0
846,Верхний уровень,247,720,1,0
847,Нижний уровень,247,721,2,0
848,Кладка Скверны,248,777,1,0
849,Сердце Кошмара,248,778,2,0
850,Мулгор,248,779,3,0
851,Кратер Ун'Горо,248,780,4,0
852,Изумрудный Кошмар,248,781,5,0
853,Ясеневый лес,248,782,6,0
854,Внутренние земли,248,783,7,0
855,Сумеречный лес,248,784,8,0
856,Фералас,248,785,9,0
857,Седые холмы,248,786,10,0
858,Лунная поляна,248,787,11,0
859,Провал Альн,248,788,12,0
860,Изумрудный Сон,248,789,13,0
861,Верхний уровень,249,879,1,0
862,Нижний уровень,249,880,2,0
863,Комнаты слуг,250,794,1,0
864,Большой бальный зал,250,795,2,0
865,Оперный зал,250,796,3,0
866,Библиотека Хранителя,250,797,4,0
867,Ночной Колодец,251,764,1,0
868,Искрящие глубины,251,765,2,0
869,Цитадель Ночи,251,766,3,0
870,Терраса шал'дорай,251,767,4,0
871,Капитанский двор,251,768,5,0
872,Павильон звездочета,251,769,6,0
873,Ночной Шпиль,251,770,7,0
874,Жилище Элисанды,251,771,8,0
875,Купель Ночи,251,772,9,0
876,Квартал Звезд,252,761,0,0
877,Самоцветный дворец,252,762,1,0
878,Балконы,252,763,2,0
879,Вестибюль Ульдуара,253,744,1,0
880,Искра Воображения,253,745,2,0
881,Круг Наблюдения,253,746,3,0
882,Глубинные залы,254,742,1,0
883,Трон Нептулона,254,743,2,0
884,Верхняя часть цитадели,255,740,1,0
885,Нижняя часть цитадели,255,741,2,0
886,1-й этаж,256,804,1,0
887,2-й этаж,256,805,2,0
888,Кольцо управления,257,800,1,0
889,Кольцо трансмутации,257,801,2,0
890,Кольцо ускорения,257,802,3,0
891,Кольцо отклонения,257,803,4,0
892,Храм Нефритовой Змеи,258,791,1,0
893,Святилище хранителя свитков,258,792,2,0
894,Испытание доблести,259,806,0,0
895,Испытание доблести,259,807,1,0
896,Хельхейм,259,808,2,0
897,Комнаты слуг,260,809,1,0
898,Стойла,260,810,2,0
899,Пиршественный зал,260,811,3,0
900,Гостевые комнаты,260,812,4,0
901,Балкон в опере,260,813,5,0
902,Терраса Медива,260,814,6,0
903,Низ разрушенной лестницы,260,815,7,0
904,Верх разрушенной лестницы,260,816,8,0
905,Зверинец,260,817,9,0
906,Библиотека Хранителя,260,818,10,0
907,Нижний ярус библиотеки,260,819,11,0
908,Верхний ярус библиотеки,260,820,12,0
909,Игровой зал,260,821,13,0
910,Пустомарь,260,822,14,0
911,Верхняя палуба,261,831,1,0
912,Нижняя палуба,261,832,2,0
913,Верхняя палуба,262,886,5,0
914,Нижняя палуба,262,887,6,0
915,Верхняя палуба,263,883,3,0
916,Нижняя палуба,263,884,4,0
917,Зал Луны,264,850,1,0
918,Трон Глубин,264,851,2,0
919,Терраса Луны,264,852,3,0
920,Хранилище Эгвин,264,853,4,0
921,Зал аватары,264,854,5,0
922,Разлом бури Скверны,264,855,6,0
923,Круговерть Пустоты,264,856,7,0
924,Зал Луны,265,845,1,0
925,Сумеречная роща,265,846,2,0
926,Изумрудные архивы,265,847,3,0
927,Путь Озарения,265,848,4,0
928,Ризница Элуны,265,849,5,0
929,1-й этаж,266,835,1,0
930,2-й этаж,266,836,2,0
931,Хмелеварня Буйных Портеров,267,872,0,0
932,1-й этаж,267,873,1,0
933,2-й этаж,267,874,2,0
934,1-й этаж,268,840,1,0
935,2-й этаж,268,841,2,0
936,3-й этаж,268,842,3,0
937,1-й этаж,269,869,1,0
938,2-й этаж,269,870,2,0
939,1-й этаж,270,865,1,0
940,2-й этаж,270,866,2,0
941,"Анторус, Пылающий Трон",271,909,0,0
942,Око Легиона,271,910,1,0
943,Чертоги безграничной власти,271,911,2,0
944,Элунария,271,912,3,0
945,Эларийское святилище,271,913,4,0
946,Отводная шахта,271,914,5,0
947,Пылающий Трон,271,915,6,0
948,Зал Страданий,271,916,7,0
949,Душа мира,271,917,8,0
950,Трон Пантеона,271,918,9,0
951,Верхняя палуба,271,919,10,0
952,Нижняя палуба,271,920,11,0
953,Изоляционная камера: Трион,272,889,1,0
954,Изоляционная камера: Максимус,272,890,2,0
955,Остров Лазурной Дымки,273,891,0,0
956,1-й этаж,273,892,1,0
957,2-й этаж,273,893,2,0
958,3-й этаж,273,894,3,0
959,Смерти Хроми,274,897,0,0
960,Обсидиановое святилище драконов,274,898,1,0
961,Андорал,274,899,2,0
962,Гора Хиджал,274,900,3,0
963,Источник Вечности,274,901,4,0
964,Стратхольм,274,902,5,0
965,Атал'Дазар,275,934,1,0
966,Жертвенная яма,275,935,2,0
967,Верхняя палуба,276,940,1,0
968,Нижняя палуба,276,941,2,0
976,Депо,225,606,0,0
977,Передние вагоны состава,225,609,3,0
981,1-й этаж,231,637,0,0
982,2-й этаж,231,638,1,0
983,1-й этаж,232,657,0,0
984,2-й этаж,232,658,1,0
985,Тол Дагор,277,974,0,0
986,Стоки,277,975,1,0
987,Гауптвахта,277,976,2,0
988,Тюремный блок,277,977,3,0
989,Офицерская,277,978,4,0
990,Цитадель надзирателя,277,979,5,0
991,Терраса надзирателя,277,980,6,0
992,Штормград,278,1012,0,0
993,Тюрьма,278,1013,1,0
994,Второй этаж,279,1016,0,0
995,Главный вестибюль,279,1015,1,0
996,Погреб,279,1017,2,0
997,Катакомбы,279,1018,3,0
998,Разлом,279,1029,4,0
999,Главный этаж,280,1030,0,0
1000,Верхний этаж,280,1031,1,0
1001,Святилище Штормов,281,1039,0,0
1002,Предел шторма,281,1040,1,0
1003,Подгнилье,282,1041,0,0
1004,Спуск скорби,282,1042,1,0
1005,Храм Сетралисс,283,1038,0,0
1006,Атриум Сетралисс,283,1043,1,0
1107,Спуск скорби,384,1148,0,0
1108,Зал очищения,384,1149,1,0
1109,Контур сдерживания,384,1150,2,0
1110,Архивы вечности,384,1151,3,0
1111,Хранилище чумы,384,1152,4,0
1112,Галерея неудач,384,1153,5,0
1113,Врата забвения,384,1154,6,0
1114,Гниющие недра,384,1155,7,0
1115,Глубины Черной горы,385,1159,0,0
1116,Огненные Недра,385,1160,1,0
1117,Великая Печать,386,1163,0,0
1118,Зал летописцев,386,1164,1,0
1119,Зал верховных жрецов,387,1167,0,0
1120,Палаты Совета,387,1166,1,0
1123,Нижняя пещера,388,1171,0,0
1124,Верхняя пещера,388,1172,1,0
1125,Верхние палубы,389,1173,0,0
1126,Нижние палубы,389,1174,1,0
1127,Верхняя палуба,390,1176,0,0
1128,Нижняя палуба,390,1177,1,0
1129,Верхняя палуба,391,1179,0,0
1130,Нижняя палуба,391,1180,1,0
1132,Верхняя пещера,392,1185,1,0
1134,Нижняя пещера,392,1184,0,0
1135,Святилище теней,393,1345,0,0
1136,Источник порчи,393,1346,1,0
1137,Нижний ярус,394,1359,0,0
1138,Ледяной Трон,394,1360,1,3
1139,Тол Дагор,395,1349,0,0
1140,Стоки,395,1350,1,0
1141,Гауптвахта,395,1351,2,0
1142,Порт Зандалара,396,1352,0,0
1143,Сокало,396,1358,1,0
1144,Чертоги Роскоши,396,1353,2,0
1145,Святилище лоа,396,1354,3,0
1146,Променад королей,396,1356,4,0
1147,Сердце империи,396,1357,5,0
1148,Великое море,396,1364,6,0
1149,Боралус,396,1367,7,0
1150,Машинный зал,397,1371,0,0
1151,Спальни,397,1372,1,0
1153,Двор Механиков,397,1374,3,0
1155,Пусковая установка,397,1380,2,0
1156,Контур сдерживания,398,1381,0,0
1157,Врата забвения,398,1382,1,0
1158,Остров Мехагон,399,1490,0,0
1159,Рободром,399,1491,1,0
1160,Барахлопровод,399,1493,2,0
1161,Барахлимб,399,1494,3,0
1162,Город Мехагон,399,1497,4,0
1163,Чертог Вечности,400,1512,0,0
1164,Залы Избранных,400,1513,1,0
1165,Темнейшая впадина,400,1514,2,0
1166,Перешеек,400,1516,3,0
1167,Инкубатор,400,1517,4,0
1168,Королевский суд,400,1518,5,0
1169,Обрыв Грез,400,1519,6,0
1170,Последняя темница,400,1520,7,0
1171,Разрушенный зал,401,1538,0,0
1172,Склеп Пламени Тьмы,401,1539,1,0
1173,Чертог Света,402,1540,0,0
1174,Гробница Ярости Земли,402,1541,1,0
1175,Совет четверых,402,1542,2,0
1177,Королевское хранилище,403,1545,1,0
1178,Трон древних завоевателей,403,1546,2,0
1179,Алый зал собраний,403,1544,0,0
1180,Круг Завоевателей,404,1547,0,0
1181,Хранилище,404,1548,1,0
1182,Кузня Бесконечности,404,1549,2,0
1184,Туннель Вне Времени,143,74,0,0
1185,Пещеры Времени,143,75,1,0
1186,Туннель Вне Времени,405,1552,0,0
1187,Пещеры Времени,405,1553,1,0
1188,Город Мехагон,406,1573,0,0
1189,Барахлимб,406,1574,1,0
1190,Видение судьбы,407,1580,0,0
1191,Придел Пророчества,407,1581,1,0
1192,Ни'алота,407,1582,2,0
1193,Улей,407,1590,3,0
1194,Терраса Отчаяния,407,1591,4,0
1195,Ритуальный зал,407,1592,5,0
1196,Сумеречная терраса,407,1593,6,0
1197,Утроба Гор'мы,407,1594,7,0
1198,Логово разложения,407,1595,8,0
1199,Камера возрождения,407,1596,9,0
1200,Средоточие бесконечных истин,407,1597,10,0
1202,Терраса Оживления,408,1610,1,0
1206,Зал Костедробильщиков,408,1609,0,0
1207,Чертоги Покаяния,409,1663,0,0
1208,Неф Боли,409,1664,1,0
1209,Святилище Душ,409,1665,2,0
1210,Смертельная тризна,410,1666,0,0
1211,Трупосшивальня,410,1667,1,0
1212,"""Золрамус""",410,1668,2,0
1213,Логово брокеров,411,1672,0,0
1214,Кольцо Судеб,411,1670,1,0
1215,Кольцо Перенаправления,411,1671,2,0
1216,Тигель,411,1673,3,0
1217,Нижний уровень Акеруса,394,1681,2,1
1218,Верхний уровень Акеруса,394,1682,3,2
1219,Глубины Отчаяния,412,1675,0,0
1220,Амфитеатр Скорби,412,1676,1,1
1221,Та Сторона,413,1680,0,0
1222,Мехагон,413,1678,1,1
1223,Зул'Гуруб,413,1679,2,2
1224,Арденвельд,413,1677,3,3
1225,Театр Боли,414,1683,0,0
1226,Зал Победы,414,1684,1,0
1227,Алтари Агонии,414,1685,2,0
1228,Верхний уровень кургана Резни,414,1686,3,0
1229,Нижний уровень кургана Резни,414,1687,4,0
1230,Чумные каскады,415,1674,0,0
1231,Гниющее святилище,415,1697,1,0
1232,Окрестности Грехопада,416,1699,0,0
1233,Глубины Грехопада,416,1700,1,0
1234,Крона,417,1703,0,0
1235,Ствол,417,1701,1,0
1236,Корни,417,1702,2,0
1237,Терраса Архонта,418,1707,0,0
1238,Святилище родственных душ,418,1708,1,0
1239,Подъем Чести,419,1692,0,0
1240,Сады Отдохновения,419,1693,1,0
1241,Источник Преданности,419,1694,2,0
1242,Престол Архонта,419,1695,3,0
1243,Большая галерея,420,1735,0,0
1244,Склады награбленного,420,1744,1,0
1245,Чертоги Верных,420,1745,2,0
1246,Тюрьма Гордыни,420,1746,3,0
1247,Пиршество Тщеславия,420,1750,4,0
1248,Святилище Ночных Плащей,420,1747,5,0
1249,Обсерватория,420,1748,6,0
1250,Яма Страданий (верхний уровень),421,1820,0,0
1251,Яма Страданий (нижний уровень),421,1821,1,0
1252,Огненные Просторы,422,1958,0,0
1253,Крепость Сульфурона,422,1959,1,0
1254,Тайный рынок,423,1989,0,0
1255,Большой зверинец,423,1990,1,0
1256,Отделение ПОЧТ,423,1991,2,0
1257,"""Оазис Мизы""",423,1992,3,0
1258,Штормхейм,423,1995,4,0
1259,Хранилище Агграмара,423,1997,5,0
1260,Гавань Боралуса,423,1996,6,0
1261,Блистательный Нексус,423,1993,7,0
1276,Башня Проклятых,426,1998,0,0
1277,Литейная темной стали,426,1999,1,1
1278,Пыточные камеры,426,2000,2,2
1279,Корона Горгоа,426,2001,3,3
1280,Вершина Господства,426,2002,4,4
1283,Бессмертный Очаг,427,2047,0,0
1284,Колыбель творения,427,2048,1,0
1285,Литейная Бесконечности,427,2049,2,0
1286,Эфемеровые равнины,427,2061,3,0
1287,Предел Господства,427,2050,4,0
1288,Великий замысел,427,2052,5,0
1289,Сердце Вечности,427,2051,6,0
1291,Магический консерваторий,428,2073,0,0
1292,Верхний зал,428,2074,1,0
1293,Мавзолей легенд,428,2075,2,0
1294,Нижний зал,428,2076,3,0
1295,Кристальные чертоги,428,2077,4,0
1296,Зал Хранителей,429,2071,0,0
1297,Хранилище Тира,429,2072,1,0
1298,Залы Насыщения,430,2095,0,0
1299,Рубиновый дозор,430,2094,1,0
1300,Горячий Котел,431,2080,0,0
1301,Чертог Пламени,431,2081,1,0
1302,Лощина Бурошкуров,432,2096,0,0
1303,Гнилое логово,432,2106,1,0
1304,Академия Алгет'ар,433,2097,0,0
1305,Площадка,433,2098,1,0
1306,Анклав директора,433,2099,2,0
1307,Ротонда насыщателя,434,2082,0,0
1308,Зал Насыщения,434,2083,1,0
1313,Изначальный бастион,437,2119,0,0
1314,Конклав стихий,437,2120,1,0
1315,Скала ураганов,437,2121,2,0
1316,Проход в Хранилище,437,2122,3,0
1317,Обледеневшая низина,437,2123,4,0
1318,Гнездо,437,2126,5,0
1319,Изначальное сосредоточение,437,2124,6,0
1320,Хранилище Воплощений,437,2125,7,0
1322,Раскаленное горнило,438,2166,0,0
1323,Ониксовая лаборатория,438,2167,1,0
1324,Непокорные стены,438,2168,2,0
1325,Святилище Нелтариона,438,2169,3,0
1326,Грань Забвения,438,2170,4,0
1327,Раскаленное горнило,439,2171,0,0
1328,Ониксовая лаборатория,439,2172,1,0
1329,Святилище Нелтариона,439,2173,2,0
1330,Грань Забвения,439,2174,3,0
1331,Потоки времени,440,2198,0,0
1332,Святилище хронологии,440,2190,1,0
1333,Порог миллениума,440,2191,2,0
1334,Локус Вечности,440,2192,3,0
1335,Край нескончаемой зимы,440,2193,4,0
1336,Перекресток судьбы,440,2194,5,0
1337,Слияние Бесконечности,440,2195,6,0
1338,Извилистые подступы,440,2196,7,0
1339,Поле бесконечной битвы,440,2197,8,0
1340,Павильон звездочета,441,2221,0,0
1341,Вечная обсерватория,441,2220,1,0
1342,Высокие врата,442,2230,0,0
