ID,Name_lang,SafeLocID,PlayerConditionID,Flags,Field_8_2_0_30080_005,Field_8_2_0_30080_006,WaypointMapVolumeID
63,Воспользуйтесь порталом из Святилища жрецов в Стальгорн,7324,62085,0,1,0,0
64,Отправьтесь на корабле из Штормграда в Боралус,7325,123820,0,1,0,0
65,Отправьтесь на корабле из Боралуса в Штормград,7326,123820,0,1,0,0
66,Отправьтесь на корабле из Штормграда в крепость Отваги,7327,123820,0,0,0,0
67,Отправьтесь на корабле из крепости Отваги в Штормград,7343,123820,0,0,0,0
68,Отправьтесь на корабле из бухты Барадин на остров Терамор,7328,123820,0,0,0,0
69,Отправьтесь на корабле с острова Терамор в Гавань Менетилов,7329,123820,0,0,0,0
70,Отправьтесь на корабле из Гавани Менетилов в бухту Кинжалов,7330,123820,0,0,0,0
71,Отправьтесь на корабле из бухты Кинжалов в Гавань Менетилов,7331,123820,0,0,0,0
72,Отправьтесь на корабле из Пиратской Бухты в Кабестан,7332,0,0,0,0,0
73,Отправьтесь на корабле из Кабестана в Пиратскую Бухту,7333,0,0,0,0,0
74,Отправьтесь на корабле из Уну'пе в гавань Моа'ки,7334,0,0,0,0,0
75,Отправьтесь на корабле из гавани Моа'ки в Уну'пе,7335,0,0,0,0,0
76,Отправьтесь на корабле из гавани Моа'ки в Камагуа,7336,0,0,0,0,0
77,Отправьтесь на корабле из Камагуа в гавань Моа'ки,7337,0,0,0,0,0
78,Войдите в башню магов,7338,924,1,0,0,0
79,Войдите на станцию Подземного поезда,7339,924,0,1,0,0
80,Выход к Штормграду,7340,924,0,2,0,0
81,Гавань Боралуса,7344,123820,0,2,0,0
82,"Поговорите с начальником дока, чтобы отправиться в Боралус",7345,123820,0,1,0,0
83,"Поговорите с начальником дока, чтобы отправиться в Боралус",7346,123820,0,1,0,0
84,Отправьтесь на корабле из Вол'дуна в Боралус,7347,123820,0,1,0,0
85,Перенеситесь на Дренор сквозь Темный портал.,7348,69532,0,1,0,0
86,Сквозь темный портал в Преграду Ветров на Ашране,7349,33093,2,2,0,0
87,Сквозь темный портал в Долину Призрачной Луны,7350,123820,2,2,0,0
88,Сквозь темный портал к месту битвы за Танаанские джунгли,7351,87481,0,2,0,0
89,Сквозь темный портал на полуостров Адского Пламени,7352,0,0,2,0,0
90,Перенеситесь в Выжженные земли сквозь Темный портал.,7353,0,0,1,0,0
91,"Выжженные земли, Темный портал",7348,0,0,2,0,0
92,Перенеситесь в Запределье сквозь Темный портал.,7348,69535,0,1,0,0
93,"Воспользуйтесь порталом с ""Виндикара"" в Даларан",7354,0,0,1,0,0
94,"Воспользуйтесь порталом с ""Виндикара"" в Даларан",7355,0,0,1,0,0
95,"Воспользуйтесь порталом с ""Виндикара"" в Даларан",7356,0,0,1,0,0
96,"Площадка Краса, Даларан",7357,0,0,2,0,0
97,Вход в Стальгорн,7358,924,1,0,0,0
98,"Wizard's Sanctum, Portal to Shattrath [DNT TEMP]",7294,70119,65,1,0,0
99,Воспользуйтесь порталом из Западного святилища Земли на гору Хиджал,7386,37427,0,1,0,0
100,Воспользуйтесь порталом из Нордрассила в Оргриммар,7387,0,0,1,0,0
101,Убежище землепроходца,7388,923,0,2,0,0
102,Воспользуйтесь порталом из Западного святилища Земли в Подземье,7389,37429,0,1,0,0
103,Подземье,7390,20069,0,2,0,0
104,Воспользуйтесь порталом из Храма Земли в Оргриммар,7391,20069,0,1,0,0
105,Воспользуйтесь порталом из Западного святилища Земли на Сумеречное нагорье,7392,37428,0,1,0,0
106,Сумеречное нагорье,7393,123821,0,2,0,0
107,Воспользуйтесь порталом из порта Драконьей Пасти в Оргриммар,7394,76948,0,1,0,0
108,Западное святилище Земли,7395,123821,0,2,0,0
109,Воспользуйтесь порталом из Западного святилища Земли в Ульдум,7396,37426,0,1,0,0
110,Воспользуйтесь порталом из Западного святилища Земли в Вайш'ир,7397,57341,0,1,0,0
111,Вайш'ир,7398,123821,0,2,0,0
112,Воспользуйтесь порталом из Западного святилища Земли на Тол Барад,7399,123821,0,1,0,0
113,Тол Барад,7400,123821,0,2,0,0
114,Воспользуйтесь порталом из Хватки Адского Крика в Оргриммар,7401,123821,0,1,0,0
115,Воспользуйтесь порталом из Убежища землепроходца в Луносвет,7402,123821,0,1,0,0
116,Луносвет,7403,123821,0,2,0,0
117,Воспользуйтесь порталом из дворца Ярости Солнца в Оргриммар,7404,123821,0,1,0,0
118,Перенеситесь в Подгород с помощью сферы транслокации во внутреннем святилище,7405,123821,0,1,0,0
119,Тирисфальские леса,7406,123821,0,2,0,0
120,Воспользуйтесь порталом из Убежища землепроходца в Шаттрат,7407,6289,0,1,0,0
121,Воспользуйтесь порталом с Террасы Света в Оргриммар,7408,123821,0,1,0,0
122,Воспользуйтесь порталом из Убежища землепроходца на Ашран,7409,67336,0,1,0,0
123,"Ашран, Копье Войны",7410,123821,2,2,0,0
124,Воспользуйтесь порталом из Преграды Ветров в Танаанские джунгли,7411,33077,0,1,0,0
125,Воспользуйтесь порталом из Львиного дозора на Ашран,7412,33077,0,1,0,0
126,Воспользуйтесь порталом из Башни стихий в Оргриммар,7413,123821,0,1,0,0
127,Воспользуйтесь порталом из Вол'мара на Ашран,7414,33174,0,1,0,0
128,Воспользуйтесь порталом из Копья Войны в Танаанские джунгли,7415,32338,0,1,0,0
129,Воспользуйтесь порталом из Убежища землепроходца в Азсуну,7416,67394,0,1,0,0
130,Воспользуйтесь порталом из Разрушенного дворца в Оргриммар,7417,20069,0,1,0,0
131,Азсуна,7417,20069,0,2,0,0
132,Воспользуйтесь порталом из Убежища землепроходца в Зулдазар,7418,67389,0,1,0,0
133,"Зулдазар, зал Древних Путей",7419,123821,0,2,0,0
134,Воспользуйтесь порталом из зала Древних Путей в Луносвет,7420,123821,0,1,0,0
135,Воспользуйтесь порталом из зала Древних Путей в Оргриммар,7421,74271,0,1,0,0
136,Воспользуйтесь порталом из зала Древних Путей в Громовой Утес,7422,123821,0,1,0,0
137,"Громовой Утес, Пруды Видений",7423,123821,0,2,0,0
138,Воспользуйтесь порталом из зала Древних Путей в Силитус,7424,57388,0,1,0,0
139,Воспользуйтесь порталом из лагеря Магни в Зулдазар,7425,57388,0,1,0,0
140,Воспользуйтесь порталом из Убежища землепроходца в Нефритовый лес,7426,67388,0,1,0,0
141,Деревня Медовой Росы,7427,123821,0,2,0,0
142,Воспользуйтесь порталом из Деревни Медовой Росы в Оргриммар,7427,123821,0,1,0,0
143,Воспользуйтесь порталом из святилища Двух Лун в Оргриммар,7428,123821,0,1,0,0
144,Воспользуйтесь порталом из Убежища землепроходца в лес Хрустальной Песни,7429,76876,0,1,0,0
145,Лес Хрустальной Песни,7431,20069,0,2,0,0
146,Воспользуйтесь порталом из Прибежища Похитителя Солнца в Оргриммар,7434,20069,0,1,0,0
147,Воспользуйтесь порталом из Оргриммара в Подгород,7437,123821,0,1,0,0
148,Отправьтесь на дирижабле из Оргриммара в Тернистую долину,7438,123821,0,0,0,0
149,Отправьтесь на дирижабле из лагеря Гром'гол в Оргриммар,7439,123821,0,0,0,0
150,Отправьтесь на дирижабле из Оргриммара в Борейскую тундру,7440,123821,0,0,0,0
151,Отправьтесь на дирижабле из крепости Песни Войны в Оргриммар,7441,123821,0,0,0,0
152,Воспользуйтесь порталом со Ступеней Судьбы в Оргриммар,7443,123821,0,1,0,0
153,Воспользуйтесь порталом из вашего гарнизона на Ашран,7444,28959,0,1,0,0
154,Воспользуйтесь порталом из вашего гарнизона на Ашран,7445,28958,0,1,0,0
155,Порт Зулдазара,7446,123821,0,2,0,0
156,"Поговорите с начальником дока, чтобы отправиться в Зулдазар",7447,123821,0,1,0,0
157,"Поговорите с начальником дока, чтобы отправиться в Зулдазар",7448,123821,0,1,0,0
158,"Поговорите с начальником дока, чтобы отправиться в Зулдазар",7449,123821,0,1,0,0
159,Перенеситесь на Дренор сквозь Темный портал.,7348,70212,0,1,0,0
160,Сквозь темный портал на хребет Ледяного Огня,7450,123821,2,2,0,0
161,Сквозь темный портал в Копье Войны на Ашране,7459,33093,2,2,0,0
162,Вход на станцию Подземного поезда,7339,924,0,2,0,0
163,Выход со станции Подземного поезда,7318,924,0,2,0,0
164,Корабль в гавань Боралуса (Тирагардское поморье),7325,123820,0,2,0,0
165,Спуск со штормградского корабля,7326,123820,0,2,0,0
166,Выйдите к Штормграду,7340,924,0,1,0,0
167,Выйдите к Стальгорну,7319,924,0,1,0,0
168,Воспользуйтесь порталом из Меззамера в Боралус,7484,69813,0,1,0,0
169,Воспользуйтесь порталом из Святилища жрецов в Назжатар,7485,70647,0,1,0,0
170,"Святилище жрецов, портал в Назжатар",7485,70647,0,2,0,0
171,Портал в Боралус,7484,69813,0,2,0,0
172,Воспользуйтесь порталом из Меззамера в Боралус,7484,69813,1,1,0,0
173,Воспользуйтесь порталом из зала Древних Путей в Назжатар,7488,70647,0,1,0,0
174,Воспользуйтесь порталом из Нового Дома в Зулдазар,7489,70274,0,1,0,0
175,Портал в Зулдазар,7489,70274,0,2,0,0
176,Отправьтесь на подводной лодке из Зулдазара в Мехагон,7491,69452,0,1,0,0
177,Капитан Круз,7491,69452,0,2,0,0
178,"Венчурная бухта, Мехагон",7492,123821,0,2,0,0
179,Отправьтесь на подводной лодке из Мехагона в Зулдазара,7493,70284,0,1,0,0
180,Воспользуйтесь порталом из Прибежища Ветрокрылой в Оргриммар,7494,0,0,1,0,0
181,"Отправьтесь на ""Вое банши"" в Кул-Тирас",7495,5703,1,0,0,0
182,"Отправьтесь на ""Искуплении ветра"" в Зандалар",7496,5703,1,0,0,0
183,"Отправьтесь на ""Искуплении ветра"" в Назмир",7496,61891,0,1,0,0
184,"Отправьтесь на ""Искуплении ветра"" в Вол'дун",7496,61797,0,1,0,0
185,"Отправьтесь на ""Искуплении ветра"" в Зулдазар",7496,61892,0,1,0,0
186,"Отправьтесь на ""Вое банши"" на Тирагардское поморье",7495,75528,0,1,0,0
187,"Отправьтесь на ""Вое банши"" в Друствар",7495,61897,0,1,0,0
188,"Отправьтесь на ""Вое банши"" в долину Штормов",7495,61723,0,1,0,0
189,"Отправьтесь на ""Вое банши"" на Тирагардское поморье",7497,75530,0,2,0,0
190,"Отправьтесь на ""Вое банши"" в долину Штормов",7498,61723,0,2,0,0
191,"Отправьтесь на ""Вое банши"" в Друствар",7499,61897,0,2,0,0
192,"Отправьтесь на ""Искуплении ветра"" в Зулдазар",7500,61892,0,2,0,0
193,"Отправьтесь на ""Искуплении ветра"" в Назмир",7501,61891,0,2,0,0
194,"Отправьтесь на ""Искуплении ветра"" в Вол'дун",7502,61797,0,2,0,0
195,Воспользуйтесь порталом из лагеря Магни в Зулдазар,7425,123821,0,2,0,0
196,Воспользуйтесь порталом из Святилища жрецов в Силитус,7517,57389,0,1,0,0
197,Воспользуйтесь порталом из лагеря Магни в Зулдазар,7518,123820,0,2,0,0
198,Отправьтесь через портал из лагеря Магни в Тирагард,7519,57389,0,1,0,0
199,Святилище жрецов,7520,123820,0,2,0,0
202,"Ашран, Преграда Ветров",7300,0,0,2,0,0
203,Воспользуйтесь порталом из Убежища землепроходца в Пещеры Времени,7656,112273,16,1,0,0
204,Воспользуйтесь порталом из Пещер Времени в Оргриммар,7657,130569,16,1,0,0
205,Воспользуйтесь порталом из башни магов в Пещеры Времени,7659,123820,68,1,10,0
207,Пещеры Времени,7655,0,16,2,0,0
208,Воспользуйтесь порталом из Пещер Времени в Штормград,7658,130571,0,1,0,0
209,Отправьтесь через портал из Штормграда в Дарнас,7660,123820,0,1,0,0
210,Воспользуйтесь порталом из деревни Рут'Теран в Штормград,7661,123820,0,1,0,0
211,"Темные берега, портал в Дарнас",7662,123820,0,2,0,0
212,Воспользуйтесь порталом из Убежища землепроходца в Зулдазар,7676,67389,1,1,0,0
213,Воспользуйтесь порталом из Тирисфальских лесов в Оргриммар,7894,77256,0,1,0,0
214,Воспользуйтесь порталом из Тирисфальских лесов в Тернистую долину,7895,77256,0,1,0,0
215,Воспользуйтесь порталом из Тирисфальских лесов на Ревущий фьорд,7896,77256,0,1,0,0
216,Ревущий фьорд,7897,123821,0,2,0,0
217,Тернистая долина,7898,123821,0,2,0,0
218,Воспользуйтесь порталом из Убежища землепроходца в Орибос.,8017,79400,0,1,0,0
219,Воспользуйтесь порталом из башни магов в Орибос.,8018,79400,68,1,10,0
220,"Башня магов, портал в Орибос",8019,123820,0,2,0,0
221,"Башня магов, портал в Орибос",8020,123821,0,2,0,0
222,Создайте портал в Штормград,0,81254,8,1,0,0
223,Создайте портал в Стальгорн,0,81255,8,1,0,0
224,Создайте портал в Дарнас,0,81256,8,1,0,0
225,Создайте портал в Экзодар,0,81257,8,1,0,0
226,Создайте портал в Терамор,0,81258,8,1,0,0
227,Создайте портал в Оргриммар,0,81259,8,1,0,0
228,Создайте портал в Подгород,0,81260,8,1,0,0
229,Создайте портал в Громовой Утес,0,81261,8,1,0,0
230,Создайте портал в Луносвет,0,81262,8,1,0,0
231,Создайте портал в Каменор,0,81263,8,1,0,0
232,Создайте портал в Шаттрат,0,81264,8,1,0,0
233,Создайте портал в Шаттрат,0,81265,8,1,0,0
234,Создайте портал в Даларан (Нордскол),0,81266,8,1,0,0
235,Создайте портал на Тол Барад,0,81267,8,1,0,0
236,Создайте портал на Тол Барад,0,81268,8,1,0,0
237,Создайте портал в Даларан (древний),0,81269,8,1,0,0
238,Создайте портал в Вечноцветущий дол,0,81270,8,1,0,0
239,Создайте портал в Вечноцветущий дол,0,81271,8,1,0,0
240,Создайте портал в Преграду Ветров,0,81272,8,1,0,0
241,Создайте портал в Копье Войны,0,81273,8,1,0,0
242,Создайте портал в Оплот Хранителя,0,81275,8,1,0,0
243,Создайте портал в Даларан (Расколотые острова),0,81276,8,1,0,0
244,Создайте портал в Боралус,0,81277,8,1,0,0
245,Создайте портал в Дазар'алор,0,81278,8,1,0,0
246,Штормград,8207,81254,0,2,0,0
247,Стальгорн,8208,81255,0,2,0,0
248,Дарнас,8209,81256,0,2,0,0
249,Экзодар,8210,81257,0,2,0,0
250,Терамор,8211,81258,0,2,0,0
251,Шаттрат,8212,81264,0,2,0,0
252,Даларан – Нордскол,8213,81266,0,2,0,0
253,Тол Барад,8214,81267,0,2,0,0
254,Даларан – древний,8215,81269,0,2,0,0
255,Вечноцветущий дол,8216,81270,0,2,0,0
256,Преграда Ветров,8217,81272,0,2,0,0
257,Оплот Хранителя,8218,81275,0,2,0,0
258,Даларан – Расколотые острова,8219,81276,0,2,0,0
259,Боралус,8220,81277,0,2,0,0
260,Оргриммар,8221,81259,0,2,0,0
261,Подгород,8222,81260,0,2,0,0
262,Громовой Утес,8223,81261,0,2,0,0
263,Луносвет,8224,81262,0,2,0,0
264,Каменор,8225,81263,0,2,0,0
265,Шаттрат,8226,81265,0,2,0,0
266,Тол Барад,8227,81268,0,2,0,0
267,Вечноцветущий дол,8228,81271,0,2,0,0
268,Копье Войны,8229,81273,0,2,0,0
269,Дазар'алор,8230,81278,0,2,0,0
270,Прыгните в Утробу с Кольца Перенаправления,8323,93068,16,1,0,0
271,Утроба,8324,93068,16,2,0,0
272,Воспользуйтесь путевым камнем в Орибос,8342,80945,4,1,0,0
273,Орибос,8343,0,16,2,0,0
274,Ревендрет,8355,0,16,2,0,0
275,Малдраксус,8357,0,16,2,0,0
276,Войдите в Торгаст через входной портал.,8452,87423,0,1,0,0
277,Покиньте Торгаст через дверь.,8451,83810,0,1,0,0
278,Покиньте Торгаст через дверь.,8454,83810,16,2,0,0
279,Войдите в Торгаст через входной портал.,8455,87423,0,2,0,0
280,Перенеситесь в Запределье через Темный портал.,7348,0,0,1,0,0
281,Воспользуйтесь порталом из Орибоса в Штормград,8460,87609,0,1,0,0
282,Орибос,8461,87609,0,2,0,0
283,Воспользуйтесь порталом из Штормграда в Орибос.,8460,87609,0,1,0,0
284,Воспользуйтесь порталом из Орибоса в Оргриммар,8463,87617,0,1,0,0
285,Орибос,8464,87617,0,2,0,0
286,Воспользуйтесь порталом из Оргриммара в Орибос.,8465,87617,0,1,0,0
287,Создает портал в Орибос,0,88449,8,1,0,0
288,Орибос – Темные Земли,8475,88449,0,2,0,0
289,Малдраксус,8486,0,16,2,0,0
290,Малдраксус,8487,0,16,2,0,0
291,"Воспользуйтесь телепортом потока анимы, ведущим из убежища Ве'нари в Кортию",8756,0,17,1,0,0
292,"Воспользуйтесь телепортом потока анимы, ведущим из убежища Ве'нари в Кортию",8757,0,17,2,0,0
293,"Воспользуйтесь путевым камнем, ведущим из Приюта хранителя в Орибос",8758,93069,4,1,0,0
294,"Воспользуйтесь путевым камнем, ведущим из Приюта хранителя в Орибос",8759,0,16,2,0,0
295,"Воспользуйтесь порталом, ведущим из Кольца Перенаправления в Кортию",8759,93068,16,1,0,0
296,"Воспользуйтесь порталом, ведущим из Кольца Перенаправления в Кортию",8758,93068,16,2,0,0
297,"Воспользуйтесь порталом, ведущим из Кольца Перенаправления в Зерет Мортис",9138,94989,4,1,0,0
298,"Воспользуйтесь порталом, ведущим из Кольца Перенаправления в Зерет Мортис",9139,0,0,2,0,0
299,"Воспользуйтесь путевым камнем, ведущим из Геометрической пещеры в Орибос",9139,0,0,1,0,0
300,"Воспользуйтесь путевым камнем, ведущим из Геометрической пещеры в Орибос",9138,0,0,2,0,0
301,"Поговорите с Тал-Инарой, чтобы отправиться в Зерет Мортис",9174,94561,4,1,0,0
302,Воспользуйтесь порталом из руин Лордерона в Оргриммар,9233,97144,0,1,0,0
303,Воспользуйтесь порталом из руин Лордерона в Тернистую долину,9234,97144,0,1,0,0
304,Воспользуйтесь порталом из руин Лордерона в Ревущий фьорд,9235,97144,0,1,0,0
305,Плывите на корабле из Штормграда на Берега Пробуждения,9501,123820,0,1,0,0
306,Корабль к Берегам Пробуждения,9502,123820,0,2,0,0
307,Дирижабль к Берегам Пробуждения,9503,123821,0,2,0,0
308,Летите на дирижабле из Оргриммара на Берега Пробуждения,9504,123821,0,1,0,0
309,Воспользуйтесь порталом из Оргриммара в Вальдраккен,9505,103380,0,1,0,0
310,Портал в Вальдраккен,9506,103380,0,2,0,0
311,Портал в Вальдраккен,9507,103379,0,2,0,0
312,Воспользуйтесь порталом из башни магов в Вальдраккен,9508,103379,68,1,10,0
313,Воспользуйтесь порталом из Вальдраккена в Штормград,9507,103379,0,1,0,0
314,Портал в Штормград,9508,103379,68,1,30,0
315,Плывите на корабле с Берегов Пробуждения до Штормграда,9502,123820,0,1,0,0
316,Корабль в Штормград,9501,123820,0,2,0,0
317,Выйдите из Башни магов,9508,103379,68,1,30,0
318,Портал в Оргриммар,9505,103380,0,2,0,0
319,Воспользуйтесь порталом из Вальдраккена в Оргриммар,9506,103380,0,1,0,0
320,Дирижабль в Оргриммар,9504,123821,0,2,0,0
321,Летите на дирижабле с Берегов Пробуждения до Оригриммара,9503,123821,0,1,0,0
322,Покиньте пещеру Заралек по туннелям,9610,0,0,1,0,0
323,Туннель к равнинам Он'ары,9611,0,0,2,0,0
324,Войдите в пещеру Заралек через туннели,9612,0,0,1,0,0
325,Туннель в пещеру Заралек,9613,0,0,2,0,0
326,Создайте портал в Вальдраккен,0,109942,8,1,0,0
327,Вальдраккен – Драконьи острова,9630,109942,0,2,0,0
328,Покиньте пещеру Заралек по туннелям,9631,0,0,1,0,0
329,Туннель на Лазурный Простор,9632,0,0,2,0,0
330,Покиньте пещеру Заралек по туннелям,9633,0,0,1,0,0
331,Туннель к равнинам Он'ары,9634,0,0,2,0,0
332,Войдите в пещеру Заралек через туннели,9635,0,0,1,0,0
333,Туннель в пещеру Заралек,9636,0,0,2,0,0
334,Войдите в пещеру Заралек через туннели,9637,0,0,1,0,0
335,Туннель в пещеру Заралек,9638,0,0,2,0,0
336,Портал из Даларана в Обитель Света,9766,41396,16,1,0,0
337,Портал в Обитель Света,9767,41396,16,2,0,0
338,Портал в Даларан,9766,41396,0,2,0,0
339,Портал из Обители Света в Даларан,9767,41396,0,1,0,0
340,Портал из Даларана в Обитель Света,9768,41395,16,1,0,0
341,Портал в Обитель Света,9767,41395,16,2,0,0
342,Портал из Обители Света в Даларан,9767,41395,0,1,0,0
343,Портал в Даларан,9768,41395,0,2,0,0
344,"Воспользуйтесь порталом в Древних Ветвях, чтобы попасть в Изумрудный Сон",9777,0,0,1,0,0
345,"Воспользуйтесь порталом в Древних Ветвях, чтобы покинуть Изумрудный Сон",9778,0,0,2,0,0
346,"Воспользуйтесь порталом в Древних Ветвях, чтобы покинуть Изумрудный Сон",9779,0,0,1,0,0
347,Портал Древних Ветвей в Изумрудный Сон,9780,0,0,2,0,0
351,Воспользуйтесь порталом из Оргриммара в руины Лордерона,7437,113979,0,1,0,0
352,Руины Лордерона,9792,113979,0,2,0,0
353,Воспользуйтесь порталом из Ревущего фьорда в руины Лордерона,9793,113979,0,1,0,0
354,Воспользуйтесь порталом из Гром'гола в руины Лордерона,7898,113979,0,1,0,0
355,Воспользуйтесь порталом из руин Лордерона в Оргриммар,9794,113979,0,2,0,0
356,Воспользуйтесь порталом из руин Лордерона в Ревущий фьорд,9795,113979,0,1,0,0
357,Воспользуйтесь порталом из руин Лордерона в Оргриммар,9796,113979,0,1,0,0
360,Воспользуйтесь порталом на ярмарку подарков,9924,116631,0,1,0,0
361,Портал на ярмарку подарков,9925,123821,0,2,0,0
362,Портал на ярмарку подарков,9926,123820,0,2,0,0
363,Воспользуйтесь порталом на ярмарку подарков,9927,116631,0,1,0,0
364,Воспользуйтесь порталом на ярмарку подарков,9928,116631,0,1,0,0
365,Воспользуйтесь порталом на ярмарку подарков,9929,116631,0,1,0,0
366,Воспользуйтесь порталом на ярмарку подарков,9930,116631,0,1,0,0
367,Воспользуйтесь порталом на ярмарку подарков,9931,116631,0,1,0,0
368,Воспользуйтесь порталом на ярмарку подарков,9932,116631,0,1,0,0
369,"Воспользуйтесь порталом в Вальдраккене, чтобы попасть в Изумрудный Сон",9945,0,0,1,0,0
370,Воспользуйтесь порталом из Бел'амета в Штормград,9950,123820,0,1,0,0
371,Портал в Штормград,9951,123820,0,2,30,0
372,Воспользуйтесь порталом из Штормграда в Бел'амет,9951,123820,64,1,0,0
373,Портал в Бел'амет,9950,123820,0,2,30,0
374,Воспользуйтесь порталом из Бел'амета на Темные берега,9952,123820,0,1,0,0
375,Портал на Темные берега,9953,123820,0,2,0,0
376,Воспользуйтесь порталом с Темных берегов в Бел'амет,9954,123820,4,1,0,0
377,Портал в Бел'амет,9792,123820,0,2,0,0
378,Воспользуйтесь порталом из Бел'амета на гору Хиджал,9955,4383,0,1,0,0
379,Портал на гору Хиджал,9956,4383,0,2,0,0
380,Воспользуйтесь порталом с горы Хиджал в Бел'амет,9957,4383,0,1,0,0
381,Портал в Бел'амет,9958,4383,0,2,0,0
382,Воспользуйтесь порталом из Амирдрассила в крепость Оперенной Луны,9963,123820,0,1,30,0
383,Воспользуйтесь порталом из Валь'шары в Бел'амет,9960,134755,0,1,0,0
384,Портал в Бел'амет,9961,134755,0,2,0,0
386,Портал в крепость Оперенной Луны,9964,123820,0,2,0,0
387,Воспользуйтесь порталом из крепости Оперенной Луны в Бел'амет,9965,123820,0,1,0,0
388,Портал в Бел'амет,9966,123820,0,2,0,0
389,Воспользуйтесь порталом из Дорногала в Оргриммар,10073,120899,0,1,0,0
390,Воспользуйтесь порталом из Дорногала в Штормград,10074,120900,0,1,0,0
391,Портал в Оргриммар,10075,120899,0,2,0,0
392,Воспользуйтесь порталом из Оргриммара в Дорногал,10076,120899,0,1,0,0
