ID,Title_lang,BodyText_lang,JournalEncounterID,OrderIndex,ParentSectionID,FirstChildSectionID,NextSiblingSectionID,Type,IconCreatureDisplayInfoID,UiModelSceneID,SpellID,IconFileDataID,Flags,IconFlags,DifficultyMask
2011,Пылающие кулаки,"Кулаки Глубтока окутаны пламенем, в результате чего все удачные удары в ближнем бою наносят $87874s1 ед. урона от огня.

Кроме того, каждый удачный удар Глубтока в ближнем бою может дополнительно нанести $87896s1 ед. урона от огня и отбросить всех противников в радиусе $87896A1 м назад.",89,2,2010,0,2012,2,0,0,0,135817,0,0,-1
2012,Ледяные кулаки,"Кулаки Глубтока покрыты ледяной коркой, в результате чего все его удары ближнего боя наносят $87899s1 ед. урона от магии льда.

Кроме того, каждый удачный удар Глубтока в ближнем бою может дополнительно нанести $87901s1 ед. урона от магии льда, снизить скорость передвижения на $87901s2%, увеличить время между атаками ближнего и дальнего боя на $87901s3% и увеличить время применения способностей на $87901s3%. Действует на всех игроков в радиусе $87901A1 м в течение $87901d.",89,3,2010,0,2013,2,0,0,0,135785,0,0,-1
2013,Скачок,"После окончания действия эффекта ""Пылающие кулаки"" или ""Ледяные кулаки"" Глубток телепортируется к случайному игроку.$[!2,4

В героическом режиме, когда Глубток применяет заклинание ""Скачок"", уровень угрозы, исходящий от всех игроков, падает до нуля.$]",89,4,2010,0,0,2,0,0,0,135736,0,0,-1
2014,Фаза 2. Сила магии!,"Когда у Глубтока остается 50% здоровья, он прыгает в центр комнаты и зависает в воздухе, после чего начинает в случайном порядке применять заклинания ""Огненный цветок"" и ""Ледяной цветок"".",89,5,0,2015,0,0,0,0,0,0,1,0,-1
2015,Огненный цветок,"Глубток запускаeт в случайное место в пределах комнаты огненный цветок, который падает на землю спустя две секунды. В момент приземления цветок наносит $88173s1 ед. урона от огня противникам в радиусе $88173A1 м.$[!2,4

В героическом режиме после падения огненный цветок оживает и бросается в атаку на игроков.$]",89,6,2014,2018,2016,2,0,0,0,135817,0,0,-1
2016,Ледяной цветок,"Глубток бросает ледяной цветок в случайно выбранном направлении. Через 2 сек. цветок падает, нанося $88177s1 ед. урона от магии льда всем противникам в радиусе $88177A1 м и на $88177d. снижая их скорость передвижения на $88177s2%, увеличивая время между атаками ближнего и дальнего боя $88177s3%, а также увеличивая время применения заклинаний на $88177s3%.$[!2,4

В героическом режиме в месте приземления ледяного цветка появляется существо, которое начинает атаковать противников.$]",89,8,2014,2019,2017,2,0,0,0,135785,0,0,-1
2017,Стена огня,"После применения способности ""Мощь тайной магии"" Глубток создает стену огня, которая начинает медленно вращаться вокруг него. Игроки, которые попадут в нее, будут получать по $91397s1 ед. урона от огня каждую секунду.",89,10,2014,0,0,2,0,0,0,135926,2,8,14
2018,Огненный цветок,У этих элементалей небольшой запас здоровья.,89,7,2015,0,0,1,4607,0,0,0,2,8,14
2019,Ледяной цветок,У этих элементалей небольшой запас здоровья.,89,9,2016,0,0,1,30160,0,0,0,2,8,14
2020,Фаза 1. Побомбим!,"Хеликс Отломчикс запрыгивает на спину Болванчика и ездит на нем, разбрасывая бомбы-липучки.",90,1,0,2021,2026,0,0,0,0,0,1,0,-1
2021,Бомба-липучка,"Хеликс периодически бросает бомбы-липучки на землю рядом со случайным игроком. Бомбы активируются через шесть секунд и взрываются, если игроки подходят к ним на расстояние до 1 м. Если к бомбам не подходить, то они взрываются через 18 секунд после активации. Взрыв наносит $88321s1 ед. урона всем игрокам в радиусе $88321A1 м.",90,2,2020,0,2022,2,0,0,0,136173,0,0,-1
2022,Сокрушающий болванчик,"Время от времени Болванчик хватает игрока и убегает с ним в сторону. Затем он с разбегу бьет игроком о деревянную балку на другой стороне комнаты, нанося ему 100 ед. физического урона.$[!2,4

В героическом режиме способность ""Сокрушающий болванчик"" наносит игроку физический урон в размере $88300s2% от запаса его здоровья. $]",90,3,2020,0,2023,2,0,0,0,132318,0,0,-1
2023,Бросание Хеликса,Болванчик снимает Хеликса со спины и бросает его в случайного игрока. Гоблин садится игроку на голову и начинает бить его обычными атаками ближнего боя.,90,4,2020,0,2024,2,0,0,0,370769,0,0,-1
2024,Прикрепленная к груди бомба,"Прежде чем запрыгнуть обратно на Болванчика, Хеликс прикрепляет к груди игрока бомбу, которая взрывается через 10 секунд. Взрывом игрока подбрасывает очень высоко вверх, а находящимся рядом союзникам игрока, находящимся в радиусе $88250A1 м, наносит $88250s1 ед. урона от огня.",90,5,2020,0,2025,2,0,0,0,133712,2,8,14
2025,Техники Хеликса,На бревне под потолком пещеры появляются четыре техника Хеликса. Каждый техник периодически швыряет на пол под случайным игроком бомбы-липучки.,90,6,2020,0,0,1,36379,0,0,0,2,8,14
2026,Фаза 2. Зачем он мне?,"После того как Болванчик умирает, Хеликс Отломчикс спрыгивает на землю и начинает чаще использовать свою способность ""Бомба-липучка"".",90,7,0,2027,0,0,0,0,0,0,1,0,-1
2027,Прыжок,Хеликс запрыгивает на случайного игрока и удерживается на нем в течение 10 секунд. Затем мгновенно выбирает другого игрока и запрыгивает на него. Все это время Хеликс бьет свою жертву обычными атаками ближнего боя.,90,8,2026,0,2028,2,0,0,0,370769,0,0,-1
2028,Прикрепленная к груди бомба,"Перед тем как спрыгнуть с игрока, Хеликс прикрепляет к его груди бомбу. По прошествии десяти секунд бомба взрывается. Взрыв подбрасывает игрока высоко в воздух, нанося $88250s1 ед. урона от огня его союзникам в радиуче $88250A1 м.",90,9,2026,0,2029,2,0,0,0,133712,2,8,14
2029,Команда Хеликса,На бревне под потолком появляются еще четыре члена команды Хеликса.,90,10,2026,0,0,1,36380,0,0,0,2,8,14
2031,Удар жнеца,"Врагорез-5000 не умеет наносить обычные удары ближнего боя. Вместо них он использует ""Удар жнеца"" – атаку, наносящую физический урон всем целям в конусе с углом 60 градусов на расстоянии $88490A1 м.",91,2,0,0,2032,2,0,0,0,236303,0,0,-1
2032,Активность,"Когда ""Врагорез-5000"" запускает свой ускоряющий двигатель, он наносит находящимся рядом противникам $88484s1 ед. физического урона раз в секунду в течение $88481d. Через 2 секунды ""Врагорез"" начинает на удвоенной скорости в случайном порядке перемещаться по полю боя.",91,3,0,0,2033,2,0,0,0,132369,0,0,-1
2033,Жатва,"""Врагорез-5000"" выбирает случайного игрока и направляется к тому месту, где он стоял в момент выбора. Пока ""Врагорез"" движется, он наносит $88501s1 ед. физического урона противникам в секторе углом 60 градусов и радиусом $88501A1 м. Когда ""Врагорез-5000"" доходит до цели, он применяет ""Хороший урожай"", отбрасывая противников в радиусе $88521A1 м и нанося им $88521s1 ед. физического урона.",91,4,0,0,2034,2,0,0,0,132338,0,0,-1
2034,Снятие ограничений,"Когда у Врагореза-5000 остается менее 30% от общего запаса здоровья, он отключает предохранительный механизм. После этого наносимый им урон возрастает на $88522s1% на остаток боя.",91,5,0,0,2035,2,0,0,0,135829,0,0,-1
2035,Горящий шлак,"Во время активации Врагореза-5000 шлаковая яма переполняется, в результате чего из нее иногда появляется горящий шлак.",91,6,0,2036,2038,1,36419,0,0,0,2,8,14
2036,Сосредоточение внимания,"Горящий шлак будет периодически сосредотачивать свое внимание на случайном противнике, в течение $91830d. пытаясь его атаковать.",91,7,2035,0,2037,2,0,0,0,136088,2,0,14
2037,Литой щит,Горящий шлак получает 50% урона от заклинаний и наносит $91819s1 ед. урона от огня находящимся рядом целям в радиусе $91819A1 м раз в $91815t2 сек.,91,8,2035,0,0,2,0,0,0,135818,2,0,14
2038,Опытная модель жнеца,"Братство Справедливости в суматохе бросило в гоблинском цехе одну-единственную опытную модель жнеца. Один из игроков может залезть в нее и использовать ее для боя с ""Врагорезом-5000"". Опытная модель жнеца работает на пару. Для использования способностей при управлении жнецом требуется достаточное давление пара.",91,9,0,2039,0,1,36412,0,0,0,2,8,14
2039,Обсидиановый сплав,Опытная модель жнеца невосприимчива к урону от огня.,91,10,2038,0,2040,2,0,0,0,132360,2,0,14
2040,Удар жнеца,"Опытная модель жнеца наносит всем противникам в радиусе $91723A1 м $91723s1 ед. физического урона в конусе перед собой шириной 60 градусов. Кроме того, ""Удар жнеца"" позволяет опытной модели жнеца накапливать $91723s2 ед. паровой тяги.",91,11,2038,0,2041,2,0,0,0,236303,2,0,14
2041,Рывок жнеца,"Опытная модель жнеца атакует противника, нанося ему $91726s2 ед. физического урона и оглушая на $91726d. На рывок жнеца к противнику затрачивается $91726c ед. паровой тяги.",91,12,2038,0,2042,2,0,0,0,132337,2,0,14
2042,Избыточное давление,Вырывающийся под высоким давлением пар наносит противнику $91727s2 ед. урона и отбрасывает его назад. На эту атаку тратится $91727c ед. паровой тяги.,91,13,2038,0,0,2,0,0,0,135906,2,0,14
2044,Кровожадность,"Когда атаки ближнего боя адмирала Терзающего Рева достигают цели, скорость его атаки повышается на $88737s1%, скорость передвижения – на $88737s3%, а сам он вырастает в размере на $88737s2% на $88737d. Эффект суммируется до 20 раз.",92,1,0,0,2045,2,0,0,0,132334,0,0,-1
2045,Размах,"Адмирал Терзающий Рев размашисто бьет основную цель и двух других игроков, находящихся на дистанции ближнего боя, нанося им $88839s1% урона от обычной атаки.",92,2,0,0,2046,2,0,0,0,134296,0,0,-1
2046,Туман,"Когда у адмирала Терзающего Рева остается 75%, 50% и 25% здоровья, он скрывается в тумане и на короткий период становится невосприимчив к атакам.",92,3,0,2047,0,0,0,0,0,0,1,0,-1
2047,Хватай за горло!,"Когда адмирал Терзающий Рев снова показывается из тумана, он прыгает к случайному противнику и наносит ему урон в размере $88836s2% от обычного урона в ближнем бою, а также оглушает его на $88836d.$[!2,4

В героическом режиме адмирал Терзающий Рев будет использовать способность ""Хватай за горло!"" на протяжении всего боя.$]",92,4,2046,0,2048,2,0,0,0,132337,0,0,-1
2048,Призыв пара,"Когда палубу покрывает туман, из него периодически материализуются живые сгустки пара, которые атакуют находящихся рядом игроков. Сгустки пара также образуются каждый раз, когда Терзающий Рев скрывается в тумане.$[!2,4 

В героическом режиме, когда запас здоровья адмирала Терзающего Рева падает ниже 10%, появляются три дополнительных сгустка пара.$]",92,5,2046,0,2049,2,0,0,0,135861,0,0,-1
2049,Пар,Это существо нападает из тумана.,92,6,2046,2050,0,1,35786,0,0,0,0,0,-1
2050,Конденсат,"После того, как пар образуется, его количество начинает расти за счет конденсирующейся влаги! Если его не уничтожить в течение 8 секунд, он превращается в клубящийся пар (запас здоровья увеличивается на $92017s2%, а наносимый урон – на $92017s3%.

Если клубящийся пар не уничтожить в течение 8 секунд, он превращается в сгустившийся пар (запас здоровья увеличивается на $92021s2%, а наносимый урон – на $92021s3%.

Если сгустившийся пар не уничтожить в течение 8 секунд, то он превращается в морозный пар (запас здоровья увеличивается на $92038s2%, а наносимый урон – на $92038s3%).",92,7,2049,0,2051,2,0,0,0,135833,2,32,-2
2051,Клубящийся пар,"Когда Пар превращается в Клубящийся пар, у него появляется возможность использовать одноименное заклинание. Клубящийся пар наносит всем целям в радиусе $92007A1 м в конусе с углом 60 градусов перед заклинателем $92007s2 ед. урона от магии льда и снижает скорость передвижения на $92007s1% на $92007d.",92,8,2049,0,2052,2,0,0,0,135852,2,0,-2
2052,Сгущающийся пар,"Эту способность пар приобретает, переходя на третью стадию – ""сгустившийся пар"". Она наносит $92008s2 ед. урона от магии льда и снижает скорость передвижения на $92008s1% на $92007d.Поражает всех игроков в конусообразной области с углом 60 градусов на расстоянии до $92008A1 м перед паром.",92,9,2049,0,2053,2,0,0,0,135852,2,0,-2
2053,Сращение,"Когда превращение пара в морозный пар полностью завершается, он взрывается, нанося противникам в радиусе $92042A1 м $92042s2 ед. урона от магии льда и отбрасывая их.",92,10,2049,0,0,2,0,0,0,135863,2,0,-2
2055,Бросок едой,"Капитан ""Пирожок"" быстро бросается едой в случайных игроков, чередуя куски испорченной и вкусной пищи.",93,1,0,0,2056,2,0,0,0,350571,0,0,-1
2056,Аура гнили,Лежащая на палубе испорченная пища наносит всем целям в радиусе $89735A1 м $89735s1 ед. урона от сил природы.,93,2,0,0,2057,2,0,0,0,237334,0,0,-1
2057,Тошнота,"Игроки могут очищать палубу от испорченной пищи, щелкая по лежащим на палубе угощениям ПКМ. Еда и сопутствующая ей аура гнили будут пропадать с палубы, но полакомившиеся испорченной пищей персонажи будут страдать от тошноты, получая $89732s2 ед. урона от сил природы раз в $89732t2 сек. Тошнота может продолжаться в течение $89732d., ее эффекты суммируются.",93,3,0,0,2058,2,0,0,0,237555,0,0,-1
2058,Сытость,"Игроки могут щелкать ПКМ по вкусной еде, разбросанной по палубе. Еда будет пропадать с палубы, а полакомившийся ею персонаж будет чувствовать сытость. Этот эффект повышает скорость атаки в ближнем и дальнем бою, а также скорость применения заклинаний на $89267s2% на $89267d. Эффекты сытости суммируются.

С появлением каждого эффекта сытости игрок освобождается от одного эффекта тошноты.",93,4,0,0,0,2,0,0,0,237554,0,0,-1
2060,Отражение,"Ванесса в течение $92615d. отражает все направленные против нее атаки ближнего боя, атаки дальнего боя и заклинания. Она может использовать эту способность, только когда ее запас здоровья превышает 25%.",95,1,0,0,2061,2,0,0,0,132369,2,0,14
2061,Смертоносные клинки,"Ванесса начинает быстро перемещаться от игрока к игроку, появляясь позади них и раз в $92622t1 сек. в течение $92622d. применяя способность ""Удар из тени"".",95,2,0,0,2062,2,0,0,0,135639,2,0,14
2062,Удар из тени,"Ванесса бьет в спину противнику, нанося ему $92619s2 ед. физического урона раз в $92619t2 сек. в течение $92619d.",95,3,0,0,2063,2,0,0,0,132303,2,0,14
2063,Яркое пламя,"Когда у Ванессы остается менее 50% здоровья, она запрыгивает на каюту и начинает взрывать заранее заготовленный динамит, который создает на палубе яркое пламя. Игроки в радиусе $93485A1 м от огня будут получать по $93485s1 ед. урона от огня каждую секунду.

Чтобы избежать существенного урона, игроки могут воспользоваться канатами, висящими сбоку от палубы.",95,4,0,0,2064,2,0,0,0,135826,2,16,14
2064,Месть ван Клиф,"Взорвав первую партию зарядов на 50% здоровья, Ванесса начинает периодически накладывать на себя эффект ""Месть ван Клиф"". Это продолжается до тех пор, пока она снова не вступит в бой. Каждый такой эффект увеличивает наносимый физический урон на $95542s1%, скорость атаки в бижнем бою на $95542s2%, а размер – на $95542s3%. Эффект суммируется до 40 раз.

После взрыва второй партии зарядов на 25% здоровья Ванесса периодически накладывает на себя этот эффект до конца боя.",95,5,0,0,2065,2,0,0,0,236409,2,0,14
2065,Взрыв пороха,"Когда у Ванессы остается всего 1% здоровья, она достает последний бочонок пороха и поджигает его. При взрыве она умирает, а те, кто окажется в радиусе $96283A2 м от взрыва, получат $96283s2 ед. урона от огня.",95,6,0,0,2066,2,0,0,0,236216,2,16,14
2066,Головорез из братства Справедливости,"Пока уровень здоровья Ванессы ван Клиф не упадет до 50% или ниже, она периодически призывает себе на помощь головореза из братства Справедливости.",95,7,0,2067,2070,1,36166,0,0,0,2,0,14
2067,Рывок,Головорез совершает рывок и вступает в бой.,95,8,2066,0,2068,2,0,0,0,132337,2,0,14
2068,Кровавая баня,"В течение $90925d. головорез совершает серию из шести быстрых ударов по своей текущей цели, при этом каждый удар наносит противнику урон в размере $90923s1% от обычного урона, наносимого атаками ближнего боя.",95,9,2066,0,2069,2,0,0,0,136124,2,0,14
2069,Безрассудство,"Головорез становится невосприимчив к эффектам устрашения, а вероятность нанести критический урон у него повышается на $90929s1% на $90929d. В то же время его броня ослабляется на $90929s2%.

Головорез может использовать эту способность только тогда, когда уровень его здоровья упадет ниже 20%.",95,10,2066,0,0,2,0,0,0,132109,2,0,14
2070,Страж Тьмы из братства Справедливости,"Вскоре после того как Ванесса призывает головореза из братства Справедливости, ей на помощь приходит страж Тьмы (если уровень здоровья Ванессы превышает 50%).",95,11,0,2071,2075,1,184,0,0,0,2,0,14
2071,Коварный удар,Страж Тьмы наносит текущей цели $90951s1% от обычного урона в ближнем бою.,95,12,2070,0,2072,2,0,0,0,136189,2,0,14
2072,Шаг сквозь тень,Страж Тьмы иногда будет выходить из тени позади противника.,95,13,2070,0,2073,2,0,0,0,132303,2,0,14
2073,Крутящиеся клинки,Страж Тьмы окружает вражескую цель крутящимися клинками на $90960d. Клинки раз в секунду наносят всем существам в радиусе $90962A1 м $90962s1 ед. физического урона.,95,14,2070,0,2074,2,0,0,0,236273,2,0,14
2074,Ускользание,"Вероятность уклонения Стража Тьмы повышается на $90958s1% на $90958d. 

Если у Стража Тьмы осталось менее 30% здоровья, он может использовать способность ""Ускользание"".",95,15,2070,0,0,2,0,0,0,136205,2,0,14
2075,Кровавый волшебник из братства Справедливости,"Вскоре после того как Ванесса призывает стража Тьмы из братства Справедливости, ей на помощь приходит кровавый волшебник из братства Справедливости (если уровень здоровья Ванессы превышает 50%).",95,16,0,2076,3585,1,2448,0,0,0,2,0,14
2076,Кровавая стрела,Наносит $90938s1 ед. физического урона и на $90938d. снижает скорость передвижения текущей цели на $90938s2%.,95,17,2075,0,2077,2,0,0,0,136168,2,0,14
2077,Поле ярости,"Кровавый волшебник на $90932d. создает поле нестабильной магии радиусом $90932A1 м вокруг случайного игрока. Все цели, находящиеся внутри этого поля, наносят на $90932s2% больше урона.",95,18,2075,0,0,2,0,0,0,136088,2,0,14
2107,Асфиксия,"Барон Эшбери подбрасывает всех игроков в воздух, оглушая их и в течение $93423d. нанося столько урона от темной магии, что здоровье всех игроков падает до 1 ед.",96,1,0,0,2108,2,0,0,0,237532,0,0,-1
2108,Отложенная расправа,"По завершении применения ""Асфиксии"" барон Эшбери применяет ""Отложенную расправу"", которая восполняет игрокам 50% их максимального запаса здоровья.$[!2,4

В героическом режиме вместо того, чтобы исцелить игроков по завершении применения, барон Эшбери поддерживает ""Отложенную расправу"" до прерывания. Каждую секунду игроки восполняют $93706s1% их максимального запаса здоровья, но барон Эшбери также восполняет $93706s2% своего максимального запаса здоровья.$]",96,2,0,0,2109,2,0,0,0,135917,0,96,-1
2109,Боль и страдание,"Барон Эшбери выбирает случайного игрока и применяет к нему данное заклинание, в течение $93581d. наносящее противнику $93581s1 ед. урона от темной магии раз в $93581t1 сек. Если заклинание не прервать, наносимый им урон будет расти.",96,3,0,0,3457,2,0,0,0,136207,0,128,-1
2110,Катастрофа,"Когда у барона Эшбери остается 25% здоровья, он принимает облик темного архангела и являет свою истинную силу. Раз в $93812t1 сек. барон наносит $93810s1 ед. урона от темной магии и увеличивает количество урона, получаемого противниками от темной магии, на $93810s2%. Это длится до тех пор, пока не погибнет либо сам барон, либо его противники. Эффект суммируется.",96,5,0,0,0,2,0,0,0,237514,2,8,14
2118,Пелена Тени,"Барон Сильверлейн проклинает свою текущую цель, снижая эффективность получаемого ей исцеления на $23224s1% на $23224d.",97,1,0,0,2119,2,0,0,0,136160,0,256,-1
2119,Пелена проклятья,Барон Сильверлейн наносит всем противникам в радиусе $93956A1 м $93956s2 ед. урона от темной магии и снижает эффективность получаемого ими исцеления на $93956s1% на $93956d.,97,2,0,0,2120,2,0,0,0,136160,2,136,14
2120,Призыв духа воргена,"Барон Сильверлейн призывает одного из духов воргенов, когда у него остается 70% и 35% здоровья: Одо Слепого Стража, Остроклыка Мясника, Ретилгора или командира воргенов Нандоса.$[!2,4

В героическом режиме барон Сильверлейн призывает духов воргенов, когда у него остается 90%, 60% и 30% здоровья.$]",97,3,0,2121,0,2,0,0,0,366940,1,32,-1
2121,Одо Слепой Страж,,97,4,2120,2122,2125,1,522,0,0,0,0,0,-1
2122,Яростный вой,"Физический урон Одо Слепого Стража увеличивается на $93931s1%, а размер – на $93931s2% на $93931d. Эффект суммируется до 5 раз.",97,5,2121,0,2123,2,0,0,0,136088,0,0,-1
2123,Ослепляющие тени,Одо Слепой Страж наносит $93952s1 ед. урона от темной магии раз в секунду в течение $93952d.,97,6,2121,0,0,2,0,0,0,132291,0,0,-1
2125,Остроклык Мясник,,97,7,2120,2126,2128,1,36849,0,0,0,0,0,-1
2126,Призрачный наскок,"Остроклык бросается к противнику, находящемуся дальше всех от него, оглушая его и нанося $93928s1 ед. физического урона раз в $93930t2 сек. в течение $93930d.",97,8,2125,0,2127,2,0,0,0,132103,0,0,-1
2127,Кровожадность мясника,"Когда Остроклык наносит цели урон в ближнем бою, он похищает у нее дополнительно $7485s1 ед. здоровья.",97,9,2125,0,0,2,0,0,0,136208,0,0,-1
2128,Ретилгор,,97,10,2120,2129,2130,1,36851,0,0,0,0,0,-1
2129,Истощение души,"Ретилгор нацеливается на одного из противников и обездвиживает его, вытягивая $93863s1 ед. здоровья раз в $93863t1 сек. в течение $93863d. Здоровье Ретилгора восполняется в объеме, вдвое превосходящем объем вытянутого здоровья.",97,11,2128,0,0,2,0,0,0,136169,0,0,-1
2130,Командир воргенов Нандос,,97,12,2120,2131,0,1,36850,0,0,0,0,0,-1
2131,Цапнуть,"Нандос рвет противника когтями, нанося $93861s1% от своего обычного урона в ближнем бою в качестве физического урона.",97,13,2130,0,2132,2,0,0,0,132140,0,0,-1
2132,Призыв призрака волка,"Когда командир воргенов Нандос вступает в бой, он призывает три призрака волка, которые сражаются на его стороне в течение $94199d.",97,14,2130,2133,0,2,0,0,0,366940,0,0,-1
2133,Призрак волка,Существо с небольшим запасом здоровья.,97,15,2132,0,0,1,2446,0,0,0,0,0,-1
2137,Пагубный удар,"Командир Спрингвейл наносит удар своей основной цели, мгновенно нанося ей урон в размере $93685s1% от обычного физического урона в ближнем бою и накапливая один заряд нечистой силы, которую он может использовать для применения других своих способностей.",98,1,0,0,2138,2,0,0,0,237530,0,0,-1
2138,Щит вероломства,"Когда у командира Спрингвейла накапливается 3 заряда нечистой силы, он может начать использовать энергию своего щита. Способность ""Щит вероломства"" в течение $93693d. каждые $93693t1 сек. наносит всем противникам $93722s1 ед. урона от темной магии в узком секторе шириной 25 градусов перед Спрингвейлом. $[!2,4

В героическом режиме ширина сектора увеличивается до 150 градусов.$]",98,2,0,0,2139,2,0,0,0,132390,0,0,-1
2139,Осквернение,"Командир Спрингвейл оскверняет землю в радиусе $93691A1 м под случайным игроком. Скорость всех игроков, стоящих в этом месте, снижается на $93691s1%. Кроме того, они получают $93691s2 ед. урона от темной магии раз в $93690t1 сек.",98,3,0,0,2140,2,0,0,0,136199,0,0,-1
2140,Слово бесчестия,"Когда у командира Спрингвейла накапливается 3 заряда нечистой силы, он может потратить их на то, чтобы наложить это заклинание на случайного игрока. ""Слово бесчестия"" раз в $93852t1 сек. наносит игроку урон от темной магии в размере $93852s1% от максимального запаса его здоровья. Эффект рассеивается, когда погибает либо игрок, на которого он наложен, либо командир Спрингвейл.",98,4,0,0,2142,2,0,0,0,237555,2,8,2
2142,Стенающий охранник,Командир Спрингвейл вступает в бой вместе со своими помощниками: замученным офицером и стенающим охранником. Время от времени к бою будут присоединяться еще по двое его помощников.,98,5,0,2143,2146,1,37289,0,0,0,2,8,2
2143,Нечистое могущество,"Стенающий охранник пытается поделиться силой с командиром Спрингвейлом. Если эта попытка увенчивается успехом, командир Спрингвейл восполняет $93844s2% максимального запаса здоровья и получает заряд ""Нечистой силы"".",98,6,2142,0,2144,2,0,0,0,136194,2,64,2
2144,Вопли прошлого,"Стенающий охранник издает ужасающий крик, прерывающий применение заклинаний находящимися рядом противниками в радиусе $7074A1 м. Противники, чьи заклинания были прерваны, на $7074d. теряют способность применять заклинания той же школы.",98,7,2142,0,2145,2,0,0,0,136164,2,0,2
2145,Смертельный удар,"Стенающий охранник мгновенно атакует противника, нанося ему урон в размере $91801s1% от обычного урона от оружия и оставляя на его теле рану. Смертельная рана снижает эффективность любого получаемого целью исцеления на $91801s2%.",98,8,2142,0,0,2,0,0,0,132355,2,0,2
2146,Замученный офицер,Командир Спрингвейл вступает в бой вместе со своими помощниками: замученным офицером и стенающим охранником. Время от времени к бою будут присоединяться еще по двое его помощников.,98,9,0,2147,0,1,37294,0,0,0,2,8,2
