ID,Name_lang,Description_lang,GarrAbilityCategoryID,GarrFollowerTypeID,IconFileDataID,FactionChangeGarrAbilityID,Flags
64,Гуманист,Увеличивает вероятность успеха при выполнении задания вместе с человеком.,4,1,236447,71,9
65,Друг дворфов,Увеличивает вероятность успеха при выполнении задания вместе с дворфом.,4,1,236443,70,9
66,Дитя луны,Увеличивает вероятность успеха при выполнении задания вместе с ночным эльфом.,4,1,236450,74,9
67,Союзник Аргуса,Увеличивает вероятность успеха при выполнении задания вместе с дренеем.,4,1,236442,72,9
68,Волк-спутник,Увеличивает вероятность успеха при выполнении задания вместе с воргеном.,4,1,528692,75,9
69,Лучший друг хмелевара,Увеличивает вероятность успеха при выполнении задания вместе с пандареном.,4,1,626190,0,1
70,Дитя Дренора,Увеличивает вероятность успеха при выполнении задания вместе с орком.,4,1,236451,65,5
71,Интерес к смерти,Увеличивает вероятность успеха при выполнении задания вместе с нежитью.,4,1,236457,64,5
72,Тотемист,Увеличивает вероятность успеха при выполнении задания вместе с тауреном.,4,1,236454,67,5
73,Ревнитель вуду,Увеличивает вероятность успеха при выполнении задания вместе с троллем.,4,1,236456,63,5
74,Эльфийский дух,Увеличивает вероятность успеха при выполнении задания вместе с эльфом крови.,4,1,236440,66,5
75,Экономист,Увеличивает вероятность успеха при выполнении задания вместе с гоблином.,4,1,632354,68,5
76,Высокая выносливость,Увеличивает вероятность успеха при выполнении задания длительностью более 7 часов.,8,1,135987,0,1
77,Прилив сил,Увеличивает вероятность успеха при выполнении задания длительностью менее 7 часов.,8,1,136088,0,1
78,Одинокий волк,Увеличивает вероятность успеха при выполнении задания в одиночку.,9,1,538568,0,3
79,Сборщик утиля,"Увеличивает количество ресурсов гарнизона, полученных за выполнение задания, на 100%.",7,1,413571,0,1
80,Добавочные тренировки,"Увеличивает опыт, получаемый всеми соратниками за выполнение задания, на 30%.",7,1,975743,0,1
100,Провокация,Заставляет противника атаковать воина.,0,1,136080,0,0
101,Залп,Используется охотником для нанесения урона нескольким противникам.,0,1,132330,0,0
102,Героический прыжок,Используется воином для быстрого ухода от опасности.,0,1,236171,0,0
103,Быстрая стрельба,"Значительно увеличивает пиковый урон, наносимый охотником.",0,1,132208,0,0
104,Ошеломление,Используется разбойником для нейтрализации опасного противника (или чтобы поиздеваться).,0,1,132310,0,0
105,Пинок,Используется разбойником для прерывания применяемого заклинания (жутко раздражает).,0,1,132219,0,0
106,Цепное исцеление,Применяется шаманом для исцеления группы союзников.,0,1,136042,0,0
107,Возрождение духа,Применяется шаманом для рассеивания вредоносного магического эффекта.,0,1,236288,0,0
108,Рык,Заставляет цель атаковать друида.,0,1,132270,0,0
114,Темная власть,Заставляет цель атаковать рыцаря смерти.,0,1,136088,0,0
115,Костяной щит,Защищает рыцаря смерти костяным щитом.,0,1,458717,0,0
116,Смерть и разложение,Применяется рыцарем смерти для нанесения урона нескольким противникам.,0,1,136144,0,0
117,Заморозка разума,"Замораживает разум противника, прерывая применение заклинания.",0,1,237527,0,0
118,Руническое усиление,"Значительно увеличивает пиковый урон, наносимый рыцарем смерти.",0,1,135372,0,0
119,Антимагический панцирь,Защищает рыцаря смерти от вредоносных магических эффектов.,0,1,136120,0,0
120,Рассекающий удар,Используется воином для нанесения урона нескольким противникам. Также используется для описания всех команд на арене.,0,1,132338,0,0
121,Зуботычина,"Используется воином, чтобы прервать применение заклинания.",0,1,132938,0,0
122,Безрассудство,Используется воином для значительного увеличения пикового урона.,0,1,603532,0,0
123,Расплата,Заставляет цель атаковать паладина.,0,1,135984,0,0
124,Божественный щит,"Применяется паладином, чтобы избежать получения урона. Также используется для трусливого бегства (позор!).",0,1,524354,0,0
125,Очищение,Применяется паладином для снятия вредоносного магического эффекта.,0,1,135949,0,0
126,Укор,"Применяется паладином, чтобы прервать применение заклинания.",0,1,523893,0,0
127,Покаяние,Применяется паладином для нейтрализации опасного противника.,0,1,135942,0,0
128,Святое сияние,Применяется паладином для исцеления группы союзников.,0,1,457654,0,0
129,Святая клятва,Применяется паладином для быстрого восстановления маны.,0,1,237537,0,2
130,Божественная буря,Применяется паладином для нанесения урона нескольким противникам.,0,1,236250,0,0
131,Гнев карателя,Применяется паладином для значительного увеличения пикового урона.,0,1,135875,0,0
132,Дубовая кожа,"Кожа друида твердеет, значительно уменьшая получаемый урон.",0,1,136097,0,0
133,Озарение,Применяется друидом для быстрого восстановления запаса маны у цели.,0,1,136048,0,2
134,Гнев деревьев,Применяется друидом для нейтрализации опасного противника.,0,1,136100,0,0
135,Буйный рост,Применяется друидом для исцеления группы союзников.,0,1,236153,0,0
136,Природный целитель,Применяется друидом для снятия вредоносного магического эффекта.,0,1,236288,0,0
137,Ураган,Применяется друидом для нанесения урона нескольким противникам.,0,1,136018,0,0
138,Берсерк,Значительно увеличивает пиковый урон друида.,0,1,236149,0,0
139,Парад планет,Значительно увеличивает пиковый урон друида.,0,1,136060,0,0
140,Вызов,Заставляет противника атаковать монаха.,0,1,620830,0,0
141,Защита,"Используется монахом, чтобы значительно уменьшить получаемый урон.",0,1,611417,0,0
142,Волна ци,Применяется монахом для исцеления группы союзников.,0,1,606541,0,0
143,Кувырок,Используется монахом для быстрого ухода от опасности.,0,1,574574,0,0
144,Паралич,Используется монахом для нейтрализации опасного противника.,0,1,629534,0,0
145,Детоксикация,Применяется монахом для рассеивания вредоносного магического эффекта.,0,1,460692,0,0
146,Маначай,Применяется монахом для быстрого восстановления запаса маны цели.,0,1,608949,0,2
147,Рука-копье,"Используется монахом, чтобы прервать применение заклинания.",0,1,608940,0,0
148,Рассеивание заклинаний,Применяется жрецом для снятия вредоносного магического эффекта.,0,1,135894,0,0
149,Исчадие Тьмы,Применяется жрецом для значительного увеличения пикового урона и скорости восстановления маны.,0,1,136199,0,2
150,Иссушение разума,Применяется жрецом для нанесения урона нескольким противникам.,0,1,237565,0,0
151,Господство над разумом,Применяется жрецом для нейтрализации опасного противника. Крайне популярно в Оке Бури и Низине Арати.,0,1,136206,0,0
152,Придание сил,Применяется жрецом для значительного увеличения пикового урона.,0,1,135939,0,0
153,Водный щит,Применяется шаманом для значительного ускорения восстановления маны.,0,1,132315,0,2
154,Цепная молния,Применяется шаманом для нанесения урона нескольким противникам.,0,1,136015,0,0
155,Пронизывающий ветер,"Применяется шаманом, чтобы прервать применение заклинания.",0,1,463565,0,0
156,Призрачный волк,Применяется шаманом для быстрого ухода от опасности.,0,1,136095,0,0
157,Сглаз,"Применяется шаманом для нейтрализации опасного противника. Кроме того, цель почувствует временное ослабление интеллекта.",0,1,237579,0,0
158,Перерождение,"Применяется шаманом для значительного увеличения пикового урона. Порой кажется, что поступать так совершенно нечестно.",0,1,135791,0,0
159,Ускользание,"Используется разбойником, чтобы избежать получения значительного урона.",0,1,136205,0,0
160,Спринт,Используется разбойником для ухода от опасности и для быстрого перемещения между почтовым ящиком и аукционным домом.,0,1,132307,0,0
161,Веер клинков,Используется разбойником для нанесения урона нескольким противникам.,0,1,236273,0,0
162,Метка смерти,Используется разбойником для значительного увеличения пикового урона.,0,1,236364,0,0
163,Притвориться мертвым,"Используется охотником, чтобы заставить противника атаковать другую цель.",0,1,132293,0,0
164,Сдерживание,"Используется охотником, чтобы избежать получения урона.",0,1,132369,0,0
165,Отрыв,Используется охотником для быстрого ухода от опасности.,0,1,132294,0,0
166,Встречный выстрел,"Используется охотником, чтобы прервать применение заклинания.",0,1,249170,0,0
167,Замораживающая ловушка,Используется охотником для нейтрализации опасного противника. Смотрите под ноги внимательнее!,0,1,135834,0,0
168,Ледяная глыба,"Применяется магом, чтобы избежать получения значительного урона. На некоторое время.",0,1,135841,0,0
169,Сотворение пищи,"Чтобы ваше тело работало на все сто, ему нужно много энергии!",0,1,609812,0,2
170,Скачок,Применяется магом для быстрой телепортации прочь от опасности. Читерство!,0,1,135736,0,0
171,Антимагия,"Применяется магом, чтобы прервать применение заклинания.",0,1,135856,0,0
172,Превращение,Применяется магом для нейтрализации опасного противника.,0,1,136071,0,0
173,Искажение времени,Применяется магом для значительного увеличения пикового урона.,0,1,458224,0,0
174,Твердая решимость,"Применяется чернокнижником, чтобы избежать получения значительного урона.",0,1,136150,0,0
175,Похищение жизни,Применяется чернокнижником для восполнения здоровья. А вы как думали?,0,1,136169,0,0
176,Опаляющая магия,Применяется бесящим бесом для снятия вредоносного магического эффекта.,0,1,841219,0,0
177,Метаморфоза,"Применяется чернокнижником, на миг представившим себя охотником на демонов. Значительно увеличивает пиковый урон.",0,1,236293,0,0
178,Огненный ливень,Применяется чернокнижником для нанесения урона нескольким противникам.,0,1,135804,0,0
179,Запрет чар,"Применяется чернокнижником, чтобы прервать применение заклинания.",0,1,136174,0,0
180,Страх,"Применяется чернокнижником для нейтрализации опасного противника, который после этого порой нарушает основные законы физики. Странно.",0,1,136183,0,0
181,Призыв инфернала,Применяется чернокнижником ради ощущения крутости и нанесения приличного урона. Может шокировать окружающих.,0,1,136219,0,0
182,Порыв,Используется друидом для быстрого ухода от опасности (как будто они и так носятся недостаточно быстро).,0,1,132120,0,0
183,Будоражащий отвар,Используется монахом для значительного увеличения пикового урона. А на вкус – просто класс!,0,1,608938,0,0
199,Добавочные тренировки,Дает дополнительный опыт по завершении задания.,0,1,236221,0,2
200,Добавочные тренировки,Дает дополнительный опыт по завершении задания.,0,1,236221,0,2
201,Боевой опыт,Увеличивает вероятность успешного выполнения задания.,11,1,458725,0,51
202,Боевой опыт,Увеличивает вероятность успешного выполнения задания.,0,1,236221,0,2
203,Телепортация,Уменьшает время путешествия в ходе выполнения заданий.,0,1,236221,0,2
204,Телепортация,Уменьшает время путешествия в ходе выполнения заданий.,0,1,236221,0,2
205,Сгодится все,Предоставляет дополнительные ресурсы гарнизона по завершении задания.,0,1,236221,0,2
206,Сгодится все,Предоставляет дополнительные ресурсы гарнизона по завершении задания.,0,1,236221,0,2
221,Эпический скакун,Уменьшает время выполнения задания на 50%.,8,1,631718,0,1
222,Смерть дает силы,Уменьшает продолжительность задания на 25%.,0,1,575534,0,3
227,Рыболов,"Опыт Ната позволяет вам ловить на Дреноре рыб-гигантов, не используя наживку.",5,1,236574,0,19
228,Вечнозеленый,При отправке этого соратника в лесопилку увеличивает эффективность (и гуманность) деревообработки.,5,1,236160,0,19
231,Телохранитель,"Этот соратник будет сопровождать вас на Дреноре, если назначить его в казармы 2-го или 3-го уровня.",5,1,1037260,0,19
232,Танцор,Благодаря изяществу движений вы можете выходить из опасных зон еще чуть-чуть быстрее.,12,1,132171,0,3
236,Профи Hearthstone,"Мастер тактики, не пропустите! Участники группы получают опыт на 35% быстрее.",7,1,1061040,0,3
244,Брутальность,Существенно увеличивает вероятность успеха при выполнении задания в одиночку.,9,1,1035504,0,19
248,Наставник,"Когда этот соратник сопровождает других соратников, их эффективность в бою увеличивается.",7,1,442732,0,19
249,Выдающийся исследователь,"Знаток зверей и именитый исследователь дальних земель, Харрисон будто чует грядущую опасность.



|cFFFFD200""Слава и богатство, дружок. Слава и богатство"". Харрисон Джонс |r",0,1,646781,0,18
250,Скорость Света,Благословленное солнцем перо Рухмар наделяет соратника способностью развивать невероятную скорость.,8,1,642580,0,3
252,Друг огров,Увеличивает вероятность успеха при выполнении задания вместе с огром.,4,1,1030796,0,3
253,Любитель механизмов,Увеличивает вероятность успеха при выполнении задания вместе с искусственным существом или механизмом.,4,1,254104,0,3
254,Орнитолог,Увеличивает вероятность успеха при выполнении задания вместе с араккоа.,4,1,1042646,0,3
255,Любитель дикой природы,Увеличивает вероятность успеха при выполнении задания вместе со зверем.,4,1,134176,0,3
256,Профессиональный мародер,"Увеличивает количество ресурсов гарнизона, полученных за выполнение задания, на 200%.",7,1,1005027,0,1
257,Test - Temporary Follower Ability,Временное описание способности.,0,1,463852,0,65
260,Морская пехота,"Позволяет использовать корабли для выполнения заданий, в которых требуется высаживаться на сушу.",0,2,1141393,0,51
261,Подводная лодка,"Позволяет подводной лодке стать невидимой для радаров, чтобы незаметно подбираться к вражеским кораблям.",0,2,1141396,0,51
262,Линкор,"Корабль стреляет бронебойными снарядами, которые лучше пробивают обшивку.",0,2,1141390,0,51
263,Эсминец,"Сбрасывает в воду заряды с взрывчатым веществом, которые уничтожают подводные лодки.",0,2,1141395,0,51
264,Авианосец,"Эскадрилья бомбардировщиков, поражающих цели с воздуха.",0,2,1141394,0,51
265,Ледокол,Прокладывает путь сквозь льды.,0,2,892834,0,0
266,Трюмная помпа,"Откачивает воду из трюма, позволяя кораблю оставаться на плаву даже в сильный шторм.",0,2,986488,0,0
267,Мощный противотуманный фонарь,Рассейте туман (только не ослепите кого-нибудь ненароком!) этим мощным противотуманным фонарем.,0,2,460953,0,0
268,Гироскопический стабилизатор,Удерживает корабль в устойчивом положении при лавировании среди хаотических водоворотов.,0,2,657937,0,0
269,Горнило,"Массивная топка, выдерживающая сверхнормативные нагрузки.",0,2,900306,0,0
270,Руль из истинного железа,"Укрепленный руль, который позволяет совершать более крутые виражи на более высоких скоростях.",0,2,986491,0,0
271,Бак дрессированных акул,Никакие мины не помогут против целого бака дрессированных акул.,0,2,294472,0,0
272,Дымовая завеса Скверны,"Создает вокруг корабля дымовую завесу, лишая врагов возможности видеть его при первой атаке.",0,2,627487,0,0
273,Баки для нитротоплива,"Позволяет использовать нитротопливо, благодаря чему корабль быстрее попадает в пункт назначения и возвращается обратно. Сокращает время выполнения задания на 50%.",0,2,237030,0,18
274,Просоленные моряки,Эта команда много чего повидала на своем веку и готова показать себя в деле. Повышает вероятность успешного выполнения задания.,0,2,669453,0,18
275,Непотопляемый корпус,"При особо опасном ударе спасает корабль, окружая его непроницаемым щитом. При срабатывании ""Непотопляемый корпус"" уничтожается.",0,2,1030102,0,2
276,Отсек для хранения продовольствия,"Добавляет дополнительное место для хранения продовольствия, повышая вероятность успеха при выполнении долгосрочных заданий.",0,2,651578,0,18
277,Автоматический небесный сканер,Увеличивает вероятность успеха при выполнении задания вместе с авианосцем.,0,2,133873,0,0
278,Большой боезапас,Увеличивает вероятность успеха при выполнении задания с линкором.,0,2,249177,0,0
279,Звукоусилительное поле,Увеличивает вероятность успеха при выполнении задания вместе с эсминцем.,0,2,252188,0,0
280,Дополнительные жилые отсеки,Увеличивает вероятность успеха при выполнении задания вместе с транспортным кораблем.,0,2,133004,0,0
281,Шумовые мины К-43,Увеличивает вероятность успеха при выполнении задания вместе с подводной лодкой.,0,2,948864,0,0
282,Экипаж из орков,"Холодные воды, окружающие Ледяной огонь, отлично подготавливают моряков к плаванию среди льдов.",0,2,236452,284,5
283,Экипаж из дворфов,Позволяет иногда привозить дополнительное корабельное оборудование при успешном выполнении задания.,0,2,236443,286,9
284,Экипаж из дренеев,"Дренеи отлично ориентируются в густом тумане, окутывающем Долину Призрачной Луны.",0,2,236442,282,9
285,Экипаж из тауренов,"Увеличивает опыт, получаемый всеми кораблями за выполнение задания, на 50%.",0,2,236453,291,5
286,Экипаж из гоблинов,Позволяет иногда привозить дополнительное корабельное оборудование при успешном выполнении задания.,0,2,632354,283,5
287,Экипаж из гномов,Позволяет иногда привозить дополнительное корабельное оборудование при успешном выполнении задания.,0,2,236446,290,9
288,Экипаж из ночных эльфов,Сокращает время выполнения задания на 50%.,0,2,236450,289,9
289,Экипаж из эльфов крови,Сокращает время выполнения задания на 50%.,0,2,236439,288,5
290,Экипаж из троллей,Позволяет иногда привозить дополнительное корабельное оборудование при успешном выполнении задания.,0,2,236456,287,5
291,Экипаж из воргенов,"Увеличивает опыт, получаемый всеми кораблями за выполнение задания, на 50%.",0,2,463876,285,9
292,Экипаж из людей,Увеличивает вероятность успеха при выполнении задания.,0,2,236447,293,9
293,Экипаж из Отрекшихся,Увеличивает вероятность успеха при выполнении задания.,0,2,236457,292,5
294,Экипаж из пандаренов,"Моряки-пандарены берут на корабль дополнительные припасы, которые помогают им лучше переносить тяготы долгих походов.",0,2,626190,0,1
299,Свободный отсек для оборудования,В этот отсек устанавливают корабельное снаряжение.,0,2,0,0,2
300,Свободный отсек для оборудования,В этот отсек устанавливают корабельное снаряжение.,0,2,0,0,2
303,Демоническое знание,Значительно увеличивает вероятность успешного выполнения задания.,11,1,1020342,0,51
304,Модуль сбора обломков,"При использовании во время успешного задания фильтрует окружающие судно воды и выдает ящик, полный полезных предметов.",0,2,236815,0,18
305,Рыболовная сеть клыкарров,"Подаренная клыкаррами рыболовная сеть, которая крепится к корме судна. При возвращении с успешно выполненного задания содержит рыбу.",0,2,134325,0,2
306,Призрачная подзорная труба,"Длинная подзорная труба, в которую, похоже, ничего не видно. Возможно, она чем-нибудь пригодится.",0,2,134441,0,2
307,Рывок Скверны,Рывок к противнику. Иногда эту способность применяют к зверькам для быстрого перемещения.,0,4,135788,0,0
308,Кольцо Хаоса,"Используется охотниками на демонов, чтобы контролировать ход боя сразу с несколькими опасными противниками.",0,4,135795,0,0
309,Каменная кожа,"Охотники на демонов могут укреплять свою кожу камнем Скверны, поглощающим силу даже очень мощных ударов. Правда, передвигаться в таком панцире весьма затруднительно.",0,4,538745,0,0
310,Обжигающий жар,"Некоторые охотники на демонов понимают выражение ""бороться огнем с огнем"" уж слишком буквально.",0,4,135817,0,0
311,Пожирание магии,Магия у иллидари считается деликатесом. По вкусу – как курица.,0,4,236298,0,0
312,Коварное отступление,"Используется охотниками на демонов, которые... не готовы.",0,4,236171,0,0
313,Метаморфоза,"Охотники на демонов выпускают на волю своего внутреннего демона, чтобы одержать верх над самыми сильными врагами.",0,4,237558,0,0
314,Механик,"Увеличивает количество нефти, полученной за выполнение задания, на 100%.",7,1,252178,0,1
315,Команда мурлоков,"Мурлоки могут покинуть корабль и под водой доплыть до берега, выполняя при этом функции транспорта. Быть амфибией порой очень полезно!",0,2,134169,0,3
317,Апекситовая буря,"Кракен, выпущенный на волю в этой области, даст вам апекситовые кристаллы при успешном завершении любого задания.",0,2,1061300,0,2
318,Превосходство в воздухе,"Летательный аппарат засекает вражеские корабли в патрулируемой области и атакует их, повышая вероятность успешного выполнения заданий.",0,2,342918,0,2
319,Приказ капитана Реании,"Увеличивает опыт, получаемый всеми кораблями за выполнение задания, на 50%.",0,2,1139028,0,2
320,Карта сокровищ,В случае успешного выполнения любого задания дает дополнительные апекситовые кристаллы.,0,2,237386,0,2
321,Приказ капитана Трокаша,"Увеличивает опыт, получаемый всеми кораблями за выполнение задания, на 50%.",0,2,1126434,0,2
322,Бесстрашный капер,Увеличивает вероятность успеха при выполнении задания.,0,2,1126433,0,2
323,Морская пехота,"Позволяет использовать корабли для выполнения заданий, в которых требуется высаживаться на сушу.",0,2,1141392,0,51
324,Сверххищник,Существенно увеличивает вероятность успеха при сражении с существами многих различных типов.,1,1,236186,0,19
325,Экзорцист,Предоставляет бонус к вероятности успешного выполнения задания и повышает вероятность успеха в сражении с демонами.,1,1,236262,0,19
326,Поглощение апексита,"Увеличивает количество апекситовых кристаллов, получаемых за выполнение задания, на 100%.",7,1,1061300,0,19
327,Экипаж араккоа,Может атаковать с воздуха.,0,2,1042646,0,3
331,Стихии,"Заклинатель, который подчиняет себе разрушительные силы стихий и нейтрализует способности |C00b3ffffбоссов|R.",0,4,136048,0,560
332,Совершенствование,"Боец, использующий тотемы и умело сражающийся против |C00b3ffffбоссов|R оружием, усиленным духами стихий.",0,4,132314,0,560
333,Исцеление,"Лекарь, который взывает к духам предков и очистительной силе воды, защищая союзников от способностей |C00b3ffffбоссов|R.",0,4,136052,0,560
334,Танцующий с ветром,"Непревзойденный мастер боевых искусств, обрушивающий на |C00b3ffffбоссов|R шквал ударов.",0,4,608953,0,560
335,Хмелевар,"Подкрепившись напитками, этот дюжий воин способен дать бой многим |C00b3ffffбоссам|R, пользуясь непредсказуемостью своих движений.",0,4,608951,0,560
336,Ткач туманов,"Лекарь, способный мастерски манипулировать энергией жизни и нейтрализовать урон, наносимый |C00b3ffffбоссами|R.",0,4,608952,0,560
337,Колдовство,"Знаток темной магии, умеющий вытягивать из врагов силы и наносить периодический урон. Особенно эффективен против |C00b3ffffбоссов|R.",0,4,136145,0,560
338,Демонология,"Повелитель демонов, подчиняющий себе демонические силы для сражения с |C00b3ffffбоссами|R.",0,4,136172,0,560
339,Разрушение,"Сеет хаос с помощью пламени, опаляющего и уничтожающего |C00b3ffffбоссов|R.",0,4,136186,0,560
340,Свет,Призывает силы Света для защиты и исцеления соратников в битве с |C00b3ffffбоссами|R.,0,4,135920,0,560
341,Воздаяние,"Борец за справедливость, который вершит правосудие над |C00b3ffffбоссами|R при помощи оружия и магии Света.",0,4,135873,0,560
342,Защита,Использует магию Света для защиты себя и своих союзников от атак |C00b3ffffбоссов|R.,0,4,236264,0,560
343,Неистовство,"Неистовый берсерк, воюющий с оружием в каждой руке. Обрушивает на |C00b3ffffбоссов|R шквал рубящих на куски ударов.",0,4,132347,0,560
344,Оружие,Закаленный в битвах мастер владения двуручным оружием. В бою с |C00b3ffffбоссами|R полагается на скорость и мощные удары.,0,4,132355,0,560
345,Защита,Закаленный в битвах защитник. В бою с |C00b3ffffбоссами|R полагается на свой щит.,0,4,132341,0,560
346,Тайная магия,"Управляет энергией тайной магии, уничтожая |C00b3ffffбоссов|R разрушительными заклинаниями.",0,4,135932,0,560
347,Огонь,Испепеляет |C00b3ffffбоссов|R огненными шарами и всепожирающим пламенем.,0,4,135812,0,560
348,Лед,"Используя магию льда, замораживает |C00b3ffffбоссов|R и разбивает их вдребезги.",0,4,135846,0,560
349,Головорез,Полагается на ловкость и коварство в бою против |C00b3ffffбоссов|R.,0,4,135340,0,560
350,Скрытность,"Мастер скрытности, наносящий |C00b3ffffбоссам|R смертельные удары из засады.",0,4,132320,0,560
351,Ликвидация,"Опаснейший знаток ядов, который расправляется с |C00b3ffffбоссами|R ударами отравленных кинжалов.",0,4,236270,0,560
352,Свет,"Универсальный лекарь, который нейтрализует способности многих |C00b3ffffбоссов|R.",0,4,237542,0,560
353,Тьма,Зловещий мастер магии Тьмы является опасным противником для многих |C00b3ffffбоссов|R.,0,4,136207,0,560
354,Послушание,Использует магию для защиты себя и своих союзников от атак |C00b3ffffбоссов|R.,0,4,135940,0,560
355,Баланс,"Обращается в мудрого совуха и, балансируя между силами тайной магии и магии природы, уничтожает |C00b3ffffбоссов|R.",0,4,136096,0,560
356,Сила зверя,"Превращается в большую кошку, чтобы рвать |C00b3ffffбоссов|R клыками и когтями.",0,4,132115,0,560
357,Исцеление,С помощью магии природы защищает союзников и отражает атаки |C00b3ffffбоссов|R.,0,4,136041,0,560
358,Истребление,"Мрачный мастер боевых клинков, повергающий |C00b3ffffбоссов|R при помощи разрушительной силы магии Скверны.",0,4,1247264,0,560
359,Месть,"Использует силу внутреннего демона, чтобы сражаться с |C00b3ffffбоссами|R, испепеляя противников и защищая союзников.",0,4,1247265,0,560
360,Изгой,"Союзники охотников на демонов, которые могут быть нагами, сломленными или даже демонами, владеют различными техниками, позволяющими сражаться с |C00b3ffffбоссами|R.",0,4,1391770,0,560
361,Лед,"Безжалостный вестник рока, использующий силу рун и наносящий |C00b3ffffбоссам|R молниеносные удары оружием.",0,4,135773,0,560
362,Кровь,"Темный защитник, который сдерживает натиск |C00b3ffffбоссов|R, подпитывая себя за счет их жизненной энергии.",0,4,135770,0,560
363,Нечестивость,"Повелитель смерти и разложения, распространяющий болезни и управляющий прислужниками-нежитью в сражениях против |C00b3ffffбоссов|R.",0,4,135775,0,560
364,Повелитель зверей,"Повелитель дикой природы, способный приручать животных разных видов и использовать их в сражениях с |C00b3ffffбоссами|R.",0,4,461112,0,560
365,Стрельба,"Меткий стрелок, с которым никто не сравнится в стрельбе по |C00b3ffffбоссам|R с больших расстояний.",0,4,236179,0,560
366,Выживание,"Следопыт, который в сражении с |C00b3ffffбоссами|R полагается на яды, взрывчатку и ловушки.",0,4,461113,0,560
