Text_lang,Text1_lang,ID,LanguageID,ConditionID,EmotesID,Flags,ChatBubbleDurationMs,VoiceOverPriorityID,SoundKitID[0],SoundKitID[1],EmoteID[0],EmoteID[1],EmoteID[2],EmoteDelay[0],EmoteDelay[1],EmoteDelay[2]
"То, что он создал, назвали ""груммелем"".",,61465,0,0,0,68,0,0,0,0,1,0,0,0,0,0
Сегодня мы поговорим о силе. Смотри: я держу меч. Кому принадлежит сила?,,61470,0,0,0,68,0,0,30130,0,1,0,0,0,0,0
"Мне, ибо это моя рука сжимает меч!",,61471,0,0,0,68,0,0,30131,0,1,0,0,0,0,0
"Груммели могут переносить груз, который тяжелее их самих в пять раз. Они никогда не устают. У них потрясающее обоняние.",,61495,0,0,0,68,0,0,0,0,1,0,0,0,0,0
"И их черепа прочнее гранита. Забавно, но все они, похоже, родственники между собой.",,61496,0,0,0,68,0,0,0,0,1,0,0,0,0,0
Древние герои пандаренов освободили груммелей из рабства.,,61497,0,0,0,68,0,0,0,0,1,0,0,0,0,0
"Смотрите, вожак яунголов! Пришла пора положить этому конец!",,61567,0,0,0,70,0,0,29776,0,0,0,0,0,0,0
"Сейчас они все еще торгуют, носят послания, работают проводниками и носильщиками в экспедициях, поднимающихся на вершину Кунь-Лай.",,61643,0,0,0,68,0,0,0,0,1,0,0,0,0,0
"Они очень суеверны и часто берут себе имена своих счастливых талисманов, которые называют ""удачками"".",,61647,0,0,0,68,0,0,0,0,1,0,0,0,0,0
"Груммели с подозрением относятся к любой удаче, которую не могут почуять, поэтому чтобы встретиться с незнакомыми груммелями, нужно набить карманы навозом.",,61649,0,0,0,68,0,0,0,0,1,0,0,0,0,0
Весьма странная раса.,,61650,0,0,0,68,0,0,0,0,1,0,0,0,0,0
"Много тысяч лет назад могу были правителями Пандарии. Они правили этими землями железной рукой. Но когда их империя разрослась, они задумались – как удержать свою силу и власть?",,61798,0,0,0,68,0,0,30132,0,1,0,0,0,0,0
"Они использовали могущество Долины и свою чудовищную магию, чтобы превратить расу ящеров в живые орудия для убийства. Они создали армию сауроков, чтобы эти кровожадные дикари служили воле императора.",,61799,0,0,0,68,0,0,30133,0,1,0,0,0,0,0
"Но с живым оружием есть одна проблема... догадываешься, какая?",,61800,0,0,0,68,0,0,30134,0,1,0,0,0,0,0
Кому теперь принадлежит эта сила?,,61801,0,0,0,68,0,0,30135,0,1,0,0,0,0,0
"Даже недалекие сауроки вскоре сообразили, в чем преимущество их положения. Сначала они убивали врагов могу.",,61802,0,0,0,68,0,0,30136,0,1,0,0,0,0,0
Потом они убивали подданных могу.,,61803,0,0,0,68,0,0,30137,0,1,0,0,0,0,0
И вскоре они принялись за самих могу.,,61804,0,0,0,68,0,0,30138,0,1,0,0,0,0,0
"Император могу приказал уничтожить всех сауроков. Он попытался стереть с лица земли всю их расу, но безуспешно. Сауроки по сей день угрожают народам Пандарии.",,61805,0,0,0,68,0,0,30139,0,1,0,0,0,0,0
"Теперь ты понимаешь? Силу легко получить, но нельзя наделять ей кого попало.",,61806,0,0,0,68,0,0,30140,0,1,0,0,0,0,0
,"Готова, жду тебя.",61828,0,0,396,69,0,0,0,31373,0,0,0,0,0,0
,"Идем, я покажу.",61979,0,0,66,70,0,0,0,31359,0,0,0,0,0,0
,Посмотри в подзорную трубу.,61980,0,0,396,71,0,0,0,31360,0,0,0,0,0,0
,"Ша Ненависти внутри этого сооружения. Думаю, там есть кто-то, в чье тело он хочет вселиться.",61981,0,0,396,70,0,0,0,31361,0,0,0,0,0,0
,"Чтобы попасть внутрь, нам потребуются особые кристаллы, которые есть у предводителей богомолов.",61982,0,0,396,70,0,0,0,31362,0,0,0,0,0,0
,Я обнаружила их здесь...,61983,0,0,396,70,0,0,0,31363,0,0,0,0,0,0
,здесь...,61984,0,0,396,70,0,0,0,31364,0,0,0,0,0,0
,и здесь.,61985,0,0,396,70,0,0,0,31365,0,0,0,0,0,0
,Нужно убить их и забрать кристаллы. Ничего сложного.,61986,0,0,396,70,0,0,0,31366,0,0,0,0,0,0
"Здравствуй! Вижу, тебе не удалось устоять перед моим хмелем глубоких раздумий. Навеянные им видения трудно истолковать. Как понять, где правда, а где иллюзии?",,62624,0,0,1,70,0,0,31784,0,0,0,0,0,0,0
Что это?..,,62776,0,0,0,70,0,0,32476,0,0,0,0,0,0,0
Что это за шум?,,62777,0,0,0,70,0,0,32477,0,0,0,0,0,0,0
"Это из стены, господин.",,62778,0,0,0,70,0,0,32475,0,0,0,0,0,0,0
"Я и сам слышу, откуда он, но что он значит?",,62779,0,0,0,70,0,0,32478,0,0,0,0,0,0,0
Нет... Нет...,,62781,0,0,0,70,0,0,32479,0,0,0,0,0,0,0
Солдаты! К оружию!,,62782,0,0,0,70,0,0,0,0,0,0,0,0,0,0
Вы трое! $n! Помогите капитану Дубовому Щиту впереди!,,62783,0,0,0,70,0,0,32480,0,0,0,0,0,0,0
Зеленый Пахарь! Черная Земля! Прикройте нас с левого фланга! Мне не нужны сюрпризы!,,62784,0,0,0,70,0,0,32481,0,0,0,0,0,0,0
"Левен, будь справа! Рассчитывай только на себя!",,62785,0,0,0,70,0,0,32482,0,0,0,0,0,0,0
"Всем остальным! Если вы можете держать оружие, защищайте эту деревню! Не пускайте их дальше этой линии! Вы...",,62786,0,0,0,70,0,0,32483,0,0,0,0,0,0,0
У нас нет шансов...,,62789,0,0,0,70,0,0,32485,0,0,0,0,0,0,0
"Отступайте, все! Отступайте!",,62790,0,0,0,70,0,0,32486,0,0,0,0,0,0,0
А-а-а-а-а!!!,,62791,0,0,0,70,0,0,29747,0,0,0,0,0,0,0
Кто ты?,,62792,0,0,0,70,0,0,32487,0,0,0,0,0,0,0
"Какая разница, кто мы? Мы здесь, чтобы помочь вам!",,62794,0,0,0,70,0,0,29748,0,0,0,0,0,0,0
Эй! Дай-ка мне вилы!,,62795,0,0,0,70,0,0,32504,0,0,0,0,0,0,0
Сдаетесь? Почему? Потому что захватчики могут проломить стену?,,62796,0,0,0,70,0,0,29749,0,0,0,0,0,0,0
"Зачем вам эта стена... За вас стеной стоят те, кто считает это место своим домом!",,62797,0,0,0,70,0,0,0,0,0,0,0,0,0,0
"Любой из нас пожертвует жизнью, чтобы защитить...",,62798,0,0,0,70,0,0,29750,0,0,0,0,0,0,0
Эта наша земля…,,62799,0,0,0,70,0,0,0,0,0,0,0,0,0,0
Здесь жили наши предки...,,62800,0,0,0,70,0,0,0,0,0,0,0,0,0,0
Здесь будут жить наши дети.,,62801,0,0,0,70,0,0,0,0,0,0,0,0,0,0
"Мы сделаем все, чтобы это было так.",,62802,0,0,0,70,0,0,0,0,0,0,0,0,0,0
Поздно! Властелин Грома восстанет и заберет у вас эту землю!,,63378,0,0,0,70,0,0,0,0,0,0,0,0,0,0
Как они нас нашли? К оружию! Мы должны выбраться из каньона!,,63387,0,0,0,70,0,0,25871,0,6,0,0,0,0,0
"О... Кажется, я потерял свой меч.",,63691,0,0,0,68,0,0,30141,0,0,0,0,0,0,0
"Когда Великий Раскол разорвал на части единый континент Азерота, мы, пандарены, сочли, что весь остальной мир был уничтожен.",,63692,0,0,0,68,0,0,30114,0,0,0,0,0,0,0
"Но прошли века, и однажды юный исследователь Лю Лан решил узнать, что там, за горизонтом. Он отправился в путешествие... на спине черепахи!",,63693,0,0,0,68,0,0,30115,0,0,0,0,0,0,0
"Сейчас мы воспеваем его смелость в балладах, но если бы в тот день тебе довелось оказаться на берегу... ха, я думаю, этот парень выглядел довольно глупо.",,63694,0,0,0,68,0,0,30116,0,0,0,0,0,0,0
"Пандарены высмеяли его, но Лю Лан был умнее, чем считали многие. Он знал, что морские черепахи всегда возвращаются на берег, где они родились. Поэтому он не боялся потерять дорогу домой.",,63695,0,0,0,68,0,0,30117,0,0,0,0,0,0,0
"Раз в несколько лет он возвращался и рассказывал чудесные истории о городах среди песков, о кочевниках на зеленых равнинах, о великой империи, скрытой подо льдом, и о волшебном золотом королевстве.",,63696,0,0,0,68,0,0,30118,0,0,0,0,0,0,0
"Каждый раз, когда Лю Лан снова отправлялся в путешествие, все больше пандаренов присоединялось к нему на его подросшей черепахе. Они были настоящими искателями приключений.",,63697,0,0,0,68,0,0,30119,0,0,0,0,0,0,0
Так какой же урок можно вынести из истории о Лю Лане? Над исследователями всегда смеются... поначалу. Пока они не возвращаются из путешествия.,,63698,0,0,0,68,0,0,30120,0,0,0,0,0,0,0
"Великие деяния начинаются с маленького шага. Представь себе спокойный пруд. Его поверхность так тиха, что похожа на зеркало.",,63699,0,0,396,68,0,0,30150,0,0,0,0,0,0,0
"Но вот я кинул камешек – такой маленький, но круги от него расходятся по всему озеру!",,63700,0,0,396,68,0,0,30151,0,0,0,0,0,0,0
"Цзинь-юй тоже когда-то были маленькими, примитивными существами, но им посчастливилось поселиться возле зачарованных прудов Вечноцветущего Дола.",,63701,0,0,0,68,0,0,30152,0,0,0,0,0,0,0
"Магия воды дала им великий разум и крупные тела, и со временем они превратились в одну из самых могучих цивилизаций древней Пандарии.",,63702,0,0,0,68,0,0,30153,0,0,0,0,0,0,0
"Самые мудрые цзинь-юй могут беседовать с ручьями, как мы советуемся с нашими старейшинами.",,63703,0,0,0,68,0,0,30154,0,0,0,0,0,0,0
"В шепоте воды они узнают, что ждет их в будущем.",,63704,0,0,0,68,0,0,30155,0,0,0,0,0,0,0
Цзинь-юй и их говорящие с водой мудрецы были в центре многих событий в истории Пандарии.,,63705,0,0,0,68,0,0,30156,0,0,0,0,0,0,0
"Их дар помогал строить империи и освобождать рабов. Это они предупредили последнего императора о Расколе, случившемся десять тысяч лет назад.",,63706,0,0,0,68,0,0,30157,0,0,0,0,0,0,0
"Помни: даже самый тихий голос может изменить судьбу мира. Задумайся об этом в следующий раз, когда решишь бросить камень.",,63707,0,0,0,68,0,0,30158,0,0,0,0,0,0,0
Хочешь изучить богомолов? Знай: Пандария усеяна могилами таких вот учеников.,,63708,0,0,0,68,0,0,30166,0,1,1,0,0,500,0
Богомолы – жестокие учителя.,,63709,0,0,0,68,0,0,30167,0,0,0,0,0,0,0
"Раз в поколение рой богомолов атакует Змеиный Хребет. Они убивают пандаренов, а мы в ответ убиваем еще больше богомолов. Сменяется поколение, и они нападают снова. Но почему?",,63710,0,0,0,68,0,0,30168,0,0,0,0,0,0,0
Пандарены не знают ответа.,,63711,0,0,0,68,0,0,30169,0,0,0,0,0,0,0
"Древние рукописи гласят, что богомолы были здесь всегда. Они старше самих могу. Но откуда они взялись?",,63712,0,0,0,68,0,0,30170,0,1,6,0,0,500,0
Пандарены не знают ответа.,,63713,0,0,0,68,0,0,30171,0,6,0,0,0,0,0
"Возможно, если бы тебе удалось подружиться с богомолами и завоевать их уважение, они бы открыли тебе свои тайны. Но знай...",,63714,0,0,0,68,0,0,30172,0,0,0,0,0,0,0
...никому еще не удавалось подружиться с богомолом.,,63715,0,0,0,68,0,0,30173,0,0,0,0,0,0,0
"Но вот что мы, пандарены, знаем о богомолах: убивая тысячи наших сородичей из поколения в поколение, они научили нас ценить жизнь. Это дорогой, но хрупкий дар. Его так легко отнять.",,63716,0,0,0,68,0,0,30174,0,0,0,0,0,0,0
"Вот урок, который мы получили от богомолов.",,63717,0,0,0,68,0,0,30175,0,0,0,0,0,0,0
Чего ты боишься больше всего на свете? Можешь ли ты управлять своим страхом... или это страх управляет тобой?,,63718,0,0,0,68,0,0,30159,0,0,0,0,0,0,0
"Давным-давно, еще до Великого Раскола, императоры могу правили Пандарией. Мой народ был порабощен. И мы боялись.",,63719,0,0,0,68,0,0,30160,0,0,0,0,0,0,0
"Могу мастерски умели пытать и причинять боль, творить черную магию и обращаться со страшным оружием. Ни один пандарен, хозен или цзинь-юй не мог противостоять им. И мы боялись.",,63720,0,0,0,68,0,0,30161,0,0,0,0,0,0,0
"Это могу построили Змеиный Хребет. Тех из нас, кому особенно не повезло, посылали возводить стену под непрестанными атаками богомолов. И мы боялись.",,63721,0,0,0,68,0,0,30162,0,0,0,0,0,0,0
"Империя разрасталась, и могу начали экспериментировать с магией Долины. Они создавали ужасные орудия из живой плоти и камня. И мы боялись.",,63722,0,0,0,68,0,0,30163,0,0,0,0,0,0,0
"Ослепленные высокомерием, могу не понимали, откуда им грозит опасность – не от врагов, а от угнетенных ими народов. Однажды один из рабов восстал...",,63723,0,0,0,68,0,0,30164,0,0,0,0,0,0,0
... и больше не знал страха.,,63724,0,0,0,68,0,0,30165,0,0,0,0,0,0,0
"Огонь – самая волшебная стихия. Он согревает нас и готовит еду. Пылая в очаге, он создает уют. В умелых руках он помогает ковать мечи и плуги. Но если не уследить за ним, он может уничтожить целый город.",,63725,0,0,0,68,0,0,30099,0,0,0,0,0,0,0
Огонь – это орудие перемен.,,63726,0,0,0,68,0,0,30100,0,0,0,0,0,0,0
"Давным-давно по миру бродили суровые кочевые племена. По воле судьбы во времена Раскола они оказались в Пандарии, оторванной от других континентов. Им пришлось научиться жить в суровых и опасных землях Танлунских степей.",,63727,0,0,0,68,0,0,30101,0,0,0,0,0,0,0
"Но эти благородные охотники нашли способ выжить. Они спаслись с помощью огня. Они извлекали нефть из земли и с ее помощью обогревали дома, готовили пищу и сжигали врагов. Они стали сильнее.",,63728,0,0,0,68,0,0,30102,0,0,0,0,0,0,0
"Так в пламени судьбы явились на свет яунголы. Они выжили за стеной, потому что сами устанавливали законы своего бытия.",,63729,0,0,0,68,0,0,30103,0,0,0,0,0,0,0
Была ли судьба жестока к яунголам? А огонь – хорош или плох?,,63730,0,0,0,68,0,0,30104,0,0,0,0,0,0,0
Судьба подобна огню: она может закалить нас или уничтожить.,,63731,0,0,0,68,0,0,30105,0,0,0,0,0,0,0
"Важно лишь то, как ты ей распорядишься.",,63732,0,0,0,68,0,0,30106,0,0,0,0,0,0,0
"А, ты хочешь узнать больше о нашем последнем величайшем императоре, Шаохао? Мой друг, мне не хватит жизни, чтобы описать все его подвиги. Эхо его деяний доносится до нас и спустя десять тысяч лет.",,63733,0,0,0,68,0,0,30107,0,0,0,0,0,0,0
"Мы знаем, что он избавился от своих сомнений в Нефритовом лесу. Он очистил себя от отчаяния в Красарангских джунглях. Он преодолел свой страх в Танлунских степях. А потом, высоко в горах Кунь-Лай, он победил злость, ненависть и жестокость.",,63734,0,0,0,68,0,0,30108,0,0,0,0,0,0,0
"Это известно всем, и в этих священных местах возведены храмы.",,63735,0,0,0,68,0,0,30109,0,0,0,0,0,0,0
"Но попробуй представить себе, как он стоял в этой самой долине в тот день, когда вернулся из своего путешествия. Представь, как открылись врата перед ним, существом из чистого света, лишенным сомнений, страха и ненависти...",,63736,0,0,0,68,0,0,30110,0,0,0,0,0,0,0
"Говорят, когда он вошел в долину, все деревья здесь покрылись цветами, и цветут они до сих пор.",,63737,0,0,0,68,0,0,30111,0,0,0,0,0,0,0
"Хотел бы я, чтобы мы могли прожить жизнь как наш самый почитаемый император. Скинуть с плеч тяжелый груз и слиться в гармонии с космосом. Мне кажется, именно это он хотел донести до нас перед тем, как слился с землей и спас Пандарию от ужасов Раскола.",,63738,0,0,0,68,0,0,30112,0,0,0,0,0,0,0
"Спасибо тебе, наш дорогой император.",,63739,0,0,0,70,0,0,30113,0,0,0,0,0,0,0
"Как-то раз отец решил приструнить расшалившегося малыша. ""Ты ведешь себя как хозен!"" – устыдил он его. Но сын не послушался и продолжал шалить.",,63740,0,0,0,68,0,0,30142,0,0,0,0,0,0,0
"Чтобы вразумить сына, отец отвел его в лес, где жили хозены. ""Видишь, на кого они похожи?"" – спросил он. – ""Хочешь стать таким, как они?""",,63741,0,0,0,68,0,0,30143,0,0,0,0,0,0,0
"Надо заметить, хозены и впрямь очень буйные. Век их недолог; мало кто из них доживает до двадцати. Их вождям по 14 -15 лет. Помнишь ли ты себя в этом возрасте? Много ли в тебе было ума? Подумай над этим.",,63742,0,0,0,68,0,0,30144,0,0,0,0,0,0,0
"Вернувшись домой, отец спросил сына, что он усвоил из этого урока.",,63743,0,0,0,68,0,0,30145,0,0,0,0,0,0,0
"""Я понял, – сказал сын, – что у нас есть только эта маленькая ферма, а у хозенов есть целый мир. Я понял, что наш дом освещает огарок свечи, а хозены живут под сиянием звезд. Я понял, что должен ходить в школу, чтобы учиться, а хозены учатся на своем опыте"".",,63744,0,0,0,68,0,0,30146,0,0,0,0,0,0,0
"И малыш сделал вывод: ""Пожалуй, я и правда хочу стать таким, как они!""",,63745,0,0,0,68,0,0,30147,0,0,0,0,0,0,0
Кто из них оказался мудрее – отец или сын?,,63746,0,0,0,68,0,0,30148,0,0,0,0,0,0,0
"Решать тебе, мой друг.",,63747,0,0,0,68,0,0,30149,0,0,0,0,0,0,0
"Думаешь, сможешь одолеть меня в битве? Многие маленькие девочки боятся змей, а по-моему, они такие лапочки!","Думаешь, сможешь одолеть меня в битве? Многие маленькие девочки боятся змей, а по-моему, они такие лапочки!",64260,0,0,0,68,0,0,0,0,6,0,0,0,0,0
"А, да это, никак, наш мастер-убийца! Я надеялся, что мы встретимся здесь, в Пандарии.",,65087,0,0,1,68,0,0,29135,0,0,0,0,0,0,0
"Прекрасно. Что ж, давай поговорим.",,65088,0,0,0,68,0,0,29136,0,0,0,0,0,0,0
Тун! Принеси-ка нам выпить.,,65089,0,0,0,68,0,0,29137,0,0,0,0,0,0,0
"Мой отец, Смертокрыл, пытался разрушить весь Азерот.",,65090,0,0,0,68,0,0,29138,0,0,0,0,0,0,0
"Конечно, он был неправ, но в одном его расчет был верен: наш мир и в самом деле очень... хрупок.",,65091,0,0,0,68,0,0,29139,0,0,0,0,0,0,0
"Мы – одинокий огонек в бескрайнем мире теней. Свеча, горящая на ветру.",,65092,0,0,0,68,0,0,29140,0,0,0,0,0,0,0
"Иногда я думаю, что именно эта хрупкость нашего мира и свела с ума моего отца.",,65093,0,0,0,68,0,0,29141,0,0,0,0,0,0,0
"А, Тун, спасибо.",,65094,0,0,0,68,0,0,29142,0,0,0,0,0,0,0
"Так вот, возвращаясь к делу: похоже, мы приближаемся к развязке. И я вовсе не о конфликте между Альянсом и Ордой.",,65095,0,0,0,68,0,0,29143,0,0,0,0,0,0,0
"Поверь мне, то, что Гаррош Адский Крик устроил в Тераморе – ничто по сравнению с теми ужасами, что сейчас нависают над нашим миром.",,65096,0,0,0,68,0,0,29144,0,0,0,0,0,0,0
"Но война очень сильно беспокоит меня. Ты понимаешь, о чем я?",,65097,0,0,0,68,0,0,29145,0,0,0,0,0,0,0
Только ЕДИНЫЙ Азерот сможет противостоять тьме.,,65098,0,0,0,68,0,0,29146,0,0,0,0,0,0,0
Война должна закончиться как можно скорее. Пока мы не потратили на нее все свои силы.,,65099,0,0,0,68,0,0,29147,0,0,0,0,0,0,0
"Я хочу, чтобы тебе было известно – я целиком и полностью поддерживаю Альянс в этой кампании.",,65100,0,0,0,68,0,0,29148,0,0,0,0,0,0,0
"Не беспокойся, я целиком и полностью поддерживаю Орду.",,65101,0,0,0,68,0,0,29149,0,0,0,0,0,0,0
"Каким же образом нам быстро и решительно разрешить этот конфликт? Полагаю, для этого нужны как раз такие герои, как ты.",,65102,0,0,0,68,0,0,29150,0,0,0,0,0,0,0
"Мы должны удостовериться в том, что тебе по плечу эта задача... И снабдить тебя подходящей экипировкой.",,65103,0,0,0,68,0,0,29151,0,0,0,0,0,0,0
"В моем флоте двести кораблей, а пропал именно тот, где был мой сын?!",,65150,0,0,1,70,0,0,31808,0,1,0,0,0,0,0
"Прости, но я пока не могу вернуться.",,65151,0,0,1,70,0,0,31805,0,1,0,0,0,0,0
Я решил найти Вечноцветущий дол.,,65152,0,0,1,70,0,0,31806,0,1,0,0,0,0,0
Штурмуйте берег и обагрите его кровью!,,65153,0,0,1,70,0,0,31807,0,5,0,0,0,0,0
"А, еще один чужестранец, пришедший из-за туманов.",,65214,0,0,396,68,0,0,29030,0,0,0,0,0,0,0
"Десять тысяч лет назад последний император Пандарии пришел ко мне за советом. Он тоже был в разладе с самим собой. Интересно, прав ли ты, Тажань. Давай посмотрим, как чужеземец справится с душевным смятением.",,65215,0,0,396,68,0,0,29031,0,0,0,0,0,0,0
"Я готов согласиться с тем, что это благородно – сражаться за правое дело. Например, защищать свой дом или свою семью. Но жажда мести? Гнев? А я вижу, что чужака переполняют именно эти чувства.",,65273,0,0,396,68,0,0,29033,0,0,0,0,0,0,0
"Хорошо сказано, Чжи. Тех, кто пришел из-за туманов, действительно переполняют эмоции. Но давай посмотрим, умеют ли они их контролировать. Гнев порожден ненавистью, а ненависть – источник всех страданий. Но что это? У твоей ненависти есть лицо!",,65326,0,0,396,68,0,0,29035,0,0,0,0,0,0,0
"Я вижу, что они действительно могут совладать со своим гневом. Слова юноши и деяния этого героя убедили меня. Пришедшие из-за туманов закалены в боях. Да, они несут на себе множество шрамов, но они многому научились. Я доверяю им.",,65350,0,0,396,68,0,0,29037,0,0,0,0,0,0,0
"Да будет так. Решено. Вечноцветущий Дол останется открытым. Чужаки совершили серьезные ошибки... Но я вижу, что они все-таки способны их исправить.",,65352,0,0,377,68,0,0,38210,0,0,0,0,0,0,0
Я посоветуюсь с остальными. Встретимся у врат.,,65354,0,0,396,68,0,0,29040,0,0,0,0,0,0,0
Вы опоздали.,,65404,0,0,0,70,0,0,31492,0,0,0,0,0,0,0
Останки Властелина Грома отвезли на остров Расплаты.,,65405,0,0,0,70,0,0,31493,0,0,0,0,0,0,0
Мы провели древние ритуалы...,,65406,0,0,0,70,0,0,31494,0,0,0,0,0,0,0
И теперь истинный правитель Пандарии снова жив!,,65407,0,0,0,70,0,0,31495,0,0,0,0,0,0,0
