ID,Name_lang,HordeName_lang,ParentTradeSkillCategoryID,SkillLineID,OrderIndex,Flags
175,Красные самоцветы,,372,755,10,0
176,Кольца,,372,755,50,0
177,Призмы,,372,755,70,0
178,Статуэтки,,372,755,95,0
179,Питомцы и проекты,,372,755,75,0
180,Аксессуары,,372,755,85,0
181,Желтые самоцветы,,372,755,20,0
182,Улучшения,,419,202,1025,0
183,Детали,,419,202,1020,0
184,Взрывчатка,,419,202,1030,0
185,Очки,,419,202,1040,0
186,"Доспехи, наряды",,419,202,1050,0
187,"Доспехи, аксессуары",,419,202,1060,0
188,Устройства,,419,202,1070,0
189,Ружья и луки,,419,202,1080,0
190,Прицелы,,419,202,1090,0
191,Инструменты,,419,202,1100,0
192,Средства передвижения,,419,202,1110,0
193,Зубчатые колеса,,419,202,1100,0
194,Фейерверки,,419,202,1100,0
195,Рыбная ловля,,419,202,1100,0
196,Роботы,,419,202,1100,0
197,Для путешествий,,419,202,1100,0
198,Пояс,,419,202,1100,0
199,Перчатки,,419,202,1100,0
200,Плащ,,419,202,1100,0
201,Смертельно опасно,,419,202,1100,0
202,Расходуемые,,419,202,1100,0
203,Полезные вещи,,419,202,1100,0
204,Усиленная броня,,419,202,1000,0
210,Руны,,0,960,0,0
214,Исследование,,372,755,-1,0
215,Материалы,,590,164,10,0
216,Улучшения для оружия,,590,164,20,0
217,Улучшения для брони,,590,164,30,0
218,Шлемы,,590,164,40,0
219,Наплечники,,590,164,50,0
220,Грудь,,590,164,60,0
221,Рукавицы,,590,164,70,0
222,Наручи,,590,164,80,0
223,Пояса,,590,164,90,0
224,Поножи,,590,164,100,0
225,Обувь,,590,164,110,0
226,Щиты,,590,164,120,0
227,Оружие,,590,164,130,0
228,Отмычки,,590,164,140,0
229,Гнездо,,590,164,150,0
230,Материалы,,362,197,10,0
231,Вышивка,,362,197,20,0
232,Чародейские нити,,362,197,30,0
233,Сумки,,362,197,40,0
234,Шляпы и капюшоны,,362,197,50,0
235,Наплечники,,362,197,60,0
236,Платья и мундиры,,362,197,70,0
237,Наручи,,362,197,80,0
238,Пояса,,362,197,90,0
239,Перчатки,,362,197,100,0
240,Штаны,,362,197,110,0
241,Обувь,,362,197,120,0
242,Плащи,,362,197,130,0
243,Рубашки,,362,197,140,0
244,Средства передвижения,,362,197,150,0
245,Сети,,362,197,160,0
246,Особые,,362,197,170,0
247,Материалы,,379,165,10,0
248,Чеканка,,379,165,20,0
249,Накладки,,379,165,30,0
250,Сумки,,379,165,40,0
251,Шлемы,,379,165,50,0
252,Наплечники,,379,165,60,0
253,Грудь,,379,165,70,0
254,Наручи,,379,165,80,0
255,Перчатки,,379,165,90,0
256,Пояса,,379,165,100,0
257,Штаны,,379,165,110,0
258,Обувь,,379,165,120,0
259,Плащи,,379,165,130,0
260,Особые,,379,165,140,0
261,Барабаны,,379,165,35,0
264,Выплавка металлов,,1078,186,0,0
265,Стихии,,1076,186,1,0
296,Исследование,,379,165,1,0
297,Учебные чертежи,,590,164,160,0
332,Алхимия Дренора,,594,2480,950,1
333,Исследования и реагенты,,332,171,100,0
334,Настои,,332,171,200,0
335,Зелья и эликсиры,,332,171,300,0
336,Аксессуары и улучшения,,332,171,400,0
342,Дренорская кухня,,1013,2543,950,1
343,Блюда из мяса,,342,185,20,0
344,Блюда из рыбы,,342,185,30,0
345,Пиршество,,342,185,0,0
346,Деликатесы,,342,185,10,0
347,Дренорское инженерное дело,,711,2501,950,1
348,Дренорское наложение чар,,648,2488,950,1
349,Плащ,,348,333,200,0
350,Шея,,348,333,300,0
351,Кольцо,,348,333,400,0
352,Оружие,,348,333,100,0
354,Другое,,348,333,500,0
361,Улучшения предметов,,410,773,200,0
362,Выкройки для портных,,957,2540,999,1
363,Доспехи,,369,197,40,0
364,Краски и нити,,369,197,30,0
365,Сумки,,369,197,20,0
366,Исследования и реагенты,,369,197,10,0
367,Другое,,369,197,50,0
368,Плащи,,369,197,45,0
369,Дренорские выкройки,,948,2535,950,1
372,Ювелирные эскизы,,816,2524,999,1
373,Дренорские эскизы,,807,2519,950,1
374,Исследования и реагенты,,373,755,10,0
375,Улучшения ювелирных изделий,,373,755,20,0
376,Драгоценности,,373,755,30,0
377,Камни,,373,755,40,0
378,Другое,,373,755,50,0
379,Выкройки для кожевников,,874,2532,999,1
380,Дренорские выкройки,,873,2527,950,1
381,Исследования и реагенты,,380,165,10,0
382,Кожаный доспех,,380,165,40,0
383,Кольчуга,,380,165,50,0
384,Улучшения доспехов,,380,165,30,0
385,Плащи,,380,165,60,0
386,Сумки,,380,165,20,0
388,Другое,,380,165,70,0
389,Дренорские чертежи,,551,2472,950,1
390,Исследования и реагенты,,389,164,10,0
391,Улучшения предметов,,389,164,30,0
392,Доспехи,,389,164,40,0
393,Оружие и щиты,,389,164,50,0
394,Другое,,389,164,60,0
396,Дренорские лекарства,,0,129,10,0
397,Старинные снадобья,,0,129,100,0
399,Иллюзии,,348,333,0,0
400,Обычные боевые припасы,,369,197,10,0
401,Другое,,369,197,10,0
402,Навесы,,380,165,50,0
403,Торговые векселя,,410,773,20,0
407,Исследования и реагенты,,347,202,0,0
408,Расходуемые штуковины,,347,202,100,0
409,Исследования и реагенты,,348,333,0,0
410,Дренорское начертание,,761,2509,950,1
411,Посохи и жезлы,,410,773,500,0
412,Карта,,410,773,400,0
413,Для левой руки,,410,773,600,0
414,Исследования и реагенты,,410,773,100,0
415,Классическое начертание,,770,2514,999,1
416,Очки,,347,202,100,0
417,Роботы,,347,202,300,0
418,Устройства,,347,202,200,0
419,Инженерное дело,,720,2506,999,1
420,Инструментарий,,410,773,100,0
423,Трансмутация,,332,171,200,0
424,Тренировка,,426,164,0,0
425,Горное дело Legion,,1066,2566,940,1
426,Чертежи Legion,,545,2454,940,1
427,Доспехи,,426,164,40,0
428,Другое,,426,164,60,0
429,Реагенты,,426,164,10,0
430,Выкройки Legion,,947,2534,940,1
431,Плащи,,430,197,30,0
432,Тренировка,,430,197,0,0
433,Алхимия Расколотых островов,,593,2479,940,1
434,Боевые зелья,,433,171,1,0
435,Настои,,433,171,1,0
436,Трансмутация,,433,171,1,0
437,Вспомогательные зелья,,433,171,1,0
438,Аксессуары,,433,171,1,0
439,Котлы,,433,171,1,0
440,Массовое измельчение,,410,773,101,0
443,Наложение чар Legion,,649,2487,940,1
444,Чары для воротника,,443,333,30,0
445,Чары для кольца,,443,333,10,0
446,Чары для плаща,,443,333,20,0
447,Чары для наплечников,,443,333,40,0
448,Чары для перчаток,,443,333,50,0
449,"Игрушки, питомцы и верховые животные",,443,333,60,0
450,Начертание Legion,,760,2508,940,1
451,Карты,,450,773,100,0
453,Вантийские руны,,450,773,200,0
454,Книги и свитки,,450,773,400,0
455,Символ – охотник на демонов,,415,773,140,0
456,Травничество Legion,,1031,2550,940,1
459,Снятие шкур Legion,,1047,2558,940,1
460,Выкройки Legion,,872,2526,940,1
461,Кожаный доспех,,460,165,40,0
462,Кольчуга,,460,165,40,0
463,Другое,,460,165,40,0
464,Эскизы Legion,,806,2518,940,1
465,Кольца,,464,755,30,0
466,Камни,,464,755,40,0
467,Другое,,464,755,50,0
468,Первое знакомство (обучение),,460,165,0,0
469,Инженерное дело Legion,,710,2500,940,1
470,Очки,,469,202,10,0
471,Боевой инструментарий,,469,202,20,0
472,Устройства,,469,202,30,0
473,"Игрушки, питомцы и штуковины",,469,202,40,0
474,Роботы,,469,202,50,0
475,Блюда Расколотых островов,,1014,2542,940,1
476,Закуски,,475,185,10,0
477,Легкие блюда,,475,185,20,0
478,Сытные блюда,,475,185,30,0
479,Деликатесы,,475,185,40,0
480,Пиршество,,475,185,50,0
481,Лекарства Расколотых островов,,0,129,5,0
484,Подготовка материалов (обучение),,460,165,1,0
485,Дубление (обучение),,460,165,2,0
486,Придание формы (обучение),,460,165,3,0
487,Сшивание (обучение),,460,165,4,0
488,Реликвии,,426,164,30,0
489,Реликвии,,469,202,30,0
490,Реликвии,,443,333,60,0
491,Реликвии,,450,773,400,0
492,Массовое измельчение,,450,773,101,0
495,Тканевые доспехи,,430,197,20,0
496,Реагенты,,430,197,10,0
497,Другое,,430,197,40,0
505,Массовое просеивание,,464,755,1000,0
506,Распыление,,443,333,0,0
507,Ожерелья,,464,755,35,0
509,Питомцы,,415,773,90,0
535,Короны,,464,755,50,0
536,Тренировка,,464,755,0,0
541,Кул-тирасское кузнечное дело - заголовок,Зандаларское кузнечное дело - заголовок,0,164,930,0
542,Кул-тирасские чертежи,Зандаларские чертежи,541,2437,930,1
545,Чертежи Legion - заголовок,,0,164,940,0
547,Доспехи,,542,164,10,0
548,Оружие,,542,164,20,0
549,Другое,,542,164,30,0
550,Инструменты ремесленников,,542,164,999,0
551,Дренорские чертежи - заголовок,,0,164,950,0
552,Чертежи пандаренов - заголовок,,0,164,960,0
553,Чертежи пандаренов,,552,2473,960,1
554,Шлемы,,553,164,30,0
555,Наплечники,,553,164,40,0
556,Материалы,,553,164,10,0
557,Модификации снаряжения,,553,164,20,0
559,Нагрудные доспехи,,553,164,50,0
560,Рукавицы,,553,164,60,0
561,Наручи,,553,164,70,0
562,Пояса,,553,164,80,0
563,Поножи,,553,164,90,0
564,Обувь,,553,164,100,0
565,Щиты,,553,164,110,0
566,Оружие,,553,164,120,0
567,Отмычки,,553,164,130,0
568,Чертежи времен Катаклизма - заголовок,,0,164,970,0
569,Чертежи времен Катаклизма,,568,2474,970,1
570,Доспехи,,569,164,30,0
571,Оружие,,569,164,50,0
572,Материалы,,569,164,10,0
573,Щиты,,569,164,40,0
574,Модификации снаряжения,,569,164,20,0
575,Отмычки,,569,164,60,0
576,Чертежи Нордскола - заголовок,,0,164,980,0
577,Чертежи Нордскола,,576,2475,980,1
578,Модификации снаряжения,,577,164,10,0
579,Доспехи,,577,164,20,0
580,Щиты,,577,164,30,0
581,Оружие,,577,164,40,0
582,Отмычки,,577,164,50,0
583,Чертежи Запределья - заголовок,,0,164,990,0
584,Чертежи Запределья,,583,2476,990,1
585,Модификации снаряжения,,584,164,10,0
586,Доспехи,,584,164,20,0
588,Оружие,,584,164,30,0
589,Классические чертежи - заголовок,,0,164,999,0
590,Чертежи кузнечного дела,,589,2477,999,1
591,Кул-тирасская алхимия - заголовок,Зандаларская алхимия - заголовок,0,171,930,0
592,Кул-тирасская алхимия,Зандаларская алхимия,591,2478,930,1
593,Алхимия Расколотых островов - заголовок,,0,171,940,0
594,Дренорская алхимия - заголовок,,0,171,950,0
595,Пандарийская алхимия - заголовок,,0,171,960,0
596,Алхимия Пандарии,,595,2481,960,1
597,Алхимия времен Катаклизма - заголовок,,0,171,970,0
598,Алхимия времен Катаклизма,,597,2482,970,1
599,Алхимия Нордскола - заголовок,,0,171,980,0
600,Алхимия Нордскола,,599,2483,980,1
601,Алхимия Запределья - заголовок,,0,171,990,0
602,Алхимия Запределья,,601,2484,990,1
603,Классическая алхимия - заголовок,,0,171,999,0
604,Алхимия,,603,2485,999,1
605,Боевые зелья,,592,171,10,0
606,Вспомогательные зелья,,592,171,20,0
607,Настои,,592,171,30,0
608,Трансмутация,,592,171,40,0
609,Аксессуары,,592,171,50,0
610,Инструменты ремесленников,,592,171,999,0
611,Зелья,,596,171,10,0
612,Эликсиры,,596,171,20,0
613,Настои,,596,171,30,0
614,Трансмутация,,596,171,40,0
615,Аксессуары,,596,171,50,0
616,Масла,,596,171,60,0
617,Котлы,,598,171,5,0
618,Зелья,,598,171,10,0
619,Эликсиры,,598,171,20,0
620,Настои,,598,171,30,0
621,Трансмутация,,598,171,40,0
622,Аксессуары,,598,171,50,0
623,Масла,,598,171,60,0
624,Средства передвижения,,598,171,70,0
625,Исследование,,600,171,5,0
626,Зелья,,600,171,10,0
627,Эликсиры,,600,171,20,0
628,Настои,,600,171,30,0
629,Трансмутация,,600,171,40,0
630,Аксессуары,,600,171,50,0
631,Масла,,600,171,60,0
632,Котлы,,602,171,5,0
633,Зелья,,602,171,10,0
634,Эликсиры,,602,171,20,0
635,Настои,,602,171,30,0
636,Трансмутация,,602,171,40,0
637,Аксессуары,,602,171,50,0
638,Зелья,,604,171,10,0
639,Эликсиры,,604,171,20,0
640,Настои,,604,171,30,0
641,Трансмутация,,604,171,40,0
642,Аксессуары,,604,171,50,0
643,Масла,,604,171,60,0
644,Материалы,,604,171,5,0
645,Особые,,604,171,70,0
646,Кул-тирасское наложение чар - заголовок,Зандаларское наложение чар - заголовок,0,333,930,0
647,Кул-тирасское наложение чар,Зандаларское наложение чар,646,2486,930,1
648,Дренорское наложение чар - заголовок,,0,333,950,0
649,Наложение чар Legion - заголовок,,0,333,940,0
650,Чары для перчаток,,647,333,10,0
651,Чары для кольца,,647,333,20,0
652,Наложение чар на оружие,,647,333,30,0
654,Реагенты,,656,333,10,0
655,Наложение чар Пандарии - заголовок,,0,333,960,0
656,Наложение чар Пандарии,,655,2489,960,1
657,Наложение чар на доспехи,,656,333,20,0
658,Наложение чар на оружие,,656,333,30,0
659,Чары для щитов и предметов в левую руку,,656,333,40,0
660,Наложение чар времен Катаклизма - заголовок,,0,333,970,0
661,Наложение чар времен Катаклизма,,660,2491,970,1
662,Наложение чар Нордскола - заголовок,,0,333,980,0
663,Наложение чар Нордскола,,662,2492,980,1
664,Наложение чар Запределья - заголовок,,0,333,990,0
665,Наложение чар Запределья,,664,2493,990,1
666,Классическое наложение чар - заголовок,,0,333,999,0
667,Наложение чар,,666,2494,999,1
668,Наложение чар на доспехи,,661,333,10,0
669,Наложение чар на оружие,,661,333,20,0
670,Чары для щитов и предметов в левую руку,,661,333,30,0
671,Питомцы,,661,333,40,0
672,Реагенты,,663,333,10,0
673,Чары для обуви,,663,333,20,0
674,Чары для перчаток,,663,333,30,0
675,Чары для нагрудных доспехов,,663,333,40,0
676,Чары для плаща,,663,333,50,0
677,Чары для наручей,,663,333,60,0
678,Наложение чар на оружие,,663,333,70,0
679,Чары для щитов,,663,333,80,0
680,Реагенты,,665,333,10,0
681,Чары для обуви,,665,333,20,0
682,Чары для наручей,,665,333,30,0
683,Чары для нагрудных доспехов,,665,333,40,0
684,Чары для плаща,,665,333,50,0
685,Чары для перчаток,,665,333,60,0
686,Наложение чар на оружие,,665,333,70,0
687,Чары для щитов,,665,333,80,0
688,Масла,,665,333,90,0
689,Другое,,665,333,100,0
690,Чары для обуви,,667,333,10,0
691,Чары для наручей,,667,333,20,0
692,Чары для нагрудных доспехов,,667,333,30,0
693,Чары для плаща,,667,333,40,0
694,Чары для перчаток,,667,333,50,0
695,Наложение чар на оружие,,667,333,60,0
696,Чары для щитов,,667,333,70,0
697,Жезлы,,667,333,1,0
698,Жезлы,,667,333,80,0
699,Масла,,667,333,90,0
700,Аксессуар,,667,333,100,0
701,Реагенты,,667,333,5,0
702,Иллюзии,,656,333,1,0
703,Иллюзии,,661,333,1,0
704,Иллюзии,,663,333,1,0
705,Иллюзии,,665,333,1,0
706,Иллюзии,,667,333,2,0
707,Реагенты,,661,333,1,0
708,Кул-тирасское инженерное дело - заголовок,Зандаларское инженерное дело - заголовок,0,202,930,0
709,Кул-тирасское инженерное дело,Зандаларское инженерное дело,708,2499,930,1
710,Инженерное дело Legion - заголовок,,0,202,940,0
711,Дренорское инженерное дело - заголовок,,0,202,950,0
712,Инженерное дело Пандарии - заголовок,,0,202,960,0
713,Инженерное дело Пандарии,,712,2502,960,1
714,Инженерное дело времен Катаклизма - заголовок,,0,202,970,0
715,Инженерное дело времен Катаклизма,,714,2503,970,1
716,Инженерное дело Нордскола - заголовок,,0,202,980,0
717,Инженерное дело Нордскола,,716,2504,980,1
718,Инженерное дело Запределья - заголовок,,0,202,990,0
719,Инженерное дело Запределья,,718,2505,990,1
720,Классическое инженерное дело - заголовок,,0,202,999,0
721,Бомбы,,709,202,10,0
722,Устройства,,709,202,20,0
723,Оружие,,709,202,30,0
724,Транспорт и питомцы,,709,202,50,0
725,Фейерверки,,347,202,1100,0
726,Взрывчатка,,713,202,10,0
727,Фейерверки,,713,202,20,0
728,Устройства,,713,202,30,0
729,Реагенты,,713,202,40,0
730,Очки,,713,202,50,0
731,Огнестрельное оружие,,713,202,60,0
732,Прицелы,,713,202,70,0
733,Средства передвижения,,713,202,80,0
734,Зубчатые колеса,,713,202,90,0
735,Улучшения,,715,202,10,0
736,Реагенты,,715,202,20,0
737,Взрывчатка,,715,202,30,0
738,Очки,,715,202,40,0
739,Устройства,,715,202,50,0
740,Оружие,,715,202,60,0
741,Прицелы,,715,202,70,0
742,Улучшения,,717,202,10,0
743,Реагенты,,717,202,20,0
744,Взрывчатка,,717,202,30,0
745,Очки,,717,202,40,0
746,Устройства,,717,202,50,0
747,Оружие,,717,202,60,0
748,Прицелы,,717,202,70,0
749,Средства передвижения,,717,202,70,0
750,Реагенты,,719,202,10,0
751,Взрывчатка,,719,202,20,0
752,Очки,,719,202,30,0
753,Устройства,,719,202,40,0
754,Оружие,,719,202,50,0
755,Прицелы,,719,202,60,0
756,Средства передвижения,,719,202,70,0
757,Фейерверки,,719,202,80,0
758,Кул-тирасское начертание - заголовок,Зандаларское начертание - заголовок,0,773,930,0
759,Кул-тирасское начертание,Зандаларское начертание,758,2507,930,1
760,Начертание Legion - заголовок,,0,773,940,0
761,Дренорское начертание - заголовок,,0,773,950,0
762,Начертание Пандарии - заголовок,,0,773,960,0
763,Начертание Пандарии,,762,2510,960,1
764,Начертание времен Катаклизма - заголовок,,0,773,970,0
765,Начертание времен Катаклизма,,764,2511,970,1
766,Начертание Нордскола - заголовок,,0,773,980,0
767,Начертание Нордскола,,766,2512,980,1
768,Начертание Запределья - заголовок,,0,773,990,0
769,Начертание Запределья,,768,2513,990,1
770,Классическое начертание - заголовок,,0,773,999,0
771,Книги и свитки,,759,773,10,0
772,Контракты,,759,773,20,0
773,Аксессуары,,759,773,30,0
774,Левая рука,,759,773,40,0
775,Массовое измельчение,,759,773,50,0
776,Вантийские руны,,759,773,60,0
777,Символы,,763,773,20,0
778,Посохи и предметы для левой руки,,763,773,30,0
779,Чернила,,763,773,10,0
780,Карты,,763,773,40,0
781,Свитки и исследования,,763,773,50,0
782,Задания,,763,773,70,0
783,Игрушки и питомцы,,763,773,80,0
784,Аксессуары,,763,773,35,0
785,Чернила,,765,773,10,0
786,Символы,,765,773,20,0
787,Свитки и исследования,,765,773,30,0
788,Карты,,765,773,40,0
789,Начертание для наплечников,,765,773,50,0
790,Оружие и предметы для левой руки,,765,773,60,0
791,Задания,,765,773,70,0
792,Игрушки,,765,773,80,0
793,Чернила,,767,773,10,0
794,Символы,,767,773,20,0
795,Свитки и исследования,,767,773,30,0
796,Карты,,767,773,40,0
797,Левая рука,,767,773,50,0
798,Начертание для наплечников,,767,773,60,0
799,Чернила,,769,773,10,0
800,Символы,,769,773,20,0
801,Карты,,769,773,30,0
802,Свитки и исследования,,769,773,40,0
803,Левая рука,,769,773,50,0
804,Кул-тирасские эскизы - заголовок,Зандаларские эскизы - заголовок,0,755,930,0
805,Кул-тирасские эскизы,Зандаларские эскизы,804,2517,930,1
806,Эскизы Legion - заголовок,,0,755,940,0
807,Дренорские эскизы - заголовок,,0,755,950,0
808,Пандарийские эскизы - заголовок,,0,755,960,0
809,Пандарийские эскизы,,808,2520,960,1
810,Эскизы времен Катаклизма - заголовок,,0,755,970,0
811,Эскизы времен Катаклизма,,810,2521,970,1
812,Эскизы Нордскола - заголовок,,0,755,980,0
813,Эскизы Нордскола,,812,2522,980,1
814,Эскизы Запределья - заголовок,,0,755,990,0
815,Эскизы Запределья,,814,2523,990,1
816,Классические эскизы - заголовок,,0,755,999,0
817,Самоцветы,,805,755,10,0
818,Массовое просеивание,,805,755,20,0
819,Кольца,,805,755,30,0
820,Оружие,,805,755,40,0
821,Синие самоцветы,,809,755,10,0
822,Зеленые самоцветы,,809,755,20,0
823,Оранжевые самоцветы,,809,755,30,0
824,Фиолетовые самоцветы,,809,755,40,0
825,Красные самоцветы,,809,755,50,0
826,Фиолетовые самоцветы,,809,755,60,0
827,Особые самоцветы,,809,755,70,0
828,Ожерелья,,809,755,80,0
829,Кольца,,809,755,90,0
830,Средства передвижения,,809,755,100,0
831,Исследования,,809,755,5,0
832,Игрушки и питомцы,,809,755,110,0
833,Желтые самоцветы,,809,755,65,0
834,Синие самоцветы,,811,755,10,0
835,Зеленые самоцветы,,811,755,20,0
836,Оранжевые самоцветы,,811,755,30,0
837,Фиолетовые самоцветы,,811,755,40,0
838,Красные самоцветы,,811,755,50,0
839,Желтые самоцветы,,811,755,60,0
840,Особые самоцветы,,811,755,70,0
841,Ожерелья,,811,755,80,0
842,Кольца,,811,755,90,0
843,Короны,,811,755,100,0
844,Кистевое оружие,,811,755,110,0
845,Игрушки и призмы,,811,755,120,0
846,Синие самоцветы,,813,755,10,0
847,Зеленые самоцветы,,813,755,20,0
848,Оранжевые самоцветы,,813,755,30,0
849,Фиолетовые самоцветы,,813,755,40,0
850,Красные самоцветы,,813,755,50,0
851,Желтые самоцветы,,813,755,60,0
852,Особые самоцветы,,813,755,70,0
853,Ожерелья,,813,755,80,0
854,Кольца,,813,755,90,0
855,Радужные самоцветы,,813,755,75,0
856,Питомцы и проекты,,813,755,100,0
857,Синие самоцветы,,815,755,10,0
858,Зеленые самоцветы,,815,755,20,0
859,Оранжевые самоцветы,,815,755,30,0
860,Фиолетовые самоцветы,,815,755,40,0
861,Красные самоцветы,,815,755,50,0
862,Желтые самоцветы,,815,755,60,0
863,Особые самоцветы,,815,755,70,0
864,Ожерелья,,815,755,80,0
865,Кольца,,815,755,90,0
866,Аксессуары,,815,755,100,0
867,Призмы и статуэтки,,815,755,110,0
868,Реагенты,,815,755,5,0
869,Короны,,815,755,95,0
870,Кул-тирасские выкройки - заголовок,Зандаларские выкройки - заголовок,0,165,930,0
871,Кул-тирасские выкройки,Зандаларские выкройки,870,2525,930,1
872,Выкройки Legion - заголовок,,0,165,940,0
873,Дренорские выкройки - заголовок,,0,165,950,0
874,Классические выкройки - заголовок,,0,165,999,0
875,Пандарийские выкройки - заголовок,,0,165,960,0
876,Пандарийские выкройки,,875,2528,960,1
877,Выкройки времен Катаклизма - заголовок,,0,165,970,0
878,Выкройки времен Катаклизма,,877,2529,970,1
879,Выкройки Нордскола - заголовок,,0,165,980,0
880,Выкройки Нордскола,,879,2530,980,1
881,Выкройки Запределья - заголовок,,0,165,990,0
882,Выкройки Запределья,,881,2531,990,1
883,Кожаные доспехи,,871,165,10,0
884,Кольчужные доспехи,,871,165,20,0
885,Оружие,,871,165,30,0
886,Другое,,871,165,40,0
887,Материалы,,876,165,10,0
888,Чеканка,,876,165,20,0
889,Накладки,,876,165,30,0
890,Сумки,,876,165,40,0
891,Шлемы,,876,165,50,0
892,Наплечники,,876,165,60,0
893,Нагрудные доспехи,,876,165,70,0
894,Наручи,,876,165,80,0
895,Перчатки,,876,165,90,0
896,Пояса,,876,165,100,0
897,Штаны,,876,165,110,0
898,Обувь,,876,165,120,0
899,Плащи,,876,165,130,0
900,Барабаны,,876,165,140,0
901,Исследования,,876,165,150,0
902,Материалы,,878,165,10,0
903,Накладки,,878,165,20,0
904,Сумки,,878,165,30,0
905,Шлемы,,878,165,40,0
906,Наплечники,,878,165,50,0
907,Нагрудные доспехи,,878,165,60,0
908,Наручи,,878,165,70,0
909,Перчатки,,878,165,80,0
910,Пояса,,878,165,90,0
911,Штаны,,878,165,100,0
912,Обувь,,878,165,110,0
913,Плащи,,878,165,120,0
914,Материалы,,880,165,10,0
915,Накладки,,880,165,20,0
916,Сумки,,880,165,30,0
917,Шлемы,,880,165,40,0
918,Наплечники,,880,165,50,0
919,Нагрудные доспехи,,880,165,60,0
920,Наручи,,880,165,70,0
921,Перчатки,,880,165,80,0
922,Пояса,,880,165,90,0
923,Штаны,,880,165,100,0
924,Обувь,,880,165,110,0
925,Плащи,,880,165,120,0
926,Барабаны,,880,165,130,0
927,Материалы,,882,165,10,0
928,Накладки,,882,165,20,0
929,Сумки,,882,165,30,0
930,Шлемы,,882,165,40,0
931,Наплечники,,882,165,50,0
932,Нагрудные доспехи,,882,165,60,0
933,Наручи,,882,165,70,0
934,Перчатки,,882,165,80,0
935,Пояса,,882,165,90,0
936,Штаны,,882,165,100,0
937,Обувь,,882,165,110,0
938,Плащи,,882,165,120,0
939,Особые,,882,165,130,0
940,Барабаны,,882,165,140,0
941,Кул-тирасские выкройки - заголовок,Зандаларские выкройки - заголовок,0,197,930,0
942,Кул-тирасские выкройки,Зандаларские выкройки,941,2533,930,1
943,Сумки,,942,197,10,0
944,Доспехи,,942,197,20,0
945,Боевые стяги,,942,197,30,0
946,Прочее,,942,197,40,0
947,Выкройки Legion - заголовок,,0,197,940,0
948,Дренорские выкройки - заголовок,,0,197,950,0
949,Пандарийские выкройки - заголовок,,0,197,960,0
950,Пандарийские выкройки,,949,2536,960,1
951,Выкройки времен Катаклизма - заголовок,,0,197,970,0
952,Выкройки времен Катаклизма,,951,2537,970,1
953,Выкройки Нордскола - заголовок,,0,197,980,0
954,Выкройки Нордскола,,953,2538,980,1
955,Выкройки Запределья - заголовок,,0,197,990,0
956,Выкройки Запределья,,955,2539,990,1
957,Классические выкройки - заголовок,,0,197,999,0
958,Материалы,,950,197,10,0
959,Вышивка,,950,197,20,0
960,Чародейские нити,,950,197,30,0
961,Сумки,,950,197,40,0
962,Шляпы и капюшоны,,950,197,50,0
963,Наплечники,,950,197,60,0
964,Одеяния и мундиры,,950,197,70,0
965,Наручи,,950,197,80,0
