DisplayName_lang,AlternateVerb_lang,Description_lang,HordeDisplayName_lang,NeutralDisplayName,ID,CategoryID,SpellIconFileID,CanLink,ParentSkillLineID,ParentTierIndex,Flags,SpellBookSpellID,ExpansionNameSharedStringID,HordeExpansionNameSharedStringID
Язык: талассийский,,,,,137,10,136243,0,0,0,128,0,0,0
Язык: драконий,,,,,138,10,136243,0,0,0,128,0,0,0
Язык: наречие демонов,,Безумный язык демонов.,,,139,10,236293,0,0,0,128,0,0,0
Язык: наречие титанов,,,,,140,10,136243,0,0,0,128,0,0,0
Язык: древний,,,,,141,10,136243,0,0,0,128,0,0,0
Выживание,,,,,142,9,136243,0,0,0,0,0,0,0
Езда на лошадях,,,,,148,9,136243,0,0,0,1170,0,0,0
Езда на волках,,,,,149,9,136243,0,0,0,1170,0,0,0
Езда на тиграх,,,,,150,9,136243,0,0,0,1170,0,0,0
Езда на баранах,,,,,152,9,136243,0,0,0,1170,0,0,0
Плавание,,,,,155,9,136243,0,0,0,0,0,0,0
Двуручное дробящее оружие,,"Чем лучше развит этот навык, тем больше вероятность нанесения урона.",,,160,6,136243,0,0,0,128,0,0,0
Рукопашный бой,,"Чем лучше развит этот навык, тем больше вероятность нанесения урона.",,,162,6,136243,0,0,0,128,0,0,0
Кузнечное дело,Выковать,"Чем лучше развит этот навык, тем более сложные кузнечные чертежи вы можете использовать. Чертежи можно найти у учителей, а также получить в качестве добычи или награды.",,,164,11,4620670,1,0,0,4224,2018,0,0
Кожевничество,Украсить,"Чем лучше развит этот навык, тем более сложные выкройки для кожи вы можете использовать. Выкройки можно найти у учителей, а также получить в качестве добычи или награды.",,,165,11,4620678,1,0,0,4224,2108,0,0
Алхимия,Наполнить,"Чем лучше развит этот навык, тем более сложные рецепты вы можете использовать. Рецепты можно найти у учителей, а также получить в качестве добычи или награды.",,,171,11,4620669,1,0,0,4224,2259,0,0
Двуручные топоры,,"Чем лучше развит этот навык, тем больше вероятность нанесения урона.",,,172,6,136243,0,0,0,128,0,0,0
Кинжалы,,"Чем лучше развит этот навык, тем больше вероятность нанесения урона.",,,173,6,136243,0,0,0,128,0,0,0
Травничество,,"Чем лучше развит этот навык, тем больше различных видов растений вы можете собирать. Если вам не удается собрать какое-либо растение, потренируйтесь на простых травах, растущих в областях более низкого уровня.",,,182,11,4620675,0,0,0,4224,2366,0,0
GENERIC (DND),,Общие навыки.,,,183,12,136243,0,0,0,1170,0,0,0
Кулинария,,"Чем лучше развит этот навык, тем более сложные кулинарные рецепты вы можете использовать. Рецепты можно найти у учителей, а также получить в качестве добычи или награды.",,,185,9,4620671,1,0,0,128,2550,0,0
Горное дело,,"Чем лучше развит этот навык, тем более сложные залежи вы можете разрабатывать. Если вам не удается добыть какой-либо минерал, потренируйтесь на простых месторождениях, доступных в областях более низкого уровня.",,,186,11,4620679,0,0,0,4224,2575,0,0
Питомец: бес,,,,,188,7,136243,0,0,0,0,0,0,0
Прислужник: охотник Скверны,,,,,189,7,136243,0,0,0,0,0,0,0
Портняжное дело,Вышить,"Чем лучше развит этот навык, тем более сложные выкройки для ткани вы можете использовать. Выкройки можно найти у учителей, а также получить в качестве добычи или награды.",,,197,11,4620681,1,0,0,4224,3908,0,0
Инженерное дело,Смастерить,"Чем лучше развит этот навык, тем более сложные инженерные чертежи вы можете использовать. Чертежи можно найти у учителей, а также получить в качестве добычи или награды.",,,202,11,4620673,1,0,0,4224,4036,0,0
Питомец: паук,,,,,203,7,136243,0,0,0,0,0,0,0
Прислужник: демон Бездны,,,,,204,7,136221,0,0,0,0,0,0,0
Прислужник: суккуб,,,,,205,7,136243,0,0,0,0,0,0,0
Прислужник: огненный голем,,,,,206,7,136243,0,0,0,0,0,0,0
Прислужник: страж ужаса,,Страж ужаса,,,207,7,136243,0,0,0,0,0,0,0
Питомец: волк,,,,,208,7,136243,0,0,0,0,0,0,0
Питомец: кошка,,,,,209,7,136243,0,0,0,0,0,0,0
Питомец: медведь,,,,,210,7,136243,0,0,0,0,0,0,0
Питомец: кабан,,,,,211,7,136243,0,0,0,0,0,0,0
Питомец - кроколиск,,,,,212,7,136243,0,0,0,0,0,0,0
Питомец: падальщик,,,,,213,7,136243,0,0,0,0,0,0,0
Питомец: краб,,,,,214,7,136243,0,0,0,0,0,0,0
Питомец: примат,,,,,215,7,136243,0,0,0,0,0,0,0
Питомец: ящер,,,,,217,7,136243,0,0,0,0,0,0,0
Питомец: долгоног,,,,,218,7,136243,0,0,0,0,0,0,0
Расовая способность нежити,,Расовая способность нежити,,,220,9,136243,0,0,0,33938,0,0,0
Арбалеты,,"Чем лучше развит этот навык, тем больше вероятность нанесения урона.",,,226,6,136243,0,0,0,128,0,0,0
Жезлы,,"Чем лучше развит этот навык, тем больше вероятность нанесения урона.",,,228,6,136243,0,0,0,146,0,0,0
Древковое оружие,,"Чем лучше развит этот навык, тем больше вероятность нанесения урона.",,,229,6,136243,0,0,0,128,0,0,0
Питомец: скорпид,,,,,236,7,136243,0,0,0,0,0,0,0
Питомец: черепаха,,,,,251,7,136243,0,0,0,0,0,0,0
Питомец: любой,,,,,270,7,136243,0,0,0,0,0,0,0
Латы,,Возможность носить латы.,,,293,8,136243,0,0,0,128,0,0,0
Язык: гномский,,,,,313,10,136243,0,0,0,128,0,0,0
Язык: наречие троллей,,,,,315,10,136243,0,0,0,128,0,0,0
Наложение чар,Зачаровать,"Чем лучше развит этот навык, тем более сложные формулы вы можете использовать. Формулы можно найти у учителей, а также получить в качестве добычи или награды.",,,333,11,4620672,1,0,0,4224,7411,0,0
Рыбная ловля,,"Чем лучше развит этот навык, тем больше вероятность поимки рыбы в любом из водоемов. Если вам не везет на рыбалке, перейдите в область более низкого уровня или купите приманку.",,,356,9,4620674,0,0,0,16512,271616,0,0
Снятие шкур,,"Чем лучше развит ваш навык снятия шкур, тем выше максимальный уровень монстров, с трупов которых вы можете снимать шкуры.",,,393,11,4620680,0,0,0,4224,8613,0,0
Кольчужные доспехи,,Возможность носить кольчугу.,,,413,8,136243,0,0,0,128,0,0,0
Кожаные доспехи,,Возможность носить кожаные доспехи.,,,414,8,136243,0,0,0,128,0,0,0
Тканевые доспехи,,Возможность носить тканевые доспехи.,,,415,8,136243,0,0,0,128,0,0,0
Щит,,Возможность носить щит.,,,433,8,136243,0,0,0,128,0,0,0
Кистевое оружие,,"Возможность применять кастеты, когти и другое кистевое оружие. Шанс нанести урон зависит от навыка ""Рукопашный бой"".",,,473,6,136243,0,0,0,130,0,0,0
Езда на ящерах,,,,,533,9,136243,0,0,0,1170,0,0,0
Вождение механострауса,,,,,553,9,136243,0,0,0,1170,0,0,0
Верховая езда нежити,,,,,554,9,136243,0,0,0,1170,0,0,0
Питомец: летучая мышь,,,,,653,7,136243,0,0,0,0,0,0,0
Питомец: гиена,,,,,654,7,136243,0,0,0,0,0,0,0
Питомец - хищная птица,,,,,655,7,136243,0,0,0,0,0,0,0
Питомец: крылатый змей,,,,,656,7,136243,0,0,0,0,0,0,0
Язык: наречие Отрекшихся,,,,,673,10,136243,0,0,0,128,0,0,0
Езда на кодо,,,,,713,9,135997,0,0,0,1170,0,0,0
Расовая способность троллей,,Расовая способность троллей,,,733,9,0,0,0,0,33938,0,0,0
Расовая способность гномов,,Расовая способность гномов,,,753,9,0,0,0,0,33938,0,0,0
Расовая способность людей,,Расовая способность людей,,,754,9,0,0,0,0,33938,0,0,0
Ювелирное дело,Изменить,"Чем лучше развит этот навык, тем более сложные эскизы вы можете использовать. Эскизы можно найти у учителей, а также получить в качестве добычи или награды.",,,755,11,4620677,1,0,0,4224,25229,0,0
Расовая способность эльфов крови,,Расовая способность эльфов крови,,,756,9,0,0,0,0,32914,0,0,0
Питомец - управление,,,,,758,12,0,0,0,0,0,0,0,0
Язык: дренейский,,,,,759,10,0,0,0,0,128,0,0,0
Расовая способность дренеев,,Расовая способность дренеев,,,760,9,0,0,0,0,32914,0,0,0
Прислужник: страж Скверны,,,,,761,7,0,0,0,0,0,0,0,0
Верховая езда,,"Чем лучше развит этот навык, тем выше скорость верховой езды и больше выбор ездовых животных.",,,762,9,132164,0,0,0,16,0,0,0
Питомец: дракондор,,,,,763,7,132172,0,0,0,0,0,0,0
Питомец: скат Пустоты,,,,,764,7,132182,0,0,0,0,0,0,0
Питомец: Спороскат,,,,,765,7,134523,0,0,0,0,0,0,0
Питомец: астральная игуана,,,,,766,7,135731,0,0,0,0,0,0,0
Питомец: опустошитель,,,,,767,7,132195,0,0,0,0,0,0,0
Питомец: змей,,,,,768,7,135461,0,0,0,0,0,0,0
Внутренний,,Hi,,,769,7,135724,0,0,0,1040,0,0,0
Начертание,Начертать,Совершенствование навыка позволяет изучать более сложные способы начертания. Учителей начертания можно найти по всему миру.,,,773,11,4620676,1,0,0,4224,45357,0,0
Питомец - мотылек,,,,,775,7,0,0,0,0,0,0,0,0
Средства передвижения,,Ваши средства передвижения,,,777,7,132167,0,0,0,2,0,0,0
Спутники,,Ваши спутники,,,778,7,0,0,0,0,2,0,0,0
Питомец - редкая химера,,,,,780,7,0,0,0,0,0,0,0,0
Питомец - редкий дьявозавр,,,,,781,7,0,0,0,0,0,0,0,0
Питомец - вурдалак,,,,,782,7,136119,0,0,0,0,0,0,0
Питомец - редкий акир,,,,,783,7,0,0,0,0,0,0,0,0
Питомец - редкий червь,,,,,784,7,0,0,0,0,0,0,0,0
Питомец - оса,,Питомец - оса,,,785,7,0,0,0,0,0,0,0,0
Питомец - редкий копытень,,,,,786,7,1044794,0,0,0,0,0,0,0
Питомец: экзотическая гончая недр,,,,,787,7,0,0,0,0,0,0,0,0
Питомец: экзотический зверек,,,,,788,7,0,0,0,0,0,0,0,0
Расовая способность воргенов,,Расовая способность воргенов,,,789,9,136243,0,0,0,42130,0,0,0
Расовая способность гоблинов,,Расовая способность гоблинов,,,790,9,0,0,0,0,42130,0,0,0
Язык: гилнеасский,,,,,791,10,136243,0,0,0,128,0,0,0
Язык: гоблинский,,,,,792,10,136243,0,0,0,128,0,0,0
Археология,,"Чем лучше развит этот навык, тем более ценные артефакты вы сможете создавать и тем больше фрагментов артефактов вы сможете находить. Фрагменты можно найти среди руин и на местах раскопок.",,,794,9,441139,0,0,0,128,0,0,0
Охотник,,Навыки охотника.,,,795,7,626000,0,0,0,1048,0,0,0
Рыцарь смерти,,Навыки рыцаря смерти.,,,796,7,625998,0,0,0,1048,0,0,0
Друид,,Навыки друида.,,,798,7,625999,0,0,0,1048,0,0,0
Паладин,,Навыки паладина.,,,800,7,626003,0,0,0,1048,0,0,0
Жрец,,Навыки жреца.,,,804,7,626004,0,0,0,1048,0,0,0
Прислужник: элементаль воды,,,,,805,7,0,0,0,0,0,0,0,0
Питомец - лиса,,,,,808,7,0,0,0,0,0,0,0,0
Все - символы,,Здесь находятся глифы.,,,810,12,254290,0,0,0,130,0,0,0
Питомец - собака,,,,,811,7,0,0,0,0,0,0,0,0
Питомец - обезьяна,,,,,815,5,0,0,0,0,0,0,0,0
Питомец - экзотический сланцевый зверь,,,,,817,7,877478,0,0,0,0,0,0,0
Жук,,,,,818,7,0,0,0,0,0,0,0,0
Все - гильдейские бонусы,,,,,821,5,0,0,0,0,2,0,0,0
Питомец - гидра,,,,,824,7,463493,0,0,0,0,0,0,0
Монах,,Навыки монаха.,,,829,7,626002,0,0,0,1048,0,0,0
Воин,,Навыки воина.,,,840,7,626008,0,0,0,1048,0,0,0
Чернокнижник,,Навыки чернокнижника.,,,849,7,626007,0,0,0,1052,0,0,0
Расовая способность пандаренов,,Расовая способность пандаренов,,,899,5,0,0,0,0,32914,0,0,0
Маг,,Навыки мага.,,,904,7,626001,0,0,0,1048,0,0,0
Язык: пандаренский нейтральный,,,,,905,10,136243,0,0,0,0,0,0,0
Разбойник,,Навыки разбойника.,,,921,7,626005,0,0,0,1048,0,0,0
Шаман,,Навыки шамана.,,,924,7,626006,0,0,0,1048,0,0,0
Бес Скверны,,,,,927,7,460856,0,0,0,0,0,0,0
Повелитель Бездны,,,,,928,5,538447,0,0,0,0,0,0,0
Шиварра,,,,,929,5,574999,0,0,0,0,0,0,0
Наблюдатель,,,,,930,5,538445,0,0,0,0,0,0,0
Страж гнева,,,,,931,5,462730,0,0,0,0,0,0,0
Все - специализации,,"Здесь находятся различные способности, связанные со специализациями.",,,934,12,0,0,0,0,0,0,0,0
Гравирование,Гравировать,,,,960,7,237523,0,0,0,128,0,0,0
Питомец - первозданный элементаль огня,,,,,962,7,0,0,0,0,0,0,0,0
Питомец - первозданный элементаль земли,,,,,963,7,0,0,0,0,0,0,0,0
Путь Гриля,,,,,975,9,4620671,1,2544,0,32,0,0,0
Путь Вок,,,,,976,9,4620671,1,2544,0,32,0,0,0
Путь Котелка,,,,,977,9,4620671,1,2544,0,32,0,0,0
Путь Пароварки,,,,,978,9,4620671,1,2544,0,32,0,0,0
Путь Печи,,,,,979,9,4620671,1,2544,0,32,0,0,0
Путь варения напитков,,,,,980,9,4620671,1,2544,0,32,0,0,0
Кулинария для новичков,,,,,981,12,0,1,185,0,0,0,0,0
Кулинария для подмастерьев,,,,,982,27,0,1,185,0,0,0,0,0
Питомец - грызун,,Питомец: грызун,,,983,7,134172,0,0,0,0,0,0,0
Питомец - журавль,,,,,984,7,606543,0,0,0,0,0,0,0
Питомец - водный долгоног,,,,,985,7,132844,0,0,0,0,0,0,0
Pet - Exotic Stone Hound,,,,,986,7,625905,0,0,0,0,0,0,0
Питомец - груборог,,,,,987,7,132248,0,0,0,0,0,0,0
Питомец - василиск,,,,,988,7,0,0,0,0,0,0,0,0
ИГРОКОВ НЕТ,,,,,999,12,0,0,0,0,0,0,0,0
Питомец - дикорог,,,,,1305,7,791593,0,0,0,0,0,0,0
Питомец - изначальный элементаль бури,,Питомец - изначальный элементаль бури,,,1748,7,0,0,0,0,0,0,0,0
Pet - Water Elemental Minor Talent Version,,Малый элементаль воды,,,1777,7,0,0,0,0,0,0,0,0
Питомец - речное чудище,,,,,1819,7,294471,0,0,0,0,0,0,0
Unused,Зачаровать,Наложение чар (гарнизон),,,1830,12,132853,0,0,0,6,0,0,0
Охотник на демонов,,Навыки охотника на демонов.,,,1848,7,1260827,0,0,0,1048,0,0,0
Лесозаготовка,,"Чем лучше развит этот навык, тем больше различных видов древесины вы можете заготавливать по всему Дренору. Если вам не удается заготовить какой-либо вид древесины, повысьте навык лесозаготовки, улучшив лесопилку в своем гарнизоне.",,,1945,9,975739,0,0,0,128,0,0,0
Притомец - стражник жути,,Стражник жути,,,1981,7,136243,0,0,0,0,0,0,0
Питомец - абиссал,,Абиссал,,,1982,7,136243,0,0,0,0,0,0,0
Питомец - олень,,,,,1993,7,1044501,0,0,0,0,0,0,0
Торговая лавка,,Прогресс в собирании полного комплекта.,,,2000,12,975746,0,0,0,2,0,0,0
Боевые клинки,,Позволяет использовать боевые клинки.,,,2152,6,135561,0,0,0,128,0,0,0
Питомец: механический,,Механический питомец охотника,,,2189,7,136243,0,0,0,0,0,0,0
Питомец: поганище,,Питомец рыцаря смерти (нечестивость),,,2216,7,298667,0,0,0,0,0,0,0
Питомец - быки,,Быки,,,2279,7,132248,0,0,0,0,0,0,0
Питомец - чешуешкурый,,Чешуешкурые,,,2280,7,132248,0,0,0,0,0,0,0
Питомец: шерстоперый,,Питомец: шерстоперый,,,2361,7,929300,0,0,0,0,0,0,0
Расовая способность ночнорожденных,,Расовая способность ночнорожденных,,,2419,9,136243,0,0,0,33938,0,0,0
Расовая способность тауренов Крутогорья,,Расовая способность тауренов Крутогорья,,,2420,9,136243,0,0,0,33938,0,0,0
Расовая способность озаренных дренеев,,Расовая способность озаренных дренеев,,,2421,9,0,0,0,0,32914,0,0,0
Расовая способность эльфов Бездны,,Расовая способность эльфов Бездны,,,2423,9,136243,0,0,0,33938,0,0,0
Кул-тирасское кузнечное дело,,,Зандаларское кузнечное дело,Battle for Azeroth Blacksmithing,2437,11,4620670,0,164,11,0,0,960,963
Кузнечное дело Legion,,,,,2454,11,4620670,0,164,10,0,0,959,0
Язык: шалассийский,,,,,2464,10,136243,0,0,0,128,0,0,0
Язык: талассийский,,,,,2465,10,136243,0,0,0,128,0,0,0
Кузнечное дело Дренора,,,,,2472,11,4620670,0,164,9,0,0,958,0
Кузнечное дело Пандарии,,,,,2473,11,4620670,0,164,8,0,0,957,0
Кузнечное дело времен Катаклизма,,,,,2474,11,4620670,0,164,7,0,0,956,0
Кузнечное дело Нордскола,,,,,2475,11,4620670,0,164,6,0,0,955,0
Кузнечное дело Запределья,,,,,2476,11,4620670,0,164,5,0,0,954,0
Классическое кузнечное дело,,,,,2477,11,4620670,0,164,4,0,0,953,0
Кул-тирасская алхимия,,,Зандаларская алхимия,Battle for Azeroth Alchemy,2478,11,4620669,0,171,11,0,0,960,963
Алхимия Legion,,,,,2479,11,4620669,0,171,10,0,0,959,0
Алхимия Дренора,,,,,2480,11,4620669,0,171,9,0,0,958,0
Алхимия Пандарии,,,,,2481,11,4620669,0,171,8,0,0,957,0
Алхимия времен Катаклизма,,,,,2482,11,4620669,0,171,7,0,0,956,0
Алхимия Нордскола,,,,,2483,11,4620669,0,171,6,0,0,955,0
Алхимия Запределья,,,,,2484,11,4620669,0,171,5,0,0,954,0
Классическая алхимия,,,,,2485,11,4620669,0,171,4,0,0,953,0
Кул-тирасское наложение чар,,,Зандаларское наложение чар,Battle for Azeroth Enchanting,2486,11,4620672,0,333,11,0,0,960,963
Наложение чар Legion,,,,,2487,11,4620672,0,333,10,0,0,959,0
Наложение чар Дренора,,,,,2488,11,4620672,0,333,9,0,0,958,0
Наложение чар Пандарии,,,,,2489,11,4620672,0,333,8,0,0,957,0
Наложение чар времен Катаклизма,,,,,2491,11,4620672,0,333,7,0,0,956,0
Наложение чар Нордскола,,,,,2492,11,4620672,0,333,6,0,0,955,0
Наложение чар Запределья,,,,,2493,11,4620672,0,333,5,0,0,954,0
Классическое наложение чар,,,,,2494,11,4620672,0,333,4,0,0,953,0
Кул-тирасское инженерное дело,,,Зандаларское инженерное дело,Battle for Azeroth Engineering,2499,11,4620673,0,202,11,0,0,960,963
Инженерное дело Legion,,,,,2500,11,4620673,0,202,10,0,0,959,0
Инженерное дело Дренора,,,,,2501,11,4620673,0,202,9,0,0,958,0
Инженерное дело Пандарии,,,,,2502,11,4620673,0,202,8,0,0,957,0
Инженерное дело времен Катаклизма,,,,,2503,11,4620673,0,202,7,0,0,956,0
Инженерное дело Нордскола,,,,,2504,11,4620673,0,202,6,0,0,955,0
Инженерное дело Запределья,,,,,2505,11,4620673,0,202,5,0,0,954,0
Классическое инженерное дело,,,,,2506,11,4620673,0,202,4,0,0,953,0
Кул-тирасское начертание,,,Зандаларское начертание,Battle for Azeroth Inscription,2507,11,4620676,0,773,11,0,0,960,963
Начертание Legion,,,,,2508,11,4620676,0,773,10,0,0,959,0
Начертание Дренора,,,,,2509,11,4620676,0,773,9,0,0,958,0
Начертание Пандарии,,,,,2510,11,4620676,0,773,8,0,0,957,0
Начертание времен Катаклизма,,,,,2511,11,4620676,0,773,7,0,0,956,0
Начертание Нордскола,,,,,2512,11,4620676,0,773,6,0,0,955,0
Начертание Запределья,,,,,2513,11,4620676,0,773,5,0,0,954,0
Классическое начертание,,,,,2514,11,4620676,0,773,4,0,0,953,0
Кул-тирасское ювелирное дело,,,Зандаларское ювелирное дело,Battle for Azeroth Jewelcrafting,2517,11,4620677,0,755,11,0,0,960,963
Ювелирное дело Legion,,,,,2518,11,4620677,0,755,10,0,0,959,0
Ювелирное дело Дренора,,,,,2519,11,4620677,0,755,9,0,0,958,0
Ювелирное дело Пандарии,,,,,2520,11,4620677,0,755,8,0,0,957,0
Ювелирное дело времен Катаклизма,,,,,2521,11,4620677,0,755,7,0,0,956,0
Ювелирное дело Нордскола,,,,,2522,11,4620677,0,755,6,0,0,955,0
Ювелирное дело Запределья,,,,,2523,11,4620677,0,755,5,0,0,954,0
Классическое ювелирное дело,,,,,2524,11,4620677,0,755,4,0,0,953,0
Кул-тирасское кожевничество,,,Зандаларское кожевничество,Battle for Azeroth Leatherworking,2525,11,4620678,0,165,11,0,0,960,963
Кожевничество Legion,,,,,2526,11,4620678,0,165,10,0,0,959,0
Кожевничество Дренора,,,,,2527,11,4620678,0,165,9,0,0,958,0
Кожевничество Пандарии,,,,,2528,11,4620678,0,165,8,0,0,957,0
Кожевничество времен Катаклизма,,,,,2529,11,4620678,0,165,7,0,0,956,0
Кожевничество Нордскола,,,,,2530,11,4620678,0,165,6,0,0,955,0
Кожевничество Запределья,,,,,2531,11,4620678,0,165,5,0,0,954,0
Классическое кожевничество,,,,,2532,11,4620678,0,165,4,0,0,953,0
Кул-тирасское портняжное дело,,,Зандаларское портняжное дело,Battle for Azeroth Tailoring,2533,11,4620681,0,197,11,0,0,960,963
Портняжное дело Legion,,,,,2534,11,4620681,0,197,10,0,0,959,0
Портняжное дело Дренора,,,,,2535,11,4620681,0,197,9,0,0,958,0
Портняжное дело Пандарии,,,,,2536,11,4620681,0,197,8,0,0,957,0
Портняжное дело времен Катаклизма,,,,,2537,11,4620681,0,197,7,0,0,956,0
Портняжное дело Нордскола,,,,,2538,11,4620681,0,197,6,0,0,955,0
Портняжное дело Запределья,,,,,2539,11,4620681,0,197,5,0,0,954,0
Классическое портняжное дело,,,,,2540,11,4620681,0,197,4,0,0,953,0
Кул-тирасская кулинария,,,Зандаларская кулинария,Battle for Azeroth Cooking,2541,9,4620671,0,185,11,0,0,960,963
Кулинария Легиона,,,,,2542,9,4620671,0,185,10,0,0,959,0
Кулинария Дренора,,,,,2543,9,4620671,0,185,9,0,0,958,0
Кулинария Пандарии,,,,,2544,9,4620671,0,185,8,0,0,957,0
Кулинария времен Катаклизма,,,,,2545,9,4620671,0,185,7,0,0,956,0
Кулинария Нордскола,,,,,2546,9,4620671,0,185,6,0,0,955,0
Кулинария Запределья,,,,,2547,9,4620671,0,185,5,0,0,954,0
Классическая кулинария,,,,,2548,9,4620671,0,185,4,0,0,953,0
Кул-тирасское травничество,,,Зандаларское травничество,Battle for Azeroth Herbalism,2549,11,4620675,0,182,11,0,0,960,963
Травничество Legion,,,,,2550,11,4620675,0,182,10,0,0,959,0
Травничество Дренора,,,,,2551,11,4620675,0,182,9,0,0,958,0
Травничество Пандарии,,,,,2552,11,4620675,0,182,8,0,0,957,0
Травничество времен Катаклизма,,,,,2553,11,4620675,0,182,7,0,0,956,0
Травничество Нордскола,,,,,2554,11,4620675,0,182,6,0,0,955,0
Травничество Запределья,,,,,2555,11,4620675,0,182,5,0,0,954,0
Классическое травничество,,,,,2556,11,4620675,0,182,4,0,0,953,0
Кул-тирасское снятие шкур,,,Зандаларское снятие шкур,Battle for Azeroth Skinning,2557,11,4620680,0,393,11,0,0,960,963
Снятие шкур Legion,,,,,2558,11,4620680,0,393,10,0,0,959,0
Снятие шкур на Дреноре,,,,,2559,11,4620680,0,393,9,0,0,958,0
Снятие шкур в Пандарии,,,,,2560,11,4620680,0,393,8,0,0,957,0
Снятие шкур времен Катаклизма,,,,,2561,11,4620680,0,393,7,0,0,956,0
Снятие шкур в Нордсколе,,,,,2562,11,4620680,0,393,6,0,0,955,0
Снятие шкур в Запределье,,,,,2563,11,4620680,0,393,5,0,0,954,0
Классическое снятие шкур,,,,,2564,11,4620680,0,393,4,0,0,953,0
Кул-тирасское горное дело,,,Зандаларское горное дело,Battle for Azeroth Mining,2565,11,4620679,0,186,11,0,0,960,963
Горное дело Legion,,,,,2566,11,4620679,0,186,10,0,0,959,0
Горное дело Дренора,,,,,2567,11,4620679,0,186,9,0,0,958,0
Горное дело Пандарии,,,,,2568,11,4620679,0,186,8,0,0,957,0
Горное дело времен Катаклизма,,,,,2569,11,4620679,0,186,7,0,0,956,0
Горное дело Нордскола,,,,,2570,11,4620679,0,186,6,0,0,955,0
Горное дело Запределья,,,,,2571,11,4620679,0,186,5,0,0,954,0
Классическое горное дело,,,,,2572,11,4620679,0,186,4,0,0,953,0
Кул-тирасская рыбная ловля,,,Зандаларская рыбная ловля,Battle for Azeroth Fishing,2585,9,4620674,0,356,11,16384,0,960,963
Рыбная ловля Legion,,,,,2586,9,4620674,0,356,10,16384,0,959,0
Рыбная ловля Дренора,,,,,2587,9,4620674,0,356,9,16384,0,958,0
Рыбная ловля Пандарии,,,,,2588,9,4620674,0,356,8,16384,0,957,0
Рыбная ловля времен Катаклизма,,,,,2589,9,4620674,0,356,7,16384,0,956,0
Рыбная ловля Нордскола,,,,,2590,9,4620674,0,356,6,16384,0,955,0
Рыбная ловля в Запределье,,,,,2591,9,4620674,0,356,5,16384,0,954,0
Классическая рыбная ловля,,,,,2592,9,4620674,0,356,4,16384,0,953,0
Расовая способность дворфов из клана Черного Железа,,Расовая способность дворфов из клана Черного Железа,,,2597,9,136243,0,0,0,33938,0,0,0
Расовая способность маг'харов,,Расовая способность маг'харов,,,2598,9,136243,0,0,0,33938,0,0,0
Питомец - ящерица,,Питомец - ящерица,,,2703,7,136243,0,0,0,0,0,0,0
Питомец - лошадь,,,,,2704,7,0,0,0,0,0,0,0,0
Питомец - экзотический терродактиль,,,,,2705,7,1624590,0,0,0,0,0,0,0
Питомец - жаба,,,,,2706,7,804969,0,0,0,0,0,0,0
Питомец - экзотический панцирник,,,,,2707,7,2011146,0,0,0,0,0,0,0
Второй питомец охотника,,,,,2716,7,0,0,0,0,0,0,0,0
Pet - Blood Beast,,,,,2719,7,1687702,0,0,0,0,0,0,0
Кустарная механика,Смастерить,Чертежи можно добывать у противников в Мехагоне и получать за выполнение заданий.,,,2720,11,2915722,1,0,0,0,0,0,0
