ID,Description_lang
17,"Каждый год друиды Лунной поляны устраивают празднество по случаю великой победы над древним злом. Во время Лунного фестиваля жители Азерота отдают почести предкам и приобщаются к их мудрости, от души пируют и, разумеется... запускают фейерверки!"
18,"Хмельной фестиваль – пора хорошего настроения. Первыми его стали проводить дворфы, но он приобрел популярность во всем мире."
21,"Капитан де Меза захватила гоблинскую Пиратскую Бухту и приглашает всех сухопутных салаг присоединиться к ее команде. 

Если тебе по душе жизнь пирата – завербуйся на ее корабль! Пираты из ее шайки бродят во всех крупных городах Азерота."
22,"Не стихают бои в Альтеракской долине... Вечная слава отважным воинам, сражающимся на поле брани."
23,"Не стихают бои в низине Арати... Вечная слава отважным воинам, сражающимся на поле брани."
24,"Не стихают бои на Оке Бури... Вечная слава отважным воинам, сражающимся на поле брани."
25,"Не стихают бои в ущелье Песни Войны... Вечная слава отважным воинам, сражающимся на поле брани."
26,"К подножию Громового Утеса приехала ярмарка Новолуния!

Познакомься с Сайласом Новолунием и его труппой, испытай свою смелость и ловкость и подивись редким вещицам, которые привезли из самых дальних уголков Азерота... и даже из других миров!"
27,"В Шаттрат приехала ярмарка Новолуния!

Познакомься с Сайласом Новолунием и его труппой, испытай свою смелость и ловкость и подивись редким вещицам, которые привезли из самых дальних уголков Азерота... и даже из других миров!"
41,"Не стихают бои на Береге Древних. Вечная слава отважным воинам, сражающимся на поле брани."
61,"Запуск Wrath of the Lich King состоится 13 ноября.

Корабли Альянса отправляются из порта Штормграда и Гавани Менетилов.

Дирижабли Орды стартуют неподалеку от Оргриммара и Подгорода.

Увидимся в Нордсколе…"
81,"В День мертвых люди собираются на кладбищах, чтобы почтить память дорогих им умерших.

Празднование проходит на кладбищах всех крупных городов. Во время праздника принято готовить угощения, танцевать, облачаться в костюмы и веселиться."
101,Пиршество странников – время поблагодарить судьбу за щедрость и разделить ее дары со всеми вокруг.
121,"Не стихают бои на Острове Завоеваний… Великая слава ждет тех, чей меч не ведает устали, кто не жалеет сил ради победы."
141,Test test
161,"Калуакское рыбоборье проводится раз в несколько дней в Нордсколе. Поймайте черную акулу раньше всех, и вы заслужите уважение Калу'ак и заманчивый приз!"
162,"Битва за Гилнеас, некогда великий город, продолжается. Отрекшиеся проливают реки крови, пытаясь сломить оборону его проклятых жителей."
163,Уже больше двадцати лет дворфы из клана Громового Молота и орки из клана Драконьей Пасти воюют за плодородные долины восточного нагорья Азерота.
164,Доступны рейтинговые поля боя 10 на 10 игроков. Встаньте группой из 10 игроков в очередь на рейтинговое поле боя на панели PvP – и вы сможете побороться за очки завоевания.
165,Доступны рейтинговые поля боя 15 на 15 игроков. Встаньте группой из 15 игроков в очередь на рейтинговое поле боя на панели PvP – и вы сможете побороться за очки завоевания.
166,Доступны рейтинговые поля боя 25 на 25 игроков. Встаньте группой из 25 игроков в очередь на рейтинговое поле боя на панели PvP – и вы сможете побороться за очки завоевания.
188,"World of Warcraft празднует очередную годовщину!

Команда разработчиков благодарит вас за еще один год, проведенный вместе с нами в Азероте и за его пределами."
201,"Ярмарка Новолуния начинается!

Познакомься с Сайласом Новолунием и его труппой, испытай свою смелость и ловкость и подивись редким вещицам, которые привезли из самых дальних уголков Азерота… и даже из других миров!"
204,"В погоне за добычей Торговая компания умудрилась продать права на Сверкающие копи одновременно Альянсу и Орде! И теперь отряды, нанятые горнодобытчиками из Стальгорна и гавани Трюмных Вод, сражаются за ценный ресурс."
205,"В храме Котмогу, вход в который долгое время был запечатан, агенты Золотого Лотоса обнаружили древние и могущественные артефакты. Теперь монахи Тушуй и Хоцзинь ведут за них битву, пытаясь привлечь на свою сторону любых союзников со стороны Орды и Альянса."
215,"В долине Четырех Ветров, на рудниках каньона Суровых Ветров, появилось новое поле боя. Здесь близость победы измеряется не головами поверженных врагов, а слитками добытого золота."
217,Во время этого события ваши питомцы получают удвоенный опыт! Выходите на битву!
218,Во время этого события за победу над противниками в любом героическом или эпохальном подземелье 100-го уровня в награду вы получите улучшение отношений с соответствующей фракцией Дренора.
219,"Во время этого события на случайных полях боя начисляется увеличенное количество очков чести. Отправляйтесь сражаться, чтобы снискать себе славу!"
220,"Во время этого события игроки 10-го уровня и выше могут встать в очередь поиска подземелий и заново пройти подземелья Wrath of the Lich King. Уровень подземелий и наград будет соответствовать уровню игрока.

Путешествуя во времени по подземельям Wrath of the Lich King, вы можете собрать рейдовую группу численностью 10-30 игроков, отправиться в Даларан над Нордсколом и поговорить с Ворму, чтобы попасть в версию рейда ""Ульдуар""."
221,Во время этого события в стычках на арене начисляется увеличенное количество очков чести. Вы откликнетесь на призыв к сражению?
222,"Во время этого события игроки 10-го уровня и выше могут встать в очередь поиска подземелий и заново пройти подземелья The Burning Crusade. Уровень подземелий и наград будет соответствовать уровню игрока.

Путешествуя во времени по подземельям The Burning Crusade, вы можете собрать рейдовую группу численностью 10-30 игроков, отправиться в Шаттрат в Запределье и поговорить с Ворму, чтобы попасть в версию рейда ""Черный храм""."
223,"Во время этого события апекситовые кристаллы таинственным образом множатся. Вероятность нахождения этих кристаллов при обыске тел обитателей Дренора, у которых они обычно встречаются, многократно возрастает."
224,"Во время этого события игроки 10-го уровня и выше могут встать в очередь поиска подземелий и заново пройти подземелья Cataclysm. Уровень подземелий и наград будет соответствовать уровню игрока.

Путешествуя во времени по подземельям Cataclysm, вы можете собрать рейдовую группу численностью 10-30 игроков, отправиться в Штормград или Оргриммар и поговорить с Ворму, чтобы попасть в версию рейда ""Огненные Просторы""."
225,В ходе этого события победа над последним боссом каждого подземелья дает на один предмет больше в составе добычи.
226,В ходе этого события выполнение локальных заданий приносит бонусную репутацию в соответствующей фракции.
227,"Сегодня жители Азерота и Дренора чествуют своих доблестных стражей, которые охраняют их покой. Вы можете поприветствовать стража с помощью команды /честь!"
228,"Просто адовая вечеринка, где совершенно точно нет коровьего уровня."
229,В этот день прогремел гонг Скарабея и открылись врата Ан'Киража. Защитите честь своей фракции: собирайте припасы и убивайте сектантов Сумеречного Молота и киражских воинов! Знамя победившей фракции будет реять рядом с гонгом Скарабея в течение года!
230,"В этот день вылупляются птенцы блеклоперого гиппогрифа. Отправляйтесь на высокогорье Блеклых Перьев в Фераласе, чтобы воочию увидеть это зрелище!"
231,"Жителям Азерота нужен отдых. Отличный день, чтобы покататься на лодке в Тысяче Игл!"
232,В последнее время динозавры в Ун'Горо сильно взбудоражены. Пора бы их навестить!
233,"В небе ни облачка, ветер утих... Самое время покататься на воздушном шаре. Запрыгивайте в корзину и наслаждайтесь видами! Может, заодно встретите новых друзей!"
234,"Магам Азерота тоже нужно расслабиться. Воспользуйтесь порталом в ближайшем питейном заведении, чтобы поучаствовать в Туре по тавернам!"
235,"Сегодня маленькие мурлоки из племени Зимних Плавников, что в Борейской тундре, завершают свое путешествие по Западной расселине."
236,Сегодня спорлинги Спореггара в Зангартопи проводят свой ежегодный грибной фестиваль. Помогите им как можно дольше поддерживать жизнь в Фшу!
237,Во время этого события игроки 10-го уровня и выше могут встать в очередь поиска подземелий и заново пройти подземелья Mists of Pandaria. Уровень подземелий и наград будет соответствовать уровню игрока.
238,
239,
240,
241,"Смахните пыль со старых наплечников и выступите на фестивале моды всеазеротского масштаба! Чтобы принять участие в состязании ""Наденьте это немедленно!"", поговорите с трансмогрификатором в любом крупном городе!"
242,Главные аукционные дома Оргриммара и Штормграда по случаю праздников были переоборудованы под танцполы! Загляните на вечеринку и пляшите до упаду!
243,"Сегодня на Лунной поляне состоится грандиозное торжество, посвященное лунным совухам и всему, что с ними связано. Загляните на праздник – быть может, вы узнаете что-нибудь полезное для себя!"
244,Присоединитесь к бесшабашному празднику гномов! Примите участие в гонке по Восточным королевствам – от Гномрегана до Пиратской Бухты!
245,Войдите в гробницу Саргераса в обычном или героическом режиме. Кил'джеден уже ждет!
246,"Самые отважные из героев могут попробовать свои силы в эпохальном режиме гробницы Саргераса, а в системе поиска рейда появилась ее первая часть: ""Врата ада""."
247,"В системе поиска рейда появилась вторая часть гробницы Саргераса: ""Залы Стенаний""."
248,"В системе поиска рейда появилась третья часть гробницы Саргераса: ""Зал аватары""."
249,"В системе поиска рейда появилась заключительная часть гробницы Саргераса: ""Падение Искусителя""."
250,"Во второй части ""Теней Аргуса"" завершите сюжетную линию Крокууна и отправьтесь в разрушенный дренейский город Эредат. Найдите точку вторжения и сорвите планы Пылающего Легиона в других мирах, где вас ждут новые локальные задания."
251,"В третьей части ""Теней Аргуса"" завершите все этапы сюжета на Аргусе, откройте локальные задания и пройдите новое подземелье ""Престол Триумвирата"". Активируйте тигель света Пустоты на ""Виндикаре"" и начните создавать реликвии."
252,"В системе поиска рейда появилась вторая часть Анторуса, Пылающего Трона: ""Запретный спуск""."
253,"В системе поиска рейда появилась третья часть Анторуса, Пылающего Трона: ""Погибель надежды""."
254,"В системе поиска рейда появилась заключительная часть Анторуса, Пылающего Трона: ""Трон Пантеона""."
255,"Самые отважные из героев могут попробовать свои силы в эпохальном режиме Анторуса, Пылающего Трона, а в системе поиска рейда появилась его первая часть: ""Прорыв Света""."
256,"Войдите в Анторус, Пылающий Трон в обычном или героическом режиме. Аргус ждет!"
357,Подготовьтесь к войне и отправляйтесь вместе с армией своей фракции на битву за Стромгард!
358,Новый конфликт разгорается на Темных берегах. Орда и Альянс сражаются за Тельдрассил! Событие ограничено по времени.
359,Войска Альянса уже готовятся штурмовать крепость Лордерона. Обретите славу в этой великой битве!
360,Пройдите рейд в Ульдире в обычном или героическом режиме. Г'уун ждет вас в гости!
361,"Пока проходит это событие, за победу над каждым последним боссом подземелий Battle for Azeroth вы будете получать дополнительный предмет."
362,"Самые отважные из героев могут попробовать свои силы в эпохальном режиме Ульдира, а в системе поиска рейда появилась его первая часть: ""Чертоги сдерживания""."
363,"В системе поиска рейда появилась вторая часть Ульдира: ""Алый спуск""."
364,"В системе поиска рейда появилась заключительная часть Ульдира: ""Сердце Порчи""."
365,"Продолжите военную кампанию, присоединившись к Рексару в Кул-Тирасе и сорвав планы Альянса, испытывающего азеритовое оружие."
366,"Продолжите военную кампанию, присоединившись к Джайне Праудмур и защитив Кул-Тирас. Соберите своих союзников и обратите ордынцев в бегство!"
367,"Новому союзнику нужна ваша помощь (и немного гномской инженерии), чтобы привести его блестящий план в исполнение."
368,Помогите торговому принцу Галливиксу испытать его новую смертоносную меху ГМЖС.
369,"Проникните на вражескую территорию вместе с Рексаром и чародейкой Вальтруа и помогите врагу вашего врага, чтобы обрести нового союзника."
370,"Присоединитесь к Флинну Фэйрвинду и Матиасу Шоу, которые хотят совершить дерзкое ограбление на вражеской территории, и помогите им выкрасть Скипетр Глубин."
371,"Тщательно спланировав и подготовив операцию, силы Альянса начали наступление через болота Назмира. Ставки высоки, и для многих эта битва станет последней."
372,Силы Альянса начали дерзкое наступление через болота Назмира. Сражайтесь вместе с принцессой Таланджи и остановите захватчиков!
373,Явитесь на совет предводителей Орды после битвы за Дазар'алор.
374,Явитесь на совет предводителей Альянса после битвы за Дазар'алор.
375,"Кул-тирасский флот атакует Зандалар, и противостояние фракций переносится в самое сердце империи троллей. Вступите в битву за Дазар'алор в обычном или героическом режиме!"
376,"Самые отважные из героев могут попробовать свои силы в эпохальном режиме битвы за Дазар'алор, а в системе поиска рейда появилась ее первая часть: ""Штурм Дазар'алора""."
377,"В системе поиска рейда появилась вторая часть битвы за Дазар'алор: ""Падение империи""."
378,"В системе поиска рейда появилась третья часть битвы за Дазар' алор: ""Сила Альянса"" (для Альянса) и ""Победа или смерть"" (для Орды)."
379,Отправляйтесь на Черепаший пляж в Красарангских джунглях и присоединитесь к Лю Лан и Шэнь-Цзынь Су. Насладитесь пением и созерцанием прекрасных видов!
380,"В разных уголках Азерота стали замечать торговцев, отдающих футболки... даром! Ходят слухи, что и в столицах начали появляться затейники, раздающие подержанные футболки!"
381,"""ГГ Инжиниринг"" обнаружили в глубинах Вайш'ира странных светящихся существ. Им нужна помощь в изучении этих новых видов, пока те вновь не скрылись в морской пучине!"
382,Во время этого события игроки 10-го уровня и выше могут встать в очередь поиска подземелий и заново пройти подземелья Warlords of Draenor. Уровень подземелий и наград будет соответствовать уровню игрока.
383,"Погрузитесь в недра катакомб под долиной Штормов, чтобы найти источник порчи, поразившей окрестные земли. Теперь доступно в обычном и героическом режимах."
384,Самые отважные из героев могут попробовать свои силы в эпохальном режиме Горнила Штормов. Оно также появилось в системе поиска рейда.
387,Опасности Назжатара были только началом. Возьмите штурмом ворота дворца и спускайтесь в полное опасностей царство Азшары.
388,Самые отважные из героев могут попробовать свои силы в эпохальном режиме Вечного дворца. Он также появился в системе поиска рейда.
389,"В системе поиска рейда появилась вторая часть Вечного дворца: ""Глубины преданных""."
390,В системе поиска рейда появилась финальная часть Вечного дворца: Круг Звезд.
391,
392,Спуститесь в Ни'алоту и бросьте вызов Н'Зоту в его собственном царстве.
393,"Самые отважные из героев могут попробовать свои силы в эпохальном режиме в Ни'алоте, Пробуждающемся Городе. Ни'алота также появилась в системе поиска рейда."
394,"В системе поиска рейда появилась вторая часть Ни'алоты, Пробуждающегося Города: ""Чертоги Преданности""."
395,"В системе поиска рейда появилась вторая часть Ни'алоты, Пробуждающегося Города: ""Дар Плоти""."
396,"В системе поиска рейда появилась заключительная часть Ни'алоты, Пробуждающегося Города: ""Сон наяву""."
397,"В системе поиска рейда появилась вторая часть замка Нафрия: ""Реликварий роскоши""."
398,"В системе поиска рейда появилась третья часть замка Нафрия: ""Кровь из камня""."
399,"Самые отважные из героев могут попробовать свои силы в эпохальном режиме замка Нафрия, а в системе поиска рейда появилась его первая часть: ""Истощающие хранилища""."
400,Отправляйтесь в замок Нафрия и бросьте вызов сиру Денатрию в его цитадели.
401,"В системе поиска рейда появилась финальная часть замка Нафрия: ""Встреча с тщеславием""."
402,"В Торгаст, Башню Проклятых, выпущены звери Продигума!"
403,"В Торгаст, Башню Проклятых, выпущена необузданная тьма!"
404,"Торгаст, Башню Проклятых, оглашает хор мертвых душ!"
405,Во время этого события за победу над финальным боссом всех подземелий Темных Земель можно получить дополнительный предмет.
407,"Поднимитесь на вершину Торгаста и войдите в Святилище Господства, чтобы покончить с планами Тюремщика."
408,Самые отважные из героев могут попробовать свои силы в эпохальном режиме Святилища Господства. Оно также появилось в системе поиска рейда.
409,"В системе поиска рейда появилась вторая часть Святилища Господства: ""Темный острог""."
410,"В системе поиска рейда появилась третья часть Святилища Господства: ""Оковы судьбы""."
411,"В системе поиска рейда появилась заключительная часть Святилища Господства: ""Расплата""."
412,
413,
414,
415,
416,
417,Во время этого события игроки 10-го уровня и выше могут встать в очередь поиска подземелий и заново пройти подземелья Legion. Уровень подземелий и наград будет соответствовать уровню игрока.
418,
419,Спуститесь в Гробницу Предвечных и не дайте Зоваалу подчинить себе все мироздание.
420,Самые отважные из героев могут попробовать свои силы в эпохальном режиме Гробницы Предвечных. Оно также появилось в системе поиска рейда.
421,"В системе поиска рейда появилась вторая часть Гробницы Предвечных: ""Фундамент Созидания""."
422,"В системе поиска рейда появилась третья часть Гробницы Предвечных: ""Предел Господства""."
423,"В системе поиска рейда появилась четвертая часть Гробницы Предвечных: ""Великий замысел""."
424,На этой неделе боссы замка Нафрия усилены и получают дополнительное свойство. За победу над ними можно получить предметы более высокого уровня.
425,На этой неделе боссы Святилища Господства усилены и получают дополнительное свойство. За победу над ними можно получить предметы более высокого уровня.
426,На этой неделе боссы Гробницы Предвечных усилены и получают дополнительное свойство. За победу над ними можно получить предметы более высокого уровня.
427,В ходе этого события победа над последним боссом каждого подземелья Dragonflight дает на один предмет больше в составе добычи.
428,Проникните в Хранилище Воплощений и помешайте планам Рашагет!
429,"В системе поиска рейда появилась первая часть Хранилища Воплощений: ""Изначальный бастион""."
430,"В системе поиска рейда появилась вторая часть Хранилища Воплощений: ""Пещеры Насыщения""."
431,"В системе поиска рейда появилась третья часть Хранилища Воплощений: ""Гнев бури""."
432,Откликнитесь на зов Аспектов и плывите вместе с экспедицией к Драконьим островам – навстречу приключениям!
433,Отправляйтесь в Затененное Горнило и не дайте Саркарету завладеть наследием Нелтариона.
434,"В системе поиска рейда появилась первая часть Затененного Горнила: ""Отбракованные жизни""."
435,"В системе поиска рейда появилась вторая часть Затененного Горнила: ""Ярость гигантов""."
436,"В системе поиска рейда появилась третья часть Затененного Горнила: ""Тень Нелтариона""."
437,"В системе поиска рейда появилась четвертая часть Затененного Горнила: ""Граница Бездны""."
438,"Странные ветра приносят воздух из иного мира. Повсюду замечают причудливых созданий, таскающих с собой мешки...

Найдите их и узнайте, какие сокровища они прячут!"
439,"Странные ветра приносят воздух из иного мира. Герои чувствуют прилив новых сил.

Во время этого события персонажи получают больше опыта и репутации."
440,Всадники Азерота приглашают небесных наездников принять участие в гонках по Калимдору! Подробности можно узнать у лорда Андестраза в Вальдраккене.
441,"В этих землях полным-полно секретов! Тут повсюду спрятаны диковинные редкости, украденные сокровища, подсказки, ведущие к тайне...

Но чьих это рук дело? Отыщите реставраторов и помогите им все выяснить! Новые секреты появляются каждый день в 15:00 по тихоокеанскому времени."
442,"В этих землях полным-полно секретов! Тут повсюду спрятаны диковинные редкости, украденные сокровища, подсказки, ведущие к тайне...

Но чьих это рук дело? Отыщите реставраторов и помогите им все выяснить! Новые секреты появляются каждый день в 22:00 по центральноевропейскому времени."
443,"В этих землях полным-полно секретов! Тут повсюду спрятаны редкие предметы, украденные сокровища, подсказки, ведущие к тайне...

Но чьих это рук дело? Отыщите реставраторов и помогите им все выяснить! Новые секреты появляются каждый день в 07:00 по корейскому времени."
444,Всадники Азерота приглашают небесных наездников принять участие в гонках по Восточным королевствам! Подробности можно узнать у лорда Андестраза в Вальдраккене.
445,Всадники Азерота приглашают небесных наездников принять участие в гонках по Запределью! Подробности можно узнать у лорда Андестраза в Вальдраккене.
446,
447,"И вновь бронзовые драконы обнаружили волнение во временных потоках – причем некоторые из них вот-вот дойдут до нашего!

Пройдите несколько подземелий в режиме путешествия во времени и получите знания о временных потоках, которые временно увеличат количество получаемого опыта. Кроме того, задание архивариуса Фритрун в Дорногале, связанное с путешествием во времени, принесет новую награду – героический тайник с сокровищами нерубов."
448,Всадники Азерота приглашают небесных наездников принять участие в гонках по Нордсколу! Подробности можно узнать у лорда Андестраза в Вальдраккене.
449,Всадники Азерота приглашают небесных наездников принять участие в гонках по Пандарии! Подробности можно узнать у лорда Андестраза в Вальдраккене.
450,Всадники Азерота приглашают небесных наездников принять участие в гонках по Расколотым островам! Подробности можно узнать у лорда Андестраза в Вальдраккене.
451,Отправляйтесь вслед за Фиракком в храм Источника и помешайте ему завладеть сердцем Амирдрассила!
452,"В системе поиска рейда появилась первая часть Амирдрассила, Надежды Сна: ""След Воплощения""."
453,"В системе поиска рейда появилась вторая часть Амирдрассила, Надежды Сна: ""Раскаленное вторжение""."
454,"В системе поиска рейда появилась третья часть Амирдрассила, Надежды Сна: ""Изумрудное плетение""."
455,"В системе поиска рейда появилась четвертая часть Амирдрассила, Надежды Сна: ""Судьба Амирдрассила""."
456,"Присоединяйтесь к празднествам в Вальдраккене, Штормграде и Оргриммаре в честь карточной игры, которая радует нас уже десять лет!"
458,Драконы Бесконечности заинтересовались историей Пандарии. Начните игру в дополнении Mists of Pandaria снова с новыми наградами и сезонными способностями!
459,Самые отважные из героев могут попробовать свои силы в эпохальном режиме Неруб'арского дворца.
461,"В системе поиска рейда появилась вторая часть Неруб'арского дворца: ""Тайны Неруб'арского дворца""."
462,"В системе поиска рейда появилась третья часть Неруб'арского дворца: ""Падение королевы""."
463,"Возьмите штурмом Неруб'арский дворец и остановите королеву Ансурек, которая пытается создать новую расу нерубов."
465,Во время этого события игроки 10-го уровня и выше могут встать в очередь поиска подземелий и заново пройти подземелья классической версии World of Warcraft. Уровень подземелий и наград будет соответствовать уровню игрока.
466,В ходе этого события победа над последним боссом каждого подземелья The War Within дает в составе добычи на один предмет больше.
467,В ходе этого события отважные исследователи будут добывать в вылазках больше сокровищ.
468,Сражение с королевой Ансурек теперь доступно в сюжетном режиме.
469,"В системе поиска рейда появилась первая часть Неруб'арского дворца: ""Укрепления Снующих лап""."
471,"Присоединяйтесь к празднествам в Штормграде и Оргриммаре в честь карточной игры, которая радует нас уже десять лет!"
472,"Свистать всех наверх! На горизонте появилась ""Пиратская буря"". Соберите побольше награбленного, берегитесь смертоносного шторма и сражайтесь за выживание в стычке.

В пиратской лавке можно обменивать награбленное на сокровища из личного сундука Бочконога, он недавно ""приобрел"" новенькие ценности."
473,"Самые отважные из героев могут попробовать свои силы в эпохальном режиме ""Освобождения Нижней Шахты""."
474,Выйдите на улицы Нижней Шахты и освободите город от тирании Хромового короля Галливикса.
475,"В системе поиска рейда появилась первая часть ""Освобождения Нижней Шахты"": ""Шок и трепет""."
476,"В системе поиска рейда появилась вторая часть ""Освобождения Нижней Шахты"": ""Маниакальный механик""."
477,"В системе поиска рейда появилась третья часть ""Освобождения Нижней Шахты"": ""Две головы лучше""."
478,"В системе поиска рейда появилась четвертая часть ""Освобождения Нижней Шахты"": ""Хромовый король""."
479,Сражение с Хромовым королем Галливиксом теперь доступно в сюжетном режиме.
480,"Соридорми и бронзовые драконы помогут искателям приключений вернуться в эпоху жутких видений Штормграда и Оргриммара, чтобы изучить вторжение Бездны в прошлом и использовать новые знания для защиты Азерота в настоящем."
484,Получайте больше опыта и репутации в ходе приключений на Азероте и находите таинственные сокровища на Драконьих островах и в Каз Алгаре!
485,"Привет фанатам ринга! Гнуснейшие злодеи мира собрались вместе и жаждут мести! Приходите в Штормград, Оргриммар или Дорногал и сразитесь с самыми злобными боссами из прошлого Азерота!"
