ID,ZoneName,AreaName_lang,ContinentID,ParentAreaID,AreaBit,SoundProviderPref,SoundProviderPrefUnderwater,AmbienceID,UwAmbience,ZoneMusic,UwZoneMusic,IntroSound,UwIntroSound,FactionGroupMask,Ambient_multiplier,MountFlags,PvpCombatWorldStateID,WildBattlePetLevelMin,WildBattlePetLevelMax,WindSettingsID,ContentTuningID,Flags[0],Flags[1],LiquidTypeID[0],LiquidTypeID[1],LiquidTypeID[2],LiquidTypeID[3]
30,Nine,Девять,0,0,138,0,11,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,339,16448,0,0,0,0,0
32,TheCemetary,Кладбище,0,10,139,0,11,0,675,2,0,0,0,0,0.15,15,-1,0,0,0,13,1073758272,0,0,0,0,0
33,StranglethornJungle,Северная Тернистая долина,0,5339,140,0,11,600,675,3,0,0,0,0,0.3,15,-1,7,9,0,18,16448,0,0,0,0,0
34,EchoRidgeMine,Рудник Горного Эха,0,6170,141,0,11,35,675,1,0,0,0,0,0.15,15,-1,0,0,0,73,1073758208,0,0,0,0,0
35,BootyBay,Пиратская Бухта,0,5287,142,0,11,567,675,3,0,638,0,0,0.15,15,-1,0,0,0,24,1075855424,8192,0,0,0,0
36,AlteracMountains,Альтеракские горы,0,267,143,0,11,594,675,743,0,0,0,0,0.5,15,-1,0,0,0,11,1073758272,0,0,0,0,0
37,LakeNazferiti,Озеро Назферити,0,33,144,0,11,32,675,3,0,0,0,0,0.15,15,-1,0,0,0,18,1073758272,8192,0,0,0,0
38,LochModan,Лок Модан,0,0,145,0,11,616,675,792,0,0,0,2,0.15,15,-1,3,6,0,9,16448,0,0,0,0,0
40,Westfall,Западный край,0,0,146,0,11,602,675,9,0,0,0,2,0.15,15,-1,3,4,0,6,16448,0,0,0,0,0
41,DeadwindPass,Перевал Мертвого Ветра,0,0,556,0,11,597,675,2,0,0,0,0,0.3,15,-1,17,18,0,775,16448,0,0,0,0,0
42,Darkshire,Темнолесье,0,10,147,0,11,0,675,770,0,0,0,0,0.15,15,-1,0,0,0,13,1075855424,8192,0,0,0,0
43,WildShore,Пустынный берег,0,5287,148,0,11,567,675,3,0,0,0,0,0.15,15,-1,0,0,0,24,1073758272,8192,0,0,0,0
44,RedridgeMountains,Красногорье,0,0,149,0,11,31,675,747,0,0,0,0,0.2,15,-1,4,6,0,10,16448,0,0,0,0,0
45,ArathiHighlands,Нагорье Арати,0,0,150,0,11,615,675,609,0,0,0,0,0.2,15,-1,7,8,0,17,16448,0,0,0,0,0
46,BurningSteppes,Пылающие степи,0,0,151,0,11,596,675,725,0,0,0,0,0.1,15,-1,15,16,0,30,16448,0,0,0,0,0
47,TheHinterlands,Внутренние земли,0,0,152,0,11,605,675,1,0,0,0,0,0.4,15,-1,11,12,0,20,16448,0,0,0,0,0
49,DeadMansHole,Нора Мертвеца,451,22,153,0,11,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,798,1073741888,0,0,0,0,0
51,SearingGorge,Тлеющее ущелье,0,0,154,0,11,2636,675,10,0,0,0,0,0.15,15,-1,13,14,0,29,16448,0,0,0,0,0
53,ThievesCamp,Воровской лагерь,0,12,155,0,11,35,675,1,0,0,0,0,0.15,15,-1,0,0,0,73,1073758272,0,0,0,0,0
54,JasperlodeMine,Яшмовая шахта,0,12,550,0,11,35,675,1,0,0,0,0,0.15,15,-1,0,0,0,73,1073758272,8192,0,0,0,0
55,ValleyofHeroesUNUSED,Аллея Героев НЕ ИСПОЛЬЗУЕТСЯ,0,12,156,0,11,35,675,13,0,61,0,0,0.15,15,-1,0,0,0,73,1073758272,0,0,0,0,0
56,Heroes'Vigil,Часовые Вечности,0,12,157,0,11,35,675,1,0,673,0,0,0.15,15,-1,0,0,0,73,1073758272,0,0,0,0,0
57,FargodeepMine,Рудник Подземных Глубин,0,12,158,0,11,35,675,1,0,0,0,0,0.15,15,-1,0,0,0,73,1073758272,8192,0,0,0,0
59,NorthshireVineyards,Виноградники Североземья,0,6170,159,0,11,582,675,785,0,0,0,0,0.15,15,-1,0,0,0,73,1074806784,0,0,0,0,0
60,Forest'sEdge,Лесная опушка,0,12,606,0,11,35,675,1,0,0,0,0,0.15,15,-1,0,0,0,73,1073758272,8192,0,0,0,0
61,ThunderFalls,Ревущий водопад,0,12,160,0,11,35,675,1,0,0,0,0,0.15,15,-1,0,0,0,73,1073758272,0,0,0,0,0
62,PumpkinPatch,Тыквенное поле Бреквеллов,0,12,161,0,11,35,675,1,0,671,0,0,0.15,15,-1,0,0,0,73,1073758272,8192,0,0,0,0
63,TheStonefieldFarm,Ферма Стоунфилдов,0,12,162,0,11,35,675,1,0,0,0,0,0.15,15,-1,0,0,0,73,1073758272,8192,0,0,0,0
64,TheMaclureVineyards,Виноградники Маклура,0,12,163,0,11,35,675,1,0,676,0,0,0.15,15,-1,0,0,0,73,1073758272,8192,0,0,0,0
65,Dragonblight,Драконий Погост,571,0,164,0,11,439,675,412,0,545,0,0,0.15,15,-1,22,23,0,46,16452,0,0,0,0,0
66,ZulDrak,Зул'Драк,571,0,165,0,11,441,675,423,0,544,0,0,0.15,15,-1,22,23,0,48,16452,8192,0,0,0,0
67,TheStormPeaks,Грозовая гряда,571,0,166,0,11,465,675,420,0,0,0,0,0.6,15,-1,22,23,0,50,16449,8192,0,0,0,0
68,LakeEverstill,Озеро Безмолвия,0,44,557,0,11,0,675,1,0,0,0,0,0.15,15,-1,0,0,0,10,1073758272,8192,0,0,0,0
69,Lakeshire,Приозерье,0,44,167,0,11,0,675,1,0,0,0,0,0.15,15,-1,0,0,0,10,1075855424,8192,0,0,0,0
70,Stonewatch,Крепость Каменной Стражи,0,44,168,0,11,0,675,1,0,0,0,0,0.15,15,-1,0,0,0,10,1073758272,8192,0,0,0,0
71,StonewatchFalls,Водопад Каменной Стражи,0,44,627,0,11,0,675,1,0,0,0,0,0.15,15,-1,0,0,0,10,1073758272,8192,0,0,0,0
72,TheDarkPortal,Темный портал,0,4,169,0,11,210,675,7,0,649,0,0,0.15,15,-1,0,0,0,34,1073758272,8192,0,0,0,0
73,TheTaintedScar,Гниющий Шрам,0,4,170,0,11,0,675,731,0,0,0,0,0.15,15,-1,0,0,0,34,1073758272,8192,0,0,0,0
74,PoolofTears,Озеро Слез,0,8,171,0,11,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,31,1073758272,8192,0,0,0,0
75,Stonard,Каменор,0,8,172,0,11,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,31,1075855424,8192,0,0,0,0
76,FallowSanctuary,Болотное пристанище,0,8,173,0,11,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,31,1073758272,8192,0,0,0,0
77,Anvilmar,Старая Наковальня,0,6176,174,0,11,42,675,8,0,0,0,0,0.15,15,-1,0,0,0,1477,1076903936,0,0,0,0,0
80,StormwindMountains,Горы Штормграда,0,12,175,0,11,35,675,17,0,0,0,2,0.15,15,-1,0,0,0,73,1073758272,8192,0,0,0,0
81,JeffNEQuadrantChanged,Джефф СВ Измененный квадрант,451,22,575,0,11,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,798,1073741888,0,0,0,0,0
82,JeffNWQuadrant,Джефф СЗ Квадрант,451,22,176,0,11,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,798,1073741888,0,0,0,0,0
83,JeffSEQuadrant,Джефф ЮВ Квадрант,451,22,177,0,11,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,798,1073741888,0,0,0,0,0
84,JeffSWQuadrant,Джефф ЮЗ Квадрант,451,22,178,0,11,0,675,0,0,0,0,0,0.15,13,-1,0,0,0,798,1073741888,0,0,0,0,0
85,TirisfalGlades,Тирисфальские леса,0,0,179,0,11,601,675,2,0,0,0,4,0.3,15,-1,1,2,0,75,16448,0,0,0,0,0
86,StoneCircleLake,Озеро Каменных Столбов,0,12,180,0,11,35,675,1,0,0,0,0,0.15,15,-1,0,0,0,73,1073758272,8192,0,0,0,0
87,Goldshire,Златоземье,0,12,548,0,11,35,675,1,0,0,0,0,0.15,15,-1,0,0,0,73,1076904000,8192,0,0,0,0
88,EastvaleLoggingCamp,Лесопилка Восточной долины,0,12,181,0,11,35,675,1,0,672,0,0,0.15,15,-1,0,0,0,73,1073758272,8192,0,0,0,0
89,ThunderFallsOrchard,Сад у Зеркального озера,0,12,182,0,11,35,675,1,0,0,0,0,0.15,15,-1,0,0,0,73,1073758272,0,0,0,0,0
91,TowerofAzora,Башня Азоры,0,12,183,0,11,35,675,1,0,0,0,0,0.15,15,-1,0,0,0,73,1073758272,8192,0,0,0,0
92,MirrorLake,Зеркальное озеро,0,12,558,0,11,35,675,1,0,0,0,0,0.15,15,-1,0,0,0,73,1073758272,0,0,0,0,0
93,Vul'GolOgreMound,Лощина Вул'Гол,0,10,628,0,11,0,675,774,0,0,0,0,0.15,15,-1,0,0,0,13,1073758272,8192,0,0,0,0
94,RavenHill,Вороний Холм,0,10,184,0,11,0,675,2,0,667,0,0,0.15,15,-1,0,0,0,13,1073758272,8192,0,0,0,0
95,RedridgeCanyon,Каньоны Красногорья,0,44,185,0,11,0,675,1,0,0,0,0,0.15,15,-1,0,0,0,10,1073758272,8192,0,0,0,0
96,TowerofIlgalar,Башня Илгалара,0,44,186,0,11,0,675,1,0,0,0,0,0.15,15,-1,0,0,0,10,1073758272,8192,0,0,0,0
97,Alther'sMill,Лесопилка Альтера,0,44,187,0,11,0,675,748,0,0,0,0,0.15,15,-1,0,0,0,10,1073758272,8192,0,0,0,0
98,RethbanCaverns,Пещеры Ретбана,0,44,188,0,11,0,675,1,0,0,0,0,0.15,15,-1,0,0,0,10,1073758272,8192,0,0,0,0
99,RebelCamp,Лагерь Повстанцев,0,33,189,0,11,0,675,3,0,0,0,0,0.15,15,-1,0,0,0,18,1075855424,8192,0,0,0,0
100,Nesingwary'sExpedition,Экспедиция Эрнестуэя,0,33,585,0,11,0,675,3,0,0,0,0,0.15,15,-1,0,0,0,18,1073758272,8192,0,0,0,0
101,Kurzen'sCompound,Лагерь Курцена,0,33,190,0,11,0,675,715,0,0,0,0,0.15,15,-1,0,0,0,18,1073758272,8192,0,0,0,0
102,RuinsofZul'Kunda,Руины Зул'Кунды,0,33,586,0,11,0,675,713,0,0,0,0,0.15,15,-1,0,0,0,18,1073758272,8192,0,0,0,0
103,RuinsofZul'Mamwe,Руины Зул'Мамве,0,33,191,0,11,0,675,3,0,0,0,0,0.15,15,-1,0,0,0,18,1073758272,8192,0,0,0,0
104,TheVileReef,Коварный риф,0,33,192,0,11,567,675,3,0,0,0,0,0.15,15,-1,0,0,0,18,1073758272,8192,0,0,0,0
105,Mosh'OggOgreMound,Холм Мош'Огг,0,33,193,0,11,0,675,963,0,0,0,0,0.15,15,-1,0,0,0,18,1073758272,8192,0,0,0,0
106,TheStockpile,Схрон,0,33,194,0,11,0,675,3,0,0,0,0,0.15,15,-1,0,0,0,18,1073758272,0,0,0,0,0
107,Saldean'sFarm,Ферма Сальдена,0,40,195,0,11,0,675,9,0,0,0,0,0.15,15,-1,0,0,0,6,1073758272,8192,0,0,0,0
108,SentinelHill,Сторожевой холм,0,40,196,0,11,0,675,709,0,0,0,0,0.15,15,-1,0,0,0,6,1076904000,8192,0,0,0,0
109,Furlbrow'sPumpkinFarm,Тыквенная ферма Хмуроброва,0,40,197,0,11,0,675,710,0,0,0,0,0.15,15,-1,0,0,0,6,1073758272,8192,0,0,0,0
111,JangolodeMine,Рудник Янго,0,40,198,0,11,0,675,9,0,0,0,0,0.15,15,-1,0,0,0,6,1073758272,8192,0,0,0,0
113,GoldCoastQuarry,Прииск на Золотом Берегу,0,40,576,0,11,0,675,9,0,0,0,0,0.15,15,-1,0,0,0,6,1073758272,8192,0,0,0,0
115,WestfallLighthouse,Маяк в Западном крае,0,40,199,0,11,567,675,9,0,0,0,0,0.15,15,-1,0,0,0,6,1073758272,8192,0,0,0,0
116,MistyValley,Туманная долина,0,8,200,0,11,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,31,1073758272,8192,0,0,0,0
117,Grom'golBaseCamp,Лагерь Гром'гол,0,33,629,0,11,0,675,715,0,0,0,0,0.15,15,-1,0,0,0,18,1075855424,8192,0,0,0,0
118,Whelgar'sExcavationSite,Раскопки Вельгара,0,11,201,0,11,0,675,191,0,0,0,0,0.15,15,-1,0,0,0,15,1073758272,8192,0,0,0,0
120,WestbrookGarrison,Гарнизон у Западного ручья,0,12,559,0,11,35,675,787,0,0,0,0,0.15,15,-1,0,0,0,73,1075855424,8192,0,0,0,0
121,TranquilGardensCemetery,Безмятежное кладбище,0,10,202,0,11,0,675,771,0,0,0,0,0.15,15,-1,0,0,0,13,1073758272,8192,0,0,0,0
122,ZuuldaiaRuins,Руины Зуулдая,0,33,203,0,11,567,675,713,0,0,0,0,0.15,15,-1,0,0,0,18,1073758272,8192,0,0,0,0
123,Bal'lalRuins,Руины Бал'лал,0,33,204,0,11,567,675,714,0,0,0,0,0.15,15,-1,0,0,0,18,1073758272,8192,0,0,0,0
125,Kal'aiRuins,Руины Кал'аи,0,33,205,0,11,0,675,3,0,0,0,0,0.15,15,-1,0,0,0,18,1073758272,8192,0,0,0,0
126,TkashiRuins,Руины Ткаши,0,33,206,0,11,0,675,714,0,0,0,0,0.15,15,-1,0,0,0,18,1073758272,0,0,0,0,0
127,Balia'mahRuins,Руины Балиа'ма,0,33,207,0,11,0,675,713,0,0,0,0,0.15,15,-1,0,0,0,18,1073758272,8192,0,0,0,0
128,Ziata'jaiRuins,Руины Зиата'джаи,0,33,208,0,11,0,675,714,0,0,0,0,0.15,15,-1,0,0,0,18,1073758272,8192,0,0,0,0
129,MizjahRuins,Руины Мизжа,0,33,209,0,11,0,675,3,0,0,0,0,0.15,15,-1,0,0,0,18,1073758272,8192,0,0,0,0
130,SilverpineForest,Серебряный бор,0,0,210,0,11,28,675,2,0,0,0,4,0.4,15,-1,3,6,0,7,16448,0,0,0,0,0
131,Kharanos,Каранос,0,1,211,0,11,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,74,1076904000,8192,0,0,0,0
132,ColdridgeValley,Холодная долина,0,6176,212,0,11,42,675,759,0,0,0,0,0.15,15,-1,0,0,0,1477,1074806784,0,0,0,0,0
133,Gnomeregan,Новый Город Механиков,0,6457,213,0,11,42,675,765,0,665,0,0,0.15,15,-1,0,0,0,74,1073758208,8192,0,0,0,0
134,GolBolarQuarry,Карьер Гол'Болар,0,1,214,0,11,0,675,8,0,0,0,0,0.15,15,-1,0,0,0,74,1073758272,8192,0,0,0,0
135,FrostmaneHold,Форт Мерзлогривов,0,6457,215,0,11,42,675,0,0,121,0,0,0.15,15,-1,0,0,0,74,1073758208,8192,0,0,0,0
136,TheGrizzledDen,Серая берлога,0,1,216,0,11,0,675,0,0,666,0,0,0.15,15,-1,0,0,0,74,1073758272,8192,0,0,0,0
137,BrewnallVillage,Поселок Пивоваров,0,6457,217,0,11,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,74,1075855424,8192,0,0,0,0
138,MistyPineRefuge,Сторожка у заснеженной сосны,0,1,218,0,11,0,675,8,0,664,0,0,0.15,15,-1,0,0,0,74,1073758272,8192,0,0,0,0
139,EasternPlaguelands,Восточные Чумные земли,0,0,219,0,11,37,675,775,0,0,0,0,0.5,15,-1,12,13,0,35,16448,0,0,0,0,0
141,Teldrassil,Тельдрассил,1,0,220,0,11,584,675,11,0,0,0,2,0.4,15,-1,1,2,0,72,16448,0,0,0,0,0
142,Ironband'sExcavationSite,Раскопки Сталекрута,0,38,221,0,11,0,675,1,0,681,0,0,0.15,15,-1,0,0,0,9,1073758272,8192,0,0,0,0
143,Mo'groshStronghold,Оплот Мо'грош,0,38,222,0,11,573,675,793,0,0,0,0,0.15,15,-1,0,0,0,9,1073758272,8192,0,0,0,0
144,Thelsamar,Телсамар,0,38,223,0,11,0,675,1,0,0,0,0,0.15,15,-1,0,0,0,9,1076904000,8192,0,0,0,0
145,AlgazGate,Врата Альгаза,0,38,224,0,11,0,675,1,0,0,0,0,0.15,15,-1,0,0,0,9,1073758272,8192,0,0,0,0
146,StonewroughtDam,Каменная Плотина,0,38,225,0,11,0,675,1,0,0,0,0,0.15,15,-1,0,0,0,9,1075855424,8192,0,0,0,0
147,TheFarstriderLodge,Приют Странников,0,38,226,0,11,0,675,1,0,0,0,0,0.15,15,-1,0,0,0,9,1073758272,8192,0,0,0,0
148,Darkshore,Темные берега,1,0,227,0,0,575,675,867,0,0,0,2,0.6,15,-1,3,6,0,5,16448,0,0,0,0,0
149,SilverStreamMine,Серебряные копи,0,38,228,0,11,0,675,1,0,0,0,0,0.15,15,-1,0,0,0,9,1073758272,8192,0,0,0,0
150,MenethilHarbor,Гавань Менетилов,0,11,229,0,11,567,675,702,0,0,0,0,0.15,15,-1,0,0,0,15,1075855424,8192,0,0,0,0
151,DesignerIsland,Остров Дизайнера,451,0,560,0,11,47,675,226,0,0,0,0,0.15,15,-1,0,0,0,798,16448,0,0,0,0,0
152,TheBulwark,Бастион,0,85,230,0,11,0,675,2,0,0,0,0,0.15,15,-1,0,0,0,75,1075855424,8192,0,0,0,0
153,RuinsofLordaeron,Руины Лордерона,0,85,607,0,11,1588,675,2,0,0,0,0,0.15,15,-1,0,0,0,75,1073758272,8192,0,0,0,0
154,Deathknell,Похоронный Звон,0,6454,231,0,11,607,675,712,0,0,0,0,0.15,15,-1,0,0,0,75,1076903936,0,0,0,0,0
155,NightWebsHollow,Паучья низина,0,6454,232,0,11,40,675,2,0,0,0,0,0.15,15,-1,0,0,0,75,1073758208,0,0,0,0,0
156,SollidenFarmstead,Усадьба Соллиден,0,85,233,0,11,0,675,2,0,0,0,0,0.15,15,-1,0,0,0,75,1073758272,8192,0,0,0,0
157,AgamandMills,Мельницы Агамондов,0,85,234,0,11,0,675,15,0,0,0,0,0.15,15,-1,0,0,0,75,1073758272,8192,0,0,0,0
158,AgamandFamilyCrypt,Семейная усыпальница Агамондов,0,85,235,0,11,0,675,15,0,0,0,0,0.15,15,-1,0,0,0,75,1073758272,0,0,0,0,0
159,Brill,Брилл,0,85,236,0,11,0,675,712,0,0,0,0,0.15,15,-1,0,0,0,75,1076904000,8192,0,0,0,0
160,WhisperingGardens,Шепчущие сады,0,85,237,0,11,0,675,2,0,0,0,0,0.15,15,-1,0,0,0,75,1073758272,8192,0,0,0,0
161,TerraceofRepose,Терраса Покоя,0,85,238,0,11,0,675,2,0,0,0,0,0.15,15,-1,0,0,0,75,1073758272,8192,0,0,0,0
162,BrightwaterLake,Озеро Ясноводное,0,85,239,0,11,0,675,2,0,0,0,0,0.15,15,-1,0,0,0,75,1073758272,8192,0,0,0,0
163,Gunther'sRetreat,Приют Гюнтера,0,85,240,0,11,0,675,2,0,0,0,0,0.15,15,-1,0,0,0,75,1073758272,0,0,0,0,0
164,Garren'sHaunt,Ферма Гаррена,0,85,241,0,11,0,675,2,0,0,0,0,0.15,15,-1,0,0,0,75,1073758272,8192,0,0,0,0
165,BalnirFarmstead,Усадьба Балнира,0,85,242,0,11,0,675,15,0,0,0,0,0.15,15,-1,0,0,0,75,1073758272,8192,0,0,0,0
166,ColdHearthManor,"Поместье ""Остывший Очаг""",0,85,243,0,11,0,675,2,0,0,0,0,0.15,15,-1,0,0,0,75,1073758272,8192,0,0,0,0
167,CrusaderOutpost,Застава Алого Ордена,0,85,244,0,11,0,675,2,0,0,0,0,0.15,15,-1,0,0,0,75,1073758272,8192,0,0,0,0
168,TheNorthCoast,Северное побережье,0,85,245,0,11,567,675,2,0,0,0,0,0.15,15,-1,0,0,0,75,1073758272,0,0,0,0,0
169,Whispering Shore,Шепчущий берег,0,85,577,0,11,567,675,0,0,0,0,0,0.15,15,-1,0,0,0,75,1073758272,0,0,0,0,0
170,LordamereLake,Озеро Лордамер,0,0,246,0,11,31,675,2,0,0,0,0,0.15,15,-1,0,0,0,7,16448,0,0,0,0,0
172,FenrisIsle,Остров Фенриса,0,130,247,0,11,0,675,718,0,0,0,0,0.15,15,-1,0,0,0,7,1073758272,8192,0,0,0,0
173,Faol'sRest,Могила Фаола,0,85,620,0,11,0,675,2,0,0,0,0,0.15,15,-1,0,0,0,75,1073758272,0,0,0,0,0
186,Dolanaar,Доланаар,1,141,622,0,11,0,675,11,0,712,0,0,0.15,15,-1,0,0,0,72,1076904000,8192,0,0,0,0
187,DarnassusUNUSED,Дарнас НЕ ИСПОЛЬЗУЕТСЯ,1,141,248,0,11,48,675,76,0,63,0,0,0.15,15,-1,0,0,0,72,1073758272,8192,0,0,0,0
188,Shadowglen,Тенистая долина,1,6450,561,0,11,48,675,11,0,0,0,0,0.15,15,-1,0,0,0,72,1076903936,0,0,0,0,0
189,Steelgrill'sDepot,Поселок Сталежара,0,1,249,0,11,0,675,8,0,0,0,0,0.15,15,-1,0,0,0,74,1073758272,8192,0,0,0,0
190,Hearthglen,Дольный Очаг,0,28,250,0,11,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,25,1073758272,8192,0,0,0,0
192,NorthridgeLumberCamp,Лесопилка Северного Кряжа,0,28,251,0,11,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,25,1073758272,8192,0,0,0,0
193,RuinsofAndorhal,Андорал,0,28,252,0,11,0,675,15,0,0,0,0,0.15,15,-1,0,0,0,25,1073758272,8192,0,0,0,0
195,SchoolofNecromancy,Школа некромантии,0,28,253,0,11,0,675,0,0,0,0,0,0.15,15,-1,0,0,0,25,1073758272,0,0,0,0,0
196,UthersTomb,Гробница Утера,0,28,578,0,11,0,675,15,0,0,0,0,0.15,15,-1,0,0,0,25,1073758272,0,0,0,0,0
197,SorrowHill,Холм печали,0,28,254,0,11,0,675,671,0,0,0,0,0.15,15,-1,0,0,0,25,1073758272,8192,0,0,0,0
198,TheWeepingCave,Грот Слез,0,28,255,0,11,37,675,0,0,0,0,0,0.15,15,-1,0,0,0,25,1073758272,8192,0,0,0,0
199,FelstoneField,Поле Джанис,0,28,256,0,11,0,675,10,0,0,0,0,0.15,15,-1,0,0,0,25,1073758272,8192,0,0,0,0
200,Dalson'sTears,Ферма Далсона,0,28,257,0,11,0,675,10,0,0,0,0,0.15,15,-1,0,0,0,25,1073758272,8192,0,0,0,0
201,Gahrron'sWithering,Пустошь Гаррона,0,28,258,0,11,37,675,10,0,0,0,0,0.15,15,-1,0,0,0,25,1073758272,8192,0,0,0,0
202,TheWrithingHaunt,Удел Страданий,0,28,259,0,11,0,675,670,0,0,0,0,0.15,15,-1,0,0,0,25,1073758272,8192,0,0,0,0
203,MardenholdeKeep,Крепость Марденхольд,0,28,260,0,11,0,675,193,0,0,0,0,0.15,15,-1,0,0,0,25,1073758272,0,0,0,0,0
204,PyrewoodVillage,Деревня Погребальных Костров,0,130,261,0,11,0,675,720,0,301,0,0,0.15,15,-1,0,0,0,7,1073758272,8192,0,0,0,0
205,DunModr,Дун Модр,0,11,262,0,11,0,675,191,0,0,0,0,0.15,15,-1,0,0,0,15,1073758272,8192,0,0,0,0
206,UtgardeKeep,Крепость Утгард,574,0,263,0,11,429,675,0,0,0,0,0,0.7,13,-1,0,0,0,249,0,12,0,0,0,0
207,TheGreatSea,Великое море,36,0,264,0,11,0,675,9,0,0,0,0,0.15,13,-1,0,0,0,202,64,0,0,0,0,0
208,UnusedIroncladcove,Не используется Потайная бухта,36,0,265,76,11,34,675,0,0,0,0,0,0.15,13,-1,0,0,0,202,64,0,0,0,0,0
209,ShadowfangKeep,Крепость Темного Клыка,33,0,266,0,11,28,675,2,0,0,0,4,0.15,13,-1,0,0,0,213,0,8204,0,0,0,0
