SourceText_lang,ID,ItemID,Flags,SourceTypeEnum
|cFFFFD200상인: |r운무사 쿠|n|cFFFFD200지역: |r다크문 섬|n|cFFFFD200평판: |r황제 샤오하오 - 매우 우호적,154,103685,4,2
|cFFFFD200획득: |r침식된 절벽거인|n|cFFFFD200지역: |r영원의 섬,155,104262,0,0
|cFFFFD200획득: |r검은 불꽃의 용사|n|cFFFFD200지역: |r영원의 섬,156,104302,0,0
|cFFFFD200획득: |r영원의 가마솥지기|n|cFFFFD200지역: |r영원의 섬,157,104309,0,0
|cFFFFD200이벤트:|r 겨울맞이 축제,158,104318,0,6
|cFFFFD200상인: |r일반 상인|n|cFFFFD200가격: |r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,159,104323,0,2
|cFFFFD200상인: |r일반 상인|n|cFFFFD200가격: |r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,160,104324,0,2
|cFFFFD200획득: |r오르도스 대사제|n|cFFFFD200지역: |r영원의 섬,161,72233,2,0
|cFFFFD200획득: |r오르도의 자쿠르|n|cFFFFD200지역: |r영원의 섬,162,104331,0,0
|cFFFFD200이벤트: |r다크문 축제|n|cFFFFD200획득: |r달송곳니|n|cFFFFD200지역: |r다크문 섬,164,105898,0,6
|cFFFFD200획득: |r공포의 유령선 바주비어스호|n|cFFFFD200지역: |r영원의 섬|n,165,104294,0,0
|cFFFFD200이벤트: |r 잘라제인의 최후,168,54653,2,6
|cFFFFD200이벤트:|r 달의 축제|n|n|cFFFFD200상인: |r파리엘 스타송|n|cFFFFD200지역: |r달숲|n|cFFFFD200가격: |r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t,169,90000,0,6
|cFFFFD200상인: |r일반 상인|n|cFFFFD200가격: |r100|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t,170,90427,0,2
|cFFFFD200이벤트: |r 놈리건 작전,180,54651,2,6
|cFFFFD200출처: |r고대정령의 유산,181,72223,2,1
|cFFFFD200이벤트:|r 달의 축제|n|n|cFFFFD200상인: |r파리엘 스타송|n|cFFFFD200지역: |r달숲|n|cFFFFD200가격: |r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t,182,89999,0,6
|cFFFFD200상인: |r일반 상인|n|cFFFFD200가격: |r40|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,183,54343,0,2
|cFFFFD200상인: |r일반 상인|n|cFFFFD200가격: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,184,54438,0,2
|cFFFFD200상인: |r일반 상인|n|cFFFFD200가격: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,185,54437,0,2
|cFFFFD200상인: |r일반 상인|n|cFFFFD200가격: |r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,186,44606,0,2
|cFFFFD200상인: |r일반 상인|n|cFFFFD200가격: |r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,187,45057,0,2
|cFFFFD200전문 기술: |r고고학,188,69776,0,3
|cFFFFD200상인: |r귀부인 에브니키 카프살리스|n|cFFFFD200지역: |r얼음왕관,189,46843,0,2
|cFFFFD200획득: |r마음 감시자 허그갈론|n|cFFFFD200지역: |r탕랑 평원,190,90067,0,0
|cFFFFD200상인: |r소매치기 레니 맥코이|n|cFFFFD200지역: |r스톰윈드|n|cFFFFD200가격: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,191,97921,0,2
|cFFFFD200상인: |r한여름 축제 상인|n|cFFFFD200지역: |r대도시|n|cFFFFD200가격: |r350|TINTERFACE\ICONS\INV_SUMMERFEST_FIREFLOWER.BLP:0|t|n|n,192,34686,0,6
|cFFFFD200상인: |r가을 축제 상인|n|cFFFFD200가격: |r100|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t,193,33927,0,6
|cFFFFD200상인: |r싼 레드스케일|n|cFFFFD200지역: |r비취 숲|n|cFFFFD200평판: |r운룡단 - 매우 우호적|n|cFFFFD200가격: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,194,89222,4,2
|cFFFFD200이벤트:|r 겨울맞이 축제,195,37710,0,6
|cFFFFD200전문 기술: |r기계공학,196,23767,0,3
|cFFFFD200퀘스트: |r사마귀 훈제|n|cFFFFD200지역: |r탕랑 평원,197,88589,0,1
|cFFFFD200상인: |r루크 호크피스트|n|cFFFFD200지역: |r얼음왕관,198,45021,0,2
|cFFFFD200획득: |r도적 훔치기,199,36863,0,0
|cFFFFD200상인: |r아이리시|n|cFFFFD200지역: |r얼음왕관,200,45020,0,2
|cFFFFD200상인: |r남 아이언포우|n|cFFFFD200지역: |r네 바람의 계곡|n|cFFFFD200가격: |r3|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t59|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t65|TINTERFACE\MONEYFRAME\UI-COPPERICON.BLP:0|t,201,88801,0,2
|cFFFFD200암시장 경매장|r,202,45063,0,2
|cFFFFD200프로모션|r,203,69227,0,7
|cFFFFD200상인: |r샐리 피즐퓨리|n|cFFFFD200지역: |r네 바람의 계곡|n|cFFFFD200가격: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,204,88802,0,2
|cFFFFD200출처: |r구역질나는 병|n|cFFFFD200상인: |r타나크|n|cFFFFD200지역: |r숄라자르 분지,205,44719,0,2
|cFFFFD200퀘스트: |r미래 확보하기|n|cFFFFD200지역: |r천둥의 섬,206,95589,4,1
|cFFFFD200퀘스트: |r활력의 근원|n|cFFFFD200지역: |r천둥의 섬,207,95590,4,1
|cFFFFD200상인: |r릴리 스핀들넛|n|cFFFFD200지역: |r얼음왕관,208,45019,0,2
|cFFFFD200전문 기술: |r기계공학(425),209,40895,0,3
|cFFFFD200암시장 경매장|r,210,33219,0,2
|cFFFFD200퀘스트: |r금 같은 약속|n|cFFFFD200지역: |r공포의 황무지,211,88417,0,1
|cFFFFD200전문 기술: |r고고학,212,69777,0,3
|cFFFFD200퀘스트: |r원숭이 우상|n|cFFFFD200지역: |r쿤라이 봉우리,213,88385,0,1
|cFFFFD200암시장 경매장|r,214,32542,0,2
|cFFFFD200프로모션|r,215,54212,0,7
|cFFFFD200퀘스트: |r건배|n|cFFFFD200지역: |r탕랑 평원,216,88587,2,1
|cFFFFD200상인: |r데릭 브린들비어드|n|cFFFFD200지역: |r얼음왕관,217,45018,0,2
|cFFFFD200퀘스트: |r꼭꼭 숨어라|n|cFFFFD200지역: |r쿤라이 봉우리,218,88579,0,1
|cFFFFD200퀘스트: |r쥬의 절망|n|cFFFFD200지역: |r크라사랑 밀림,219,88580,0,1
|cFFFFD200획득: |r의사 테올렌 크라스티노브|n|cFFFFD200지역: |r스칼로맨스,220,88566,0,0
|cFFFFD200퀘스트: |r통통 굴려라!|n|cFFFFD200지역: |r쿤라이 봉우리,221,88531,0,1
|cFFFFD200퀘스트: |r나머지는 역사 속으로...!|n|cFFFFD200지역: |r달숲,222,71259,0,1
|cFFFFD200획득: |r무작위 전리품,223,63269,0,0
|cFFFFD200이벤트: |r다크문 축제|n|cFFFFD200획득: |r달송곳니|n|cFFFFD200지역: |r다크문 섬,224,101571,0,6
|cFFFFD200상인: |r발란 하이바우|n|cFFFFD200지역: |r녹아내린 전초지|n|cFFFFD200가격: |r3500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,225,70159,0,2
|cFFFFD200암시장 경매장|r,226,46780,0,2
|cFFFFD200획득: |r무작위 전리품,227,35275,0,0
|cFFFFD200상인: |r프레카 블러드액스|n|cFFFFD200지역: |r얼음왕관,228,45014,0,2
|cFFFFD200상인: |r지나 머드클로|n|cFFFFD200지역: |r네 바람의 계곡|n|cFFFFD200평판: |r농사꾼 연합 - 매우 우호적|n|cFFFFD200가격: |r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,229,89869,4,2
|cFFFFD200퀘스트: |r노움의 자비로움!|n|cFFFFD200지역: |r칼날 산맥,230,30690,0,1
|cFFFFD200보물: |r커다란 드레노어 조개|n|cFFFFD200지역: |r서리불꽃 마루,231,108739,0,0
|cFFFFD200퀘스트: |r날뛰는 쥐들|n|cFFFFD200지역: |r네 바람의 계곡,232,88370,0,1
|cFFFFD200프로모션|r,233,71628,0,7
|cFFFFD200상인: |r사맘바|n|cFFFFD200지역: |r얼음왕관,234,45015,0,2
|cFFFFD200상인: |r라비카|n|cFFFFD200가격: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,235,97942,0,2
|cFFFFD200퀘스트: |r약탈대장 슬로반|n|cFFFFD200지역: |r크라사랑 밀림,236,88387,0,1
|cFFFFD200상인: |r트렐리스 모닝선|n|cFFFFD200지역: |r얼음왕관,237,45017,0,2
|cFFFFD200퀘스트: |r길가에 향을|n|cFFFFD200지역: |r쿤라이 봉우리,238,88381,0,1
|cFFFFD200전문 기술: |r기계공학,239,17716,0,3
|cFFFFD200상인: |r샐리 피즐퓨리|n|cFFFFD200지역: |r네 바람의 계곡|n|cFFFFD200가격: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,240,91904,0,2
|cFFFFD200상인: |r하사관 아서 플루|n|cFFFFD200지역: |r얼음왕관,241,45011,0,2
|cFFFFD200퀘스트: |r묻힌 호젠 보물|n|cFFFFD200지역: |r크라사랑 밀림,242,80822,0,1
|cFFFFD200이벤트: |r온누리에 사랑을|n|cFFFFD200획득: |r연금술사 훔멜,243,50471,0,6
|cFFFFD200상인: |r도루 썬더혼|n|cFFFFD200지역: |r얼음왕관,244,45013,0,2
|cFFFFD200상인: |r포그|n|cFFFFD200지역: |r톨 바라드 반도|n|cFFFFD200평판: |r헬스크림 세력단 - 우호적|n|cFFFFD200가격: |r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,245,64997,4,2
|cFFFFD200상인: |r병참장교 브레이지|n|cFFFFD200지역: |r톨 바라드 반도|n|cFFFFD200평판: |r바라딘 집행단 - 우호적|n|cFFFFD200가격: |r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,246,63141,4,2
|cFFFFD200퀘스트: |r증오가 우릴 덮치다|n|cFFFFD200지역: |r탕랑 평원,247,88584,0,1
|cFFFFD200퀘스트: |r노란색 더하기 빨간색은 주황색|n|cFFFFD200지역: |r네 바람의 계곡,248,88377,0,1
|cFFFFD200상인: |r엘리자 키리안|n|cFFFFD200지역: |r얼음왕관,249,45016,0,2
|cFFFFD200출처: |r낚아 올린 보물 가방,250,45984,0,0
|cFFFFD200전문 기술: |r고고학,251,69775,0,3
|cFFFFD200프로모션|r,252,69215,0,7
|cFFFFD200암시장 경매장|r,253,35227,0,2
|cFFFFD200상인: |r라비카|n|cFFFFD200가격: |r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,254,97919,0,2
|cFFFFD200이벤트:|r 겨울맞이 축제,255,17712,0,6
|cFFFFD200전문 기술: |r기계공학,256,18660,0,3
|cFFFFD200획득: |r도적 훔치기,257,36862,0,0
|cFFFFD200상인: |r라비카|n|cFFFFD200가격: |r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,258,98552,0,2
|cFFFFD200상인: |r체스터|n|cFFFFD200지역: |r다크문 섬,264,116139,0,6
|cFFFFD200이벤트: |r다크문 축제|n|cFFFFD200퀘스트: |r깨어진 약속,265,116067,0,6
|cFFFFD200상인: |r가을 축제 상인|n|cFFFFD200가격: |r200|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t,269,71137,0,6
|cFFFFD200획득: |r클리킥스|n|cFFFFD200지역: |r탈라도르,270,116125,0,0
|cFFFFD200획득: |r이그드렐|n|cFFFFD200지역: |r어둠달 골짜기,271,113570,0,0
|cFFFFD200획득: |r질식자|n|cFFFFD200지역: |r서리불꽃 마루,272,111476,0,0
|cFFFFD200이벤트: |r다크문 축제|n|cFFFFD200업적: |r알리스라조르의 자손,273,116115,0,6
|cFFFFD200이벤트: |r다크문 축제|n|cFFFFD200상인: |r칼 굿업|n|cFFFFD200지역: |r다크문 섬|n|cFFFFD200가격: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t,275,75042,0,6
수수께끼입니다!,278,118191,2,0
|cFFFFD200상인: |r밀수업자|n|cFFFFD200지역: |r아라크 첨탑|n|cFFFFD200가격: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,279,113096,0,2
|cFFFFD200전문 기술: |r기계공학,280,109183,0,3
|cFFFFD200블리자드 샵|r,281,112324,0,7
|cFFFFD200주둔지 임무|r,282,118427,0,0
"|cFFFFD200퀘스트: |r잘 가라, 작은 존재여|n|cFFFFD200지역: |r아즈샤라",283,53057,0,1
|cFFFFD200퀘스트: |r용사의 시험|n|cFFFFD200지역: |r서리불꽃 마루,285,119144,0,1
|cFFFFD200획득: |r바스텐|n|cFFFFD200지역: |r고르그론드,286,119432,0,0
|cFFFFD200획득: |r영혼왜곡사 토렉|n|cFFFFD200지역: |r어둠달 골짜기,287,119178,0,0
|cFFFFD200보물: |r디셉시아의 연기나는 장화 |n|cFFFFD200지역: |r탈라도르,289,108743,0,0
|n,290,110586,2,0
|cFFFFD200상인: |r베스카 레드터스크|n|cFFFFD200지역: |r전쟁의 창|n|cFFFFD200평판: |r서리늑대 오크 - 우호적|n|cFFFFD200가격: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,293,115468,4,2
|cFFFFD200퀘스트: |r다이아몬드는 영원히|n|cFFFFD200지역: |r서리불꽃 마루,294,115503,0,1
|cFFFFD200보물: |r늪지반딧불이 둥지|n|cFFFFD200지역: |r어둠달 골짜기,295,117550,0,0
|cFFFFD200보물: |r눈에 띄는 죽음그물 알 |n|cFFFFD200지역: |r탈라도르,296,117569,0,0
|cFFFFD200수여: |r안돌할의 소울레어,297,117573,0,0
|cFFFFD200획득: |r석화된 화석나무|n|cFFFFD200지역: |r고르그론드,298,118221,0,0
|cFFFFD200획득: |r바다 군주 토르글록|n|cFFFFD200지역: |r나그란드,299,118244,0,0
|cFFFFD200퀘스트: |r서리불꽃의 격노|n|cFFFFD200지역: |r서리불꽃 마루,301,119145,0,1
|cFFFFD200상인: |r킬립|n|cFFFFD200지역: |r교역소|n|cFFFFD200평판: |r웃는 해골 오크 - 우호적|n|cFFFFD200가격: |r1250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,302,119160,4,2
,303,72222,2,-1
|cFFFFD200획득: |r겁쟁이 지블렛|n|cFFFFD200지역: |r서리불꽃 마루,304,72228,2,0
|cFFFFD200상인:|r 매리아|n|cFFFFD200지역:|r 교역소|n|cFFFFD200평판:|r 샤타리 수호자 - 우호적,305,119182,4,2
|cFFFFD200업적: |r장난감 수집광|n|cFFFFD200분류: |r장난감 상자,306,119215,0,5
|cFFFFD200주둔지 건물:|r 검투사의 성소|n,307,119217,0,0
|cFFFFD200주둔지 건물:|r 검투사의 성소|n,308,119218,0,0
|cFFFFD200보물: |r높은망치의 보물|n|cFFFFD200지역: |r원형경기장,309,119219,0,0
,310,119220,2,-1
,311,119221,2,-1
|cFFFFD200상인:|r 매리아|n|cFFFFD200지역:|r 교역소|n|cFFFFD200평판:|r 샤타리 수호자 - 매우 우호적,312,119421,4,2
|cFFFFD200보물: |r점성술사의 상자|n|cFFFFD200지역: |r어둠달 골짜기,319,109739,0,0
|cFFFFD200획득: |r불타는 전선|n|cFFFFD200지역: |r탈라도르|n,320,116122,0,0
|cFFFFD200상인: |r벤자민 브로드|n|cFFFFD200가격: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,322,119212,0,2
|cFFFFD200상인: |r벤자민 브로드|n|cFFFFD200가격: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,324,119210,0,2
|cFFFFD200획득: |r바시오크|n|cFFFFD200지역: |r고르그론드,325,118222,0,0
|cFFFFD200획득: |r전투대장 토움|n|cFFFFD200지역: |r나그란드,327,120276,0,0
|cFFFFD200보물: |r전문 검투사의 전쟁 뿔피리|n|cFFFFD200지역: |r서리불꽃 마루,328,108735,0,0
|cFFFFD200획득: |r울림의 메아리|n|cFFFFD200지역: |r탈라도르,329,113670,0,0
|cFFFFD200획득: |r최면개구리|n|cFFFFD200지역: |r어둠달 골짜기,330,113631,0,0
|cFFFFD200보물: |r구원자의 보관함|n|cFFFFD200지역: |r어둠달 골짜기,331,113375,0,0
|cFFFFD200보물: |r따뜻한 고렌 알|n|cFFFFD200지역: |r고르그론드,332,118716,0,0
|cFFFFD200획득: |r유황손아귀|n|cFFFFD200지역: |r고르그론드,333,114227,0,0
|cFFFFD200이벤트:|r 온누리에 사랑을,334,116651,0,6
|cFFFFD200이벤트:|r 가을 축제|n|cFFFFD200가격: |r100|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t,335,116758,0,6
|cFFFFD200이벤트:|r 겨울맞이 축제,336,116763,0,6
|cFFFFD200이벤트:|r 순례자의 감사절,337,116400,0,6
|cFFFFD200주둔지 건물: |r여관,338,118937,0,0
|cFFFFD200주둔지 건물: |r여관,339,118938,0,0
|cFFFFD200주둔지 건물: |r여관,340,119003,0,0
|cFFFFD200주둔지 건물: |r여관,341,119039,0,0
|cFFFFD200주둔지 건물: |r여관,342,119083,0,0
|cFFFFD200주둔지 건물: |r여관,343,72232,2,-1
|cFFFFD200상인: |r한여름 축제 상인|n|cFFFFD200가격: |r500|TINTERFACE\ICONS\INV_SUMMERFEST_FIREFLOWER.BLP:0|t|n,344,116440,0,2
|cFFFFD200상인: |r한여름 축제 상인|n|cFFFFD200가격: |r350|TINTERFACE\ICONS\INV_SUMMERFEST_FIREFLOWER.BLP:0|t|n,345,116435,0,6
|cFFFFD200이벤트:|r 가을 축제|n|cFFFFD200가격: |r200|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t,346,116757,0,6
|cFFFFD200이벤트:|r 겨울맞이 축제,347,116689,0,6
|cFFFFD200이벤트:|r 겨울맞이 축제,348,116690,0,6
|cFFFFD200이벤트:|r 겨울맞이 축제,349,116691,0,6
|cFFFFD200이벤트:|r 겨울맞이 축제,350,116692,0,6
|cFFFFD200퀘스트:|r 소크레타르의 분노|n,351,119134,0,1
|cFFFFD200훔치기|r|n,352,120857,2,0
|cFFFFD200주둔지 건물: |r여관,357,119092,0,0
|cFFFFD200업적: |r테라모어의 몰락|n|cFFFFD200분류: |r위업,359,89205,2,5
|cFFFFD200전문 기술: |r기계공학,360,108745,0,3
|cFFFFD200업적: |r피프와 함께한 길고도 낯선 길|n|cFFFFD200분류: |r던전 및 공격대,361,122293,0,5
|cFFFFD200획득: |r청지기 스태그헬름|n|cFFFFD200지역: |r불의 땅|n|cFFFFD200직업: |r드루이드,365,122304,0,0
,366,122283,6,-1
|cFFFFD200이벤트:|r 겨울맞이 축제,367,116456,0,6
|cFFFFD200업적: |r다크문 경주 폭주족|n|cFFFFD200분류: |r다크문 축제,368,122129,0,5
|cFFFFD200업적: |r방랑콥터: 금메달|n|cFFFFD200분류: |r다크문 축제,369,122126,0,5
|cFFFFD200업적: |r강화골렘: 금메달|n|cFFFFD200분류: |r다크문 축제,371,122120,0,5
|cFFFFD200업적: |r일급 통통 전차 사령관|n|cFFFFD200분류: |r다크문 축제,372,122122,0,5
|cFFFFD200업적: |r거북 이와 나의 연결 고리|n|cFFFFD200분류: |r다크문 축제,373,122123,0,5
|cFFFFD200퀘스트:|r 깨끗한 수정|n|cFFFFD200지역: |r스톰윈드|n|cFFFFD200지역: |r오그리마,374,122674,0,1
|cFFFFD200업적: |r내 마음 깊은 곳의 그대에게|n|cFFFFD200분류: |r주둔지,375,122700,0,5
|cFFFFD200획득: |r토르고로스|n|cFFFFD200지역: |r서리불꽃 마루,376,119163,0,0
"|cFFFFD200퀘스트: |r골라, 골라|n|cFFFFD200지역: |r탕랑 평원",377,82467,0,1
|cFFFFD200획득: |r하스싱어 포레스턴|n|cFFFFD200지역: |r스트라솔름,378,13379,0,0
|cFFFFD200획득:|r 블링트론 5000 선물 상자|n,379,123851,0,0
|cFFFFD200업적: |r로켓타조: 금메달|n|cFFFFD200분류: |r다크문 축제,381,122119,0,5
|cFFFFD200이벤트:|r 망자의 날|n,383,116856,0,6
|cFFFFD200이벤트:|r 망자의 날|n,384,116888,0,6
|cFFFFD200이벤트:|r 망자의 날|n,385,116889,0,6
|cFFFFD200이벤트:|r 망자의 날|n,386,116890,0,6
|cFFFFD200이벤트:|r 망자의 날|n,387,116891,0,6
|cFFFFD200상인: |r갈리사 선듀|n|cFFFFD200지역: |r다크문 섬,388,126931,0,2
|cFFFFD200보물: |r비법의 고서|n|cFFFFD200지역: |r타나안 밀림,389,127670,0,0
|cFFFFD200보물: |r지옥불 보석|n|cFFFFD200지역: |r타나안 밀림,390,127668,0,0
|cFFFFD200퀘스트: |r집안 청소|n|cFFFFD200지역: |r아라크 첨탑|n|n|cFFFFD200퀘스트: |r군대 청소|n|cFFFFD200지역: |r아라크 첨탑,391,119001,0,1
