ID,Name_lang,Description_lang,ButtonText_lang,RewardDescription_lang,ContinueDescription_lang,Type,PlayerConditionID,Flags,ButtonActionType,TextureFileDataID,LfgDungeonID,QuestID,BattleMasterListID,PriorityMin,PriorityMax,CurrencyType,CurrencyQuantity,UIMapID,BonusPlayerConditionID[0],BonusPlayerConditionID[1],BonusValue[0],BonusValue[1]
81,남부 불모의 땅,얼라이언스 병사들이 남부 불모의 땅에서 놀라운 맹위를 떨치고 있습니다. 승리를 공고히 하려면 당신의 도움이 필요합니다!,퀘스트 시작,,,0,33678,0,3,236717,0,28550,0,9,10,0,0,199,33679,0,1,0
82,먼지진흙 습지대,"SI:7의 칼리아 헤이스팅스와 함께, 테라모어를 안팎에서 위협하는 존재의 정체를 밝혀내야 합니다.",퀘스트 시작,,,0,33680,0,3,236758,0,28552,0,9,10,0,0,70,33681,34296,1,1
83,울둠,고대의 영광을 품은 도시 울둠을 찾아가는 첫 번째 모험가가 되어 얼라이언스를 빛내세요!,퀘스트 시작,,,0,33682,0,3,409550,0,28558,0,9,10,0,0,249,33683,0,0,0
84,핏빛안개 섬,핏빛안개 섬을 가득 채운 블러드 엘프 반역자와 무시무시한 생물들을 물리치려면 당신의 도움이 필요합니다.,퀘스트 시작,,,0,33684,0,3,236721,0,28559,0,9,10,0,0,106,33685,0,1,0
85,저습지,"대격변과 함께 발생한 파괴의 흔적 속에서, 저습지는 야생 동물과 오크 약탈자, 야만적인 놀로 뒤덮인 무법천지가 되었습니다!",퀘스트 시작,,,0,33686,0,3,236853,0,28565,0,9,10,0,0,56,33687,0,1,0
86,모단 호수,돌다지 댐이 파괴되면서 모단 호수의 드워프 산악경비대가 약화되고 있습니다. 시급히 지원군이 필요합니다!,퀘스트 시작,,,0,33688,0,3,236808,0,28567,0,9,10,0,0,48,33689,0,1,0
87,아라시 고원,아라시 고원에 당신의 도움이 필요합니다. 옛 스트롬가드의 명예를 되찾아야 합니다!,퀘스트 시작,,,0,33690,0,3,236712,0,28573,0,9,10,0,0,14,33691,0,1,0
88,서부 역병지대,"안돌할에서 승리한 여운이 가시기도 전에, 포세이큰은 반격을 가하기로 결정했습니다. 서부 역병지대에서 스컬지와 호드를 물리치고 잃어버린 안돌할을 되찾으려면 당신의 도움이 필요합니다.",퀘스트 시작,,,0,33692,0,3,236851,0,28576,0,9,10,0,0,22,33693,34625,1,1
89,동부 역병지대,동부 역병지대를 스컬지의 손아귀에서 되찾으려 애쓰는 은빛십자군에 당신의 도움이 필요합니다.,퀘스트 시작,,,0,33694,0,3,236760,0,28578,0,9,10,0,0,23,33695,0,1,0
90,황야의 땅,"황야의 땅에서 날뛰는 호드 세력의 규모를 파악하고, 데스윙이 일으킨 피해를 조사하는 데 당신의 도움이 필요합니다.",퀘스트 시작,,,0,33696,0,3,236716,0,28579,0,9,10,0,0,15,33697,0,1,0
91,이글거리는 협곡,SI:7의 보고에 따르면 이글거리는 협곡의 검은무쇠 드워프가 공격 준비를 하고 있습니다. 너무 늦기 전에 이들을 막아야 합니다.,퀘스트 시작,,,0,33698,0,3,236815,0,28582,0,9,10,0,0,32,33699,0,1,0
92,불타는 평원,불타는 평원에서 날뛰는 검은바위 오크를 막아내려면 지금 즉시 당신의 도움이 필요합니다!,퀘스트 시작,,,0,33700,0,3,236734,0,28666,0,9,10,0,0,36,33701,0,1,0
93,저주받은 땅,"호드가 저주받은 땅으로 진출하는 사태를 막으려면, 네더가드 주둔지에 힘을 보태야 합니다!",퀘스트 시작,,,0,33702,0,3,236720,0,28673,0,9,10,0,0,17,33703,0,1,0
94,슬픔의 늪,슬픔의 늪에 있는 무역남작 실버스냅이 얼라이언스에 탄약을 안정적으로 공급하게 하는 데 당신의 도움이 필요합니다!,퀘스트 시작,,,0,33704,0,3,236845,0,28675,0,9,10,0,0,51,33705,0,1,0
95,북부 가시덤불 골짜기,"대령 쿠르젠이 스톰윈드를 배반하고 수년이 지났지만, 그의 운명은 아직 수수께끼로 남아 있습니다. 생존자들을 도우며 대령에게 무슨 일이 있었던 건지 확인해 보세요.",퀘스트 시작,,,0,33706,0,3,236844,0,28699,0,9,10,0,0,224,33707,0,1,0
96,가시덤불 곶,가시덤불 곶으로 떠난 탐험가 연맹이 공포스러운 오우거로부터 발굴 지점을 지키는 데 당신의 도움이 필요하다고 합니다.,퀘스트 시작,,,0,33708,0,3,236844,0,28702,0,9,10,0,0,210,33709,0,1,0
97,아웃랜드,불타는 군단이 아웃랜드에 침공했습니다. 악마의 세력에 맞서는 원정대에 힘을 보태 주세요!,퀘스트 시작,,,0,33710,0,3,236813,0,28708,0,9,10,0,0,100,33713,33711,0,0
98,노스렌드,용맹의 원정대가 노스렌드에서 스컬지 세력을 제압하고 우리 동맹들의 안전을 보장하는 데 당신의 도움이 필요합니다!,퀘스트 시작,,,0,33712,0,3,236812,0,28709,0,9,10,0,0,113,33713,33714,0,0
99,황혼의 고원,바리안 린 국왕이 믿음직스럽고 증명된 영웅에게 극도로 중요한 임무를 맡기려고 합니다.,퀘스트 시작,,,0,33715,0,3,409549,0,28716,0,9,10,0,0,241,33716,0,0,0
100,판다리아,그롬마쉬 요새로 출두하여 새로운 대족장에게 충성을 맹세하세요!,퀘스트 시작,,,0,33727,0,3,652174,0,29611,0,9,10,0,0,371,33728,33748,0,0
101,네 바람의 계곡,막강한 판다렌 수도사가 네 바람의 계곡을 찾아왔다는 소문이 들립니다. 그와 동맹을 맺을 수 있을까요?,퀘스트 시작,,,0,33730,0,3,618317,0,38935,0,9,10,0,0,376,33731,0,0,0
102,쿤라이 봉우리,비취 숲 전투의 생존자들이 쿤라이 봉우리에 도착했습니다. 그들에게는 당신의 도움이 꼭 필요합니다.,퀘스트 시작,,,0,33735,0,3,617832,0,38936,0,9,10,0,0,379,33736,34300,0,0
103,탕랑 평원,음영파가 만리장벽을 넘어 탕랑 평원으로 진격하려 합니다. 이 담대한 공격에 당신의 힘을 보태 주세요!,퀘스트 시작,,,0,33738,0,3,618796,0,39127,0,9,10,0,0,388,33739,34329,0,0
104,공포의 황무지,만리장벽의 음영파가 공포의 황무지를 지배하는 사마귀 세력과 맞서 싸울 지원군을 요청해 왔습니다. 당신의 도움이 필요합니다!,퀘스트 시작,,,0,33740,0,3,624970,0,31000,0,9,10,0,0,422,33741,34293,0,0
105,영원꽃 골짜기,"영원꽃 골짜기가 공격받고 있습니다. 쿤라이 봉우리의 백호사에 있는 안두인 린 왕자와 함께 판다리아의 원주민을 설득하여, 영원꽃 골짜기가 외부인들에게 개방되게 해야 합니다. 더는 지체할 수 없습니다.",퀘스트 시작,,,0,33743,0,3,618798,0,31392,0,9,10,0,0,390,33744,34330,0,0
106,영원꽃 골짜기,영원꽃 골짜기가 공격받고 있습니다. 쿤라이 봉우리의 백호사에서 태양길잡이 데즈코를 도와야 합니다.,퀘스트 시작,,,0,33745,0,3,618798,0,31393,0,9,10,0,0,390,33746,34330,0,0
107,드레노어,"2차 대전쟁의 영웅인 대마법사 카드가가 아제로스 최강의 영웅들을 하나로 모아, 어둠의 문 너머로 진출하려 합니다.",퀘스트 시작,,대마법사 카드가와 함께 강철 호드를 물리치고 타나안 밀림에 세워진 어둠의 문을 파괴하세요!,0,33747,0,3,1048305,0,34398,0,9,10,0,0,577,33748,33750,0,0
108,드레노어,"2차 대전쟁의 영웅인 대마법사 카드가가 아제로스 최강의 영웅들을 하나로 모아, 어둠의 문 너머로 진출하려 합니다.",퀘스트 시작,,대마법사 카드가와 함께 강철 호드를 물리치고 타나안 밀림에 세워진 어둠의 문을 파괴하세요!,0,34668,0,3,1048305,0,34398,0,9,10,0,0,577,33713,33750,0,0
109,고르그론드,"듀로탄이 소규모 부대를 꾸려 고르그론드로 진격해 그곳의 강철 호드 요새에 반격을 가할 준비를 하고 있습니다. 사령관님, 당신의 도움이 필요합니다.",퀘스트 시작,,,0,33751,0,3,1046803,0,35557,0,9,10,0,0,543,33752,0,0,0
110,고르그론드,"이렐과 마라아드가 소규모 부대를 꾸려 고르그론드로 진격해 그곳의 강철 호드 요새에 반격을 가할 준비를 하고 있습니다. 사령관님, 당신의 도움이 필요합니다.",퀘스트 시작,,,0,33753,0,3,1046803,0,35556,0,9,10,0,0,543,33754,0,0,0
111,탈라도르,"강철 호드가 탈라도르에 상륙해, 전략적으로 중요한 이 지역을 장악하려 하고 있습니다. 사령관님, 당신의 병력이 필요합니다.",퀘스트 시작,,,0,33755,0,3,1060985,0,36953,0,9,10,0,0,535,33756,0,0,0
112,아라크 첨탑,"아라크 첨탑에 전쟁과 반란의 기운이 무르익고 있습니다. 추방된 아라코아가 무리지어 피난을 떠나고 있는데, 이들은 소중한 아군이 될 것으로 보입니다.",퀘스트 시작,,,0,33757,0,3,1060981,0,36951,0,9,10,0,0,542,33758,0,0,0
113,아라크 첨탑,"사령관님, 아라크 첨탑에 전쟁과 반란의 기운이 무르익고 있습니다. 추방된 아라코아가 무리지어 피난을 떠나고 있는데, 이들은 소중한 아군이 될 것으로 보입니다.",퀘스트 시작,,,0,33759,0,3,1060981,0,36951,0,9,10,0,0,542,33760,0,0,0
114,탈라도르,"강철 호드가 탈라도르에 상륙해, 전략적으로 중요한 이 지역을 장악하려 하고 있습니다. 사령관님, 당신의 병력이 필요합니다.",퀘스트 시작,,,0,33761,0,3,1060985,0,34676,0,9,10,0,0,535,33762,0,0,0
115,나그란드,무시무시한 전쟁노래 부족과 불타는 칼날단의 본거지인 나그란드에 거점을 구축하는 데 당신의 도움이 필요하다고 스랄이 알려 왔습니다.,퀘스트 시작,,,0,33765,0,3,1032150,0,36952,0,9,10,0,0,550,33766,0,0,0
116,나그란드,무시무시한 전쟁노래 부족과 불타는 칼날단의 본거지인 나그란드에 거점을 구축하는 데 당신의 도움이 필요하다고 구원자 이렐이 알려 왔습니다.,퀘스트 시작,,,0,33767,0,3,1032150,0,34674,0,9,10,0,0,550,33768,0,0,0
117,침공 준비!,"볼진 대족장이 당신의 주둔지에 찾아와, 함께 타나안 밀림 침공 작전을 세우자고 합니다. 준비되셨습니까?",퀘스트 시작,,주둔지의 대족장 볼진과 대화하고 타나안 밀림 침공 계획을 세우세요.,0,33769,0,3,1048305,0,38567,0,9,10,0,0,543,33770,0,0,0
118,아라시 분지,자원 경쟁 전장인 아라시 분지의 지배권을 두고 호드 플레이어들과 전쟁을 벌입니다.,전투 참여!,,,5,33772,1,4,236712,0,0,3,1,7,0,0,0,34691,0,1,0
119,침공 준비!,"바리안 린 국왕이 당신의 주둔지에 찾아와, 함께 타나안 밀림 침공 작전을 세우자고 합니다. 준비되셨습니까?",퀘스트 시작,,주둔지의 국왕 바리안 린과 대화하고 타나안 밀림 침공 계획을 세우세요.,0,33771,0,3,1048305,0,38253,0,9,10,0,0,543,33773,0,0,0
120,검은심연 나락,이 고대의 나이트 엘프 사원에는 지금 황혼의 망치단이 우글거리고 있습니다. 미지의 악이 깨어나기 전에 이들을 물리쳐야 합니다!,파티 참여,,,6,33775,0,1,236436,10,0,0,7,8,0,0,0,33809,33978,0,0
123,스톰윈드 지하감옥,스톰윈드 지하감옥의 죄수들이 탈출하려 합니다. 어서 막으십시오!,파티 참여,,,6,33806,0,1,134163,12,0,0,7,8,0,0,0,33810,33979,0,0
124,놈리건,"방사능에 오염된 도시 놈리건을 샅샅이 조사하여 트로그와 오염된 노움, 공포스러운 기계들을 몰아내야 합니다.",파티 참여,,,6,33807,0,1,236424,14,0,0,7,8,0,0,0,33811,33981,0,0
125,붉은십자군 전당,붉은십자군의 흉포한 전사들이 붉은십자군 전당에서 군대를 양성하고 있습니다. 적의 세력이 지나치게 커지기 전에 어서 물리쳐야 합니다.,파티 참여,,,6,33808,0,1,133154,163,0,0,7,8,0,0,0,33813,33982,0,0
126,붉은십자군 수도원,"붉은십자군의 요새인 붉은십자군 수도원을 공격하여, 광신에 빠진 지도자들에게 정의의 심판을 내려야 합니다.",파티 참여,,,6,33814,0,1,135955,164,0,0,7,8,0,0,0,33815,33816,0,0
127,마라우돈,마라우돈의 수정 동굴을 악의 존재가 차지했다는 소문이 떠돕니다. 어서 마라우돈으로 출발하세요.,파티 참여,,,6,33817,0,1,136345,272,0,0,7,8,0,0,0,33818,0,0,0
128,가시덩굴 우리,가시멧돼지의 본거지이자 요새인 가시덩굴 우리를 습격해야 합니다.,파티 참여,,,6,33819,0,1,236405,16,0,0,7,8,0,0,0,33820,33983,0,0
129,썩은포자 동굴,"지하의 썩은포자 동굴을 찾아가, 마라우돈의 뿌리를 휘감은 타락을 정화하세요.",파티 참여,,,6,33821,0,1,136345,26,0,0,7,8,0,0,0,33818,0,0,0
130,대지노래 폭포,공주 테라드라스와 그 하수인들이 마라우돈에 불러일으킨 타락을 제거할 영웅이 필요합니다.,파티 참여,,,6,33822,0,1,136345,273,0,0,7,8,0,0,0,33818,33984,0,0
131,울다만,지금은 폐허가 된 고대 티탄의 도시 울다만을 탐험하세요. 티탄의 실패한 피조물과 놀라운 보물이 가득한 곳입니다.,파티 참여,,,6,33823,0,1,236401,22,0,0,7,8,0,0,0,33824,33985,0,0
