ID,Body_lang
96,"나를 방문해 주어서 고맙군, $n. 우리가 잊혀지지 않았다는 사실을 알게 되어 행복하다네."
97,"나를 방문해 주어서 고맙군, $n. 우리가 잊혀지지 않았다는 사실을 알게 되어 행복하다네."
98,"대족장의 일지를 해독하는 데 꽤 많은 시간이 걸렸소. 그런데 한가지 놀라운 사실을 발견했다오. 대족장 겨울눈은 죽기 전 심각한 망상에 빠졌고 그 ""화주""라는 물질에 심하게 중독되어 있었소. 그는 아제로스의 모든 존재가 그의 적이라 믿고 있었소. 흠, 아무래도 그대가 직접 이 글을 읽어보는 것이 좋겠소. 이 편지에 그의 일지를 해독한 내용을 함께 동봉했으니 확인한 후 더 자세한 정보가 필요하다는 생각이 들면 나를 찾아와주시오."
99,"노움 기계공학 조합의 회원권을 갱신해 주신 데 대해 감사 드리며, 귀하의 정회원 유효 기간이 연장되었음을 알려드립니다. 그동안 노움 기계공학의 발전에 공헌해 주신 데 대한 보답의 의미로 이 선물을 드립니다."
100,"노움 기계공학 조합의 회원권을 갱신해 주신 데 대해 감사 드리며, 귀하의 정회원 유효 기간이 연장되었음을 알려드립니다. 그동안 노움 기계공학의 발전에 공헌해 주신 데 대한 보답의 의미로 이 선물을 드립니다."
101,"친구여. 역병지대에서 계속되고 있는 전투로 내 손은 피곤에 지쳐 있지만 자네와 같은 영웅에게 이 서신을 쓸 정도의 힘은 항상 남아 있다네. 얼마 전 자네가 수행해 준 일들로 인해 이 곳은 정말 큰 도움을 받고 있네. 자네의 도움을 바탕으로 우리의 임무 수행은 계속되고 있네.

서부 역병지대 쪽으로 오거든 보루에 한 번 들러주게. 자네 같은 베테랑 $c 친구는 가마솥 추적에 큰 보탬이 되니까 말일세.

어둠이 항상 그대와 함께하기를!

고위집행관 데링턴"
102,"하하하, 안녕하세요! 즐거운 겨울맞이 축제를 보내고 있기를 바라요!$B$B내게 맛있는 음식을 대접해 주었으니 나도 작은 보답을 할까 해요. 맛 좀 보라고 굴뚝나무 목장조합에서 만든 맛있는 음식을 준비했어요. 아직 아무런 준비도 안 했다면 겨울이 다가기 전에 좀 마련해두는 게 좋을 거예요!$B$B즐거운 연말연시 보내길 바라요.$B겨울 할아버지가..."
103,"고블린 기계공학 조합의 회원권을 갱신해 주신 데 대해 감사 드리며, 귀하의 정회원 유효 기간이 연장되었음을 알려드립니다. 그동안 고블린 기계공학의 발전에 공헌해 주신 데 대한 보답의 의미로 이 선물을 드립니다."
104,"고블린 기계공학 조합의 회원권을 갱신해 주신 데 대해 감사 드리며, 귀하의 정회원 유효 기간이 연장되었음을 알려드립니다. 그동안 고블린 기계공학의 발전에 공헌해 주신 노고에 대한 보답의 의미로 이 선물을 드립니다."
105,<UNUSED>
106,토끼들이 다시 나타났어요! 이런 안돼! 일부러 다시 오시진 않으셔도 돼요...
107,"안녕하시오, 친구. 로데론의 폐허에서 계속되고 있는 전투로 내 손은 피곤에 지쳐 있지만 당신과 같은 영웅에게 이 서신을 쓸 정도의 힘은 항상 남아 있소. 얼마 전 당신이 수행해 준 일들로 인해 이 곳은 정말 큰 도움을 받고 있소. 당신의 도움을 바탕으로 우리의 임무 수행은 계속되고 있소이다.

서부 역병지대 쪽으로 오거든 야영지에 한 번 들러주시오. 당신 같은 베테랑 $c 친구는 가마솥 추적에 큰 보탬이 되니까 말이야.

스톰윈드를 위하여!

사령관 아쉬람 발러피스트"
108,하하하! 깜짝 놀랬지요?$B$B겨울에는 굴뚝나무 목장조합이 대단히 바쁘지요. 하지만 당신에게는 꼭 특별한 선물을 할까 해요. 알터랙 산맥에 꽁꽁 얼어붙어 있던 삭스를 우리가 구해냈다는 소식도 전합니다. 삭스도 당신에게 매우 감사해 하고 있어요.$B$B삭스를 구해낼 무렵 우리 목장조합에서는 신기한 장치를 개발했답니다. 당신도 분명 좋아할 거예요. 작동하려면 눈뭉치 하나가 필요하긴 하지만 아주 재미난 장치랍니다!$B$B겨울 할아버지가...
109,"안녕하신가, 친구! 잘 지내고 있길 바라네.$B$B학카르에 맞서 투쟁하는 우리를 도와 준 것에 대해 다시 한번 감사를 표하고 싶네. 우린 혈신을 물리치는 데 아직도 도움이 필요하다네. 그러니 곧 다시 자네를 볼 수 있었으면 좋겠군. 자네가 이곳에 없으니 얼마나 힘든지 아나!$B$B우리를 위해 수고해 준 데 대한 작은 감사의 표시로 명예 징표 하나를 동봉했네. 우리가 함께 힘을 합치면 마침내 학카르를 영원히 물리칠 수 있을지도 모른다네!$B$B잔자의 축복이 늘 함께하기를!$B$B잔자의 종복, 빈차샤"
110,"안녕하시오, $n!$B$B일찍이 그대가 가져온 그 정보가 매우 중요한 것으로 확인되었습니다. 나는 이미 황혼의 망치단의 존재가 원인이 있다고 보고 새로운 중요사항이라 생각하여 전투 계획을 수정하고 있소.$B$B감사의 표시로 동봉하는 물품을 받아주기 바라오. 앞으로도 그대를 실리더스에서 우리의 힘겨운 싸움에 우리 세나리온 의회의 훌륭한 친구로서 지속적으로 신뢰를 쌓아갈 수 있길 바라오.$B$B마음을 담아$B$B지휘관 마랄리스"
111,"친구여, 잘 지내고 있길 바라오. 부디 호드를 위한 당신의 싸움이 영광스러운 것이 되기를. 나는 당신이 어디서든 다른 이들에게 그롬 헬스크림만큼 크고 소중한 영웅적 성과로 기림을 받게 되는 때가 오기를 고대하고 있소.$B$B추수절 기간 동안 나에게뿐 아니라 그롬을 기념하는 데 도움을 줬던 당신의 친절함을 잊지 않고 있소. 그래서 당신이 맘에 들어 했으면 하는 물건을 보내니, 유용하게 쓰길 바라오.$B$B호드를 위하여!$B야브니르"
112,"안녕하세요. 젊은 드루이드여!

지금까지 훈련을 수행하는 동안 그대가 보여준 끈기와 노력을 높이 평가합니다. 그대는 발톱의 드루이드가 된 것에 대해 자랑스럽게 생각하길 바랍니다. 하지만 훈련은 계속 돼야 하죠. 다음 훈련은 14 레벨이 된 이후에 시작될 겁니다. 준비가 되면 다르나서스에 있는 세나리온 자치령으로 저를 찾아오도록 하세요.

마스렌길 베어워커"
113,"친구여, 잘 지내고 있길 바라오. 부디 얼라이언스를 위한 싸움이 당신의 마음에 흡족한 것이 되었으면 좋겠소. 나는 당신이 어디서든 다른 이들에게 빛의 수호자 우서 경만큼 크고 소중한 영웅적 성과로 기림을 받게 되는 때가 오기를 고대하고 있소.$B$B추수절 기간 동안 나에게뿐 아니라 우서 경을 기념하는 데 도움을 줬던 당신의 친절함을 잊지 않고 있소. 그래서 당신이 맘에 들어 했으면 하는 물건을 보내니, 유용하게 쓰길 바라오.$B$B브론즈비어드 국왕 폐하의 은혜 아래,$B와그너"
114,"안녕하신가. 젊은 드루이드여!

잊지 말고 나를 종종 찾아오라는 얘기를 전하기 위해 이 글을 남기네. 우리 드루이드는 세나리우스의 뜻을 섬기는 자로서 배우고 익혀야 할 게 참으로 많지. 그 끝없는 배움의 길에 내가 조금이라도 도움을 주게 되어 대단히 기쁘다네. 자네는 이제 곧 수중 동물로 변신하는 법에 대해 배우게 될 걸세. 16 레벨이 되거든 새로운 지식을 찾아 나에게 오게.

투락 룬토템"
115,"안녕하세요. 젊은 드루이드여!

잊지 말고 저를 종종 찾아오라는 얘기를 전하기 위해 이 글을 남깁니다. 우리 드루이드는 세나리우스의 뜻을 섬기는 자로서 배우고 익혀야 할 게 참으로 많지요. 그 끝없는 배움의 길에 제가 조금이라도 도움을 주게 되어 대단히 기뻐요. 그대는 이제 곧 수중 동물로 변신하는 법에 대해 배우게 될 거예요. 16 레벨이 되거든 저를 찾아오세요. 새로운 지식을 구할 수 있을 거예요.

마스렌길 베어워커"
116,"젊은 드루이드여!

지금까지 훈련을 수행하는 동안 자네가 보여준 끈기와 노력을 높이 평가하네. 자네는 발톱의 드루이드 일원이 된 것에 대해 자랑스럽게 생각할 만하군. 하지만 훈련은 계속될 것이야. 다음 훈련은 14 레벨이 된 이후에 시작할 수 있을 걸세. 준비가 되면 썬더 블러프에 있는 장로의 봉우리로 나를 찾아오도록 하게나.

투락 룬토템"
117,하하하! 깜짝 놀랬지요?$B$B겨울에는 굴뚝나무 목장조합이 대단히 바쁘지요. 하지만 당신에게는 꼭 특별한 선물을 할까 해요. 알터랙 산맥에 꽁꽁 얼어붙어 있던 삭스를 우리가 구해냈다는 소식도 전합니다. 삭스도 당신에게 매우 감사해 하고 있어요.$B$B삭스를 구해낼 무렵 우리 목장조합에서는 신기한 장치를 개발했답니다. 당신도 분명 좋아할 거예요. 작동하려면 눈뭉치 하나가 필요하긴 하지만 아주 재미난 장치랍니다!$B$B겨울 할아버지가...
118,"하하하, 안녕하세요! 즐거운 겨울맞이 축제 보내고 있기를 바라요!$B$B맛있는 음식을 대접해 주었으니 나도 작은 보답을 할까 해요. 맛 좀 보라고 굴뚝나무 목장조합에서 만든 맛있는 음식을 준비했어요. 아직 아무런 준비도 안 했다면 겨울이 다가기 전에 좀 마련해두는 게 좋을 거예요!$B$B즐거운 연말연시 보내길 바라요.$B겨울 할아버지가..."
119,"안녕하세요. 이렇게 편지로 다시 찾아 뵙는군요. 여기 페더문 요새에서의 일들이 순조롭게 잘 풀리고 있다는 얘기를 전해 드리고 싶어 편지를 보냅니다. 도와주신 덕분에 전 새로운 가죽세공품을 만드는 일을 잘 해내고 있습니다.$B$B어떻게 조금 여유분이 남아서 도움에 대한 보답으로 당신에게 보내면 좋겠다는 생각이 들더군요. 다시 페더문 요새에 오게 되시면 꼭 다시 들려주시기 바랍니다!$B$B당신의 친구, 프렛"
120,거듭 고마움을 표시하고 이곳 모자케 야영지의 일은 당신 덕에 잘 돌아가고 있다는 말을 전하기 위해 펜을 들었소이다. 당신의 도움으로 여러 개의 가죽 용품을 너끈히 만들 수 있었소.$B$B그러고도 좀 여분이 남아서 감사의 의미로 이렇게 보내는 바이니 사양하지 마시오. 그리고 이 야영지에 다시 들르게 되거든 꼭 찾아 주시오.$B$B당신과 선조에게 평화가 함께하기를...$B장도르
121,이 징표가 자네에게 해답을 주진 않겠지만 자네에게 작은 즐거움이 될 걸세.
122,"이보라고, $n,$B$B자네에게 유괴된 멧젠을 구해줘서 고맙다는 말을 다시 한번 전하고 싶었다네. 자네는 굴뚝나무 목장조합의 영원한 친구일세. 내 말 믿으라고.$B$B수석요리사 그라추가 새로운 비법을 개발하는 중인데, 문득 자네가 좋아할 거 같다는 생각이 들더군! 무지막지 즐거운 겨울맞이 축제 되게나!$B$B자네의 돈 주머니가 언제나 짤랑거리길...$B$B케이말드 코퍼핀치"
123,"위대한 용사여,$B$B푸른용군단은 당신이 내가 상상할 수 있는 것보다 훨씬 더 큰일을 해야 할 운명이라고 믿고 있습니다.$B$B누가 뭐라든 우리 세계에는 영웅이 필요합니다. 지내면서 가장 암울한 시기에 칼림도어에 드리워지는 어둠의 그림자를 보게 되거든 그때마다 늙은 노움을 위해 겪으셨던 고난과 시련, 그리고 파란만장했던 여행을 상기하면서 심기일전하시기 바랍니다.$B$B미천한 늙은이,$B$B나라인 수스팬시가$B$B추신: 수리 비용은 미안하게 생각합니다."
124,"나를 방문해 주어서 고맙군, $n. 우리가 잊혀지지 않았다는 사실을 알게 되어 행복하다네."
125,"나를 방문해 주어서 고맙군, $n. 우리가 잊혀지지 않았다는 사실을 알게 되어 행복하다네."
126,"나를 방문해 주어서 고맙군, $n. 우리가 잊혀지지 않았다는 사실을 알게 되어 행복하다네."
127,"나를 방문해 주어서 고맙군, $n. 우리가 잊혀지지 않았다는 사실을 알게 되어 행복하다네."
128,"나를 방문해 주어서 고맙군, $n. 우리가 잊혀지지 않았다는 사실을 알게 되어 행복하다네."
129,"나를 방문해 주어서 고맙군, $n. 우리가 잊혀지지 않았다는 사실을 알게 되어 행복하다네."
130,"나를 방문해 주어서 고맙군, $n. 우리가 잊혀지지 않았다는 사실을 알게 되어 행복하다네."
131,오늘 들러 주어서 고맙네. 이번 달의 축제를 맞이하여 나의 선물을 받아 주게나.
132,이 징표가 자네에게 해답을 주진 않겠지만 자네에게 작은 즐거움이 될 걸세.
133,오늘 들러 주어서 고맙네. 이번 달의 축제를 맞이하여 나의 선물을 받아 주게나.
134,오늘 들러 주어서 고맙네. 이번 달의 축제를 맞이하여 나의 선물을 받아 주게나.
135,오늘 들러 주어서 고맙네. 이번 달의 축제를 맞이하여 나의 선물을 받아 주게나.
136,오늘 들러 주어서 고맙네. 이번 달의 축제를 맞이하여 나의 선물을 받아 주게나.
137,이 징표가 자네에게 해답을 주진 않겠지만 자네에게 작은 즐거움이 될 걸세.
138,이 징표가 자네에게 해답을 주진 않겠지만 자네에게 작은 즐거움이 될 걸세.
139,이 징표가 자네에게 해답을 주진 않겠지만 자네에게 작은 즐거움이 될 걸세.
140,이 징표가 자네에게 해답을 주진 않겠지만 자네에게 작은 즐거움이 될 걸세.
141,이 징표가 자네에게 해답을 주진 않겠지만 자네에게 작은 즐거움이 될 걸세.
142,이 징표가 자네에게 해답을 주진 않겠지만 자네에게 작은 즐거움이 될 걸세.
143,오늘 들러 주어서 고맙네. 이번 달의 축제를 맞이하여 나의 선물을 받아 주게나.
144,오늘 들러 주어서 고맙네. 이번 달의 축제를 맞이하여 나의 선물을 받아 주게나.
145,오늘 들러 주어서 고맙네. 이번 달의 축제를 맞이하여 나의 선물을 받아 주게나.
146,오늘 들러 주어서 고맙네. 이번 달의 축제를 맞이하여 나의 선물을 받아 주게나.
147,오늘 들러 주어서 고맙네. 이번 달의 축제를 맞이하여 나의 선물을 받아 주게나.
148,오늘 들러 주어서 고맙네. 이번 달의 축제를 맞이하여 나의 선물을 받아 주게나.
149,오늘 들러 주어서 고맙네. 이번 달의 축제를 맞이하여 나의 선물을 받아 주게나.
150,오늘 들러 주어서 고맙네. 이번 달의 축제를 맞이하여 나의 선물을 받아 주게나.
151,오늘 들러 주어서 고맙네. 이번 달의 축제를 맞이하여 나의 선물을 받아 주게나.
152,오늘 들러 주어서 고맙네. 이번 달의 축제를 맞이하여 나의 선물을 받아 주게나.
153,이 징표가 자네에게 해답을 주진 않겠지만 자네에게 작은 즐거움이 될 걸세.
154,이 징표가 자네에게 해답을 주진 않겠지만 자네에게 작은 즐거움이 될 걸세.
155,이 징표가 자네에게 해답을 주진 않겠지만 자네에게 작은 즐거움이 될 걸세.
156,이 징표가 자네에게 해답을 주진 않겠지만 자네에게 작은 즐거움이 될 걸세.
157,이 징표가 자네에게 해답을 주진 않겠지만 자네에게 작은 즐거움이 될 걸세.
158,오늘 들러 주어서 고맙네. 이번 달의 축제를 맞이하여 나의 선물을 받아 주게나.
159,오늘 들러 주어서 고맙네. 이번 달의 축제를 맞이하여 나의 선물을 받아 주게나.
160,이 징표가 자네에게 해답을 주진 않겠지만 자네에게 작은 즐거움이 될 걸세.
161,"이보라고, $n,$B$B자네에게 유괴된 멧젠을 구해줘서 고맙다는 말을 다시 한번 전하고 싶었다네. 자네는 굴뚝나무 목장조합의 영원한 친구일세. 내 말 믿으라고.$B$B수석요리사 그라추가 새로운 비법을 개발하는 중인데, 문득 자네가 좋아할 거 같다는 생각이 들더군! 무지막지 즐거운 겨울맞이 축제 되게나!$B$B자네의 돈 주머니가 언제나 짤랑거리길...$B$B훌몰트 징글포켓"
162,Need to fix tab ordergin
165,요!
166,ab
167,<UNUSED>
168,"나를 방문해 주어서 고맙군, $n. 우리가 잊혀지지 않았다는 사실을 알게 되어 행복하다네."
169,This is a test of the emergency broadcast system.
170,Hello. What are you talking about?  This isn't crashing?
171,$n$B$B신속히 동봉된 편지를 읽어주시기 바랍니다. 은빛 여명회에서는 귀하의 도움이 필요합니다!
172,"$n,$B$B당신이 스컬지로부터 획득한 문서에 관한 연구 보고서를 받았습니다. 관심 있으실 것 같아서 첨부하오니 한가하실 때 한번 훑어보시기 바랍니다.$B$B다시 한번 귀하의 도움에 감사 드립니다.$B기록 관리인$B은빛 여명회"
173,"$n,$B$B당신이 스컬지로부터 획득한 문서에 관한 연구 보고서를 받았습니다. 관심 있으실 것 같아서 첨부하오니 한가하실 때 한번 훑어보시기 바랍니다.$B$B다시 한번 귀하의 도움에 감사 드립니다.$B기록 관리인$B은빛 여명회"
174,"$n,$B$B당신이 스컬지로부터 획득한 문서에 관한 연구 보고서를 받았습니다. 관심 있으실 것 같아서 첨부하오니 한가하실 때 한번 훑어보시기 바랍니다.$B$B다시 한번 귀하의 도움에 감사 드립니다.$B기록 관리인$B은빛 여명회"
175,"$n,$B$B당신이 스컬지로부터 획득한 문서에 관한 연구 보고서를 받았습니다. 관심 있으실 것 같아서 첨부하오니 한가하실 때 한번 훑어보시기 바랍니다.$B$B다시 한번 귀하의 도움에 감사 드립니다.$B기록 관리인$B은빛 여명회"
176,"$n,$B$B당신이 스컬지로부터 획득한 문서에 관한 연구 보고서를 받았습니다. 관심 있으실 것 같아서 첨부하오니 한가하실 때 한번 훑어보시기 바랍니다.$B$B다시 한번 귀하의 도움에 감사 드립니다.$B기록 관리인$B은빛 여명회"
177,"$n,$B$B당신이 스컬지로부터 획득한 문서에 관한 연구 보고서를 받았습니다. 관심 있으실 것 같아서 첨부하오니 한가하실 때 한번 훑어보시기 바랍니다.$B$B다시 한번 귀하의 도움에 감사 드립니다.$B기록 관리인$B은빛 여명회"
178,월드 오브 워크래프트를 애용해 주셔서 감사합니다!
179,여기 당첨금입니다. 운이 좋으시군요! 상금을 경매장에서 다 날리지는 마세요...
180,즉시 열어볼 것.
181,황천에 대한 꾸준한 연구를 계속한 덕에 아래와 같은 결과에 도달했다네. 좋은 하루 보내고 비전 마법을 다룰 땐 좀더 조심하게나.
182,황천의 비룡을 선물로 받게 되었습니다.
183,카드가로부터 편지가 왔습니다.
184,"$n $g오빠:언니;,$B$B어린이 주간 동안 저와 함께 놀아주셔서 감사해요. 그거 아세요? 선견자 노분도 님께서 제가 엑소다르에서 그분과 함께 공부할 수 있도록 보육원 원장님께 부탁해 주셨답니다.$B$B절 그 멋진 곳에 데려가 주시고 질 오빠를 만나게 해 주셔서 고맙습니다. 전 $g오빠:언니;가 보고 싶은 만큼이나 질 오빠가 그립답니다. 그리고 규율의 광장, 어둠의 문과 시간의 동굴은 정말 멋졌어요!$B$B$g오빠:언니;가 제 애완동물을 잘 돌봐 주시리라 믿어요. 제 애완동물에게도 제가 보고 싶어한다고 전해주세요!$B$B$g오빠:언니;를 사랑하는 도르나"
185,"보고 싶은 $n $g오빠:언니;에게,$B$B어린이 주간에 바깥세상을 구경시켜 주셔서 정말 고맙습니다. 혈기사단을 이끄는 여군주 리아드린께서 저를 실버문으로 데려가 훌륭한 혈기사로 키워주신다고 했어요. 정말 기쁜 소식이죠?!$B$B제 친구 히추를 만나게 해주신 점에 대해 다시 한번 감사의 인사를 드리고 싶었어요. 어둠의 문이랑 정령의 옥좌, 그리고 시간의 동굴도 멋졌어요. 장난감 용도 맘에 쏙 들고요!$B$B참, 제 애완동물은 잘 돌봐 주시고 계시죠? 안부 꼭 전해 주세요.$B$B그럼 $g오빠:언니;, 부디 건강하세요.$B$B살란드리아가"
186,뒤틀린 황천을 조사하던 중 잃어버린 행운의 주화를 찾았습니다. 귀하의 것으로 생각되어 보내드립니다. 즐거운 모험 되세요!
187,김이 모락모락 나는 따뜻한 사과맛 탄산수를 만들어 친구와 함께 나누며 축제를 즐기세요!
188,멋진 초록색 겨울 의복을 만들어 친구와 함께 나누며 축제를 즐기세요!
189,황천을 조사하던 중 귀하의 것으로 생각되는 조그만 비룡을 주웠습니다. 아마도 이 비룡을 입양하실 때 가방에 비룡이 들어갈 공간이 없었나 봅니다.$B$B기운 찬 새 애완동물을 귀여워해 주세요! 새집에 둥지를 틀고 싶어 죽을 지경인 것 같으니까요!
190,길드 은행이 폐쇄되었으므로 귀하의 길드 금고에 보관 중이던 다음 물품들을 보내 드립니다.
191,멋진 붉은색 겨울 의복을 만들어 친구와 함께 나누며 축제를 즐기세요!
192,따뜻하고 폭신한 겨울 장화를 만들어 친구와 함께 나누며 축제를 즐기세요!
193,"친애하는 $n,$B$B사령관 아주어스틸이 개인적으로 보낸 급사가 우리 딸이 쓴 편지를 확실히 전해 주었소. 급사는 또 그 편지를 찾아낸 사람이 바로 당신이라는 말도 해 주었소.$B$B이 편지를 받아볼 수 있도록 해준 당신에게 감사하고 싶소. 용감하게 노스렌드에서 전투를 치르는 당신처럼 씩씩한 영혼이라도 힘든 시기임을 아오.$B$B딸의 복수를 하고 말 테니 안심하시오. 푸른용군단은 우리 어린 딸에게 한 짓의 대가를 톡톡히 치를 것이오!$B$B존경과 감사를 담아.$B$B대마법사 말린"
194,"경애하는 $n,$B$B대군주 아그마르가 개인적으로 보낸 급사가 내 동생이 쓴 편지를 확실히 전해 주었습니다. 급사는 또 그 편지를 찾아낸 사람이 바로 그대라는 말도 해 주더군요.$B$B이 편지를 받아볼 수 있도록 해준 그대에게 감사하고 싶습니다. 용감하게 노스렌드에서 전투를 치르는 그대처럼 씩씩한 영혼이라도 힘든 시기임을 압니다.$B$B타진니의 복수를 하고 말 테니 안심하십시오. 푸른용군단은 내 어린 동생에게 한 짓의 대가를 톡톡히 치를 것입니다!$B$B존경과 감사를 담아.$B$B다이노"
195,당신이 전투에서 보여주었던 용맹함은 경쟁의 정신에게 깊은 인상을 남겼습니다. 아주 잘하셨습니다! 이에 대한 보상으로 경쟁의 휘장을 보내 드립니다. 자랑스럽게 착용하십시오.
196,적에 맞서는 당신의 용기는 경쟁의 정신을 명예롭게 했습니다. 축하드립니다! 모두가 당신의 황금 메달을 자랑스러워 할 것입니다.
197,"안녕하십니까, $n!$b$b 새로 계획한 일은 잘 되고 있겠죠? 만일 그렇지 않다면 저희 상인들을 만나 얼마 전에 나온 맥주를 마셔 보세요. 내면에 있는 야성을 볼 수 있을 겁니다. $b$b 꼭 시음을 해 보시고 멋진 새해를 맞이하세요! $b$b - 맥주 사랑 동호회"
198,"$n,$b$b  좋은 맥주가 있으면 그냥 둘 수 없는 법이죠. 정말 맛 좋은 새로운 맥주가 나왔는데, 그냥 지나갈 순 없겠죠?$b$b 저희 상인들에게서도 맥주를 구입하실 수 있습니다.$b$b즐거운 시간 보내세요!$b$b - 맥주 사랑 동호회"
199,"안녕하신가요, $n.$b$b 간혹 향이 좋은 맥주를 마시고 싶을 때가 있죠? 꿀보다 달콤한 향이 있을까요? 큰 동물이나 작은 동물이나 꿀 냄새라면 사족을 쓰지 못하죠. 이 맥주를 맛보신다면 바로 아실 겁니다.저희 상인들에게서도 맥주를 구입하실 수 있습니다.$b$b즐거운 시간 보내세요!$b$b - 맥주 사랑 동호회"
200,"안녕하세요, $n.$b$b 몇몇 분들은 조금 더 가볍고 거품이 많은 맥주를 찾으시더군요 하지만 저희는 그건 ""이달의 좋은 맥주""가 될 수 없다고 그분들께 말씀드렸죠. 그래도 그분들은 요구를 멈추지 않으셨습니다. 이달에는 그분들의 기호에 맞기를 바라면서 가볍고 거품이 많은 맥주를 준비했습니다.$b$b 저희 상인들에게서도 맥주를 구입하실 수 있습니다.$b$b즐거운 시간 보내세요!$b$b - 맥주 사랑 동호회"
201,"안녕하십니까, $n.$b$b 이제 정말 봄이 왔군요. 아주 가까이요! 이달에는 봄 스타우트 맥주를 소개해 드립니다. 봄철에 기운을 북돋아 주는 정말 좋은 맥주랍니다.$b$b 저희 상인들에게서도 맥주를 구입하실 수 있습니다.$b$b즐거운 시간 보내세요!$b$b - 맥주 사랑 동호회"
202,"$n,$b$b 이달에는 뜨거운 맥주를 준비했습니다! 검은바위 산에서 가져온 검은바위 맥주입니다.$b$b 저희 상인들에게서도 맥주를 구입하실 수 있습니다.$b$b즐거운 시간 보내세요!$b$b - 맥주 사랑 동호회"
203,"안녕하세요, $n.$b$b 아주 멋진 맥주를 보내 드립니다. 맥주 사랑 동호회에서 직접 가시덤불 골짜기를 탐험하여 이 신비한 맥주를 구해 왔습니다. $b$b 저희 상인들에게서도 맥주를 구입하실 수 있습니다.$b$b즐거운 시간 보내세요!$b$b - 맥주 사랑 동호회"
204,"잘 지내시나요, $n.$b$b 가끔 먼 길을 떠나 최고의 맥주를 맛보고 싶을 때가 있습니다. 이 맥주도 아주 멀리서 왔지요. 그정도 가치는 충분한 맥주입니다. $b$b 저희 상인들에게서도 맥주를 구입하실 수 있습니다.$b$b즐거운 시간 보내세요!$b$b - 맥주 사랑 동호회"
205,"안녕하세요, $n.$b$b 이달에 선보이는 맥주는 선호도가 분명히 갈리는 맥주입니다. 직접 맛을 보고 선택하세요.$b$b 저희 상인들에게서도 맥주를 구입하실 수 있습니다.$b$b즐거운 시간 보내세요!$b$b - 맥주 사랑 동호회"
206,"안녕하세요, $n. $b$b 이달에는 성큼 다가온 가을을 축하하는 의미에서 가을의 정수를 담은 맥주를 준비했습니다. 그렇다고 그 말을 너무 믿지는 마시고... 우선 한번 마셔 보세요. $b$b 저희 상인들에게서도 맥주를 구입하실 수 있습니다.$b$b즐거운 시간 보내세요!$b$b - 맥주 사랑 동호회"
207,"잘 지내시나요, $n! $b$b 올해도 즐거운 일들이 많았기를 바랍니다. 혹시 화가 나는 일이 있었다면 저희 상인들에게 이번에 나온 바틀릿의 쓴 맥주에 대해 물어보세요. 정말 비교할 수 없는 맛을 경험하실 겁니다. 하지만 위가 약한 분들이라면 조심하셔야 합니다.$b$b 시음용 맥주를 보내드리니 친구들과 함께 맛보시기 바랍니다!$b$b - 맥주 사랑 동호회"
