ID,ContainerName_lang,ContainerDescription_lang,MinAmount,MaxAmount,ContainerIconID,ContainerQuality,OnLootSpellVisualKitID,CurrencyTypeID
192,용비늘 원정대 훈장,용비늘 원정대에 대한 평판이 %d만큼 증가합니다.,1,1000000,4687628,3,0,2031
193,발드라켄 협의회 훈장,발드라켄 협의회에 대한 평판이 %d만큼 증가합니다.,1,1000000,4687630,3,0,2106
194,마루크 켄타우로스 훈장,마루크 켄타우로스에 대한 평판이 %d만큼 증가합니다.,1,1000000,4687627,3,0,2108
195,코발트 전당 상급 비전력,코발트 전당에 대한 평판이 %d만큼 증가합니다.,26,1000000,132860,3,0,2134
196,코발트 전당 비전력,코발트 전당에 대한 평판이 %d만큼 증가합니다.,10,25,132841,2,0,2134
197,코발트 전당 하급 비전력,코발트 전당에 대한 평판이 %d만큼 증가합니다.,1,9,237551,1,0,2134
198,로암 니펜 훈장,로암 니펜에 대한 평판이 %d만큼 증가합니다.,1,1000000,5140835,3,0,2420
199,소리도르미 훈장,소리도르미에 대한 평판이 %d만큼 증가합니다.,1,1000000,922527,3,0,2645
201,새끼용의 꿈꾸는 문장 1개,"각종 야외 활동, 공격대 찾기 아미드랏실, 용군단 3 시즌 최대 5 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309872,3,0,2715
202,새끼용의 꿈꾸는 문장 2개,"각종 야외 활동, 공격대 찾기 아미드랏실, 용군단 3 시즌 최대 5 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309872,3,0,2715
203,새끼용의 꿈꾸는 문장 3개,"각종 야외 활동, 공격대 찾기 아미드랏실, 용군단 3 시즌 최대 5 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309872,3,0,2715
204,새끼용의 꿈꾸는 문장 4개,"각종 야외 활동, 공격대 찾기 아미드랏실, 용군단 3 시즌 최대 5 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309872,3,0,2715
205,새끼용의 꿈꾸는 문장 5개,"각종 야외 활동, 공격대 찾기 아미드랏실, 용군단 3 시즌 최대 5 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309872,3,0,2715
206,새끼용의 꿈꾸는 문장 6개,"각종 야외 활동, 공격대 찾기 아미드랏실, 용군단 3 시즌 최대 5 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309872,3,0,2715
207,새끼용의 꿈꾸는 문장 7개,"각종 야외 활동, 공격대 찾기 아미드랏실, 용군단 3 시즌 최대 5 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309872,3,0,2715
208,새끼용의 꿈꾸는 문장 8개,"각종 야외 활동, 공격대 찾기 아미드랏실, 용군단 3 시즌 최대 5 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309872,3,0,2715
209,새끼용의 꿈꾸는 문장 9개,"각종 야외 활동, 공격대 찾기 아미드랏실, 용군단 3 시즌 최대 5 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309872,3,0,2715
210,새끼용의 꿈꾸는 문장 10개,"각종 야외 활동, 공격대 찾기 아미드랏실, 용군단 3 시즌 최대 5 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309872,3,0,2715
211,새끼용의 꿈꾸는 문장 11개,"각종 야외 활동, 공격대 찾기 아미드랏실, 용군단 3 시즌 최대 5 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309872,3,0,2715
212,새끼용의 꿈꾸는 문장 12개,"각종 야외 활동, 공격대 찾기 아미드랏실, 용군단 3 시즌 최대 5 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309872,3,0,2715
213,새끼용의 꿈꾸는 문장 13개,"각종 야외 활동, 공격대 찾기 아미드랏실, 용군단 3 시즌 최대 5 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309872,3,0,2715
214,새끼용의 꿈꾸는 문장 14개,"각종 야외 활동, 공격대 찾기 아미드랏실, 용군단 3 시즌 최대 5 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309872,3,0,2715
215,새끼용의 꿈꾸는 문장 15개,"각종 야외 활동, 공격대 찾기 아미드랏실, 용군단 3 시즌 최대 5 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309872,3,0,2715
216,새끼용의 꿈꾸는 문장 16개,"각종 야외 활동, 공격대 찾기 아미드랏실, 용군단 3 시즌 최대 5 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309872,3,0,2715
217,새끼용의 꿈꾸는 문장 17개,"각종 야외 활동, 공격대 찾기 아미드랏실, 용군단 3 시즌 최대 5 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309872,3,0,2715
218,새끼용의 꿈꾸는 문장 18개,"각종 야외 활동, 공격대 찾기 아미드랏실, 용군단 3 시즌 최대 5 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309872,3,0,2715
219,새끼용의 꿈꾸는 문장 19개,"각종 야외 활동, 공격대 찾기 아미드랏실, 용군단 3 시즌 최대 5 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309872,3,0,2715
220,새끼용의 꿈꾸는 문장 20개,"각종 야외 활동, 공격대 찾기 아미드랏실, 용군단 3 시즌 최대 5 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309872,3,0,2715
221,비룡의 꿈꾸는 문장 1개,"야외 활동, 일반 난이도 아미드랏실, 용군단 3 시즌 6~10 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309870,4,0,2716
222,비룡의 꿈꾸는 문장 2개,"야외 활동, 일반 난이도 아미드랏실, 용군단 3 시즌 6~10 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309870,4,0,2716
223,비룡의 꿈꾸는 문장 3개,"야외 활동, 일반 난이도 아미드랏실, 용군단 3 시즌 6~10 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309870,4,0,2716
224,비룡의 꿈꾸는 문장 4개,"야외 활동, 일반 난이도 아미드랏실, 용군단 3 시즌 6~10 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309870,4,0,2716
225,비룡의 꿈꾸는 문장 5개,"야외 활동, 일반 난이도 아미드랏실, 용군단 3 시즌 6~10 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309870,4,0,2716
226,비룡의 꿈꾸는 문장 6개,"야외 활동, 일반 난이도 아미드랏실, 용군단 3 시즌 6~10 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309870,4,0,2716
227,비룡의 꿈꾸는 문장 7개,"야외 활동, 일반 난이도 아미드랏실, 용군단 3 시즌 6~10 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309870,4,0,2716
228,비룡의 꿈꾸는 문장 8개,"야외 활동, 일반 난이도 아미드랏실, 용군단 3 시즌 6~10 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309870,4,0,2716
229,비룡의 꿈꾸는 문장 9개,"야외 활동, 일반 난이도 아미드랏실, 용군단 3 시즌 6~10 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309870,4,0,2716
230,비룡의 꿈꾸는 문장 10개,"야외 활동, 일반 난이도 아미드랏실, 용군단 3 시즌 6~10 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309870,4,0,2716
231,비룡의 꿈꾸는 문장 11개,"야외 활동, 일반 난이도 아미드랏실, 용군단 3 시즌 6~10 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309870,4,0,2716
232,비룡의 꿈꾸는 문장 12개,"야외 활동, 일반 난이도 아미드랏실, 용군단 3 시즌 6~10 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309870,4,0,2716
233,비룡의 꿈꾸는 문장 13개,"야외 활동, 일반 난이도 아미드랏실, 용군단 3 시즌 6~10 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309870,4,0,2716
234,비룡의 꿈꾸는 문장 14개,"야외 활동, 일반 난이도 아미드랏실, 용군단 3 시즌 6~10 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309870,4,0,2716
235,비룡의 꿈꾸는 문장 15개,"야외 활동, 일반 난이도 아미드랏실, 용군단 3 시즌 6~10 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309870,4,0,2716
236,비룡의 꿈꾸는 문장 16개,"야외 활동, 일반 난이도 아미드랏실, 용군단 3 시즌 6~10 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309870,4,0,2716
237,비룡의 꿈꾸는 문장 17개,"야외 활동, 일반 난이도 아미드랏실, 용군단 3 시즌 6~10 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309870,4,0,2716
238,비룡의 꿈꾸는 문장 18개,"야외 활동, 일반 난이도 아미드랏실, 용군단 3 시즌 6~10 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309870,4,0,2716
239,비룡의 꿈꾸는 문장 19개,"야외 활동, 일반 난이도 아미드랏실, 용군단 3 시즌 6~10 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309870,4,0,2716
240,비룡의 꿈꾸는 문장 20개,"야외 활동, 일반 난이도 아미드랏실, 용군단 3 시즌 6~10 레벨 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.",500,500,5309870,4,0,2716
241,고룡의 꿈꾸는 문장 15개,영웅 난이도 아미드랏실과 용군단 3 시즌 11~15 레벨 이상 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.,500,500,5309874,4,0,2717
242,고룡의 꿈꾸는 문장 5개,영웅 난이도 아미드랏실과 용군단 3 시즌 11~15 레벨 이상 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.,500,500,5309874,4,0,2717
243,위상의 꿈꾸는 문장 15개,신화 난이도 아미드랏실과 용군단 3 시즌 16 레벨 이상 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.,500,500,5309868,4,0,2718
244,위상의 꿈꾸는 문장 5개,신화 난이도 아미드랏실과 용군단 3 시즌 16 레벨 이상 신화 쐐기돌 던전 완료를 통해 획득할 수 있습니다.,500,500,5309868,4,0,2718
245,꿈의 감독관 훈장,꿈의 감독관에 대한 평판이 %d만큼 증가합니다.,1,1000000,5244643,3,0,2652
246,기록관의 지식,아제로스 기록 보관소에 대한 평판이 %d만큼 증가합니다.,1,1000000,5315246,3,0,2819
248,도르노갈 의회 훈장,도르노갈 의회에 대한 평판이 %d만큼 증가합니다.,1,1000000,5891369,3,0,2897
249,단절된 실톳 훈장,단절된 실톳에 대한 평판이 %d만큼 증가합니다.,1,1000000,5891370,3,0,2903
250,재상의 훈장,재상에 대한 평판이 %d만큼 증가합니다.,1,1000000,5862763,3,0,3004
251,방직공의 훈장,방직공에 대한 평판이 %d만큼 증가합니다.,1,1000000,5862764,3,0,3002
252,장군의 훈장,장군에 대한 평판이 %d만큼 증가합니다.,1,1000000,5862762,3,0,3003
253,신성한 협곡 아라시 훈장,신성한 협곡 아라시에 대한 평판이 %d만큼 증가합니다.,1,1000000,5891368,3,0,2899
254,심연 협의회 훈장,심연 협의회에 대한 평판이 %d만큼 증가합니다.,1,1000000,5891367,3,0,2902
257,언더마인 무역회사 연합 훈장,언더마인 무역회사 연합에 대한 평판이 %d만큼 증가합니다.,1,1000000,6252691,3,0,3118
258,빌지워터 무역회사 훈장,빌지워터 무역회사에 대한 평판이 %d만큼 증가합니다.,1,1000000,6439627,3,0,3169
259,블랙워터 무역회사 훈장,블랙워터 무역회사에 대한 평판이 %d만큼 증가합니다.,1,1000000,6439628,3,0,3171
260,스팀휘들 무역회사 훈장,스팀휘들 무역회사에 대한 평판이 %d만큼 증가합니다.,1,1000000,6439630,3,0,3173
261,투자개발회사 훈장,투자개발회사에 대한 평판이 %d만큼 증가합니다.,1,1000000,6439631,3,0,3176
262,다크퓨즈 흥신사무소 훈장,다크퓨즈 흥신사무소에 대한 평판이 %d만큼 증가합니다.,1,1000000,6439629,3,0,3177
265,다크퓨즈 흥신사무소 훈장,다크퓨즈 흥신사무소에 대한 평판이 %d만큼 증가합니다.,1,1000000,6439629,3,0,3178
268,고블린 무역회사 훈장,동맹을 맺은 고블린 무역회사에 대한 평판이 %d만큼 증가합니다.,1,1000000,463874,3,0,3221
269,크아레쉬 합작회 훈장,크아레쉬 합작회에 대한 평판이 %d만큼 증가합니다.,1,1000000,6937965,3,0,3129
