ID,FullName_lang,ShortName_lang,GroupFinderCategoryID,OrderIndex,GroupFinderActivityGrpID,Flags,MinGearLevelSuggestion,PlayerConditionID,MapID,DifficultyID,AreaID,MaxPlayers,DisplayType,Field_11_0_7_57361_013,Field_11_0_7_57361_014,Field_11_0_7_57361_015,Field_11_0_7_57361_016,OverrideContentTuningID,MapChallengeModeID
46,얼음왕관 성채 (10인 일반),10인 일반,3,0,17,547,0,0,631,3,0,10,0,0,0,0,0,0,0
47,얼음왕관 성채 (10인 영웅),10인 영웅,3,0,17,547,0,0,631,5,0,10,0,0,0,0,0,0,0
48,얼음왕관 성채 (25인 일반),25인 일반,3,0,17,547,0,0,631,4,0,25,0,0,0,0,0,0,0
49,얼음왕관 성채 (25인 영웅),25인 영웅,3,0,17,547,0,0,631,6,0,25,0,0,0,0,0,0,0
50,통곡의 동굴 (일반),통곡의 동굴,2,0,0,98,0,0,43,1,0,5,1,0,0,0,0,0,0
51,스칼로맨스 (일반),일반,2,0,18,98,0,0,1007,1,0,5,1,0,0,0,0,0,0
52,성난불길 협곡 (일반),성난불길 협곡,2,0,0,98,0,0,389,1,0,5,1,0,0,0,0,0,0
53,그림자송곳니 성채 (일반),일반,2,0,19,98,0,0,33,1,0,5,1,0,0,0,0,0,0
54,검은심연 나락 (일반),검은심연 나락,2,0,0,98,0,0,48,1,0,5,1,0,0,0,0,0,0
55,스톰윈드 지하감옥 (일반),스톰윈드 지하감옥,2,0,0,98,0,0,34,1,0,5,1,0,0,0,0,0,0
56,놈리건 (일반),놈리건,2,0,0,98,0,0,90,1,0,5,1,0,0,0,0,0,0
57,가시덩굴 우리 (일반),가시덩굴 우리,2,0,0,98,0,0,47,1,0,5,1,0,0,0,0,0,0
58,가시덩굴 구릉 (일반),가시덩굴 구릉,2,0,0,98,0,0,129,1,0,5,1,0,0,0,0,0,0
59,울다만 (일반),울다만,2,0,0,98,0,0,70,1,0,5,1,0,0,0,0,0,0
60,줄파락 (일반),줄파락,2,0,0,98,0,0,209,1,0,5,1,0,0,0,0,0,0
61,마라우돈 (일반),마라우돈,2,0,0,98,0,0,349,1,0,5,1,0,0,0,0,0,0
62,가라앉은 사원 (일반),가라앉은 사원,2,0,0,98,0,0,109,1,0,5,1,0,0,0,0,0,0
63,검은바위 나락 (일반),검은바위 나락,2,0,0,98,0,0,230,1,0,5,1,0,0,0,0,0,0
64,검은바위 첨탑 하층 (일반),검은바위 첨탑 하층,2,0,0,98,0,0,229,1,0,5,1,0,0,0,0,0,0
65,혈투의 전장 (일반),혈투의 전장,2,0,0,98,0,0,429,1,0,5,1,0,0,0,0,0,0
66,스트라솔름 (일반),스트라솔름,2,0,0,98,0,0,329,1,0,5,1,0,0,0,0,0,0
67,지옥불 성루 (일반),일반,2,0,20,98,0,0,543,1,0,5,1,0,0,0,0,0,0
68,피의 용광로 (일반),일반,2,0,21,98,0,0,542,1,0,5,1,0,0,0,0,0,0
69,으스러진 손의 전당 (일반),일반,2,0,22,98,0,0,540,1,0,5,1,0,0,0,0,0,0
70,강제 노역소 (일반),일반,2,0,23,98,0,0,547,1,0,5,1,0,0,0,0,0,0
71,지하수렁 (일반),일반,2,0,24,98,0,0,546,1,0,5,1,0,0,0,0,0,0
72,증기 저장고 (일반),일반,2,0,25,98,0,0,545,1,0,5,1,0,0,0,0,0,0
73,마나 무덤 (일반),일반,2,0,26,98,0,0,557,1,0,5,1,0,0,0,0,0,0
74,아키나이 납골당 (일반),일반,2,0,27,98,0,0,558,1,0,5,1,0,0,0,0,0,0
75,세데크 전당 (일반),일반,2,0,28,98,0,0,556,1,0,5,1,0,0,0,0,0,0
76,어둠의 미궁 (일반),일반,2,0,29,98,0,0,555,1,0,5,1,0,0,0,0,0,0
77,붉은십자군 전당 (일반),일반,2,0,30,98,0,0,1001,1,0,5,1,0,0,0,0,0,0
78,붉은십자군 수도원 (일반),일반,2,0,31,98,0,0,1004,1,0,5,1,0,0,0,0,0,0
79,던홀드 탈출 (일반),일반,2,0,32,98,0,0,560,1,0,5,1,0,0,0,0,0,0
80,어둠의 문 열기 (일반),일반,2,0,33,98,0,0,269,1,0,5,1,0,0,0,0,0,0
81,메카나르 (일반),일반,2,0,34,98,0,0,554,1,0,5,1,0,0,0,0,0,0
82,신록의 정원 (일반),일반,2,0,35,98,0,0,553,1,0,5,1,0,0,0,0,0,0
83,알카트라즈 (일반),일반,2,0,36,98,0,0,552,1,0,5,1,0,0,0,0,0,0
84,아키나이 납골당 (영웅),영웅,2,0,27,98,0,0,558,2,0,5,1,0,0,0,0,0,0
85,마나 무덤 (영웅),영웅,2,0,26,98,0,0,557,2,0,5,1,0,0,0,0,0,0
86,세데크 전당 (영웅),영웅,2,0,28,98,0,0,556,2,0,5,1,0,0,0,0,0,0
87,어둠의 미궁 (영웅),영웅,2,0,29,98,0,0,555,2,0,5,1,0,0,0,0,0,0
88,어둠의 문 열기 (영웅),영웅,2,0,33,98,0,0,269,2,0,5,1,0,0,0,0,0,0
89,던홀드 탈출 (영웅),영웅,2,0,32,98,0,0,560,2,0,5,1,0,0,0,0,0,0
90,강제 노역소 (영웅),영웅,2,0,23,98,0,0,547,2,0,5,1,0,0,0,0,0,0
91,증기 저장고 (영웅),영웅,2,0,25,98,0,0,545,2,0,5,1,0,0,0,0,0,0
92,지하수렁 (영웅),영웅,2,0,24,98,0,0,546,2,0,5,1,0,0,0,0,0,0
93,피의 용광로 (영웅),영웅,2,0,21,98,0,0,542,2,0,5,1,0,0,0,0,0,0
94,지옥불 성루 (영웅),영웅,2,0,20,98,0,0,543,2,0,5,1,0,0,0,0,0,0
95,으스러진 손의 전당 (영웅),영웅,2,0,22,98,0,0,540,2,0,5,1,0,0,0,0,0,0
96,알카트라즈 (영웅),영웅,2,0,36,98,0,0,552,2,0,5,1,0,0,0,0,0,0
97,신록의 정원 (영웅),영웅,2,0,35,98,0,0,553,2,0,5,1,0,0,0,0,0,0
98,메카나르 (영웅),영웅,2,0,34,98,0,0,554,2,0,5,1,0,0,0,0,0,0
99,마법학자의 정원 (일반),일반,2,0,37,98,0,0,585,1,0,5,1,0,0,0,0,0,0
100,마법학자의 정원 (영웅),영웅,2,0,37,98,0,0,585,2,0,5,1,0,0,0,0,0,0
101,우트가드 성채 (일반),일반,2,0,38,98,0,0,574,1,0,5,1,0,0,0,0,0,0
102,우트가드 첨탑 (일반),일반,2,0,39,98,0,0,575,1,0,5,1,0,0,0,0,0,0
103,아졸네룹 (일반),일반,2,0,40,98,0,0,601,1,0,5,1,0,0,0,0,0,0
104,마력의 눈 (일반),일반,2,0,41,98,0,0,578,1,0,5,1,0,0,0,0,0,0
105,번개의 전당 (일반),일반,2,0,42,98,0,0,602,1,0,5,1,0,0,0,0,0,0
106,돌의 전당 (일반),일반,2,0,43,98,0,0,599,1,0,5,1,0,0,0,0,0,0
107,옛 스트라솔름 (일반),일반,2,0,44,98,0,0,595,1,0,5,1,0,0,0,0,0,0
108,드락타론 성채 (일반),일반,2,0,45,98,0,0,600,1,0,5,1,0,0,0,0,0,0
109,군드락 (일반),일반,2,0,46,98,0,0,604,1,0,5,1,0,0,0,0,0,0
110,안카헤트: 고대 왕국 (일반),일반,2,0,47,98,0,0,619,1,0,5,1,0,0,0,0,0,0
111,보랏빛 요새 (일반),일반,2,0,48,98,0,0,608,1,0,5,1,0,0,0,0,0,0
112,마력의 탑 (일반),일반,2,0,49,98,0,0,576,1,0,5,1,0,0,0,0,0,0
113,용사의 시험장 (일반),일반,2,0,50,610,0,0,650,1,0,5,1,0,0,0,0,0,0
114,영혼의 제련소 (일반),일반,2,0,51,98,0,0,632,1,0,5,1,0,0,0,0,0,0
115,사론의 구덩이 (일반),일반,2,0,52,98,0,0,658,1,0,5,1,0,0,0,0,0,0
116,투영의 전당 (일반),일반,2,0,53,98,0,0,668,1,0,5,1,0,0,0,0,0,0
117,우트가드 첨탑 (영웅),영웅,2,0,39,98,0,0,575,2,0,5,1,0,0,0,0,0,0
118,옛 스트라솔름 (영웅),영웅,2,0,44,98,0,0,595,2,0,5,1,0,0,0,0,0,0
119,마력의 눈 (영웅),영웅,2,0,41,98,0,0,578,2,0,5,1,0,0,0,0,0,0
120,번개의 전당 (영웅),영웅,2,0,42,98,0,0,602,2,0,5,1,0,0,0,0,0,0
121,돌의 전당 (영웅),영웅,2,0,43,98,0,0,599,2,0,5,1,0,0,0,0,0,0
122,드락타론 성채 (영웅),영웅,2,0,45,98,0,0,600,2,0,5,1,0,0,0,0,0,0
123,군드락 (영웅),영웅,2,0,46,98,0,0,604,2,0,5,1,0,0,0,0,0,0
124,안카헤트: 고대 왕국 (영웅),영웅,2,0,47,98,0,0,619,2,0,5,1,0,0,0,0,0,0
125,보랏빛 요새 (영웅),영웅,2,0,48,98,0,0,608,2,0,5,1,0,0,0,0,0,0
126,마력의 탑 (영웅),영웅,2,0,49,98,0,0,576,2,0,5,1,0,0,0,0,0,0
127,아졸네룹 (영웅),영웅,2,0,40,98,0,0,601,2,0,5,1,0,0,0,0,0,0
128,우트가드 성채 (영웅),영웅,2,0,38,98,0,0,574,2,0,5,1,0,0,0,0,0,0
129,용사의 시험장 (영웅),영웅,2,0,50,610,0,0,650,2,0,5,1,0,0,0,0,0,0
130,영혼의 제련소 (영웅),영웅,2,0,51,98,0,0,632,2,0,5,1,0,0,0,0,0,0
131,사론의 구덩이 (영웅),영웅,2,0,52,98,0,0,658,2,0,5,1,0,0,0,0,0,0
132,투영의 전당 (영웅),영웅,2,0,53,98,0,0,668,2,0,5,1,0,0,0,0,0,0
133,파도의 왕좌 (일반),일반,2,0,54,98,0,0,643,1,0,5,1,0,0,0,0,0,0
134,검은바위 동굴 (일반),일반,2,0,55,98,0,0,645,1,0,5,1,0,0,0,0,0,0
135,그림 바톨 (일반),일반,2,1,56,99,0,0,670,1,0,5,1,0,0,0,0,0,0
136,시초의 전당 (일반),일반,2,0,57,98,0,0,644,1,0,5,1,0,0,0,0,0,0
137,바위심장부 (일반),일반,2,0,58,98,0,0,725,1,0,5,1,0,0,0,0,0,0
138,소용돌이 누각 (일반),일반,2,8,59,98,0,0,657,1,0,5,1,0,0,0,0,0,0
139,톨비르의 잃어버린 도시 (일반),일반,2,0,60,98,0,0,755,1,0,5,1,0,0,0,0,0,0
140,소용돌이 누각 (영웅),영웅,2,8,59,98,0,0,657,2,0,5,1,0,0,0,0,0,0
141,바위심장부 (영웅),영웅,2,0,58,98,0,0,725,2,0,5,1,0,0,0,0,0,0
142,시초의 전당 (영웅),영웅,2,0,57,98,0,0,644,2,0,5,1,0,0,0,0,0,0
143,그림 바톨 (영웅),영웅,2,2,56,99,567,127178,670,2,0,5,1,0,0,0,0,0,0
144,검은바위 동굴 (영웅),영웅,2,0,55,98,0,0,645,2,0,5,1,0,0,0,0,0,0
146,파도의 왕좌 (영웅),영웅,2,0,54,98,0,0,643,2,0,5,1,0,0,0,0,0,0
147,톨비르의 잃어버린 도시 (영웅),영웅,2,0,60,98,0,0,755,2,0,5,1,0,0,0,0,0,0
148,죽음의 폐광 (영웅),영웅,2,0,5,98,0,0,36,2,0,5,1,0,0,0,0,0,0
149,그림자송곳니 성채 (영웅),영웅,2,0,19,98,0,0,33,2,0,5,1,0,0,0,0,0,0
150,줄구룹 (영웅),줄구룹,2,0,0,98,0,0,859,2,0,5,1,0,0,0,0,0,0
151,줄아만 (영웅),줄아만,2,0,0,98,0,0,568,2,0,5,1,0,0,0,0,0,0
152,시간의 끝 (영웅),시간의 끝,2,0,0,98,0,0,938,2,0,5,1,0,0,0,0,0,0
153,영원의 샘 (영웅),영원의 샘,2,0,0,98,0,0,939,2,0,5,1,0,0,0,0,0,0
154,황혼의 시간 (영웅),황혼의 시간,2,0,0,98,0,0,940,2,0,5,1,0,0,0,0,0,0
155,옥룡사 (일반),일반,2,0,61,98,0,0,960,1,0,5,1,0,0,0,0,0,0
156,스톰스타우트 양조장 (일반),일반,2,0,62,98,0,0,961,1,0,5,1,0,0,0,0,0,0
157,음영파 수도원 (일반),일반,2,0,63,98,0,0,959,1,0,5,1,0,0,0,0,0,0
158,모구샨 궁전 (일반),일반,2,0,64,98,0,0,994,1,0,5,1,0,0,0,0,0,0
159,니우짜오 사원 공성전투 (일반),일반,2,0,65,98,0,0,1011,1,0,5,1,0,0,0,0,0,0
160,석양문 (일반),일반,2,0,66,98,0,0,962,1,0,5,1,0,0,0,0,0,0
163,옥룡사 (영웅),영웅,2,0,61,98,0,0,960,2,0,5,1,0,0,0,0,0,0
164,스톰스타우트 양조장 (영웅),영웅,2,0,62,98,0,0,961,2,0,5,1,0,0,0,0,0,0
165,음영파 수도원 (영웅),영웅,2,0,63,98,0,0,959,2,0,5,1,0,0,0,0,0,0
166,모구샨 궁전 (영웅),영웅,2,0,64,98,0,0,994,2,0,5,1,0,0,0,0,0,0
167,석양문 (영웅),영웅,2,0,66,98,0,0,962,2,0,5,1,0,0,0,0,0,0
168,스칼로맨스 (영웅),영웅,2,0,18,98,0,0,1007,1,0,5,1,0,0,0,0,0,0
169,붉은십자군 수도원 (영웅),영웅,2,0,31,98,0,0,1004,2,0,5,1,0,0,0,0,0,0
170,붉은십자군 전당 (영웅),영웅,2,0,30,98,0,0,1001,2,0,5,1,0,0,0,0,0,0
171,니우짜오 사원 공성전투 (영웅),영웅,2,0,65,98,0,0,1011,2,0,5,1,0,0,0,0,0,0
172,서리불꽃 마루,서리불꽃 마루,1,0,68,258,0,0,0,0,6720,0,4,0,0,0,0,0,0
173,어둠달 골짜기 (드레노어),어둠달 골짜기,1,0,68,258,0,0,0,0,6719,0,4,0,0,0,0,0,0
174,고르그론드,고르그론드,1,0,68,258,0,0,0,0,6721,0,4,0,0,0,0,0,0
175,탈라도르,탈라도르,1,0,68,258,0,0,0,0,6662,0,4,0,0,0,0,0,0
176,아라크 첨탑,아라크 첨탑,1,0,68,258,0,0,0,0,6722,0,4,0,0,0,0,0,0
177,나그란드 (드레노어),나그란드,1,0,68,258,0,0,0,0,6755,0,4,0,0,0,0,0,0
179,피망치 잿가루 광산 (도전 모드),도전,2,4,6,99,0,5793,1175,8,0,5,1,0,0,0,0,0,0
180,강철 선착장 (신화 쐐기돌),신화+,2,4,7,195,0,97423,1195,8,0,5,1,0,0,0,0,0,169
181,아킨둔 (도전 모드),도전,2,4,8,99,0,5793,1182,8,0,5,1,0,0,0,0,0,0
182,하늘탑 (도전 모드),도전,2,4,9,99,0,5793,1209,8,0,5,1,0,0,0,0,0,0
183,파멸철로 정비소 (신화 쐐기돌),신화+,2,4,10,227,0,97423,1208,8,0,5,1,0,0,0,0,0,166
184,상록숲 (신화 쐐기돌),신화+,2,4,11,194,385,98030,1279,8,0,5,1,0,0,0,0,0,0
186,검은바위 첨탑 상층 (도전 모드),도전,2,4,13,99,0,5793,1358,8,0,5,1,0,0,0,0,0,0
187,신 땜장이 마을,신 땜장이 마을,1,0,2,258,0,0,0,0,6457,0,4,0,0,0,0,0,0
188,눈마루 골짜기,눈마루 골짜기,1,0,2,258,0,0,0,0,6176,0,4,0,0,0,0,0,0
189,북녘골,북녘골,1,0,2,258,0,0,0,0,6170,0,4,0,0,0,0,0,0
190,길니아스 시,길니아스 시,1,0,2,258,0,0,0,0,5435,0,4,0,0,0,0,0,0
191,선스트라이더 섬,선스트라이더 섬,1,0,2,258,0,0,0,0,6455,0,4,0,0,0,0,0,0
192,죽음의 종소리 마을,죽음의 종소리 마을,1,0,2,258,0,0,0,0,6454,0,4,0,0,0,0,0,0
193,던 모로,던 모로,1,0,2,258,0,0,0,0,1,0,4,0,0,0,0,0,0
194,티리스팔 숲,티리스팔 숲,1,0,2,258,0,0,0,0,85,0,4,0,0,0,0,0,0
195,영원노래 숲,영원노래 숲,1,0,2,258,0,0,0,0,3430,0,4,0,0,0,0,0,0
196,엘윈 숲,엘윈 숲,1,0,2,258,0,0,0,0,12,0,4,0,0,0,0,0,0
197,길니아스,길니아스,1,0,2,258,0,0,0,0,4714,0,4,0,0,0,0,0,0
198,모단 호수,모단 호수,1,0,2,258,0,0,0,0,38,0,4,0,0,0,0,0,0
199,유령의 땅,유령의 땅,1,0,2,258,0,0,0,0,3433,0,4,0,0,0,0,0,0
200,은빛소나무 숲,은빛소나무 숲,1,0,2,258,0,0,0,0,130,0,4,0,0,0,0,0,0
201,길니아스 폐허,길니아스 폐허,1,0,2,258,0,0,0,0,4706,0,4,0,0,0,0,0,0
202,붉은마루 산맥,붉은마루 산맥,1,0,2,258,0,0,0,0,44,0,4,0,0,0,0,0,0
203,저습지,저습지,1,0,2,258,0,0,0,0,11,0,4,0,0,0,0,0,0
204,그늘숲,그늘숲,1,0,2,258,0,0,0,0,10,0,4,0,0,0,0,0,0
205,언덕마루 구릉지,언덕마루 구릉지,1,0,2,258,0,0,0,0,267,0,4,0,0,0,0,0,0
206,아라시 고원,아라시 고원,1,0,2,258,0,0,0,0,45,0,4,0,0,0,0,0,0
207,북부 가시덤불,북부 가시덤불,1,0,2,258,0,0,0,0,33,0,4,0,0,0,0,0,0
208,가시덤불 곶,가시덤불 곶,1,0,2,258,0,0,0,0,5287,0,4,0,0,0,0,0,0
209,동부 내륙지,동부 내륙지,1,0,2,258,0,0,0,0,47,0,4,0,0,0,0,0,0
210,가시덤불 골짜기,가시덤불 골짜기,1,0,2,258,0,0,0,0,5339,0,4,0,0,0,0,0,0
211,서부 역병지대,서부 역병지대,1,0,2,258,0,0,0,0,28,0,4,0,0,0,0,0,0
212,불타는 평원,불타는 평원,1,0,2,258,0,0,0,0,46,0,4,0,0,0,0,0,0
213,이글거리는 협곡,이글거리는 협곡,1,0,2,258,0,0,0,0,51,0,4,0,0,0,0,0,0
214,황야의 땅,황야의 땅,1,0,2,258,0,0,0,0,3,0,4,0,0,0,0,0,0
215,동부 역병지대,동부 역병지대,1,0,2,258,0,0,0,0,139,0,4,0,0,0,0,0,0
217,황혼의 고원,황혼의 고원,1,0,2,258,0,0,0,0,4922,0,4,0,0,0,0,0,0
219,바쉬르,바쉬르,1,0,2,258,0,0,0,0,5146,0,4,0,0,0,0,0,0
221,쿠엘다나스 섬,쿠엘다나스 섬,1,0,2,258,0,0,0,0,4080,0,4,0,0,0,0,0,0
222,저주받은 땅,저주받은 땅,1,0,2,258,0,0,0,0,4,0,4,0,0,0,0,0,0
223,동부 역병지대: 붉은십자군 초소,동부 역병지대: 붉은십자군 초소,1,0,2,258,0,0,0,0,4298,0,4,0,0,0,0,0,0
224,슬픔의 늪,슬픔의 늪,1,0,2,258,0,0,0,0,8,0,4,0,0,0,0,0,0
225,저승바람 고개,저승바람 고개,1,0,2,258,0,0,0,0,41,0,4,0,0,0,0,0,0
226,검은바위 산,검은바위 산,1,0,2,258,0,0,0,0,1445,0,4,0,0,0,0,0,0
227,그늘 협곡,그늘 협곡,1,0,3,258,0,0,0,0,6450,0,4,0,0,0,0,0,0
228,암멘 골짜기,암멘 골짜기,1,0,3,258,0,0,0,0,6456,0,4,0,0,0,0,0,0
229,시험의 골짜기,시험의 골짜기,1,0,3,258,0,0,0,0,6451,0,4,0,0,0,0,0,0
230,메아리 섬,메아리 섬,1,0,3,258,0,0,0,0,6453,0,4,0,0,0,0,0,0
231,나라체 야영지,나라체 야영지,1,0,3,258,0,0,0,0,6452,0,4,0,0,0,0,0,0
232,하늘안개 섬,하늘안개 섬,1,0,3,258,0,0,0,0,3524,0,4,0,0,0,0,0,0
234,멀고어,멀고어,1,0,3,258,0,0,0,0,215,0,4,0,0,0,0,0,0
235,듀로타,듀로타,1,0,3,258,0,0,0,0,14,0,4,0,0,0,0,0,0
236,어둠해안,어둠해안,1,0,3,258,0,0,0,0,148,0,4,0,0,0,0,0,0
237,핏빛안개 섬,핏빛안개 섬,1,0,3,258,0,0,0,0,3525,0,4,0,0,0,0,0,0
238,북부 불모의 땅,북부 불모의 땅,1,0,3,258,0,0,0,0,17,0,4,0,0,0,0,0,0
239,타나리스,타나리스,1,0,3,258,0,0,0,0,440,0,4,0,0,0,0,0,0
240,버섯구름 봉우리,버섯구름 봉우리,1,0,3,258,0,0,0,0,400,0,4,0,0,0,0,0,0
241,페랄라스,페랄라스,1,0,3,258,0,0,0,0,357,0,4,0,0,0,0,0,0
242,먼지진흙 습지대,먼지진흙 습지대,1,0,3,258,0,0,0,0,6463,0,4,0,0,0,0,0,0
243,잊혀진 땅,잊혀진 땅,1,0,3,258,0,0,0,0,405,0,4,0,0,0,0,0,0
244,남부 불모의 땅,남부 불모의 땅,1,0,3,258,0,0,0,0,4709,0,4,0,0,0,0,0,0
245,돌발톱 산맥,돌발톱 산맥,1,0,3,258,0,0,0,0,406,0,4,0,0,0,0,0,0
246,잿빛 골짜기,잿빛 골짜기,1,0,3,258,0,0,0,0,331,0,4,0,0,0,0,0,0
247,달숲,달숲,1,0,3,258,0,0,0,0,493,0,4,0,0,0,0,0,0
248,아즈샤라,아즈샤라,1,0,3,258,0,0,0,0,16,0,4,0,0,0,0,0,0
249,녹아내린 전초지,녹아내린 전초지,1,0,3,258,0,0,0,0,5733,0,4,0,0,0,0,0,0
250,울둠,울둠,1,0,3,258,0,0,0,0,5034,0,4,0,0,0,0,0,0
251,하이잘 산,하이잘 산,1,0,3,258,0,0,0,0,616,0,4,0,0,0,0,0,0
252,실리더스,실리더스,1,0,3,258,0,0,0,0,1377,0,4,0,0,0,0,0,0
253,여명의 설원,여명의 설원,1,0,3,258,0,0,0,0,618,0,4,0,0,0,0,0,0
254,운고로 분화구,운고로 분화구,1,0,3,258,0,0,0,0,490,0,4,0,0,0,0,0,0
255,악령숲,악령숲,1,0,3,258,0,0,0,0,361,0,4,0,0,0,0,0,0
256,지옥불 반도,지옥불 반도,1,0,69,258,0,0,0,0,3483,0,4,0,0,0,0,0,0
257,장가르 습지대,장가르 습지대,1,0,69,258,0,0,0,0,3521,0,4,0,0,0,0,0,0
258,테로카르 숲,테로카르 숲,1,0,69,258,0,0,0,0,3519,0,4,0,0,0,0,0,0
259,나그란드,나그란드,1,0,69,258,0,0,0,0,3518,0,4,0,0,0,0,0,0
260,칼날 산맥,칼날 산맥,1,0,69,258,0,0,0,0,3522,0,4,0,0,0,0,0,0
261,황천의 폭풍,황천의 폭풍,1,0,69,258,0,0,0,0,3523,0,4,0,0,0,0,0,0
262,어둠달 골짜기,어둠달 골짜기,1,0,69,258,0,0,0,0,3520,0,4,0,0,0,0,0,0
263,북풍의 땅,북풍의 땅,1,0,70,258,0,0,0,0,3537,0,4,0,0,0,0,0,0
264,울부짖는 협만,울부짖는 협만,1,0,70,258,0,0,0,0,495,0,4,0,0,0,0,0,0
265,용의 안식처,용의 안식처,1,0,70,258,0,0,0,0,65,0,4,0,0,0,0,0,0
266,회색 구릉지,회색 구릉지,1,0,70,258,0,0,0,0,394,0,4,0,0,0,0,0,0
267,숄라자르 분지,숄라자르 분지,1,0,70,258,0,0,0,0,3711,0,4,0,0,0,0,0,0
268,줄드락,줄드락,1,0,70,258,0,0,0,0,66,0,4,0,0,0,0,0,0
269,얼음왕관,얼음왕관,1,0,70,258,0,0,0,0,210,0,4,0,0,0,0,0,0
270,폭풍우 봉우리,폭풍우 봉우리,1,0,70,258,0,0,0,0,67,0,4,0,0,0,0,0,0
271,흐로스가르 상륙지,흐로스가르 상륙지,1,0,70,258,0,0,0,0,4742,0,4,0,0,0,0,0,0
272,수정노래 숲,수정노래 숲,1,0,70,258,0,0,0,0,2817,0,4,0,0,0,0,0,0
273,겨울손아귀,겨울손아귀,1,0,70,258,0,0,0,0,4197,0,4,0,0,0,0,0,0
