ID,Description_lang,Color
13497,악명 높은 검투사,-16711936
13498,악명 높은 승부사,-16711936
13499,탈것 장비,-9316865
13500,힘의 응축물,-11776
13501,적색 천공 카드,-14614752
13502,황색 천공 카드,-14614752
13503,청색 천공 카드,-14614752
13504,비전 재료,-14614752
13505,진주붙이,-14614752
13506,격전의 아제로스 3 시즌,65280
13507,해저,-14614752
13508,격전의 아제로스 4 시즌,65280
13509,1 등급 검은 제국 유물,-16711681
13510,2 등급 검은 제국 유물,-16711681
13511,3 등급 검은 제국 유물,-16711681
13512,4 등급 검은 제국 유물,-16711681
13513,타락 25,14417920
13516,타락 5,16580611
13517,타락 10,16580611
13518,타락 15,16580611
13519,타락 20,16580611
13520,타락 30,16580611
13521,타락 5-30,16580611
13524,10 레벨,-16711681
13525,11 레벨,-16711681
13526,12 레벨,-16711681
13527,13 레벨,-16711681
13528,14 레벨,-16711681
13529,15 레벨,-16711681
13530,타락한 도전자,-16711936
13531,타락한 전투원,-16711936
13532,타락한 결투사,-16711936
13533,타락한 정예병,-16711936
13534,타락한 검투사,-16711936
13535,타락한 승부사,-16711936
13536,부패,-57312
13538,영혼의 암호,-10044417
13543,치명적인 공예가의,0
13544,명장 공예가의,0
13545,성마른 공예가의,0
13546,유연한 공예가의,0
13547,야수 학살자의,0
13549,선택 제작 재료,-10044417
13551,IV,0
13552,III,0
13553,II,0
13554,I,0
13555,누더기 봉합술,-10044417
13556,여왕의 정원,-7820545
13557,촉매 깍지 강화제,-7820545
13558,촉매 깍지,-7820545
13559,전도체,-14614752
13565,타락 66,11962111
13566,타락 35,11962111
13567,타락 15,11962111
13568,타락 20,11962111
13569,타락 10,11962111
13570,타락 75,11962111
13571,타락 50,11962111
13572,타락 25,11962111
13573,타락 45,11962111
13574,타락 28,11962111
13575,타락 17,11962111
13576,타락 30,11962111
13577,타락 12,11962111
13578,타락 16,11962111
13579,타락 8,11962111
13580,타락 60,11962111
13581,승천자 제작 기술,3650303
13583,나락의 역사,-7820545
13584,잿불 궁정,-7820545
13585,령,-10044417
13586,The Coldest of Fronts (DNT),0
13587,Show them snow mercy! (DNT),0
13588,A Triple Threat (DNT),0
13589,"It's like double trouble, but better! (DNT)",0
13590,대장정,65280
13591,영예,-14614752
13592,여왕의 정원,-14614752
13593,명성,-14614752
13594,누더기 봉합술,-14614752
13595,단결,-14614752
13596,이동 연결망,-7820545
13597,에테리얼,713192
13599,진중한 사색,0
13600,태양 여사제의 쌍둥이,0
13601,잔시 - 대주교 베네딕투스의 귀환,0
13602,공허의 영원한 부름,0
13603,암흑불길 분광경,0
13604,고통을 부수는 찬송가,0
13605,명료한 정신,0
13606,죽음의 입맞춤,0
13607,수정 투영체,0
13608,조화의 장치,0
13609,참회하는 자,0
13610,소작의 어둠,0
13611,집중된 섬광,0
13612,신성한 환영,0
13613,천상의 도약,0
13614,탈바다르의 전략,0
13615,장로 드루이드의 서약,0
13616,리카라의 찰나의 영접,0
13617,생사의 순환,0
13618,심오한 집중의 비약,0
13619,오네스의 청명한 시야,0
13620,태고의 비전 맥동,0
13621,만물의 조화,0
13622,시간에 바랜 꿈결속사,0
13623,밤눈의 귀중품,0
13624,최상위 포식자의 갈망,0
13625,광란의 고리띠,0
13626,수세미가 주입된 은총,0
13627,안정된 환상령 미끼,0
13628,자연율의 의지,0
13629,간수의 세 번째 눈,0
13630,노르간논의 총기,0
13631,세푸즈의 선언,0
13632,심판관의 판결,0
13633,활력의 제물,0
13634,기억에 남은 우르속의 분노,0
13635,전율의 나락쥐,0
13636,이오나의 메아리,0
13637,잠자는 자의 유산,0
13638,어머니 나무의 기억,0
13639,암흑 티탄의 교훈,0
13640,신록 주입,0
13641,무한한 성장의 환영,0
13642,섬뜩한 균형의 눈,0
13643,치명적인 손길,0
13644,안전보장 싸개,0
13645,원령술사의 향락,0
13646,키퍼의 하늘탑,0
13647,마지막 황제의 축전기,0
13648,쉬엔의 보배,0
13649,비취 점화,0
13650,천신의 주입,0
13651,스톰스타우트의 마지막 술통,0
13652,샤오하오의 힘,0
13653,그을린 격정,0
13654,아침의 눈물,0
13655,위론의 속삭임,0
13656,고대 수도원의 가르침,0
13657,흐릿한 집중,0
13658,현실 도피,0
13659,대마법 보호막의 지속시간이 증가하고 피해를 흡수할 때마다 생명력을 회복합니다.,-16711936
13660,등급 없음,-16711936
13661,죽음의 은총,0
13662,우월종,0
13663,극악무도한 고리,0
13664,죽음의 필연,0
13665,광포한 괴물,0
13666,되살아난 비틀괴물,0
13667,고어핀드의 지배,0
13668,흡혈의 오라,0
13669,진홍빛 룬,0
13670,브린다오르의 권능,0
13671,콜티라의 호의,0
13672,얼어붙은 용사의 분노,0
13673,절대 영도,0
13674,매서운 추위,0
13675,영원의 손아귀,0
13676,악몽,0
13678,태양왕의 축복,0
13679,타오르는 하늘붕괴,0
13680,화염폭풍,0
13681,주문술사의 장식,0
13682,소름 끼치는 고드름,0
13683,삼위일체 수호자,0
13684,지도편달,0
13685,피어나는 잠재력,0
13686,얼어붙는 바람,0
13687,차가운 전선의 장막,0
13688,얼음인도자,0
13689,서리불꽃,0
13690,폭풍 착취,0
13691,비전의 조화,0
13692,시간 변곡점,0
13693,비전 도태,0
13694,분노한 용장,0
13695,우서의 보호,0
13696,고통받는 왕의 인장,0
13697,황혼과 여명,0
13698,충격 방벽,0
13699,집정관의 심판,0
13700,어둠파괴자 - 태양의 여명,0
13701,태양샘의 개화,0
13702,신성한 복수자의 새김 인장,0
13703,헌신적인 수호자의 성소,0
13704,정의로운 격노의 보루,0
13705,끝없는 왕의 군림,0
13706,최후의 선고,0
13707,선봉대의 여세,0
13708,후지에다의 종지부,0
13709,냉혹한 심문관,0
13710,죽음을 부르는 자,0
13711,파괴자의 의지,0
13712,굳은 의지,0
13713,앙갚음,0
13714,벽,0
13715,빛의 수호자의 폭풍우,0
13716,천둥군주,0
13717,마라아드의 마지막 숨결,0
13718,최후의 선고,0
13719,무모한 수호병,0
13720,불안정한 정신,0
13721,기형의 거울,0
13722,전투군주,0
13723,지진의 반향,0
13724,고대 기억의 고리,0
13725,심연전율 돌보호대,0
13726,짙은 정령의 투구,0
13727,파멸의 연쇄,0
13728,불타는 하늘파괴자의 용암 고리,0
13729,정기의 평형의 발보호구,0
13730,세계의 분리의 건틀릿,0
13731,바람예언자의 망토,0
13732,파멸의 바람,0
13733,서리술사의 유산,0
13734,의술사의 늑대 뼈,0
13735,원시 용암 발동체,0
13736,조나트의 자연 집중 허리띠,0
13737,영혼나그네의 해일 다리보호대,0
13738,원시 해일의 핵,0
13739,대지 조화의 가슴갑옷,0
13740,틀림이 없는 책략,0
13741,집행자,0
13742,인내의 강타,0
13743,야성의 부름의 고리,0
13744,네싱워리의 덫 사냥 장화,0
13745,영혼 제련실의 불씨 가면,0
13746,비열한 책략의 사슬 조끼,0
13747,광포한 명령의 갑옷,0
13748,불꽃꼬리의 코브라 발보호구,0
13749,콰플라 - 에레다르의 전쟁 건틀릿,0
13750,라일라크 추적자의 발보호대,0
13751,독수리발톱의 흔들림 없는 집중,0
13752,쇄도 사격의 부적,0
13753,뱀추적자의 계략의 고리,0
13754,멈추지 않는 경계의 손등싸개,0
13755,전략적인 야생불 전투장비,0
13756,라일라크 추적자의 외투,0
13757,잠재된 독 주입기,0
13758,도살자의 뼛조각,0
13759,윌프레드의 최상급 소환의 인장,0
13760,엔더레스의 장식띠,0
13761,악마의 결속력의 성물,0
13762,어둠의 문의 새김 로브,0
13763,끝없는 고통의 아즈아퀴르 고리,0
13764,사크로래쉬의 암흑 끌신,0
13765,사악한 분노의 푹신한 싸개,0
13766,분노로 가득한 소멸의 망토,0
13767,파열하는 잠재력의 환영,0
13768,음울한 심문관의 공포의 부름,0
13769,뿔 달린 악몽의 고리,0
13770,재앙거미의 불타는 싸개,0
13771,아즈아퀴르의 잿불망토,0
13772,아즈아퀴르의 광기,0
13773,악마의 의복의 불씨,0
13774,이미야르의 바지,0
13775,집단 고뇌,0
13776,반 거인의 강화,0
13777,암흑시선의 은혜,0
13778,암흑의 시간의 의복,0
13779,내면의 악마,0
13780,혼돈의 손가락,0
13781,뒤틀린 지옥 핵,0
13782,지옥 폭격수,0
13783,암흑 불꽃의 메달,0
13784,라젤리크의 파멸,0
13785,솟구치는 지옥 불길 채찍,0
13786,그을은 영혼 족쇄,0
13787,겨울살이,-14614752
13789,기민함,0
13790,일급 암살자의 징표,0
13791,독물 묻은 칼날 요대,0
13792,피송곳니 두건,0
13793,어둠가루 펜던트,0
13794,늠름한 불한당,0
13795,피로 물든 파멸칼날 장갑,0
13796,졸디크 가문의 훈련용 족쇄,0
13797,더스크워커의 견장,0
13798,그린스킨의 버들,0
13799,좀도둑의 잔꾀,0
13800,비장의 나팔총,0
13801,최후,0
13802,아카리의 영혼 파편,0
13803,부패자,0
13804,죽음의 그림자,0
13805,장식,-16711681
13806,수많은 룬이 방어구 표면을 뒤덮고 있습니다.,-11776
13808,,0
13809,패배한 파멸군주의 어깨덮개,0
13810,영원불꽃,0
13811,영구 강화: 토르가스트,-16724737
13812,영구 강화: 나락,-16724737
13813,승천의 길,-7820545
13815,전체 7 등급 중 1 등급,-16711681
13816,전체 7 등급 중 2 등급,-16711681
13817,전체 7 등급 중 3 등급,-16711681
13818,전체 7 등급 중 4 등급,-16711681
13819,전체 7 등급 중 5 등급,-16711681
13820,전체 7 등급 중 6 등급,-16711681
13821,전체 7 등급 중 7 등급,-16711681
13822,강화 단계: 1/7,65535
13823,강화 단계: 2/7,65535
13824,강화 단계: 3/7,65535
13825,강화 단계: 4/7,65535
13826,강화 단계: 5/7,65535
13827,강화 단계: 6/7,65535
13828,강화 단계: 1/6,65535
13829,저승석 제작,-10044417
13830,코르시아 유물,-7820545
13831,고양,65280
13832,흉물의 광란,0
13833,난폭한 전이,0
13834,최종 선고,0
13835,끝없는 허기,0
13836,영광,0
13837,죄악의 쇄도,0
13838,자연의 격노,0
13839,죄악의 향락,0
13840,조화로운 메아리,0
13841,탐식의 무리,0
13842,죽음의 깊이,0
13843,죄악의 환희,0
13844,동종 친화,0
13845,맹독 공세,0
13846,천신의 영혼,0
13847,순종,0
13848,죽음의 쐐기,0
13849,죽음의 진군,0
13850,코르시아,0
13851,뒤울리는 청명,0
13852,지배의 조각,-10044417
13853,광휘의 잿불,0
13854,책무의 망치,0
13855,고뇌의 시선,0
13856,나락에 물듦,-16711936
13857,업화의 학살,0
13858,맹목적인 신념,0
13859,영예 병참장교,-14614752
13860,악마의 서약,0
13861,풍요의 계절,0
13862,브원삼디의 서약,0
13863,어둠의 권능: 조작,0
13864,속박을 벗어던진 검투사의 나락살이 족쇄,0
13865,속박을 벗어던진 검투사의 악심의 족쇄,0
13866,넘쳐흐르는 맥주,0
13867,분리된 정령,0
13868,무성한 생장의 씨앗,0
13869,원소 출현,0
13870,쇠약의 영혼 부산물,0
13871,절멸의 조각,0
13872,부식성 영혼 주머니,0
13873,격리된 영원한 폭발,0
13874,영혼추적자의 서약,0
13875,군수품 배낭,0
13876,장로 가지뿔의 파편,0
13877,서슬 퍼런 파편 주머니,0
13878,긴급 소집,0
13879,탐식의 한기,0
13881,페이 지맥의 조화,0
13882,Test 1 Override,0
13883,Test 2 Override,0
13884,맹렬한 만과의 소용돌이,0
13885,악의 교훈,0
13886,페이의 심장,0
13887,구슬의 조화,0
13888,백골의 지배자,0
13889,엘리시안의 힘,0
13890,천상의 공명,0
13891,진귀,-16711936
13892,건설 자재,-7820545
13895,전투원 II,-16711936
13896,도전자 II,-16711936
13897,승부사 II,-16711936
13898,창시자 모듈,-10044417
13899,태초의 존재의 암호,-10044417
13900,함께 사용 가능한 아이템:,-11776
13901,희귀(파란색) 방어구를 만들 수 있는 어둠땅 제작법,-1
13902,공격,-1
13903,보조,-1
13904,무기,-1
13906,Wildcard,8719357
13907,지속,-11776
13908,숙명,1496809
13910,소비용품,-1
13911,어둠땅 2 시즌,65280
13912,등급 4/5,65280
13914,원생형태 합성,-10044417
13915,단결,0
13916,암호 장비,-10044417
13920,보물사냥,-7820545
13922,운명,-16711936
13923,운명 영웅,65280
13924,운명 신화,65280
13925,용의 섬 유물,-7820545
13926,비룡감시자 필사본,-10044417
13927,투스카르 잔치 재료,-7820545
13929,독성,10405150
13932,운명의 공격대 찾기,-16711936
13933,바람 보석,14286079
13934,불 보석,16341785
13935,서리 보석,1872097
13936,대지 보석,8411981
13937,바람 루비,14286079
13938,바람 사파이어,14286079
13939,바람 에메랄드,14286079
13940,바람 오닉스,14286079
13941,바람 호박석,14286079
13942,대지 루비,8411981
13943,대지 사파이어,8411981
13944,대지 에메랄드,8411981
13945,대지 오닉스,8411981
13946,대지 호박석,8411981
13947,화염 루비,16341785
13948,불 사파이어,16341785
13949,불 에메랄드,16341785
13950,불 오닉스,16341785
13951,불 호박석,16341785
13952,서리 루비,1872097
13953,서리 사파이어,1872097
13954,서리 에메랄드,1872097
13955,서리 오닉스,1872097
13956,서리 호박석,1872097
13957,사냥단 무리,-10044417
13958,어둠땅 3 시즌,-16711936
13959,[PH] Radiant - Equip Limit 2,-10044417
13960,[PH] Radiant (2),-10044417
13961,코발트 전당 비전 정수,-7820545
13962,투스카르 잔치 재료,65280
13963,어둠땅 4 시즌,-16711936
13964,청동색,65280
13965,붉은색,65280
13966,암흑,65280
13967,푸른색,65280
13968,녹색,65280
13969,원시 주입됨,65280
13970,이스카라 낚시 장비 재료,-10044417
13971,용의 섬 보급품,-7820545
13976,원시 주입됨,-16711936
13978,교역소,-11776
13979,원시의 폭풍,65280
13980,전쟁 모드,65280
13981,흑요석,65280
13982,사벨리안,-16711936
13983,에머랄드,65280
13984,진홍,65280
13985,코발트,65280
13986,모래로 빚음,65280
13987,전역 및 주간 퀘스트,-14614752
13988,던전,-14614752
13989,퀘스트 보상,-14614752
13990,무작위 전리품,-14614752
13991,전문 기술,-14614752
13992,무작위 전리품,65280
13993,제작 아이템,65280
13994,땜질 모듈,-32704
13995,"어둠땅 3, 4 시즌",-16711936
13996,어둠땅 1 시즌,65280
13997,정령 재료,5435969
13998,비술사,-10044417
13999,용군단 1 시즌,-16711936
14000,인상적임,65535
14001,경이로움,65535
14002,원시 강화,65280
14003,지스케라 금고,-10044417
14004,태고의 돌,16755456
14005,장인 수집품,8956671
14006,지속효과,-1
14007,보조 장비,-1
14008,용군단 2 시즌,-15073511
14009,금지된 해안,65280
14011,창의성 제작,-16711936
14012,암흑불길 제작,-15073511
14014,하늘색,130816
14015,보라색,65280
14016,전역 퀘스트 및 무작위 전리품,65280
14017,열화의 야영지 및 PvP,65280
14018,보물 및 독특한 생명체,65280
14019,꿈 제작,-15073511
14020,스컬지 파멸,-15073511
14021,악마파멸자,-15073511
14022,시간충격,-15073511
14023,기백,-15073511
14024,10 레벨,-12032
14025,시간의 균열,0
14026,아제로스의 비밀,-7820545
14027,이탈,-16711936
14028,시간의 균열 및 무한의 여명,0
14029,무한의 여명,0
14030,소리도르미,65280
14031,용군단 3 시즌,-15073511
14032,아미드랏실,65280
14033,유산,65280
14034,에메랄드 은총,65280
14035,|n암흑불길 열화,15025839
14036,천둥,65280
14037,고유 생명체,16754944
14038,초기형 전투원의 탄력 있는 가면,0
14039,초기형 지원자의 탄력 있는 가면,0
14040,초기형 검투사의 탄력 있는 가면,0
14041,만개화,65466
14042,플레이어 간 전투 제작,-32704
14043,용군단 2 시즌,-8355712
14044,|n강화 단계: 모험가 1/8,-8355712
14045,용군단 3 시즌,-7885825
14046,|n강화 단계: 모험가 2/8,-8355712
14047,|n강화 단계: 모험가 3/8,-8355712
14048,|n강화 단계: 모험가 4/8,-8355712
14049,|n강화 단계: 모험가 5/8,-8355712
14050,|n강화 단계: 모험가 6/8,-8355712
14051,|n강화 단계: 모험가 7/8,-8355712
14052,|n강화 단계: 모험가 8/8,-8355712
14053,|n강화 단계: 챔피언 1/8,-8355712
14054,|n강화 단계: 챔피언 2/8,-8355712
14055,|n강화 단계: 챔피언 3/8,-8355712
14056,|n강화 단계: 챔피언 4/8,-8355712
14057,|n강화 단계: 챔피언 5/8,-8355712
14058,|n강화 단계: 챔피언 6/8,-8355712
14059,|n강화 단계: 챔피언 7/8,-8355712
14060,|n강화 단계: 챔피언 8/8,-8355712
14061,|n강화 단계: 노련가 1/8,-8355712
14062,|n강화 단계: 노련가 2/8,-8355712
14063,|n강화 단계: 노련가 3/8,-8355712
14064,|n강화 단계: 노련가 4/8,-8355712
14065,|n강화 단계: 노련가 5/8,-8355712
14066,|n강화 단계: 노련가 6/8,-8355712
14067,|n강화 단계: 노련가 7/8,-8355712
14068,|n강화 단계: 노련가 8/8,-8355712
14069,|n강화 단계: 탐험가 1/8,-8355712
14070,|n강화 단계: 탐험가 2/8,-8355712
14071,|n강화 단계: 탐험가 3/8,-8355712
14072,|n강화 단계: 탐험가 4/8,-8355712
14073,|n강화 단계: 탐험가 5/8,-8355712
14074,|n강화 단계: 탐험가 6/8,-8355712
14075,|n강화 단계: 탐험가 7/8,-8355712
14076,|n강화 단계: 탐험가 8/8,-8355712
14077,|n강화 단계: 영웅 1/5,-8355712
14078,|n강화 단계: 영웅 2/5,-8355712
14079,|n강화 단계: 영웅 3/5,-8355712
14080,|n강화 단계: 영웅 4/5,-8355712
14081,|n강화 단계: 영웅 5/5,-8355712
14082,|n강화 단계: 신화 1/3,-8355712
14083,|n강화 단계: 신화 2/3,-8355712
14084,|n강화 단계: 신화 3/3,-8355712
14085,|n강화 단계: 영웅 1/6,-8355712
14086,|n강화 단계: 영웅 2/6,-8355712
14087,|n강화 단계: 영웅 3/6,-8355712
14088,|n강화 단계: 영웅 4/6,-8355712
14089,|n강화 단계: 영웅 5/6,-8355712
14090,|n강화 단계: 영웅 6/6,-8355712
14091,|n강화 단계: 신화 1/4,-8355712
14092,|n강화 단계: 신화 2/4,-8355712
14093,|n강화 단계: 신화 3/4,-8355712
14094,|n강화 단계: 신화 4/4,-8355712
14095,신화+,-16711936
14096,징조 제작,-15073511
14097,주황색,65280
14098,암흑불길 열화,15025839
14099,영웅|n,65280
14100,신화|n,-16711936
14101,공격대 찾기|n,-16711936
14102,초심자 제작,-15073511
14103,각성 제작,-15073511
14104,칼림도어 및 동부 왕국 우승컵,-11776
14105,아웃랜드 우승컵,-11776
14106,노스렌드 우승컵,0
14107,게임 내 상점,65280
14108,게임 내 상점 변형,65280
14110,루비,15354699
14111,호박석,16292383
14112,황수정,16308767
14113,에메랄드,4448291
14114,사파이어,2337760
14115,오닉스,11936454
14117,시나리오,2162464
14118,플레이어 간 전투,-32704
14119,시간질주,0
14120,흰색,65280
14121,원본,65280
14122,노란색,65280
14123,암흑,65280
14124,남색,65280
14125,갈색,65280
14126,빛,65280
14127,따뜻함,65280
14128,시원함,65280
14129,비취,65280
14130,금색,65280
14131,은색,65280
14132,달,-11776
14133,태양,-11776
14134,순환,-11776
14135,용군단 4 시즌,1703705
14136,각성,65280
14137,교역소 - 민들레,-11776
14138,교역소 - 연보라색,-11776
14139,교역소 - 옥수수수염,-11776
14140,교역소 - 붉은색,-11776
14141,교역소 - 푸른색,-11776
14142,교역소 - 주황색,-11776
14143,교역소 - 사랑 마녀,-11776
14144,교역소 - 하늘 마녀,-11776
14145,청록색,65280
14146,선홍색,65280
14147,내부 전쟁 1 시즌,1703705
14148,광란의 심연,-15073511
14149,빛나는 용사,-15073511
14150,충격의 은빛,-15073511
14151,분홍색,65280
14152,레벨링 퀘스트 및 구렁,-14614752
14155,심연,-15073511
14156,챔피언,65280
14157,맞물림톱니 보석,6732799
14158,얼개 보석,6732799
14159,땜질 보석,6732799
14160,다색 보석,6732799
14161,리믹스: 판다리아,-1191680
14162,코퍼,65280
14163,비행선 설계도,6732799
14164,군다가즈,0
14165,풍요산지,0
14166,도르노갈,0
14167,1/4 등급,-12032
14168,2/4 등급,-12032
14169,3/4 등급,-12032
14170,4/4 등급,-12032
