Name_lang,SourceText_lang,Description_lang,ID,MountTypeID,Flags,SourceTypeEnum,SourceSpellID,PlayerConditionID,MountFlyRideHeight,UiModelSceneID,MountSpecialRiderAnimKitID,MountSpecialSpellVisualKitID
붉은 점박이 랩터,|cFFFFD200옛 공격대|r,가장 사나운 무리에서 자란 랩터지만 물지는 않습니다... 자주는요.,54,230,64,2,16084,0,0,4,0,0
여명의 설원 눈호랑이,|cFFFFD200퀘스트: |r너무 빨리 커|n|cFFFFD200지역: |r여명의 설원,"야생의 눈호랑이를 길들이려면 끈기와 강인함, 그리고 다량의 가짜 쥐와 노끈이 필요합니다.",55,230,4,1,17229,0,0,4,0,0
상아색 랩터,|cFFFFD200옛 공격대|r,가장 사나운 무리에서 자란 랩터지만 물지는 않습니다... 자주는요.,56,230,64,2,17450,0,0,4,0,0
녹색 기계타조,|cFFFFD200상인: |r밀리 페더휘슬|n|cFFFFD200지역: |r던 모로|n|cFFFFD200가격: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"""초동력학 도형기를 유압식 처리법으로 평형 개선 장치에 접합하면..."" -빈지 페더휘슬",57,230,0,2,17453,0,0,4,0,0
무채색 기계타조,|cFFFFD200상인: |r밀리 페더휘슬|n|cFFFFD200지역: |r던 모로|n|cFFFFD200가격: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"""초동력학 도형기를 유압식 처리법으로 평형 개선 장치에 접합하면..."" -빈지 페더휘슬",58,230,0,2,17454,0,0,4,0,0
최신형 투명청색 기계타조,|cFFFFD200옛 공격대|r,"노움 기계공학의 큰 성과가 될 뻔한 이 기계타조는 아쉽게도 심각하게 ""민감한"" 자이로미터 때문에 실패로 거듭났습니다.",62,230,64,2,17459,0,0,4,0,0
서리 산양,|cFFFFD200옛 공격대|r,이런 놈은 저도 정말 오랜만에 보는군요. 하지만 다른 놈들처럼 듬직한 건 똑같을 겁니다. -베론 앰버스틸,63,230,64,2,17460,0,0,4,0,0
검은 산양,|cFFFFD200옛 공격대|r,이런 놈은 저도 정말 오랜만에 보는군요. 하지만 다른 놈들처럼 듬직한 건 똑같을 겁니다. -베론 앰버스틸,64,230,64,2,17461,0,0,4,0,0
붉은 해골마,|cFFFFD200상인: |r자카리아 포스트|n|cFFFFD200지역: |r티리스팔 숲|n|cFFFFD200가격: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,포세이큰들이 말하길 원한이 있는 자라면 사람이든 동물이든 언데드가 될 수 있다고 합니다.,65,230,0,2,17462,0,0,4,0,0
푸른 해골마,|cFFFFD200상인: |r자카리아 포스트|n|cFFFFD200지역: |r티리스팔 숲|n|cFFFFD200가격: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,포세이큰들이 말하길 원한이 있는 자라면 사람이든 동물이든 언데드가 될 수 있다고 합니다.,66,230,0,2,17463,0,0,4,0,0
갈색 해골마,|cFFFFD200상인: |r자카리아 포스트|n|cFFFFD200지역: |r티리스팔 숲|n|cFFFFD200가격: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,포세이큰들이 말하길 원한이 있는 자라면 사람이든 동물이든 언데드가 될 수 있다고 합니다.,67,230,0,2,17464,0,0,4,0,0
녹색 전투해골마,|cFFFFD200상인: |r자카리아 포스트|n|cFFFFD200지역: |r티리스팔 숲|n|cFFFFD200가격: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"쓰러진 영웅들이 되살아나면, 그들의 탈것도 되살아나기 마련이죠.",68,230,0,2,17465,0,0,4,0,0
리븐데어의 죽음의 군마,|cFFFFD200획득:|r 군주 아우리우스 리븐데어|n|cFFFFD200위치:|r 스트라솔름,"남작 리븐데어가 스컬지의 용사가 되었을 때, 자신이 아끼는 군마 또한 같은 운명을 맞이했습니다.",69,230,0,0,17481,0,0,4,0,0
길들인 코도,|cFFFFD200옛 공격대|r,"""코도는 우리에게 없어서는 안될 존재라네. 호드가 가는 곳이라면 그곳이 교역소든 야영지든 전쟁터든 어디서나 코도를 찾을 수 있지."" -할브 클로후프",70,230,64,2,18363,0,0,4,0,0
회색 코도,|cFFFFD200상인: |r할브 클로후프|n|cFFFFD200지역: |r멀고어|n|cFFFFD200가격: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"""코도는 우리에게 없어서는 안될 존재라네. 호드가 가는 곳이라면 그곳이 교역소든 야영지든 전쟁터든 어디서나 코도를 찾을 수 있지."" -할브 클로후프",71,230,0,2,18989,0,0,4,0,0
갈색 코도,|cFFFFD200상인: |r할브 클로후프|n|cFFFFD200지역: |r멀고어|n|cFFFFD200가격: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"""코도는 우리에게 없어서는 안될 존재라네. 호드가 가는 곳이라면 그곳이 교역소든 야영지든 전쟁터든 어디서나 코도를 찾을 수 있지."" -할브 클로후프",72,230,0,2,18990,0,0,4,0,0
녹색 코도,|cFFFFD200옛 공격대|r,무리의 우두머리인 이 코도는 잊혀진 땅을 누비는 장엄한 생물들 중 하나입니다.,73,230,64,2,18991,0,0,4,0,0
청색 코도,|cFFFFD200옛 공격대|r,"""코도는 우리에게 없어서는 안될 존재라네. 호드가 가는 곳이라면 그곳이 교역소든 야영지든 전쟁터든 어디서나 코도를 찾을 수 있지."" -할브 클로후프",74,230,64,2,18992,0,0,4,0,0
검은 전투군마,|cFFFFD200상인: |r부관 칼터|n|cFFFFD200지역: |r스톰윈드|n|cFFFFD200가격: |r15|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,처절한 백병전에서도 버틸 수 있게 훈련된 전투군마입니다.,75,230,0,2,22717,0,0,4,0,0
검은 전투코도,|cFFFFD200상인: |r공격대원 보르크|n|cFFFFD200지역: |r오그리마|n|cFFFFD200가격: |r15|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,코르크론 야수 관리인들의 혹독한 훈련을 견뎌낸 검은 전투코도의 울음소리는 곧 있을 피의 향연을 예고합니다.,76,230,0,2,22718,0,0,4,0,0
검은 전투기계타조,|cFFFFD200상인: |r부관 칼터|n|cFFFFD200지역: |r스톰윈드|n|cFFFFD200가격: |r15|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,전투에서 적절하게 가속화된 노움이 활약하는 모습은 그야말로 아름답지. -땜장이왕 멕카토크,77,230,0,2,22719,0,0,4,0,0
검은 전투산양,|cFFFFD200상인: |r부관 칼터|n|cFFFFD200지역: |r스톰윈드|n|cFFFFD200가격: |r15|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,드워프들은 전장에 용감하게 뛰어드는 산양을 둘도 없는 동반자로 삼습니다.,78,230,0,2,22720,0,0,4,0,0
검은 전투랩터,|cFFFFD200상인: |r공격대원 보르크|n|cFFFFD200지역: |r오그리마|n|cFFFFD200가격: |r15|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,오간을 필두로 구루바시 제국에게 승리를 안겨다 준 랩터들입니다.,79,230,0,2,22721,0,0,4,0,0
붉은 전투해골마,|cFFFFD200상인: |r공격대원 보르크|n|cFFFFD200지역: |r오그리마|n|cFFFFD200가격: |r15|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,"쓰러진 영웅들이 되살아나면, 그들의 탈것도 되살아나기 마련이죠.",80,230,0,2,22722,0,0,4,0,0
검은 전투호랑이,|cFFFFD200상인: |r부관 칼터|n|cFFFFD200지역: |r스톰윈드|n|cFFFFD200가격: |r15|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,비슷한 혈통을 지닌 밤호랑이들 처럼 전투호랑이들은 발톱이 날카롭고 매우 날렵하며 귀 뒤를 긁어주는 것을 좋아합니다.,81,230,0,2,22723,0,0,4,0,0
검은 전투늑대,|cFFFFD200상인: |r공격대원 보르크|n|cFFFFD200지역: |r오그리마|n|cFFFFD200가격: |r15|Hitem:137642|h|TInterface\ICONS\Ability_PVP_GladiatorMedallion.BLP:0|t|h,후각이 매우 뛰어나 오그리마 경비병들이 자주 데리고 다닙니다.,82,230,0,2,22724,0,0,4,0,0
공포마,|cFFFFD200직업: |r흑마법사,경고: 오직 지옥 마력만을 갈구합니다. 사과는 먹지 않습니다. 씨를 극도로 싫어하거든요.,83,230,0,1,23161,31504,0,4,0,0
군마,|cFFFFD200성기사|r,빛으로 구원 받아 주인의 부름을 받들지어다.,84,230,4,1,23214,27943,0,4,0,0
날쌘 안개호랑이,|cFFFFD200상인: |r렐라나이|n|cFFFFD200지역: |r다르나서스|n|cFFFFD200가격: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,역사가들이 말하길 안개호랑이의 흐릿한 모피는 밤호랑이를 상대로 한 명가의 실험이 일구어낸 것이라 합니다.,85,230,0,2,23219,0,0,4,0,0
날쌘 눈호랑이,|cFFFFD200상인:|r 렐라나이|n|cFFFFD200위치:|r 다르나서스|n|cFFFFD200가격: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,나이트 엘프들은 눈호랑이들을 새끼 때부터 키워 일생 동안 기수와 탈것으로서 두터운 관계를 유지합니다.,87,230,0,2,23221,0,0,4,0,0
날쌘 노란색 기계타조,|cFFFFD200상인: |r밀리 페더휘슬|n|cFFFFD200지역: |r던 모로|n|cFFFFD200가격: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,많은 부분을 개조했지만 멕카토크 님의 설계에서 크게 바뀐 부분은 없어요. -밀리 페더휘슬,88,230,0,2,23222,0,0,4,0,0
날쌘 흰색 기계타조,|cFFFFD200상인: |r밀리 페더휘슬|n|cFFFFD200지역: |r던 모로|n|cFFFFD200가격: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,많은 부분을 개조했지만 멕카토크 님의 설계에서 크게 바뀐 부분은 없어요. -밀리 페더휘슬,89,230,0,2,23223,0,0,4,0,0
날쌘 녹색 기계타조,|cFFFFD200상인: |r밀리 페더휘슬|n|cFFFFD200지역: |r던 모로|n|cFFFFD200가격: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,많은 부분을 개조했지만 멕카토크 님의 설계에서 크게 바뀐 부분은 없어요. -밀리 페더휘슬,90,230,0,2,23225,0,0,4,0,0
날쌘 황토마,|cFFFFD200상인: |r케이티 스톡스|n|cFFFFD200지역: |r스톰윈드|n|cFFFFD200가격: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,규율을 따르고 굳건하도록 훈련을 받은 종마입니다.,91,230,0,2,23227,0,0,4,0,0
날쌘 백마,|cFFFFD200상인: |r케이티 스톡스|n|cFFFFD200지역: |r스톰윈드|n|cFFFFD200가격: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,은빛십자군과 함께 산전수전을 함께한 말입니다.,92,230,0,2,23228,0,0,4,0,0
날쌘 갈색마,|cFFFFD200상인: |r케이티 스톡스|n|cFFFFD200지역: |r스톰윈드|n|cFFFFD200가격: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,은빛십자군과 함께 산전수전을 함께한 말입니다.,93,230,0,2,23229,0,0,4,0,0
날쌘 갈색 산양,|cFFFFD200상인: |r베론 앰버스틸|n|cFFFFD200지역: |r던 모로|n|cFFFFD200가격: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,바라크 토롤 산양의 두꺼운 두개골과 거대한 뿔은 무장한 적들 사이를 가로지르는 데 도움이 됩니다.,94,230,0,2,23238,0,0,4,0,0
날쌘 회색 산양,|cFFFFD200상인: |r베론 앰버스틸|n|cFFFFD200지역: |r던 모로|n|cFFFFD200가격: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,바라크 토롤 산양의 두꺼운 두개골과 거대한 뿔은 무장한 적들 사이를 가로지르는 데 도움이 됩니다.,95,230,0,2,23239,0,0,4,0,0
날쌘 흰색 산양,|cFFFFD200상인: |r베론 앰버스틸|n|cFFFFD200지역: |r던 모로|n|cFFFFD200가격: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,바라크 토롤 산양의 두꺼운 두개골과 거대한 뿔은 무장한 적들 사이를 가로지르는 데 도움이 됩니다.,96,230,0,2,23240,0,0,4,0,0
날쌘 푸른 랩터,|cFFFFD200상인: |r졸니르|n|cFFFFD200지역: |r듀로타|n|cFFFFD200가격: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,오랜 시간 동안 트롤 종족의 곁에 머물던 랩터들은 기수들과 특별한 유대감을 형성합니다. 이들에게 랩터는 탈것이자 수호자이며 동료입니다.,97,230,0,2,23241,0,0,4,0,0
날쌘 녹색 랩터,|cFFFFD200상인: |r졸니르|n|cFFFFD200지역: |r듀로타|n|cFFFFD200가격: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,오랜 시간 동안 트롤 종족의 곁에 머물던 랩터들은 기수들과 특별한 유대감을 형성합니다. 이들에게 랩터는 탈것이자 수호자이며 동료입니다.,98,230,0,2,23242,0,0,4,0,0
날쌘 주황색 랩터,|cFFFFD200상인: |r졸니르|n|cFFFFD200지역: |r듀로타|n|cFFFFD200가격: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,오랜 시간 동안 트롤 종족의 곁에 머물던 랩터들은 기수들과 특별한 유대감을 형성합니다. 이들에게 랩터는 탈것이자 수호자이며 동료입니다.,99,230,0,2,23243,0,0,4,0,0
보라색 전투해골마,|cFFFFD200상인: |r자카리아 포스트|n|cFFFFD200지역: |r티리스팔 숲|n|cFFFFD200가격: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"쓰러진 영웅들이 되살아나면, 그들의 탈것도 되살아나기 마련이죠.",100,230,0,2,23246,0,0,4,0,0
거대한 흰색 코도,|cFFFFD200상인: |r할브 클로후프|n|cFFFFD200지역: |r멀고어|n|cFFFFD200가격: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,희귀한 흰색 코도종은 잊혀진 땅에서 처음 발견되었습니다. 켄타우로스들은 흰색 코도가 종말의 전조라고 이야기합니다.,101,230,0,2,23247,0,0,4,0,0
거대한 회색 코도,|cFFFFD200상인: |r할브 클로후프|n|cFFFFD200지역: |r멀고어|n|cFFFFD200가격: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,무리의 우두머리인 이 코도는 잊혀진 땅을 누비는 장엄한 생물들 중 하나입니다.,102,230,0,2,23248,0,0,4,0,0
거대한 갈색 코도,|cFFFFD200상인:|r 할브 클로후프|n|cFFFFD200위치:|r 멀고어|n|cFFFFD200가격: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,무리의 우두머리인 이 코도는 북부 불모의 땅을 누비는 장엄한 생물들 중 하나입니다.,103,230,0,2,23249,0,0,4,0,0
날쌘 갈색 늑대,|cFFFFD200상인: |r오구나로 울프러너|n|cFFFFD200지역: |r오그리마|n|cFFFFD200가격: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,호드의 늑대들은 길들일 수 없습니다. 다만 친해지면 등에 태워줄 뿐입니다.,104,230,0,2,23250,0,0,4,0,0
날쌘 회갈색 늑대,|cFFFFD200상인: |r오구나로 울프러너|n|cFFFFD200지역: |r오그리마|n|cFFFFD200가격: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,호드의 늑대들은 길들일 수 없습니다. 다만 친해지면 등에 태워줄 뿐입니다.,105,230,0,2,23251,0,0,4,0,0
날쌘 회색 늑대,|cFFFFD200상인: |r오구나로 울프러너|n|cFFFFD200지역: |r오그리마|n|cFFFFD200가격: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,호드의 늑대들은 길들일 수 없습니다. 다만 친해지면 등에 태워줄 뿐입니다.,106,230,0,2,23252,0,0,4,0,0
날쌘 폭풍호랑이,|cFFFFD200상인: |r렐라나이|n|cFFFFD200지역: |r다르나서스|n|cFFFFD200가격: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,소문에 의하면 폭풍호랑이라는 명칭은 대드루이드 말퓨리온 스톰레이지의 이름을 딴 것이라 합니다.,107,230,0,2,23338,0,0,4,0,0
전투 서리늑대,|cFFFFD200상인: |r조렉 아이언사이드|n|cFFFFD200지역: |r언덕마루 구릉지|n|cFFFFD200가격: |r2000|TINTERFACE\PVPFRAME\PVPCurrency-Honor-Horde.blp:0|t|n|n,알터랙 산맥의 서리늑대 부족 사이에서 자란 늑대입니다.,108,230,4,2,23509,0,0,4,0,0
