ID,Description_lang,Parent,Amount,Operator,CriteriaID,OrderIndex,Flags
176,기만자의 심복,152,1,0,4610,15,2
177,소리달 - 별의 분노,152,1,0,4617,22,2
178,강대한 우르속의 머리덮개,152,1,0,4647,23,2
179,타이리의 마법장갑,152,1,0,4649,25,2
180,고통의 분쟁지대 손아귀,152,1,0,4598,3,2
181,빛 정화의 수도두건,152,1,0,4603,8,2
183,자신의 팀이 폭풍의 눈에서 거점 4개를 확보한 상태로 깃발 운반 및 쟁취,0,1,4,0,0,0
184,거점 4개 확보한 상태로 깃발 쟁취,183,1,0,3693,0,2
186,알터랙 계곡 무덤 점령 50회,0,50,5,0,0,8193
187,무덤 정령 50회,186,50,0,419,0,1
189,"""복수심에 불타는 검투사"" 칭호 획득",0,0,4,0,0,0
190,복수심에 불타는 검투사,189,1,0,5599,1,2
192,선조의 주화 5개 획득,0,0,4,0,0,0
193,선조의 주화 5개 획득,192,5,0,472,1,1
195,드루이드에게 되살아난 횟수,0,1,5,0,0,0
196,되살리기 (7 레벨),195,1,0,3815,1,0
197,되살리기 (5 레벨),195,0,0,4979,3,0
198,되살리기 (4 레벨),195,0,0,4980,4,0
199,되살리기 (2 레벨),195,0,0,4982,6,0
200,되살리기 (6 레벨),195,0,0,4978,2,0
201,되살리기 (1 레벨),195,0,0,4983,7,0
202,되살리기 (3 레벨),195,0,0,4981,5,0
204,차비 주사위가 100이 나와 아이템 레벨 185가 넘는 최고급 이상의 아이템 획득,0,0,4,0,0,0
205,차비 주사위 굴림 100으로 아이템 레벨 185 이상 아이템 획득,204,1,0,2358,1,2
207,특성 초기화 횟수,0,0,4,0,0,0
208,특성 초기화 횟수,207,0,0,3359,1,0
210,파괴자 켈리단 처치 (피의 용광로),0,0,4,0,0,0
211,파괴자 켈리단,210,1,0,3239,1,0
213,아래 나열된 물고기 떼에서 물고기 낚기,0,0,4,0,0,0
214,강어귀 물고기 떼,213,1,0,3623,1,0
215,게르치 떼,213,1,0,3624,2,0
216,미꾸라지 떼,213,1,0,3625,3,0
217,황금 화살고기 떼,213,1,0,3626,4,0
218,고원의 물고기 떼,213,1,0,3627,5,0
219,포자물고기 떼,213,1,0,3628,6,0
221,귀부인 팰리나 처치 (낙스라마스 - 25인),0,0,4,0,0,0
222,귀부인 팰리나,221,1,0,5126,1,0
227,북풍의 땅 탐험 및 지역 발견,0,0,4,0,0,0
228,엔킬라 사원,227,0,0,4122,1,0
229,간헐천 지대,227,0,0,4134,12,0
230,가로쉬의 상륙지,227,0,0,4126,5,0
231,보르고로크 전초기지,227,0,0,4129,8,0
232,채찍파도 해안,227,0,0,4124,3,0
233,사자의 동굴,227,0,0,4135,13,0
234,스틸조의 짐마차,227,0,0,4123,2,0
235,카스칼라,227,0,0,4125,4,0
236,죽음의 언덕,227,0,0,4127,6,0
237,호박석 절벽,227,0,0,4130,9,0
238,전쟁노래 요새,227,0,0,4131,10,0
239,용맹의 성채,227,0,0,4132,11,0
240,콜다라,227,0,0,4128,7,0
248,제왕 다그란 타우릿산 처치,0,1,8,0,0,0
249,왕국의 운명,248,1,0,4262,2,2
250,공주 구출,248,1,0,4263,3,2
251,제왕 다그란 타우릿산,248,1,0,3266,1,2
253,암흑스승 간들링 처치,0,0,4,0,0,0
255,암흑스승 간들링,253,1,0,19263,0,2
257,스트라솔름에 거주하는 악의 무리 처치,0,0,4,0,0,0
258,군주 아우리우스 리븐데어,257,1,0,18471,2,0
259,발나자르,257,1,0,550,1,0
261,아에누스 처치 (어둠의 문 열기),0,0,4,0,0,0
262,아에누스,261,1,0,3247,1,0
264,최고 경매 입찰액,0,0,4,0,0,0
265,경매 최고가 입찰,264,0,0,4222,1,8
267,"폭풍의 눈 1,600대 0 승리",0,1,8,0,0,0
268,"1,600대 0 승리",267,1,0,1238,0,2
270,입찰 주사위가 100이 나와 아이템 레벨 185가 넘는 최고급 이상의 아이템 획득,0,0,4,0,0,0
271,입찰 주사위 굴림 100으로 아이템 레벨 185 이상 획득,270,1,0,2412,1,2
273,공작 말체자르 처치 (카라잔),0,0,4,0,0,0
274,공작 말체자르,273,1,0,3254,1,0
276,족장 우코르즈 샌드스칼프 처치 (줄파락),0,0,4,0,0,0
277,족장 우코르즈 샌드스칼프,276,1,0,3265,1,0
279,"""장군"" 칭호 획득",0,0,4,0,0,0
280,장군,279,0,0,728,1,2
282,"""전투사령관"" 칭호 획득",0,0,4,0,0,0
283,전투사령관,282,0,0,729,1,2
285,통계: 소비한 비약,0,0,5,0,0,0
286,사자의 힘 비약,285,0,0,4370,42,0
287,일급 민첩의 비약,285,0,0,4371,43,0
288,일급 방어의 비약,285,0,0,4372,44,0
289,일급 마법사의 피 비약,285,0,0,4376,48,0
290,일급 암흑 강화의 비약,285,0,0,4377,49,0
291,강한 방어의 비약,285,0,0,4381,53,0
292,상급 신비의 비약,285,0,0,4402,74,0
293,스콜포크 가루약,285,0,0,4403,75,0
294,지혜의 비약,285,0,0,4395,67,0
295,살쾡이의 비약,285,0,0,4396,68,0
296,타락한 힘의 비약,285,0,0,4399,71,0
297,아서스의 선물,285,0,0,4400,72,0
298,선홍딸기 비약,285,0,0,4342,14,0
299,언데드 감지의 비약,285,0,0,4353,25,0
300,성장의 비약,285,0,0,4360,32,0
301,상급 민첩의 비약,285,0,0,4362,34,0
302,신비의 비약,285,0,0,4341,13,0
303,대뇌 피질 혼합물,285,0,0,4344,16,0
304,강한 힘의 비약,285,0,0,4384,56,0
305,최하급 민첩의 비약,285,0,0,4385,57,0
306,암흑 강화의 비약,285,0,0,4389,61,0
307,정신력의 비약,285,0,0,4390,62,0
308,잔자의 광휘,285,0,0,4337,0,0
309,잔자의 신속,285,0,0,4339,11,0
310,대지의 비약,285,0,0,4345,17,0
311,야수 힘의 비약,285,0,0,4347,19,0
312,방어의 비약,285,0,0,4349,21,0
313,악마 사냥 전문화의 비약,285,0,0,4350,22,0
314,악마 감지의 비약,285,0,0,4351,23,0
315,인내의 비약,285,0,0,4358,30,0
316,냉기 강화의 비약,285,0,0,4359,31,0
317,상급 화염 강화의 비약,285,0,0,4364,36,0
318,상급 지능의 비약,285,0,0,4365,37,0
319,강렬한 트롤의 피 비약,285,0,0,8648,9,0
320,강한 방어의 비약,285,0,0,8062,80,0
321,강한 사고의 비약,285,0,0,8066,81,0
322,숙련의 비약,285,0,0,4340,12,0
323,일급 트롤의 피 비약,285,0,0,8074,85,0
324,강한 민첩의 비약,285,0,0,4380,52,0
325,약한 트롤의 피 비약,285,0,0,8076,102,0
326,강한 트롤의 피 비약,285,0,0,8077,101,0
327,격노의 비약,285,0,0,8078,100,0
328,붉은물풀 회피의 비약,285,0,0,8082,96,0
329,어둠의 비약,285,0,0,8086,92,0
330,드라쿠루의 비약,285,0,0,8087,91,0
331,조르트의 소화불량 비약,285,0,0,8089,89,0
332,드레나이 지혜의 비약,285,0,0,4354,26,0
333,거인의 비약,285,0,0,4361,33,0
334,하급 민첩의 비약,285,0,0,4369,41,0
335,붉은물풀 저항의 비약,285,0,0,8083,95,0
336,수면 걷기의 비약,285,0,0,4394,66,0
337,숙련 향상의 비약,285,0,0,8063,110,0
338,수호의 수정,285,0,0,8068,82,0
339,냉기의 부적,285,0,0,8070,83,0
340,회피의 부적,285,0,0,8071,105,0
341,적중의 비약,285,0,0,8031,87,0
342,방어구 관통의 비약,285,0,0,8064,109,0
343,광속의 비약,285,0,0,8065,108,0
344,잿불 부적,285,0,0,8069,106,0
345,겨울눈 화주,285,0,0,8073,104,0
346,마법사의 피 비약,285,0,0,8075,103,0
347,주문 강화의 비약,285,0,0,8079,99,0
348,검은늑대의 혈액,285,0,0,8081,97,0
349,앞날의 비약,285,0,0,8084,94,0
350,아후른의 비약,285,0,0,8085,93,0
351,조르트의 소화불량 비약,285,0,0,8088,90,0
352,힘의 부적,285,0,0,8072,84,0
353,치명적인 일격의 비약,285,0,0,8032,86,0
354,권능의 비약,285,0,0,4356,28,0
355,무쇠가죽 비약,285,0,0,4368,40,0
356,오우거 힘의 비약,285,0,0,4388,60,0
357,허파즙 칵테일,285,0,0,4404,76,0
358,잔자의 기백,285,0,0,4338,10,0
359,일급 힘의 비약,285,0,0,4378,50,0
360,정신력의 수정,285,0,0,8067,107,0
361,노겐포저의 비약,285,0,0,4406,78,0
362,암흑풀 영약,285,0,0,8090,88,0
363,치유력 강화의 비약,285,0,0,4367,39,0
364,일급 화염 강화의 비약,285,0,0,4373,45,0
365,일급 냉기 강화의 비약,285,0,0,4375,47,0
366,일급 인내의 비약,285,0,0,4374,46,0
367,고양이눈 비약,285,0,0,4343,15,0
368,민첩의 비약,285,0,0,4346,18,0
369,몽상의 비약,285,0,0,4355,27,0
370,화염 강화의 비약,285,0,0,4357,29,0
371,상급 방어의 비약,285,0,0,4363,35,0
372,상급 수중 호흡의 비약,285,0,0,4366,38,0
373,위장의 비약,285,0,0,4348,20,0
374,하급 투명체 감지의 비약,285,0,0,4352,24,0
375,정통의 비약,285,0,0,4379,51,0
376,강한 인내의 비약,285,0,0,4382,54,0
377,강한 마법사의 피 비약,285,0,0,4383,55,0
378,최하급 방어의 비약,285,0,0,4386,58,0
379,최하급 인내의 비약,285,0,0,4387,59,0
380,최상급 방어의 비약,285,0,0,4391,63,0
381,강인함의 영약,285,0,0,4392,64,0
382,수중 호흡의 비약,285,0,0,4393,65,0
383,현인의 비약,285,0,0,4397,69,0
384,탐색의 비약,285,0,0,4398,70,0
385,모래주머니 껌,285,0,0,4401,73,0
386,근육 촉진제,285,0,0,4405,77,0
387,맹공의 비약,285,0,0,4407,79,0
388,숙달의 비약,285,0,0,8080,98,0
389,깊은 대지의 비약,285,0,0,19156,1,0
390,코브라의 비약,285,0,0,19157,2,0
391,불가능한 적중의 비약,285,0,0,19158,3,0
392,대가의 비약,285,0,0,19159,4,0
393,강한 속도의 비약,285,0,0,19160,5,0
394,오색 비약,285,0,0,19161,6,0
395,유령 비약,285,0,0,19162,7,0
396,나가 비약,285,0,0,19163,8,0
398,전체 /하하 횟수,0,0,5,0,0,0
399,웃음,398,0,0,3238,1,0
400,킬킬대며 웃음,398,0,0,7194,5,0
401,박장대소,398,0,0,7195,2,0
402,바닥에 뒹굴며 웃음,398,0,0,7196,3,0
403,키득거리며 웃음,398,0,0,7197,4,0
405,텔드랏실 탐험 및 지역 발견,0,0,4,0,0,0
406,별바람 마을,405,1,0,1305,8,0
407,신탁의 숲,405,1,0,1306,9,0
408,생명의 호수,405,1,0,1307,10,0
409,다르나서스,405,1,0,1308,11,0
410,알아메스 호수,405,1,0,1303,6,0
411,그늘 협곡,405,1,0,1299,1,0
412,바네실 동굴,405,1,0,1300,4,0
413,나무옹이 요새,405,1,0,1302,5,0
414,루테란 마을,405,1,0,1309,12,0
415,아리스리엔 연못,405,1,0,1304,7,0
416,바위 동굴,405,1,0,14088,2,0
417,돌라나르,405,1,0,14089,3,0
419,전쟁노래 협곡 승리,0,1,8,0,0,0
420,전쟁노래 협곡 승리,419,1,0,5899,0,2
422,전쟁노래 협곡 100승,0,100,5,0,0,8193
423,전쟁노래 협곡 100승,422,100,0,5899,0,1
425,철두철미한 파탈리온 처치 (영웅),0,0,4,0,0,0
426,철두철미한 파탈리온,425,1,0,3720,1,2
428,로르테마르 테론 처치,0,0,4,0,0,0
429,로르테마르 테론,428,1,0,483,1,2
431,"나무구렁 요새, 스포어가르, 쿠레나이 평판 확고한 동맹",0,0,4,0,0,0
432,쿠레나이 확고한 동맹,431,42000,0,5337,2,0
433,스포어가르 확고한 동맹,431,42000,0,4757,3,0
434,나무구렁 요새 확고한 동맹,431,42000,0,2011,1,0
436,할로윈 축제 기간 동안 붉은십자군 수도원의 저주받은 기사에게서 저주받은 기사의 고삐 획득,0,1,8,0,0,0
437,저주받은 기사의 군마,436,0,0,6160,1,2
439,"""용사"" 칭호 획득",0,0,4,0,0,0
440,용사,439,0,0,733,1,2
448,가을 축제 옷 세 벌을 입고 달라란에서 곤드레만드레 취해 춤추기,0,0,4,0,0,0
449,/춤,448,1,0,4112,1,2
451,3분 안에 칠면조 15마리 처치,0,0,4,0,0,0
452,3분 안에 칠면조 15마리,451,1,0,3821,1,2
454,"""온누리에 사랑을"" 기간 동안 달라란에서 다른 이와 낭만 소풍을 즐기며 천사의 유혹 맛보기",0,0,4,0,0,0
455,낭만 소풍과 천사의 유혹,454,1,0,4071,1,2
456,낭만 소풍,454,1,0,5787,2,2
458,응급치료 숙련도,0,0,4,0,0,0
459,응급치료 숙련도,458,525,0,5592,1,1
461,미용실에 방문하여 머리 손질하기,0,0,4,0,0,0
462,미용실 방문 및 이용,461,1,0,2341,1,2
464,20초 안에 애정 넘치는 폭죽 10발 발사,0,0,4,0,0,0
465,20초 안에 애정 넘치는 폭죽 10발 발사,464,10,0,6295,0,1
467,귀환 횟수,0,0,4,0,0,0
468,귀환석,467,0,0,5008,1,0
469,루비 끌신,467,0,0,11719,2,0
470,여관주인의 딸,467,0,0,17387,3,0
472,장가르 습지대 탐험 및 지역 발견,0,0,4,0,0,0
473,쿠아그 마루,472,1,0,1648,6,0
474,바다자리 호수,472,1,0,1651,9,0
475,텔레도르,472,1,0,1649,7,0
476,세나리온 야영지,472,1,0,1611,1,0
477,야생늪 마을,472,1,0,1612,3,0
478,그늘늪 마을,472,1,0,1653,11,0
479,스포어가르,472,1,0,1654,12,0
480,오레보르 피난처,472,1,0,1657,15,0
481,부화의 골짜기,472,1,0,1658,16,0
482,암흑갈기 호숫가,472,1,0,1667,18,0
483,죽음의 늪,472,1,0,1650,8,0
484,쌍둥이 첨탑 폐허,472,1,0,1652,10,0
485,앙고로쉬 영토,472,1,0,1610,2,0
486,수렁등불 호수,472,1,0,1647,5,0
487,앙고로쉬 소굴,472,1,0,1655,13,0
488,피비늘 영토,472,1,0,1656,14,0
489,자브라진,472,1,0,1659,17,0
490,벌거벗은 수렁,472,1,0,1613,4,0
492,회색 구릉지 탐험 및 지역 발견,0,0,4,0,0,0
493,볼드룬,492,0,0,4187,10,0
494,화강암 웅덩이,492,0,0,4182,5,0
495,원크와 야영지,492,0,0,4190,13,0
496,드락타론 성채,492,0,0,4179,2,0
497,호박빛소나무 오두막,492,0,0,4188,11,0
498,푸른 하늘 벌목장,492,0,0,4189,12,0
499,정복의 요새,492,0,0,4178,1,0
500,드라킬진 폐허,492,0,0,4180,3,0
501,던 아르골,492,0,0,4181,4,0
502,회색구렁 요새,492,0,0,4183,6,0
503,분노의 송곳니 제단,492,0,0,4184,7,0
504,토르 모단,492,0,0,4185,8,0
505,투자개발 만,492,0,0,4186,9,0
506,서부 몰락지대 여단 야영지,492,0,0,4191,14,0
508,"5v5 투기장 개인 평점 2,200",0,0,4,0,0,0
509,"평점 2,200",508,2200,0,452,1,2
511,양 진영 광산 점령 상태로 알터랙 계곡 승리,0,0,4,0,0,0
512,소유한 코볼트 동굴,82730,1,0,3388,0,2
513,소유한 트로그 동굴,82732,1,0,3389,0,2
515,불꽃지기 업적 완료,0,0,4,0,0,0
516,칼림도어 불꽃지기,515,0,0,3200,3,0
517,아웃랜드 불꽃지기,515,0,0,3201,5,0
518,동부 왕국 불꽃지기,515,0,0,3199,2,0
519,대격변 불꽃지기,515,0,0,18216,1,0
520,노스렌드 불꽃지기,515,0,0,18217,4,0
522,설퍼라스 - 라그나로스의 손을 부리는 자,0,1,8,0,0,0
523,,58228,1,0,12478,1,2
524,설퍼라스 - 라그나로스의 손,58228,1,0,318,0,2
526,전쟁노래 정찰대 확고한 동맹,0,0,4,0,0,0
527,전쟁노래 정찰대 확고한 동맹,526,42000,0,5319,1,2
529,파괴자 켈리단 처치 (영웅),0,0,4,0,0,0
530,파괴자 켈리단,529,1,0,3710,1,2
532,5v5 경기 승리,0,0,5,0,0,0
533,로데론의 폐허 5v5 승리,532,0,0,8601,2,0
534,나그란드 5v5 승리,532,0,0,8600,3,0
535,달라란 5v5 승리,532,0,0,8599,4,0
536,칼날 산맥 5v5 승리,532,0,0,5726,0,0
537,용맹의 투기장 5v5 승리,532,0,0,8602,1,0
539,2v2 경기,0,0,5,0,0,0
540,용맹의 투기장 2v2 경기,539,0,0,8614,3,0
541,로데론의 폐허 2v2 경기,539,0,0,8613,2,0
542,달라란 2v2 경기,539,0,0,8611,4,0
543,나그란드 2v2 경기,539,0,0,8612,1,0
544,칼날 투기장 2v2 경기,539,0,0,5725,0,0
546,매우 우호적 이상인 평판,0,0,4,0,0,0
547,매우 우호 이상 평판,546,0,0,5299,1,0
549,"명예 승수 10,000",0,0,4,0,0,0
550,"명예 승수 10,000",549,10000,0,13253,1,1
552,네파리안 처치,0,1,8,0,0,0
553,네파리안,552,1,0,3273,1,2
554,테라제인의 사슬,552,1,0,4564,5,2
555,암흑 불길의 장화,552,1,0,4567,8,2
556,격노의 가슴보호갑,552,1,0,4578,19,2
557,아킴티로스의 징벌의 반지,552,1,0,4565,6,2
558,심판의 가슴보호갑,552,1,0,4580,21,2
559,성난폭풍 가슴보호대,552,1,0,4581,22,2
560,초월의 로브,552,1,0,4584,25,2
561,아쉬칸디 - 기사단의 대검,552,1,0,4566,7,2
562,크룰쇼루크 - 혼돈의 서슬도끼,552,1,0,4569,10,2
563,검은바위의 군주,552,1,0,4447,2,2
564,검은바위의 군주,552,1,0,4448,3,2
565,혈족군주의 망토,552,1,0,4568,9,2
566,로크아미르 일 로마시스,552,1,0,4570,11,2
567,넬타리온의 눈물,552,1,0,4572,13,2
568,암흑 불길의 지팡이,552,1,0,4575,16,2
569,폭풍우 가슴보호갑,552,1,0,4577,18,2
570,용추적자 가슴보호갑,552,1,0,4579,20,2
571,네파리우스의 타락,552,1,0,4449,4,2
572,붉은송곳니 가슴보호구,552,1,0,4576,17,2
573,음모의 프레스톨 부적,552,1,0,4573,14,2
574,순수한 엘레멘티움 고리,552,1,0,4574,15,2
575,소용돌이 로브,552,1,0,4583,24,2
576,미슌데어 - 정신파괴자의 관,552,1,0,4571,12,2
577,천벌의 로브,552,1,0,4582,23,2
579,라그나로스 처치,0,1,8,0,0,0
580,라그나로스,579,1,0,3272,1,2
581,맹습의 요대,579,1,0,4544,4,2
582,설퍼라스의 반지,579,1,0,4545,6,2
583,화염 군주의 목장식,579,1,0,4546,7,2
584,파괴의 관,579,1,0,4549,10,2
585,초월의 다리보호구,579,1,0,4550,11,2
586,격노의 다리갑옷,579,1,0,4553,14,2
587,천벌의 다리보호구,579,1,0,4556,17,2
588,성난폭풍 다리보호대,579,1,0,4558,19,2
589,붉은송곳니 바지,579,1,0,4555,16,2
590,용추적자 다리보호대,579,1,0,4551,12,2
591,심판의 다리갑옷,579,1,0,4552,13,2
592,유일한 방법,579,1,0,4437,3,2
593,말리스타의 파수 방패,579,1,0,4559,20,2
594,장막의 망토,579,1,0,4561,22,2
595,가시쐐기 도끼,579,1,0,4563,24,2
596,아큐리아의 고리,579,1,0,4560,21,2
597,용혈 단망토,579,1,0,5055,25,2
598,순수한 불꽃의 정수,579,1,0,4547,8,2
599,전멸의 비수,579,1,0,4548,9,2
600,왕초보를 위한 용언 완전정복,579,1,0,7364,28,2
601,우레폭풍 - 바람추적자의 성검,579,1,0,8146,2,2
602,화염의 파편,579,1,0,5056,26,2
603,폭풍우 다리갑옷,579,1,0,4554,15,2
604,불의 군주의 정수,579,1,0,8893,27,2
605,소용돌이 바지,579,1,0,4557,18,2
606,각골의 검,579,1,0,4562,23,2
607,설퍼라스 - 라그나로스의 손,579,1,0,318,5,2
609,물고기 떼에서 낚시 성공,0,1,8,0,0,0
610,대형 총명어 떼,609,1,0,3861,18,2
611,포자물고기 떼,609,1,0,3628,10,2
612,미꾸라지 떼,609,1,0,3625,4,2
613,황금 화살고기 떼,609,1,0,3626,6,2
614,불지느러미퉁돔 떼,609,1,0,3860,12,2
615,돌비늘뱀장어 떼,609,1,0,3864,19,2
616,게르치 떼,609,1,0,3624,2,2
617,기름기 많은 아귀 떼,609,1,0,3851,7,2
618,불지느러미퉁돔 떼,609,1,0,3852,13,2
619,강어귀 물고기 떼,609,1,0,3623,0,2
620,기름기 많은 아귀 떼,609,1,0,3862,8,2
621,고원의 물고기 떼,609,1,0,3627,9,2
