ID,QuestTitle_lang,BulletText_lang,UniqueBitFlag,ConditionID,FiltActiveQuest,FiltClasses,FiltCompletedQuestLogic,FiltMaxFactionID,FiltMaxFactionValue,FiltMinFactionID,FiltMinFactionValue,FiltMinSkillID,FiltMinSkillValue,FiltNonActiveQuest,BreadCrumbID,StartItem,WorldStateExpressionID,QuestInfoID,ContentTuningID,CovenantID,Field_9_0_2_36206_022,Flags[0],Flags[1],Flags[2],FiltCompletedQuest[0],FiltCompletedQuest[1],FiltCompletedQuest[2],FiltRaceMasks[0],FiltRaceMasks[1]
11745,화톳불 모독!,,5672,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11746,화톳불 모독!,,5673,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11747,화톳불 모독!,,5674,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11748,화톳불 모독!,,5675,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11749,화톳불 모독!,,5676,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11750,화톳불 모독!,,5677,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11751,화톳불 모독!,,5678,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11752,화톳불 모독!,,5679,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11753,화톳불 모독!,,5680,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11754,화톳불 모독!,,5681,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11755,화톳불 모독!,,5682,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11756,화톳불 모독!,,5683,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11757,화톳불 모독!,,5684,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11758,화톳불 모독!,,5685,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11759,화톳불 모독!,,5686,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11760,화톳불 모독!,,5687,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11761,화톳불 모독!,,5688,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11762,화톳불 모독!,,5689,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11763,화톳불 모독!,,5690,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11764,화톳불 모독!,,5691,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11765,화톳불 모독!,,5692,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11766,화톳불 모독!,,5693,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11767,화톳불 모독!,,5694,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11768,화톳불 모독!,,5695,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11769,화톳불 모독!,,5696,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11770,화톳불 모독!,,5697,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11771,화톳불 모독!,,5698,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11772,화톳불 모독!,,5699,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11773,화톳불 모독!,,5700,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11774,화톳불 모독!,,5701,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11775,화톳불 모독!,,5702,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11776,화톳불 모독!,,5703,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11777,화톳불 모독!,,5704,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11778,화톳불 모독!,,5705,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11779,화톳불 모독!,,5706,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11780,화톳불 모독!,,5707,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11781,화톳불 모독!,,5708,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11782,화톳불 모독!,,5709,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11783,화톳불 모독!,,5710,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11784,화톳불 모독!,,5711,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11785,화톳불 모독!,,5712,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11786,화톳불 모독!,,5713,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11787,화톳불 모독!,,5714,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11799,화톳불 모독!,,5726,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11800,화톳불 모독!,,5727,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11801,화톳불 모독!,,5728,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11802,화톳불 모독!,,5729,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11803,화톳불 모독!,,5730,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11804,불꽃에 경의를,,5731,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11805,불꽃에 경의를,,5732,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11806,불꽃에 경의를,,5733,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11807,불꽃에 경의를,,5734,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11808,불꽃에 경의를,,5735,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11809,불꽃에 경의를,,5736,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11810,불꽃에 경의를,,5737,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11811,불꽃에 경의를,,5738,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11812,불꽃에 경의를,,5739,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11813,불꽃에 경의를,,5740,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11814,불꽃에 경의를,,5741,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11815,불꽃에 경의를,,5742,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11816,불꽃에 경의를,,5743,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11817,불꽃에 경의를,,5745,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11818,불꽃에 경의를,,5746,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11819,불꽃에 경의를,,5749,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11820,불꽃에 경의를,,5748,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11821,불꽃에 경의를,,5750,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11822,불꽃에 경의를,,5751,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11823,불꽃에 경의를,,5752,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11824,불꽃에 경의를,,5753,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11825,불꽃에 경의를,,5754,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11826,불꽃에 경의를,,5755,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11827,불꽃에 경의를,,5756,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11828,불꽃에 경의를,,5757,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11829,불꽃에 경의를,,5758,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11830,불꽃에 경의를,,5759,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11831,불꽃에 경의를,,5760,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11832,불꽃에 경의를,,5761,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11833,불꽃에 경의를,,5762,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11834,불꽃에 경의를,,5763,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
11835,불꽃에 경의를,,5764,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11836,불꽃에 경의를,,5765,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11837,불꽃에 경의를,,5766,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11838,불꽃에 경의를,,5767,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11839,불꽃에 경의를,,5768,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11840,불꽃에 경의를,,5769,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11841,불꽃에 경의를,,5770,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11842,불꽃에 경의를,,5771,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11843,불꽃에 경의를,,5772,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11844,불꽃에 경의를,,5773,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11845,불꽃에 경의를,,5774,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11846,불꽃에 경의를,,5775,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11847,불꽃에 경의를,,5776,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11848,불꽃에 경의를,,5777,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11849,불꽃에 경의를,,5778,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11850,불꽃에 경의를,,5779,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11851,불꽃에 경의를,,5810,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11852,불꽃에 경의를,,5781,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11853,불꽃에 경의를,,5782,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11854,불꽃에 경의를,,5783,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11855,불꽃에 경의를,,5784,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11856,불꽃에 경의를,,5785,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11857,불꽃에 경의를,,5786,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11858,불꽃에 경의를,,5787,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11859,불꽃에 경의를,,5788,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11860,불꽃에 경의를,,5789,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11861,불꽃에 경의를,,5790,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11862,불꽃에 경의를,,5791,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11863,불꽃에 경의를,,5792,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
11886,이상한 활동,,5818,9484,0,-1,0,0,0,0,0,0,0,0,0,35828,0,0,395,0,2,268435464,0,268436992,0,0,0,-1,-1
11964,한여름 불덩이에게 향료를,,5893,9484,0,-1,0,0,0,0,0,0,0,0,0,35725,0,0,394,0,2,8,0,268435968,0,0,0,-1321907123,1427461461
11966,축제 불덩이에게 향료를,,5895,9484,0,-1,0,0,0,0,0,0,0,0,0,35725,0,0,394,0,2,8,0,268435968,0,0,0,1309324210,-1440044374
13440,화톳불 모독!,,7203,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
13441,화톳불 모독!,,7202,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
13442,화톳불 모독!,,7204,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
13443,화톳불 모독!,,7207,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
13444,화톳불 모독!,,7208,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
13445,화톳불 모독!,,7211,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
13446,화톳불 모독!,,7212,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
13447,화톳불 모독!,,7215,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
13449,화톳불 모독!,,7216,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,1309324210,-1440044374
13450,화톳불 모독!,,7205,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
13451,화톳불 모독!,,7206,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
13453,화톳불 모독!,,7209,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
13454,화톳불 모독!,,7210,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
13455,화톳불 모독!,,7213,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
13457,화톳불 모독!,,7214,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
13458,화톳불 모독!,,7217,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
13485,불꽃에 경의를,,7220,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
13486,불꽃에 경의를,,7225,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
13487,불꽃에 경의를,,7222,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
13488,불꽃에 경의를,,7224,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
13489,불꽃에 경의를,,7223,9484,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,512,0,0,0,-1321907123,1427461461
