ID,Display_lang,OverallQualityID,ExpansionID,MinFactionID,MinReputation,AllowableClass,RequiredLevel,RequiredSkill,RequiredSkillRank,RequiredAbility,ItemLevel,Flags[0],Flags[1],Flags[2],Flags[3],Flags[4],AllowableRaces[0],AllowableRaces[1]
846,무두질한 가죽 웃옷,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
847,쇠사슬 갑옷,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
848,쇠사슬 바지,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
849,쇠사슬 장화,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
850,쇠사슬 장갑,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
851,커틀라스,1,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
852,철퇴,1,0,0,0,-1,4,0,0,0,7,0,8192,0,0,0,-1,-1
853,장작용 손도끼,1,0,0,0,-1,5,0,0,0,9,0,8192,0,0,0,-1,-1
854,육척봉,1,0,0,0,-1,5,0,0,0,9,0,8192,0,0,0,-1,-1
859,고급 헝겊 셔츠,2,0,0,0,-1,0,0,0,0,1,32768,8192,8388608,0,0,-1,-1
860,기병 장화,1,0,0,0,-1,0,0,0,0,6,0,8192,8388608,0,0,-1,-1
863,어둠 도끼,2,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
864,기사검,2,0,0,0,-1,0,0,0,0,21,0,8192,0,0,0,-1,-1
865,무쇠 철퇴,2,0,0,0,-1,12,0,0,0,19,0,8192,0,0,0,-1,-1
866,수도사 지팡이,2,0,0,0,-1,16,0,0,0,23,0,8192,0,0,0,-1,-1
867,신성한 힘의 장갑,4,0,0,0,-1,16,0,0,0,23,0,8192,0,0,0,-1,-1
868,헌신의 수호 철퇴,4,0,0,0,-1,16,0,0,0,23,0,8192,0,0,0,-1,-1
869,눈부신 롱소드,4,0,0,0,-1,15,0,0,0,22,0,8192,0,0,0,-1,-1
870,이글거리는 전쟁 도끼,4,0,0,0,-1,15,0,0,0,22,0,8192,0,0,0,-1,-1
871,질풍의 도끼,4,0,0,0,-1,18,0,0,0,25,0,8192,0,0,0,-1,-1
872,바위 절단기,3,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
873,조던의 지팡이,4,0,0,0,-1,0,0,0,0,22,0,8704,0,0,0,-1,-1
876,낡은 나무 버클러,1,0,0,0,-1,1,0,0,0,1,0,8192,8388608,0,0,-1,-1
880,공포의 지팡이,2,0,0,0,-1,9,0,0,0,14,0,8192,0,0,0,-1,-1
885,검은 금속 도끼,2,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0,-1,-1
886,검은 금속 쇼트소드,2,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
888,나가 전투 장갑,3,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
890,술자의 뒤틀린 지팡이,3,0,0,0,-1,9,0,0,0,15,0,8704,0,0,0,-1,-1
892,놀 마술사 장갑,2,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
897,광포한 늑대 팔보호구,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
899,그물독거미 송곳니,2,0,0,0,-1,7,0,0,0,11,0,8192,0,0,0,-1,-1
911,강철나무 가지,2,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
914,큰 오우거 사슬 갑옷,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
920,뾰족가시 철퇴,2,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
922,다시안 팔스,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
923,롱소드,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
924,마울,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
925,도리깨,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
926,전투 도끼,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
927,이중 도끼,1,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0,-1,-1
928,긴 지팡이,1,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
934,스탈반의 도끼,3,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
935,어둠의 순찰대 쇼트소드,3,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
936,암흑의 철퇴,3,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
937,검은 그늘숲 지팡이,3,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
940,통찰의 로브,4,0,0,0,-1,18,0,0,0,25,0,8192,0,0,0,-1,-1
943,교도관 지팡이,4,0,0,0,-1,19,0,0,0,25,0,8192,0,0,0,-1,-1
944,정령 마법사 지팡이,4,0,0,0,-1,23,0,0,0,29,0,8704,0,0,0,-1,-1
983,붉은 리넨 장식띠,2,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1008,낡고 닳은 검,1,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1009,튼튼한 쇠망치,2,0,0,0,-1,0,0,0,0,6,0,8192,8388608,0,0,-1,-1
1010,옹이진 짧은 지팡이,1,0,0,0,-1,0,0,0,0,3,0,8192,0,0,0,-1,-1
1011,날카로운 도끼,1,0,0,0,-1,0,0,0,0,3,0,8192,0,0,0,-1,-1
1121,스라소니 장화,3,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0,-1,-1
1131,시련의 토템,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0,-1,-1
1154,백성의 민병대 허리띠,1,0,0,0,-1,0,0,0,0,7,0,8192,8388608,0,0,-1,-1
1155,몽유술사의 지팡이,3,0,0,0,-1,10,0,0,0,16,0,8704,0,0,0,-1,-1
1156,화려하게 보석 박힌 반지,3,0,0,0,-1,7,0,0,0,12,524288,24576,0,0,0,-1,-1
1158,튼튼한 강철 곤봉,2,0,0,0,-1,0,0,0,0,5,0,8704,0,0,0,-1,-1
1159,민병대 육척봉,1,0,0,0,-1,0,0,0,0,2,0,8192,8388608,0,0,-1,-1
1161,민병대 쇼트소드,1,0,0,0,-1,0,0,0,0,2,0,8192,8388608,0,0,-1,-1
1168,해골 화염 방패,4,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
1169,검은해골 방패,4,0,0,0,-1,18,0,0,0,24,0,8192,0,0,0,-1,-1
1171,잘짜여진 로브,2,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1172,그레이슨의 횃불,2,0,0,0,-1,0,0,0,0,13,0,8192,0,0,0,-1,-1
1173,낡고 해진 장화,1,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1182,놋쇠박은 팔보호구,1,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1183,탄력 있는 손목보호구,2,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1190,놀 대장의 망토,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
1194,바스타드소드,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1195,코볼트의 채굴용 삽,1,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1196,타바르,1,0,0,0,-1,4,0,0,0,7,0,8192,0,0,0,-1,-1
1197,거대한 철퇴,1,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1198,클레이모어,1,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1200,대형 나무 방패,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1201,무딘 히터실드,1,0,0,0,-1,3,0,0,0,5,0,8194,0,0,0,-1,-1
1202,철벽 방패,1,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
1203,스톰윈드의 아이기스,3,0,0,0,-1,21,0,0,0,27,0,8192,0,0,0,-1,-1
1204,녹색 타워실드,4,0,0,0,-1,15,0,0,0,22,0,8192,0,0,0,-1,-1
1207,머프스타,2,0,0,0,-1,14,0,0,0,22,0,8192,0,0,0,-1,-1
1211,놀의 전투용 멜빵,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1213,놀 일족의 팔보호구,1,0,0,0,-1,4,0,0,0,7,0,8192,0,0,0,-1,-1
1214,놀의 쇠몽둥이,2,0,0,0,-1,6,0,0,0,10,0,8192,0,0,0,-1,-1
1215,지지의 요대,2,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
1218,놀의 거대 전투 곤봉,2,0,0,0,-1,8,0,0,0,13,0,8192,0,0,0,-1,-1
1219,붉은마루 마체테,2,0,0,0,-1,5,0,0,0,9,0,8192,0,0,0,-1,-1
1220,약탈의 도끼,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
1263,파쇄의 톱날도끼,4,0,0,0,-1,23,0,0,0,29,0,8192,0,0,0,-1,-1
1264,산산조각 분쇄망치,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0,-1,-1
1265,전갈 쐐기,3,0,0,0,-1,14,0,0,0,22,0,8192,0,0,0,-1,-1
1270,잘 짜여진 망토,2,0,0,0,-1,0,0,0,0,8,0,8192,8388608,0,0,-1,-1
1273,수목의 사슬 갑옷,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0,-1,-1
1275,부관의 사슬 갑옷,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0,-1,-1
1276,화염으로 단련된 버클러,2,0,0,0,-1,0,0,0,0,17,0,8192,8388608,0,0,-1,-1
1280,매듭 두건,2,0,0,0,-1,14,0,0,0,21,0,8192,0,0,0,-1,-1
1282,불금속 코이프,2,0,0,0,-1,0,0,0,0,19,0,8192,8388608,0,0,-1,-1
1287,거대한 타란툴라 송곳니,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1292,도살자의 식칼,3,0,0,0,-1,8,0,0,0,13,0,8192,0,0,0,-1,-1
1296,검은바위 철퇴,2,0,0,0,-1,8,0,0,0,13,0,8192,0,0,0,-1,-1
1297,흑마술사 로브,2,0,0,0,-1,12,0,0,0,19,0,8192,0,0,0,-1,-1
1299,하급 첨탑의 허리띠,2,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
1300,첨탑의 하급지팡이,2,0,0,0,-1,7,0,0,0,12,0,8704,0,0,0,-1,-1
1302,새끼 검은용 장갑,2,0,0,0,-1,0,0,0,0,11,0,8192,8388608,0,0,-1,-1
1303,교량작업자의 장갑,2,0,0,0,-1,0,0,0,0,12,0,8192,8388608,0,0,-1,-1
1304,승마용 장갑,2,0,0,0,-1,0,0,0,0,12,0,8192,8388608,0,0,-1,-1
1306,늑대갈기 손목보호구,2,0,0,0,-1,0,0,0,0,12,0,8192,8388608,0,0,-1,-1
1310,대장장이의 작업바지,2,0,0,0,-1,0,0,0,0,12,0,8192,8388608,0,0,-1,-1
1314,구울 장갑,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
1317,단단한 뿌리 지팡이,2,0,0,0,-1,0,0,0,0,16,0,8192,8388608,0,0,-1,-1
1318,밤의 약탈자 도끼,3,0,0,0,-1,9,0,0,0,14,0,8192,0,0,0,-1,-1
1351,손가락뼈 팔보호구,2,0,0,0,-1,11,0,0,0,18,0,8192,0,0,0,-1,-1
1355,사슴가죽 단망토,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1359,사자무늬 장갑,1,0,0,0,-1,0,0,0,0,4,0,8192,0,0,0,-1,-1
1360,스톰윈드 판금 장갑,2,0,0,0,-1,0,0,0,0,5,0,8192,0,0,0,-1,-1
1364,너덜너덜한 가죽 조끼,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1366,너덜너덜한 가죽 바지,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
1367,너덜너덜한 가죽 장화,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1368,너덜너덜한 가죽 장갑,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1369,너덜너덜한 가죽 허리띠,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1370,너덜너덜한 가죽 팔보호구,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1372,너덜너덜한 망토,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1374,닳은 신발,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1376,닳은 망토,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1377,닳은 장갑,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1378,닳은 바지,0,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
1380,닳은 로브,0,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1382,바위 철퇴,1,0,0,0,-1,0,0,0,0,2,0,8192,8388608,0,0,-1,-1
1383,무딘 토마호크,1,0,0,0,-1,0,0,0,0,2,0,8192,8388608,0,0,-1,-1
1384,무딘 검,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1386,엉겅퀴나무 도끼,1,0,0,0,-1,0,0,0,0,2,0,8192,0,0,0,-1,-1
1387,구울송곳니 검,2,0,0,0,-1,7,0,0,0,11,0,8192,0,0,0,-1,-1
1388,휜 지팡이,1,0,0,0,-1,1,0,0,0,2,0,8192,0,0,0,-1,-1
1389,코볼트의 채광용 돌망치,1,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1391,갈퀴발 비술사 지팡이,2,0,0,0,-1,6,0,0,0,11,0,8704,0,0,0,-1,-1
1394,유목 곤봉,2,0,0,0,-1,5,0,0,0,8,0,8192,0,0,0,-1,-1
1395,수습생용 바지,1,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
1396,수행사용 바지,1,0,0,0,-1,1,0,0,0,1,0,8192,0,0,0,-1,-1
1405,물거품 지팡이,2,0,0,0,-1,6,0,0,0,10,0,8704,0,0,0,-1,-1
1406,진주 박힌 창,2,0,0,0,-1,10,0,0,0,13,0,8192,0,0,0,-1,-1
1411,색바랜 지팡이,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1412,조잡한 바스타드소드,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1413,조잡한 검,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1414,금이 간 해머,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1415,목수의 나무망치,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1416,녹슨 손도끼,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1417,두들겨 만든 전투 도끼,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1418,낡은 가죽 허리띠,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1419,낡은 가죽 장화,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1420,낡은 가죽 팔보호구,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1421,낡은 모피 망토,0,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
1422,낡은 가죽 장갑,0,0,0,0,-1,1,0,0,0,3,0,8192,0,0,0,-1,-1
1423,낡은 가죽 바지,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1425,낡은 가죽 조끼,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1427,기워 붙인 신발,0,0,0,0,-1,3,0,0,0,5,0,8192,0,0,0,-1,-1
1429,기워 붙인 망토,0,0,0,0,-1,1,0,0,0,3,0,8192,0,0,0,-1,-1
1430,기워 붙인 장갑,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1431,기워 붙인 바지,0,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1433,기워 붙인 갑옷,0,0,0,0,-1,2,0,0,0,3,0,8192,0,0,0,-1,-1
1436,개척자의 가죽 무릎바지,2,0,0,0,-1,0,0,0,0,10,0,8192,8388608,0,0,-1,-1
1438,전사의 방패,1,0,0,0,-1,2,0,0,0,4,0,8192,0,0,0,-1,-1
1440,놀 해골 분쇄망치,2,0,0,0,-1,7,0,0,0,11,0,8192,0,0,0,-1,-1
1445,검은바위 견갑,1,0,0,0,-1,9,0,0,0,14,0,8192,0,0,0,-1,-1
1446,검은바위 장화,2,0,0,0,-1,7,0,0,0,11,0,8192,0,0,0,-1,-1
1448,검은바위 건틀릿,2,0,0,0,-1,7,0,0,0,12,0,8192,0,0,0,-1,-1
1454,집행자의 도끼,3,0,0,0,-1,10,0,0,0,16,0,8192,0,0,0,-1,-1
1455,검은바위 용사의 도끼,2,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0,-1,-1
1457,잿빛가죽 철퇴,2,0,0,0,-1,8,0,0,0,14,0,8192,0,0,0,-1,-1
1458,잿빛가죽 마울,2,0,0,0,-1,9,0,0,0,14,0,8192,0,0,0,-1,-1
1459,잿빛가죽 무두도끼,2,0,0,0,-1,9,0,0,0,15,0,8192,0,0,0,-1,-1
