ID,Name_lang,Description_lang,CategoryID,InventoryIconFileID,SpellWeight,SpellCategory,MaxQty,MaxEarnablePerWeek,Quality,FactionID,ItemGroupSoundsID,XpQuestDifficulty,AwardConditionID,MaxQtyWorldStateID,RechargingAmountPerCycle,RechargingCycleDurationMS,WarbondTransferPercentage,Field_11_1_0_58221_017,Flags[0],Flags[1]
361,저명한 보석세공사의 징표,보석세공에 뛰어난 실력을 보여준 자에게 수여하는 징표입니다. 이 징표는 진귀한 보석세공 디자인과 근사한 키메라 눈을 구매하는 데 사용할 수 있습니다.,81,134501,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
384,드워프 고고학 조각,,82,441144,1,5,200,0,1,0,0,0,0,0,0,0,0,0,34,0
385,트롤 고고학 조각,,82,441149,1,4,200,0,1,0,0,0,0,0,0,0,0,0,34,0
391,톨 바라드 증표,톨 바라드에서 보여준 용감한 행동에 대한 보상입니다.,2,409548,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
393,화석 고고학 조각,,82,442734,1,8,200,0,1,0,0,0,0,0,0,0,0,0,34,0
394,나이트 엘프 고고학 조각,,82,441146,1,9,200,0,1,0,0,0,0,0,0,0,0,0,34,0
395,정의 점수,몬스터 처치에 효과적인 방어구와 무기를 구매하는 데 사용합니다.,142,463446,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8280,0
396,용맹 점수,몬스터 처치에 매우 효과적인 방어구와 무기를 구매하는 데 사용합니다.,142,463447,0,0,300099,100000,4,0,0,0,0,0,0,0,0,0,8264,0
397,오크 고고학 조각,,82,442738,1,10,200,0,1,0,0,0,0,0,0,0,0,0,34,0
398,드레나이 고고학 조각,,82,442731,1,11,200,0,1,0,0,0,0,0,0,0,0,0,34,0
399,브리쿨 고고학 조각,,82,442742,1,12,200,0,1,0,0,0,0,0,0,0,0,0,34,0
400,네루비안 고고학 조각,,82,442736,1,13,200,0,1,0,0,0,0,0,0,0,0,0,34,0
401,톨비르 고고학 조각,,82,442739,1,14,200,0,1,0,0,0,0,0,0,0,0,0,34,0
402,아이언포우 징표,당신이 아이언포우 요리 가문과 쌓은 신뢰를 증명합니다. 언덕골 시장의 재고 관리인에게서 요리 재료나 기타 물품으로 교환할 수 있습니다.,1,134912,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
416,세계수의 징표,하이잘의 수호자로부터 받습니다. 불의 땅 침공에 필요한 추가 병력을 고용하는 데 사용합니다.,81,513195,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1026,0
483,투기장 정복 점수 구분,,89,463449,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1484,0
484,평점제 전장 정복 점수 구분,,89,463449,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1484,0
515,다크문 축제 상품권,다크문 축제의 게임에 도전해 성공하거나 임무를 완수했을 때 받을 수 있는 보상입니다.,1,134481,0,0,0,0,1,0,0,0,0,0,0,0,100,0,2,0
614,암흑의 티끌,데스윙의 부하들에게서 추출된 이 암흑 에너지는 놀라운 마법의 힘을 강화할 수 있습니다.,81,136192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1026,0
615,타락한 데스윙의 정수,데스윙에게서 추출된 이 암흑 에너지는 가장 무시무시한 주문의 힘을 강화합니다.,81,132851,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1026,0
676,판다렌 고고학 조각,,82,442742,1,39,200,0,1,0,0,0,0,0,0,0,0,0,34,0
677,모구 고고학 조각,,82,442742,1,40,200,0,1,0,0,0,0,0,0,0,0,0,34,0
692,무작위 전장 정복 점수 구분,,89,463449,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1484,0
697,행운의 장로 부적,"이 부적을 사용하여 모구샨 금고, 공포의 심장, 영원한 봄의 정원, 분노의 샤, 살리스의 전투부대 공격대 우두머리로부터 추가 보상을 획득할 기회를 얻을 수 있습니다.",133,237281,0,0,20,0,1,0,0,0,0,0,0,0,0,0,2114,0
698,달인 보석세공사의 징표,보석세공에 뛰어난 실력을 보여준 자에게 수여하는 징표입니다. 이 징표는 진귀한 보석세공 디자인과 근사한 운룡의 눈을 구매하는 데 사용할 수 있습니다.,133,442739,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
738,행운의 하급 부적,"행운의 하급 부적을 지니고 있으면 큰 복이 찾아오며, 후에 전쟁벼림 인장으로 교환할 수 있습니다. 전쟁벼림 인장을 사용하면 공격대 우두머리 전투에서 추가 보상을 획득할 기회를 얻을 수 있습니다.",133,237282,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66,0
752,운명의 모구 룬,"이 룬을 사용하면 천둥의 왕좌 우두머리, 나락크, 운다스타로부터 추가 보상을 획득할 기회를 얻을 수 있습니다.",133,646678,0,0,20,0,1,0,0,0,0,0,0,0,0,0,2,0
754,사마귀 고고학 조각,,82,839407,1,44,200,0,1,0,0,0,0,0,0,0,0,0,34,0
776,전쟁벼림 인장,"이 인장을 사용하여 오그리마 공성전, 천신의 시합, 오르도스와의 전투에서 추가 보상을 획득할 기회를 얻을 수 있습니다.",133,514015,0,0,20,0,1,0,0,0,0,0,0,0,0,0,2,0
777,영원의 주화,"과거에 이 주화를 소유했던 주인의 흐릿한 손길이 당신 손을 어루만지는 느낌과 함께, 마치 시간 그 자체가 희미해지는 것만 같은 기분이 듭니다. 영원의 섬에서 강력하고 우아한 보상을 구입하는 데 사용합니다.",133,900319,0,0,0,0,1,0,0,0,0,0,0,0,100,0,66,0
789,피투성이 동전,영원의 섬의 안개 속에서 쓰러진 적의 따뜻한 유해에서 꺼낸 동전입니다.,133,900318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66,0
810,검은강철 조각,강철 호드 침략자들의 부서진 방어구와 무기에서 주워 모은 것입니다.,133,135241,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66,0
821,드레노어 부족 고고학 조각,,82,970886,1,45,250,0,1,0,0,0,0,0,0,0,0,0,34,0
823,에펙시스 수정,"사라진 문명의 잔존하는 유산인 에펙시스 수정에는, 언어를 통해서는 제대로 표현할 수 없는 마법의 힘이 담겨 있습니다.",137,1061300,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8194,0
824,주둔지 자원,주둔지의 건물을 건설하고 확장하는 데 사용되는 자원입니다.,137,1005027,0,0,10000,0,1,0,0,0,0,0,0,0,0,0,2,0
828,오우거 고고학 조각,,82,136086,1,47,250,0,1,0,0,0,0,0,0,0,0,0,34,0
829,아라코아 고고학 조각,,82,1002596,1,46,250,0,1,0,0,0,0,0,0,0,0,0,34,0
830,없음,,82,0,1,48,200,0,1,0,0,0,0,0,0,0,0,0,34,0
897,UNUSED,,137,132780,0,0,100,0,1,0,0,0,0,0,0,0,0,0,8194,0
910,드레노어 연금술의 비밀,연금술사의 연구실에서 새로운 연금술 조제법을 알아낼 수 있습니다.,137,4620669,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
944,유물 조각,"아주 작은, 아쉬란의 잃어버린 유물 조각입니다. 높은망치 오우거들이 아끼는 물품입니다.",137,1061303,0,0,100000,0,1,0,0,0,0,0,0,0,0,0,8202,0
980,때묻은 강철 동전,겉보기보다 훨씬 가치 있는 물건인지도 모르겠습니다.,137,133792,0,0,2000000,0,3,0,0,0,0,0,0,0,0,0,8,0
994,담금질된 운명의 인장,운명을 뒤틀어 높은망치 또는 검은바위 용광로 공격대에서 추가 보물을 얻을 기회를 줍니다.,137,838813,0,0,20,0,1,0,0,0,0,0,0,0,0,0,2,0
999,드레노어 재봉술의 비밀,재봉술 잡화점에서 새로운 재봉술 도안을 알아낼 수 있습니다.,137,4620681,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1008,드레노어 보석세공의 비밀,새로운 보석세공 디자인을 획득할 수 있습니다.,137,4620677,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1017,드레노어 가죽세공의 비밀,가죽상점에서 새로운 가죽세공 도안을 획득할 수 있습니다.,137,4620678,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1020,드레노어 대장기술의 비밀,새로운 대장기술 도면을 획득할 수 있습니다.,137,4620670,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1101,석유,주로 타나안 밀림에서 발견되는 석유는 해상 임무에 연료로 사용됩니다.,137,1131085,0,0,100000,0,1,0,0,0,0,0,0,0,0,0,66,0
1129,필연적인 운명의 인장,운명을 뒤틀어 지옥불 성채 또는 드레노어 신화 난이도 던전에서 추가 보물을 얻을 기회를 줍니다.,137,1119886,0,0,20,0,1,0,0,0,0,0,0,0,0,0,2,0
1149,보이지 않는 눈,"손으로 주조해 만든 거친 동전입니다. 키린 토의 것과 비슷한 상징이 담겨 있지만, 한 가지가 다릅니다. 이 동전의 것은 눈을 감고 있습니다.",141,801132,0,0,5000,0,1,0,0,0,0,0,0,0,0,0,2,0
1154,어둠의 동전,소매치기와 상인들이 모두 귀하게 여기는 화폐입니다. 달라란 지하에 있는 마법의 뒤안길에서 사용할 수 있습니다.,141,646678,0,0,500,0,3,0,0,0,0,0,0,0,0,0,0,0
1155,고대 마나,수라마르 아래를 지나는 고대 지맥의 마법을 응축한 것입니다.,141,1377394,0,0,300,0,1,0,0,0,0,0,0,0,0,0,2359298,0
1166,시간왜곡의 훈장,시간여행 던전에서 획득할 수 있습니다. 시간 여행 상인들에게서 물건을 구입하는 데 사용됩니다.,22,463446,0,0,0,0,3,0,0,0,0,0,0,0,100,0,8194,0
1171,유물 지식,유물력 획득량이 증가합니다.,142,237446,0,0,0,0,6,0,0,0,0,0,0,0,0,0,525376,0
1172,명가 고고학 조각,,82,441146,1,51,200,0,1,0,0,0,0,0,0,0,0,0,34,0
1173,높은산 타우렌 고고학 조각,,82,441146,1,52,200,0,1,0,0,0,0,0,0,0,0,0,34,0
1174,악마 고고학 조각,,82,441146,1,54,200,0,1,0,0,0,0,0,0,0,0,0,34,0
1191,용맹 점수,신화+ 던전에서 획득한 장비를 강화하는 데 사용됩니다.,142,463447,0,0,0,0,4,0,0,0,108838,22980,0,0,0,0,2105794,1
1220,연맹 자원,"병력을 소집하고, 임무를 수행하고, 연맹 전당에서 연구를 하는 데 사용됩니다.",141,1397630,0,0,0,0,1,0,0,0,0,0,0,0,0,0,134217730,0
1226,황천의 파편,군단이 아제로스로 가져 온 결정화된 황천 조각입니다.,141,132775,0,0,0,0,1,0,0,0,0,0,0,0,100,0,134217730,0
1268,시간에 바랜 유물,대해 깊은 곳에서 발견된 신비한 나가 유물입니다. 시간에 바랜 해안에서 멀록왕 아옳아옳이 이 유물을 찾고 있습니다.,141,1061303,0,0,100000,0,1,0,0,0,0,0,0,0,0,0,8202,0
1273,부서진 운명의 인장,운명을 뒤틀어 군단 공격대와 신화 던전 우두머리에게서 추가 보물을 얻을 기회를 줍니다.,141,1604167,0,0,6,0,1,0,0,0,0,0,0,0,0,0,2,0
1275,수수께끼의 동전,낯선 동전에 손을 대니 어딘가 따뜻한 기운이 느껴지며 부드럽게 떨립니다. 예전에 달라란의 줄이오스에게서 물품을 구입할 때 사용되었습니다.,141,1604168,0,0,0,0,4,0,0,0,0,0,0,0,100,0,2,0
1299,싸움꾼의 골드,싸움꾼 조합의 승리자들에게 수여됩니다. 싸움꾼의 골드 상인에게서 난장 카드와 기타 혁신적인 아이템을 구입하는 데 사용합니다.,143,237281,0,0,5000,0,1,0,0,0,0,0,0,0,0,0,2,0
1314,머무는 영혼 파편,한때 강력한 적에게 담겨 있었던 영혼의 파편입니다.,141,463284,0,0,40,20,3,0,0,0,0,0,0,0,0,0,2097218,0
1324,호드 퀴라즈 증표,"이 퀘스트를 완료하면 호드에 스카라베의 부름 이벤트 점수를 수여합니다.

오늘 더 많은 점수를 획득한 진영은 올해의 남은 기간 동안 스카라베 징 옆에 해당 진영의 깃발을 걸 수 있습니다.",142,255132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1638400,0
1325,얼라이언스 퀴라즈 증표,"이 퀘스트를 완료하면 얼라이언스에 스카라베의 부름 이벤트 점수를 수여합니다.

오늘 더 많은 점수를 획득한 진영은 올해의 남은 기간 동안 스카라베 징 옆에 해당 진영의 깃발을 걸 수 있습니다.",142,255130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1638400,0
1342,군단척결 전쟁 보급품,부서진 해변에서 중요 건축물을 건설하는 데 사용됩니다.,141,803763,0,0,1000,0,2,0,0,0,0,0,0,0,0,0,134217730,0
1347,군단척결 건물 - 개인 추적기 - 마법사 탑 (감춰짐),,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68681728,0
1349,군단척결 건물 - 개인 추적기 - 사령탑 (감춰짐),,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68681728,0
1350,군단척결 건물 - 개인 추적기 - 황천탑 (감춰짐),,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68681728,0
1355,지옥정수,응축된 악마의 정수입니다. 막대한 힘을 지닌 방어구를 제작하는 데 사용됩니다.,141,1044089,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1356,전투의 메아리,강력한 플레이어 간 전투 방어구를 구매하는 데 사용합니다. 시즌 종료 시 골드로 변환됩니다.,141,1455891,0,0,0,0,4,0,0,0,0,0,0,0,0,0,384,0
1357,지배의 메아리,정예 플레이어 간 전투 방어구를 구매하는 데 사용합니다. 시즌 종료 시 골드로 변환됩니다.,141,1455894,0,0,0,0,4,0,0,0,0,0,0,0,0,0,384,0
1379,멋의 대제전 징표,멋의 대제전에 참여하면 얻을 수 있습니다. 대부분의 대도시에서 형상변환용 장비를 구입하는 데 사용됩니다.,1,1500867,0,0,200,0,1,0,0,0,0,0,0,0,100,0,0,0
1388,방어구 조각,격전지 전역의 적 부대와 탈것에서 모을 수 있습니다. 부대 훈련과 연구 수행에 사용됩니다.,1,133614,0,0,500,0,2,0,0,0,0,0,0,0,0,0,589826,0
1401,보루 보급품,격전지에서 구조물을 건설하고 연구를 수행하는 데 사용됩니다.,1,1518640,0,0,1000,0,1,0,0,0,0,0,0,0,0,0,2,0
1416,바람의 주화,시간이 지나면 증발합니다.,141,988196,0,0,2000000,0,3,0,0,0,0,0,0,0,0,0,0,0
1501,비틀린 정수,군단 전설 아이템의 아이템 레벨을 970으로 강화하는 데 사용합니다.,142,893779,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
1506,아르거스 차원석,살게라스의 부하들이 아르거스에서 군단이 점령 중인 다른 행성으로 차원문을 열 때 사용합니다.,142,399041,0,0,40,0,3,0,0,0,0,0,0,0,0,0,0,0
1508,장막의 아르거나이트,"탁한 색의 수정으로, 에테리얼 상인들이 매우 귀하게 여깁니다. 그중에서도 구원호에 있는 마력술사 바시린이 대표적입니다.",141,1064188,0,0,2000,0,3,0,0,0,0,0,0,0,0,0,134217730,0
1533,각성의 정수,부서진 섬 위의 달라란에 있는 비전역술사 브리디엘이 군단 전설 아이템을 만들거나 업그레이드할 때 사용합니다.,141,236521,0,0,0,0,1,0,0,0,0,0,0,0,0,0,167772162,0
1534,잔달라 고고학 조각,,82,2101985,1,57,200,0,1,0,0,0,0,0,0,0,0,0,34,0
1535,드러스트 고고학 조각,,82,2101971,1,58,200,0,1,0,0,0,0,0,0,0,0,0,34,0
1540,목재,격전지 전역에 있는 나무나 목재 더미에서 모을 수 있습니다. 건물을 짓고 부대를 강화하는 데 사용됩니다.,142,135435,0,0,100,0,1,0,13,0,0,0,0,0,0,0,2,0
1541,철,격전지 전역에서 모을 수 있습니다. 건물을 짓고 자신과 아군의 힘을 증대시키는 데 사용됩니다.,142,133232,0,0,200,0,1,0,9,0,0,0,0,0,0,0,2,0
1553,아제라이트,아제로스의 피가 결정을 이룬 것이 아제라이트 덩어리입니다. 극히 강력한 물질입니다.,144,2065624,0,0,0,0,6,0,0,0,77173,0,0,0,0,0,147857410,0
1559,폭풍의 정수,격전지의 적을 처치하여 매우 낮은 확률로 얻을 수 있습니다. 폭풍의 제단에서 강력한 능력을 부여받을 때 사용됩니다.,142,463539,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0
1560,전쟁 자원,"전쟁 수행에 쓰이는 자원입니다. 병력을 영입하고, 임무를 수행하고, 연구를 진행합니다.",143,2032600,0,0,0,0,1,0,0,0,0,0,0,0,76.92308,0,134217730,0
1565,풍부한 아제라이트 파편,풍부한 아제라이트 파편입니다. 근처에 있는 전쟁전문가에게 가져다주고 보상을 받으십시오.,143,2065624,0,0,100000,0,1,0,0,0,0,0,0,0,0,0,8202,0
1579,아제로스의 용사들,아제로스의 용사들에 대한 평판이 증가합니다.,142,2032592,0,0,0,0,1,2164,0,0,0,0,0,0,0,0,8,0
1580,전쟁나락 운명의 인장,운명을 뒤틀어 격전의 아제로스 공격대와 던전 우두머리에게서 추가 보물을 얻을 기회를 줍니다.,143,1416740,0,0,5,0,1,0,0,0,0,0,0,0,0,0,2,0
1585,전투부대 공유 명예,자기 진영의 적을 처치하는 자에게 주어집니다.,144,135884,0,0,0,0,1,0,14,0,0,0,0,0,0,0,21495810,0
1586,명예 레벨,상대 진영의 적을 많이 처치하는 자에게 주어집니다.,144,135885,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17301504,0
1587,전투 보급품,격전의 스트롬가드 병력을 모집하는 데 사용됩니다.,143,463449,0,0,1000,0,2,0,0,0,0,0,0,0,0,0,2,0
1592,잿불단,잿불단에 대한 평판이 증가합니다.,142,2032594,0,0,0,0,1,2161,0,0,0,0,0,0,0,0,8,0
1593,프라우드무어 해군,프라우드무어 해군에 대한 평판이 증가합니다.,142,2032595,0,0,0,0,1,2160,0,0,0,0,0,0,0,0,8,0
1594,깨어난 폭풍,깨어난 폭풍에 대한 평판이 증가합니다.,142,2032596,0,0,0,0,1,2162,0,0,0,0,0,0,0,0,8,0
1595,탈란지의 원정대,탈란지의 원정대에 대한 평판이 증가합니다.,142,2032597,0,0,0,0,1,2156,0,0,0,0,0,0,0,0,8,0
1596,볼두나이,볼두나이에 대한 평판이 증가합니다.,142,2032599,0,0,0,0,1,2158,0,0,0,0,0,0,0,0,8,0
1597,잔달라 제국,잔달라 제국에 대한 평판이 증가합니다.,142,2032601,0,0,0,0,1,2103,0,0,0,0,0,0,0,0,8,0
1598,토르톨란 탐구단,토르톨란 탐구단에 대한 평판이 증가합니다.,142,2032598,0,0,0,0,1,2163,0,0,0,0,0,0,0,0,8,0
1599,7군단,7군단에 대한 평판이 증가합니다.,142,2032591,0,0,0,0,1,2159,0,0,0,0,0,0,0,0,8,0
1600,명예결속단,명예결속단에 대한 평판이 증가합니다.,142,2032593,0,0,0,0,1,2157,0,0,0,0,0,0,0,0,8,0
1602,정복,평점제 플레이어 간 전투 활동으로 획득합니다. 평점제 플레이어 간 전투 장비를 구매하는 데 사용됩니다.,2,1523630,0,0,0,0,4,0,14,0,127055,27168,0,0,0,0,2097546,1
1703,플레이어 간 전투 시즌 평점제 참가 화폐,,142,1060986,0,0,900000,0,1,0,0,0,0,0,0,0,0,0,19398656,0
1704,영혼 조각,신비로운 기운을 간직한 채 고동치고 있습니다.,23,133286,0,0,200,0,1,0,0,0,0,0,0,0,0,0,3145730,0
1705,Warfronts - Personal Tracker - Iron in Chest (Hidden),,142,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,1639424,0
1710,뱃사람의 금화,대해의 여러 부족에서 통용되는 화폐입니다. 무역상에게서 군도 탐험에 유용한 물건을 조달할 때 사용합니다.,143,1604167,0,0,0,0,1,0,0,0,0,0,0,0,100,0,2,0
1714,Warfronts - Personal Tracker - Wood in Chest (Hidden),,142,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1639424,0
1715,창시자의 조각,TEST,143,340336,0,0,5000,0,1,0,0,0,0,0,0,0,0,0,1048578,0
1716,명예결속단 무공훈장,"쿨 티라스, 잔달라, 그리고 전투 중인 격전지 전장에서의 활약을 기리는 훈장입니다. 잔달라 항구의 배급원 무크라가 찾고 있습니다. 호드를 위하여!",143,2565244,0,0,0,0,1,0,0,0,0,0,0,0,100,0,536870914,0
1717,7군단 무공훈장,"쿨 티라스, 잔달라, 그리고 전투 중인 격전지 전장에서의 활약을 기리는 훈장입니다. 보랄러스의 배급원 스타우트포지가 찾고 있습니다. 얼라이언스를 위하여!",143,2565243,0,0,0,0,1,0,0,0,0,0,0,0,100,0,268435458,0
1718,티탄 잔재,"힘을 잃은 아제라이트 방어구 잔여물로, 보랄러스와 잔달라의 에테리얼 상인들에게 인기가 많습니다. 신화 쐐기돌 주간 상자 또는 아제라이트 방어구 분해 및 마력 추출을 통해 획득할 수 있습니다.",143,2065602,0,0,0,0,1,0,0,0,84608,0,0,0,0,0,33554434,0
1719,타락한 기념품,"느조스의 공포의 환영이 담긴 기억의 파편으로, 심장의 방에 있는 티탄 연구 기록 보관소에서 분석할 수 있습니다.",143,646678,0,0,0,0,1,0,0,0,76436,0,0,0,100,0,33554434,0
1721,오색 마나진주,"반짝이는 비전 마력 구슬로, 나즈자타에서 발견됩니다. 희귀하고 강력한 아이템으로 교환하거나 해저 방어구 강화에 사용할 수 있습니다.",143,463858,0,0,0,0,4,0,24,0,0,0,0,0,100,0,1207959554,0
1722,아제라이트 광석,군도에서 획득합니다. 전초기지 건물을 건설할 때 사용됩니다.,142,2032608,0,0,100,0,1,0,0,0,0,0,0,0,0,0,0,0
1723,목재,군도에서 획득합니다. 전초기지 건물을 건설할 때 사용됩니다.,142,135437,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0
1728,환상령,"이 사그라든 령 가닥을 사용해 토르가스트에서 힘을 얻을 수 있습니다.

토르가스트를 떠나면 모든 환상령이 파괴됩니다.",142,3743737,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1048578,0
1738,속박 풀린 자,속박 풀린 자에 대한 평판이 증가합니다.,142,2821782,0,0,0,0,1,2373,0,0,0,0,0,0,0,0,8,0
1739,안코안,안코안에 대한 평판이 증가합니다.,142,2909045,0,0,0,0,1,2400,0,0,0,0,0,0,0,0,8,0
1740,녹슨나사 저항군 (숨겨짐),녹슨나사 저항군에 대한 평판이 증가합니다.,142,2909316,0,0,0,0,1,2391,0,0,0,0,0,0,0,0,67108872,0
1742,녹슨나사 저항군,녹슨나사 저항군에 대한 평판이 증가합니다.,142,2909316,0,0,0,0,1,2391,0,0,0,0,0,0,0,0,8,0
1743,퀘스트 추적을 위한 가짜 령,1813 사용을 사용하여 실물 획득,245,134379,0,0,0,0,3,0,21,0,0,0,0,0,0,0,134217730,0
1744,타락한 기념품,,142,646678,0,0,0,0,1,0,8,0,0,0,0,0,0,0,33570818,0
1745,나즈자타 동맹 - 네리 샤프핀,네리 샤프핀에게 전투 경험치를 부여합니다.,142,894556,0,0,0,0,1,2389,0,0,0,0,0,0,0,0,8,0
1746,나즈자타 동맹 - 빔 브라인하트,빔 브라인하트에게 전투 경험치를 부여합니다.,142,894556,0,0,0,0,1,2390,0,0,0,0,0,0,0,0,8,0
1747,나즈자타 동맹 - 포엔 길브랙,포엔 길브랙에게 전투 경험치를 부여합니다.,142,894556,0,0,0,0,1,2388,0,0,0,0,0,0,0,0,8,0
1748,나즈자타 동맹 - 검객 이노와리,검객 이노와리에게 전투 경험치를 부여합니다.,142,894556,0,0,0,0,1,2377,0,0,0,0,0,0,0,0,8,0
1749,나즈자타 동맹 - 사냥꾼 아카나,사냥꾼 아카나에게 전투 경험치를 부여합니다.,142,894556,0,0,0,0,1,2375,0,0,0,0,0,0,0,0,8,0
1750,나즈자타 동맹 - 선견자 오리,선견자 오리에게 전투 경험치를 부여합니다.,142,894556,0,0,0,0,1,2376,0,0,0,0,0,0,0,0,8,0
1752,벌꿀등 벌집,벌꿀등 벌집에 대한 평판이 증가합니다.,142,2027852,0,0,0,0,1,2395,0,0,0,0,0,0,0,0,8,0
1754,십자군의 증표,어둠땅의 침략자들에 맞서 행동에 나선 이들에게 수여되는 얼음왕관 북쪽의 은빛십자군의 증표입니다.,245,236690,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
1755,환영 응축물,래시온은 이러한 환영을 조작해 느조스의 공포의 환영에 들어가는 데 필요한 그릇을 만들 수 있습니다.,143,1003600,0,0,0,0,1,0,8,0,0,0,0,0,100,0,2,0
1757,울둠 협의회,울둠 협의회에 대한 평판이 증가합니다.,142,3068678,0,0,0,0,1,2417,0,0,0,0,0,0,0,0,67108872,0
1758,라자니,라자니에 대한 평판이 증가합니다.,142,3068663,0,0,0,0,1,2415,0,0,0,0,0,0,0,0,67108872,0
1761,적 공격력,Dummy currency for Torghast UI,142,132147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,적 생명력,Dummy currency for Torghast UI,142,648207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,죽은 횟수,Dummy currency for Torghast UI,142,3450602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,저승석,나락에서 영혼이 격렬한 파멸을 맞을 때 발생하는 부산물입니다.,245,3743739,0,0,0,0,1,0,0,0,0,0,0,0,100,0,134217730,0
1769,"퀘스트 경험치 (보통, 숨겨짐)",,142,1001982,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0
