Name_lang,Description_lang,ID,JournalEncounterID,CreatureDisplayInfoID,FileDataID,OrderIndex,UiModelSceneID
페로스안,,895,290,39182,536060,0,9
알리자발,,896,339,21252,571742,0,9
대주교 베네딕투스,,899,341,38991,536053,0,9
바인의 환영,,900,340,38791,571744,0,9
제이나의 환영,,903,285,38802,571745,0,9
아시라 돈슬레이어,,904,342,38995,536054,0,9
데스윙,,905,333,40087,536055,0,9
만노로스,,913,292,38996,571746,0,9
대장 바로덴,,914,292,39127,571746,1,9
대심문관 게르스탄,,942,369,8761,607644,0,9
불의 군주 록코르,,943,370,5781,607697,0,9
사냥개조련사 그렙마르,,944,371,9212,607647,0,9
화염술사 로어그레인,,945,373,8762,607749,0,9
불의 군주 인센디우스,,946,374,1204,607694,0,63
문지기 스틸기스,,947,375,9089,607814,0,9
파이너스 다크바이어,,948,376,8704,607602,0,9
밸가르,,949,377,12162,607549,0,9
사령관 앵거포지,,950,378,8756,607610,0,9
골렘 군주 아젤마크,,951,379,8759,607618,0,9
헐레이 블랙브레스,,952,380,8658,607650,0,9
팔랑크스,,953,381,8177,607740,0,9
플러거 스패즈링,,955,383,8652,607741,0,9
사자 화염채찍,,956,384,8329,607535,0,9
마그무스,,957,386,12162,607705,0,9
제왕 다그란 타우릿산,,958,387,8807,607595,0,9
대영주 오모크,,959,388,11565,607645,0,9
어둠사냥꾼 보쉬가진,,960,389,9732,607769,0,9
대장군 부네,,961,390,28281,607810,0,9
여왕 불그물거미,,962,391,36506,607719,0,9
우로크 둠하울,,963,392,11583,607801,0,9
병참장교 지그리스,,964,393,9738,607751,0,9
할리콘,,965,394,9567,607634,0,9
흉포한 기즈룰,,966,395,9564,607615,0,9
대군주 웜타라크,,967,396,8711,607737,0,9
제브림 쏜후프,,973,402,11335,607824,0,9
히드로스폰,,974,403,5489,607653,0,9
레스텐드리스,,975,404,21012,607686,0,9
칼날바람 알진,,976,405,14416,607533,0,9
굽이나무 텐드리스,,977,406,14383,607785,0,9
일리아나 레이븐오크,,978,407,11270,607656,0,9
마법학자 칼렌드리스,,979,408,14384,607703,0,9
이몰타르,,980,409,14173,607657,0,9
왕자 토르텔드린,,981,410,11256,607745,0,9
경비병 몰다르,,982,411,11561,607630,0,9
천둥발 크리그,,983,412,11545,607777,0,9
경비병 펜구스,,984,413,11561,607629,0,9
경비병 슬립킥,,985,414,11561,607631,0,9
대장 크롬크러쉬,,986,415,11564,607560,0,9
정찰병 초루쉬,,987,416,11537,607565,0,9
왕 고르독,,988,417,11583,607673,0,9
고철 압축기 9-60,,989,418,36560,607572,0,9
그루비스,,990,419,6533,607628,0,9
기계화 문지기 6000,,991,421,36558,607594,0,9
기계박사 텔마플러그,,992,422,36563,607714,0,9
녹시온,,993,423,11172,607728,0,9
칼날채찍,,994,424,12389,607756,0,9
땜장이 기즐록,,995,425,7125,607796,0,9
군주 바일텅,,997,427,12334,607699,0,9
저주받은 셀레브라스,,998,428,12350,607562,0,9
산사태,,999,429,12293,607684,0,9
썩은아귀,,1000,430,13589,607761,0,9
공주 테라드라스,,1001,431,12292,607747,0,9
하스싱어 포레스턴,,1011,443,10482,607637,0,9
아쿠마이,히드라,1012,444,62522,607532,0,91
잔혹한 티미,,1013,445,571,607795,0,9
윌리 호프브레이커,,1014,446,34480,607818,0,9
교관 갈포드,,1016,448,34498,607660,0,9
발나자르,,1017,449,34424,607551,0,9
용서받지 못한 자,,1018,450,10771,607792,0,9
남작부인 아나스타리,,1019,451,10698,607553,0,9
네룹엔칸,,1021,452,9793,607724,0,9
냉혈한 말레키,,1022,453,10546,607707,0,9
집정관 발실라스,,1023,454,10433,607791,0,9
먹보 람스타인,,1024,455,12818,607752,0,9
군주 아우리우스 리븐데어,,1025,456,34837,607692,0,9
학카르의 화신,,1026,457,8053,607548,0,9
예언자 잠말란,,1027,458,6708,607665,0,9
드림사이드,,1028,459,7553,608311,0,9
에라니쿠스의 사령,,1032,463,7806,607768,0,9
들창코,,1033,464,108956,4776138,0,9
군주 열지옥,,1034,465,1204,607695,0,9
란돌프 몰로크,,1035,466,35068,607753,0,9
레벨로쉬,,1036,467,5945,607757,0,9
"""날쌘돌이"" 에릭",,1037,468,5708,0,1,9
올라프,,1038,468,5709,0,2,9
밸로그,,1039,468,5710,607550,0,9
아이로나야,,1040,469,6089,607664,0,67
고대 바위 문지기,,1041,470,10798,607538,0,9
갈간 파이어해머,,1042,471,6059,607606,0,9
그림로크,,1043,472,11165,607626,0,9
아카에다스,,1044,473,5988,607546,0,65
여군주 아나콘드라,,1045,474,4313,607680,0,9
군주 코브란,,1046,475,4213,607693,0,9
군주 피타스,,1047,476,4214,607696,0,9
크레쉬,,1048,477,5126,607676,0,9
스컴,,1049,478,4203,607775,0,9
군주 서펜티스,,1050,479,4215,607698,0,9
영생의 베르단,,1051,480,4256,607805,0,9
걸신들린 무타누스,,1052,481,4088,607721,0,9
유체술사 벨라타,,1053,482,6685,607652,0,9
가즈릴라,,1054,483,7271,607614,0,9
안투술,,1055,484,7353,607541,0,9
순교자 데카,,1056,485,6696,607793,0,9
의술사 줌라,,1057,486,6434,607819,0,9
네크룸 거트츄어,,1058,487,6690,607723,0,9
운명의 문지기,일곱 영혼의 지도자,1059,385,8687,607587,0,9
족장 우코르즈 샌드스칼프,,1061,489,6439,607564,0,9
죽음의 감시인 쉴라크,,1098,523,18916,607771,0,9
총독 말라다르,,1099,524,17715,607600,0,9
감시자 가르골마르,,1104,527,18236,607817,0,9
무적의 오모르,,1105,528,18237,607734,0,9
사자 바즈루덴,,1106,529,18944,607803,0,9
셀린 파이어하트,,1107,530,22642,607767,0,9
벡살루스,,1108,531,22731,607806,0,9
여사제 델리사,,1109,532,22596,607742,0,9
캘타스 선스트라이더,,1110,533,22906,607669,0,9
팬더모니우스,,1111,534,71757,607738,0,9
타바로크,,1112,535,19332,607782,0,9
요르,,1113,536,14173,607822,0,9
연합왕자 샤파르,,1114,537,19780,607726,0,9
부관 드레이크,,1115,538,17386,607689,0,9
경비대장 스칼록,,1116,539,17387,607561,0,9
시대의 사냥꾼,,1117,540,19135,607596,0,9
흑마술사 시스,,1118,541,20599,607583,0,9
안주,,1119,542,21492,607544,0,9
갈퀴대왕 이키스,,1120,543,18636,607780,0,9
사자 지옥아귀,,1121,544,18821,607536,0,9
선동자 검은심장,,1122,545,18058,607555,0,9
단장 보르필,,1123,546,18535,607625,0,9
울림,,1124,547,18839,607720,0,9
속박 풀린 제레케스,,1125,548,19882,607823,0,9
파멸의 예언자 달리아,,1126,549,19888,607574,0,9
격노의 점술사 소코드라테스,,1127,550,19977,607820,0,9
선구자 스키리스,,1128,551,19943,607635,0,9
시간의 군주 데자,,1129,552,20513,607566,0,9
템퍼루스,,1130,553,19066,607784,0,9
아에누스,,1131,554,20510,607529,0,9
재앙의 창조자,,1132,555,18369,607789,0,9
브로고크,,1133,556,19372,607558,0,9
파괴자 켈리단,,1134,557,17153,607670,0,9
지휘관 새래니스,,1135,558,18929,607570,0,9
고위 식물학자 프레이윈,,1136,559,19045,607641,0,9
감시인 쏜그린,,1137,560,14416,607794,0,9
라즈,,1138,561,13109,607683,0,9
차원의 분리자,,1139,562,19438,607816,0,9
기계군주 캐퍼시투스,,1140,563,19162,607712,0,9
황천술사 세페스레아,,1141,564,19166,607725,0,9
철두철미한 파탈리온,,1142,565,20033,607739,0,9
대흑마법사 네더쿠르스,,1143,566,16628,607624,0,9
전쟁인도자 오므로그,,1145,568,18031,607811,0,9
대족장 카르가스 블레이드피스트,,1146,569,19799,607812,0,9
배반자 멘누,,1147,570,17728,607715,0,9
딱딱이 로크마르,,1148,571,17729,607759,0,9
쿠아그미란,,1149,572,18224,607750,0,9
풍수사 세스피아,,1150,573,11268,607651,0,9
기계박사 스팀리거,,1151,574,18638,607713,0,9
장군 칼리스레쉬,,1152,575,20235,607815,0,9
헝가르펜,,1153,576,17228,607649,0,9
가즈안,,1154,577,17528,607614,0,9
늪군주 뮤즐레크,,1155,578,18570,607779,0,9
검은 추적자,,1156,579,18194,607788,0,67
장로 나독스,,1157,580,27407,607593,0,9
공작 탈다람,,1158,581,27406,607744,0,9
어둠추적자 제도가,,1159,582,26777,607667,0,9
아마니타르,,1160,583,28133,607534,0,9
문지기 크릭시르,,1161,585,27394,607678,0,9
하드로녹스,,1162,586,26776,607633,0,9
송곳아귀,,1163,588,26352,607798,0,9
소환사 노보스,,1164,589,26292,607727,0,9
랩터왕 서슬발톱,,1165,590,5240,607672,0,9
슬라드란,,1167,592,27422,607776,0,9
드라카리 거대골렘,,1168,593,26589,607589,0,9
무라비,,1169,594,27059,607716,0,9
사나운 엑크,,1170,595,26644,607592,0,9
갈다라,,1171,596,27061,607605,0,9
장군 비야른그림,,1172,597,27301,607611,0,66
볼칸,,1173,598,27071,607809,0,64
아이오나,,1174,599,27484,607663,0,9
로켄,,1175,600,27485,607690,0,66
팔릭,,1176,601,30972,607601,0,9
마윈,,1177,602,30973,607710,0,9
리치 왕,,1178,603,30721,607688,0,9
크리스탈루스,,1179,604,20909,607679,0,9
고뇌의 마녀,,1180,605,26657,607706,0,67
무쇠구체자 쇼니르,,1181,607,27483,607772,0,66
제련장인 가프로스트,,1182,608,30843,607603,0,65
이크,,1183,609,30347,607655,1,9
크리크,,1184,609,30331,607677,0,9
스컬지군주 티라누스,,1185,610,30277,607765,0,9
살덩이갈고리,,1186,611,26579,607711,0,9
살덩이창조자 살람,,1187,612,26581,607763,0,9
시간의 군주 에포크,,1188,613,26580,607567,0,9
말가니스,,1189,614,26582,607708,0,9
브론잠,,1190,615,30226,607559,0,9
영혼의 포식자,,1191,616,30148,607585,0,9
사령관 스타우트비어드,,1193,617,24366,607571,0,9
대학자 텔레스트라,,1194,618,24066,607623,0,9
아노말루스,,1195,619,26259,607540,0,9
정원사 오르모로크,,1196,620,26298,607735,0,9
케리스트라자,,1197,621,24307,607671,0,9
심문관 드라코스,,1198,622,27032,607590,0,9
바로스 클라우드스트라이더,,1199,623,27033,607802,0,9
마법사 군주 우롬,,1200,624,25010,607702,0,9
지맥 수호자 에레고스,,1201,625,27034,607687,0,9
에레켐,,1202,626,27488,607597,0,9
모라그,,1203,627,20590,607717,0,9
이코론,,1204,628,27487,607654,0,9
제보즈,,1205,629,27486,607821,0,9
라반토르,,1206,630,10193,607685,0,9
파멸자 주라마트,,1207,631,27855,607825,0,9
시아니고사,,1208,632,27508,607573,0,9
해골분쇄자 모크라,,1214,634,28587,607622,0,9
줄토어,,1215,634,28588,0,3,9
에레시아 돈싱어,,1216,634,28637,0,1,9
루노크 와일드메인,,1217,634,28597,0,2,9
죽음추적자 비세리,,1218,634,28589,0,4,9
성기사 에드릭,,1219,635,29616,607591,0,9
은빛 고해사제 페일트레스,,1220,636,29490,607547,0,9
흑기사,,1221,637,29837,607787,0,9
공작 켈레세스,,1222,638,25338,607743,0,9
건축가 스카발드,,1223,639,24605,607774,0,65
감시자 달론,,1224,639,26349,607575,1,9
약탈자 잉그바르,,1225,640,21953,607659,0,65
스발라 소로우그레이브,,1226,641,26096,607778,0,9
고르톡 페일후프,,1227,642,27419,607620,0,9
사나운 털북숭이 코뿔소,,1228,642,26284,0,1,9
거대한 요르문가르,,1229,642,24564,0,3,9
광포한 늑대인간,,1230,642,26327,0,2,9
포악한 펄볼그,,1231,642,23999,0,4,9
학살자 스카디,,1232,643,27418,607773,0,67
왕 이미론,,1233,644,28019,607674,0,67
대법관 그림스톤,,1234,372,9329,608314,0,9
방사성 폐기물,,1236,420,36529,607808,0,9
되살아난 소총병,,1239,446,34481,0,1,9
암흑사제 세즈지즈,,1240,487,6441,607770,1,9
라이곤,,1252,649,39519,630845,0,9
무기전문가 할란,,1253,654,40293,630816,0,9
사부 스노우드리프트,,1255,657,41902,630841,0,9
리우 플레임하트,,1257,658,39487,630839,0,9
조교 칠하트,,1258,659,40301,630835,0,9
잔다이스 바로브,,1265,663,40639,607666,0,9
들창엄니,,1269,665,31092,607755,0,9
릴리안 보스,,1270,666,40256,630838,0,9
홉탈루스,,1273,669,40339,630832,0,9
수사 콜로프,,1275,671,41154,630818,0,9
사령관 듀란드,,1276,674,41220,607643,1,9
종교재판관 화이트메인,,1277,674,2043,607643,0,9
친시,,1294,677,41392,0,1,9
잔시,,1295,677,41391,630836,0,9
영혼결속자 가라잘,,1296,682,41256,630826,0,9
타란 주,,1305,686,41121,630852,0,9
무자비한 치앙,전쟁광 왕,1308,687,41812,0,1,9
실성한 멩,미친 왕,1309,687,41813,630861,0,9
날렵한 쑤베타이,무법자 왕,1310,687,41565,0,2,9
영혼분리자 탈노스,,1312,688,27705,630853,0,9
저주받은 펑,,1313,689,41192,630824,0,9
게칸,,1315,690,41920,630828,0,9
분노의 샤,,1316,691,41448,630847,0,9
암흑주술사 코란살,,1321,695,42101,608310,0,9
사냥개조련사 브라운,,1326,660,42264,630833,0,9
야만의 콰이,,1334,708,42058,630842,0,9
교활한 밍,,1335,708,42059,0,1,9
무쌍의 하이옌,,1336,708,42060,0,2,9
사자 볼라즈,,1337,584,27408,607639,0,9
아눕아락,,1338,587,27856,607542,0,9
브란 브론즈비어드,,1342,606,26353,607797,0,9
아다로그,,1343,694,38759,608309,0,9
화산아귀,,1344,696,38391,522251,0,9
용암경비병 고르도스,,1345,697,42100,608315,0,9
하자스,,1346,459,9584,0,3,9
위버,,1347,459,6375,0,1,9
몰파즈,,1348,459,7975,0,2,9
엘레곤,,1383,726,41399,630823,0,9
족장 살리스,,1385,725,42468,0,1,9
갈레온,,1386,725,42439,630819,0,9
암흑스승 간들링,,1393,684,40322,607582,0,9
혈투사 포룽,,1394,728,17725,607556,0,9
호박석구체자 운속,,1400,737,43126,630815,0,9
호박석 괴수,,1401,737,44140,0,1,9
구우 클라우드스트라이크,,1402,673,39489,630831,0,9
하늘색 운룡,,1403,673,39492,0,1,9
화염술사 쾨글러,,1404,656,40597,630825,0,9
가랄론,,1405,713,42368,630827,0,9
사령관 보자크,,1407,738,42169,630822,0,9
레이 스,,1412,729,42811,630837,0,65
위대한 여제 셰크지르,,1417,743,42730,630830,0,9
황실 장로 조르로크,,1421,745,42807,630834,0,9
파괴자 키프틸락,,1422,655,43122,630846,0,9
흑요석 파수꾼,,1423,748,5285,607729,0,9
사령관 말로,,1424,749,34463,607569,0,9
영원한 어둠의 쯔안,마술사 왕,1425,687,41566,0,3,9
공습병 가도크,,1428,675,43275,630851,0,9
사령관 리모크,,1429,676,43286,630821,0,9
우끼우끼,,1430,668,39498,630843,0,9
담기지 않는 옌주,,1431,670,42969,630860,0,65
현명한 마리,,1432,672,41125,630858,0,9
전승지기 스톤스텝,,1433,664,39506,630840,0,9
의심의 샤,,1434,335,45980,630848,0,9
무기달인 신,,1435,698,41987,630859,0,9
장로 진바크,,1439,693,43197,630855,0,9
출롱,밤 시간,1444,742,42532,630854,0,9
출롱,낮 시간,1465,742,42533,0,1,9
편대사령관 네르오노크,,1475,727,43151,630857,0,9
자수정 수호자,,1476,679,41892,630820,0,9
벽옥 수호자,,1477,679,42644,0,3,9
코발트 수호자,,1478,679,41893,0,1,9
비취 수호자,,1479,679,41894,0,2,9
장로 아사니,,1480,683,41504,0,2,9
장로 리게일,,1481,683,41502,0,1,9
수호병 카오란,,1482,683,41503,630844,0,9
바람군주 멜자라크,,1485,741,42645,630856,0,9
폭력의 샤,,1488,685,43283,630850,0,9
릴리안의 영혼,,1489,666,43908,0,1,9
예언자 타론자,,1498,591,27072,607790,0,9
장군 파발락,,1516,692,43120,630829,0,9
칼날군주 타야크,,1517,744,43141,630817,0,9
공포의 샤,,1519,709,45065,630849,0,9
나락크,,1540,814,47227,796778,0,9
강철의 퀀,,1544,817,46627,796775,0,9
로샤크,,1545,817,46628,0,1,9
쿠엣잘,,1546,817,46629,0,2,9
댐렌,,1547,817,46630,0,3,9
두루무,,1548,818,47189,796772,0,9
프리모디우스,,1551,820,47009,796780,0,9
모래집게 술,,1558,816,47505,0,1,9
서리 왕 말라크,,1559,816,47506,0,2,9
카즈라진,,1561,816,47229,796770,0,9
호리돈,,1562,819,47325,796774,0,9
암흑 원령,,1563,824,47527,796771,0,9
토르토스,,1564,825,46559,796781,0,9
운다스타,,1566,826,47257,796779,0,9
파괴자 진로크,,1567,827,47552,796776,0,9
루린,,1569,829,46975,796773,0,9
레이 션,,1572,832,46770,796777,0,9
지쿤,,1573,828,120300,796785,0,9
사령관 콜루르그,,1574,833,24352,607568,0,9
작전사령관 제이콥 알레리우스,,1575,834,28560,607621,0,9
콜로소스,,1576,834,28736,0,4,9
암브로스 볼트스파크,,1577,834,28586,0,1,9
라나 스타우트해머,,1578,834,28564,0,3,9
제일린 이븐송,,1579,834,28735,0,2,9
라덴,,1580,831,47739,828452,0,9
쑤언,,1581,829,46974,0,1,9
대여사제 말리,,1582,816,47730,0,3,9
맹독의 머리,,1594,821,47416,0,1,91
불타오르는 머리,,1595,821,47414,796786,0,91
얼어붙은 머리,,1596,821,47415,0,2,91
말코록,,1602,846,49070,901164,0,9
허 소프트풋,,1605,849,48917,0,1,9
루크 스톤토,,1606,849,48918,901159,0,9
쑨 텐더하트,,1607,849,48919,0,2,9
장군 나즈그림,,1608,850,48995,901158,0,9
코르크론 교도관,,1609,851,49082,0,1,9
피에 굶주린 토크,,1610,851,51144,901171,0,9
잿빛너울,,1611,852,49056,901160,0,9
대지파괴자 하로옴,,1614,856,49176,901163,0,9
파도결속사 칼드리스,,1615,856,49177,0,1,9
츠지,,1618,857,49237,901155,0,9
위론,,1619,858,49234,901173,0,9
니우짜오,,1620,859,49235,901165,0,9
쉬엔,,1621,860,49236,901172,0,9
오르도스,,1623,861,49285,901167,0,9
강철의 거대괴수,,1624,864,49844,901161,0,9
노루셴,,1625,866,48860,901166,0,66
교만의 샤,,1626,867,49098,901168,0,9
갈라크라스,,1627,868,49337,901156,0,9
가로쉬 헬스크림,,1628,869,49585,901157,0,9
피 추적자 스키르,,1648,853,48674,901162,0,9
무리지기 히세크,,1649,853,48675,0,1,9
메뚜기왕 카로즈,,1650,853,48676,0,2,9
시초자 코르벤,,1651,853,48677,0,3,9
배후자 카즈티크,,1652,853,48678,0,4,9
독한 마음의 자릴,,1653,853,48679,0,5,9
해부자 리크칼,,1654,853,48680,0,6,9
또렷한 의식의 이요쿠크,,1655,853,48681,0,7,9
칼날바람 킬루크,,1656,853,48682,0,8,9
타락의 결정체,,2827,866,49360,0,1,9
공성기술자 블랙퓨즈,,2830,865,51657,901169,0,9
확보한 판다렌 전리품 더미,,2831,870,51173,901170,0,9
갈라크라스,,2835,881,49337,901156,0,9
용암주먹,,2845,893,52033,0,1,9
제련장인 고그더,,2846,893,52899,1044355,0,9
눈먼사냥꾼,,2853,900,52595,1064175,0,9
타오르는 불지옥 수정,,2855,901,42641,0,2,9
서슬깃 차를가,,2856,901,31042,607563,0,9
맹독 발산 수정,,2857,901,42643,0,3,9
폭풍파도 수정,,2858,901,41366,0,1,9
장군 램터스크,,2859,899,52515,607736,0,9
죽음예언자 잘그바,,2860,899,4756,607584,1,9
아겜 쏜커스,,2861,899,4645,607531,2,9
가시덩굴 야수 추적자,,2862,895,1964,0,3,9
가시덩굴 칼날경비병,,2863,895,6109,0,1,9
가시덩굴 전문사냥꾼,,2864,895,1342,0,2,9
루구그,,2865,895,52383,607760,0,9
사냥꾼 본터스크,,2866,896,52047,607531,0,9
아라코아 태양광신도,,2936,968,55994,0,1,9
아라코아 보호 피조물,,2938,968,56653,0,2,9
도살자,썰고 으깹니다.,2939,971,53855,1044375,0,9
란지트,,3108,965,56015,1044362,0,9
아라크나스,,3109,966,54006,1044334,0,9
대현자 비릭스,,3111,968,56016,1044348,0,9
시험용 아라코아 태양 피조물,,3112,966,56653,0,1,9
노예감시자 크러쉬토,,3125,888,52893,1044368,0,9
공포날개,,3126,1122,53505,0,2,9
야수군주 다르마크,,3127,1122,53499,1044338,0,9
강철파쇄자,,3128,1122,53541,0,3,9
지진발굽,,3129,1122,53542,0,4,9
잔혹송곳니,,3130,1122,53511,0,1,9
화염칼날 카그라즈,,3131,1123,53471,1044344,0,9
하늘군주 토브라,,3144,1133,55630,1044376,0,9
카르가스 블레이드피스트,,3151,1128,54674,1044352,0,9
새다나 블러드퓨리,,3152,1139,54587,1044366,0,9
가무라,,3155,368,52010,1064179,0,9
도미나,,3156,436,52034,1064180,0,9
정복자 코르울,,3157,426,52173,522214,0,9
심연의 수호자,,3158,447,75359,1064182,0,9
황혼의 군주 바시엘,,3159,437,52283,1064184,0,9
집행자 고어,,3160,1144,52084,1064183,0,9
쓰럭,,3161,1145,52057,1064181,0,9
기관사 토가르,,3162,1147,53519,1044357,0,9
페모스,,3163,1148,55849,0,1,65
폴,,3164,1148,54385,1044377,0,65
가열로 기술자,,3172,1154,53472,0,2,9
산의 정수,,3173,1154,53456,1044374,7,9
풀무 조작기사,,3174,1154,53473,0,3,65
잿가루 정령,,3175,1154,53481,0,6,9
보안 경비병,,3176,1154,53474,0,1,9
원시의 정령술사,,3177,1154,53475,0,4,9
불꽃소환사,,3178,1154,53477,0,5,9
현장감독 펠드스파,,3179,1154,53470,1044374,0,9
프란조크,,3180,1155,53576,1044345,0,9
한스가르,,3181,1155,53575,0,1,9
넬쥴,,3190,1160,52769,1044356,0,9
그룰,,3191,1161,55050,1044346,0,9
습격포,,3195,1163,55161,0,1,9
니트로그 썬더타워,,3197,1163,55162,1044339,0,9
롤탈,,3200,887,54259,1044363,0,9
구그로크,,3226,889,52902,1044347,0,9
수호자 카타르,,3234,1185,58263,1044336,0,9
영혼술사 니아미,,3235,1186,53089,1044370,0,9
포식자 광물먹보,,3255,1202,54317,1044484,0,9
식인 곰팡이 거인,,3257,1196,58939,0,1,65
집행자 소르카,,3265,1203,53752,0,1,9
피의 여전사 마라크,,3266,1203,53876,0,2,9
제독 가란,,3267,1203,53982,1044350,0,9
이글거리는 마귀,,3274,1216,53112,0,3,9
킥킥거리는 불장난꾼,,3275,1216,19618,0,1,9
지옥수호병,,3276,1216,39908,0,2,9
아자켈,,3277,1216,52964,1044337,0,9
테론고르,,3284,1225,54036,1044373,0,9
금속술사 고라샨,,3285,1226,53177,1044358,0,9
용기병 괴수,,3286,1227,53010,0,1,9
카이락,,3287,1227,53005,1044354,0,9
사령관 탈베크,,3288,1228,53689,1044351,0,9
강철가시 하늘약탈자,,3289,1228,55518,0,1,9
흑무쇠 경비병,,3290,1228,53643,0,2,9
새끼 격노날개,,3291,1229,53396,0,1,9
폭군 격노날개,,3292,1229,53646,1044361,0,9
전쟁군주 잴라,,3300,1234,54683,1044379,0,9
조고쉬,,3324,1238,57840,0,1,9
스컬록,,3325,1238,57836,1044367,0,9
코라마,,3326,1238,57837,0,2,9
공포송곳니,,3327,1235,56363,0,1,9
살점분리자 녹가르,,3328,1235,56351,1044380,0,9
잿불칼날 마코그,,3329,1236,56017,0,1,9
