ID,Description_lang,PendingText_lang,UiTextureKitID,GarrTypeID,GarrBuildingType,BaseCapacity,SmallDisplayInfoID,MediumDisplayInfoID,LargeDisplayInfoID,WorkingDisplayInfoID,WorkingSpellVisualID,CompleteSpellVisualID,MediumThreshold,LargeThreshold,Faction,CrossFactionID
52,"마법부여 수정을 생산합니다.

주둔지 보고서에서 생산 현황을 확인할 수 있습니다.

건물이 2 레벨 이상이 되면, 설계사의 작업대를 이용하여 추종자를 배치하고 생산량을 증가시킬 수 있습니다.",시간의 수정,44,2,18,1,16091,16092,22545,0,0,0,14,21,1,59
53,"치차용수철 부품을 생산합니다.

주둔지 보고서에서 생산 현황을 확인할 수 있습니다.

건물이 2 레벨 이상이 되면, 설계사의 작업대를 이용하여 추종자를 배치하고 생산량을 증가시킬 수 있습니다.",치차용수철 부품,47,2,19,7,16091,16092,22545,0,0,0,14,21,1,60
54,"전쟁 물감을 생산합니다.

주둔지 보고서에서 생산 현황을 확인할 수 있습니다.

건물이 2 레벨 이상이 되면, 설계사의 작업대를 이용하여 추종자를 배치하고 생산량을 증가시킬 수 있습니다.",전쟁 물감,45,2,20,1,16091,16092,22545,0,0,0,14,21,1,61
55,"채집한 드레나이 씨앗으로 약초를 기릅니다.

주둔지 보고서에서 생산 현황을 확인할 수 있습니다.

생산이 완료되면 주둔지로 돌아와서 물품을 획득하십시오.",약초밭 제품,54,2,2,1,16091,16092,16093,0,0,0,14,21,1,80
56,"채굴한 드레나이 돌로 광석을 생산합니다.

주둔지 보고서에서 생산 현황을 확인할 수 있습니다.

생산이 완료되면 주둔지로 돌아와서 물품을 획득하십시오.",광산 제품,54,2,1,1,16091,16092,16093,0,0,0,14,21,1,79
57,"연금술 촉매를 생산합니다.

주둔지 보고서에서 생산 현황을 확인할 수 있습니다.

건물이 2 레벨 이상이 되면, 설계사의 작업대를 이용하여 추종자를 배치하고 생산량을 증가시킬 수 있습니다.",연금술 촉매,43,2,16,1,19959,19958,22544,0,0,0,14,21,0,31
58,"진철 주괴를 생산합니다.

주둔지 보고서에서 생산 현황을 확인할 수 있습니다.

건물이 2 레벨 이상이 되면, 설계사의 작업대를 이용하여 추종자를 배치하고 생산량을 증가시킬 수 있습니다.",진철 주괴,42,2,17,1,19959,19958,22544,0,0,0,14,21,0,49
59,"마법부여 수정을 생산합니다.

주둔지 보고서에서 생산 현황을 확인할 수 있습니다.

건물이 2 레벨 이상이 되면, 설계사의 작업대를 이용하여 추종자를 배치하고 생산량을 증가시킬 수 있습니다.",시간의 수정,44,2,18,1,19959,19958,22544,0,0,0,14,21,0,52
60,"치차용수철 부품을 생산합니다.

주둔지 보고서에서 생산 현황을 확인할 수 있습니다.

건물이 2 레벨 이상이 되면, 설계사의 작업대를 이용하여 추종자를 배치하고 생산량을 증가시킬 수 있습니다.",치차용수철 부품,47,2,19,1,19959,19958,22544,0,0,0,14,21,0,53
61,"전쟁 물감을 생산합니다.

주둔지 보고서에서 생산 현황을 확인할 수 있습니다.

건물이 2 레벨 이상이 되면, 설계사의 작업대를 이용하여 추종자를 배치하고 생산량을 증가시킬 수 있습니다.",전쟁 물감,45,2,20,1,19959,19958,22544,0,0,0,14,21,0,54
62,"탈라다이트 수정을 생산합니다.

주둔지 보고서에서 생산 현황을 확인할 수 있습니다.

건물이 2 레벨 이상이 되면, 설계사의 작업대를 이용하여 추종자를 배치하고 생산량을 증가시킬 수 있습니다.",탈라다이트 수정,46,2,21,1,19959,19958,22544,0,0,0,14,21,0,51
63,"빛나는 가죽을 생산합니다.

주둔지 보고서에서 생산 현황을 확인할 수 있습니다.

건물이 2 레벨 이상이 되면, 설계사의 작업대를 이용하여 추종자를 배치하고 생산량을 증가시킬 수 있습니다.",빛나는 가죽,49,2,22,1,19959,19958,22544,0,0,0,14,21,0,50
64,"사술매듭 옷감을 생산합니다.

주둔지 보고서에서 생산 현황을 확인할 수 있습니다.

건물이 2 레벨 이상이 되면, 설계사의 작업대를 이용하여 추종자를 배치하고 생산량을 증가시킬 수 있습니다.",사술매듭 옷감,52,2,23,1,19959,19958,22544,0,0,0,14,21,0,37
65,"적의 일부를 뼈의 제단에 바치고 막대한 재산과 강력한 아이템을 획득합니다.

주둔지 보고서에서 공물 제작 현황을 확인할 수 있습니다.",정복자의 공물,54,2,25,1,2614,15449,22474,0,0,0,14,21,-1,0
66,"전문 기술 재료로 주둔지 자원을 구입합니다.

주둔지 보고서에서 생산 현황을 확인할 수 있습니다.

생산이 완료되면 주둔지로 돌아와서 물품을 획득하십시오.",주둔지 자원,54,2,6,1,16091,16092,16093,0,0,0,14,21,1,70
70,"전문 기술 재료로 주둔지 자원을 구입합니다.

주둔지 보고서에서 생산 현황을 확인할 수 있습니다.

생산이 완료되면 주둔지로 돌아와서 물품을 획득하십시오.",주둔지 자원,54,2,6,1,19959,19958,22544,0,0,0,14,21,0,66
74,"과충전된 파괴전차를 생산합니다. 

주둔지 보고서에서 생산 현황을 확인할 수 있습니다.

생산이 완료되면 주둔지로 돌아와서 물품을 획득하십시오.",과충전된 파괴전차,159,2,26,1,24673,24673,24673,0,0,0,1,2,0,75
75,"과충전된 공성 전차를 생산합니다. 

주둔지 보고서에서 생산 현황을 확인할 수 있습니다.

생산이 완료되면 주둔지로 돌아와서 물품을 획득하십시오.",과충전된 공성 전차,90,2,26,1,24672,24672,24672,0,0,0,1,2,1,74
77,"주둔지 자원으로 추종자 강화 아이템이나 방어구 조각을 구입합니다.

주둔지 보고서에서 생산 현황을 확인할 수 있습니다.

생산이 완료되면 주둔지로 돌아와서 물품을 획득하십시오.",,18,2,10,1,19959,19958,22544,0,0,0,14,21,0,78
78,"주둔지 자원으로 추종자 강화 아이템이나 방어구 조각을 구입합니다.

주둔지 보고서에서 생산 현황을 확인할 수 있습니다.

생산이 완료되면 주둔지로 돌아와서 물품을 획득하십시오.",,16,2,10,1,16091,16092,22545,0,0,0,14,21,1,77
79,"채굴한 드레나이 돌로 광석을 생산합니다.

주둔지 보고서에서 생산 현황을 확인할 수 있습니다.

생산이 완료되면 주둔지로 돌아와서 물품을 획득하십시오.",광산 제품,54,2,1,1,19959,19958,22544,0,0,0,14,21,0,56
80,"채집한 드레나이 씨앗으로 약초를 기릅니다.

주둔지 보고서에서 생산 현황을 확인할 수 있습니다.

생산이 완료되면 주둔지로 돌아와서 물품을 획득하십시오.",약초밭 제품,54,2,2,1,19959,19958,22544,0,0,0,14,21,0,55
100,"오우거 차원석으로 에펙시스 수정과 임무 완료 명령서를 구입합니다.

주둔지 보고서에서 생산 현황을 확인할 수 있습니다.

생산이 완료되면 주둔지로 돌아와서 물품을 획득하십시오.",,149,2,13,1,19959,19958,22544,0,0,0,14,21,0,101
101,"오우거 차원석으로 에펙시스 수정과 임무 완료 명령서를 구입합니다.

주둔지 보고서에서 생산 현황을 확인할 수 있습니다.

생산이 완료되면 주둔지로 돌아와서 물품을 획득하십시오.",,29,2,13,1,16091,16092,22545,0,0,0,14,21,1,100
103,"폭탄을 바다에 투하하여 물 속의 함선을 파괴합니다.

|cFFFFD200건조 시간: 30분|r

|cffb2f0ff대응 가능: |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffff 잠수함|r",,9,2,9,1,10070,10070,10070,10070,44449,0,2,3,1,113
104,"해상 임무에 파견할 수 있는, 막강한 공격력이 돋보이는 잠수함입니다.

|cFFFFD200건조 시간: 2시간|r

|cffb2f0ff대응 가능: |r
|TInterface\ICONS\Ships_ABILITY_Bombers.blp:24:24:0:0|t |cffffffff 항공모함|r",,9,2,9,1,10309,10309,10309,10309,44449,0,2,3,1,111
105,"해상 임무에 파견할 수 있는, 커다란 함포가 탑재된 강력한 함선입니다.

|cFFFFD200건조 시간: 1시간|r

|cffb2f0ff대응 가능: |r
|TInterface\ICONS\Ships_ABILITY_DepthCharges.blp:24:24:0:0|t |cffffffff 구축함|r",,9,2,9,1,15165,15165,15165,15165,44449,0,2,3,1,112
106,"해상 임무에서 병력을 운송하고 물자를 회수할 수 있는 대형 함선입니다.

|cFFFFD200건조 시간: 30분|r

|cffb2f0ff대응 가능: |r
|TInterface\ICONS\ABILITY_ROGUE_FLEETFOOTED.BLP:24:24:0:0|t |cffffffff 지상 임무|r",,9,2,9,1,26784,26784,26784,26784,44449,0,2,3,-1,0
107,"해상 임무에서 공중 공격을 가할 수 있는 전략적 함선입니다.

|cFFFFD200건조 시간: 2시간|r

|cffb2f0ff대응 가능: |r
|TInterface\ICONS\Ships_ABILITY_ArmorPiercingAmmo.blp:24:24:0:0|t |cffffffff 전함|r",,9,2,9,1,27015,27015,27015,27015,44449,0,2,3,-1,0
109,"해상 임무에서 병력을 운송하고 물자를 회수할 수 있는 대형 함선입니다.

|cFFFFD200건조 시간: 1분|r

|cffb2f0ff대응 가능: |r
|TInterface\ICONS\ABILITY_ROGUE_FLEETFOOTED.BLP:24:24:0:0|t |cffffffff 지상 임무|r",,9,2,9,1,26784,26784,26784,26784,44449,0,2,3,-1,0
111,"해상 임무에 파견할 수 있는, 막강한 공격력이 돋보이는 잠수함입니다.

|cFFFFD200건조 시간: 2시간|r

|cffb2f0ff대응 가능: |r
|TInterface\ICONS\Ships_ABILITY_Bombers.blp:24:24:0:0|t |cffffffff 항공모함|r",,9,2,9,1,27211,27211,27211,27211,44449,0,2,3,0,104
112,"해상 임무에 파견할 수 있는, 커다란 함포가 탑재된 강력한 함선입니다.

|cFFFFD200건조 시간: 1시간|r

|cffb2f0ff대응 가능: |r
|TInterface\ICONS\Ships_ABILITY_DepthCharges.blp:24:24:0:0|t |cffffffff 구축함|r",,9,2,9,1,10322,10322,10322,10322,44449,0,2,3,0,105
113,"폭탄을 바다에 투하하여 물 속의 함선을 파괴합니다.

|cFFFFD200건조 시간: 30분|r

|cffb2f0ff대응 가능: |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffff 잠수함|r",,9,2,9,1,10941,10941,10941,10941,44449,0,2,3,0,103
114,"폭탄을 바다에 투하하여 물 속의 함선을 파괴합니다.

|cFFFFD200건조 시간: 1분|r

|cffb2f0ff대응 가능: |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffff 잠수함|r",,9,2,9,1,10070,10070,10070,10070,44449,0,2,3,1,115
115,"폭탄을 바다에 투하하여 물 속의 함선을 파괴합니다.

|cFFFFD200건조 시간: 1분|r

|cffb2f0ff대응 가능: |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffff 잠수함|r",,9,2,9,1,10941,10941,10941,10941,44449,0,2,3,0,114
119,"폭탄을 바다에 투하하여 물 속의 함선을 파괴합니다.

|cFFFFD200건조 시간: 1분|r

|cffb2f0ff대응 가능: |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffff 잠수함|r",,9,2,9,1,10070,10070,10070,10070,44449,0,2,3,1,121
121,"폭탄을 바다에 투하하여 물 속의 함선을 파괴합니다.

|cFFFFD200건조 시간: 1분|r

|cffb2f0ff대응 가능: |r
|TInterface\ICONS\Ships_ABILITY_Stealth.blp:24:24:0:0|t |cffffffff 잠수함|r",,9,2,9,1,10941,10941,10941,10941,44449,0,2,3,0,119
122,노미가 새로운 조리법을 연구합니다.,실험 주방 조리 결과,51,3,0,24,12572,12573,12573,0,0,0,20,21,-1,0
124,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 훈련,0,3,0,4,11843,11843,11843,11843,61015,0,4,4,-1,0
125,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 훈련,0,3,0,3,11843,11843,11843,11843,61015,0,2,3,-1,0
126,"추종자들과 함께 임무에 파견하면 추가 보상을 획득할 확률이 증가하는 주학 수습병을 징발합니다.

|cFFFFD200생산 시간: 30분|r",병력 증강,9,3,0,2,11843,11843,11843,0,0,0,2,3,-1,0
128,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 훈련,9,3,0,3,35397,35397,35397,35397,61015,0,3,3,-1,0
129,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 소환합니다.,병력 훈련,9,3,0,4,35397,35397,35397,35397,61015,0,4,4,-1,0
130,"임무에 파견할 수 있는 지옥수호병 악마 무리를 징발합니다.

|cFFFFD200생산 시간: 1시간|r",지옥수호병 악마,9,3,0,1,8618,8618,8618,0,0,0,1,1,-1,0
131,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 소환합니다.,병력 훈련,9,3,0,4,35172,35172,35172,35172,61015,0,4,4,-1,0
132,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 증강,9,3,0,3,35172,35172,35172,35172,61015,0,3,3,-1,0
133,"임무에 파견할 수 있는 특정 분대를 징발합니다.

|cFFFFD200생산 시간: 30분|r",병력 증강,9,3,0,1,35172,35172,35172,0,0,0,2,3,-1,0
134,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 소환합니다.,병력 훈련,9,3,0,4,8225,8225,8225,8225,61015,0,4,4,-1,0
135,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 훈련,9,3,0,3,8225,8225,8225,8225,61015,0,3,3,-1,0
136,"용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 징발합니다.

|cFFFFD200생산 시간: 30분|r",병력 증강,9,3,0,1,8225,8225,8225,0,0,0,2,3,-1,0
137,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 훈련,9,3,0,4,26916,26916,26916,26916,61015,0,4,4,-1,0
138,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 훈련,9,3,0,3,26916,26916,26916,26916,61015,0,3,3,-1,0
139,"용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 징발합니다.

|cFFFFD200생산 시간: 30분|r",병력 증강,9,3,0,1,26916,26916,26916,0,0,0,2,3,-1,0
140,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 훈련,9,3,0,4,35171,35171,35171,35171,61015,0,4,4,-1,0
141,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 훈련,9,3,0,3,35171,35171,35171,35171,61015,0,3,3,-1,0
142,"임무에 파견할 수 있는 숲의 수호자 분대를 징발합니다.

|cFFFFD200생산 시간: 30분|r",병력 증강,9,3,0,1,35171,35171,35171,0,0,0,2,3,-1,0
143,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 훈련,9,3,0,4,36448,36448,36448,36448,61015,0,4,4,-1,0
144,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 훈련,9,3,0,3,36448,36448,36448,36448,61015,0,3,3,-1,0
145,"임무에 파견할 수 있는 특정 분대를 징발합니다.

|cFFFFD200생산 시간: 30분|r",병력 증강,9,3,0,1,10721,10721,10721,0,0,0,2,3,-1,0
146,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 훈련,9,3,0,4,35170,35170,35170,35170,61015,0,4,4,-1,0
147,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 훈련,9,3,0,3,35170,35170,35170,35170,61015,0,3,3,-1,0
148,"임무에 파견할 수 있는 특정 분대를 징발합니다.

|cFFFFD200생산 시간: 30분|r",병력 증강,9,3,0,1,35170,35170,35170,0,0,0,2,3,-1,0
149,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 훈련,9,3,0,4,35174,35174,35174,35174,61015,0,4,4,-1,0
150,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 훈련,9,3,0,3,35174,35174,35174,35174,61015,0,3,3,-1,0
151,"용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 징발합니다.

|cFFFFD200생산 시간: 30분|r",병력 증강,9,3,0,1,35174,35174,35174,0,0,0,2,3,-1,0
152,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 훈련,9,3,0,4,36449,36449,36449,36449,61015,0,4,4,-1,0
153,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 훈련,9,3,0,3,36449,36449,36449,36449,61015,0,3,3,-1,0
154,"용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 징발합니다.

|cFFFFD200생산 시간: 30분|r",병력 증강,9,3,0,1,10721,10721,10721,0,0,0,2,3,-1,0
155,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 훈련,0,3,0,3,35398,35398,35398,35398,61015,0,3,3,-1,0
156,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 소환합니다.,병력 훈련,0,3,0,4,35398,35398,35398,35398,61015,0,4,4,-1,0
157,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 소환합니다.,병력 훈련,9,3,0,1,35398,35398,35398,35398,61015,0,1,1,-1,0
158,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 훈련,9,3,0,4,33176,33176,33176,33176,61015,0,4,4,-1,0
159,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 훈련시킵니다.,병력 훈련,9,3,0,3,33176,33176,33176,33176,61015,0,3,3,-1,0
160,"용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 징발합니다.

|cFFFFD200생산 시간: 30분|r",병력 증강,9,3,0,1,33176,33176,33176,0,0,0,2,3,-1,0
161,"추종자들과 함께 임무에 파견하면 추가 보상을 획득할 확률이 증가하는 주학 숙련병 분대를 징발합니다.

|cFFFFD200생산 시간: 30분|r",병력 증강,9,3,0,2,10811,10811,10811,0,0,0,2,3,-1,0
163,"용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 백호 숙련병 분대를 징발합니다.

|cFFFFD200생산 시간: 30분|r",병력 증강,9,3,0,2,11843,11843,11843,0,0,0,2,3,-1,0
164,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 병력 분대를 소환합니다.,병력 훈련,9,3,0,1,35173,35173,35173,35173,61015,0,1,1,-1,0
165,"용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 흑우 숙련병 분대를 징발합니다.

|cFFFFD200생산 시간: 30분|r",병력 증강,9,3,0,4,11843,11843,11843,0,0,0,4,4,-1,0
166,"임무에 파견할 수 있는 날뛰는 임프 무리를 징발합니다.

|cFFFFD200생산 시간: 15분|r",날뛰는 임프 무리,9,3,0,4,8618,8618,8618,0,0,0,4,4,-1,0
167,"임무에 파견할 수 있는 지옥 격노수호병 악마 무리를 징발합니다.

|cFFFFD200생산 시간: 1시간|r",지옥 격노수호병 악마,9,3,0,1,8618,8618,8618,0,0,0,1,1,-1,0
168,"임무에 파견할 수 있는 암흑의 수확 기원사 군중을 징발합니다.

|cFFFFD200생산 시간: 30분|r",암흑의 수확 기원사,9,3,0,2,8618,8618,8618,0,0,0,2,2,-1,0
171,용사의 무장과 장비를 징발합니다.,병력 증강,16,3,0,4,36928,36928,36928,0,0,0,4,2,-1,0
173,유물 무기에 대한 추가 연구를 시작합니다. 연구를 통해 지식을 쌓으면 유물력 획득량이 증가합니다.,대기 중인 연구 일지,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
177,부서진 운명의 인장을 주문합니다.,부서진 운명의 인장 주문,16,3,0,1,26060,26060,26060,0,0,0,1,1,-1,0
178,내보낼 수 있는 서리고룡을 징발합니다.,서리고룡 소환 중,16,3,0,1,36780,36780,36780,36780,61015,0,1,1,-1,0
179,"지옥불정령을 소환하고 악마의 성물함에 가둔 후, 이를 내보내 전역 퀘스트를 완료합니다.",지옥불정령 지배 중,16,3,0,1,37137,37137,37137,37137,61015,0,1,1,-1,0
180,"연맹의 힘을 집중의 수정에 집중시켜, 달라란의 힘을 방출하고 전역 퀘스트를 완료합니다.",달라란의 힘을 집중시키는 중,16,3,0,1,7631,7631,7631,7631,61015,0,1,1,-1,0
181,유물 무기에 대한 추가 연구를 시작합니다. 연구를 통해 지식을 쌓으면 유물력 획득량이 증가합니다.,대기 중인 연구 일지,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
182,유물 무기에 대한 추가 연구를 시작합니다. 연구를 통해 지식을 쌓으면 유물력 획득량이 증가합니다.,대기 중인 연구 일지,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
183,유물 무기에 대한 추가 연구를 시작합니다. 연구를 통해 지식을 쌓으면 유물력 획득량이 증가합니다.,대기 중인 연구 일지,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
184,유물 무기에 대한 추가 연구를 시작합니다. 연구를 통해 지식을 쌓으면 유물력 획득량이 증가합니다.,대기 중인 연구 일지,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
185,유물 무기에 대한 추가 연구를 시작합니다. 연구를 통해 지식을 쌓으면 유물력 획득량이 증가합니다.,대기 중인 연구 일지,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
186,유물 무기에 대한 추가 연구를 시작합니다. 연구를 통해 지식을 쌓으면 유물력 획득량이 증가합니다.,대기 중인 연구 일지,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
187,유물 무기에 대한 추가 연구를 시작합니다. 연구를 통해 지식을 쌓으면 유물력 획득량이 증가합니다.,대기 중인 연구 일지,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
188,유물 무기에 대한 추가 연구를 시작합니다. 연구를 통해 지식을 쌓으면 유물력 획득량이 증가합니다.,대기 중인 연구 일지,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
189,유물 무기에 대한 추가 연구를 시작합니다. 연구를 통해 지식을 쌓으면 유물력 획득량이 증가합니다.,대기 중인 연구 일지,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
190,유물 무기에 대한 추가 연구를 시작합니다. 연구를 통해 지식을 쌓으면 유물력 획득량이 증가합니다.,대기 중인 연구 일지,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
191,유물 무기에 대한 추가 연구를 시작합니다. 연구를 통해 지식을 쌓으면 유물력 획득량이 증가합니다.,대기 중인 연구 일지,44,3,0,2,36065,36065,16159,0,0,0,1,2,-1,0
192,"은빛 성기사단 선봉대원 영입을 시작한 후, 이들을 전역 퀘스트에 파병합니다.",선봉대원 모집 중,16,3,0,1,37230,37230,37230,37230,61015,0,1,1,-1,0
193,"연맹의 기원을 통해 용사들을 축복하여, 임무의 성공 확률을 증가시킵니다.",축복의 의식,16,3,0,1,35853,35853,35853,35853,61015,0,1,1,-1,0
194,발키르 소환을 시작합니다. 이들을 파병하면 전역 퀘스트를 완료할 수 있습니다.,발키르 소환 중,16,3,0,1,33174,33174,33174,33174,61015,0,1,1,-1,0
195,"연맹의 분노를 집중시켜 균열 핵을 강화하고, 균열 대포를 발사하여 전역 퀘스트를 완료합니다.",연맹의 분노를 집중시킵니다.,16,3,0,1,25536,25536,25536,25536,61015,0,1,1,-1,0
196,용사들과 함께 임무에 파견하면 임무 성공 확률이 증가하는 강력한 아군을 소환합니다.,병력 증강,9,3,0,1,35171,35171,35171,35171,61015,0,1,1,-1,0
197,용사의 무장과 장비를 징발합니다.,병력 증강,16,3,0,4,36928,36928,36928,35924,61015,0,4,2,-1,0
198,용사의 무장과 장비를 징발합니다.,병력 증강,16,3,0,4,31180,31180,31180,31180,61015,0,4,2,-1,0
199,용사의 무장과 장비를 징발합니다.,병력 증강,16,3,0,4,36928,36928,36928,36928,61015,0,4,2,-1,0
200,용사의 무장과 장비를 징발합니다.,병력 증강,16,3,0,4,7088,7088,7088,7088,61015,0,4,2,-1,0
201,용사의 무장과 장비를 징발합니다.,병력 증강,16,3,0,4,37189,37189,37189,37189,61015,0,4,4,-1,0
202,용사의 무장과 장비를 징발합니다.,병력 증강,16,3,0,4,37480,37478,37481,37480,61015,0,2,4,-1,0
203,용사의 무장과 장비를 징발합니다.,병력 증강,16,3,0,4,30825,30825,30825,30825,61015,0,4,2,-1,0
204,용사의 무장과 장비를 징발합니다.,병력 증강,16,3,0,4,36928,36928,36928,36928,61015,0,4,2,-1,0
205,용사의 무장과 장비를 징발합니다.,병력 증강,16,3,0,4,36928,36928,36928,36928,61015,0,4,2,-1,0
206,용사의 무장과 장비를 징발합니다.,병력 증강,16,3,0,4,30127,30127,30127,30127,61015,0,4,2,-1,0
207,용사의 무장과 장비를 징발합니다.,병력 증강,16,3,0,4,37231,37231,37231,37231,61015,0,4,2,-1,0
