ID,Name_lang,Description_lang,IconFileDataID,PetTypeEnum,Cooldown,BattlePetVisualID,Flags
167,도토리 세례,"|cffffffff적중률|r [StandardAccuracy(1,1)]

도토리를 던져 [FormatDamage(SimpleDamage(1,1)+SimpleDamage(1,2)+SimpleDamage(1,3))]의 [School()] 피해를 입힙니다.

도토리는 적의 현재 애완동물 위로 계속 떨어지며 [duration(1,4)]라운드 동안 매 라운드마다 [StandardDamage(1,1, 166)]의 [School()] 피해를 입힙니다.",134057,4,1,0,0
168,회복의 불길,"생명력을 [StandardDamage(1,1)]만큼 회복하고 마지막으로 받은 피해의 절반을 복구합니다.",135794,1,3,0,2
169,깊은 숨결,"|cffffffff적중률|r [StandardAccuracy(2,1)]

한 라운드 동안 깊게 숨을 들이쉽니다.

다음 라운드에 가공할 만한 입김을 내뿜어 [StandardDamage(2,1)]의 [School()] 피해를 입힙니다.",135826,1,0,0,0
170,비상,"|cffffffff적중률|r [StandardAccuracy(2,1)]

높이 날아올라 한 라운드 동안 공격당하지 않습니다.

다음 라운드에 대상을 공격하여 [StandardDamage(2, 1)]의 [School()] 피해를 입힙니다.",132128,2,4,0,0
171,불타는 대지,"매 라운드마다 양 팀의 앞 줄에 있는 애완동물에게 [StandardDamage(1,1)]의 [School()] 피해를 입힙니다.

모든 애완동물은 |cFFFF2020불타는|r 상태로 간주됩니다.",237588,1,0,172,0
172,불타는 대지,"|cffffffff적중률|r [StandardAccuracy(1,1)]

대지를 불태워 [StandardDamage(1,1)]의 [School()] 피해를 입히고, [duration(1,2)]라운드 동안 매 라운드마다 현재 모든 애완동물에게 [StandardDamage(1,1,171)]의 [School(171)] 피해를 입힙니다.

모든 애완동물은 |cFFFF2020불타는|r 상태로 간주됩니다.",237588,1,3,0,0
173,지지기,"생명력을 [StandardDamage(1,1)]만큼 회복하고 마지막으로 받은 피해의 절반을 복구합니다.",236218,6,3,0,2
174,기절,이 애완동물에게 명령을 내릴 수 없습니다.,135860,-1,0,103,3
175,화산,"1라운드 뒤에 땅이 2라운드 동안 솟아나, 현재 대상에게 [StandardDamage(3,1,175)]의 [School()] 피해를 입히고 25% 확률로 대상을 [duration(3,3,175)]라운드 동안 기절시킵니다.

|cffffffff적중률|r [StandardAccuracy(3,1)]",524305,6,0,288,1
176,화산,"|cffffffff적중률|r [StandardAccuracy(1,1)]

상대 팀 발밑의 땅을 요동치게 합니다.

1라운드 뒤부터 2라운드 동안 땅이 솟아나 현재 대상에게 [StandardDamage(3,1,175)]의 [School()] 피해를 입히고 25% 확률로 다음 1라운드 동안 기절시킵니다.",524305,6,5,0,0
177,제물,"매 라운드마다 [StandardDamage(1,1)]의 원소 피해를 입힙니다.

|cFFFF2020불타는|r 중입니다.",135817,6,0,28,0
178,제물,"|cffffffff적중률|r [StandardAccuracy(1,1)]

즉시 [StandardDamage(1,1)]의 [School()] 피해를 입힙니다. 추가로 적을 |cFFFF2020불태워|r, [duration(1,2)]라운드 동안 매 라운드마다 [StandardDamage(1,1,177)]의 [School()] 피해를 입힙니다.",135817,6,0,0,0
179,점화,"|cffffffff적중률|r [StandardAccuracy(1,1)]

[StandardDamage(1,1)]의 [School()] 피해를 입힙니다.

|cFFFF2020불타는|r 대상에게는 [StandardDamage(1,3)]의 추가 [School()] 피해를 입힙니다.",135827,6,4,0,0
184,날개짓,"|cffffffff적중률|r [StandardAccuracy(1,1)]

적에게 1~2개의 깃털을 날려 깃털 적중할 때마다 [StandardDamage(1,1)]의 [School()] 피해를 입힙니다.

먼저 공격하면 깃털을 날리는 횟수가 증가합니다.",132924,2,0,0,0
185,무모한 공격,"받는 피해가 [abs(abilityStateMod( 24, 185 ))]%만큼 증가합니다.",464973,-1,0,530,3
186,무모한 공격,"|cffffffff적중률|r [StandardAccuracy(1,1)]

[StandardDamage(1, 1)]의 [School()] 피해를 입히지만, [duration(1,3)]라운드 동안 자신이 받는 피해가 [abs(abilityStateMod(24, 185 ))]%만큼 증가합니다.",132158,2,1,0,0
187,정확도,"적중률이 [abs(abilityStateMod(41,187))]%만큼 증가합니다.",132212,-1,0,0,2
188,정확도,"4라운드 동안 우리 팀의 적중률이 [abs(abilityStateMod(41,187))]%만큼 증가합니다.",132212,2,0,0,2
189,회오리바람,"매 라운드마다 우리 팀에 [StandardDamage(1,1)]의 [School()] 피해를 입힙니다.

|cffffffff적중률|r [StandardAccuracy(1,1)]",136018,2,0,225,0
190,회오리바람,"회오리바람을 발생시켜 상대 팀에 매 라운드마다 [accuracy(1,1,189)]% 확률로 [StandardDamage(1,1,189)]의 [School()] 피해를 입힙니다.

[duration(1,1)]라운드 동안 지속됩니다.",136018,2,5,0,0
193,휩쓸기,"|cffffffff적중률|r [StandardAccuracy(1,1)]

적을 1~2번 휩쓸어 매 공격마다 [StandardDamage(1,1)]의 [School()] 피해를 입힙니다.

먼저 공격하면 휩쓰는 횟수가 증가합니다.",537468,4,0,0,0
194,대사 촉진,"|cffffffff적중률|r [StandardAccuracy(1,1)]

즉시 [StandardDamage(1,1)]의 [School()] 피해를 입히고 [duration(1,2)]라운드 동안 자신의 속도가 [abs(abilityStateMod( 25, 195 ))]%만큼 증가합니다.",132307,5,0,0,0
195,대사 촉진,"속도가 [abs(abilityStateMod( 25, 195 ))]%만큼 증가합니다.",648208,-1,0,26,2
196,아드레날린 분비,"치명타율이 [abs(abilityStateMod( 40, 196 ))]%만큼 증가합니다.
공격의 정확도가 [abs(abilityStateMod( 41, 196 ))]%만큼 감소합니다.",134339,-1,0,0,2
197,아드레날린 분비,"[duration(1,1)]라운드 동안 치명타 및 극대화율이 [abs(abilityStateMod(40, 841))]%만큼 증가합니다.",134339,5,0,0,2
198,저글링 돌진,"|cffffffff적중률|r [StandardAccuracy(1,1)]

저글링 돌진을 시작해 첫 번째 라운드에 [FormatDamage(SimpleDamage(1,1)+SimpleDamage(1,2)+SimpleDamage(1,3))]의 [School()] 피해를, 두 번째 라운드에 [FormatDamage(SimpleDamage(2,1)+SimpleDamage(2,2)+SimpleDamage(2,3))]의 [School()] 피해를, 세 번째 라운드에 [FormatDamage(SimpleDamage(3,1)+SimpleDamage(3,2)+SimpleDamage(3,3))]의 [School()] 피해를 입힙니다.

저글링 돌진에 당한 대상은 [duration(1,4)]라운드 동안 받는 피해가 [abs(abilityStateMod( 24, 542 ))]%만큼 증가합니다.

[numTurns()]라운드 동안 지속됩니다.",136217,5,0,0,0
202,난타,"|cffffffff적중률|r [StandardAccuracy(1,1)]

거칠게 적을 1~2번 가격해 매 공격마다 [StandardDamage(1,1)]의 [School()] 피해를 입힙니다.

먼저 공격하면 가격 횟수가 증가합니다.",451161,7,0,0,0
203,번개 폭풍,"모든 애완동물이 공격할 때마다 [StandardDamage(getProcIndex(PROC_ON_DAMAGE_DEALT ),1)]의 추가 [School()] 피해를 입힙니다.

기계 기술은 25%의 추가 피해를 입힙니다.",463562,9,0,169,2
204,번개 부르기,"|cffffffff적중률|r [StandardAccuracy(1,1)]

[StandardDamage(1,1)]의 [School()] 피해를 입히고 [duration(1,2)]라운드 동안 번개 폭풍을 불러냅니다.

번개 폭풍이 몰아치는 중에는 모든 애완동물이 공격할 때마다 [StandardDamage(getProcIndex(PROC_ON_DAMAGE_DEALT, 203 ),1,203)]의 추가 [School(203)] 피해를 입히고, 기계 기술은 25%의 추가 피해를 입힙니다.",463562,9,5,0,0
205,눈보라,"정령 기술이 [abs(abilityStateMod(87,205))]%의 추가 피해를 입힙니다.

모든 애완동물이 |cFF0070DD얼어붙은|r 상태로 간주됩니다.",135857,6,0,170,2
206,눈보라 부름,"|cffffffff적중률|r [StandardAccuracy(1,1)]

[StandardDamage(1,1)]의 [School()] 피해를 입히고 [duration(1,2)]라운드 동안 눈보라를 일으킵니다.

눈보라가 내리치는 중에는 모든 애완동물이 |cFF0070DD얼어붙은|r 상태로 간주되며, 정령 기술이 [abs(abilityStateMod(87,205))]%의 추가 피해를 입힙니다.",135857,6,3,0,0
207,초자력 충전,"공격력이 [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 207 ))]%만큼 증가합니다.",648206,-1,0,320,2
208,초자력 충전,"[duration(1,1)]라운드 안에 하는 다음 공격으로 입히는 피해가 [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 207 ))]%만큼 증가합니다.",135769,9,3,0,2
209,강철 대포,"|cffffffff적중률|r [StandardAccuracy(1,1)]

즉시 [StandardDamage(1,1)]의 기계 피해를 입힙니다. 사용 후에는 2라운드 동안 장전이 필요합니다.

장전 중에는 다른 어떤 행동도 할 수 없습니다.",132207,9,5,0,0
210,어둠 베기,"|cffffffff적중률|r [StandardAccuracy(1,1)]

어둠의 에너지로 대상을 베어 [StandardDamage(1, 1)]의 [School()] 피해를 입힙니다.",237244,3,0,0,0
211,생명력 착취,"매 라운드마다 [StandardDamage(1,1)]의 언데드 피해를 입힙니다. 오라의 시전자는 자신의 생명력을 [StandardHealing(1,2)]만큼 회복합니다.",136188,3,0,0,0
212,생명력 착취,"|cffffffff적중률|r [StandardAccuracy(1,1)]

[duration(1,1)]라운드 동안 매 라운드마다 [StandardDamage(1,1,211)]의 [School()] 피해를 입히고 자신의 생명력을 [StandardHealing(1,2,211)]만큼 회복합니다.",136188,3,0,0,0
213,죽음과 부패,"매 라운드마다 현재 대상에게 [StandardDamage(1,1)]의 언데드 피해를 입힙니다.",136144,3,0,104,0
214,죽음과 부패,"|cffffffff적중률|r [StandardAccuracy(1,1)]

상대 팀의 현재 애완동물에게 [duration(1,1)]라운드 동안 매 라운드마다 [StandardDamage(1,1,213)]의 [School()] 피해를 입힙니다. 이 기술은 애완동물을 교체해도 유지됩니다.",136144,3,0,0,0
215,통찰력,"공격력이 [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 215 ))]%만큼 증가합니다.",135934,-1,0,320,2
216,통찰력,"1라운드 동안 공격력이 [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 215 ))]%만큼 증가합니다.",135934,5,1,0,2
217,파멸의 저주,"효과가 끝날 때 [StandardDamage(5,1)]의 [School()] 피해를 입힙니다.

|cffffffff적중률|r [StandardAccuracy(5,1)]",136122,3,0,0,0
218,파멸의 저주,"|cffffffff적중률|r [StandardAccuracy(1,1)]

[numTurns(217)-1]라운드 뒤에 [StandardDamage(5,1,217)]의 [School()] 피해를 입힙니다.",136122,3,5,0,0
219,지르기,"|cffffffff적중률|r [StandardAccuracy(1,1)]

적을 잽싸게 가격해 [StandardDamage(1, 1)]의 [School()] 피해를 입힙니다.",574572,0,0,0,0
220,자콥의 테스트 오라,"받는 치유량이 [abilityStateMod(66)]%만큼 증가합니다.

[remainingDuration()]라운드 동안 지속됩니다.

교체되어 들어오는 애완동물은 [StandardDamage(getProcIndex(PROC_ON_SWAP_IN), 1)]의 피해를 입습니다.",237161,-1,0,0,1
221,밀치기,"|cffffffff적중률|r [StandardAccuracy(1,1)]

적을 쓰러뜨려서 [StandardDamage(1,1)]의 [School()] 피해를 입힙니다.

|cFF808080기절한|r 대상에게는 두 배의 피해를 입힙니다.",628134,0,0,0,0
222,기 집중,"공격력이 [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 222 ))]%만큼 증가합니다.",648206,-1,0,320,2
223,기 집중,"[duration(1,1)]라운드 안에 하는 다음 공격의 피해가 [abs(abilityStateMod( STATE_Mod_DamageDealtPercent, 222 ))]%만큼 증가합니다.",572034,0,1,0,2
224,휘청걸음,"받는 피해가 [abs(abilityStateMod( 24, 224 ))]%만큼 감소합니다.",574577,-1,0,27,2
225,휘청걸음,오는 공격을 흘려서 2라운드 동안 받는 모든 피해를 50%만큼 감소시킵니다.,574577,0,3,0,2
226,일천 주먹의 분노,"|cffffffff적중률|r [StandardAccuracy(1,1)]

[StandardDamage(1,1)]의 [School()] 피해를 입힙니다.

[accuracy(1,1)]%의 확률로 |cff9933FF눈이 먼|r 대상을 [duration(1,3)]라운드 동안 기절시킵니다.",574573,0,4,0,0
227,후려차기,"|cffffffff적중률|r [StandardAccuracy(1,1)]

대상을 [duration(1,1)]라운드 동안 기절시킵니다.",574575,0,5,0,2
228,혀 채찍,"|cffffffff적중률|r [StandardAccuracy(1,1)]

적을 1~2번 핥아 혀가 닿을 때마다 [StandardDamage(1,1)]의 [School()] 피해를 입힙니다.

먼저 공격하면 핥는 횟수가 증가합니다.",350575,4,0,0,0
229,정화의 비,"적의 지속 피해 효과가 한 라운드 일찍 끝납니다.

물 기술의 공격력이 25%만큼 증가합니다.",132852,8,0,177,2
230,정화의 비,"우리 팀 애완동물 모두의 생명력을 [StandardHealing(1,1)]만큼 회복시키고 [duration(1,4)]라운드 동안 정화의 비를 내리게 합니다.

정화의 비가 내리는 동안에는 적의 지속 피해 효과의 지속시간이 1라운드 줄어들고, 물 기술의 공격력이 25%만큼 증가합니다.",132852,8,3,0,2
231,곤충 떼,"현재 대상에게 매 라운드마다 [StandardDamage(1,1)]의 [School()] 피해를 입힙니다.",136128,4,0,219,0
232,곤충 떼,"|cffffffff적중률|r [StandardAccuracy(1,1)]

곤충 떼가 상대 팀의 현재 애완동물을 습격하여 [duration(1,1)] |4라운드:라운드; 동안 매 라운드마다 [StandardDamage(1,1,231)]의 [School()] 피해를 입힙니다. 이 기술은 애완동물을 교체해도 유지됩니다.",136128,4,0,0,0
233,개구리 입맞춤,"|cffffffff적중률|r [StandardAccuracy(1,1)]

[StandardDamage(1,1)]의 [School()] 피해를 입히고, [accuracy(1,3)]% 확률로 대상을 [duration(1,3)]라운드 동안 개구리로 변하게 합니다.

사용할 때마다 개구리 입맞춤으로 입히는 피해가 [FormatDamage(10*AttackBonus())]씩 증가하며, 최대 [FormatDamage(30 *AttackBonus())]의 [School()] 피해를 입힙니다.",136209,8,1,0,0
234,자콥의 테스트 오라,"피해를 받을 때마다 받은 피해의 [points(getProcIndex(PROC_ON_DAMAGE_TAKEN), 1)]%만큼 회복합니다. 공격할 때마다 준 피해의 [points(getProcIndex(PROC_ON_DAMAGE_DEALT), 1)]%만큼 자신이 피해를 받습니다.",319458,-1,0,0,0
235,자콥의 테스트 오라 3,영원히 빨라집니다.,136072,-1,0,0,0
236,동물,"|cFFFFFFFF지속효과:|r
동물은 기절, 발 묶임, 수면 효과에 면역입니다.

|cFFFFFFFF받는 피해|r
야수 기술 50% |TInterface\PetBattles\BattleBar-AbilityBadge-Strong.blp:24|t
정령 기술 33% |TInterface\PetBattles\BattleBar-AbilityBadge-Weak.blp:24|t",618973,4,0,0,6
237,야수,"|cFFFFFFFF지속효과:|r
야수는 생명력이 절반 이하로 떨어지면 공격력이 25%만큼 증가합니다.

|cFFFFFFFF받는 피해|r
기계 기술 50% |TInterface\PetBattles\BattleBar-AbilityBadge-Strong.blp:24|t
인간형 기술 33% |TInterface\PetBattles\BattleBar-AbilityBadge-Weak.blp:24|t",618972,7,0,44,6
238,인간형,"|cFFFFFFFF지속효과:|r
인간형은 이번 라운드에 피해를 입혔다면 최대 생명력의 [percentage(1,1,726)]%만큼 생명력을 회복합니다.

|cFFFFFFFF받는 피해|r
언데드 기술 50% |TInterface\PetBattles\BattleBar-AbilityBadge-Strong.blp:24|t
동물 기술 33% |TInterface\PetBattles\BattleBar-AbilityBadge-Weak.blp:24|t",618977,0,0,0,6
239,비행,"|cFFFFFFFF지속효과:|r
비행 애완동물은 생명력이 50% 이상이면 속도가 50%만큼 증가합니다.

|cFFFFFFFF받는 피해|r
마법 기술 50% |TInterface\PetBattles\BattleBar-AbilityBadge-Strong.blp:24|t
야수 기술 33% |TInterface\PetBattles\BattleBar-AbilityBadge-Weak.blp:24|t",618976,2,0,0,6
240,물,"|cFFFFFFFF지속효과: 순수|r
물 애완동물이 받는 지속 피해 효과의 지속시간이 50%만큼 감소합니다.

물 애완동물의 지속 피해 효과의 공격력이 25%만큼 증가합니다.

|cFFFFFFFF받는 피해|r
비행 기술 50% |TInterface\PetBattles\BattleBar-AbilityBadge-Strong.blp:24|t
언데드 기술 33% |TInterface\PetBattles\BattleBar-AbilityBadge-Weak.blp:24|t",618981,8,0,0,10
241,정령,"|cFFFFFFFF지속효과:|r
정령은 모든 부정적인 날씨 효과를 무시합니다.

|cFFFFFFFF받는 피해|r
물 기술 50% |TInterface\PetBattles\BattleBar-AbilityBadge-Strong.blp:24|t
기계 기술 33% |TInterface\PetBattles\BattleBar-AbilityBadge-Weak.blp:24|t",618975,6,0,0,6
242,언데드,"|cFFFFFFFF지속효과:|r
언데드 애완동물은 죽으면 되살아나, 한 라운드 동안 무적이 됩니다. 하지만 공격력은 25%만큼 감소합니다.

|cFFFFFFFF받는 피해|r
동물 기술 50% |TInterface\PetBattles\BattleBar-AbilityBadge-Strong.blp:24|t
용족 기술 33% |TInterface\PetBattles\BattleBar-AbilityBadge-Weak.blp:24|t",618980,3,0,0,6
243,마법,"|cFFFFFFFF지속효과:|r
마법 애완동물에게는 한 번의 공격으로 최대 생명력의 35%를 초과하는 피해를 입힐 수 없습니다.

|cFFFFFFFF받는 피해|r
용족 기술 50% |TInterface\PetBattles\BattleBar-AbilityBadge-Strong.blp:24|t
물 기술 33% |TInterface\PetBattles\BattleBar-AbilityBadge-Weak.blp:24|t",618978,5,0,0,6
244,기계,"|cFFFFFFFF지속효과:|r
싸움에서 한 번, 20%의 생명력을 가지고 되살아납니다.

|cFFFFFFFF받는 피해|r
정령 기술 50% |TInterface\PetBattles\BattleBar-AbilityBadge-Strong.blp:24|t
마법 기술 33% |TInterface\PetBattles\BattleBar-AbilityBadge-Weak.blp:24|t",618979,9,0,0,6
245,용족,"|cFFFFFFFF지속효과:|r
용족은 대상의 생명력이 50% 이하로 떨어지면 50%의 추가 피해를 입힙니다.

|cFFFFFFFF받는 피해|r
인간형 기술 50% |TInterface\PetBattles\BattleBar-AbilityBadge-Strong.blp:24|t
비행 기술 33% |TInterface\PetBattles\BattleBar-AbilityBadge-Weak.blp:24|t",618974,1,0,0,6
246,겨울잠,"겨울잠이 들었습니다.
매 라운드마다 생명력을 점점 더 많이 회복합니다.",132156,-1,0,45,2
247,겨울잠,"급하게 잠을 청해 첫 번째 라운드에 생명력을 [StandardHealing(1,1,246)]만큼 회복하고 두 번째 라운드에 [StandardHealing(2,1,246)]만큼, 세 번째 라운드에 [StandardHealing(3,1, 246)]만큼 회복합니다.

겨울잠 중에는 애완동물을 교체할 수 없습니다.",132156,7,5,0,2
248,묶임,이 애완동물은 교체할 수 없습니다.,136091,-1,0,166,3
249,손아귀,"|cffffffff적중률|r [StandardAccuracy(1,1)]

대상을 움켜쥐어 [StandardDamage(1,1)]의 [School()] 피해를 입힙니다.

대상은 [duration(1,2)]라운드 동안 교체할 수 없습니다.",135834,8,0,0,0
250,새끼거미 떼,"|cffffffff적중률|r [StandardAccuracy(1,1)]

새끼거미 떼가 적을 습격해 [FormatDamage(SimpleDamage(1,1)*2)]의 [School()] 피해를 입힙니다.

|cffffffff거미줄|r에 걸린 대상에게는 두 배의 피해를 입힙니다.",136045,7,3,0,0
