Name_lang,Description_lang,Map[0],Map[1],ID,JournalInstanceID,DungeonEncounterID,OrderIndex,FirstSectionID,UiMapID,MapDisplayConditionID,Flags,DifficultyMask
고드프리 경,교활하고 영리한 고드프리 경은 길니아스의 귀족이자 포세이큰 요원이라는 화려한 과거를 지녔습니다. 그는 지칠 줄 모르는 구울들을 부리며 양손에 든 권총을 쏘아댑니다.,0.6846315,0.3353293,100,64,1072,5,2164,315,0,0,-1
여군주 나즈자르,"여군주 나즈자르는 야만적인 크발디르의 손에서 바쉬르를 되찾는 데 중추적인 역할을 수행하며 여왕 아즈샤라의 신임을 얻었습니다. 최근 나즈자르는 넵튤론에 대한 총공격의 선봉에 섰으며, 강력한 정령 군주를 그의 왕좌 한구석에 몰아넣는 데 성공했습니다.",0.50499004,0.21556878,101,65,1045,1,28310,323,0,0,-1
"부패한 왕자, 사령관 울톡","고대 신은 여군주 나즈자르가 파도의 왕좌를 침략하는 것을 도우려고 울톡을 보냈습니다. 울톡은 상상할 수 없을 만큼 오래된 고대의 존재이며, 바쉬르 깊숙한 곳에서 사악한 힘을 휘두르며 얼굴 없는 자들의 군대를 지휘합니다.",0.50499004,0.42514968,102,65,1044,2,28314,323,0,0,-1
환각술사 구르샤,"대지 고리회 주술사 에루낙 스톤스피커는 심연의 틈에서 용감히 싸웠지만, 결국 나가 군대에 끌려가 환각술사 구르샤의 노예가 되고 말았습니다. 구르샤는 다른 이에게 기생하는 끔찍한 괴물로서, 그가 에루낙의 몸과 마음은 물론 주술사로서의 엄청난 능력까지 자유자재로 조종하고 있다는 무시무시한 소문이 들려옵니다.",0.67465144,0.19311368,103,65,1046,3,28322,322,0,0,-1
오주마트,"아제로스의 드넓은 바다를 공포에 몰아넣었던 무시무시한 크라켄에 대한 소문은 신화로만 치부되었습니다... 이제 신화가 현실로 나타났습니다. 나가 무리가 사악한 술수로 크라켄의 우두머리인 오주마트를 무릎 꿇리고, 넵튤론과 그 부하들을 상대하는 데 이용하고 있습니다.",0.3253496,0.19311368,104,65,1047,4,28318,322,0,0,-1
해골분쇄자 롬오그,"해골분쇄자 롬오그는 오우거의 진화 과정에서 ""잃어버린 고리""에 해당하는 특이한 아웃랜드 오우거 중 하나입니다. 황혼의 망치단은 롬오그가 다른 오우거를 무자비하게 다루는 모습에 흥미를 갖고 그를 단원으로 받아들였습니다. 이제 롬오그는 남을 괴롭히고자 하는 욕망을 마음껏 충족시키며 소각의 방을 감독하고 있습니다.",0.5,0.70209587,105,66,1040,1,2356,283,0,0,-1
황혼의 전령 코를라,"키린 토의 전도유망한 마법사였던 코를라는 이제 헌신적으로 황혼의 망치단을 섬깁니다. 그녀는 황천의 용 정수로 동료 광신자들을 축복하여, 그들을 무시무시한 황혼의 용기병으로 변신시킵니다.",0.27045947,0.16317356,106,66,1038,2,2361,284,0,0,-1
카쉬 스틸벤더,"거대한 용기병인 카쉬 스틸벤더는 황혼의 제련소에서 불철주야 일하며, 귀한 수은으로 무기를 제련합니다. 카쉬의 작품들은 일반적인 상황에서는 가히 무적이라 할 만하지만, 높은 온도에서는 녹슨 쇠처럼 약해지고 맙니다.",0.47005993,0.6646707,107,66,1039,3,2371,284,0,0,-1
아름이,"아름이는 슬픈 동화처럼 안타까운 사연을 가지고 있습니다. 오래전, 아름이의 짝이었던 괴수는 검은바위 첨탑에서 영웅들에게 목숨을 잃었습니다. 그 후 아름이는 자신의 짝을 해친 자들에 대한 복수심을 불태우며 새끼 넷을 데리고 황혼의 망치단에 합류했습니다.",0.66467136,0.8443115,108,66,1037,4,2378,284,0,0,-1
승천 군주 옵시디우스,"강력한 주술사였던 타락자 데시릭은 끝없는 열망으로 잔인함을 추구한 끝에 마침내 승천의 자격을 얻었습니다. 그는 어둠의 의식을 통해 원소의 힘을 부여받고, 승천 군주 옵시디우스라는 괴물로 재탄생하였습니다.",0.68962157,0.50748503,109,66,1036,5,2385,284,0,0,-1
코보루스,"데스윙은 거대한 소용돌이벌레 코보루스를 사로잡아 자신의 새로운 갑옷에 쓸 엄청난 양의 엘레멘티움을 파내게 했습니다. 그러나 데스윙이 떠나면서 코보루스는 풀려났고, 이제 맹목적인 분노에 불타며 바위심장부를 헤집고 다닙니다.",0.6297411,0.5973054,110,67,1056,1,2394,324,0,0,-1
돌거죽,"대지의 위상으로서 데스윙의 능력은 고대 신에게 힘입어 더욱 커졌습니다. 이 능력을 이용해 데스윙은 심원의 영지에 사는 바위 고룡들을 황혼의 망치단에게 손쉽게 복종시켰습니다. 그중 가장 충실한 고룡 중 하나인 돌거죽은 데스윙의 총애를 바라며, 감히 바위심장부에 발을 들이는 뻔뻔한 침입자들을 몰살시키고 있습니다.",0.3702597,0.44760478,111,67,1059,2,2401,324,0,0,-1
오즈룩,"오즈룩은 심원의 영지가 생긴 이래 계속해서 바위심장부의 수호자였습니다. 그가 어떻게 계속 바위심장부에 남게 되었는지는 알 수 없습니다. 어쨌든, 이제 바위심장부의 수호자는 데스윙에게 맞서는 자를 모두 심원의 영지를 위협하는 존재라 여기며 처치하려고 합니다.",0.50499004,0.23053885,112,67,1058,3,2405,324,0,0,-1
대여사제 아질,"황혼의 망치단에서 자신들의 소름 끼치는 주인과 교감하면서도 살아남은 단원은 극소수입니다. 비록 제정신이 거의 남아 있지 않긴 하지만, 대여사제 아질은 그 소수 중 하나입니다. 그녀는 지위가 낮은 이교도들의 마음에 공포를 불러일으키는 존재이며, 따라서 그들은 아질의 명에 따라 조금도 주저하지 않고 목숨을 버릴 준비가 되어 있습니다.",0.5748506,0.38772452,113,67,1057,4,2411,324,0,0,-1
대장로 에르탄,"에르탄은 감히 소용돌이 누각에 발을 들이는 대지의 거주자들을 아사드의 명에 따라 처단합니다. 임무를 잘 수행할 수 있도록, 에르탄은 태고의 번개와 바람을 다루는 능력을 부여받았습니다.",0.5499004,0.44760478,114,68,1043,1,2419,325,0,0,-1
알타이루스,"거대한 폭풍 고룡 알타이루스는 소용돌이 누각에 둥실 떠 있는 여러 개의 단을 끊임없이 감시합니다. 폭풍 본연의 에너지가 이 고룡의 몸 안에 고동치며, 덕분에 알타이루스는 그 정령 요새를 휘도는 바람을 자유자재로 부린다고 합니다.",0.51996017,0.8218564,115,68,1041,2,2425,325,0,0,-1
서풍의 통치자 아사드,"무시무시한 정령 군주 아사드는 다름 아닌 알아키르에 의해 소용돌이 누각의 수호자로 임명되었습니다. 남풍 군주 시아마트가 네페르세트 톨비르에게 구속된 지금, 아사드는 자신이 임무를 잘 수행하면 바람의 비밀의회에 들어갈 수 있으리라 생각합니다.",0.30039954,0.3802395,116,68,1042,3,2431,325,0,0,-1
장군 후삼,"장군 후삼은 티탄들에게 직접 울둠의 최고 수호자 역할을 부여받은 존재입니다. 남풍 군주 시아마트가 네페르세트 톨비르의 육체의 저주를 치료하자 후삼은 반란을 주도했고, 그 강력한 바람 정령은 톨비르에게 구속되고 말았습니다.",0.3752497,0.42514968,117,69,1052,1,2437,277,0,0,-1
톱니아귀,"네페르세트가 시아마트에게 반란을 일으켰을 때, 소인족 오우는 혼란을 틈타 고대 톨비르 도시에서 닥치는 대로 보물을 도둑질했습니다. 오우는 그 교활함으로 인정받을 뿐 아니라, 흉포한 애완 악어 톱니아귀 덕분에 소인족 안에서 경외의 대상입니다.",0.674651,0.724551,118,69,1054,2,2442,277,0,0,-1
고위 사제 바림,"고위 사제 바림은 네페르세트의 신성한 영적 지도자입니다. 바림은 장군 후삼과 함께 동료 네페르세트를 규합해 시아마트에게 반기를 들었고, 마침내 그 바람 정령을 구속했습니다. 그러나 어둠의 세력이 아직 바림과 그 추종자들에게 영향을 끼치고 있으며, 그들은 계속해서 울둠을 공포 속에 몰아넣고 있습니다.",0.270459,0.657186,119,69,1053,3,2455,277,0,0,-1
시아마트,"무시무시한 정령 시아마트는 네페르세트 톨비르의 육체의 저주를 정화한 직후 상당히 탈진했었습니다. 톨비르는 시아마트가 약해진 틈을 타, 그 강력한 정령을 마법으로 모래의 도시 한가운데에 구속했습니다.",0.4151698,0.5523952,122,69,1055,4,2474,277,0,0,-1
사원 수호자 안후르,"티탄의 군대가 시초의 전당을 사용하던 마지막 나날에, 사원 수호자 안후르는 성스러운 빛을 휘두르는 데 필요한 의지력을 부여받았습니다. 동시에 안후르는 이 시설에 발을 들이는 이들의 순수함을 판단하는 임무도 맡았습니다.",0.5848307,0.62724555,124,70,1080,1,2489,297,0,0,-1
대지전복자 프타,"대지전복자 프타의 무덤을 둘러싼 모래 속에는 안후르가 정화한 생명체들의 뼈가 마구 흩어져 있습니다. 소문에 의하면 프타는 자신의 의지로 이 뼈들을 살려내, 전당의 첫 번째 방어선을 가까스로 뚫은 이들을 공격한다고 합니다.",0.5,0.49251497,125,70,1076,2,2540,298,0,0,-1
안라펫,"안라펫은 시초의 전당 내부 업무를 담당할 용도로 만들어진 기계입니다. 외부 존재가 이 시설에 발을 들이면, 안라펫이 가능한 모든 수단을 사용해 침입자를 제거하는 프로그램을 작동시킨다고 합니다.",0.5598805,0.14071846,126,70,1075,3,2551,297,0,0,-1
마법의 지배신 이시세트,이시세트는 시초의 전당에서 생겨나고 그 안에 저장되는 비전 에너지를 통제하는 임무를 맡고 있습니다. 전설에 의하면 이 기계는 비전 에너지에 대한 자신의 지배력에 도취해 자신을 완벽한 존재라 여긴다고 합니다.,0.31037956,0.5,127,70,1077,4,2555,299,0,0,-1
생명의 지배신 아뮤내,"시초의 전당 안에 있는 시초 재개 시스템은 아제로스를 파괴해 창조 이전의 기본적인 요소로 되돌릴 뿐 아니라, 아제로스가 재창조된 이후에 생명을 만들어낼 수도 있도록 설계되었습니다. 이를 위해 아뮤내는 시설 안에 흐르는 생명 에너지를 관리합니다.",0.47504994,0.74700606,128,70,1074,5,2565,299,0,0,-1
파괴의 지배신 세테쉬,"시초의 전당이 세워진 목적을 고려할 때, 티탄들은 엄청난 파괴력을 지닌 기계가 반드시 필요하다 여겼습니다. 세테쉬가 바로 이 기계입니다. 만에 하나라도 세테쉬가 타락하는 일이 벌어진다면 그 결과는 참혹하기 그지없을 것입니다.",0.63972116,0.49251497,129,70,1079,6,2666,299,0,0,-1
태양의 지배신 라지,"티탄이 만든 기계에게 생명을 주는, 또한 그들을 죽이기도 하는 에너지를 관리하는 존재가 바로 라지입니다. 이러한 기계 중에서 라지가 가장 강력한 창조물임을 고려할 때, 그는 천 개의 태양만큼이나 큰 힘을 아제로스에 휘두를 수 있을 것입니다.",0.47504994,0.25299394,130,70,1078,7,2926,299,0,0,-1
장군 움브리스,"아제로스의 용사들과 붉은용군단이 그림 바톨 관문을 공격하자, 사악한 장군 움브리스가 이끄는 이교도들과 황혼의 용혈족 방어군이 그에 맞서고 있습니다.",0.40518978,0.6871258,131,0,0,1,29541,293,0,0,-1
제련장인 트롱구스,황혼의 망치단 대장장이인 제련장인 트롱구스는 엄청나게 커다란 거인입니다. 그는 자신이 제작한 무기와 갑옷을 이용해 침입자들을 모조리 없애 버리는 데 대단한 열의를 보입니다.,0.515,0.3,132,0,0,2,816,293,0,0,-1
드라가 섀도버너,"드라가는 모종의 임무를 띠고 황혼의 요새에서 온 황혼의 망치단 전령입니다. 영웅들이 그의 불타는 졸개들을 제압하면, 드라가는 아제로스의 수호자들에게 파멸을 가져올 수도 있는 비밀을 드러낼 것입니다.",0.6946116,0.19311368,133,0,0,3,3364,293,0,0,-1
지하 군주 에루닥스,데스윙은 강력한 붉은용들이 목숨 바쳐 지키려고 했던 비밀을 밝히고자 자신의 가장 훌륭한 부관 하나를 그림 바톨에 파견했습니다. 황량한 심원의 영지에서 온 이 얼굴 없는 장군은 자신에게 도전하는 어리석은 자들을 새로운 용혈족의 힘을 이용해 없앨 것입니다.,0.8562618,0.74700606,134,0,0,4,3374,293,0,0,-1
아르갈로스,달라란의 강력한 보랏빛 요새도 거대한 지옥의 군주 아르갈로스를 가두기엔 역부족이었습니다. 선택의 여지가 없었던 키린 토의 마법사들은 톨 바라드 아래에 이 강력한 악마를 가두었습니다.,0.8043925,0.6347306,139,75,1033,1,2602,282,0,2,15
오큐타르,"우리를 탈출한 이 탐욕스러운 악마는 감옥 서쪽 구역에 진입해 수감자들을 모두 먹어치웠습니다. 한꺼번에 너무 많이 먹은 탓에 지나치게 커진 오큐타르는 통로로 다시 나올 수 없었고, 그곳은 자연스럽게 오큐타르의 새 감방이 되었습니다.",0.15568893,0.6317773,140,75,1250,2,2605,282,0,2,15
바람의 비밀의회,"남풍 군주 시아마트가 네페르세트 톨비르에게 구속되자, 알아키르의 부관들은 바람의 비밀의회에 생긴 빈자리를 두고 경쟁하고 있습니다. 현재 의회에는 바람 군주가 셋 남아 있습니다. 서풍 군주 안샬의 바람은 동료를 치유하고 적을 중독시킵니다. 동풍 군주 로하시의 폭풍은 거대한 산도 가루로 만듭니다. 북풍 군주 네지르의 차가운 바람은 가장 많은 이의 목숨을 앗아갔습니다.",0.47504994,0.26047897,154,74,1035,1,3166,328,0,2,15
알아키르,"엄청난 지능과 교활함을 자랑하는 바람의 군주 알아키르는 한때 고대 신의 무시무시한 군대에서 최고 전술가 역할을 했습니다. 대격변이 일어나자 그는 데스윙과 손을 잡고, 신과도 같은 자신의 힘을 바람 정령의 오랜 적인 톨비르에게 휘두르고 있습니다.",0.47504994,0.5,155,74,1034,2,3021,328,0,2,15
할푸스 웜브레이커,"초갈에게서 비정상적인 힘과 체력을 선물 받은 거인, 할푸스 웜브레이커는 황혼의 망치단 의식에 사용할 용들을 사로잡는 임무를 띠고 있습니다. 할푸스는 날아다니는 사냥감들을 더욱 손쉽게 잡으려고 거대한 원시용을 길들여 자신을 돕게 합니다.",0.5349303,0.19311368,156,72,1030,1,2959,294,0,2,15
테랄리온과 발리오나,"발리오나와 테랄리온은 새로 깨어나는 황혼의 용 무리를 이끌고 아제로스의 생명체를 말살할 용으로 정해져 있었습니다. 덕분에 두 용은 마법의 힘으로 바로 성체가 되었지만, 다른 용을 이끄는 대신 끊임없이 서로 다투는 데 그 엄청난 힘을 낭비하고 있습니다.",0.53992033,0.7844312,157,72,1032,2,2994,294,0,2,15
승천 의회,"황혼의 망치단에서 가장 강력한 자들만이 정령의 힘으로 뒤틀려 승천자가 됩니다. 이렇게 변신한 승천 의원들은 하찮은 필멸자로서의 삶은 이미 잊은 지 오래입니다. 자신들의 사악한 성소 안에서, 승천 의회는 새로운 승천자 후보 선정 과정을 감독합니다.",0.42514983,0.4550898,158,72,1028,3,3109,295,0,2,15
초갈,"초갈이 이끌던 황혼의 망치단 오크들은 고대 신과 그들의 전령인 데스윙에게 절대적으로 복종하는, 피에 굶주린 이교도가 되었습니다. 초갈은 자신이 섬기는 어둠의 신과 더 넓게 교감을 나누며, 그 때문에 몸과 마음이 흉측하게 뒤틀렸습니다.",0.73453194,0.7544911,167,72,1029,4,3165,295,0,2,15
시네스트라,"데스윙의 첫째 배우자였던 시네스트라는 처음으로 황혼의 용을 만들어낸 장본인이지만, 훗날 자신이 만들어낸 끔찍한 피조물에게 목숨을 잃고 말았습니다. 망가진 그녀의 몸은 사악한 마법으로 되살아났고, 이제 시네스트라는 새로운 황혼의 용을 창조하는 과정을 감독하고 있습니다.",0.49001998,0.34281433,168,72,1082,5,3226,296,0,2,12
만능골렘 방어 시스템,"한때 만능골렘 방어 시스템은 기술적으로 검은무쇠 드워프 최고의 작품이라 여겨졌습니다. 검은날개 강림지에 도착한 네파리안은 이 오래된 시스템을 개조해, 자신의 연구실에 침입하는 자를 무조건 처치하게 만들었습니다.",0.6546913,0.5748503,169,73,1027,1,3193,285,0,2,15
용암아귀,"용암아귀는 수세기 전 라그나로스의 검은무쇠 부하들이 불의 땅에서 불러낸 거대한 용암 벌레입니다. 처음에 네파리안은 용암아귀를 성가신 존재 정도로 생각했지만, 곧 실험의 실패작... 또는 마음에 안 드는 부하를 이 야수에게 먹이는 것을 즐기게 되었습니다.",0.27544948,0.5748503,170,73,1024,2,3310,285,0,2,15
아트라메데스,"아트라메데스, 혹은 실험 번호 25463-D는 아직 새끼였을 때 감각을 증폭시키는 실험의 대상이 되었습니다. 실험은 실패했고, 아트라메데스는 독성 연고 때문에 시력을 잃어 오로지 소리와 냄새에만 의존해 살아가는 신세가 되었습니다. 슬픈 이야기라고 할 수도 있겠습니다... 아트라메데스가 그토록 사악하지만 않았다면요.",0.47504994,0.32784426,171,73,1022,3,3072,286,0,2,15
키마이론,"끔찍하고, 못생겼고, 사악합니다. 죽어 마땅합니다.",0.2455094,0.70209587,172,73,1023,4,3008,286,0,2,15
말로리악,"네파리안은 젊고 명랑한 인간 연금술사 말로리를 납치해 용혈족의 시체와 결합했습니다. 그 결과 탄생한 말로리악은 옛날의 지성은 조금밖에 간직하지 못한, 정신머리 없는 부하가 되었습니다.",0.7145718,0.70209587,173,73,1025,5,2929,286,0,2,15
네파리안의 최후,"데스윙의 아들 네파리안은 아제로스의 여러 용군단의 정수를 이용해 다양한 잡종 용을 만들어내기로 악명이 높습니다. 그는 검은날개 둥지에서 죽음을 맞았지만, 이제 되살아나 데스윙의 뜻에 따라 그 음험한 연구를 계속하고 있습니다.",0.48003995,0.70209587,174,73,1026,6,3276,286,0,2,15
대사제 베녹시스,"베녹시스는 원래 학카르를 처치하는 임무를 띠고 줄구룹에 왔지만, 도리어 그 끔찍한 존재에게 지배당해 결국 아제로스의 영웅들에게 죽음을 맞았습니다. 그러나 영혼약탈자의 부하들이 끊임없이 노력한 끝에, 베녹시스는 영혼 세계에서 다시 돌아와 독사를 부리며 줄구룹을 방어하고 있습니다.",0.5099801,0.53742516,175,76,1178,1,2787,337,0,0,-1
혈군주 만도키르,"악명 높은 혈군주 만도키르는 고통스러운 죽음을 맞았지만, 몇 년 전 붉은머리 트롤들이 그의 몸을 찾아내 사악한 계획을 꾸몄습니다. 이제 만도키르가 붉은머리 부족의 강력한 족장, 간줄라의 몸에 그 악독한 영혼을 싣고 가시덤불 골짜기의 정글을 다시 활보한다는 소문이 들려옵니다.",0.60479087,0.7994013,176,76,1179,2,2610,337,0,0,-1
광란의 은닉처 - 그리렉,광란의 은닉처에는 증오에 가득 찬 영혼들이 떠돕니다. 그리렉은 재생 능력을 로아에게 빼앗긴 광포한 트롤입니다. 레나타키는 악의 넘치고 남을 괴롭히길 좋아하는 투사입니다. 하자라는 끔찍한 미래의 환상에 고통 받는 예언자입니다. 우슐레이는 폭풍의 힘을 띤 강력한 싸움꾼입니다.,0.599801,0.462575,177,76,788,3,2504,337,0,0,-1
광란의 은닉처 - 하자라,광란의 은닉처에는 증오에 가득 찬 영혼들이 떠돕니다. 그리렉은 재생 능력을 로아에게 빼앗긴 광포한 트롤입니다. 레나타키는 악의 넘치고 남을 괴롭히길 좋아하는 투사입니다. 하자라는 끔찍한 미래의 환상에 고통 받는 예언자입니다. 우슐레이는 폭풍의 힘을 띤 강력한 싸움꾼입니다.,0.6367,0.462575,178,76,788,4,3508,337,0,0,-1
광란의 은닉처 - 레나타키,광란의 은닉처에는 증오에 가득 찬 영혼들이 떠돕니다. 그리렉은 재생 능력을 로아에게 빼앗긴 광포한 트롤입니다. 레나타키는 악의 넘치고 남을 괴롭히길 좋아하는 투사입니다. 하자라는 끔찍한 미래의 환상에 고통 받는 예언자입니다. 우슐레이는 폭풍의 힘을 띤 강력한 싸움꾼입니다.,0.599801,0.51497,179,76,788,5,2501,337,0,0,-1
광란의 은닉처 - 우슐레이,광란의 은닉처에는 증오에 가득 찬 영혼들이 떠돕니다. 그리렉은 재생 능력을 로아에게 빼앗긴 광포한 트롤입니다. 레나타키는 악의 넘치고 남을 괴롭히길 좋아하는 투사입니다. 하자라는 끔찍한 미래의 환상에 고통 받는 예언자입니다. 우슐레이는 폭풍의 힘을 띤 강력한 싸움꾼입니다.,0.601905,0.414711,180,76,788,6,2498,337,0,0,-1
대여사제 킬나라,"대여사제 알로크가 죽자, 표범 로아인 베데크는 알로크의 여동생인 킬나라를 새로운 필멸의 전사로 선택했습니다. 킬나라는 구루바시와 잔달라 부족이 최근 맺은 맹약을 지지하며, 이를 돕고자 잔인한 표범 무리를 풀어 가시덤불 골짜기의 거주자들을 급습했습니다.",0.48003995,0.20059872,181,76,1180,7,2692,337,0,0,-1
잔질,"잔질은 동료 트롤을 마음 없는 노예로 만들어버린 죄로 백골가루 부족에서 추방되었지만, 최근 신파괴자 진도가 줄구룹의 군대를 키워 주는 조건으로 그를 구루바시 부족에 받아들여 주었습니다. 잔질은 죽은 이도 무덤에서 일으키는 강력한 맹독 혼합물을 만들어내기로 유명합니다.",0.31733844,0.24550891,184,76,1181,8,2508,337,0,0,-1
신파괴자 진도,학카르는 줄구룹에서 패배한 진도에게 자신의 소망을 충족시키지 못한 책임을 물어 오랫동안 그의 영혼을 괴롭혔습니다. 진도는 최근 이 세상으로 돌아와 영혼약탈자를 속박하고 그 무시무시한 신의 끔찍한 힘을 자신에게 주입했습니다. 이제 진도는 구루바시 제국의 옛 영광을 되찾을 계획을 꾸미고 있습니다.,0.48502997,0.39520955,185,76,1182,9,2899,337,0,0,-1
아킬존,"아마니 부족의 주술사였던 아킬존은 바람의 원소를 연구하던 중 초자연적인 능력을 얻었습니다. 이 재능이 사술 군주 말라크라스의 눈길을 끌었고, 그는 트롤이 섬기는 독수리 신의 정수를 아킬존의 몸에 담았습니다.",0.35528967,0.23053885,186,77,1189,1,2521,333,0,0,-1
날로라크,날로라크는 전장에서 보이는 야만적인 힘과 무시무시한 분노로 유명한 전사였습니다. 사술 군주 말라크라스는 그런 날로라크가 곰 신의 정수를 담기에 적당한 그릇이라 여겼습니다.,0.40518978,0.7739929,187,77,1190,2,2867,333,0,0,-1
잔알라이,"용매는 면도칼처럼 날카로운 발톱으로 적을 찢어발기는 날랜 포식자입니다. 아마니 부족의 노련한 도적, 잔알라이도 용매처럼 빠르고 치명적인 공격을 선호했습니다.",0.55489045,0.7095809,188,77,1191,3,2621,333,0,0,-1
할라지,아제로스의 스라소니는 송곳니와 발톱으로 사냥감을 찢어발기는 포악한 사냥꾼입니다. 때문에 사술 군주 말라크라스는 스라소니 신의 정수는 부족에서 가장 뛰어난 사냥꾼의 몸에 담아야 한다고 생각했습니다.,0.5848307,0.23802388,189,77,1192,4,2804,333,0,0,-1
사술 군주 말라크라스,사람들은 수십 년 동안 말라크라스처럼 뛰어난 의술사는 없었다고들 이야기합니다. 사술 군주 말라크라스는 강력한 동물 신의 정수를 부족에서 가장 강력한 용사들의 몸에 담는 불가능한 일을 해냈습니다... 가장 어두운 정수는 자신을 위해 남겨 놓고 말입니다.,0.7145718,0.5299401,190,77,1193,5,2706,333,0,0,-1
다카라,대장군 줄진이 죽자 아마니 부족의 트롤들은 그의 빈자리를 메울 새로운 용사를 선택했습니다. 아마니의 잃어버린 영광을 되찾는 책임은 이제 천하무적 다카라의 몫입니다.,0.90419334,0.5299401,191,77,1194,6,2875,333,0,0,-1
베스틸락,"잿그물 거미의 여왕인 베스틸락과 그녀의 무자비한 새끼들은 정령의 시체에서 용암과 불을 빨아들여 배를 채웁니다. 베스틸락은 둥지에 불타는 거미줄을 쳐 두고, 자기 새끼들을 더욱 배 불릴 사냥감이 걸려들기를 기다리고 있습니다.",0.21057922,0.32784426,192,78,1197,1,20826,367,0,0,-1
군주 라이올리스,"라이올리스는 현존하는 가장 오래된 고대 정령 중 하나로서, 아제로스를 창조한 태고의 불꽃 속에서 태어났습니다. 현재 그는 불의 땅에서 새로운 정령을 만들어내는 임무를 띠고 있습니다. 또한 라이올리스는 저 옛날, 자신을 살던 곳에서 몰아낸 오만한 티탄에 대해 아직도 불타는 증오를 지니고 있습니다.",0.65369326,0.7500001,193,78,1204,2,20812,367,0,0,-1
