ID,Title_lang,Description_lang,WorldPosition[0],WorldPosition[1],Type,PlayerConditionID,QuestID,LfgDungeonID,RewardItemID,UiTextureAtlasMemberID,UiTextureKitID,MapID,AreaTableID
166,괴생명체 구역,강령술사와 영혼왜곡자는 이곳에서 영혼들을 대상으로 실험을 자행해 끔찍한 암흑의 괴물로 탈바꿈시킵니다.,525,300,1,34450,60103,0,0,0,0,2162,0
167,어둠의 영지,"빛이 사실상 닿지 않는 장소입니다. 은밀한 도적, 사냥개, 들쥐, 영혼탐식자, 잊힌 유령들이 온 구석에 도사립니다.",600,700,1,34450,60104,0,0,0,0,2162,0
168,죄악탐식자의 종탑,간수에게 충성하는 벤티르의 임시 근거지입니다.,625,300,1,34450,60105,0,0,0,0,2162,0
169,상층부,간수가 더없이 아끼는 포로와... 누구보다 위험한 부관이 머무르는 장소입니다.,700,700,1,34450,60106,0,0,0,0,2162,0
171,굽이진 전당,이 토르가스트의 구획은 일견 시작점이나 끝이 없는 것처럼 보입니다. 끝없이 위로 이어지는 전당이 하염없이 계속될 뿐입니다...,250,500,1,34450,60107,0,0,0,0,2162,0
172,승천의 보루,헌신하는 삶을 살았던 이는 영혼을 어둠땅으로 인도하는 승천의 보루에 이끌리기 마련입니다.,-2000,-4600,1,87724,62275,0,0,0,0,2222,0
173,말드락서스,야심만만한 영혼이 번영하는 말드락서스는 강령술 마법의 발생지입니다.,2500,-2000,1,87723,62278,0,0,0,0,2222,0
174,몽환숲,나이트 페이가 가꾸는 몽환숲은 무한한 복원의 영역입니다.,-7000,800,1,87725,62277,0,0,0,0,2222,0
175,레벤드레스,레벤드레스는 죄악의 수확자 벤티르의 고향입니다. 나락의 영원한 고문을 피해... 구원을 찾는 비참한 영혼은 이곳에 도착하게 됩니다.,-2500,7000,1,87726,62279,0,0,0,0,2222,0
176,토르가스트,토르가스트는 간수를 위한 힘의 권좌입니다. 한때는 우주의 위험한 영혼들을 가두던 이곳은 이제 수많은 무고한 영혼들이 갇혀 영원히 고통받는 저주에 시달리는 곳이 되었습니다.,3500,7000,1,93245,64846,0,0,0,0,2222,0
177,전장,오리보스의 중개자들이 투쟁의 전장에서 전투를 벌일 열성적인 경쟁자를 모집하고 있습니다. 전투를 치르는 모습을 보며 배우고자 함입니다.,-2100,1300,1,93585,65031,0,0,0,0,2222,0
178,에메랄드 정원 차원문,오랜 세월 기억에서 사라진 돌이 온아라 평야의 푸르고 울창한 언덕에 잠든 채 숨겨져 있습니다.,-1379.76,4499.69,1,101296,70706,0,0,0,0,2444,0
181,깨어나는 해안,깨어나는 해안은 검은용군단과 붉은용군단의 터전입니다.,3200,0,1,103950,72266,0,0,0,0,2444,0
182,온아라 평야,온아라 평야는 켄타우로스와 녹색용군단의 터전입니다.,-1000,2600,1,103951,72267,0,0,0,0,2444,0
183,하늘빛 평원,하늘빛 평원은 본디 푸른용군단의 터전이었습니다.,-3300,-1000,1,103952,72268,0,0,0,0,2444,0
184,탈드라서스,탈드라서스는 용의 위상들의 권좌이자 청동용군단의 터전입니다.,0,-2000,1,103953,72269,0,0,0,0,2444,0
185,테라모어,테라모어 폐허에서 무법 마법사 무리를 조사해야 합니다.,-2000,6000,1,110001,72939,0,0,0,0,-1,14620
186,여명의 설원,여명의 설원에서 헬레를 도와 유물을 살펴야 합니다.,1750,5500,1,110002,72656,0,0,0,0,-1,14620
187,수정노래,수정노래 숲에서 아주 오래된 잘못을 바로잡아야 합니다.,6500,500,1,110003,73091,0,0,0,0,-1,14620
188,비취 숲,비취 숲에서 칼렉고스의 오랜 친구인 키리고사를 만나야 합니다.,-5200,250,1,110004,73227,0,0,0,0,-1,14620
189,무법항,"무법항에서 심각한 채무를 진 푸른용, 제로스를 구해야 합니다.",-4200,-8500,1,105628,73026,0,0,0,0,-1,14620
190,도른의 섬,도른의 섬은 도르노갈 서약신도와 풍요산지 해방자의 터전입니다.,2514,-3270,1,125031,83548,0,0,0,0,2552,0
191,울리는 심연,울리는 심연은 직무에 충실한 기계 대변자와 다재다능한 코볼트의 터전입니다.,1775,-3533,1,125033,83550,0,0,0,0,2601,0
192,신성한 협곡,신성한 협곡은 강건한 아라시 원정대 생존자들의 터전입니다.,2367,230,1,125034,83551,0,0,0,0,2601,0
193,아즈카헤트,아즈카헤트는 네루비안의 터전이자 그 수도인 실타래의 도시가 자리한 곳입니다.,-802,-1395,1,125035,83552,0,0,0,0,2601,0
