ID,Name_lang,Location_lang,Description_lang,MapPos[0],MapPos[1],WorldPos[0],WorldPos[1],GarrTypeID,GarrMissionTypeID,GarrFollowerTypeID,MaxFollowers,MissionCost,MissionCostCurrencyTypesID,OfferedGarrMissionTextureID,UiTextureKitID,EnvGarrMechanicID,EnvGarrMechanicTypeID,PlayerConditionID,GarrMissionSetID,TargetLevel,TargetItemLevel,MissionDuration,TravelDuration,OfferDuration,BaseCompletionChance,BaseFollowerXP,OvermaxRewardPackID,FollowerDeathChance,AreaID,Flags,AutoMissionScalar,AutoMissionScalarCurveID,AutoCombatantEnvCasterID
108,산업 스파이,고르그론드,"검은바위 부족의 전쟁 기계에 결함이 있다면, 우리가 적의 전력을 약화시키는 데 이용할 수 있을 겁니다. 적진에 침입하여 전쟁 기계에 약점이 없는지 조사하십시오.",0,0,0,0,2,3,1,3,15,824,0,103,0,11,32928,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
109,"발톱, 집게발, 엄니",고르그론드,제네사우루스는 드레노어의 가장 흉포한 생물 중 하나입니다. 고르그론드 외의 다른 지역으로 퍼지지 않게 잘 단속해야 합니다.,0,0,0,0,2,3,1,3,15,824,0,103,0,20,32928,30,100,0,36000,0,129600,0,1500,0,0,0,0,1,0,0
110,기도하는 새,아라크 첨탑,"흉포한 아라코아는 그냥 내버려 두고 싶기도 하지만, 아라크 첨탑에 있는 그들의 사원은 무척 훌륭한 전략적 요충지로 활용할 수 있습니다.",0,0,0,0,2,3,1,3,15,824,0,107,0,14,32928,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
111,불타는 탈라도르,탈라도르,살게라스의 하수인인 심연불정령들이 탈라도르의 숲을 맴돌며 사방에 불을 지릅니다. 숲이 잿더미가 되기 전에 모두 없애십시오.,0,0,0,0,2,3,1,3,15,824,0,105,0,16,32928,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
112,서슬니 굴 속으로,아라크 첨탑,구출된 드레나이 포로들 중 여러 명이 사라졌습니다. 아무래도 서슬니의 짓으로 보입니다. 지금 즉시 조사하러 가십시오. 단단히 무장을 갖춰야 할 겁니다.,0,0,0,0,2,3,1,3,15,824,0,107,0,21,32928,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
113,불타는 군단 선봉대,탈라도르,"지옥불정령과 지옥수호병이 탈라도르를 침략했습니다. 다른 불타는 군단도 멀리 떨어지지 않은 곳에 있을 겁니다. 악마들을 물리치고, 그들의 본진을 찾으십시오.",0,0,0,0,2,3,1,3,15,824,0,105,0,16,32928,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
114,황천 뒤틀기,어둠달 골짜기,어둠달 골짜기를 황폐화시키는 공허군주와 공허소환사는 사실 누군가가 소환한 존재들입니다. 그 책임자를 찾아내 처리하십시오.,0,0,0,0,2,3,1,3,15,824,0,106,0,19,27780,30,100,0,21600,0,129600,0,1500,0,0,0,0,1,0,0
115,딱딱한 생물,서리불꽃 마루,마그나론과 고렌은 둘 다 껍질에 마법의 성질을 지닌 바위 판을 지니고 있습니다. 그 바위 판을 모아 주둔지에서 사용합시다.,0,0,0,0,2,3,1,3,10,824,0,101,0,23,27780,30,100,0,21600,0,129600,0,1500,0,0,0,0,1,0,0
116,강철 호드의 동맹,서리불꽃 마루,다수의 강력한 오우거 전쟁군주들이 강철 호드의 막강한 동맹으로 활약합니다. 그들이 강철 호드에게서 등을 돌리게 설득하십시오. 필요하다면 무력을 동원해서라도요.,0,0,0,0,2,3,1,3,20,824,0,101,0,12,27780,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
117,갈래발굽 대탈출,서리불꽃 마루,"천둥군주 부족을 약화시키려면 그들 중 가장 강인한 전사들을 제거해야 합니다. 갈래발굽 기수들을 무력화시키십시오. 적의 야영지로 가서, 탈것을 모두 풀어 놓으십시오.",0,0,0,0,2,3,1,3,10,824,0,101,0,11,27780,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
118,번져가는 타락,어둠달 골짜기,지옥 마법이 어둠달 골짜기의 일부 고대정령을 타락시켰습니다. 그들이 날뛰면서 타락이 번지는 것을 막으려면 서둘러 베어 넘겨야 할 겁니다.,0,0,0,0,2,3,1,3,15,824,0,106,0,26,27780,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
119,강철 호드의 심장,나그란드,전쟁노래 부족은 강철 호드의 힘의 상징입니다. 밤을 틈타 그들의 야영지를 불태우십시오. 적의 사기를 낮추는 데 도움이 될 겁니다.,0,0,0,0,2,3,1,2,15,824,0,104,0,11,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
120,서슬니의 매복,나그란드,떠도는 서슬니 무리가 나그란드를 통과하는 상인들을 괴롭힌다는 보고를 받았습니다. 그들을 찾아내 이후의 만행을 막아주십시오.,0,0,0,0,2,3,1,2,10,824,0,104,0,29,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
125,깃털은 날아야 한다,아라크 첨탑,아라코아 갈퀴사제가 드레나이를 희생시켜 자신들의 신 테로크에게 제물로 바치고 있습니다. 그들의 의식을 중단시키고 포로를 풀어주십시오.,0,0,0,0,2,3,1,2,20,824,0,107,0,14,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
126,살게라스 교단,탈라도르,탈라도르의 한쪽 구석에 소수의 드레나이가 살게라스를 숭배하고 있습니다. 교단의 세력이 널리 퍼지기 전에 막아야 합니다.,0,0,0,0,2,3,1,2,10,824,0,105,0,26,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
127,자유를 위해!,고르그론드,"오우거 노예사냥꾼들이 강철 호드에 의해 쫓겨난 드레나이드를 포로로 붙잡았습니다. 놈들의 야영지에 병사를 보내서, 드레나이들을 풀어주십시오.",0,0,0,0,2,3,1,2,15,824,0,103,0,12,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
128,머리를 노려라,나그란드,"지도자를 잃는다면, 오우거들도 더 이상 우리 주둔지를 공격하지 않을 것입니다. 나그란드에 암살자를 보내, 오우거 전쟁군주를 처치하십시오.",0,0,0,0,2,3,1,3,10,824,0,104,0,12,27780,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
129,서슬달빛의 비밀,어둠달 골짜기,제네사우루스와 신록지기들의 단단한 껍질을 이용하면 우리 병사들의 방어구를 강화할 수 있습니다. 필요한 일을 해 주십시오.,0,0,0,0,2,3,1,3,10,824,0,106,0,20,27780,30,100,0,28800,0,129600,0,1500,0,0,0,0,1,0,0
130,칼날발톱 감염,아라크 첨탑,"해충이 나타났다! 칼날발톱이 사방에 나타났습니다. 보급고도, 병영도 예외가 아닙니다! 아라크 첨탑에 있는 놈들의 둥지를 없애지 않으면, 우리 주둔지도 칼날발톱 둥지가 될 겁니다.",0,0,0,0,2,3,1,2,15,824,0,107,0,15,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
131,지옥불정령의 분노,탈라도르,지옥불정령은 탈라도르에서 흔히 볼 수 있는 존재는 아닙니다. 앞으로도 그랬으면 좋겠습니다. 그 수를 최대한 줄여 주십시오.,0,0,0,0,2,3,1,2,15,824,0,105,0,16,27780,30,100,0,14400,0,129600,0,1500,0,0,0,0,1,0,0
132,바실리스크의 시선,아라크 첨탑,"바실리스크가 아라크 첨탑의 아라코아 일부를 돌로 바꿔 놓았습니다. 끔찍한 일이지만, 이런 돌은 아주 소중한 자원입니다. 조심해서 회수하십시오.",0,0,0,0,2,3,1,2,0,824,0,107,0,15,27780,30,100,0,21600,0,129600,0,1500,0,0,0,0,1,0,0
133,정령의 영토,서리불꽃 마루,"서리불꽃 마루의 우리 보급로 인근의 한 장소를, 이 지역 정령들이 차지했습니다. 정령들을 처치하고 사라진 보급품을 되찾으십시오.",0,0,0,0,2,3,1,2,0,824,0,101,0,18,27780,30,100,0,21600,0,129600,0,1500,0,0,0,0,1,0,0
135,동식물,어둠달 골짜기,"어둠달 골짜기에서 어둠의 마법이 창궐하여, 자연의 섭리를 거역하는 광기 어린 생물들이 나타났습니다. 그들의 고통을 끝내 주십시오.",0,0,0,0,2,3,1,1,10,824,0,106,0,15,28568,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
136,마법과 검,어둠달 골짜기,어둠달 주문술사들이 텔루나 관측소 인근에서 불안정한 공허의 마법을 이용한 실험을 하고 있습니다. 어떻게 끝날지는... 뻔한 일이겠지요.,0,0,0,0,2,3,1,1,10,824,0,106,0,11,28568,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
137,잡초 제거,어둠달 골짜기,"속지 마십시오. 사랑스럽다고 생각했다가는, 떼 지어 달려들어 당신의 코를 물어뜯을지도 모르니까요.",0,0,0,0,2,3,1,1,10,824,0,106,0,26,31532,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
138,살을 에는 추위,서리불꽃 마루,"최근에는 이 평원이 평소보다 더 매섭게 추워졌습니다. 인명 피해가 발생하기 전에, 날씨를 이렇게 바꾼 원인이 무엇인지 알아내십시오.",0,0,0,0,2,3,1,1,10,824,0,101,0,18,28569,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
139,차가운 게 맛있어,서리불꽃 마루,"서리불꽃 마루에는 정령이 많습니다. 고렌은 정령을 즐겨 먹으며, 먹이의 힘을 물려받습니다. 좋지 않습니다.",0,0,0,0,2,3,1,1,10,824,0,101,0,23,28569,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
140,전쟁의 군주,서리불꽃 마루,피망치 오우거가 호드 전초기지를 습격하여 병사들을 해치고 보급품을 약탈하기 시작했습니다. 놈들의 새로운 전쟁군주가 그 중심에 있는 것 같습니다.,0,0,0,0,2,3,1,1,10,824,0,101,0,12,31531,34,90,0,1800,0,86400,65,100,0,0,0,0,1,0,0
141,고대의 고통,어둠달 골짜기,고대의 나무들을 조금 잘라내야 할 시간입니다. 가능하면 악마에 의해 타락한 것들만 베세요. 나머지는 그냥 꼭 껴안아 주시고요.,0,0,0,0,2,3,1,1,10,824,0,106,0,20,28752,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
142,어떤 드워프도 남겨 두지 마라,어둠달 골짜기,"어둠달 오크들이 저주받은 숲 근처에서 와일드해머 주술사를 납치했습니다. 불쌍한 우리 동맹을 구출하고, 오크들에게 정의의 심판을 내리십시오.",0,0,0,0,2,3,1,1,10,824,0,106,0,11,28752,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
143,울부짖는 공허,어둠달 골짜기,어둠달 부족이 어둠그늘 숲을 배회하며 사악한 마법을 사용하고 있다는 보고가 들어왔습니다. 어떤 대가를 치르더라도 그들의 어둠의 의식을 저지하십시오.,0,0,0,0,2,3,1,1,10,824,0,106,0,19,28752,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
144,천둥 가라앉히기,서리불꽃 마루,"북쪽에서 천둥군주 사냥단이 목격되었습니다. 절벽에 매복한 후, 적에게 진짜 호드가 무엇인지 보여주십시오!",0,0,0,0,2,3,1,1,10,824,0,101,0,11,28753,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
145,우리 아래의 어둠,서리불꽃 마루,어둠의 의회가 주둔지 서쪽에 있는 동굴들로 침투해 들어왔습니다. 놈들이 이 지역에 본거지를 만들게 내버려 둘 수는 없습니다!,0,0,0,0,2,3,1,1,10,824,0,101,0,23,28753,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
146,라일라크와의 전쟁,서리불꽃 마루,"다 자란 라일라크를 여럿 처치했지만 라일라크의 수는 전혀 줄지 않았습니다. 놈들의 산란처를 습격하여, 이 문제를 근본적으로 해결하십시오.",0,0,0,0,2,3,1,1,10,824,0,101,0,15,28753,34,91,0,3600,0,86400,65,200,0,0,0,0,1,0,0
147,고대의 질병,고르그론드,"고르그론드의 고대정령들 사이에 기이한 질병이 번지며, 정령들을 광기에 사로잡히게 만들었습니다. 이 질병이 더 확산되기 전에, 정령들을 처리하십시오.",0,0,0,0,2,3,1,1,10,824,0,103,0,20,27785,34,92,0,3600,0,86400,50,300,0,0,0,0,1,0,0
148,검은바위 부수기,고르그론드,고르그론드 전역에 숨겨진 검은바위 보급소의 위치가 담긴 지도를 정찰병들이 발견했습니다. 보급소를 파괴하면 적에게 큰 피해를 줄 수 있을 겁니다.,0,0,0,0,2,3,1,1,10,824,0,103,0,11,27785,34,92,0,3600,0,86400,50,300,0,0,0,0,1,0,0
149,굶주린 제네사우루스,고르그론드,"고르그론드에 있는 제네사우루스 본거지의 먹잇감이 씨가 마른 탓에, 제네사우루스들이 주변 드레나이 야영지를 습격하고 있습니다. 놈들을 공격하고 유인해서 피해를 막으십시오.",0,0,0,0,2,3,1,1,10,824,0,103,0,20,31533,34,92,0,3600,0,86400,50,300,0,0,0,0,1,0,0
150,작은 이빨들,고르그론드,"고렌 한 무리가 인근의 중요한 채석장에 눌러앉았습니다. 앞으로도 그 채석장을 사용하려면, 놈들을 몰아내야 합니다.",0,0,0,0,2,3,1,1,10,824,0,103,0,22,27786,34,93,0,3600,0,86400,35,400,0,0,0,0,1,0,0
151,성가신 그론링,고르그론드,"그론링들이 계속해서 고르그론드로 진출하려는 우리 병사들을 막고 있습니다. 우리 거점을 확장하려면, 먼저 놈들의 수를 줄여야 합니다.",0,0,0,0,2,3,1,1,10,824,0,103,0,21,27786,34,93,0,1800,0,86400,35,400,0,0,0,0,1,0,0
152,가까우면 안전해,고르그론드,"강철 호드의 공성 무기는 원거리에서는 치명적인 위력을 발휘하지만, 가까운 곳에서의 공격에는 취약합니다. 소규모 특수 부대로 적의 무기를 직접 공략하는 게 현명한 작전 계획입니다.",0,0,0,0,2,3,1,1,10,824,0,103,0,11,31534,34,93,0,3600,0,86400,35,400,0,0,0,0,1,0,0
153,쉬반 발견,탈라도르,탈라도르 외곽에서 쉬반이 발견되었습니다. 불타는 군단의 침략을 알리는 선봉대일지도 모릅니다. 서둘러 자세히 조사해 봐야 합니다.,0,0,0,0,2,3,1,1,10,824,0,105,0,11,27787,34,94,0,3600,0,86400,35,500,0,0,0,0,1,0,0
154,맛있는 종유석,탈라도르,"탈라도르의 거주 지구 아래에 있는 동굴이, 고렌이 종유석을 마구 먹어 치운 탓에 붕괴될 위험에 처했습니다. 도시 전체가 파괴될 수도 있습니다. 그 지역 거주민들을 지켜야 합니다.",0,0,0,0,2,3,1,2,10,824,0,105,0,26,27787,34,94,0,1800,0,86400,35,500,0,0,0,0,1,0,0
155,무리를 이끄는 자,탈라도르,위압적인 고위 아라코아 사제가 신도들과 함께 테로크의 이름으로 주위의 거주지를 습격하고 있습니다. 우리 동맹을 지켜야 합니다.,0,0,0,0,2,3,1,1,10,824,0,105,0,14,27787,34,94,0,3600,0,86400,35,500,0,0,0,0,1,0,0
156,행동해야 할 때,탈라도르,힘에 미쳐 날뛰는 강력한 흑마법사가 이 세계를 절대적으로 위협합니다. 가혹한 처벌이 필요합니다.,0,0,0,0,2,3,1,1,10,824,0,105,0,11,27788,19,95,0,3600,0,86400,35,600,0,0,0,0,1,0,0
157,폭력 없는 지역,탈라도르,"아제로스부터 드레노어까지, 불량배와 그 패거리들의 행패는 사라지지 않습니다. 우리 새로운 ""친구""들에게, 아제로스에서는 그런 행위가 어떤 처벌을 받는지 알려주십시오.",0,0,0,0,2,3,1,1,10,824,0,105,0,12,27788,19,95,0,1800,0,86400,35,600,0,0,0,0,1,0,0
158,승자는 한 명 뿐,탈라도르,"오그론을 폭력의 현신이라고 부르는 이들도 있지만, 그건 우리들의 이름이기도 합니다. 누가 그 이름에 더 어울리는지, 한번 확인해 봐야겠습니다.",0,0,0,0,2,3,1,1,10,824,0,105,0,17,31535,19,95,0,3600,0,86400,35,600,0,0,0,0,1,0,0
159,피할 수 없으면 즐겨라,아라크 첨탑,"으스러진 손 오크들은 고통이 자신들을 강하게 만든다고 믿기 때문에, 항상 고통을 즐깁니다. 그들을 무척 강하게 만들어 줍시다. 죽을 때까지요.",0,0,0,0,2,3,1,1,10,824,0,107,0,11,27789,43,96,0,5400,0,86400,35,700,0,0,0,0,1,0,0
160,창백한 오크 짓밟기,아라크 첨탑,"창백한 오크는 비참하고 뒤틀린 겁쟁이들이지만, 아무리 약한 상대도 충분한 수가 모이면 위협적인 존재가 될 수 있습니다. 그러기 전에 쉽게 처리하는 편이 좋겠지요?",0,0,0,0,2,3,1,2,10,824,0,107,0,21,27789,19,96,0,2700,0,86400,35,700,0,0,0,0,1,0,0
161,벌레 잡기,아라크 첨탑,칼날발톱은 메뚜기와 같이 매우 빠른 속도로 번식하며 뭐든 먹어 치웁니다. 하지만 메뚜기와는 달리 살상을 서슴지 않고 크기는 거의 말과 비슷합니다.,0,0,0,0,2,3,1,1,10,824,0,107,0,15,27789,19,96,0,5400,0,86400,35,700,0,0,0,0,1,0,0
162,라일라크의 소행,아라크 첨탑,가축들이 사라지고 있습니다. 흔적을 쫓다 보니 라일라크의 소행으로 보입니다. 우릴 위협하는 적은 처치해야 합니다. 하지만 만만히 보지는 마십시오.,0,0,0,0,2,3,1,1,10,824,0,107,0,21,27790,19,97,0,5400,0,86400,35,800,0,0,0,0,1,0,0
163,쌓여 가는 충격,아라크 첨탑,"흉포한 천둥매가 보이지 않는 주인의 명령을 따르고 있는 듯, 차츰 우리 방어를 차츰 약화시키고 있습니다. 이 위협의 근원을 찾아 무력화하십시오.",0,0,0,0,2,3,1,1,10,824,0,107,0,15,27790,19,97,0,2700,0,86400,35,800,0,0,0,0,1,0,0
164,신세계,아라크 첨탑,으스러진 손에 잠입했던 우리 정보원들이 알고 보니 이중간첩이었습니다. 비밀 회동을 주선한 후 놈들을 제거하십시오.,0,0,0,0,2,3,1,1,10,824,0,107,0,11,31536,19,97,0,3600,0,86400,35,800,0,0,0,0,1,0,0
165,해일을 막아내라,나그란드,에너지를 빨아들이는 물의 정령이 우리 주문술사들을 골치아프게 하고 있습니다. 지원군이 필요한 때입니다.,0,0,0,0,2,3,1,1,10,824,0,104,0,19,27791,19,98,0,7200,0,86400,35,900,0,0,0,0,1,0,0
166,주문 확인,나그란드,주둔지 전체를 휩쓴 묘한 무력감의 원인이 높은망치 마술사들로 밝혀졌습니다. 놈들을 찾아내 그들의 사악한 비전 의식을 끝내버리세요.,0,0,0,0,2,3,1,2,10,824,0,104,0,12,27791,19,98,0,5400,0,86400,35,900,0,0,0,0,1,0,0
167,전쟁노래 최후의 노래,나그란드,전쟁노래 주술사들이 주문을 시전하여 우리 발 아래에 심연의 균열을 열려고 합니다! 끔찍한 결과가 발생하기 전에 적을 모두 처치하세요!,0,0,0,0,2,3,1,1,10,824,0,104,0,11,31537,19,98,0,5400,0,86400,35,900,0,0,0,0,1,0,0
