ID,Name_lang,Description_lang,GarrAbilityCategoryID,GarrFollowerTypeID,IconFileDataID,FactionChangeGarrAbilityID,Flags
174,영원한 결의,흑마법사가 큰 피해를 방어하는 데 사용합니다.,0,1,136150,0,0
175,생명력 흡수,흑마법사가 생명력을 회복하는 데 사용합니다. 당연한 거죠.,0,1,136169,0,0
176,마법 태우기,성가신 임프가 해로운 마법 효과를 제거하는 데 사용합니다.,0,1,841219,0,0
177,탈태,흑마법사가 악마사냥꾼이 되고 싶을 때 사용합니다. 순간적인 공격력을 크게 증가시킵니다.,0,1,236293,0,0
178,불의 비,흑마법사가 다수의 적에게 피해를 입히는 데 사용합니다.,0,1,135804,0,0
179,주문 잠금,흑마법사가 주문을 차단하는 데 사용합니다.,0,1,136174,0,0
180,공포,흑마법사가 위험한 적을 무력화시키는 데 사용합니다. 가끔은 기본적인 물리학의 법칙을 위반하기도 합니다. 흑마법사니까요.,0,1,136183,0,0
181,지옥불정령 소환,흑마법사가 강한 힘을 느끼고 싶고 상대에게 큰 피해를 입힐 때 사용합니다. 가까이에 있는 무고한 사람들이 무척 긴장하게 됩니다.,0,1,136219,0,0
182,질주,드루이드가 빠른 속도로 위험 지역에서 벗어나는 데 사용합니다. 안 그래도 빠르게 움직이는데 말이죠.,0,1,132120,0,0
183,기력 회복주,수도사가 순간적인 공격력을 크게 증가시키는 데 사용합니다. 맛도 끝내줍니다.,0,1,608938,0,0
199,추가 훈련,임무 완수 시 추가 경험치를 받습니다.,0,1,236221,0,2
200,추가 훈련,임무 완수 시 추가 경험치를 받습니다.,0,1,236221,0,2
201,실전 경험,임무 성공 확률이 증가합니다.,11,1,458725,0,51
202,실전 경험,임무 성공 확률이 증가합니다.,0,1,236221,0,2
203,순간이동,각 임무의 이동 시간이 감소합니다.,0,1,236221,0,2
204,순간이동,각 임무의 이동 시간이 감소합니다.,0,1,236221,0,2
205,무기 재활용,임무 완수 시 주둔지 자원을 추가로 얻습니다.,0,1,236221,0,2
206,무기 재활용,임무 완수 시 주둔지 자원을 추가로 얻습니다.,0,1,236221,0,2
221,멋진 탈것,임무의 완료 시간을 50% 감소시킵니다.,8,1,631718,0,1
222,배수진,임무의 소요 시간이 25% 감소합니다.,0,1,575534,0,3
227,강태공,"내트의 지식을 바탕으로 드레노어에서의 낚시 솜씨가 향상되어, 미끼 없이도 대물을 낚을 수 있습니다.",5,1,236574,0,19
228,늘푸른 나무,제재소에 배치되면 더 효율적이고 인도주의적인 방식으로 목재를 처리합니다.,5,1,236160,0,19
231,경호원,2~3레벨 병영에 배치되면 드레노어에서 당신의 수호자가 되어 함께 모험을 합니다.,5,1,1037260,0,19
232,춤꾼,유연한 몸놀림으로 위험한 지역에서 더 빨리 벗어납니다.,12,1,132171,0,3
236,하스스톤 전문가,어디에나 꼭 필요한 전술의 달인이 됩니다. 파티원들의 경험치 획득 속도가 35%% 증가합니다.,7,1,1061040,0,3
244,투사,혼자 떠나는 임무의 성공 확률이 크게 증가합니다.,9,1,1035504,0,19
248,스승,이 추종자와 파티를 맺는 동안 다른 추종자들도 이 추종자와 동등한 수준까지 성장합니다.,7,1,442732,0,19
249,최고의 탐험가,"야수 연구와 지형 탐사 전문가인 해리슨은 다가오는 위험 요인을 모두 예측할 수 있습니다.



|cFFFFD200""믿을 건 일확천금뿐이오. 그래, 일확천금이라고."" - 해리슨 존스|r",0,1,646781,0,18
250,빛의 속도,루크마르의 햇살 깃든 깃털이 추종자에게 빠르게 이동하는 능력을 주입합니다.,8,1,642580,0,3
252,오우거 친구,오우거와 함께 떠나는 임무에서 성공할 확률을 증가시킵니다.,4,1,1030796,0,3
253,기계광,피조물 또는 기계와 함께 떠나는 임무에서 성공할 확률을 증가시킵니다.,4,1,254104,0,3
254,조류 연구가,아라코아와 함께 떠나는 임무에서 성공할 확률을 증가시킵니다.,4,1,1042646,0,3
255,야생의 벗,야수와 함께 떠나는 임무에서 성공할 확률을 증가시킵니다.,4,1,134176,0,3
256,극한의 시체청소부,임무를 통해 얻는 주둔지 자원이 200% 증가합니다.,7,1,1005027,0,1
257,시험용 - 일시적인 추종자 능력,일시적인 추종자 능력 설명입니다. 한 임무에서만 지속됩니다.,0,1,463852,0,65
260,승선 부대,육지에 상륙할 필요가 있는 임무를 수행할 수 있습니다.,0,2,1141393,0,51
261,잠수함,잠수함은 레이더에 잡히지 않아 적 함선 사이에 숨어들 수 있습니다.,0,2,1141396,0,51
262,전함,두꺼운 장갑을 뚫는 탄환을 발사할 수 있습니다.,0,2,1141390,0,51
263,구축함,물속에 폭탄을 떨어뜨려 잠수함을 파괴할 수 있습니다.,0,2,1141395,0,51
264,항공모함,폭격기가 실려 있어 공중 폭격을 할 수 있습니다.,0,2,1141394,0,51
265,쇄빙기,빙해에서 얼음을 부숴 뱃길을 낼 수 있습니다.,0,2,892834,0,0
266,배수 펌프,"배 안의 물을 배출해, 폭풍우 속에서도 배가 잘 떠 있게 합니다.",0,2,986488,0,0
267,고휘도 안개등,눈이 부실 만큼 밝은 빛으로 자욱한 안개 속에서 주변을 밝힙니다.,0,2,460953,0,0
268,자동균형 안정 장치,"배의 균형을 유지하고 안정화시켜, 세찬 소용돌이 속에서도 쉽게 전진하게 합니다.",0,2,657937,0,0
269,강한 가열로,커다란 가열로가 10의 출력을 지닌 엔진도 11의 동력을 낼 수 있게 합니다.,0,2,900306,0,0
270,순철 방향타,방향타가 강화되어 더 높은 속도에서도 날카롭게 선회할 수 있습니다.,0,2,986491,0,0
271,길들인 상어 수조,훈련된 상어들이 기뢰를 무용지물로 만듭니다.,0,2,294472,0,0
272,지옥연기 분사 장치,"함선을 연기로 둘러싸 적의 시야를 가리고, 선제 공격을 피합니다.",0,2,627487,0,0
273,니트로 연료 탱크,니트로 연료를 연소시켜 목적지에 더 빨리 오고갈 수 있습니다. 임무의 완료 시간을 50%% 감소시킵니다.,0,2,237030,0,18
274,바닷바람에 찌든 선원,모자를 보면 이들이 얼마나 바다 경험이 많은지 알 수 있습니다. 임무에서 성공할 확률을 증가시킵니다.,0,2,669453,0,18
275,침몰 방지기,"배가 격침당할 수도 있는 공격을 받으면, 뚫을 수 없는 보호막으로 배를 둘러싸 침몰을 막습니다. 한 번만 발동합니다.",0,2,1030102,0,2
276,식량 창고,추가 식량 칸을 더해 시간이 오래 걸리는 임무의 성공 확률을 증가시킵니다.,0,2,651578,0,18
277,자동 공중 스캐너,항공모함과 함께 떠나는 임무에서 성공할 확률을 증가시킵니다.,0,2,133873,0,0
278,추가 탄환,전함과 함께 떠나는 임무에서 성공할 확률을 증가시킵니다.,0,2,249177,0,0
279,음파 증폭장,구축함과 함께 떠나는 임무에서 성공할 확률을 증가시킵니다.,0,2,252188,0,0
280,추가 선실,수송선과 함께 떠나는 임무에서 성공할 확률을 증가시킵니다.,0,2,133004,0,0
281,Q-43 딸랑이 기뢰,잠수함과 함께 떠나는 임무에서 성공할 확률을 증가시킵니다.,0,2,948864,0,0
282,오크 대원,서리불꽃 마루를 둘러싼 얼어붙은 바다는 빙해 항해법을 익히는 훈련의 장이 되어 왔습니다.,0,2,236452,284,5
283,드워프 대원,임무에서 성공하면 해상 장비를 회수합니다.,0,2,236443,286,9
284,드레나이 대원,드레나이는 어둠달 골짜기를 둘러싼 자욱한 안개 너머로 사물을 보는 데 익숙합니다.,0,2,236442,282,9
285,타우렌 대원,임무를 통해 모든 함선이 받는 경험치를 50%% 증가시킵니다.,0,2,236453,291,5
286,고블린 대원,임무에서 성공하면 해상 장비를 회수합니다.,0,2,632354,283,5
287,노움 대원,임무에서 성공하면 해상 장비를 회수합니다.,0,2,236446,290,9
288,나이트 엘프 대원,임무의 완료 시간을 50% 감소시킵니다.,0,2,236450,289,9
289,블러드 엘프 대원,임무의 완료 시간을 50% 감소시킵니다.,0,2,236439,288,5
290,트롤 대원,임무에서 성공하면 해상 장비를 회수합니다.,0,2,236456,287,5
291,늑대인간 대원,임무를 통해 모든 함선이 받는 경험치를 50%% 증가시킵니다.,0,2,463876,285,9
292,인간 대원,임무에서 성공할 확률을 증가시킵니다.,0,2,236447,293,9
293,언데드 대원,임무에서 성공할 확률을 증가시킵니다.,0,2,236457,292,5
294,판다렌 선원,판다렌 선원들은 배에 추가 보급품을 싣기 때문에 수행 기간이 긴 임무에 도움이 됩니다.,0,2,626190,0,1
299,빈 장비 칸,함선의 장비를 이 칸에 장착하십시오.,0,2,0,0,2
300,빈 장비 칸,함선의 장비를 이 칸에 장착하십시오.,0,2,0,0,2
303,악마의 지식,임무에서 성공할 확률이 크게 증가합니다.,11,1,1020342,0,51
304,난파선 회수기,"임무에서 성공하면, 주위 바닷물에서 유용한 물건을 건져내어 상자에 담아 가져옵니다.",0,2,236815,0,18
305,투스카르 낚시 그물,투스카르의 도움을 받아 함선 뒤편에 낚시 그물을 달았습니다. 임무에서 성공하고 돌아올 때 물고기를 함께 가져옵니다.,0,2,134325,0,2
306,유령 망원경,들여다봐도 아무것도 보이지 않는 커다란 망원경입니다. 아직 발견하지 못한 쓰임새가 있을지도 모릅니다.,0,2,134441,0,2
307,지옥 돌진,적을 향해 돌진합니다. 가끔은 빠르게 이동하기 위해 동물들에게 사용하는 일도 있습니다.,0,4,135788,0,0
308,혼돈의 회오리,악마사냥꾼이 다수의 위험한 적을 제어할 때 사용합니다.,0,4,135795,0,0
309,돌 피부,악마사냥꾼은 지옥의 돌로 피부를 뒤덮어 강한 공격을 흡수합니다. 끔찍하게 불편한 것으로도 악명이 높습니다.,0,4,538745,0,0
310,제물,"일부 악마사냥꾼은 ""이열치열""이라는 말을 너무 심각하게 받아들입니다.",0,4,135817,0,0
311,마법 삼키기,일리다리에게 마법은 별미입니다. 꼭 통닭 같은 맛이 난다던가요.,0,4,236298,0,0
312,복수의 퇴각,아직... 준비가 안 된 악마사냥꾼들이 사용합니다.,0,4,236171,0,0
313,탈태,악마사냥꾼은 가장 강한 적과 맞설 때 내면의 악마가 드러나기도 합니다.,0,4,237558,0,0
314,기계공,임무를 통해 얻는 석유가 100%% 증가합니다.,7,1,252178,0,1
315,멀록 대원,"멀록은 물속에서든 물 밖에서든 배에서 빠져나와 해변까지 헤엄쳐 갈 수 있어, 어떤 함선이든 수송선 기능을 하게 만듭니다. 양서류의 강점이지요.",0,2,134169,0,3
317,에펙시스 폭풍,임무에서 성공하면 이 지역의 크라켄들에게서 에펙시스 수정을 얻을 수 있습니다.,0,2,1061300,0,2
318,제공권,"비행선이 이 지역의 적 함선을 발견해 포격하여, 임무에서 성공할 확률을 증가시킵니다.",0,2,342918,0,2
319,리니아 선장의 지휘,임무를 통해 모든 함선이 받는 경험치를 50%% 증가시킵니다.,0,2,1139028,0,2
320,보물 지도,임무에서 성공하면 추가 에펙시스 수정을 얻습니다.,0,2,237386,0,2
321,토카쉬 선장의 지휘,임무를 통해 모든 함선이 받는 경험치를 50%% 증가시킵니다.,0,2,1126434,0,2
322,겁 없는 사략선,임무에서 성공할 확률을 증가시킵니다.,0,2,1126433,0,2
323,승선 부대,육지에 상륙할 필요가 있는 임무를 수행할 수 있습니다.,0,2,1141392,0,51
324,최상위 포식자,다양한 종류의 생명체와 싸울 때 승리할 확률을 크게 증가시킵니다.,1,1,236186,0,19
325,퇴마사,"임무에서 성공할 확률을 증가시키고, 악마와 싸울 때 승리할 확률을 더욱 증가시킵니다.",1,1,236262,0,19
326,에펙시스 조율,임무를 통해 얻는 에펙시스 수정이 100% 증가합니다.,7,1,1061300,0,19
327,아라코아 대원,공중에서 적을 공격할 수 있습니다.,0,2,1042646,0,3
331,정기,자연과 원소의 파괴적인 힘을 자유자재로 이용하여 주문을 시전하며 일부 |C00b3ffff우두머리|R에게 대응합니다.,0,4,136048,0,560
332,고양,정령의 힘이 깃든 무기로 적을 공격하는 전사입니다. 일부 |C00b3ffff우두머리|R에게 대응합니다.,0,4,132314,0,560
333,복원,고대의 영혼과 정화하는 물의 힘을 불러내 아군의 부상을 치유하며 일부 |C00b3ffff우두머리|R에게 대응합니다.,0,4,136052,0,560
334,풍운,비길 데 없는 격투술 전문가입니다. 손바닥과 주먹으로 일부 |C00b3ffff우두머리|R에게 대응합니다.,0,4,608953,0,560
335,양조,몸을 강화하는 주류를 사용하는 튼튼한 투사입니다. 예측할 수 없는 움직임으로 일부 |C00b3ffff우두머리|R에게 대응합니다.,0,4,608951,0,560
336,운무,생명의 힘을 조율하는 신비한 치유술의 대가로서 일부 |C00b3ffff우두머리|R에게 대응합니다.,0,4,608952,0,560
337,고통,"암흑 마법의 대가로, 생명력 흡수와 주기적인 피해 주문으로 일부 |C00b3ffff우두머리|R에게 대응합니다.",0,4,136145,0,560
338,악마,"악마술의 대가로, 악마의 힘을 부려 일부 |C00b3ffff우두머리|R에게 대응합니다.",0,4,136172,0,560
339,파괴,"화력전의 대가로, 화염을 불러내 적을 불태우고 파괴하여 일부 |C00b3ffff우두머리|R에게 대응합니다.",0,4,136186,0,560
340,신성,빛의 힘을 사용하여 아군을 보호하고 치료하여 일부 |C00b3ffff우두머리|R에게 대응합니다.,0,4,135920,0,560
341,징벌,"정의감에 불타는 성전사로, 무기와 신성 마법으로 적을 심판하여 일부 |C00b3ffff우두머리|R에게 대응합니다.",0,4,135873,0,560
342,보호,신성 마법을 이용하여 자신과 아군을 보호하며 일부 |C00b3ffff우두머리|R에게 대응합니다.,0,4,236264,0,560
343,분노,"양손에 각각 무기를 들고 광폭하게 적을 공격하는 광전사로, 질풍과 같은 공격으로 일부 |C00b3ffff우두머리|R에게 대응합니다.",0,4,132347,0,560
344,무기,양손 무기를 사용하는 전투의 달인입니다. 압도적인 공격력을 바탕으로 기민하게 일부 |C00b3ffff우두머리|R에게 대응합니다.,0,4,132355,0,560
345,방어,굳건한 수호자로 방패를 사용하여 |C00b3ffff우두머리|R에게 대응합니다.,0,4,132341,0,560
346,비전,비전 마법을 조율하여 압도적인 힘으로 일부 |C00b3ffff우두머리|R에게 대응합니다.,0,4,135932,0,560
347,화염,화염구와 맹렬한 불꽃으로 주위의 공기를 불태워 일부 |C00b3ffff우두머리|R에게 대응합니다.,0,4,135812,0,560
348,냉기,냉기 마법으로 적을 얼려 움직이지 못하게 하고 깨뜨려 일부 |C00b3ffff우두머리|R에게 대응합니다.,0,4,135846,0,560
349,무법,"무자비한 탈주자로, 교활한 술책으로 적과 맞서 싸우며 일부 |C00b3ffff우두머리|R에게 대응합니다.",0,4,135340,0,560
