ID,Name_lang,Description_lang,Cooldown,Duration,Flags,SchoolMask,IconFileDataID
18,격노의 날개,네리스가 근접 공격 범위 내의 모든 적을 세 차례 공격합니다. 매 공격 시 $s1의 암흑 피해를 입힙니다.,4,0,0,32,2103919
19,불타는 물어뜯기,이글거리는 턱으로 가장 가까운 적을 물어뜯어 $s1의 피해를 입힙니다.,4,0,0,4,236167
20,바위 내던지기,돌팔매군이 원거리에 있는 적에게 죄악석을 던집니다. 죄악석은 산산이 조각나 모든 적에게 $s1의 물리 피해를 입힙니다.,1,0,0,1,236399
21,회복의 영혼,칼레타가 모든 아군의 생명력을 $s1만큼 회복시킵니다.,4,4,0,1,1022944
22,무자비한 굶주림,아이레스가 가까운 모든 적의 령을 흡수해 $s1의 암흑 피해를 입히고 매 라운드마다 $s2의 피해를 추가로 입힙니다.,3,2,0,32,460700
23,DNT JasonTest Taunt Spell,도발,0,2,0,0,0
24,광휘의 창,텔리아가 자신의 창을 강화하여 가장 멀리 있는 적에게 $s1의 신성 피해를 입히고 가장 가까운 아군의 생명력을 $s2만큼 회복시킵니다.,2,0,0,2,1508065
25,휘몰아치는 주먹,"키데키오스가 근접 공격 거리 내의 모든 적을 빠르게 난타하여 $s1의 신성 피해를 입히고, 자신을 강화해 $s2%의 추가 피해를 입히도록 합니다.",2,3,0,2,2065583
26,의술사의 물약,텔레타카스가 가장 가까운 주위 아군의 목구멍에 물약을 들이부어 생명력을 $s1만큼 회복시키고 최대 생명력을 $s2만큼 증가시킵니다.,3,2,0,8,236882
27,XX - Test - Physical,,0,0,0,1,1059120
28,XX - Test - Melee - Holy,,0,0,0,2,0
29,XX - Test - Melee - Fire,,0,0,0,4,0
30,XX - Test - Melee - Nature,,0,0,0,8,0
31,XX - Test - Melee - Frost,,0,0,0,16,0
32,XX - Test - Melee - Shadow,,0,0,0,32,0
33,XX - Test - Melee - Arcane,,0,0,0,64,0
34,XX - Test - Ranged - Physical,,0,0,0,1,0
35,XX - Test - Ranged - Holy,,0,0,0,2,0
36,XX - Test - Ranged - Fire,,0,0,0,4,0
37,XX - Test - Ranged - Nature,,0,0,0,8,0
38,XX - Test - Ranged - Frost,,0,0,0,16,0
39,XX - Test - Ranged - Shadow,,0,0,0,32,0
40,XX - Test - Ranged - Arcane,,0,0,0,64,0
41,가방 강타,밀수업자가 가방을 휘둘러 주위 모든 적에게 피해를 입힙니다.,3,0,0,1,133634
42,JasonTest Passive,,0,0,0,0,0
43,령 흡수,가장 멀리 있는 적의 령을 흡수하여 자신에게 이전합니다. 적에게는 $s1의 암흑 피해를 입히고 자신은 생명력을 $s2만큼 회복합니다.,1,0,0,32,136212
44,이단 찌르기,"가장 가까운 적을 두 번 찔러 처음에는 $s1, 그다음에는 $s2의 물리 피해를 입힙니다.",3,0,0,1,333546
45,영혼 착취,가장 멀리 있는 적에게 $s1의 비전 피해를 입히고 자신들의 생명력을 $s2만큼 회복시킵니다.,2,0,0,64,136211
46,후세의 방패,결사단원이 받는 피해가 10%만큼 감소하고 원거리에 있는 모든 아군을 같은 방식으로 보호합니다.,2,1,0,2,517159
47,보호의 오라,드레이븐이 날개를 펼쳐 자신과 모든 아군을 보호해 받는 모든 피해를 20%만큼 감소시킵니다.,0,0,0,32,2182687
48,그림자 걷기,나지아가 적의 대상이 되지 않으며 생명력을 $s2만큼 회복합니다.,4,1,0,32,451170
49,방혈,테오타르가 원거리에 있는 모든 적의 피를 뽑아내 받는 피해를 $s1%만큼 증가시킵니다.,4,4,0,32,999949
50,미늘창 일격,미늘창병이 가장 멀리 있는 적을 양단하여 $s1의 물리 피해를 입힙니다.,3,0,0,1,135576
51,뼈폭풍,제자리에서 회전해 근접 공격 거리 내의 모든 적에게 $s1의 암흑 피해를 입힙니다.,5,0,0,32,1535071
52,역병의 노래,원거리에 있는 적에게 비명을 내질러 4라운드 동안 매 라운드마다 $s1의 자연 피해를 입힙니다.,5,4,0,8,136147
53,가시덩굴 덫,뻗어 나가는 촉수로 모든 적을 속박해 $s1의 자연 피해를 입히고 매 라운드마다 공격력을 20%만큼 감소시킵니다.,6,6,0,8,1535071
54,그림자 베기,라헬이 기운차게 가장 가까운 적을 베고 가장 멀리 있는 적에게는 단검을 던져 두 대상 모두에게 $s1의 암흑 피해를 입힙니다.,3,0,0,32,1455921
55,정중한 인사,바위머리가 웃는 얼굴로 정중하게 근접 공격 거리 내의 모든 적을 짓뭉개 $s1의 물리 피해를 입힙니다.,4,0,0,1,236550
56,고문의 거울,시몬이 정밀하게 거울을 겨냥해 가장 멀리 있는 적에게 $s1의 비전 피해를 입힙니다.,1,0,0,64,458243
57,예절 수업,보그단이 가장 가까운 적에게 예절을 일깨워 다음 세 차례 동안 $s1의 암흑 피해를 입힙니다.,5,3,0,32,1544136
58,머리 후려치기,길 잃은 시빌이 가까운 모든 적의 머리를 한꺼번에 후려쳐 $s1의 물리 피해를 입힙니다.,2,0,0,1,132094
59,회한의 거울,불카가 상실감의 힘을 일깨워 원거리의 모든 적에게 $s1의 비전 피해를 입힙니다.,3,0,0,64,1020341
60,산성 타액,가장 멀리 있는 적에게 산을 뱉어 $s1의 자연 피해를 입힙니다.,2,0,0,8,136007
61,턱뼈 강타,가장 가까운 적을 내리쳐 $s1의 자연 피해를 입힙니다.,4,0,0,8,1508493
62,들이받기,근접 공격 거리 내의 모든 적을 뿔로 들이받아 $s1의 자연 피해를 입힙니다.,3,0,0,8,454039
63,음파 괴성,"시끄러운 괴성을 내질러 모든 적에게 $s1의 자연 피해를 입히고, 추가로 2라운드 동안 공격력을 20%만큼 감소시킵니다.",5,2,0,8,133707
64,육중한 울림,갑각으로 땅을 내리쳐 모든 적에게 $s1의 자연 피해를 입힙니다.,2,0,0,8,451165
65,성가신 의심,가장 가까운 적을 물어뜯어 $s1의 암흑 피해를 입힙니다.,2,0,0,32,1398088
66,거수의 격돌,근처의 적을 강타합니다. 대상과 그 뒤의 적에게 $s1의 암흑 피해를 입힙니다.,1,0,0,32,132323
67,맹습의 일격,공중으로 도약해 가장 멀리 있는 적을 어둠의 창으로 공격하여 $s1의 암흑 피해를 입힙니다.,3,0,0,32,376832
68,빛발굽 짓밟기,근접 공격 거리 내의 모든 적을 가격해 $s1의 신성 피해를 입히고 1라운드 동안 공격력을 80%만큼 감소시킵니다.,3,1,1,2,132368
69,DNT JasonTest Ability Spell2,"DNT Test test  Effect 0 Attack points $s0, Effect 1 Attack points % $s1, Effect 2 Flat points $s2, Effect 3 Flat points % $s3",3,2,0,0,461809
70,DNT JasonTest Spell Tooltip,DNT test test test,0,0,0,0,0
71,재활의 덩굴,가장 가까운 아군을 $s1만큼 치유합니다.,2,0,0,8,134413
72,공명 공격,할라가 가장 가까운 적에게 일격을 날려 $s1의 신성 피해를 입힙니다. 강공의 여파로 두 번째 충격파가 발생해 원거리의 모든 적에게 $s2의 신성 피해를 입힙니다.,4,0,0,2,135891
73,정화 광선,몰라코가 일직선 상의 모든 적을 정화하여 $s1의 신성 피해를 입힙니다.,2,0,0,2,135949
74,재구성: 방어,이스피론이 재구성에 돌입해 자신을 보호하는 데 자원을 할당합니다. 3라운드 동안 공격력과 받는 모든 피해가 40%만큼 감소합니다.,5,3,0,2,1405810
75,깃사자의 도약,네미아가 아군 깃사자를 전장에 불러들여 가장 멀리 있는 적에게 $s1의 물리 피해를 입힙니다.,2,0,0,1,3155392
76,스라수호기의 섬광,펠로디스가 스라수호기를 전장에 돌진시켜 가장 멀리 있는 적에게 $s1의 신성 피해를 입힙니다.,3,0,0,2,3061647
77,종반의 물약,시카가 파티에 물약을 분배하여 3라운드 동안 신성 공격력을 $s1만큼 증가시킵니다.,5,3,0,2,134749
78,회전베기,클로라가 근접 공격 범위 내의 모든 적을 갈라 $s1의 신성 피해를 입힙니다.,1,0,0,2,132338
79,신성한 폭발,"코스마스가 빛의 분출을 일으켜 모든 적에게 $s1의 신성 피해를 입히고, 아군은 $s2만큼 치유합니다.",2,0,0,2,135922
80,여명의 충격,아폴론의 빛이 가장 멀리 있는 적을 점화하여 $s1의 화염 피해를 입히고 다음 2라운드 동안 $s2의 화염 피해를 입힙니다.,3,2,0,4,236216
81,재구성: 반사,브론이 재구성에 돌입해 자신을 빛의 고리로 감싸 다음 3라운드 동안 모든 공격자에게 $s1의 신성 피해를 입힙니다.,5,3,0,2,461858
82,역공의 철퇴,"클레이아의 결의(와 철퇴)가 적을 호되게 단죄하여, 공격자에게 $s1의 물리 피해를 입힙니다.",0,0,0,1,3054888
83,약진 앞으로,클레이아가 전장으로 돌진해 가까운 모든 적에게 $s1의 물리 피해를 입힙니다.,3,0,0,1,132337
84,반짝이는 해류보주 핵,미카니코스가 모든 적에게 눈부신 빛을 비춰 2라운드 동안 공격력을 100%만큼 감소시킵니다. 전투 시작 시에는 시전하지 않습니다.,4,2,1,64,1990984
85,탄력의 깃털,미카니코스가 가장 가까이에 있는 아군의 내구성을 강화하여 2라운드 동안 받는 피해를 50%만큼 감소시킵니다.,3,2,1,2,1596903
86,[PH]Placeholder Punch,[PH] Powerfully punches the nearest enemy for $s1 Physical damage.,2,0,0,1,2447782
87,의심 극복,펠라고스가 자신의 공포를 직면해 적의 정면으로 빛을 내던집니다. 원거리의 모든 적에게 $s1의 신성 피해를 입힙니다.,2,0,0,2,132351
88,전투 명상,"펠라고스가 명상에 잠깁니다. 공격력이 30%만큼 증가하고, 모든 적에게 비탄의 기억을 걸어 $s2의 신성 피해를 입힙니다.",3,3,0,2,3528283
89,삐죽한 쐐기풀 덫,니야의 쐐기풀 덫이 가장 멀리 있는 적에게 2차례 동안 매 차례마다 $s1의 자연 피해를 입힙니다.,4,2,0,8,132309
90,활기의 약초,니야가 가까운 아군에게 원기를 불어넣어 모든 공격력을 20%만큼 증가시킵니다.,0,0,0,8,960671
91,광휘가루,블리스윙이 3라운드 동안 가장 멀리 있는 적의 공격력을 $s1만큼 가감합니다.,4,3,0,8,1387618
92,요술쟁이의 고문,더스크리프가 원거리의 모든 적에게 2라운드 동안 $s1의 암흑 피해를 입힙니다.,2,2,0,32,1396977
93,흡혈의 씨앗,"카린밀리안이 가장 가까운 적에게서 힘을 끌어내 $s1의 자연 피해를 입히고, 자신은 $s2의 생명력을 회복합니다.",3,0,0,8,464030
94,얼음포자 창,찰키스가 창으로 근접 공격 범위 내의 모든 적을 베고 얼음포자를 심어 3라운드 동안 매 라운드마다 $s1의 냉기 피해를 입힙니다.,4,3,0,16,135127
95,별빛의 일격,"로스웰린이 별을 불러 내려 가장 멀리 있는 적에게 $s1의 비전 피해를 입히고, 원거리의 모든 적에게 $s2의 비전 피해를 입힙니다.",3,0,0,64,651082
96,곤충 떼,"이랄리야가 곤충 무리를 소환해 가장 멀리 있는 적을 고문하여, $s1의 자연 피해를 입히고 2라운드 동안 공격력을 30%만큼 감소시킵니다.",4,2,0,8,136045
97,번뜩이는 화살,코타가 연달아 화살을 퍼부어 가장 가까운 적의 부채꼴 범위 내에 $s1의 물리 피해를 입힙니다.,2,1,0,1,133580
98,령 화살,샬로어가 빚어낸 령으로 가장 멀리 있는 적을 강타하여 $s1의 비전 피해를 입힙니다.,1,0,0,64,1391777
99,맹공,테잔이 이빨로 갈가리 찢어 근접 공격 범위 내의 모든 적에게 $s1의 자연 피해를 입힙니다.,3,1,0,9,1027879
100,숲의 심장부,카다린이 $s1의 생명력을 회복합니다.,1,0,0,0,136081
101,덤불심장 씨앗,감시자 베스퍼블룸이 가장 가까운 적에게 씨앗을 심어 $s1의 자연 피해를 입히고 3라운드 동안 받는 피해를 20%만큼 증가시킵니다.,4,3,0,16,960689
102,숲의 손길,그루눔크룩의 가지가 바람을 타고 뻗어나가 일직선 상의 모든 적에게 $s1의 자연 피해를 입힙니다.,2,0,0,8,133749
103,마당발,드림위버가 2라운드 동안 모든 아군의 공격력을 두 배로 증가시킵니다.,4,2,0,8,237573
104,보존의 깍지,"가까운 아군을 $s1만큼 치유하지만, 다음 라운드 동안 공격력을 10%만큼 감소시킵니다.",1,1,0,8,656440
105,전선 사수,코레인과 아군이 받는 피해가 10%만큼 감소합니다.,0,0,0,1,136088
106,정면승부,코레인이 결의를 굳게 다진 후 절단 공격을 날려 가까운 모든 적에게 $s1의 물리 피해를 입힙니다.,2,0,0,1,132344
107,불안정한 용해제,메릴레트가 가장 가까운 적을 흠뻑 적십니다. 적중 시 $s1의 암흑 피해를 입히고 3라운드 동안 $s2의 추가 암흑 피해를 입힙니다.,5,3,0,32,1500943
108,수액이의 무마찰 막,메릴레트가 주위 아군을 $s1만큼 치유하고 최대 생명력을 10%만큼 증가시킵니다.,4,2,0,32,3459800
109,톱니날 견갑골,에어미르를 공격하는 적은 $s1의 물리 피해를 받습니다.,0,0,0,1,134427
110,게걸스러운 브로치,에어미르의 브로치가 에어미르를 $s1만큼 치유합니다.,1,0,0,32,237519
111,유황 방출,에메니의 증기가 근접 공격 범위 내의 모든 적에게 $s1의 자연 피해를 입힙니다.,3,0,0,8,136182
112,물어뜯는 이빨,에메니의 경이로운 씹는 소리가 모든 가까운 아군을 고무시켜 암흑 공격력을 $s1만큼 증가시킵니다.,5,3,0,32,132103
113,검사의 심판,메빅스가 상대의 모자람에 대한 심판을 내려 전방 부채꼴 범위의 모든 적에게 $s1의 암흑냉기 피해를 입힙니다.,4,0,0,48,135401
114,재구축,매 라운드마다 건이 자신의 생명력을 $s1만큼 회복합니다.,1,0,0,32,1045943
115,활동적 주먹,렌시사가 주먹을 휘둘러 가까운 적들에게 $s1의 암흑 피해를 입힙니다.,2,0,0,32,1280877
116,꿈의 돌진,새끼 수렁사슴이 뿔을 낮추고 돌진하여 가장 가까운 적에게 $s1의 자연 피해를 입힙니다.,3,0,0,8,1247261
117,신속의 베기,전열에 있는 적을 베어 $s1의 자연 피해를 입힙니다.,2,0,0,8,1373911
118,짓궂은 작렬,가장 멀리 있는 적에게 $s1의 자연 피해를 입힙니다.,4,0,1,8,136006
119,부식성 찌르기,"부채꼴 범위에 쇄도하는 부식성 공격을 날려, 가장 가까운 적으로부터 부채꼴 범위에 $s1의 자연 피해를 입힙니다.",2,0,0,8,136016
120,의욕 고취의 잔소리,요술사가 무작위 아군을 들들 볶아 더욱 노력하게 합니다.,2,2,0,8,1058933
121,최면의 가루,요술사가 반짝이 가루를 흩뿌려 모든 적을 혼란에 빠뜨리고 1라운드 동안 공격력을 50%만큼 감소시킵니다.,3,1,0,64,463521
122,거대한 불길,혼돈과 불길을 일으킵니다! 무작위 적에게 3차례에 걸쳐 $s1의 화염 피해를 입힙니다.,2,0,0,4,463567
123,치유의 바람,요술사가 전열에 있는 아군을 $s1만큼 치유합니다.,4,0,0,8,136041
124,발차기,근접 공격 범위 내의 가까운 모든 적을 강력한 발굽으로 걷어차 $s1의 자연 피해를 입힙니다.,3,0,0,8,132368
125,광기 어린 후려치기,청소부가 무작위 적을 후려쳐 $s1의 자연 피해를 입히고 1라운드 동안 대상의 공격력을 50%만큼 감소시킵니다.,3,1,0,8,132155
126,빙의의 치유,숲지기가 육성 마법에 관한 지식을 활용하여 전열에 있는 아군을 $s1만큼 치유합니다.,3,1,0,8,136044
127,갉아먹기,게걸충이 근접 공격 범위 내에 있는 모든 적을 탐식하여 $s1의 자연 피해를 입힙니다.,4,1,0,8,1392547
128,역류,게걸충이 엄청난 산성 액체 줄기를 게워내어 원거리에 있는 모든 적에게 $s1의 자연 피해를 입힙니다.,5,1,0,8,136007
129,여왕의 명령,여왕이 하수인들에게 더 노력할 것을 명령하여 $s1의 생명력을 회복시키고 1차례 동안 공격력을 $s2%만큼 증가시킵니다.,5,1,0,8,132176
130,가시 갑각,게걸충이 가시 보호막을 형성하여 3차례 동안 공격자에게 $s1의 자연 피해를 입힙니다.,4,3,0,8,415052
131,비전의 가지뿔,룬수사슴이 가지뿔에서 비전 화살을 발사해 원거리의 모든 적에게 $s1의 비전 피해를 입힙니다.,3,0,0,64,236205
132,폭발하는 수목,쓰러지는 나무처럼 폭발적인 힘으로 공격해 근접 공격 범위 내의 모든 적에게 $s1의 자연 피해를 입히고 1라운드 동안 공격력을 25%만큼 감소시킵니다.,4,1,0,8,136025
133,숨은 힘,현신이 고대의 힘을 끌어내 원거리의 모든 적에게 $s1의 비전 피해를 입히고 자신은 입힌 피해의 일정량만큼 생명력을 회복합니다.,4,0,0,64,3578232
134,어둠숲의 저주,모든 적에게 저주를 내려 2차례 동안 받는 피해를 25%만큼 증가시킵니다.,4,2,0,32,136214
135,지배의 불길,전장에 이글거리는 물결을 내뿜어 원거리의 모든 적에게 $s1의 화염 피해를 입힙니다.,3,0,0,4,1035051
136,이글거리는 턱,이글거리는 턱으로 가장 가까운 적을 물어뜯어 3차례에 걸쳐 $s1의 화염 피해를 입힙니다.,4,3,0,4,236167
137,원기 왕성한 고함,원기 왕성한 전투의 함성을 내질러 2차례 동안 공격력을 $s1%만큼 증가시킵니다.,4,2,0,8,132333
138,꼬리 채찍,근접 공격 범위 내의 가까운 모든 적을 후려갈겨 $s1의 비전 피해를 입힙니다.,2,0,0,64,236222
139,굶주림의 광란,재사용 대기시간이 적용된 상태로 시작됩니다. 생명체가 광란에 휩싸여 원거리의 모든 적을 후려갈겨 $s1의 비전 피해를 입힙니다.,6,0,1,64,135739
140,칼날 부채,칼리크가 원거리의 모든 적에게 마력이 충만한 단검을 던져 $s1의 암흑 피해를 입히고 2라운드 동안 공격력을 10%만큼 감소시킵니다.,4,2,0,32,135640
141,무리 면역,생명체가 남은 령을 나눠 무리를 보호합니다. 2라운드 동안 모든 아군이 받는 피해가 50%만큼 감소합니다.,4,2,0,64,135739
142,비전의 복원,생명체가 농축된 령의 파동을 내보내 가장 가까운 아군에게서 부채꼴 범위 내에 있는 아군을 $s1만큼 치유합니다.,3,0,0,64,1717106
143,오만한 자랑,현신이 자신의 능력에 대한 믿음을 표출하여 2차례 동안 공격력이 $s1%만큼 증가합니다.,4,2,0,32,132333
144,열렬한 방어,현신이 위치를 사수하여 2라운드 동안 아군이 받는 피해를 75%만큼 감소시킵니다.,4,2,1,32,135733
145,방패 가격,가장 가까운 적을 강타하여 $s1의 암흑 피해를 입힙니다.,4,0,0,32,236318
146,암흑 투창,가장 멀리 있는 적에게 투창을 던져 $s1의 암흑 피해를 입힙니다.,4,0,0,32,135131
147,밀집 대형,천무관이 이탈자를 독려하여 2라운드 동안 아군이 받는 피해를 50%만큼 감소시킵니다.,5,2,0,32,136051
148,천상의 지속력,회복의 령을 방출해 전열의 아군을 $s1만큼 치유합니다.,4,1,0,32,136044
149,스라수호기의 칼날,전열에 있는 적을 베어 $s1의 암흑 피해를 입힙니다.,3,0,0,32,1373911
150,몰아치는 발톱,질풍 같은 발톱으로 맹렬한 공격을 날려 가장 가까운 적으로부터 부채꼴 범위에 $s1의 암흑 피해를 입힙니다.,3,0,0,32,1508486
151,강하 폭격,가장 가까운 적에게 강하하여 $s1의 물리 피해를 입힙니다.,2,1,0,32,3386321
152,령의 물결,무리어미가 순수한 령의 파동을 내보내 모든 아군을 $s1만큼 치유하고 1차례 동안 공격력을 $s2%만큼 증가시킵니다.,5,1,1,8,3528289
153,금단의 연구,농축된 령의 줄기를 투사하여 가장 가까운 적으로부터 부채꼴 범위에 $s1의 암흑 피해를 입힙니다.,4,0,0,32,3528286
154,도둑맞은 수호물,반사의 보호막을 형성하여 3차례 동안 공격자에게 $s1의 암흑 피해를 입힙니다.,5,3,0,32,3528283
155,충격의 포효,충격을 자아내는 포효를 내질러 모든 적을 떨게 하고 1라운드 동안 공격력을 75%만큼 감소시킵니다.,4,1,0,32,132121
156,저주받은 지식,모든 적에게 저주를 내려 2차례 동안 받는 피해를 $s1%만큼 증가시킵니다.,5,2,0,32,136214
157,광란의 날갯짓,예리한 날개를 난폭하게 펄럭여 근접 공격 범위 내의 가까운 모든 적에게 $s1의 피해를 입힙니다.,4,0,0,1,1373911
158,폭발하는 어둠의 지식,재사용 대기시간이 적용된 상태로 시작됩니다. 원거리의 모든 적을 강타하여 $s1의 암흑 피해를 입힙니다.,3,0,1,32,3528287
159,의심의 선언,모든 적이 자신을 의심하게 하여 2라운드 동안 공격력을 25%만큼 감소시킵니다.,4,2,0,32,132333
160,지진 격돌,거대한 주먹으로 땅을 내리쳐 모든 적에게 $s1의 자연 피해를 입힙니다.,3,0,0,8,451165
161,어둠의 명령,감독관이 병력을 지휘하여 $s1의 생명력을 회복시키고 1차례 동안 공격력을 $s2%만큼 증가시킵니다.,4,1,0,8,458226
162,어둠의 저주,모든 적에게 저주를 내려 2라운드 동안 공격력을 50%만큼 감소시킵니다.,5,2,0,32,236287
163,신념의 파장,재사용 대기시간이 적용된 상태로 시작됩니다. 강력한 령의 파동을 내보내 모든 적에게 $s1의 암흑 피해를 입힙니다.,6,0,1,32,237510
164,어둠의 불길,암흑의 불꽃을 내뿜어 가장 가까운 적으로부터 부채꼴 범위에 3차례에 걸쳐 $s1의 암흑 피해를 입힙니다.,6,3,0,32,463567
165,창공의 맹공,가장 가까운 적을 베어 $s1의 암흑 피해를 입힙니다.,4,0,0,32,1373911
166,착취의 이빨,무작위 적을 물어뜯어 $s1의 암흑 피해를 입히고 자신의 생명력을 $s2만큼 회복합니다.,2,0,0,32,459148
167,칼날 파편,원거리의 모든 적에게 날카로운 돌조각을 던져 $s1의 자연 피해를 입힙니다.,4,0,0,8,136018
168,이계의 울부짖음,흉포한 울음소리를 내질러 가장 가까운 적에게 공포를 불어넣습니다. 2라운드 동안 공격력을 50%만큼 감소시킵니다.,4,2,0,32,1033494
169,흡수의 일격,가장 가까운 적에게 일격을 날려 $s1의 암흑 피해를 입히고 3차례에 걸쳐 $s2의 지속 피해 효과를 겁니다.,5,3,0,32,1398088
170,돌 강타,날아다니는 돌주먹이 근접 공격 범위 내의 모든 적에게 $s1의 자연 피해를 입힙니다.,4,1,0,8,136025
171,바위 내던지기,거대한 바위를 던져 원거리의 모든 적에게 $s1의 자연 피해를 입힙니다.,3,1,0,8,132153
172,점성 베기,근접 공격 범위 내의 모든 적을 공격해 $s1의 암흑 피해를 입히고 공격력을 50%만큼 감소시킵니다.,3,1,1,32,132133
173,얼음 작렬,가장 멀리 있는 적을 강타하여 $s1의 냉기 피해를 입히고 2라운드 동안 공격력을 25%만큼 감소시킵니다.,4,2,0,16,135849
174,광택 나는 얼음 보호막,얼어붙은 반사의 보호막을 형성해 3차례 동안 공격자에게 $s1의 냉기 피해를 입힙니다.,4,3,0,16,236214
175,후려갈기기,연회광이 분위기에 취해 무아지경에 빠져 무작위 대상을 후려갈깁니다. $s1의 암흑 피해를 입힙니다.,3,0,0,32,1392547
176,오만한 부정,귀족이 열성적인 귀족의 방어를 선보여 모든 적을 혼란에 빠뜨리고 받는 피해를 $s1%만큼 증가시킵니다.,3,1,0,32,841384
177,어깨 밀치기,가장 가까운 적을 내리쳐 $s1의 피해를 입힙니다.,3,0,0,1,413576
178,령 흡수,"가장 멀리 있는 적에게서 령을 끌어내 $s1의 암흑 피해를 입히고, $s2의 생명력을 회복합니다.",4,0,0,32,538040
179,의학 조언,치유의 안개를 발산해 모든 아군을 $s1만큼 치유하고 2차례 동안 공격력을 $s2%만큼 증가시킵니다.,6,2,0,2,627487
180,정신 공격,무작위 적을 파멸의 환영의 대상으로 지정해 $s1의 암흑 피해를 입힙니다.,3,0,0,32,460687
181,령 작렬,재사용 대기시간이 적용된 상태로 시작됩니다. 원거리의 모든 적을 강타하여 $s1의 암흑 피해를 입힙니다.,6,0,1,32,3528311
182,기만의 발현,거울의 반영으로 모든 적을 혼란에 빠뜨려 2라운드 동안 공격력을 50%만큼 감소시킵니다.,5,2,0,32,132171
183,어둠의 휩쓸기,발톱으로 근접 공격 범위 내의 모든 적을 베어 $s1의 암흑 피해를 입힙니다.,3,0,0,32,236222
184,령 채찍,가장 가까운 적으로부터 부채꼴 범위에 령을 방출해 $s1의 암흑 피해를 입힙니다.,4,0,0,32,3528310
185,고뇌의 고문관,듬직이가 온 힘을 다해 후려쳐 모든 적에게 $s1의 암흑 피해를 입힙니다.,4,0,0,32,236260
186,야생의 분노,재사용 대기시간이 적용된 상태로 시작됩니다. 근접 공격 범위 내의 모든 적을 할퀴고 물어뜯어 $s1의 암흑 피해를 입힙니다.,5,0,1,32,132139
187,맹독 독기,모든 적에게 맹독 마법의 파동을 방출해 두 차례에 걸쳐 $s1의 지속 피해를 입힙니다.,5,2,0,32,136160
188,성난 강타,뻔쩍뻔쩍이 가장 가까운 적을 후려쳐 $s1의 피해를 입히고 1라운드 동안 대상의 공격력을 50%만큼 감소시킵니다.,3,1,0,1,132298
189,성난 가격,가장 가까운 적을 가격해 $s1의 피해를 입힙니다.,3,0,0,1,135906
190,령의 물결,근접 공격 범위 내의 모든 적을 강타해 $s1의 암흑 피해를 입힙니다.,3,0,0,32,3528313
191,맹독 살포,"1라운드마다 모든 적에게 $s1의 자연 피해를, 모든 아군을 $s2만큼 치유합니다.",1,0,0,8,132104
192,어둠의 화살,라산이 가장 멀리 있는 적을 강타해 $s1의 암흑 피해를 입힙니다.,2,0,0,32,135640
193,살점 분출,사지먹보가 자신의 살점을 희생해 근접 공격 범위 내의 적에게 $s1의 물리 피해를 입히고 자신에게는 $s2의 피해를 입힙니다.,2,0,0,32,134084
194,능력 강화,"아쉬라카가 자신의 생명력을 대가로 아군을 강화해, 2라운드 동안 암흑 공격력을 $s1만큼 증가시키고 받는 피해를 20%만큼 감소시킵니다.",3,2,0,32,236294
195,잠식의 한기,탈레시가 전방 부채꼴 범위 내의 적에게 두 차례 동안 매 차례 $s1의 냉기 피해를 입힙니다.,4,2,0,16,135837
