ID,Name_lang,MapID,QuestPOIBlobID,AreaPOIIconEnum
419,엔킬라 발굴현장,571,56522,177
421,콜라마스 발굴현장,571,56524,177
423,채찍파도 폐허 발굴현장,571,56526,177
425,보랏빛 단 발굴현장,571,56528,177
427,샨다랄 폐허 발굴현장,571,56530,177
429,세라투스의 제단 발굴현장,571,56533,177
431,짐루크 발굴현장,571,56535,177
433,졸헤브 발굴현장,571,56537,177
435,쿠에츠룬의 제단 발굴현장,571,56539,177
437,탈라마스 발굴현장,571,56541,177
439,볼드룬 발굴현장,571,56543,177
443,드라킬진 폐허 발굴현장,571,56547,177
445,브룬힐다르 마을 발굴현장,571,56549,177
447,시프렐다르 마을 발굴현장,571,56551,177
449,발키리온 발굴현장,571,56553,177
451,스컬지홀름 발굴현장,571,56555,177
455,이미르하임 발굴현장,571,56560,177
457,요툰하임 발굴현장,571,56562,177
459,요른다르 마을 발굴현장,571,56564,177
461,라르도니르 폐허 발굴현장,1,56566,177
463,골드린의 제단 발굴현장,1,56568,177
465,아에시나의 숲 발굴현장,1,56570,177
467,말로른의 성역 발굴현장,1,56572,177
469,불타버린 평원 발굴현장,1,56574,177
471,쿠엘도르미르 정원 발굴현장,0,56576,177
473,나르숄라 중앙 지구 발굴현장,0,56578,177
475,비엘아란 마루 발굴현장,0,56580,177
477,둔왈트 폐허 발굴현장,0,56583,177
479,썬더마 폐허 발굴현장,0,56585,177
481,훔볼트 불자리 발굴현장,0,56587,177
485,카르투트의 무덤 발굴현장,1,56591,177
487,선도자의 무덤 발굴현장,1,56593,177
489,운명의 계단 발굴현장,1,56595,177
491,네페르세트 발굴현장,1,56597,177
493,오르시스 발굴현장,1,56599,177
495,암몬 폐허 발굴현장,1,56601,177
497,킨타세트 폐허 발굴현장,1,56603,177
499,울둠 사원 발굴현장,1,56605,177
501,암툴 폐허,1,56607,177
570,강 삼각주 발굴현장,1,60350,177
572,저주받은 선착장 발굴현장,1,60352,177
574,케세트 고개 발굴현장,1,60354,177
576,아케네트 농장 발굴현장,1,60356,177
578,별의 방첨탑 발굴현장,1,60358,177
581,사케트 황무지 발굴현장,1,60361,177
583,슈노츠 비행기지,1,60363,177
587,악마의 구덩이 발굴현장,571,60367,177
589,나삼의 갯벌,571,60369,177
615,공포의 거미굴 발굴현장,0,60442,177
617,역병숲 발굴현장,0,60444,177
918,호랑이숲 발굴현장,870,66767,177
923,티엔 발굴현장,870,66784,177
928,새벽의 제단 발굴현장,870,66789,177
934,간 스의 폐허 발굴현장,870,66795,177
936,황제의 예언 발굴현장,870,66817,177
938,도원 발굴현장,870,66854,177
941,천둥숲 발굴현장,870,66890,177
949,모구 발굴현장,870,66911,177
951,판다렌 발구현장,870,66913,177
955,노래하는 습지대 발굴현장,870,66917,177
957,장벽 북부 발굴현장,870,66919,177
961,장벽 남부 발굴현장,870,66923,177
963,토자리 구덩이 발굴현장,870,66925,177
967,봄길 발굴현장,870,66929,177
971,파오취앤 대나무숲 발굴현장,870,66933,177
973,결실의 땅 북부 발굴현장,870,66935,177
977,결실의 땅 남부 발굴현장,870,66939,177
979,순수의 웅덩이 발굴현장,870,66941,177
981,가을노래 마을 발굴현장,870,66943,177
983,코르자의 폐허 발굴현장,870,66945,177
987,크라사랑 밀림 발굴현장,870,66949,177
989,잃어버린 왕조 발굴현장,870,66951,177
995,주학사 북부 발굴현장,870,66957,177
999,쥬 지구 발굴현장,870,66961,177
1003,왕의 계곡 발굴현장,870,66965,177
1005,황금 계곡 관문 발굴현장,870,66967,177
1007,눈 덮인 언덕 발굴현장,870,66969,177
1009,눈 덮인 언덕 동부 발굴현장,870,66971,177
1011,외딴 마을 발굴현장,870,66973,177
1015,파괴된 마을 발굴현장,870,66979,177
1017,옛 마을 발굴현장,870,66983,177
1019,그럼블포 농장 발굴현장,870,66985,177
1021,초우 농장 발굴현장,870,66987,177
1023,옛 마을 서부 발굴현장,870,66989,177
1025,작은 관문 발굴현장,870,66991,177
1029,쿤라이 봉우리 발굴현장,870,67005,177
1033,숲의 심장 발굴현장,870,67021,177
1035,희망의 징 발굴현장,870,67023,177
1037,대교 발굴현장,870,67025,177
1039,과수원 발굴현장,870,67027,177
1043,옥룡사 정원 발굴현장,870,67031,177
1045,과수원 남부 발굴현장,870,67033,177
1047,슬픔의 동굴 발굴현장,870,67035,177
1049,제단 초원 발굴현장,870,67037,177
1051,청록 숲 발굴현장,870,67039,177
1284,석양 주둔지 발굴현장,870,92020,177
1286,안개내림 마을 발굴현장,870,92022,177
1288,다섯 자매 바위 발굴현장,870,92026,177
1292,구오라이 폐허 북부 발굴현장,870,92030,177
1294,구오라이 폐허 남부 발굴현장,870,92032,177
1300,투 셴 발굴현장,870,92038,177
1308,구오라이 폐허 서부 발굴현장,870,92046,177
1316,겨울가지 발굴현장,870,92150,177
1318,황제의 진입로 발굴현장,870,92156,177
1322,여름벌 북부 발굴현장,870,92162,177
1326,여름벌 동부 발굴현장,870,92166,177
1332,스라티크 발굴현장,870,92172,177
1334,니우짜오 사원 발굴현장,870,92174,177
1338,불의 야영지 오술 발굴현장,870,92178,177
1340,증오의 소굴 발굴현장,870,92180,177
1342,샨쩌 다오 발굴현장,870,92196,177
1346,별의 호수 발굴현장,870,92200,177
1348,구르단 정원 발굴현장,870,92202,177
1352,고통숲 발굴현장,870,92206,177
1356,도잔의 폐허 남부 발굴현장,870,92210,177
1358,도잔의 폐허 북부 발굴현장,870,92212,177
1463,코르베스 발굴현장,870,177485,177
1465,스라티크 무리거점 발굴현장,870,177487,177
1467,스라베스 서부 발굴현장,870,177489,177
1469,탐식의 구덩이 발굴현장,870,177491,177
1471,크조크 전투주둔지 발굴현장,870,177493,177
1473,스라베스 동부 발굴현장,870,177495,177
1475,아랫가지 발굴현장,870,177497,177
1479,이크즈카 마루 발굴현장,870,177501,177
1481,시크베스 발굴현장,870,177503,177
1483,시크베스 서부 발굴현장,870,177505,177
1485,시크베스 북부 발굴현장,870,177507,177
1487,셰크지르의 손아귀 발굴현장,870,177509,177
1489,키파리 이크 발굴현장,870,177511,177
1491,잔베스 발굴현장,870,177513,177
1493,맹독 절벽 발굴현장,870,177515,177
1495,호박석 채석장 발굴현장,870,177517,177
1497,소금물 갯벌 발굴현장,870,177519,177
1501,키파리 자르 발굴현장,870,177523,177
1503,별의 호수 발굴현장,870,177525,177
1507,키파리 보르 발굴현장,870,177529,177
1681,얼어붙은 호수 발굴현장,1116,264223,177
1683,워골 마루 발굴현장,1116,264225,177
1685,비수아귀 용오름 발굴현장,1116,264227,177
1687,채찍바람 틈새 발굴현장,1116,264229,177
1689,균열의 벌판 발굴현장,1116,264231,177
1691,그롬가르 발굴현장,1116,264233,177
1695,돌송곳니 마루 발굴현장,1116,264237,177
1732,서리멧돼지 설원 발굴현장,1116,307916,177
1734,얼음바람 설원 발굴현장,1116,307918,177
1736,한파의 절벽 동부 발굴현장,1116,307920,177
1738,한파의 절벽 발굴현장,1116,307922,177
1740,샤즈굴 발굴현장,1116,307924,177
1742,매장지 발굴현장,1116,307926,177
1744,고뇌의 요새 발굴현장,1116,307928,177
1746,저주받은 숲 발굴현장,1116,307930,177
1748,정보추출자의 기쁨 발굴현장,1116,307932,177
1750,그늘늪 발굴현장,1116,307934,177
1752,흐린빛 숲 발굴현장,1116,307936,177
1756,어둠그늘 발굴현장,1116,307940,177
1758,세데크 골짜기 남부 발굴현장,1116,307942,177
1760,세데크 골짜기 북부 발굴현장,1116,307944,177
1762,장막의 아크라즈 발굴현장,1116,307946,177
1764,몸부림치는 수렁 발굴현장,1116,307948,177
1766,핏빛갈기 무리영토 발굴현장,1116,307950,177
1768,핀치휘슬 정제소 발굴현장,1116,307952,177
1770,핏빛갈기 협곡 발굴현장,1116,307954,177
1772,장막의 제크 발굴현장,1116,307956,177
1774,에펙시스 발굴현장,1116,307958,177
1776,고르달 요새 발굴현장,1116,307960,177
1778,장막의 샤다르 발굴현장,1116,307962,177
1780,그늘내림 섬 발굴현장,1116,307964,177
1782,장가라 발굴현장,1116,307966,177
1784,PH West Talador Dig Site (disabled),1116,307968,177
1786,앙고로쉬 발굴현장,1116,307971,177
1788,잊혀진 오우거 폐허 발굴현장,1116,307973,177
1790,나그와의 폐허 발굴현장,1116,307975,177
1792,상록숲 높은망치 도로 발굴현장,1116,307977,177
1794,약탈당한 전쟁노래 전초기지 발굴현장,1116,307979,177
1796,바위파편 발굴현장,1116,307981,177
1798,영혼의 숲 북부 발굴현장,1116,307983,177
1800,카가 발굴현장,1116,307985,177
1802,선조의 터 발굴현장,1116,307987,177
1804,시험의 투기장 진흙 발굴현장,1116,307989,177
1806,울부짖는 평원 발굴현장,1116,307991,177
1808,무너지는 평원 발굴현장,1116,307993,177
1810,가라앉는 평원 발굴현장,1116,307995,177
1812,불타는 평원 발굴현장,1116,307997,177
1816,높은망치 감시탑 발굴현장,1116,308001,177
1818,마르고크의 전망대 발굴현장,1116,308003,177
1820,죽음웃음 폐허 발굴현장,1116,308005,177
1822,부서진 첨탑 발굴현장,1116,308007,177
1826,전망대 폐허 발굴현장,1116,308011,177
1828,야생림 사잇길 둑 발굴현장,1116,308013,177
1830,첫 번째 요새의 폐허 발굴현장,1116,308015,177
1832,마파람 절벽 발굴현장,1116,308018,177
1877,발굴현장: 급류 분지,1220,344517,177
1880,발굴현장: 아그라마르의 석실,1220,346440,177
1882,발굴현장: 폭풍비룡 봉우리,1220,346445,177
1884,발굴현장: 남부 지옥어귀 여울,1220,346447,177
1886,발굴현장: 북부 지옥어귀 여울,1220,346449,177
1888,발굴현장: 안쉬의 벌판,1220,346475,177
1890,발굴현장: 비명의 굽이,1220,346478,177
1892,발굴현장: 남부 눈부심 고원,1220,346481,177
1894,발굴현장: 브레이든스브룩,1220,346502,177
1896,발굴현장: 칼델라르,1220,346504,177
1898,발굴현장: 빛노래,1220,346506,177
1900,발굴현장: 안두탈라,1220,346508,177
1902,발굴현장: 샬라니르,1220,346512,177
1904,발굴현장: 초승달 골짜기,1220,346514,177
1906,발굴현장: 군단 야영지: 혼돈,1220,346517,177
1908,발굴현장: 로시엔,1220,346522,177
1910,발굴현장: 뾰족갈기 사냥터,1220,346527,177
1912,발굴현장: 달속삭임 협곡,1220,346531,177
1933,발굴현장: 용맹의 관문,1220,350063,177
1935,발굴현장: 시간에 바랜 해안,1220,350662,177
1937,발굴현장: 감시관의 봉우리,1220,353957,200
1939,발굴현장: 호박석내림 고원,1220,353961,177
1941,발굴현장: 폭풍의 손길,1220,353963,200
1943,발굴현장: 쓰러진 왕들의 벌판,1220,353965,177
1945,발굴현장: 황수정 만,1220,353967,177
1947,발굴현장: 벼랑발 마루,1220,353970,177
1949,발굴현장: 스콜드아실,1220,353972,177
1951,발굴현장: 배회자의 흉터,1220,353977,177
1953,발굴현장: 솔바위 강자리,1220,353979,177
1955,발굴현장: 마녀림,1220,353981,177
1957,발굴현장: 피사냥 고원,1220,353983,177
1959,발굴현장: 마녀의 땅,1220,353985,177
1961,발굴현장: 어둠깃털 계곡,1220,353987,177
1963,발굴현장: 하늘의 무덤,1220,353989,177
1965,발굴현장: 북부 눈부심 고원,1220,353991,177
1967,발굴현장: 용의 몰락지,1220,353993,177
1969,발굴현장: 로시엔 고원,1220,354018,177
1971,발굴현장: 파론데일,1220,354020,177
1973,발굴현장: 루트반 고개,1220,354022,177
1976,발굴현장: 시간에 바랜 해안,1220,354025,177
1978,발굴현장: 북부 감시자의 섬,1220,354027,200
1980,발굴현장: 남부 감시자의 섬,1220,354029,200
1982,발굴현장: 마크라나,1220,354031,177
1984,발굴현장: 엘룬의 정원,1220,354033,177
1986,발굴현장: 폐허가 된 성소,1220,354037,177
1988,발굴현장: 옛 해안 길,1220,354041,177
1990,발굴현장: 천 갈래 빛의 사원,1220,354043,200
1992,발굴현장: 자르케나르의 폐허,1220,354045,177
1994,발굴현장: 파도의 습지대,1220,354047,177
1996,발굴현장: 노르다닐 수원지,1220,354049,177
1998,발굴현장: 검은 떼까마귀 요새,1220,354080,177
2000,발굴현장: 노래가름 숲,1220,354087,177
2002,발굴현장: 아샤메인의 몰락지,1220,354089,177
2004,발굴현장: 남부 분지,1220,354093,177
2011,발굴현장: 타스탈라,1220,354245,177
2013,발굴현장: 음울한 골짜기,1220,354247,177
2017,발굴현장: 공포뿌리,1220,354251,177
2027,발굴현장: 동부 호박빛 골짜기,1220,363017,177
2029,발굴현장: 북부 달내림 은거지,1220,363019,177
2031,발굴현장: 성 관문,1220,363021,177
2033,발굴현장: 메레딜,1220,363025,177
2035,발굴현장: 진홍빛 숲,1220,363027,177
2037,발굴현장: 코랄룬 들판,1220,363029,177
2039,발굴현장: 메레딜,1220,363036,177
2041,발굴현장: 지옥영혼 요새,1220,363056,177
2043,발굴현장: 남부 수라마르,1220,363058,177
2045,발굴현장: 진홍빛 숲,1220,363060,177
2047,발굴현장: 갈라진 여울,1220,363062,177
2049,발굴현장: 아노라 골짜기,1220,363064,177
2073,발굴현장: 지옥영혼 요새 상층,1220,384354,200
2075,발굴현장: 코랄룬 장원,1220,384357,200
2077,발굴현장: 높은산 묘지,1220,384362,200
2079,발굴현장: 훌른의 길,1220,384364,200
2081,발굴현장: 검은 떼까마귀 광장,1220,384366,200
2085,발굴현장: 으스름 암초,1220,384370,200
2115,남부 불모의 땅 격전지 1단계,1,388343,0
2117,남부 불모의 땅 격전지 2단계,1,388341,0
2118,남부 불모의 땅 격전지 3단계,1,388342,0
2279,발굴현장: 야생림,1220,396269,177
2399,발굴현장: 산수 계곡,1643,435499,177
2401,발굴현장: 부러진가지 둥지,1643,435506,177
2403,발굴현장: 고사리숲 마루,1643,435508,177
2405,발굴현장: 도약바위 숲,1643,435510,177
2407,발굴현장: 경계의 언덕,1643,435512,177
2409,발굴현장: 평온한 샘터,1643,435514,177
2411,발굴현장: 사슴심장 벼랑,1643,435516,177
2413,발굴현장: 죽음안개 언덕,1643,435518,177
2415,발굴현장: 골 코발,1643,435520,177
2417,발굴현장: 사냥꾼의 터,1643,435522,177
2419,발굴현장: 염수 해안,1643,435524,177
2421,발굴현장: 아롬의 길,1643,435526,177
2423,발굴현장: 콜레인,1643,435528,177
2425,발굴현장: 하얀숲 예배당,1643,435530,177
2427,발굴현장: 진홍빛 숲,1643,435532,177
2429,발굴현장: 얼음장막 빙하,1643,435534,177
2431,발굴현장: 바닷바람 여울,1643,435536,177
2433,발굴현장: 맷돌 언덕,1643,435538,177
2435,발굴현장: 골드필드 농장,1643,435540,177
2437,발굴현장: 어슬렁 언덕,1643,435542,177
2439,발굴현장: 위태로운 언덕,1643,435544,177
2441,발굴현장: 가라앉은 땅,1643,435546,177
2443,발굴현장: 소금물 벌판,1643,435548,177
2445,발굴현장: 속삭바람 정상,1643,435550,177
2447,발굴현장: 자이발라,1642,435567,177
2449,발굴현장: 엄니의 섬,1642,435569,177
2451,발굴현장: 공포진주 여울,1642,435571,177
2453,발굴현장: 아탈그랄,1642,435573,177
2455,발굴현장: 야생의 땅,1642,435575,177
2457,발굴현장: 오래된 도붓길,1642,435577,177
2459,발굴현장: 제브아하리,1642,435579,177
2461,발굴현장: 강늪지,1642,435581,177
2463,발굴현장: 토제크의 평원,1642,435583,177
2465,발굴현장: 설움의 터,1642,435585,177
2467,발굴현장: 먼 해안,1642,435587,177
2469,발굴현장: 나타보르,1642,435589,177
2471,발굴현장: 칼날턱 강,1642,435591,177
2473,발굴현장: 개구리습지 상류,1642,435593,177
2475,발굴현장: 잘보르,1642,435595,177
2477,발굴현장: 신록의 고원,1642,435597,177
2479,발굴현장: 메마른 분지,1642,435600,177
2481,발굴현장: 영원한 샘,1642,435602,177
2483,발굴현장: 휘파람꽃 오아시스,1642,435604,177
2485,발굴현장: 젬란의 항구,1642,435606,177
2487,발굴현장: 갈라진 해안,1642,435608,177
2489,발굴현장: 자크라잔의 궁정,1642,435610,177
2491,발굴현장: 송곳니의 터,1642,435612,177
