ID,Name_lang,HordeName_lang,ParentTradeSkillCategoryID,SkillLineID,OrderIndex,Flags
223,허리띠,,590,164,90,0
224,다리보호구,,590,164,100,0
225,장화,,590,164,110,0
226,방패,,590,164,120,0
227,무기,,590,164,130,0
228,해골 열쇠,,590,164,140,0
229,보석 홈,,590,164,150,0
230,재료,,362,197,1,0
231,자수,,362,197,20,0
232,마법실타래,,362,197,30,0
233,가방,,362,197,40,0
234,모자와 두건,,362,197,50,0
235,어깨보호구,,362,197,60,0
236,로브와 튜닉,,362,197,70,0
237,손목보호구,,362,197,80,0
238,허리띠,,362,197,90,0
239,장갑,,362,197,100,0
240,바지,,362,197,110,0
241,장화,,362,197,120,0
242,망토,,362,197,130,0
243,셔츠,,362,197,140,0
244,탈것,,362,197,150,0
245,그물,,362,197,160,0
246,특수,,362,197,170,0
247,재료,,379,165,10,0
248,안감,,379,165,20,0
249,방어구 강화도구,,379,165,30,0
250,가방,,379,165,40,0
251,투구,,379,165,50,0
252,어깨보호구,,379,165,60,0
253,가슴보호구,,379,165,70,0
254,손목보호구,,379,165,80,0
255,장갑,,379,165,90,0
256,허리띠,,379,165,100,0
257,바지,,379,165,110,0
258,장화,,379,165,120,0
259,망토,,379,165,130,0
260,특수,,379,165,140,0
261,북,,379,165,35,0
264,제련술,,1078,186,0,0
265,정령,,1076,186,1,0
296,연구,,379,165,1,0
297,훈련 과제,,590,164,160,0
332,드레노어 연금술,,594,2480,950,1
333,재료 및 연구,,332,171,100,0
334,영약,,332,171,200,0
335,물약과 비약,,332,171,300,0
336,장신구 및 장신구 강화,,332,171,400,0
342,드레노어 요리법,,1013,2543,950,1
343,고기 요리,,342,185,20,0
344,생선 요리,,342,185,30,0
345,잔치,,342,185,5,0
346,별미,,342,185,10,0
347,드레노어 기계공학,,711,2501,950,1
348,드레노어 마법부여,,648,2488,950,1
349,망토,,348,333,200,0
350,목,,348,333,300,0
351,반지,,348,333,400,0
352,무기,,348,333,100,0
354,기타,,348,333,500,0
361,아이템 강화,,410,773,200,0
362,재봉술 도안,,957,2540,999,1
363,방어구,,369,197,40,0
364,염료와 실,,369,197,30,0
365,가방,,369,197,20,0
366,재료 및 연구,,369,197,1,0
367,기타,,369,197,50,0
368,망토,,369,197,45,0
369,드레노어 도안,,948,2535,950,1
372,보석세공 디자인,,816,2524,999,1
373,드레노어 디자인,,807,2519,950,1
374,재료 및 연구,,373,755,10,0
375,보석공예품 강화,,373,755,20,0
376,보석공예품,,373,755,30,0
377,보석,,373,755,40,0
378,기타,,373,755,50,0
379,가죽세공 도안,,874,2532,999,1
380,드레노어 도안,,873,2527,950,1
381,재료 및 연구,,380,165,10,0
382,가죽 방어구,,380,165,40,0
383,사슬 방어구,,380,165,50,0
384,방어구 연마,,380,165,30,0
385,망토,,380,165,60,0
386,가방,,380,165,20,0
388,기타,,380,165,70,0
389,드레노어 도면,,551,2472,950,1
390,재료 및 연구,,389,164,10,0
391,아이템 강화,,389,164,30,0
392,방어구,,389,164,40,0
393,무기와 방패,,389,164,50,0
394,기타,,389,164,60,0
396,드레노어의 치료법,,0,129,10,0
397,고대 치료제,,0,129,100,0
399,환영,,348,333,10,0
400,전투 깃발,,369,197,17,0
401,기타,,369,197,10,0
402,천막,,380,165,50,0
403,상인 주문서,,410,773,50,0
407,재료 및 연구,,347,202,0,0
408,소비용 장치,,347,202,100,0
409,재료 및 연구,,348,333,20,0
410,드레노어 주문각인,,761,2509,950,1
411,지팡이와 마법봉,,410,773,500,0
412,카드,,410,773,400,0
413,보조 장비,,410,773,600,0
414,재료 및 연구,,410,773,100,0
415,옛 주문각인,,770,2514,999,1
416,고글,,347,202,100,0
417,로봇 공학,,347,202,300,0
418,장치,,347,202,200,0
419,기계공학,,720,2506,999,1
420,도구,,410,773,100,0
423,변환,,332,171,200,0
424,훈련,,426,164,0,0
425,군단 채광,,1066,2566,940,1
426,군단 도면,,545,2454,940,1
427,방어구,,426,164,40,0
428,기타,,426,164,60,0
429,재료,,426,164,10,0
430,군단 도안,,947,2534,940,1
431,망토,,430,197,30,0
432,훈련,,430,197,0,0
433,부서진 섬 연금술,,593,2479,940,1
434,전투 물약,,433,171,20,0
435,영약,,433,171,30,0
436,변환,,433,171,40,0
437,유용한 물약,,433,171,60,0
438,장신구,,433,171,50,0
439,가마솥,,433,171,10,0
440,대량 제분,,410,773,101,0
443,군단 마법부여,,649,2487,940,1
444,목걸이 마법부여,,443,333,30,0
445,반지 마법부여,,443,333,10,0
446,망토 마법부여,,443,333,20,0
447,어깨보호구 마법부여,,443,333,40,0
448,장갑 마법부여,,443,333,50,0
449,"장난감, 애완동물, 탈것",,443,333,60,0
450,군단 주문각인,,760,2508,940,1
451,카드,,450,773,100,0
453,반투스 룬,,450,773,200,0
454,책과 두루마리,,450,773,400,0
455,문양: 악마사냥꾼,,415,773,140,0
456,군단 약초채집,,1031,2550,940,1
459,군단 무두질,,1047,2558,940,1
460,군단 도안,,872,2526,940,1
461,가죽 방어구,,460,165,40,0
462,사슬 방어구,,460,165,40,0
463,기타,,460,165,40,0
464,군단 디자인,,806,2518,940,1
465,반지,,464,755,30,0
466,보석,,464,755,40,0
467,기타,,464,755,50,0
468,기본 훈련,,460,165,0,0
469,군단 기계공학,,710,2500,940,1
470,고글,,469,202,10,0
471,전투 도구,,469,202,20,0
472,기계 장치,,469,202,30,0
473,"장난감, 애완동물, 거시기",,469,202,40,0
474,로봇,,469,202,50,0
475,부서진 섬 요리법,,1014,2542,940,1
476,간식,,475,185,10,0
477,가벼운 식사,,475,185,20,0
478,푸짐한 식사,,475,185,30,0
479,별미,,475,185,40,0
480,잔치,,475,185,50,0
481,부서진 섬의 치료법,,0,129,5,0
484,재료 준비 훈련,,460,165,1,0
485,무두질 훈련,,460,165,2,0
486,다듬질 훈련,,460,165,3,0
487,꿰매기 훈련,,460,165,4,0
488,성물,,426,164,30,0
489,성물,,469,202,30,0
490,성물,,443,333,60,0
491,성물,,450,773,400,0
492,대량 제분,,450,773,101,0
495,천 방어구,,430,197,20,0
496,재료,,430,197,10,0
497,기타,,430,197,40,0
505,대량 보석 추출,,464,755,1000,0
506,마력 추출,,443,333,0,0
507,목걸이,,464,755,35,0
509,애완동물,,415,773,90,0
535,관,,464,755,50,0
536,훈련,,464,755,0,0
541,쿨 티란 대장기술 - 말머리,잔달라 대장기술 - 말머리,0,164,930,0
542,쿨 티란 도면,잔달라 도면,541,2437,930,1
545,군단 도면 - 말머리,,0,164,940,0
547,방어구,,542,164,10,0
548,무기,,542,164,20,0
549,기타,,542,164,30,0
550,전문 기술 도구,,542,164,999,0
551,드레노어 도면 - 말머리,,0,164,950,0
552,판다렌 도면 - 말머리,,0,164,960,0
553,판다렌 도면,,552,2473,960,1
554,투구,,553,164,30,0
555,어깨보호구,,553,164,40,0
556,재료,,553,164,10,0
557,장비 강화,,553,164,20,0
559,가슴보호구,,553,164,50,0
560,건틀릿,,553,164,60,0
561,손목보호구,,553,164,70,0
562,허리띠,,553,164,80,0
563,다리보호구,,553,164,90,0
564,장화,,553,164,100,0
565,방패,,553,164,110,0
566,무기,,553,164,120,0
567,해골 열쇠,,553,164,130,0
568,대격변 도면 - 말머리,,0,164,970,0
569,대격변 도면,,568,2474,970,1
570,방어구,,569,164,30,0
571,무기,,569,164,50,0
572,재료,,569,164,10,0
573,방패,,569,164,40,0
574,장비 강화,,569,164,20,0
575,해골 열쇠,,569,164,60,0
576,노스렌드 도면 - 말머리,,0,164,980,0
577,노스렌드 도면,,576,2475,980,1
578,장비 강화,,577,164,10,0
579,방어구,,577,164,20,0
580,방패,,577,164,30,0
581,무기,,577,164,40,0
582,해골 열쇠,,577,164,50,0
583,아웃랜드 도면 - 말머리,,0,164,990,0
584,아웃랜드 도면,,583,2476,990,1
585,장비 강화,,584,164,10,0
586,방어구,,584,164,20,0
588,무기,,584,164,30,0
589,옛 도면 - 말머리,,0,164,999,0
590,대장기술 도면,,589,2477,999,1
591,쿨 티란 연금술 - 말머리,잔달라 연금술 - 말머리,0,171,930,0
592,쿨 티란 연금술,잔달라 연금술,591,2478,930,1
593,부서진 섬 연금술 - 말머리,,0,171,940,0
594,드레노어 연금술 - 말머리,,0,171,950,0
595,판다리아 연금술 - 말머리,,0,171,960,0
596,판다리아 연금술,,595,2481,960,1
597,대격변 연금술 - 말머리,,0,171,970,0
598,대격변 연금술,,597,2482,970,1
599,노스렌드 연금술 - 말머리,,0,171,980,0
600,노스렌드 연금술,,599,2483,980,1
601,아웃랜드 연금술 - 말머리,,0,171,990,0
602,아웃랜드 연금술,,601,2484,990,1
603,옛 연금술 - 말머리,,0,171,999,0
604,연금술,,603,2485,999,1
605,전투 물약,,592,171,10,0
606,유용한 물약,,592,171,20,0
607,영약,,592,171,30,0
608,변환,,592,171,40,0
609,장신구,,592,171,50,0
610,전문 기술 도구,,592,171,999,0
611,물약,,596,171,10,0
612,비약,,596,171,20,0
613,영약,,596,171,30,0
614,변환,,596,171,40,0
615,장신구,,596,171,50,0
616,기름,,596,171,60,0
617,가마솥,,598,171,5,0
618,물약,,598,171,10,0
619,비약,,598,171,20,0
620,영약,,598,171,30,0
621,변환,,598,171,40,0
622,장신구,,598,171,50,0
623,기름,,598,171,60,0
624,탈것,,598,171,70,0
625,연구,,600,171,5,0
626,물약,,600,171,10,0
627,비약,,600,171,20,0
628,영약,,600,171,30,0
629,변환,,600,171,40,0
630,장신구,,600,171,50,0
631,기름,,600,171,60,0
632,가마솥,,602,171,5,0
633,물약,,602,171,10,0
634,비약,,602,171,20,0
635,영약,,602,171,30,0
636,변환,,602,171,40,0
637,장신구,,602,171,50,0
638,물약,,604,171,10,0
639,비약,,604,171,20,0
640,영약,,604,171,30,0
641,변환,,604,171,40,0
642,장신구,,604,171,50,0
643,기름,,604,171,60,0
644,재료,,604,171,5,0
645,특수,,604,171,70,0
646,쿨 티란 마법부여 - 말머리,잔달라 마법부여 - 말머리,0,333,930,0
647,쿨 티란 마법부여,잔달라 마법부여,646,2486,930,1
648,드레노어 마법부여 - 말머리,,0,333,950,0
649,군단 마법부여 - 말머리,,0,333,940,0
650,장갑 마법부여,,647,333,10,0
651,반지 마법부여,,647,333,20,0
652,무기 마법부여,,647,333,30,0
654,재료,,656,333,10,0
655,판다리아 마법부여 - 말머리,,0,333,960,0
656,판다리아 마법부여,,655,2489,960,1
657,방어구 마법부여,,656,333,20,0
658,무기 마법부여,,656,333,30,0
659,방패와 보조 장비 마법부여,,656,333,40,0
660,대격변 마법부여 - 말머리,,0,333,970,0
661,대격변 마법부여,,660,2491,970,1
662,노스렌드 마법부여 - 말머리,,0,333,980,0
663,노스렌드 마법부여,,662,2492,980,1
664,아웃랜드 마법부여 - 말머리,,0,333,990,0
665,아웃랜드 마법부여,,664,2493,990,1
666,옛 마법부여 - 말머리,,0,333,999,0
667,마법부여,,666,2494,999,1
668,방어구 마법부여,,661,333,10,0
669,무기 마법부여,,661,333,20,0
670,방패와 보조 장비 마법부여,,661,333,30,0
671,애완동물,,661,333,40,0
672,재료,,663,333,10,0
673,장화 마법부여,,663,333,20,0
674,장갑 마법부여,,663,333,30,0
675,가슴 마법부여,,663,333,40,0
676,망토 마법부여,,663,333,50,0
677,손목 마법부여,,663,333,60,0
678,무기 마법부여,,663,333,70,0
679,방패 마법부여,,663,333,80,0
680,재료,,665,333,10,0
681,장화 마법부여,,665,333,20,0
682,손목 마법부여,,665,333,30,0
683,가슴 마법부여,,665,333,40,0
684,망토 마법부여,,665,333,50,0
685,장갑 마법부여,,665,333,60,0
686,무기 마법부여,,665,333,70,0
687,방패 마법부여,,665,333,80,0
688,기름,,665,333,90,0
689,기타,,665,333,100,0
690,장화 마법부여,,667,333,10,0
691,손목 마법부여,,667,333,20,0
692,가슴 마법부여,,667,333,30,0
693,망토 마법부여,,667,333,40,0
694,장갑 마법부여,,667,333,50,0
695,무기 마법부여,,667,333,60,0
696,방패 마법부여,,667,333,70,0
697,마법막대,,667,333,1,0
698,마술봉,,667,333,80,0
699,기름,,667,333,90,0
700,장신구,,667,333,100,0
701,재료,,667,333,5,0
702,환영,,656,333,1,0
703,환영,,661,333,1,0
704,환영,,663,333,1,0
705,환영,,665,333,1,0
706,환영,,667,333,2,0
707,재료,,661,333,5,0
708,쿨 티란 기계공학 - 말머리,잔달라 기계공학 - 말머리,0,202,930,0
709,쿨 티란 기계공학,잔달라 기계공학,708,2499,930,1
710,군단 기계공학 - 말머리,,0,202,940,0
711,드레노어 기계공학 - 말머리,,0,202,950,0
712,판다리아 기계공학 - 말머리,,0,202,960,0
713,판다리아 기계공학,,712,2502,960,1
714,대격변 기계공학 - 말머리,,0,202,970,0
715,대격변 기계공학,,714,2503,970,1
716,노스렌드 기계공학 - 말머리,,0,202,980,0
717,노스렌드 기계공학,,716,2504,980,1
718,아웃랜드 기계공학 - 말머리,,0,202,990,0
719,아웃랜드 기계공학,,718,2505,990,1
720,옛 기계공학 - 말머리,,0,202,999,0
721,폭탄,,709,202,10,0
722,기계 장치,,709,202,20,0
723,무기,,709,202,30,0
724,탈것과 애완동물,,709,202,50,0
725,폭죽,,347,202,1100,0
726,폭발물,,713,202,10,0
727,폭죽,,713,202,20,0
728,기계 장치,,713,202,30,0
729,재료,,713,202,40,0
730,고글,,713,202,50,0
731,총기류,,713,202,60,0
732,조준경,,713,202,70,0
733,탈것,,713,202,80,0
734,맞물림톱니,,713,202,90,0
735,땜질,,715,202,10,0
736,재료,,715,202,20,0
737,폭발물,,715,202,30,0
738,고글,,715,202,40,0
739,기계 장치,,715,202,50,0
740,무기,,715,202,60,0
741,조준경,,715,202,70,0
742,땜질,,717,202,10,0
743,재료,,717,202,20,0
744,폭발물,,717,202,30,0
745,고글,,717,202,40,0
746,기계 장치,,717,202,50,0
747,무기,,717,202,60,0
748,조준경,,717,202,70,0
749,탈것,,717,202,70,0
750,재료,,719,202,10,0
751,폭발물,,719,202,20,0
752,고글,,719,202,30,0
753,기계 장치,,719,202,40,0
754,무기,,719,202,50,0
755,조준경,,719,202,60,0
756,탈것,,719,202,70,0
757,폭죽,,719,202,80,0
758,쿨 티란 주문각인 - 말머리,잔달라 주문각인 - 말머리,0,773,930,0
759,쿨 티란 주문각인,잔달라 주문각인,758,2507,930,1
760,군단 주문각인 - 말머리,,0,773,940,0
761,드레노어 주문각인 - 말머리,,0,773,950,0
762,판다리아 주문각인 - 말머리,,0,773,960,0
763,판다리아 주문각인,,762,2510,960,1
764,대격변 주문각인 - 말머리,,0,773,970,0
765,대격변 주문각인,,764,2511,970,1
766,노스렌드 주문각인 - 말머리,,0,773,980,0
767,노스렌드 주문각인,,766,2512,980,1
768,아웃랜드 주문각인 - 말머리,,0,773,990,0
769,아웃랜드 주문각인,,768,2513,990,1
770,옛 주문각인 - 말머리,,0,773,999,0
771,책과 두루마리,,759,773,10,0
772,계약,,759,773,20,0
773,장신구,,759,773,30,0
774,보조 장비,,759,773,40,0
775,대량 제분,,759,773,50,0
776,반투스 룬,,759,773,60,0
777,문양,,763,773,20,0
778,지팡이와 보조 장비,,763,773,30,0
779,잉크,,763,773,10,0
780,카드,,763,773,40,0
781,두루마리와 연구,,763,773,50,0
782,퀘스트,,763,773,70,0
783,장난감과 애완동물,,763,773,80,0
784,장신구,,763,773,35,0
785,잉크,,765,773,10,0
786,문양,,765,773,20,0
787,두루마리와 연구,,765,773,30,0
788,카드,,765,773,40,0
789,어깨보호구 새김무늬,,765,773,50,0
790,무기와 보조 장비,,765,773,60,0
791,퀘스트,,765,773,70,0
792,장난감,,765,773,80,0
793,잉크,,767,773,10,0
794,문양,,767,773,20,0
795,두루마리와 연구,,767,773,30,0
796,카드,,767,773,40,0
797,보조 장비,,767,773,50,0
798,어깨보호구 새김무늬,,767,773,60,0
799,잉크,,769,773,10,0
800,문양,,769,773,20,0
801,카드,,769,773,30,0
802,두루마리와 연구,,769,773,40,0
803,보조 장비,,769,773,50,0
804,쿨 티란 디자인 - 말머리,잔달라 디자인 - 말머리,0,755,930,0
805,쿨 티란 디자인,잔달라 디자인,804,2517,930,1
806,군단 디자인 - 말머리,,0,755,940,0
807,드레노어 디자인 - 말머리,,0,755,950,0
808,판다리아 디자인 - 말머리,,0,755,960,0
809,판다리아 디자인,,808,2520,960,1
810,대격변 디자인 - 말머리,,0,755,970,0
811,대격변 디자인,,810,2521,970,1
812,노스렌드 디자인 - 말머리,,0,755,980,0
813,노스렌드 디자인,,812,2522,980,1
814,아웃랜드 디자인 - 말머리,,0,755,990,0
815,아웃랜드 디자인,,814,2523,990,1
816,옛 디자인 - 말머리,,0,755,999,0
817,보석,,805,755,10,0
818,대량 보석 추출,,805,755,20,0
819,반지,,805,755,30,0
820,무기,,805,755,40,0
821,푸른색 보석,,809,755,10,0
822,녹색 보석,,809,755,20,0
823,주황색 보석,,809,755,30,0
824,보라색 보석,,809,755,40,0
825,붉은색 보석,,809,755,50,0
826,보라색 보석,,809,755,60,0
827,얼개 보석,,809,755,70,0
828,목걸이,,809,755,80,0
829,반지,,809,755,90,0
830,탈것,,809,755,100,0
831,연구,,809,755,5,0
832,장난감과 애완동물,,809,755,110,0
833,노란색 보석,,809,755,65,0
834,푸른색 보석,,811,755,10,0
835,녹색 보석,,811,755,20,0
836,주황색 보석,,811,755,30,0
837,보라색 보석,,811,755,40,0
838,붉은색 보석,,811,755,50,0
839,노란색 보석,,811,755,60,0
840,얼개 보석,,811,755,70,0
841,목걸이,,811,755,80,0
842,반지,,811,755,90,0
843,관,,811,755,100,0
844,장착 무기,,811,755,110,0
845,장난감과 수수께끼의 보석,,811,755,120,0
846,푸른색 보석,,813,755,10,0
847,녹색 보석,,813,755,20,0
848,주황색 보석,,813,755,30,0
849,보라색 보석,,813,755,40,0
850,붉은색 보석,,813,755,50,0
851,노란색 보석,,813,755,60,0
852,얼개 보석,,813,755,70,0
853,목걸이,,813,755,80,0
854,반지,,813,755,90,0
855,다색 보석,,813,755,75,0
856,애완동물 및 광학류,,813,755,100,0
857,푸른색 보석,,815,755,10,0
858,녹색 보석,,815,755,20,0
859,주황색 보석,,815,755,30,0
860,보라색 보석,,815,755,40,0
861,붉은색 보석,,815,755,50,0
862,노란색 보석,,815,755,60,0
863,얼개 보석,,815,755,70,0
864,목걸이,,815,755,80,0
865,반지,,815,755,90,0
866,장신구,,815,755,100,0
867,수수께끼의 보석과 조각상,,815,755,110,0
868,재료,,815,755,5,0
869,관,,815,755,95,0
870,쿨 티란 도안 - 말머리,잔달라 도안 - 말머리,0,165,930,0
871,쿨 티란 도안,잔달라 도안,870,2525,930,1
872,군단 도안 - 말머리,,0,165,940,0
873,드레노어 도안 - 말머리,,0,165,950,0
874,옛 도안 - 말머리,,0,165,999,0
875,판다리아 도안 - 말머리,,0,165,960,0
876,판다리아 도안,,875,2528,960,1
877,대격변 도안 - 말머리,,0,165,970,0
878,대격변 도안,,877,2529,970,1
879,노스렌드 도안 - 말머리,,0,165,980,0
880,노스렌드 도안,,879,2530,980,1
881,아웃랜드 도안 - 말머리,,0,165,990,0
882,아웃랜드 도안,,881,2531,990,1
883,가죽 방어구,,871,165,10,0
884,사슬 방어구,,871,165,20,0
885,무기,,871,165,30,0
886,기타,,871,165,40,0
887,재료,,876,165,10,0
888,안감,,876,165,20,0
889,방어구 강화도구,,876,165,30,0
890,가방,,876,165,40,0
891,투구,,876,165,50,0
892,어깨보호구,,876,165,60,0
893,가슴보호구,,876,165,70,0
894,손목보호구,,876,165,80,0
895,장갑,,876,165,90,0
896,허리띠,,876,165,100,0
897,바지,,876,165,110,0
898,장화,,876,165,120,0
899,망토,,876,165,130,0
900,북,,876,165,140,0
901,연구,,876,165,150,0
902,재료,,878,165,10,0
903,방어구 강화도구,,878,165,20,0
904,가방,,878,165,30,0
905,투구,,878,165,40,0
906,어깨보호구,,878,165,50,0
907,가슴보호구,,878,165,60,0
908,손목보호구,,878,165,70,0
909,장갑,,878,165,80,0
910,허리띠,,878,165,90,0
911,바지,,878,165,100,0
912,장화,,878,165,110,0
913,망토,,878,165,120,0
914,재료,,880,165,10,0
915,방어구 강화도구,,880,165,20,0
916,가방,,880,165,30,0
917,투구,,880,165,40,0
918,어깨보호구,,880,165,50,0
919,가슴보호구,,880,165,60,0
920,손목보호구,,880,165,70,0
921,장갑,,880,165,80,0
922,허리띠,,880,165,90,0
923,바지,,880,165,100,0
924,장화,,880,165,110,0
925,망토,,880,165,120,0
926,북,,880,165,130,0
927,재료,,882,165,10,0
928,방어구 강화도구,,882,165,20,0
929,가방,,882,165,30,0
930,투구,,882,165,40,0
931,어깨보호구,,882,165,50,0
932,가슴보호구,,882,165,60,0
933,손목보호구,,882,165,70,0
934,장갑,,882,165,80,0
935,허리띠,,882,165,90,0
936,바지,,882,165,100,0
937,장화,,882,165,110,0
938,망토,,882,165,120,0
939,특수,,882,165,130,0
940,북,,882,165,140,0
941,쿨 티란 도안 - 말머리,잔달라 도안 - 말머리,0,197,930,0
942,쿨 티란 도안,잔달라 도안,941,2533,930,1
943,가방,,942,197,10,0
944,방어구,,942,197,20,0
945,전쟁 깃발,,942,197,30,0
946,기타,,942,197,40,0
947,군단 도안 - 말머리,,0,197,940,0
948,드레노어 도안 - 말머리,,0,197,950,0
949,판다리아 도안 - 말머리,,0,197,960,0
950,판다리아 도안,,949,2536,960,1
951,대격변 도안 - 말머리,,0,197,970,0
952,대격변 도안,,951,2537,970,1
953,노스렌드 도안 - 말머리,,0,197,980,0
954,노스렌드 도안,,953,2538,980,1
955,아웃랜드 도안 - 말머리,,0,197,990,0
956,아웃랜드 도안,,955,2539,990,1
957,옛 도안 - 말머리,,0,197,999,0
958,재료,,950,197,10,0
959,자수,,950,197,20,0
960,마법실타래,,950,197,30,0
961,가방,,950,197,40,0
962,모자와 두건,,950,197,50,0
963,어깨보호구,,950,197,60,0
964,로브와 튜닉,,950,197,70,0
965,손목보호구,,950,197,80,0
966,허리띠,,950,197,90,0
967,장갑,,950,197,100,0
968,바지,,950,197,110,0
969,장화,,950,197,120,0
970,망토,,950,197,130,0
971,기타,,950,197,140,0
972,재료,,952,197,10,0
973,마법실타래,,952,197,20,0
974,가방,,952,197,30,0
975,모자와 두건,,952,197,40,0
976,어깨보호구,,952,197,50,0
977,로브와 튜닉,,952,197,60,0
978,손목보호구,,952,197,70,0
979,허리띠,,952,197,80,0
980,장갑,,952,197,90,0
981,바지,,952,197,100,0
982,장화,,952,197,110,0
983,망토,,952,197,120,0
984,그물,,952,197,130,0
985,재료,,954,197,10,0
986,마법실타래,,954,197,20,0
987,가방,,954,197,30,0
988,모자와 두건,,954,197,40,0
989,어깨보호구,,954,197,50,0
990,로브와 튜닉,,954,197,60,0
991,손목보호구,,954,197,70,0
992,허리띠,,954,197,80,0
993,장갑,,954,197,90,0
994,바지,,954,197,100,0
995,장화,,954,197,110,0
996,망토,,954,197,120,0
997,셔츠,,954,197,130,0
998,탈것,,954,197,140,0
999,그물,,954,197,150,0
1000,재료,,956,197,10,0
1001,마법실타래,,956,197,20,0
1002,가방,,956,197,30,0
1003,모자와 두건,,956,197,40,0
1004,어깨보호구,,956,197,50,0
1005,로브와 튜닉,,956,197,60,0
1006,손목보호구,,956,197,70,0
1007,허리띠,,956,197,80,0
1008,장갑,,956,197,90,0
1009,바지,,956,197,100,0
1010,장화,,956,197,110,0
1011,망토,,956,197,120,0
1012,그물,,956,197,130,0
1013,드레노어 요리법 - 말머리,,0,185,950,0
1014,부서진 섬 요리법 - 말머리,,0,185,940,0
1015,판다렌 요리법 - 말머리,,0,185,960,0
1016,옛 요리 - 말머리,,0,185,999,0
1017,아웃랜드 요리법 - 말머리,,0,185,990,0
1018,노스렌드 요리법 - 말머리,,0,185,980,0
1019,대격변 요리법 - 말머리,,0,185,970,0
1020,일반 요리,,75,185,10,0
1021,기분 좋은 음료,,75,185,20,0
1022,미끼,,75,185,30,0
1023,일반 요리,,72,185,0,0
1024,일반 요리,,73,185,10,0
1025,일반 요리,,74,185,10,0
1026,잉크,,759,773,5,0
1027,조준경과 탄약,,709,202,40,0
1028,쿨 티란 약초채집 - 말머리,잔달라 약초채집 - 말머리,0,182,930,0
1029,쿨 티란 약초채집,잔달라 약초채집,1028,2549,930,1
1030,채집 기술,,1029,182,0,0
1031,군단 약초채집 - 말머리,,0,182,940,0
