Name_lang,ID,ArtifactAppearanceSetID,DisplayIndex,UnlockPlayerConditionID,ItemAppearanceModifierID,UiSwatchColor,UiModelSaturation,UiModelOpacity,OverrideShapeshiftFormID,OverrideShapeshiftDisplayID,UiItemAppearanceID,UiAltItemAppearanceID,Flags,UiCameraID,UsablePlayerConditionID
포식자의 송곳니,67,21,1,88102,9,8187704,0.5,0.5,0,0,0,0,1,0,0
포식자의 송곳니,68,21,2,37718,10,4099302,0.5,0.5,0,0,0,0,0,0,0
포식자의 송곳니,69,21,3,37719,11,7359174,0.5,0.5,0,0,0,0,0,0,0
포식자의 송곳니,70,21,4,37720,12,3857118,0.5,0.5,0,0,0,0,0,0,0
포식자의 송곳니,71,22,1,37725,13,8708667,0.5,0.5,0,0,0,0,0,0,0
포식자의 송곳니,72,22,2,37731,14,4647141,0.5,0.5,0,0,0,0,0,0,0
포식자의 송곳니,73,22,3,37732,15,8009433,0.5,0.5,0,0,0,0,0,0,0
포식자의 송곳니,74,22,4,37733,16,15199526,0.5,0.5,0,0,0,0,0,0,0
포식자의 송곳니,75,23,3,37723,17,7266609,0.5,0.5,0,0,0,0,0,0,0
포식자의 송곳니,76,23,2,37722,18,4287200,0.5,0.5,0,0,0,0,0,0,0
포식자의 송곳니,77,23,1,37721,19,7749083,0.5,0.5,0,0,0,0,0,0,0
포식자의 송곳니,78,23,4,37724,20,3989733,0.5,0.5,0,0,0,0,0,0,0
포식자의 송곳니,79,24,3,37729,21,2152008,0.5,0.5,0,0,0,0,0,0,0
포식자의 송곳니,80,24,2,37728,22,5577646,0.5,0.5,0,0,0,0,0,0,0
포식자의 송곳니,81,24,1,37726,23,15277084,0.5,0.5,0,0,0,0,0,0,0
포식자의 송곳니,82,24,4,37730,24,3117446,0.5,0.5,0,0,0,0,0,0,0
포식자의 송곳니,83,25,2,52461,25,4780008,0.5,0.5,0,0,0,0,16,0,0
포식자의 송곳니,84,25,1,44700,26,8037362,0.5,0.5,0,0,0,0,8,0,0
포식자의 송곳니,85,25,3,52592,27,8207315,0.5,0.5,0,0,0,0,16,0,0
포식자의 송곳니,86,25,4,52674,28,15332339,0.5,0.5,0,0,0,0,16,0,0
저주받은 자의 아귀,107,32,1,88090,9,16723502,0.6,0.4,0,0,0,0,1,0,0
대재앙,110,33,1,88091,9,3138349,0.5,0.5,0,0,0,0,1,62,0
타락한 왕자의 칼날,111,39,1,88085,9,3256556,0.7,0.4,0,0,0,0,1,62,0
대재앙,112,33,2,37718,10,2941171,0.5,0.5,0,0,0,0,0,62,0
라덴의 주먹,113,40,1,88100,9,5682687,0.5,0.5,0,0,0,0,1,0,0
타스도라 - 윈드러너의 유산,114,41,1,88110,9,4186327,0.5,0.5,0,0,0,0,1,0,0
국왕 시해자,115,42,2,37718,9,7280536,0.5,0.5,0,0,0,0,0,0,0
샤라스달 - 해일의 홀,116,43,1,88099,9,-14700624,0.5,0.5,0,0,0,0,1,0,0
둠해머,117,44,1,88098,9,11190488,0.5,0.5,0,0,0,0,1,0,0
투우레 - 나루의 봉화,118,45,1,88104,9,2267886,0.5,0.5,0,0,0,0,1,0,0
잘아타스 - 검은 제국의 비수,119,46,1,88106,9,6004187,0.5,0.5,0,0,0,0,1,0,0
은빛 손,120,47,1,88093,9,16120349,0.5,0.5,0,0,0,0,1,0,0
우르속의 발톱,121,48,1,37266,9,7878111,0.5,0.5,5,66686,0,0,3,0,38250
셰이룬 - 안개의 지팡이,123,50,1,88113,9,1493233,0.5,0.5,0,0,0,0,1,0,0
펠로멜로른,124,51,1,88096,9,15950399,0.5,0.5,0,0,0,0,1,0,0
칼날갈퀴 - 야생 신의 창,125,52,1,88112,9,15876397,0.5,0.5,0,0,0,0,1,0,0
알루네스 - 마그나의 대지팡이,126,53,1,88082,9,10432187,0.5,0.5,0,0,0,0,1,0,0
알루네스 - 마그나의 대지팡이,127,53,3,37719,10,16645629,0.5,0.5,0,0,0,0,0,0,0
알루네스 - 마그나의 대지팡이,128,53,4,37720,11,4711769,0.5,0.5,0,0,0,0,0,0,0
알루네스 - 마그나의 대지팡이,129,53,2,37718,12,4439023,0.5,0.5,0,0,0,0,0,0,0
알루네스 - 마그나의 대지팡이,130,54,2,37722,13,4439023,0.5,0.5,0,0,0,0,0,0,0
알루네스 - 마그나의 대지팡이,131,54,4,37724,14,3207005,0.5,0.5,0,0,0,0,0,0,0
알루네스 - 마그나의 대지팡이,132,54,1,37721,15,10564273,0.5,0.5,0,0,0,0,0,0,0
알루네스 - 마그나의 대지팡이,133,54,3,37723,16,16777215,0.5,0.5,0,0,0,0,0,0,0
알루네스 - 마그나의 대지팡이,134,55,1,37725,17,2320618,0.5,0.5,0,0,0,0,0,0,0
알루네스 - 마그나의 대지팡이,135,55,4,37733,18,3666734,0.5,0.5,0,0,0,0,0,0,0
알루네스 - 마그나의 대지팡이,136,55,2,37731,19,10692572,0.5,0.5,0,0,0,0,0,0,0
알루네스 - 마그나의 대지팡이,137,55,3,37732,20,16777215,0.5,0.5,0,0,0,0,0,0,0
알루네스 - 마그나의 대지팡이,138,56,2,37728,21,5143016,0.5,0.5,0,0,0,0,0,0,0
알루네스 - 마그나의 대지팡이,139,56,4,37730,22,5630030,0.5,0.5,0,0,0,0,0,0,0
알루네스 - 마그나의 대지팡이,140,56,3,37729,23,15767278,0.5,0.5,0,0,0,0,0,0,0
알루네스 - 마그나의 대지팡이,141,56,1,37726,24,11680943,0.5,0.5,0,0,0,0,0,0,0
알루네스 - 마그나의 대지팡이,142,57,4,52660,25,5143016,0.5,0.5,0,0,0,0,16,0,0
알루네스 - 마그나의 대지팡이,143,57,2,52495,26,11948839,0.5,0.5,0,0,0,0,16,0,0
알루네스 - 마그나의 대지팡이,144,57,1,44158,27,15267596,0.5,0.5,0,0,0,0,8,0,0
알루네스 - 마그나의 대지팡이,145,57,3,52627,28,6382171,0.5,0.5,0,0,0,0,16,0,0
대지의 수호자의 비늘,146,20,4,37720,11,9056925,0.6,0.45,0,0,0,0,0,71,0
대지의 수호자의 비늘,147,20,2,37718,10,6542710,0.5,0.4,0,0,0,0,0,71,0
대지의 수호자의 비늘,148,20,3,37719,9,3635402,0.6,0.4,0,0,0,0,0,71,0
대지의 수호자의 비늘,149,61,3,37723,13,2588395,0.5,0.5,0,0,0,0,0,71,0
대지의 수호자의 비늘,150,61,2,37722,14,13153068,0.5,0.5,0,0,0,0,0,71,0
대지의 수호자의 비늘,151,61,4,37724,15,12330987,0.5,0.5,0,0,0,0,0,71,0
대지의 수호자의 비늘,152,61,1,37721,16,10822946,0.5,0.5,0,0,0,0,0,71,0
대지의 수호자의 비늘,153,58,2,37728,17,5011930,0.5,0.35,0,0,0,0,0,71,0
대지의 수호자의 비늘,154,58,1,37726,18,4577901,0.4,0.35,0,0,0,0,0,71,0
대지의 수호자의 비늘,155,58,3,37729,19,10629571,0.5,0.35,0,0,0,0,0,71,0
대지의 수호자의 비늘,156,58,4,37730,20,15410986,0.5,0.35,0,0,0,0,0,71,0
대지의 수호자의 비늘,157,59,2,39784,21,4626147,0.3,0.6,0,0,0,0,0,71,0
대지의 수호자의 비늘,158,59,3,39785,22,8975941,0.5,0.5,0,0,0,0,0,71,0
대지의 수호자의 비늘,159,59,1,42304,23,15378707,0.5,0.5,0,0,0,0,0,71,0
대지의 수호자의 비늘,160,59,4,39786,24,11216875,0.5,0.5,0,0,0,0,0,71,0
대지의 수호자의 비늘,161,60,3,37732,25,2588395,0.5,0.5,0,0,0,0,0,71,0
대지의 수호자의 비늘,162,60,2,37731,26,2616127,0.5,0.5,0,0,0,0,0,71,0
대지의 수호자의 비늘,163,60,4,37733,27,8265410,0.5,0.5,0,0,0,0,0,71,0
대지의 수호자의 비늘,164,60,1,37725,28,16314894,0.5,0.5,0,0,0,0,0,71,0
칠흑한기 - 알로디의 대지팡이,168,64,1,88097,9,2697697,0.5,0.5,0,0,0,0,1,0,0
칠흑한기 - 알로디의 대지팡이,169,64,2,37718,10,5099863,0.5,0.5,0,0,0,0,0,0,0
칠흑한기 - 알로디의 대지팡이,170,64,3,37719,11,10174674,0.5,0.5,0,0,0,0,0,0,0
칠흑한기 - 알로디의 대지팡이,171,64,4,37720,12,16711685,0.5,0.5,0,0,0,0,0,0,0
칠흑한기 - 알로디의 대지팡이,172,65,1,37721,13,3881451,0.5,0.5,0,0,0,0,0,0,0
칠흑한기 - 알로디의 대지팡이,173,65,2,37722,14,5099863,0.5,0.5,0,0,0,0,0,0,0
칠흑한기 - 알로디의 대지팡이,174,65,3,37723,15,10174674,0.5,0.5,0,0,0,0,0,0,0
칠흑한기 - 알로디의 대지팡이,175,65,4,37724,16,16711685,0.5,0.5,0,0,0,0,0,0,0
칠흑한기 - 알로디의 대지팡이,176,66,2,37728,17,2697697,0.5,0.5,0,0,0,0,0,0,0
칠흑한기 - 알로디의 대지팡이,177,66,1,37726,18,2487336,0.5,0.5,0,0,0,0,0,0,0
칠흑한기 - 알로디의 대지팡이,178,66,3,37729,19,10174674,0.5,0.5,0,0,0,0,0,0,0
칠흑한기 - 알로디의 대지팡이,179,66,4,37730,20,16711685,0.5,0.5,0,0,0,0,0,0,0
칠흑한기 - 알로디의 대지팡이,180,67,1,42283,21,14517529,0.5,0.5,0,0,0,0,0,0,0
칠흑한기 - 알로디의 대지팡이,181,67,2,39784,22,11999467,0.5,0.5,0,0,0,0,0,0,0
칠흑한기 - 알로디의 대지팡이,182,67,3,39785,23,11006016,0.5,0.5,0,0,0,0,0,0,0
칠흑한기 - 알로디의 대지팡이,183,67,4,39786,24,2663653,0.5,0.5,0,0,0,0,0,0,0
칠흑한기 - 알로디의 대지팡이,184,68,1,37725,25,2744738,0.5,0.5,0,0,0,0,0,0,0
칠흑한기 - 알로디의 대지팡이,185,68,2,37731,26,3187001,0.5,0.5,0,0,0,0,0,0,0
칠흑한기 - 알로디의 대지팡이,186,68,3,37732,27,10174674,0.5,0.5,0,0,0,0,0,0,0
칠흑한기 - 알로디의 대지팡이,187,68,4,37733,28,15584394,0.5,0.5,0,0,0,0,0,0,0
살게라스의 홀,188,49,1,88107,9,7614128,0.5,0.5,0,0,0,0,1,0,0
살게라스의 홀,189,49,2,37718,10,4870381,0.5,0.5,0,0,0,0,0,0,0
살게라스의 홀,190,49,3,37719,11,2745662,0.5,0.5,0,0,0,0,0,0,0
살게라스의 홀,191,49,4,37720,12,16711680,0.5,0.5,0,0,0,0,0,0,0
살게라스의 홀,192,69,3,37723,13,7614128,0.5,0.5,0,0,0,0,0,0,0
살게라스의 홀,193,69,2,37722,14,4870381,0.5,0.5,0,0,0,0,0,0,0
살게라스의 홀,194,69,1,37721,15,2745662,0.5,0.5,0,0,0,0,0,0,0
살게라스의 홀,195,69,4,37724,16,16711680,0.5,0.5,0,0,0,0,0,0,0
살게라스의 홀,196,70,3,37732,17,7614128,0.5,0.5,0,0,0,0,0,0,0
살게라스의 홀,197,70,2,37731,18,1172800,0.5,0.5,0,0,0,0,0,0,0
살게라스의 홀,198,70,1,37725,19,15725596,0.5,0.5,0,0,0,0,0,0,0
살게라스의 홀,199,70,4,37733,20,16711680,0.5,0.5,0,0,0,0,0,0,0
살게라스의 홀,200,71,1,37726,21,7614128,0.5,0.5,0,0,0,0,0,0,0
살게라스의 홀,201,71,2,37728,22,4870381,0.5,0.5,0,0,0,0,0,0,0
살게라스의 홀,202,71,3,37729,23,2745662,0.5,0.5,0,0,0,0,0,0,0
살게라스의 홀,203,71,4,37730,24,16711680,0.5,0.5,0,0,0,0,0,0,0
살게라스의 홀,204,72,4,39786,25,7614128,0.5,0.5,0,0,0,0,0,0,0
살게라스의 홀,205,72,2,39784,26,4907757,0.5,0.5,0,0,0,0,0,0,0
살게라스의 홀,206,72,3,39785,27,2745662,0.5,0.5,0,0,0,0,0,0,0
살게라스의 홀,207,72,1,42301,28,16711680,0.5,0.5,0,0,0,0,0,0,0
타스도라 - 윈드러너의 유산,209,41,2,37718,10,7140935,0.5,0.5,0,0,0,0,0,0,0
타스도라 - 윈드러너의 유산,210,41,3,37719,11,4496584,0.5,0.5,0,0,0,0,0,0,0
타스도라 - 윈드러너의 유산,211,41,4,37720,12,13916219,0.5,0.5,0,0,0,0,0,0,0
타스도라 - 윈드러너의 유산,212,73,2,37728,13,4964577,0.5,0.5,0,0,0,0,0,0,0
타스도라 - 윈드러너의 유산,213,73,4,37730,14,14282300,0.5,0.5,0,0,0,0,0,0,0
타스도라 - 윈드러너의 유산,214,73,3,37729,15,14631490,0.5,0.5,0,0,0,0,0,0,0
타스도라 - 윈드러너의 유산,215,73,1,37726,16,7868432,0.5,0.5,0,0,0,0,0,0,0
타스도라 - 윈드러너의 유산,216,74,4,37733,17,4251876,0.5,0.5,0,0,0,0,0,0,0
타스도라 - 윈드러너의 유산,217,74,2,37731,18,9103712,0.5,0.5,0,0,0,0,0,0,0
타스도라 - 윈드러너의 유산,218,74,3,37732,19,9189825,0.5,0.5,0,0,0,0,0,0,0
타스도라 - 윈드러너의 유산,219,74,1,37725,20,14726704,0.5,0.5,0,0,0,0,0,0,0
타스도라 - 윈드러너의 유산,220,75,4,37724,21,11641009,0.5,0.5,0,0,0,0,0,0,0
타스도라 - 윈드러너의 유산,221,75,2,37722,22,4957916,0.5,0.5,0,0,0,0,0,0,0
타스도라 - 윈드러너의 유산,222,75,3,37723,23,13382965,0.5,0.5,0,0,0,0,0,0,0
타스도라 - 윈드러너의 유산,223,75,1,37721,24,-7579995,0.5,0.5,0,0,0,0,0,0,0
타스도라 - 윈드러너의 유산,224,76,1,42278,25,2459070,0.5,0.5,0,0,0,0,0,0,0
타스도라 - 윈드러너의 유산,225,76,2,39784,26,10483279,0.5,0.5,0,0,0,0,0,0,0
타스도라 - 윈드러너의 유산,226,76,3,39785,27,15539999,0.5,0.5,0,0,0,0,0,0,0
타스도라 - 윈드러너의 유산,227,76,4,39786,28,3204308,0.5,0.5,0,0,0,0,0,0,0
국왕 시해자,228,42,1,88103,10,16711680,0.5,0.5,0,0,0,0,1,0,0
국왕 시해자,229,42,3,37719,11,5368054,0.5,0.5,0,0,0,0,0,0,0
국왕 시해자,230,42,4,37720,12,16776960,0.5,0.5,0,0,0,0,0,0,0
국왕 시해자,231,77,3,37723,13,16107805,0.5,0.5,0,0,0,0,0,0,0
국왕 시해자,232,77,2,37722,14,10433269,0.5,0.5,0,0,0,0,0,0,0
국왕 시해자,233,78,2,37731,17,255,0.5,0.5,0,0,0,0,0,0,0
국왕 시해자,234,79,2,37728,21,255,0.5,0.5,0,0,0,0,0,0,0
국왕 시해자,235,77,1,37721,15,16711680,0.5,0.5,0,0,0,0,0,0,0
국왕 시해자,236,77,4,37724,16,4320243,0.5,0.5,0,0,0,0,0,0,0
국왕 시해자,237,78,1,37725,18,65280,0.5,0.5,0,0,0,0,0,0,0
국왕 시해자,238,78,3,37732,19,16711680,0.5,0.5,0,0,0,0,0,0,0
국왕 시해자,239,78,4,37733,20,4127224,0.5,0.5,0,0,0,0,0,0,0
국왕 시해자,240,79,1,37726,22,16036875,0.5,0.5,0,0,0,0,0,0,0
국왕 시해자,241,79,3,37729,23,4913390,0.5,0.5,0,0,0,0,0,0,0
국왕 시해자,242,79,4,37730,24,16776960,0.5,0.5,0,0,0,0,0,0,0
엘룬의 낫,244,81,1,88089,9,-12526923,0.5,0.5,0,0,0,0,1,61,0
잘아타스 - 검은 제국의 비수,245,46,2,37718,10,9778147,0.5,0.5,0,0,0,0,0,0,0
잘아타스 - 검은 제국의 비수,246,46,3,37719,11,4775111,0.5,0.5,0,0,0,0,0,0,0
잘아타스 - 검은 제국의 비수,247,46,4,37720,12,15463408,0.5,0.5,0,0,0,0,0,0,0
잘아타스 - 검은 제국의 비수,248,82,3,37723,13,-6183280,0.5,0.5,0,0,0,0,0,0,0
잘아타스 - 검은 제국의 비수,249,82,2,37722,14,7463221,0.5,0.5,0,0,0,0,0,0,0
잘아타스 - 검은 제국의 비수,250,82,1,37721,15,7023546,0.5,0.5,0,0,0,0,0,0,0
잘아타스 - 검은 제국의 비수,251,82,4,37724,16,3531476,0.5,0.5,0,0,0,0,0,0,0
잘아타스 - 검은 제국의 비수,252,83,4,37733,17,9518140,0.5,0.5,0,0,0,0,0,0,0
잘아타스 - 검은 제국의 비수,253,83,2,37731,18,2986533,0.5,0.5,0,0,0,0,0,0,0
잘아타스 - 검은 제국의 비수,254,83,3,37732,19,6960054,0.5,0.5,0,0,0,0,0,0,0
잘아타스 - 검은 제국의 비수,255,83,1,37725,20,15144984,0.5,0.5,0,0,0,0,0,0,0
잘아타스 - 검은 제국의 비수,256,84,2,37728,21,7262259,0.5,0.5,0,0,0,0,0,0,0
잘아타스 - 검은 제국의 비수,257,84,1,37726,22,8929508,0.5,0.5,0,0,0,0,0,0,0
잘아타스 - 검은 제국의 비수,258,84,3,37729,23,4382149,0.5,0.5,0,0,0,0,0,0,0
잘아타스 - 검은 제국의 비수,259,84,4,37730,24,16777215,0.5,0.5,0,0,0,0,0,0,0
잘아타스 - 검은 제국의 비수,260,85,2,52509,25,-5505025,0.5,0.5,0,0,0,0,16,0,0
잘아타스 - 검은 제국의 비수,261,85,1,44703,26,-12714089,0.5,0.5,0,0,0,0,8,0,0
잘아타스 - 검은 제국의 비수,262,85,3,52638,27,9450975,0.5,0.5,0,0,0,0,16,0,0
잘아타스 - 검은 제국의 비수,263,85,4,52671,28,14804548,0.5,0.5,0,0,0,0,16,0,0
우르속의 발톱,264,48,2,37268,9,6233864,0.5,0.5,5,66693,0,0,3,0,34467
우르속의 발톱,265,48,3,37269,9,4840150,0.5,0.5,5,66683,0,0,3,0,76831
우르속의 발톱,266,48,4,37270,9,12137809,0.5,0.5,5,66685,0,0,3,0,76832
우르속의 발톱,267,48,5,37719,10,13541153,0.5,0.5,5,66687,0,0,0,0,0
우르속의 발톱,268,48,6,37718,11,14079702,0.5,0.5,5,66688,0,0,0,0,0
우르속의 발톱,269,48,7,37720,12,1525299,0.5,0.5,5,66682,0,0,0,0,0
돌주먹,270,86,2,37722,14,5675392,0.5,0.5,5,66696,0,0,0,0,0
우르솔의 화신,271,87,2,37731,18,3064568,0.5,0.5,5,66704,0,0,0,0,0
악몽에 떨어진 자,272,88,1,37726,21,4646628,0.5,0.5,5,66719,0,0,0,0,0
숲의 수호자,273,89,2,39784,30,4948674,0.5,0.5,5,66720,0,0,0,0,0
돌주먹,274,86,1,37721,13,5992620,0.5,0.5,5,66697,0,0,0,0,0
돌주먹,275,86,3,37723,15,5029219,0.5,0.5,5,66698,0,0,0,0,0
돌주먹,276,86,4,37724,16,14042838,0.5,0.5,5,66699,0,0,0,0,0
우르솔의 화신,277,87,1,37725,17,7926557,0.5,0.5,5,66705,0,0,0,0,0
우르솔의 화신,278,87,3,37732,19,12071158,0.5,0.5,5,66706,0,0,0,0,0
우르솔의 화신,279,87,4,37733,20,16189962,0.5,0.5,5,66707,0,0,0,0,0
악몽에 떨어진 자,280,88,2,37728,22,16094250,0.5,0.5,5,66718,0,0,0,0,0
악몽에 떨어진 자,281,88,3,37729,23,4511604,0.5,0.5,5,66717,0,0,0,0,0
악몽에 떨어진 자,282,88,4,37730,24,15737376,0.5,0.5,5,66716,0,0,0,0,0
숲의 수호자,283,89,1,42274,29,8346917,0.5,0.5,5,66721,0,0,0,0,0
숲의 수호자,284,89,3,39785,31,14826299,0.5,0.5,5,66722,0,0,0,0,0
숲의 수호자,285,89,4,39786,32,16777215,0.5,0.5,5,66723,0,0,0,0,0
아샤메인의 송곳니,287,91,5,37718,10,5052011,0.5,0.5,1,66775,0,0,0,0,0
티탄분쇄자,288,116,1,88111,9,3176653,0.5,0.5,0,0,0,0,1,0,0
푸 잔 - 방랑자의 친구,289,129,1,88115,9,1370755,0.7,0.55,0,0,0,0,1,0,0
하늘의 주먹,290,138,1,88114,9,3977706,0.5,0.6,0,0,0,0,1,0,0
진실의 수호자,291,147,1,88092,9,-12849686,0.5,0.5,0,0,0,0,1,71,0
빛의 분노,292,152,1,88105,9,-8467201,0.5,0.5,0,0,0,0,1,0,0
울타레쉬 - 저승바람 수확기,294,178,1,88108,9,16439925,0.4,0.65,0,0,0,0,1,0,0
스트롬카르 - 전쟁파괴자,295,188,1,88094,9,-15823458,0.5,0.5,0,0,0,0,1,0,0
발라리아르의 전쟁검,296,193,1,88095,9,-16354,0.6,0.6,0,0,0,0,1,62,0
둠해머,297,44,2,37718,10,9511943,0.5,0.5,0,0,0,0,0,0,0
둠해머,298,170,1,37721,13,8052479,0.5,0.5,0,0,0,0,0,0,0
둠해머,299,172,1,37726,17,16745493,0.6,0.45,0,0,0,0,0,0,0
둠해머,300,171,2,37731,21,4456425,0.3,0.45,0,0,0,0,0,0,0
둠해머,301,173,1,44692,25,5042943,0.4,0.35,0,0,0,0,8,0,0
둠해머,302,44,3,37719,11,16769633,0.5,0.5,0,0,0,0,0,0,0
둠해머,303,44,4,37720,12,14844592,0.5,0.5,0,0,0,0,0,0,0
둠해머,304,170,2,37722,14,16768861,0.5,0.5,0,0,0,0,0,0,0
둠해머,305,170,3,37723,15,5963633,0.5,0.5,0,0,0,0,0,0,0
둠해머,306,170,4,37724,16,16738109,0.5,0.5,0,0,0,0,0,0,0
둠해머,307,172,2,37728,18,4259817,0.5,0.4,0,0,0,0,0,0,0
둠해머,308,172,3,37729,19,3075386,0.3,0.45,0,0,0,0,0,0,0
